Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206)
8.285191655723672e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42097479808407978,0.05254699669099161,0.002080696557508005,0.0,0.0052368993509072717,0.11466481550240379,0.036155600903631964,1.9362509831461383e-05,1.172728503134327e-09,0.0012977183201945896,3.5573267618911939e-11,0.00062804780228957631,2.9087432959235797e-09,6.2017990535495631e-07,4.1287911633074415e-09,1.3818578234330154e-10,2.2225966851112195e-06,4.2083769144773367e-05,0.0035889250715866591,2.1468967845758146e-07,0.00073606342251715572,2.5281975564762283e-09,6.7175326679384285e-10,1.7982225024857203e-09,3.3142646576715413e-09,0.00015328922766163019,0.024584756358137401,8.5841786627040409e-05,2.2352954185371873e-07,0.0021830470668450382,6.6598862149279257e-05,1.0648795818892386e-07,3.4346165934113567e-09,6.551125754175993e-14
8.308226839945815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42088764613400992,0.0524401617245005,0.0020677576157713652,0.0,0.0052363340824554726,0.11489395514349586,0.036182009332427899,1.9290143412526595e-05,1.1779819775362417e-09,0.001295293860106041,3.551483776194543e-11,0.00062838963218855414,2.9094031148138527e-09,6.1739346155724265e-07,4.1340522620652061e-09,1.3805562280542882e-10,2.2181100325501864e-06,4.2145135594255324e-05,0.0035808862952125685,2.1257900907274302e-07,0.00073662504819816191,2.5073357654920978e-09,6.6632872903918964e-10,1.7957715857697342e-09,3.3328448678035801e-09,0.00015399944775011207,0.024674722246707144,8.5885924434279162e-05,2.2345913847732621e-07,0.0021869580461296571,6.6695977726142464e-05,1.0654367654302161e-07,3.4397166988617192e-09,6.5017548424814418e-14
8.331262024167958e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42080056432966939,0.05233354758448322,0.002054904440060853,0.0,0.0052357646937631584,0.11512262556365749,0.03620825065437399,1.921804190708019e-05,1.1832337274558215e-09,0.0012928737264933387,3.545650989367131e-11,0.00062873053753780006,2.9100639499700972e-09,6.146341970301446e-07,4.1392914520901474e-09,1.3792474192628491e-10,2.213669139458136e-06,4.2206282422215777e-05,0.0035728662090372216,2.1049350063852503e-07,0.00073718434596236281,2.4866985000061617e-09,6.6094959782643845e-10,1.7933304167008404e-09,3.3514485829603122e-09,0.00015470982978780113,0.024764612217558459,8.5929659546653956e-05,2.2338860658615841e-07,0.0021908586511062839,6.6792745740792598e-05,1.0659888849036937e-07,3.4447940170771587e-09,6.4528591865634286e-14
8.3542972083901e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42071355332779903,0.052227153814169251,0.0020421364257509241,0.0,0.0052351912320198679,0.11535082768627142,0.036234326029797106,1.9146204344131659e-05,1.1884836853751582e-09,0.0012904579114107083,3.5398283571166403e-11,0.00062907052180459348,2.910725783292935e-09,6.1190169200045794e-07,4.1445088447151512e-09,1.3779314855974633e-10,2.2092733857212173e-06,4.2267210368404703e-05,0.0035648647745229727,2.084328003600607e-07,0.00073774132776790178,2.4662829044076186e-09,6.5561547858763189e-10,1.7908989666629281e-09,3.3700755365030042e-09,0.00015542036531117234,0.024854425617494992,8.5972995088629223e-05,2.233179486381757e-07,0.0021947489104982439,6.6889167363920658e-05,1.0665359795688043e-07,3.4498486539131074e-09,6.4044335561567353e-14
8.377332392612244e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42062661377777127,0.052120979957654336,0.0020294529726941958,0.0,0.0052346137438546879,0.11557856243357505,0.036260236610627959,1.9074629756805308e-05,1.1937317843507579e-09,0.0012880464069427997,3.5340158356259722e-11,0.00062940958843602293,2.9113885968489628e-09,6.0919553473546285e-07,4.1497045506983572e-09,1.3766085148263812e-10,2.2049221611452459e-06,4.2327920170288798e-05,0.0035568819531236594,2.0639656117894385e-07,0.00073829600549750853,2.4460861654413831e-09,6.5032598031015121e-10,1.7884772070473736e-09,3.3887254627213864e-09,0.00015613104591175183,0.024944161800792265,8.6015934161246942e-05,2.2324716706153849e-07,0.0021986288529721875,6.6985243762604526e-05,1.0670780883904841e-07,3.4548807148654421e-09,6.3564727861252169e-14
8.400367576834387e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42053974632164864,0.052015025559899557,0.0020168534851875025,0.0,0.0052340322753438705,0.11580583072665346,0.036285983540461739,1.9003317182310436e-05,1.1989779580110458e-09,0.0012856392052043148,3.5282133815472469e-11,0.0006297477408591653,2.9120523728686931e-09,6.0651532136453897e-07,4.1548786802251051e-09,1.3752785939536374e-10,2.2006148652725343e-06,4.2388412563058865e-05,0.0035489177062857894,2.0438444166674497e-07,0.00073884839095907833,2.4261055114831304e-09,6.4508071550375474e-10,1.7860651092539848e-09,3.4073980968365977e-09,0.00015684186323591199,0.025033820129137439,8.6058479842297564e-05,2.2317626425499426e-07,0.0022024985071377582,6.7080976100319931e-05,1.0676152500416589e-07,3.4598903050691413e-09,6.3089717755353621e-14
8.42340276105653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42045295159424295,0.05190929016673039,0.0020043373719381974,0.0,0.0052334468720183118,0.11603263348543241,0.036311567954618269,1.8932265661912019e-05,1.2042221405538624e-09,0.0012832362983396385,3.5224209519959079e-11,0.00063008498248126295,2.9127170937450312e-09,6.0386065570522158e-07,4.1600313429100329e-09,1.3739418092252937e-10,2.1963509072026024e-06,4.2448688279636733e-05,0.00354097199544973,2.0239610592036214e-07,0.00073939849588626721,2.4063382118253298e-09,6.3987930016800519e-10,1.7836626446917018e-09,3.426093175004082e-09,0.00015755280898466228,0.02512339997156952,8.6100635186482682e-05,2.2310524258825172e-07,0.0022063579015473528,6.717636553695198e-05,1.0681475029052645e-07,3.4648775292966277e-09,6.2619254867320289e-14
8.446437945278673e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42036623022317232,0.05180377332483567,0.0019919040460306993,0.0,0.005232857578870943,0.11625897162867173,0.036336990980201787,1.8861474240901769e-05,1.2094642667439457e-09,0.0012808376785224751,3.5166385045448967e-11,0.00063042131668989668,2.9133827420319546e-09,6.0123114909359045e-07,4.1651626477993424e-09,1.3725982461356445e-10,2.192129705416668e-06,4.2508748050682155e-05,0.0035330447820508671,2.0043122345984523e-07,0.00073994633193909091,2.3867815759893072e-09,6.3472135375941478e-10,1.7812697847793038e-09,3.4448104343178732e-09,0.00015826387491345279,0.025212900704419977,8.6142403225579719e-05,2.2303410440235181e-07,0.0022102070646958447,6.7271413228806276e-05,1.0686748850762787e-07,3.4698424919559594e-09,6.2153289445072079e-14
8.469473129500816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42027958282891947,0.051698474581766678,0.0019795529248932977,0.0,0.0052322644403639844,0.11648484607395865,0.036362253736160408,1.8790941968569604e-05,1.214704271910404e-09,0.001278443337955496,3.5108659972189093e-11,0.00063075674685315907,2.9140493004423945e-09,5.986264202188768e-07,4.1702727033728086e-09,1.3712479894333655e-10,2.1879506876057925e-06,4.256859260460016e-05,0.0035251360275207586,1.9848946912828542e-07,0.00074049191070448309,2.3674329530404087e-09,6.2960649915938141e-10,1.7788865009464027e-09,3.4635496128131819e-09,0.00015897505283196651,0.025302321711253711,8.6183786968612724e-05,2.229628520100389e-07,0.0022140460250202761,6.7366120328619713e-05,1.0691974343639237e-07,3.474785297089873e-09,6.1691772352174149e-14
8.492508313722959e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42019301002488918,0.051593393485936077,0.0019672834302651991,0.0,0.0052316675004360855,0.1167102577377013,0.036387357333345145,1.8720667898175568e-05,1.2199420919441747e-09,0.0012760532688699895,3.5051033884887756e-11,0.00063109127631982376,2.9147167518466665e-09,5.9604609496217502e-07,4.1753616175458082e-09,1.3698911231276246e-10,2.1838132905026271e-06,4.2628222667547777e-05,0.0035172456932882705,1.9657052299375399e-07,0.00074103524369687097,2.3482897309119896e-09,6.245343626427642e-10,1.7765127646341069e-09,3.4823104494681922e-09,0.00015968633460389925,0.025391662382810452,8.6224789402011267e-05,2.2289148769611944e-07,0.0022178748108996134,6.7460487985571691e-05,1.069715188293649e-07,3.479706048374431e-09,6.1234655058705813e-14
8.515543497945102e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42010651241746438,0.051488529586617086,0.0019550949881638117,0.0,0.0052310668025093744,0.11693520753512232,0.036412302874568481,1.8650651086922087e-05,1.2251776632954772e-09,0.0012736674635255183,3.4993506372658619e-11,0.00063142490841951377,2.9153850792715076e-09,5.9348980623913571e-07,4.1804294976717079e-09,1.3685277304941454e-10,2.1797169597166367e-06,4.2687638963440772e-05,0.0035093737407807051,1.9467407025331473e-07,0.00074157634235875926,2.3293493357593936e-09,6.1950457384580521e-10,1.7741485472956317e-09,3.501092684208802e-09,0.00016039771214676867,0.025480922116946515,8.6265413489769363e-05,2.2282001371781325e-07,0.0022216934506545248,6.7554517345295263e-05,1.0702281841090547e-07,3.4846048491170091e-09,6.078188963358896e-14
8.538578682167245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42002009060606393,0.051383882433942339,0.0019429870288522838,0.0,0.0052304623894963726,0.11715969638025261,0.036437091454662722,1.8580890595926628e-05,1.2304109229712508e-09,0.0012712859142095842,3.4936077028965837e-11,0.00063175764646286635,2.9160542658978859e-09,5.9095719384653487e-07,4.1854764505439263e-09,1.3671578940812211e-10,2.1756611495727423e-06,4.2746842213960865e-05,0.0035015201314249041,1.9279980113901237e-07,0.00074211521806127195,2.3106092313158514e-09,6.1451676573483833e-10,1.7717938203973945e-09,3.5198960579112792e-09,0.00016110917743170631,0.02557010031857699,8.6305662173617053e-05,2.2274843230511234e-07,0.0022255019725470758,6.7648209549887289e-05,1.0707364587741286e-07,3.4894818022557542e-09,6.033342873639231e-14
8.561613866389388e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41993374518319765,0.051279451578903013,0.0019309589868072713,0.0,0.005229854303806819,0.11738372518592524,0.036461724160537813,1.8511385490194785e-05,1.2356418085325856e-09,0.0012689086132372943,3.4878745451570232e-11,0.00063208949374169961,2.916724295059258e-09,5.8844790431261463e-07,4.1905025823978807e-09,1.3657816957156891e-10,2.1716453229532966e-06,4.280583313856242e-05,0.0034936848266483573,1.9094741082582123e-07,0.00074265188210470622,2.2920669182482079e-09,6.0957057457610093e-10,1.7694485554196258e-09,3.5387203124022143e-09,0.00016182072248322108,0.025659196399618302,8.6345538373176336e-05,2.226767456611242e-07,0.0022293004047804965,6.7741565737919755e-05,1.0712400489752151e-07,3.4943370103587576e-09,5.9889225608012074e-14
8.584649050611531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41984747673452316,0.051175236573347799,0.0019190103006869479,0.0,0.0052292425873543807,0.11760729486376931,0.036486202071238864,1.844213483859365e-05,1.2408702580921439e-09,0.0012665355529510394,3.4821511242475791e-11,0.00063242045352917187,2.9173951502410698e-09,5.8596159075109417e-07,4.1955079989134738e-09,1.3643992165088578e-10,2.1676689511433232e-06,4.2864612454478742e-05,0.003485867787880275,1.8911659934147086e-07,0.00074318634571910456,2.2737199335506453e-09,6.0466563990441851e-10,1.7671127238568239e-09,3.5575651904638895e-09,0.00016253233937901532,0.025748209778931115,8.6385044986112566e-05,2.2260495596240365e-07,0.0022330887754989891,6.7834587044450541e-05,1.0717389911227899e-07,3.4991705756215557e-09,5.9449234063610248e-14
8.607684234833674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41976128583890016,0.051071236969981969,0.0019071404132992547,0.0,0.0052286272815632688,0.11783040632420404,0.036510526258003204,1.8373137713825591e-05,1.2460962103115743e-09,0.0012641667257201736,3.476437400787683e-11,0.00063275052907994333,2.9180668150785615e-09,5.8349791271875653e-07,4.2004928052172592e-09,1.3630105368623867e-10,2.1637315136789477e-06,4.2923180876729578e-05,0.0034780689765526672,1.8730707147814104e-07,0.00074371862006477642,2.2555658499425525e-09,5.9980160449248856e-10,1.7647862972190386e-09,3.5764304358379387e-09,0.00016324402024978495,0.025837139882263674,8.6424184888307109e-05,2.2253306535929959e-07,0.002236867112787453,6.7927274601033646e-05,1.072233321353733e-07,3.5039825998669002e-09,5.9013408485421908e-14
8.630719419055817e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41967517306844665,0.050967452322366325,0.0018953487715703844,0.0,0.005228008427374739,0.11805306047643309,0.036534697784317241,1.8304393192402414e-05,1.2513196043989128e-09,0.0012618021239406984,3.4707333358106734e-11,0.00063307972363033365,2.9187392733546269e-09,5.8105653607650849e-07,4.2054571058842655e-09,1.3616157364741239e-10,2.1598324981989316e-06,4.2981539118127474e-05,0.0034702883541013964,1.8551853670597302e-07,0.00074424871623283669,2.2376022752500444e-09,5.94978114322046e-10,1.7624692470324205e-09,3.5953157932223594e-09,0.00016395575727895642,0.025925986142195545,8.6462960934012741e-05,2.2246107597628613e-07,0.0022406354446712438,6.8019629535729753e-05,1.0727230755333426e-07,3.5087731845449552e-09,5.8581703812870364e-14
8.65375460327796e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4195891389885929,0.05086388218491622,0.0018836348265135017,0.0,0.005227386065253508,0.11827525822843882,0.036558717705972729,1.8235900354619809e-05,1.2565403801059828e-09,0.0012594417400349587,3.4650388907586693e-11,0.0006334080403984795,2.91941250899989e-09,5.7863713285382665e-07,4.2104010049405436e-09,1.3602148943439029e-10,2.1559714002992332e-06,4.3039687889283789e-05,0.0034625258819672247,1.8375070908835021e-07,0.00074477664524576215,2.2198268518356354e-09,5.901948185533774e-10,1.7601615448393897e-09,3.6142210082772389e-09,0.00016466754270250984,0.026014747998081674,8.6501375955994747e-05,2.2238898991227355e-07,0.0022443937991160124,6.8111652973117456e-05,1.0732082892568981e-07,3.5135424307299221e-09,5.8154075535873492e-14
8.676789787500103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41950318415813576,0.050760526112900682,0.0018719980331976941,0.0,0.005226760235194053,0.11849700048697651,0.036582587071122753,1.8167658284532171e-05,1.2617584777257811e-09,0.0012570855664513349,3.4593540274774725e-11,0.00063373548258448666,2.9200865060906832e-09,5.7623938111649086e-07,4.2153246058655105e-09,1.3588080887792858e-10,2.1521477233905628e-06,4.3097627898616223e-05,0.0034547815215968452,1.8200330719888762e-07,0.0007453024180578946,2.202237256041759e-09,5.8545136949487015e-10,1.7578631622002727e-09,3.633145827631338e-09,0.00016537936880880216,0.026103424895996857,8.653943276570407e-05,2.2231680924094259e-07,0.0022481422040274701,6.8203346034302866e-05,1.0736889978519556e-07,3.5182904391197522e-09,5.7730479689365028e-14
8.699824971722247e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41941730912929309,0.050657383662441255,0.0018604378507171544,0.0,0.005226130976726839,0.11871828815756917,0.036606306920337388,1.8099666069927787e-05,1.2669738380898627e-09,0.0012547335956639481,3.4536787082116821e-11,0.00063406205337058607,2.920761248846182e-09,5.7386296483752345e-07,4.2202280115936127e-09,1.3573953974012741e-10,2.1483609785588251e-06,4.3155359852355368e-05,0.0034470552344439014,1.8027605404016379e-07,0.00074582604555596731,2.1848311975925675e-09,5.8074742257566369e-10,1.7555740706938074e-09,3.6520899988747527e-09,0.00016609122793826431,0.026192016288680651,8.6577134153436794e-05,2.222445360110686e-07,0.0022518806872511262,6.8294709836929829e-05,1.074165236380503e-07,3.5230173100382616e-09,5.7310872842452371e-14
8.72286015594439e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41933151444775679,0.05055445439051115,0.0018489537421605964,0.0,0.0052254983289244271,0.11893912214450196,0.036629878286658916,1.8031922802304271e-05,1.2721864025657139e-09,0.0012523858201723666,3.4480128955998034e-11,0.0006343877559212822,2.9214367216291286e-09,5.7150757377124817e-07,4.2251113245168572e-09,1.3559768971499676e-10,2.1446106844283738e-06,4.3212884454549983e-05,0.0034393469819699917,1.7856867696405339e-07,0.00074634753855964313,2.1676064190519579e-09,5.7608263631618414e-10,1.7532942419167497e-09,3.6710532705636102e-09,0.00016680311248322505,0.026280521635482581,8.6614482888460495e-05,2.2217217224680881e-07,0.0022556092765721584,6.8385745495191651e-05,1.0746370396402308e-07,3.527723143430494e-09,5.6895212091354908e-14
8.745895340166533e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41924580065274641,0.050451737854934141,0.0018375451745808948,0.0,0.0052248623304075054,0.11915950335081696,0.03665330219565674,1.7964427576844373e-05,1.2773961130541237e-09,0.0012500422325013164,3.4423565526692991e-11,0.0006347125933835032,2.9221129089443309e-09,5.6917290333038113e-07,4.229974646487446e-09,1.3545526642901811e-10,2.1408963670280836e-06,4.3270202407074619e-05,0.0034316567256456689,1.7688090759370386e-07,0.00074686690782199998,2.150560695320908e-09,5.714566722975211e-10,1.7510236474861246e-09,3.6900353922329701e-09,0.00016751501488778141,0.026368940402307677,8.6651481719187225e-05,2.2209971994802339e-07,0.0022593279997152249,6.8476454119839931e-05,1.0751044421668104e-07,3.5324080388614386e-09,5.6483455056877312e-14
8.768930524388676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41916016827706187,0.05034923361438369,0.0018262116189649523,0.0,0.0052242230193508231,0.11937943267830811,0.036676579665481816,1.7897179492392122e-05,1.2826029119865456e-09,0.0012477028252004009,3.4367096428319321e-11,0.00063503656888674865,2.9227897954346338e-09,5.6685865446608038e-07,4.2348180788192681e-09,1.3531227744170226e-10,2.1372175596601088e-06,4.3327314409636612e-05,0.0034239844269514153,1.7521248174707434e-07,0.00074738416403004944,2.1336918330544918e-09,5.6686919513564269e-10,1.7487622590398557e-09,3.709036114384006e-09,0.00016822692764744424,0.026457272061562623,8.66881333733428e-05,2.2202718109059899e-07,0.0022630368843441859,6.8566836818194471e-05,1.0755674782363309e-07,3.5370720955214977e-09,5.6075559872413364e-14
8.791965708610819e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41907461784713596,0.05024694122838181,0.0018149525502037989,0.0,0.0052235804334890392,0.11959891102751602,0.036699711706920837,1.7830177651429216e-05,1.2878067423224567e-09,0.0012453675908438212,3.431072129879131e-11,0.00063535968554323551,2.9234673658822462e-09,5.6456453355086825e-07,4.2396417222902694e-09,1.351687302461426e-10,2.1335738027712449e-06,4.3384221159780447e-05,0.0034163300473786162,1.7356313936208308e-07,0.00074789931780525499,2.1169976701357079e-09,5.623198724533837e-10,1.7465100482351986e-09,3.7280551884837994e-09,0.00016893884330894062,0.02654551609210205,8.6724440558074578e-05,2.2195455762670979e-07,0.0022667359580619837,6.8656894694155298e-05,1.0760261818662032e-07,3.5417154122205503e-09,5.567148517484596e-14
8.815000892832962e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41898914988308616,0.050144860257298175,0.0018037674470629029,0.0,0.005222934610122465,0.11981793929772297,0.036722699323450028,1.7763421160051745e-05,1.2930075475467102e-09,0.0012430365220301002,3.4254439779771513e-11,0.00063568194644804095,2.9241456052083551e-09,5.6229025226435655e-07,4.2444456771455113e-09,1.3502463226956371e-10,2.1299646438269368e-06,4.3440923352895328e-05,0.0034086935484305188,1.7193262442309761e-07,0.00074841237970399497,2.1004760752378841e-09,5.578083748490395e-10,1.7442669867520109e-09,3.7470923669899457e-09,0.00016965075447017002,0.026633671979175148,8.6760405960119907e-05,2.2188185148512133e-07,0.0022704252484105057,6.8746628848211604e-05,1.0764805868172958e-07,3.5463380873835292e-09,5.5271190106793188e-14
8.838036077055105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41890376489876713,0.050042990262349075,0.0017926557921527178,0.0,0.0052222855861227555,0.12003651838694818,0.036745543511288475,1.7696909127947232e-05,1.2982052716668848e-09,0.0012407096113818184,3.4198251516626173e-11,0.00063600335467924637,2.9248244984674308e-09,5.6003552748169541e-07,4.2492300430985239e-09,1.3487999087386615e-10,2.1263896371878364e-06,4.3497421682223076e-05,0.0034010748916231694,1.7032068488916198e-07,0.00074892336021808266,2.0841249472585174e-09,5.5333437587208663e-10,1.7420330462940147e-09,3.7661474033328508e-09,0.00017036265377979299,0.026721739214372958,8.6796032245994382e-05,2.2180906457152229e-07,0.0022741047828703162,6.8836040377450057e-05,1.0769307265968801e-07,3.5509402190613989e-09,5.4874634304134867e-14
8.861071261277248e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41881846340182122,0.049941330805596443,0.0017816170718994381,0.0,0.0052216333979384711,0.12025464919194299,0.036768245259451236,1.7630640668371943e-05,1.3033998592106268e-09,0.001238386851545345,3.4142156158381902e-11,0.00063632391329807773,2.9255040308488414e-09,5.5780008116467819e-07,4.253994919333324e-09,1.3473481335616755e-10,2.1228483439886826e-06,4.3553716838861281e-05,0.0033934740384863552,1.6872707262334954e-07,0.00074943226977526372,2.0679422147827636e-09,5.4889755199740417e-10,1.7398081985849058e-09,3.7852200519022072e-09,0.00017107453393696659,0.026809717295575894,8.6831322062078432e-05,2.2173619876875829e-07,0.0022777745888605079,6.8925130375568111e-05,1.0773766344591125e-07,3.5555219049248943e-09,5.4481777881423074e-14
8.884106445499391e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4187332458937304,0.049839881449946756,0.0017706507765159845,0.0,0.0052209780816005963,0.12047233260818614,0.036790805549802019,1.7564614898128441e-05,1.3085912552229932e-09,0.0012360682351905798,3.4086153357677935e-11,0.00063664362534904359,2.9261841876785244e-09,5.5558364025543049e-07,4.2587404045080089e-09,1.3458910694933837e-10,2.1193403320197735e-06,4.3609809511770553e-05,0.0033858909505645215,1.6715154332392943e-07,0.00074993911873964987,2.051925835731318e-09,5.444975825923369e-10,1.7375924153730337e-09,3.8043100680904575e-09,0.00017178638769143494,0.026897605726901287,8.686627803477167e-05,2.2166325593711047e-07,0.0022814346937386322,6.9013899932882783e-05,1.0778183434067866e-07,3.5600832422528557e-09,5.4092581441264331e-14
8.907141629721534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41864811286986625,0.049738641759150194,0.0017597563999731992,0.0,0.0052203196727279525,0.12068956952987911,0.036813225357105475,1.7498830937543508e-05,1.3137794052637847e-09,0.0012337537550106956,3.4030242770723069e-11,0.00063696249386007515,2.9268649544111543e-09,5.5338593657261427e-07,4.2634665967561067e-09,1.3444287882253377e-10,2.1158651756107335e-06,4.3665700387783905e-05,0.0033783255894176828,1.6559385645621835e-07,0.00075044391741224659,2.0360737968158534e-09,5.401341498935232e-10,1.735385668434702e-09,3.8234172082757943e-09,0.00017249820784308076,0.026985404018651835,8.6900902770713068e-05,2.2159023791464714e-07,0.002285085124800453,6.9102350136337367e-05,1.0782558861950898e-07,3.5646243279512342e-09,5.3707006064001051e-14
8.930176813943677e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41856306481954064,0.049637611297799436,0.0017489334399712648,0.0,0.0052196582065325292,0.120906360849942,0.03683550564907917,1.7433287910446254e-05,1.3189642554048822e-09,0.0012314434037218897,3.3974424057256112e-11,0.00063728052184266028,2.927546316631228e-09,5.5120670671008613e-07,4.2681735936879821e-09,1.3429613608172256e-10,2.1124224555165729e-06,4.3721390151608676e-05,0.0033707779166223186,1.6405377518711119e-07,0.00075094667603143846,2.0203841129625105e-09,5.3580693898465756e-10,1.7331879295658819e-09,3.8425412297795958e-09,0.00017320998724150921,0.027073111687264374,8.6935198856846483e-05,2.215171465174319e-07,0.0022887259092797536,6.9190482069515552e-05,1.0786892953316976e-07,3.5691452585500543e-09,5.332501328174775e-14
8.95321199816582e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41847810222605569,0.049536789631328813,0.001738181397911329,0.0,0.0052189937178247501,0.12112270746000864,0.0368576473864453,1.7367984944146582e-05,1.3241457522275756e-09,0.0012291371740631326,3.3918696880498466e-11,0.00063759771229197893,2.9282282600581963e-09,5.4904569193793662e-07,4.2728614923949942e-09,1.3414888577021079e-10,2.1090117588058245e-06,4.3776879485832552e-05,0.0033632478937722621,1.6253106631854142e-07,0.000751447404773375,2.0048548270454605e-09,5.3151563776120874e-10,1.7309991705882604e-09,3.8616818909354534e-09,0.00017392171878632525,0.027160728255258348,8.6969168860543604e-05,2.2144398353976068e-07,0.0022923570743483218,6.9278296812651303e-05,1.0791186030777006e-07,3.5736461301772986e-09,5.2946565096295901e-14
8.976247182387963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41839322556675324,0.049436176326013194,0.001727499778867356,0.0,0.0052183262410186483,0.12133861025042254,0.036879651522981782,1.7302921169413797e-05,1.329323842819891e-09,0.0012268350587959257,3.3863060907111471e-11,0.00063791406818703561,2.9289107705361932e-09,5.4690263810586148e-07,4.2775303894511604e-09,1.3400113486916065e-10,2.105632678751574e-06,4.3832169070935525e-05,0.0033557354824795744,1.6102550022625265e-07,0.00075194611375251584,1.9894840094264544e-09,5.2725993690733055e-10,1.728819363357807e-09,3.8808389510896732e-09,0.00017463339542671537,0.027248253251185271,8.700281532987251e-05,2.2137075075454933e-07,0.0022959786471157483,6.9365795442632685e-05,1.0795438414525603e-07,3.5781270385877508e-09,5.2571623978865036e-14
8.999282366610106e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41830843531306428,0.049335770948967031,0.0017168880915581759,0.0,0.0052176558101369747,0.12155407011023277,0.036901519005573209,1.7238095720455613e-05,1.3344984747739183e-09,0.0012245370507040631,3.3807515807161805e-11,0.00063822959249079235,2.9295938340330811e-09,5.4477729554878743e-07,4.2821803809135869e-09,1.3385289029810727e-10,2.1022848147233805e-06,4.3887259585290527e-05,0.0033482406443754048,1.5953685079297757e-07,0.00075244281302211781,1.9742697572252746e-09,5.23039529879159e-10,1.7266484797488982e-09,3.9000121705039222e-09,0.0001753450101607478,0.027335686209578932,8.7036140793649361e-05,2.2129744991352404e-07,0.002299590654629197,6.9452979033017022e-05,1.0799650422340228e-07,3.5825880791719503e-09,5.2200152822004504e-14
9.02231755083225e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41822373193055823,0.049235573068143267,0.0017063458483197558,0.0,0.005216982458816217,0.1217690879271898,0.036923250774261562,1.7173507734897301e-05,1.339669596183135e-09,0.0012222431425933933,3.375206125407451e-11,0.00063854428815029736,2.9302774366508141e-09,5.4266941899471455e-07,4.2868115623271444e-09,1.3370415891547115e-10,2.098967772083075e-06,4.3942151705167099e-05,0.0033407633411108501,1.5806489535518172e-07,0.00075293751257455579,1.9592101942379599e-09,5.1885411286654905e-10,1.7244864916599778e-09,3.9192013104495227e-09,0.00017605655603586661,0.027423026670904665,8.7069147761501456e-05,2.2122408274739072e-07,0.0023031931238733953,6.953984865404294e-05,1.0803822369575131e-07,3.5870293469044138e-09,5.1832114966406569e-14
9.045352735054392e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4181391158789905,0.04913558225233236,0.0016958725650776747,0.0,0.0052163062203115559,0.12198366458774099,0.036944847762296236,1.7109156353761154e-05,1.3448371556397244e-09,0.0012199533272915903,3.36966969245887e-11,0.00063885815809681349,2.9309615646130464e-09,5.4057876747468998e-07,4.2914240287269112e-09,1.3355494751906324e-10,2.0956811620799558e-06,4.3996846104746945e-05,0.0033333035343577912,1.5660941462790178e-07,0.0007534302223418779,1.9443034704674414e-09,5.1470338476796072e-10,1.7223333710340704e-09,3.9384061332637513e-09,0.0001767680261486577,0.02751027418150976,8.7101838724202346e-05,2.2115065096627374e-07,0.0023067860817705291,6.9626405372630293e-05,1.0807954569226923e-07,3.5914509363803694e-09,5.1467474223005236e-14
