Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),CH2X(134),CHX(26),COX(37),H2X(36),C2H6X(39),CX(24),C2H3X(136),HOX(23),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(150),C3H6X(167),C3H5X(165),HOCXO(25),C3H5X(166),C3H5X(153),allyl(170),C4H8(212),C4H8X(300),H2OX(35),C4H7X(299),C4H7X(215),C4H7(303),C4H7X(360),C4H8(158),C4H8X(467)
0.07297465339237767,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410220518193254,0.099936294244100998,6.4189166837571334e-34,0.09996511603592409,6.316826074694376e-14,8.5614845308751105e-07,1.4961271491346868e-07,1.2245426349379953e-05,1.0693206875181676e-20,4.0717658915416629e-06,3.3946440319263214e-11,2.1004053492215561e-12,9.1484778050936694e-09,6.2633210787456622e-15,5.9180668450649344e-21,1.6704568776469134e-20,4.3826643945488126e-22,4.76341868801766e-10,3.4726782940949973e-05,3.473679820232928e-05,8.2051119976590206e-10,2.7845670265336091e-05,2.5501276074720305e-17,1.446669671325981e-07,5.9637534337567676e-11,3.1459650669914161e-09,5.1988802505061166e-11,2.9750234090689e-10,4.2551534002682183e-09,1.594015656744525e-14,1.5918139468240742e-08,6.9362822563052993e-15,7.9397029754677198e-15,1.6552365496492966e-13,1.2561622066106968e-07,2.5456482786597455e-12,1.1796021350290843e-14,2.6141780535819547e-10,9.0839863887502736e-14,1.9607790056787039e-08,8.9043799372890515e-20,1.0861094182151403e-08,6.1631478600456096e-18,7.1045412788256896e-12,3.2212018870544593e-11,1.1193328613496935e-14,2.1950288318096641e-17,1.6279655467975324e-09,2.0446916220750059e-18,2.3453423701123727e-12,2.0262751966049793e-18,8.3318971681171602e-12,2.8952442673524263e-15
0.07316628984523586,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410220166435561,0.099936257464930095,-2.9243673783401163e-34,0.099965115646485261,6.349631188016495e-14,8.5825880307183386e-07,1.5000817647165651e-07,1.2265096724358403e-05,1.0758227122472141e-20,4.0679910426415861e-06,3.4056766035850871e-11,2.103000648495845e-12,9.154589436030136e-09,6.2824796603078746e-15,5.9391604478069586e-21,1.6792313802677909e-20,4.4003583576713199e-22,4.762253771232533e-10,3.4726765092415894e-05,3.4736792997368794e-05,8.1975040484312027e-10,2.7879963748897526e-05,2.5568678123997252e-17,1.4506065533332713e-07,5.9508935931462777e-11,3.1353195377448967e-09,5.2126213518032648e-11,2.9823562120904671e-10,4.2619880211326364e-09,1.5829183913085116e-14,1.5918587889578306e-08,6.9637198675950782e-15,7.9450048506313304e-15,1.654831512135821e-13,1.2596103994690889e-07,2.541111174091633e-12,1.1834356618145199e-14,2.6189613112859393e-10,9.1006063645501974e-14,1.970766396742917e-08,8.9153461391063887e-20,1.0919048853259983e-08,6.1668417467983497e-18,7.108800487952049e-12,3.2346554547185104e-11,1.1240076667709236e-14,2.2064279323612551e-17,1.6403497886485156e-09,2.0507425895526993e-18,2.3522706734696206e-12,2.0322494588187975e-18,8.3668324899144982e-12,2.9073834900570556e-15
0.07335792629809405,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102198152705157,0.099936220747139523,-3.3718048688728495e-34,0.099965115257008269,6.3825147115469573e-14,8.6036809800182594e-07,1.5040366359158692e-07,1.2284729894689073e-05,1.0823474001251992e-20,4.0642291261224716e-06,3.4167063003690771e-11,2.1055914651119558e-12,9.1606745863133196e-09,6.3016424551799249e-15,5.9602749092798678e-21,1.6880290423143497e-20,4.4180747149473466e-22,4.7610842524671937e-10,3.4726747273752723e-05,3.4736787800936839e-05,8.1899221635499435e-10,2.7914197973542417e-05,2.5636084516856751e-17,1.4545437723171414e-07,5.9380968606133237e-11,3.1247400098371608e-09,5.2263633386170742e-11,2.9896853475078717e-10,4.2688097128419449e-09,1.5719249098011188e-14,1.5919032780459621e-08,6.9911907440641291e-15,7.9502837468250632e-15,1.6544248760093022e-13,1.2630542712761788e-07,2.5365933294301113e-12,1.1872681887852368e-14,2.6237306465073767e-10,9.1171779586309148e-14,1.9807682281385591e-08,8.9262933912498112e-20,1.0977109229038893e-08,6.1705068430276909e-18,7.1130265080239832e-12,3.2481127061608908e-11,1.1286837511779298e-14,2.2178542768234572e-17,1.6527856391536419e-09,2.0567854444240631e-18,2.3591896188236758e-12,2.0382155879123246e-18,8.4017768781856765e-12,2.9195258604370336e-15
0.07354956275095224,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102194646957112,0.099936184090481217,6.7461941807499629e-34,0.099965114867493238,6.4154766002352014e-14,8.6247633936796661e-07,1.5079917624859848e-07,1.2304326023036629e-05,1.0888947697234055e-20,4.0604800667200718e-06,3.427733111920485e-11,2.1081778173533501e-12,9.1667334333850754e-09,6.3208094468659049e-15,5.9814101963144451e-21,1.6968498652685325e-20,4.4358134272432075e-22,4.7599102046673875e-10,3.472672948483821e-05,3.4736782612999878e-05,8.1823661913239538e-10,2.794837318121608e-05,2.5703495249117679e-17,1.4584813275010098e-07,5.9253627616924157e-11,3.1142258983427811e-09,5.2401062100950531e-11,2.9970108205044225e-10,4.2756185319264805e-09,1.5610339914846442e-14,1.5919474177132536e-08,7.0186948281944737e-15,7.9555398180444958e-15,1.6540166666163109e-13,1.2664938263540811e-07,2.5320946169069972e-12,1.1910997123441157e-14,2.6284861128581735e-10,9.133701357312e-14,1.9907844359495734e-08,8.937221771087737e-20,1.1035275001300939e-08,6.1741433508449985e-18,7.1172195720171726e-12,3.2615735662859419e-11,1.1333610884775334e-14,2.2293078495360058e-17,1.6652731121703991e-09,2.0628201891704865e-18,2.3660992092721431e-12,2.044173586793662e-18,8.4367301369108925e-12,2.9316713103822729e-15
0.07374119920381043,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102191147087557,0.099936147494708777,-1.7806650835920841e-34,0.099965114477940167,6.4485168092197933e-14,8.6458352866052944e-07,1.5119471441800726e-07,1.2323885270963486e-05,1.0954648395720364e-20,4.0567437897885436e-06,3.4387570280478654e-11,2.1107597233883133e-12,9.1727661530823922e-09,6.3399806189861102e-15,6.0025662758762491e-21,1.7056938506108567e-20,4.4535744556728753e-22,4.7587316998253955e-10,3.4726711725557382e-05,3.4736777433520156e-05,8.1748359812972661e-10,2.7982489612326276e-05,2.5770910316595063e-17,1.4624192181126926e-07,5.912690827093822e-11,3.1037766219978852e-09,5.2538499653842078e-11,3.0043326362626479e-10,4.2824145345345231e-09,1.5502444415069653e-14,1.5919912115387442e-08,7.0462320627643277e-15,7.9607732168935821e-15,1.6536069089722548e-13,1.2699290690676259e-07,2.5276149099052616e-12,1.1949302289517559e-14,2.6332277637021862e-10,9.150176746051947e-14,2.0008149565335101e-08,8.9481313554965848e-20,1.1093545863044491e-08,6.1777514706421102e-18,7.1213799109256694e-12,3.2750379605627887e-11,1.138039652772961e-14,2.2407886349043368e-17,1.6778122212690412e-09,2.0688468264273925e-18,2.3729994480888026e-12,2.0501234585211012e-18,8.4716920715795478e-12,2.9438197723071884e-15
0.07393283565666862,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102187653072729,0.099936110959577329,-4.6752271747978711e-34,0.099965114088349225,6.4816352937358148e-14,8.6668966737341606e-07,1.5159027807510937e-07,1.234340779893984e-05,1.1020576281603904e-20,4.0530202212880577e-06,3.449778038723972e-11,2.1133372012697202e-12,9.1787729196556934e-09,6.3591559552784952e-15,6.0237431150648136e-21,1.7145609998204131e-20,4.4713577614055238e-22,4.7575488089934505e-10,3.4726693995787493e-05,3.4736772262465315e-05,8.16733138426175e-10,2.8016547505760141e-05,2.5838329715099556e-17,1.466357443384351e-07,5.9000805913032948e-11,3.0933916089654441e-09,5.2675946036303934e-11,3.01165079997763e-10,4.2891977764336067e-09,1.5395550784246232e-14,1.5920346630562948e-08,7.0738023907484604e-15,7.9659840945971802e-15,1.6531956277656413e-13,1.2733600038234987e-07,2.5231540829381374e-12,1.1987597351258724e-14,2.637955652159006e-10,9.166604309458763e-14,2.0108597265201598e-08,8.9590222208675679e-20,1.1151921508448048e-08,6.1813314011086392e-18,7.1255077537806026e-12,3.2885058150278664e-11,1.1427194183643503e-14,2.2522966173674533e-17,1.6904029797347673e-09,2.0748653589814307e-18,2.3798903387193503e-12,2.0560652063020122e-18,8.506662489177672e-12,2.9559711791461748e-15
0.07412447210952681,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102184164889001,0.099936074484843485,7.8847076990566841e-34,0.099965113698720479,6.514832009020558e-14,8.687947570012465e-07,1.5198586719518018e-07,1.2362893766353658e-05,1.1086731539370341e-20,4.0493092877819332e-06,3.4607961340836136e-11,2.1159102689361112e-12,9.1847539057869756e-09,6.3783354396002742e-15,6.0449406811136656e-21,1.7234513143748605e-20,4.4891633058017058e-22,4.7563616022975343e-10,3.4726676295406984e-05,3.4736767099803594e-05,8.1598522522123382e-10,2.8050547098895661e-05,2.5905753440438922e-17,1.4702960025524789e-07,5.8875315941848626e-11,3.0830702931742754e-09,5.2813401239787958e-11,3.0189653168470191e-10,4.295968313015054e-09,1.5289647342351381e-14,1.592077775755405e-08,7.1014057553688386e-15,7.9711726010193219e-15,1.6527828473631495e-13,1.2767866350693904e-07,2.5187120116445545e-12,1.2025882274405233e-14,2.6426698311059056e-10,9.1829842312984239e-14,2.0209186828102038e-08,8.9698944431086716e-20,1.1210401632864832e-08,6.1848833392500028e-18,7.1296033276720528e-12,3.3019770562820457e-11,1.1474003597480269e-14,2.2638317813651787e-17,1.7030454005698809e-09,2.0808757897675619e-18,2.3867718847784363e-12,2.061998833488581e-18,8.5416411981760662e-12,2.9681254643496059e-15
0.074316108562385,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102180682512916,0.099936038070265451,-3.4907849002008262e-35,0.099965113309053943,6.5481069105248224e-14,8.7089879903747113e-07,1.5238148175347653e-07,1.2382343331520524e-05,1.1153114353099733e-20,4.0456109164307976e-06,3.4718113044215415e-11,2.1184789442146143e-12,9.1907092826072085e-09,6.3975190559206141e-15,6.0661589413884309e-21,1.7323647957504318e-20,4.5069910505103913e-22,4.7551701489502072e-10,3.4726658624305043e-05,3.4736761945496681e-05,8.1523984383277671e-10,2.8084488627617633e-05,2.5973181488418045e-17,1.4742348948578455e-07,5.8750433800504182e-11,3.0728121138956443e-09,5.2950865255744015e-11,3.0262761920643344e-10,4.3027261992990117e-09,1.518472263554399e-14,1.5921205530817972e-08,7.1290421001611509e-15,7.9763388846799575e-15,1.6523685918143064e-13,1.2802089672931686e-07,2.5142885727733746e-12,1.2064157025252211e-14,2.6473703531741638e-10,9.1993166944835827e-14,2.0309917625738798e-08,8.9807480976497197e-20,1.1268985932817349e-08,6.1884074804033635e-18,7.1336668577678585e-12,3.3154516114749738e-11,1.1520824516112507e-14,2.2753941114114989e-17,1.7157394964959307e-09,2.0868781218669273e-18,2.3936440900481281e-12,2.067924343575037e-18,8.5766280085165187e-12,2.9802825618791187e-15
0.0745077450152432,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102177205921141,0.099936001715602907,-7.9048024100167585e-34,0.099965112919349799,6.5814599538303508e-14,8.7300179497943075e-07,1.5277712172523841e-07,1.2401756651693385e-05,1.1219724906468228e-20,4.0419250349834393e-06,3.4828235401903646e-11,2.1210432448195543e-12,9.1966392197139163e-09,6.4167067883217874e-15,6.087397863386468e-21,1.7413014454219247e-20,4.5248409571949519e-22,4.7539745172636476e-10,3.4726640982361209e-05,3.4736756799512687e-05,8.1449697970071904e-10,2.8118372326325716e-05,2.6040613854837507e-17,1.4781741195454609e-07,5.8626154974650228e-11,3.0626165185087635e-09,5.3088338075610471e-11,3.0335834308365402e-10,4.3094714899349503e-09,1.5080765318534875e-14,1.5921629984380434e-08,7.1567113688421479e-15,7.981483092765482e-15,1.6519528848554619e-13,1.2836270050220546e-07,2.5098836441688556e-12,1.2102421570643923e-14,2.6520572707528665e-10,9.2156018810832656e-14,2.0410789032496381e-08,8.9915832594470763e-20,1.1327674105992044e-08,6.1919040182552349e-18,7.1376985673321716e-12,3.3289294083074688e-11,1.1567656688325214e-14,2.2869835920659167e-17,1.7284852799558341e-09,2.0928723585042757e-18,2.4005069584736032e-12,2.0738417401974358e-18,8.6116227315998128e-12,2.9924424062032157e-15
0.07469938146810139,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102173735090507,0.099935965420617098,8.0255179690620166e-34,0.099965112529608074,6.614891094451256e-14,8.751037463252881e-07,1.5317278708568827e-07,1.242113388307214e-05,1.1286563382749787e-20,4.0382515717734611e-06,3.493832831998507e-11,2.1236031883532265e-12,9.2025438851887355e-09,6.4358986210041803e-15,6.1086574147362837e-21,1.7502612648627074e-20,4.5427129876911607e-22,4.7527747746625777e-10,3.4726623369453752e-05,3.4736751661822114e-05,8.1375661838184843e-10,2.8152198427947085e-05,2.6108050535495703e-17,1.4821136758645508e-07,5.8502474998679399e-11,3.0524829595122337e-09,5.3225819690819104e-11,3.0408870383735397e-10,4.3162042392058614e-09,1.4977764218483704e-14,1.5922051151843035e-08,7.184413505351935e-15,7.9866053711466565e-15,1.651535749914562e-13,1.2870407528218134e-07,2.5054971047625543e-12,1.214067587796677e-14,2.6567306359935107e-10,9.2318399723405048e-14,2.0511800425427983e-08,9.002400002985627e-20,1.1386465851233934e-08,6.1953731448588364e-18,7.1416986777466086e-12,3.3424103750357133e-11,1.1614499864833256e-14,2.2986002078645124e-17,1.7412827631159851e-09,2.0988585030458747e-18,2.407360494160984e-12,2.0797510271301144e-18,8.6466251802741601e-12,3.0046049322933924e-15
0.07489101792095958,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102170269997972,0.099935929185070646,2.9587792160363734e-34,0.099965112139828838,6.6484002881372274e-14,8.7720465457095335e-07,1.5356847781003415e-07,1.2440475180813198e-05,1.1353629964817835e-20,4.0345904557120888e-06,3.5048391706081713e-11,2.1261587923102221e-12,9.2084234456139565e-09,6.4550945382758693e-15,6.1299375631960864e-21,1.7592442555447142e-20,4.560607104183876e-22,4.7515709876965316e-10,3.4726605785476333e-05,3.4736746532385864e-05,8.1301874554605681e-10,2.8185967163957793e-05,2.6175491526189203e-17,1.4860535630685073e-07,5.8379389448864983e-11,3.0424108957643538e-09,5.3363310092803385e-11,3.0481870198773707e-10,4.3229245010342636e-09,1.4875708334831874e-14,1.5922469066388486e-08,7.2121484539714095e-15,7.9917058643960866e-15,1.6511172101158172e-13,1.2904502152959676e-07,2.5011288345576507e-12,1.217891991513988e-14,2.6613905008033959e-10,9.2480311486520726e-14,2.0612951184242462e-08,9.0131984022850454e-20,1.1445360868541256e-08,6.1988150506485495e-18,7.1456674085279428e-12,3.3558944404481713e-11,1.1661353798204725e-14,2.3102439434251861e-17,1.7541319578683418e-09,2.1048365589963773e-18,2.414204701375188e-12,2.0856522082812072e-18,8.6816351688217757e-12,3.0167700756196024e-15
0.07508265437381777,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102166810620654,0.099935893008727766,-1.0170531781687017e-33,0.099965111750012214,6.6819874908341825e-14,8.79304521216471e-07,1.5396419387346943e-07,1.2459780699038869e-05,1.142092483514696e-20,4.0309416162817714e-06,3.5158425469333562e-11,2.1287100740749255e-12,9.2142780660894032e-09,6.4742945245528812e-15,6.1512382766534544e-21,1.7682504189384448e-20,4.5785232688197742e-22,4.7503632220524344e-10,3.4726588230311376e-05,3.4736741411172108e-05,8.1228334698283581e-10,2.8219678764382749e-05,2.6242936822710207e-17,1.4899937804148581e-07,5.825689394563467e-11,3.0323997927353234e-09,5.3500809272985194e-11,3.0554833805643073e-10,4.3296323289817691e-09,1.4774586789907967e-14,1.592288376078736e-08,7.239916159149493e-15,7.9967847157965299e-15,1.6506972882833293e-13,1.2938553970850122e-07,2.49677871461839e-12,1.2217153650610386e-14,2.6660369168493283e-10,9.2641755895767161e-14,2.071424069129108e-08,9.0239785309028771e-20,1.150435885906016e-08,6.2022299244580704e-18,7.1496049773465852e-12,3.3693815338677354e-11,1.170821824286136e-14,2.3219147834340191e-17,1.7670328758324929e-09,2.1108065299971018e-18,2.4210395845362584e-12,2.0915452876941162e-18,8.71665251294711e-12,3.0289377721458585e-15
0.07527429082667596,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102163356935802,0.09993585689135405,7.235915504806687e-34,0.09996511136015826,6.715652658323359e-14,8.8140334776301152e-07,1.5435993525117403e-07,1.2479050590846644e-05,1.1488448175814552e-20,4.0273049835312289e-06,3.5268429520378841e-11,2.131257050921759e-12,9.2201079102494565e-09,6.4934985643691311e-15,6.172559523124381e-21,1.7772797565129622e-20,4.5964614438860455e-22,4.7491515425666963e-10,3.4726570703835785e-05,3.4736736298154216e-05,8.1155040859545737e-10,2.8253333457811204e-05,2.6310386420849351e-17,1.4939343271652362e-07,5.8134984153398297e-11,3.0224491212772966e-09,5.363831722277919e-11,3.0627761256546609e-10,4.3363277762526573e-09,1.4674388879138006e-14,1.5923295267404246e-08,7.2677165655210682e-15,8.0018420673581114e-15,1.6502760069455306e-13,1.2972563028656423e-07,2.4924466270590901e-12,1.2255377053347297e-14,2.6706699355659795e-10,9.2802734738654433e-14,2.0815668331554172e-08,9.0347404619371322e-20,1.1563459525079428e-08,6.2056179535367876e-18,7.1535116000466254e-12,3.3828715851657723e-11,1.1755092955129901e-14,2.3336127125199816e-17,1.7799855283577199e-09,2.1167684198242226e-18,2.427865148217191e-12,2.0974302695442808e-18,8.7516770297659384e-12,3.0411079583265931e-15
0.07546592727953415,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102159908920806,0.099935820832716571,6.4763071207069275e-34,0.099965110970267057,6.7493957466311912e-14,8.8350113570826701e-07,1.5475570191831629e-07,1.249828500831841e-05,1.1556200168502468e-20,4.0236804880688533e-06,3.5378403771334638e-11,2.1337997400210437e-12,9.2259131402788004e-09,6.5127066423622873e-15,6.1939012707523404e-21,1.7863322697358969e-20,4.6144215921098273e-22,4.7479360132370506e-10,3.4726553205947996e-05,3.4736731193292235e-05,8.108199163948534e-10,2.8286931471420388e-05,2.6377840316396607e-17,1.4978752025853325e-07,5.8013655778256413e-11,3.0125583585982716e-09,5.3775833933605992e-11,3.0700652603566284e-10,4.3430108957012637e-09,1.4575104035943599e-14,1.592370361820322e-08,7.2955496180997517e-15,8.006878059837344e-15,1.6498533883399779e-13,1.3006529373500053e-07,2.4881324550304097e-12,1.2293590092831384e-14,2.6752896081455605e-10,9.2963249794301311e-14,2.0917233492628406e-08,9.0454842680323788e-20,1.1622662570025181e-08,6.2089793235630925e-18,7.1573874906630052e-12,3.3963645247294661e-11,1.1801977693134714e-14,2.3453377153971997e-17,1.7929899265250284e-09,2.1227222323848175e-18,2.4346813971415852e-12,2.103307158132819e-18,8.7867085377921787e-12,3.0532805711022944e-15
0.07565756373239234,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410215646655321,0.099935784832583877,-1.2352643818411155e-33,0.099965110580338717,6.783216712092293e-14,8.8559788655425294e-07,1.5515149385005286e-07,1.251748410252958e-05,1.1624180994498674e-20,4.0200680610574084e-06,3.5488348135777724e-11,2.1363381584357021e-12,9.2316939169285254e-09,6.531918743271706e-15,6.2152634878076789e-21,1.7954079600734405e-20,4.6324036761117778e-22,4.7467166972345416e-10,3.4726535736534229e-05,3.4736726096553577e-05,8.1009185650917038e-10,2.8320473030970568e-05,2.6445298505137454e-17,1.5018164059448738e-07,5.7892904569120989e-11,3.0027269876359137e-09,5.3913359396874774e-11,3.0773507898932521e-10,4.3496817398306022e-09,1.4476721837232242e-14,1.5924108844754259e-08,7.3234152620602533e-15,8.0118928327428414e-15,1.6494294544165578e-13,1.3040453052849572e-07,2.4838360827095711e-12,1.2331792739050996e-14,2.679895985540796e-10,9.3123302833478989e-14,2.1018935564713696e-08,9.0562100213825029e-20,1.1681967698455627e-08,6.2123142186628334e-18,7.1612328614395809e-12,3.4098602834623207e-11,1.184887221679041e-14,2.3570897768868407e-17,1.8060460811491659e-09,2.1286679717162045e-18,2.4414883361808741e-12,2.1091759578900576e-18,8.8217468569260158e-12,3.0654555478949932e-15
0.07584920018525053,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102153029810675,0.099935748890725942,5.2809828577733351e-34,0.099965110190373282,6.8171155107497825e-14,8.8769360180467491e-07,1.5554731102153049e-07,1.2536648023557984e-05,1.1692390834698868e-20,4.0164676342079963e-06,3.5598262528725889e-11,2.1388723231203034e-12,9.2374503995327901e-09,6.5511348519554193e-15,6.2366461426866626e-21,1.8045068289903466e-20,4.6504076585980947e-22,4.7454936569149533e-10,3.4726518295468683e-05,3.4736721007915394e-05,8.0936621517795712e-10,2.8353958360821631e-05,2.6512760982856255e-17,1.5057579365175821e-07,5.7772726316221378e-11,2.9929544970445799e-09,5.4050893603985727e-11,3.0846327194935971e-10,4.3563403607948174e-09,1.4379232009476473e-14,1.5924510978238706e-08,7.3513134427071846e-15,8.016886524351381e-15,1.6490042268415722e-13,1.3074334114513165e-07,2.4795573952886213e-12,1.236998496249724e-14,2.6844891184784941e-10,9.3282895619086676e-14,2.1120773940599987e-08,9.0669177937335287e-20,1.1741374616055853e-08,6.2156228214248865e-18,7.1650479228479633e-12,3.4233587928116484e-11,1.1895776287898877e-14,2.3688688817089469e-17,1.819154002780632e-09,2.134605641983953e-18,2.4482859703513245e-12,2.1150366733724033e-18,8.8567918084441603e-12,3.0776328266049791e-15
