Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
7.588342436369684e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4357485940844536,0.10387573530358492,0.018232489610385882,0.0,2.3760214069238594e-06,0.0037192260604863828,0.00018333813894726015,0.00036643716847661948,2.2623508654856607e-14,0.0064744323873918699,6.9900527296221119e-10,0.00032206088902818656,1.5716000110857306e-08,2.6207316610024634e-08,1.0740442210439769e-11,1.1591867244959921e-12,6.3397634641916381e-08,1.0567826120424431e-05,0.0073441052146507001,0.0089922080061803147,0.00014641491973449986,8.4975755286508422e-08,2.9367402037859587e-08,1.6846114939850931e-07,7.3127561987280937e-05,1.6719629604616618e-05,9.9230566014063415e-07,1.082386363542874e-06,1.1201994581684206e-10,2.9343990059621025e-12,1.3218229826548907e-09,2.7981984455481674e-07,2.1706808835999993e-07,4.2580458452402618e-13,5.5892371242557082e-10
7.614686315338738e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4357233500744716,0.10385424458954605,0.0182185572055415,0.0,2.3992503076439296e-06,0.0037326222510332611,0.0001844836284183879,0.00036877147040214562,2.2900878344141376e-14,0.0064914394785205044,7.0635706009589377e-10,0.00032196736284940112,1.5819221627297187e-08,2.648565816401943e-08,1.0804442472547476e-11,1.16903349408314e-12,6.3718644951773371e-08,1.0681010998458287e-05,0.0073421525817243356,0.0090189029974907086,0.00014663755348000895,8.5362520383650498e-08,2.9422045202853894e-08,1.6889114713508397e-07,7.3387377895859686e-05,1.689872056387154e-05,9.9858005904845837e-07,1.0943470944245642e-06,1.1308699900406773e-10,2.9656555670140728e-12,1.3251911463752424e-09,2.8009273554563256e-07,2.1693732004584328e-07,4.2829854809166901e-13,5.6238328950732735e-10
7.641030194307792e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43569813217701459,0.10383276850837175,0.018204637058915989,0.0,2.4226245868191329e-06,0.003746016247210764,0.00018563181987533205,0.00037110933011525268,2.3180661779300122e-14,0.0065084164902249652,7.1374999352535536e-10,0.00032187425628502552,1.5922634643925712e-08,2.6765750026389688e-08,1.0868576174251279e-11,1.1789230229829507e-12,6.4039984458349742e-08,1.0794929355710424e-05,0.0073402016110917989,0.0090455706230757292,0.00014685975999999241,8.5749583363139482e-08,2.9476454087017976e-08,1.6932030854468521e-07,7.3647124333896038e-05,1.7078972231770973e-05,1.0048634701337244e-06,1.1063878209332342e-06,1.1416051143005874e-10,2.9971123100150279e-12,1.3285544816144517e-09,2.8036455956727535e-07,2.1680674238560667e-07,4.3079777061677248e-13,5.6585073232477261e-10
7.667374073276846e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.435672940358725,0.10381130704466367,0.018190729156920288,0.0,2.4461446312247178e-06,0.003759408050821882,0.00018678270676864087,0.00037345071666653628,2.3462871220071827e-14,0.0065253635018413716,7.2118404137844137e-10,0.00032178156751940895,1.6026237911495219e-08,2.7047594473688804e-08,1.0932842995047213e-11,1.1888552884051813e-12,6.4361652031086267e-08,1.0909582462016149e-05,0.0073382523005822526,0.0090722109162753306,0.00014708154133409837,8.6136942341357163e-08,2.9530629495161951e-08,1.6974863588567453e-07,7.3906801386947125e-05,1.7260386618235101e-05,1.0111558086241347e-06,1.1185086841906279e-06,1.1524049912344772e-10,3.0287695575973946e-12,1.3319130017885251e-09,2.8063532294249216e-07,2.1667635540121332e-07,4.33302238264823e-13,5.6932602006994442e-10
7.686582787345554e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43565458809439872,0.10379566756373024,0.018180595882067864,0.0,2.4633864514110313e-06,0.003769171341203071,0.00018762357469110754,0.00037516015099965091,2.3670181446744938e-14,0.0065377015963938119,7.2663049861315535e-10,0.00032171424559051886,1.6101899750476424e-08,2.7254208287771788e-08,1.097978706615418e-11,1.1961243561613136e-12,6.4596403027195711e-08,1.0993646014912118e-05,0.0073368320006114585,0.0090916185501456834,0.00014724298694293651,8.6419571763945124e-08,2.9569984921976051e-08,1.7006042746648263e-07,7.4096101954311411e-05,1.7393399565023186e-05,1.0157494646302323e-06,1.127397245232625e-06,1.160320664520539e-10,3.0519791128711294e-12,1.3343588485525813e-09,2.8083208577403115e-07,2.1658140357870903e-07,4.3513167660931365e-13,5.7186496959630778e-10
7.705791501414263e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43563624966483966,0.10378003584035271,0.018170469104774514,0.0,2.4807061245084252e-06,0.0037789334674724548,0.00018846586968270039,0.00037687143217868377,2.387879278078045e-14,0.0065500238133971468,7.3209878458844895e-10,0.00032164714413222248,1.6177661598004032e-08,2.7461755948998306e-08,1.1026801619215609e-11,1.2034161241138639e-12,6.4831327418279112e-08,1.1078101363351555e-05,0.0073354125812852044,0.0091110116829520287,0.00014740420835031637,8.6702356838588107e-08,2.9609216953278983e-08,1.7037177766524332e-07,7.4285365709517097e-05,1.7527032517032415e-05,1.0203477896681485e-06,1.1363285404700491e-06,1.1682709114476129e-10,3.075295562611803e-12,1.3368021474800927e-09,2.8102829042406891e-07,2.1648655315066947e-07,4.3696389092495113e-13,5.7440807093950178e-10
7.725000215482971e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43561792505718383,0.10376441186866996,0.018160348819792407,0.0,2.4981037998304902e-06,0.0037886944302794726,0.00018930958922403894,0.00037858454837314806,2.4088709988748139e-14,0.0065623301831829618,7.37588886129404e-10,0.0003215802624498305,1.6253522975854606e-08,2.767023831404868e-08,1.1073886531600408e-11,1.2107305831718222e-12,6.5066424776896076e-08,1.1162948990363926e-05,0.0073339940417723667,0.0091303903275597852,0.00014756520633024624,8.6985296844703867e-08,2.9648325897303561e-08,1.7068268734593786e-07,7.4474592684656865e-05,1.7661286238812122e-05,1.024950751351274e-06,1.1453026235097795e-06,1.176255793850586e-10,3.098719029310276e-12,1.3392429035989718e-09,2.8122393928448339e-07,2.1639180411161824e-07,4.3879887589196461e-13,5.7695531609938306e-10
7.74420892955168e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43559961425858545,0.10374879564285082,0.018150235021879357,0.0,2.5155796265148996e-06,0.003798454230259843,0.00019015473080120527,0.00038029948779917655,2.4299937841078966e-14,0.0065746207359649606,7.4310078983519062e-10,0.00032151359985122012,1.6329483407492958e-08,2.7879656232398992e-08,1.1121041681126501e-11,1.2180677241736508e-12,6.5301694678576636e-08,1.1248189376402407e-05,0.0073325763812447115,0.0091497544968177896,0.00014772598165213694,8.7268391064323841e-08,2.9687312061236019e-08,1.7099315736949447e-07,7.4663782911525323e-05,1.779616149083413e-05,1.0295583174256215e-06,1.1543195476518899e-06,1.1842753734788592e-10,3.122249634737769e-12,1.3416811221323243e-09,2.8141903472665467e-07,2.1629715645902968e-07,4.4063662620004308e-13,5.7950669709429461e-10
7.761496772213517e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43558314633598971,0.10373474765753156,0.018141138145873526,0.0,2.5313748130661516e-06,0.0038072370565398173,0.00019091657198792134,0.00038184448244363165,2.4491167454963397e-14,0.0065856687348075874,7.4808013276495679e-10,0.00032145379025912829,1.639793209445543e-08,2.8068932953294209e-08,1.1163541267831659e-11,1.2246905365089397e-12,6.5513584765952823e-08,1.1325241927830062e-05,0.0073313012376199369,0.0091671698833321862,0.00014787048970145596,8.7523307123338516e-08,2.9722294884846534e-08,1.7127220519274179e-07,7.4834022721974484e-05,1.791808125126663e-05,1.0337090370955222e-06,1.1624714523285112e-06,1.1915227122397442e-10,3.1435188833020112e-12,1.3438733532454465e-09,2.815941493968354e-07,2.1621206025526273e-07,4.4229296146408348e-13,5.8180646954666922e-10
7.778784614875354e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43556668957900313,0.10372070593745365,0.018132046516338419,0.0,2.5472335313533069e-06,0.0038160189418783631,0.00019167956116680469,0.00038339093587314162,2.4683466040982396e-14,0.0065967039681161417,7.5307711432841415e-10,0.00032139415706540102,1.6466460285326001e-08,2.8258968763801367e-08,1.120609755957064e-11,1.2313317069644043e-12,6.5725613966451598e-08,1.1402613347796364e-05,0.0073300268047048799,0.0091845735645509612,0.00014801481857178289,8.7778346996346133e-08,2.9757178727034299e-08,1.7155089821142787e-07,7.5004232814599578e-05,1.8040505612555886e-05,1.037863436976014e-06,1.1706581396494561e-06,1.1987982505977163e-10,3.1648751000538489e-12,1.3460635364467051e-09,2.8176881941177444e-07,2.1612704616391119e-07,4.4395152850909303e-13,5.8410957978248102e-10
7.796072457537192e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43555024397830039,0.10370667047842763,0.018122960129464176,0.0,2.5631558897320108e-06,0.003824799886710735,0.00019244369651648269,0.00038493883959332534,2.4876837084719249e-14,0.0066077264576738211,7.5809172429434664e-10,0.00032133469977079014,1.6535067636190929e-08,2.8449764268331194e-08,1.1248710468194533e-11,1.2379912287171592e-12,6.5937781976680807e-08,1.1480303981235364e-05,0.0073287530819016993,0.0092019655498066007,0.00014815896881460191,8.8033510165363743e-08,2.9791963809583187e-08,1.7182923704668113e-07,7.517441321196666e-05,1.8163435120671531e-05,1.0420214938271671e-06,1.1788796478376309e-06,1.2061020333911459e-10,3.1863183722801392e-12,1.3482516756636851e-09,2.8194304646982682e-07,2.1604211417244261e-07,4.456123234895488e-13,5.8641602202126378e-10
7.813360300199029e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43553380952456799,0.1036926412762833,0.018113878981444627,0.0,2.5791419964423522e-06,0.0038335798914633911,0.0001932089762191178,0.00038648818513988871,2.5071284074238586e-14,0.0066187362251879456,7.6312395228790637e-10,0.00032127541787771734,1.660375380422714e-08,2.8641320066636761e-08,1.1291379905842704e-11,1.2446690948995452e-12,6.6150088495119128e-08,1.1558314171413426e-05,0.007327480068614417,0.0092193458484208166,0.0001483029409784796,8.8288796114223285e-08,2.9826650353602673e-08,1.7210722231749167e-07,7.5344563936450491e-05,1.828687031894383e-05,1.0461831844946152e-06,1.1871360149175131e-06,1.2134341054031004e-10,3.2078487868023119e-12,1.3504377745431954e-09,2.8211683225056631e-07,2.1595726427541759e-07,4.4727534256468772e-13,5.887257904945029e-10
7.830648142860867e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43551738620850478,0.10367861832686949,0.018104803068477286,0.0,2.5951919596088324e-06,0.0038423589565540418,0.00019397539846039598,0.00038803896407850523,2.5266810500074117e-14,0.0066297332922902914,7.6817378779169057e-10,0.00032121631089026989,1.6672518447698942e-08,2.8833636753829834e-08,1.133410578494081e-11,1.2513652985994827e-12,6.636253322209815e-08,1.1636644259934679e-05,0.0073262077642488902,0.0092367144697045496,0.00014844673560907322,8.8544204328646706e-08,2.9861238579530799e-08,1.7238485464044451e-07,7.5514685010235732e-05,1.8410811748072052e-05,1.0503484859092104e-06,1.195427278715827e-06,1.2207945113622706e-10,3.2294664299780544e-12,1.3526218360552279e-09,2.8229017843013051e-07,2.1587249645969488e-07,4.4894058190552396e-13,5.9103887944560384e-10
7.84620720125652e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43550261473907753,0.10366600301506596,0.018096639219636543,0.0,2.6096916130003928e-06,0.0038502593120628395,0.00019466615385138595,0.00038943588372655118,2.5443710088282551e-14,0.0066396198116483928,7.7273368535966698e-10,0.00032116326373734491,1.6734473441747476e-08,2.9007372820434874e-08,1.137260726141837e-11,1.257407554758575e-12,6.6553851398484748e-08,1.1707415133687673e-05,0.0073250632959584476,0.0092523362524291695,0.00014857599943430614,8.8774175834680055e-08,2.989228410255082e-08,1.7263442246912986e-07,7.5667768643478285e-05,1.8522792306443669e-05,1.0541003253729118e-06,1.2029192839335266e-06,1.227443139171741e-10,3.2489969603369759e-12,1.3545857529191186e-09,2.8244581551349255e-07,2.1579627558794889e-07,4.5044119248044571e-13,5.9312349376194096e-10
7.861766259652173e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4354878522768747,0.10365339276162747,0.01808847960534421,0.0,2.6242431562684807e-06,0.0038581589070689989,0.00019535783191423252,0.00039083395150788555,2.5621489397281663e-14,0.006649496076797632,7.773078285113814e-10,0.00032111035749845244,1.6796491477363726e-08,2.9181726112664142e-08,1.1411154321325299e-11,1.2634646535716181e-12,6.6745281066660136e-08,1.1778445647154284e-05,0.0073239194009843221,0.0092679485908218045,0.00014870512029095936,8.90042455876081e-08,2.9923250325688525e-08,1.7288370535528042e-07,7.5820828293378129e-05,1.8635183738131325e-05,1.0578550542264891e-06,1.2104396132716376e-06,1.2341147861889605e-10,3.2685982777848544e-12,1.3565480256635722e-09,2.8260109907520929e-07,2.1572012117704901e-07,4.5194359559096083e-13,5.9521078883232172e-10
7.877325318047827e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43547309881514068,0.10364078756356698,0.018080324222835929,0.0,2.6388466679955767e-06,0.0038660577418590495,0.0001960504313335753,0.0003922331613356784,2.5800150976751741e-14,0.0066593621033519861,7.8189620928766869e-10,0.00032105759181551822,1.6858572307662746e-08,2.9356697054775184e-08,1.1449746901409701e-11,1.2695365899087767e-12,6.6936822011945708e-08,1.1849736045931247e-05,0.0073227760788971879,0.0092835514916478293,0.0001488340985708664,8.9234413216073095e-08,2.9954137408259146e-08,1.7313270374410825e-07,7.5973863975716801e-05,1.8747986431871792e-05,1.0616126558282328e-06,1.2179882938976383e-06,1.2408094849056293e-10,3.2882704443189421e-12,1.3585086562731108e-09,2.8275603031542022e-07,2.1564403321390833e-07,4.5344778846172543e-13,5.9730076048480639e-10
7.891328470603915e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43545982838940422,0.10362944720520177,0.018072987994471004,0.0,2.6520343264696565e-06,0.0038731660434176084,0.00019667455748548235,0.00039349342161525786,2.5961702848119272e-14,0.0066682327861179759,7.8603791850382078e-10,0.00032101022258114681,1.6914498540900836e-08,2.9514699341551186e-08,1.1484519091108233e-11,1.275014014432726e-12,6.7109303828144757e-08,1.1914119808888228e-05,0.0073217475784832621,0.0092975860388577521,0.00014895005744201722,8.9441647458934155e-08,2.9981868248712274e-08,1.7335655941618807e-07,7.6111575610501609e-05,1.8849860805209975e-05,1.0649969397594872e-06,1.2248063691628866e-06,1.2468544497767149e-10,3.3060360211668148e-12,1.3602718223695386e-09,2.8289516818671626e-07,2.1557561084419897e-07,4.5480309000004526e-13,5.9918402000787891e-10
7.905331623160003e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43544656524366832,0.10361811093712277,0.018065655189602101,0.0,2.6652642001655156e-06,0.0038802737296296367,0.00019729942791687249,0.00039475459762776632,2.6123973286048358e-14,0.0066770951995440671,7.9019114774542018e-10,0.00032096296664842813,1.6970475259431777e-08,2.9673202571002537e-08,1.1519328055214342e-11,1.2805034493937423e-12,6.7281875451006719e-08,1.1978714454531253e-05,0.0073207195414496965,0.0093116129520350987,0.00014906590142493021,8.9648960411525238e-08,3.0009535229530897e-08,1.7358018532829486e-07,7.6249267855578776e-05,1.8952068895296231e-05,1.0683835251272054e-06,1.2316474504981447e-06,1.2529181364455291e-10,3.3238590805220924e-12,1.3620336625564694e-09,2.8303402251027164e-07,2.1550724227359427e-07,4.5615983698157248e-13,6.0106944115898888e-10
7.91933477571609e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4354333093730246,0.10360677875717765,0.018058325806218967,0.0,2.6785363462120138e-06,0.0038873808006923932,0.00019792504167357876,0.00039601668497601364,2.6286964152544742e-14,0.0066859493549120252,7.9435589102252513e-10,0.00032091582375857265,1.7026502284730841e-08,2.9832207046187491e-08,1.155417374799897e-11,1.2860048909937637e-12,6.7454536726447036e-08,1.2043520159667537e-05,0.0073196919674859652,0.0093256322360973018,0.00014918163080142324,8.9856351805248319e-08,3.0037138465957996e-08,1.7380358180247642e-07,7.6386940722200113e-05,1.9054610981985756e-05,1.0717723999136013e-06,1.2385115574431367e-06,1.2590005685216274e-10,3.3417396669582047e-12,1.3637941787281977e-09,2.8317259414840743e-07,2.154389274886954e-07,4.5751802739286673e-13,6.0295702091281212e-10
7.93193761301657e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43542138530559665,0.10359658328880911,0.01805173228488428,0.0,2.6905174676904973e-06,0.0038937766388563539,0.00019848872881033747,0.00039715333915735397,2.6434273438594147e-14,0.0066939110434023992,7.9811399947441986e-10,0.00032087349159603119,1.7076969472603828e-08,2.9975739887858873e-08,1.1585566236826483e-11,1.290966450956363e-12,6.7610008400551886e-08,1.2102025895722912e-05,0.0073187675465872905,0.009338243072920395,0.00014928568948373885,9.0043070905350064e-08,3.0061926972309078e-08,1.7400444272531083e-07,7.6510829742815496e-05,1.9147184657507941e-05,1.074824334770443e-06,1.2447089566723858e-06,1.264490804207311e-10,3.357881417087243e-12,1.3653775127934141e-09,2.8329706763517678e-07,2.1537749015824244e-07,4.5874163123368606e-13,6.0465768580019259e-10
7.94454045031705e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43540946712345074,0.10358639112853418,0.018045141531862787,0.0,2.7025329175837165e-06,0.0039001719790449311,0.00019905301657543198,0.00039829072478125399,2.6582169139691874e-14,0.0067018660601582966,8.0188142494692485e-10,0.00032083125060149896,1.7127477135220897e-08,3.0119679200648534e-08,1.1616988405771284e-11,1.2959377304110213e-12,6.7765552457770965e-08,1.2160702860519274e-05,0.0073178435002989907,0.0093508477377179759,0.0001493896557659292,9.022985313098948e-08,3.008666402243805e-08,1.7420511829717555e-07,7.6634703084022966e-05,1.9240029298515059e-05,1.077878105640302e-06,1.2509250365324328e-06,1.2699962599548231e-10,3.3740698323169363e-12,1.3669597772596458e-09,2.834213134628443e-07,2.153160963737954e-07,4.5996640116052435e-13,6.0636009451093926e-10
7.95714328761753e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43539755482301945,0.10357620227480022,0.018038553545692282,0.0,2.7145827374350316e-06,0.0039065668213944076,0.00019961790427635307,0.00039942883866822299,2.67306526153715e-14,0.0067098144133387024,8.0565816295244745e-10,0.00032078910058778428,1.7178025143382916e-08,3.0264025201436019e-08,1.1648440221744138e-11,1.3009187265513463e-12,6.7921168787325281e-08,1.2219551181495442e-05,0.0073169198283962854,0.0093634462340653462,0.00014949352985097253,9.041669828782632e-08,3.0111349699774059e-08,1.7440560875107744e-07,7.6758560753861394e-05,1.9333145106720825e-05,1.0809337038362814e-06,1.2571598110950591e-06,1.2755169529256835e-10,3.3903049447362271e-12,1.3685409735027715e-09,2.8354533225139988e-07,2.1525474612411469e-07,4.6119233571230539e-13,6.0806424485000957e-10
