Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),COX(50),CHOX(53),H2X(49)
2.328064733046948e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33248582674050142,0.11403047205377025,0.022601122493394046,8.2112939829044856e-11,7.8422523743328133e-09,1.0920896169018381e-08,2.4140316969773252e-07,6.5637041647973059e-18,2.0316242743826016e-23,2.3153025687252474e-09,2.1347876917418311e-34,2.3218733657363297e-09,1.2922368089466381e-25,2.1121744531606688e-15,4.9408301355153484e-19,2.4616585731623412e-21,3.6632070118901473e-09,5.5988127160849332e-26,0.0046390087101697277,0.00044059602777435993,5.5776966873532286e-11,1.8723750494207182e-06,3.8646457824502029e-15,5.2313501476182911e-11,2.1781012298833986e-07,1.7750029375488378e-08,2.3546911408999961e-08,1.3287197959169576e-12,1.1038241452582022e-13,1.9770241291528547e-13,1.131640786397819e-15,1.2970897882566506e-10
2.3375789642372922e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33247652261215266,0.1140229461336245,0.022600236394312297,8.3413664943179945e-11,8.007880967724074e-09,1.1101438654567241e-08,2.4415710459444588e-07,6.6447845135799309e-18,2.0808381561731888e-23,2.3252074036874517e-09,2.1862276060158535e-34,2.3320900872704803e-09,1.3127754451075477e-25,2.1489280252369426e-15,5.0273132056207434e-19,2.5018388259453958e-21,3.7152547267022929e-09,5.7098429887459741e-26,0.0046465314113410131,0.00044236491275562086,5.5951425852738632e-11,1.8842769995749418e-06,3.8767651033709858e-15,5.2717880332667476e-11,2.1810856133976255e-07,1.7934154927534455e-08,2.3701724726576492e-08,1.3547771680223016e-12,1.1156056632308703e-13,1.9995263336998242e-13,1.1463523326798003e-15,1.3196945913946727e-10
2.346141772308602e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3324681917070611,0.11401621546533036,0.022599438977409049,8.4596147152520643e-11,8.1594117473428793e-09,1.1265873182051588e-08,2.46649058125333e-07,6.7183488270408605e-18,2.1259459192177003e-23,2.3341320723623617e-09,2.2334116727729318e-34,2.3412951676047306e-09,1.3314765398827099e-25,2.1824323650261821e-15,5.106054185411319e-19,2.5383894910857669e-21,3.7625512656778341e-09,5.8112757728454299e-26,0.004653259174054839,0.00044395674741816476,5.6108432826901969e-11,1.89501240657656e-06,3.8876723961223336e-15,5.3082089163816041e-11,2.1837229095728925e-07,1.8100859394382669e-08,2.3840990360985615e-08,1.3785901652581792e-12,1.1262565189215746e-13,2.0198873849137847e-13,1.1596879198572681e-15,1.3402970966401707e-10
2.3547045803799115e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33245990110943091,0.11400952496219131,0.022598641628765761,8.5789885421051178e-11,8.3133075423657096e-09,1.1432166234706364e-08,2.4915368585158697e-07,6.7924768501793223e-18,2.1718363743535295e-23,2.3430666269854332e-09,2.2814502646522858e-34,2.3505097884124072e-09,1.3503844492374945e-25,2.2163440574146237e-15,5.1856587474071126e-19,2.5753100777467328e-21,3.8102799582054784e-09,5.9141512351982248e-26,0.0046599467635580439,0.00044554842919144788,5.6265434114287943e-11,1.905770126273918e-06,3.8985795720977835e-15,5.3446542077226003e-11,2.1863144604517462e-07,1.8268504532571939e-08,2.3980190448607427e-08,1.402749483645991e-12,1.136952206916084e-13,2.040351498707e-13,1.1731110544132209e-15,1.3611462869984468e-10
2.3632673884512212e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33245165057987658,0.11400287438516005,0.022597844348184334,8.6994926895199043e-11,8.4695972541139685e-09,1.1600332007096367e-08,2.516709566231785e-07,6.8671713628381783e-18,2.2185194287421274e-23,2.3520111758627829e-09,2.3303562035970312e-34,2.3597339855649837e-09,1.3695010005665565e-25,2.250666645441031e-15,5.2661317633204192e-19,2.6126024402762811e-21,3.858443151280887e-09,6.0184853127079211e-26,0.0046665944188982161,0.00044713995847263269,5.6422429830821239e-11,1.9165500671407271e-06,3.9094866105382352e-15,5.3811230296349841e-11,2.1888605990466128e-07,1.8437091657997336e-08,2.4119322464843869e-08,1.4272590267377849e-12,1.147692576392203e-13,2.0609184181328914e-13,1.1866185196924415e-15,1.3822441870354215e-10
2.371830196522531e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33244343988043851,0.11399626349661253,0.022597047135467896,8.8211318562563114e-11,8.6283100314399977e-09,1.177038473965696e-08,2.5420083903932812e-07,6.9424351589018984e-18,2.2660051428311798e-23,2.3609658278332386e-09,2.3801424741356885e-34,2.3689677946848208e-09,1.3888280377305094e-25,2.2854036899178008e-15,5.3474780965625475e-19,2.6502684283481979e-21,3.9070431942485226e-09,6.1242940831077458e-26,0.0046732023776995604,0.00044873133565646162,5.6579420053659363e-11,1.9273521371075256e-06,3.9203935924868279e-15,5.41761378484455e-11,2.1913616603593506e-07,1.8606622070123043e-08,2.425838395002648e-08,1.4521226680618605e-12,1.1584774779646513e-13,2.0815878842953722e-13,1.2002171636454952e-15,1.4035928290726098e-10
2.3803930045938405e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33243526877457519,0.11398969206033965,0.022596249990420727,8.9439107253387159e-11,8.789475271635068e-09,1.1942338718344627e-08,2.5674330145696519e-07,7.0182710464426105e-18,2.3143036579901282e-23,2.3699306922688318e-09,2.4308222253140376e-34,2.3782112511445067e-09,1.4083674212442684e-25,2.3205587694225513e-15,5.4297026023667338e-19,2.6883098869273667e-21,3.9560824387512161e-09,6.2315937662272716e-26,0.0046797708761714069,0.00045032256113526408,5.6736404861247343e-11,1.938176243548673e-06,3.9313004780201789e-15,5.4541256234365459e-11,2.1938179811515872e-07,1.8777097048809004e-08,2.4397372509168971e-08,1.4773443009321739e-12,1.169306763736749e-13,2.1023596364320769e-13,1.2139039088146554e-15,1.4251942531467131e-10
2.3880995318580195e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33242794843743845,0.11398381130529553,0.022595532617574698,9.0553900109810064e-11,8.9366453413062651e-09,1.2098734708346508e-08,2.5904224719249577e-07,7.0870148158632598e-18,2.3584756743218349e-23,2.3780078927446015e-09,2.4772089291360211e-34,2.3865386394674322e-09,1.4261359738228507e-25,2.3525587329411093e-15,5.5044595011779261e-19,2.7228697479751928e-21,4.0005952215604161e-09,6.3294517326226019e-26,0.0046856489803078589,0.00045175453468070901,5.6877686655683916e-11,1.9479367035324765e-06,3.9411165852362633e-15,5.4870035698535611e-11,2.1959906964697186e-07,1.8931333176719832e-08,2.4522397933065733e-08,1.5003531543896057e-12,1.1790909482873539e-13,2.1211414507187068e-13,1.226295140737077e-15,1.444853355729789e-10
2.3958060591221984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33242065981018043,0.11397796214618318,0.022594815299242184,9.167799628233425e-11,9.0858477021430005e-09,1.225669279377264e-08,2.6135133351696465e-07,7.1562263329056962e-18,2.4033217795602648e-23,2.3860935348251006e-09,2.5243399593358571e-34,2.3948738960179472e-09,1.4440794277774731e-25,2.3849028517060549e-15,5.5799351732005644e-19,2.7577365689940068e-21,4.045467381743205e-09,6.4285426196121654e-26,0.0046914954819884452,0.00045318638594353815,5.7018964230310906e-11,1.9577148692898322e-06,3.9509326611069809e-15,5.5198968163899686e-11,2.1981276941255721e-07,1.9086336332779281e-08,2.4647360743650466e-08,1.5236581285065726e-12,1.1889108595472817e-13,2.1400057110095809e-13,1.238759439904557e-15,1.4647203683778933e-10
2.4035125863863773e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33241340272327419,0.11397214441371231,0.022594098035282929,9.281142958952196e-11,9.2371043047302807e-09,1.2416223482232518e-08,2.6367053689248639e-07,7.2259076747217216e-18,2.4488494901196673e-23,2.394187699352249e-09,2.5722252512751248e-34,2.4032170460610517e-09,1.4621991747906677e-25,2.4175937714246434e-15,5.6561331403993598e-19,2.7929116850516377e-21,4.0907006382171775e-09,6.5288785518401751e-26,0.0046973105505035877,0.00045461811520476636,5.7160237612167951e-11,1.9675106721476886e-06,3.9607486499762582e-15,5.5528048262982733e-11,2.2002292230977148e-07,1.9242107412070874e-08,2.4772259328199762e-08,1.5472620690261487e-12,1.1987663928668025e-13,2.1589522235385953e-13,1.2512939983263057e-15,1.4847967941407009e-10
2.4112191136505562e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33240617700810171,0.11396635793950005,0.022593380825557442,9.3954233750675133e-11,9.390437264863441e-09,1.2577337310299587e-08,2.6599983364298091e-07,7.2960609281424612e-18,2.495066375421119e-23,2.4022904675189712e-09,2.6208748532402404e-34,2.4115681146961891e-09,1.4804966179539768e-25,2.4506341494548046e-15,5.7330569191521364e-19,2.8283964280480282e-21,4.1362967112792877e-09,6.6304717504348188e-26,0.0047030943542362685,0.00045604972274383894,5.7301506898350071e-11,1.9773240430716753e-06,3.9705645790493796e-15,5.5857268363473224e-11,2.2022955333883118e-07,1.9398647296833254e-08,2.4897092115685871e-08,1.5711679663228078e-12,1.2086574445322261e-13,2.1779807932137839e-13,1.2638986726753034e-15,1.5050841410244935e-10
2.418154988188317e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3323997005486452,0.11396117670007914,0.022592735383059694,9.4990797365658228e-11,9.5302306270737826e-09,1.2723702071567441e-08,2.6810481087820371e-07,7.3596040732798272e-18,2.5372571263461596e-23,2.4095903823698553e-09,2.665321376954463e-34,2.4190908674749693e-09,1.4971174159508961e-25,2.4806714822417907e-15,5.8029117906921102e-19,2.8605985260268009e-21,4.1776448081305058e-09,6.7229907710539869e-26,0.0047082731846478029,0.00045733806568625944,5.7428645817438547e-11,1.9861710402503937e-06,3.9793989029186672e-15,5.615367807666355e-11,2.2041253080919974e-07,1.9540191241541642e-08,2.5009384102928283e-08,1.5929439089334796e-12,1.2175896743240199e-13,2.1951765026915802e-13,1.2753053501275932e-15,1.523524341119174e-10
2.425090862726078e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33239324924279373,0.11395602052270598,0.022592089984278287,9.6035003049002958e-11,9.6717402436163722e-09,1.2871365455330476e-08,2.7021792701687506e-07,7.4235327001827879e-18,2.5800179218890301e-23,2.4168973919041974e-09,2.7104027101654881e-34,2.4266200725728776e-09,1.5138843328374963e-25,2.5109959918033876e-15,5.8733599689941254e-19,2.8930534645442526e-21,4.2192894369266859e-09,6.8165472021006187e-26,0.0047134269477274891,0.00045862631046032434,5.7555781487813397e-11,1.9950321605088251e-06,3.9882331757516369e-15,5.6450188944415746e-11,2.2059269425114235e-07,1.9682359250322902e-08,2.5121620468699421e-08,1.614968945499221e-12,1.2265505167536338e-13,2.212438376062612e-13,1.2867701754332156e-15,1.5421377190659072e-10
2.432026737263839e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33238682296949468,0.11395088928649548,0.022591444629113073,9.7086875179869361e-11,9.8149825825851912e-09,1.3020335202040915e-08,2.7233916453121343e-07,7.4878483506187165e-18,2.6233543318795644e-23,2.4242115560418926e-09,2.7561264175882533e-34,2.434155747941849e-09,1.5307984156403822e-25,2.5416096395640218e-15,5.9444040058905023e-19,2.9257622079085953e-21,4.2612318545068369e-09,6.9111501564166354e-26,0.0047185557643604882,0.0004599144572664998,5.768291396711874e-11,2.0039073527586353e-06,3.9970673598318154e-15,5.6746798992116741e-11,2.2077006207579587e-07,1.9825151940497973e-08,2.5233800153565603e-08,1.6372452659187811e-12,1.2355398985269628e-13,2.2297662690581176e-13,1.2982884622723502e-15,1.5609253843948941e-10
2.4389626118015997e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33238042160827996,0.11394578287114593,0.022590799317464421,9.8146438074864877e-11,9.9599742217662764e-09,1.3170619070595323e-08,2.744685058147418e-07,7.5525525729301817e-18,2.6672720130745894e-23,2.4315329349337421e-09,2.8025001411157935e-34,2.4416979114241965e-09,1.5478607191668437e-25,2.5725143946073797e-15,6.0160464494500051e-19,2.9587257183098368e-21,4.3034733185375858e-09,7.0068088121505158e-26,0.0047236597548486374,0.00046120250630422957,5.7810043372745166e-11,2.0127965656798157e-06,4.005901600524697e-15,5.7043496993812088e-11,2.2094465275763585e-07,1.9968569921476105e-08,2.5345922124945108e-08,1.6597751900466466e-12,1.244557746937212e-13,2.2471600365133334e-13,1.3098676678714276e-15,1.5798884498223758e-10
2.4444907553087777e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33237533725203255,0.1139417305684895,0.022590285011779124,9.8996472072252494e-11,1.0076801718720941e-08,1.3291347065848989e-08,2.7617145975207289e-07,7.6044034987144649e-18,2.7026961221433114e-23,2.4373735465562338e-09,2.8399323422186051e-34,2.4477139475207751e-09,1.5615668515394517e-25,2.5973564015395957e-15,6.0735783238156069e-19,2.9851819242946338e-21,4.3373562999121249e-09,7.0838144415641044e-26,0.0047277101210185845,0.00046222905820852912,5.7911367881645458e-11,2.0198915972081201e-06,4.0129427691124151e-15,5.7280037519131421e-11,2.2108183136904417e-07,2.0083327458183961e-08,2.54352453976699e-08,1.6779153333430736e-12,1.2517656375428231e-13,2.2610705789859913e-13,1.3191383612837677e-15,1.5951290586044867e-10
2.4500188988159556e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33237026858499552,0.11393769389728033,0.022589770733625444,9.9851419419103253e-11,1.0194759587221754e-08,1.3412918765441423e-08,2.7787954152677876e-07,7.6565030493715925e-18,2.7384960587351871e-23,2.4432188105049773e-09,2.8777863241537714e-34,2.4537341254957517e-09,1.5753683601952876e-25,2.6223855992074409e-15,6.1314932493759649e-19,3.0118010703962641e-21,4.3714306925866219e-09,7.161501304755577e-26,0.0047317448523846702,0.00046325554822985592,5.8012690444645798e-11,2.0269954766272367e-06,4.0199839161604424e-15,5.7516630300017799e-11,2.2121726691531328e-07,2.0198482904754231e-08,2.5524530870260825e-08,1.696219018359862e-12,1.2589915304111969e-13,2.2750228030903171e-13,1.3284448726739553e-15,1.6104823685133035e-10
2.4555470423231336e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33236521554696302,0.11393367279739508,0.022589256482953592,1.0071129234386854e-10,1.0313856371791511e-08,1.3535338122771e-08,2.7959274212370278e-07,7.7088520179836861e-18,2.7746747135093693e-23,2.4490687575516512e-09,2.9160660634744573e-34,2.4597584542330187e-09,1.589265790014399e-25,2.6476029950311436e-15,6.1897925112845797e-19,3.0385836408891719e-21,4.4056971344395499e-09,7.2398741392579151e-26,0.0047357640090702775,0.00046428197646780357,5.8114011098554326e-11,2.0341081776207342e-06,4.0270250496999208e-15,5.7753272211945085e-11,2.2135096881533967e-07,2.0314036558434092e-08,2.5613778056217986e-08,1.7146873990146883e-12,1.2662353897868182e-13,2.2890166345783482e-13,1.3377879981392106e-15,1.6259489472589421e-10
2.4610751858303116e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33236017807796087,0.11392966720894177,0.02258874225971395,1.0157610305068822e-10,1.0434100661756386e-08,1.3658609098479795e-08,2.8131105249995005e-07,7.7614512003649914e-18,2.8112349962170081e-23,2.4549234185613075e-09,2.9547755689849908e-34,2.4657869425718861e-09,1.6032596891213968e-25,2.6730095995168835e-15,6.2484773932280071e-19,3.0655301191811389e-21,4.4401562636563869e-09,7.3189377096722029e-26,0.004739767650967449,0.00046530834302155604,5.8215329857039473e-11,2.0412296737737909e-06,4.0340661706657209e-15,5.7989960684313901e-11,2.2148294650548373e-07,2.0429988713455164e-08,2.5702986479690015e-08,1.7333215893506733e-12,1.2734971802330509e-13,2.303051999073364e-13,1.3471677178991906e-15,1.641529363813509e-10
2.4666033293374895e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33235515611824584,0.11392567707225884,0.022588228063857123,1.0244586371960419e-10,1.055550109128286e-08,1.3782735660408171e-08,2.8303446358576421e-07,7.8143013950795676e-18,2.8481798465233835e-23,2.4607828244924146e-09,2.9939188819925765e-34,2.4718195993069961e-09,1.6173506089091133e-25,2.6986064262550218e-15,6.3075491774307838e-19,3.0926409878109297e-21,4.4748087187236656e-09,7.3986968078293749e-26,0.0047437558377377634,0.00046633464798988771,5.8316646743252116e-11,2.0483599385739668e-06,4.0411072807104848e-15,5.8226693165723386e-11,2.2161320943923116e-07,2.0546339660580104e-08,2.5792155675429568e-08,1.7521227235833754e-12,1.2807768666678916e-13,2.3171288219822396e-13,1.3565840242253052e-15,1.6572241884056606e-10
2.4721314728446675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33235014960830489,0.11392170232791433,0.022587713895333865,1.033205865067836e-10,1.0678066339484773e-08,1.3907721783549029e-08,2.8476296628540164e-07,7.8674034034589444e-18,2.8855122239556716e-23,2.4666470063968882e-09,3.0335000765607313e-34,2.4778564331882477e-09,1.6315391040623814e-25,2.7243944919155855e-15,6.367009144639237e-19,3.1199167284459995e-21,4.509655138422903e-09,7.4791562529529185e-26,0.0047477286288132399,0.00046736089147116452,5.8417961781050116e-11,2.0554989454111074e-06,4.0481483814793315e-15,5.8463467126627641e-11,2.2174176708636655e-07,2.0663089687105923e-08,2.5881285188745725e-08,1.7710919447261327e-12,1.2880744143187975e-13,2.3312470284792742e-13,1.3660369217427844e-15,1.6730339925151278e-10
2.4776596163518454e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33234515848885399,0.11391774291670491,0.022587199754095157,1.0420028354473891e-10,1.0801805130528474e-08,1.4033571450001821e-08,2.8649655147800109e-07,7.920758029619885e-18,2.9232350950180973e-23,2.4725159954201351e-09,3.0735232597641941e-34,2.4838974529207202e-09,1.6458257325819134e-25,2.7503748162444286e-15,6.4268585741025255e-19,3.1473578218802542e-21,4.5446961618245157e-09,7.5603208918223582e-26,0.0047516860833972099,0.00046838707356334439,5.8519274991222848e-11,2.0626466675770687e-06,4.0551894744340156e-15,5.8700280061549419e-11,2.2186862893214601e-07,2.0780239077024953e-08,2.5970374575455775e-08,1.7902303944011543e-12,1.2953897887237516e-13,2.3454065435540935e-13,1.3755264049310373e-15,1.6889593488671968e-10
2.4887159033662013e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3323352221854271,0.11390986985801642,0.022586171553276208,1.0597464878608321e-10,1.1052838463591881e-08,1.428787737649478e-08,2.8997893273822892e-07,8.0282283657873742e-18,2.9998642550727199e-23,2.484268519872238e-09,3.1549121869826858e-34,2.4959920845350822e-09,1.6746956384467479e-25,2.8029163352812988e-15,6.5477309293645808e-19,3.2027379859415526e-21,4.6153645774245816e-09,7.7247852766897994e-26,0.0047595552187658192,0.00047043925397020735,5.8721896016279239e-11,2.0769681505727375e-06,4.0692716430053798e-15,5.9174012940865127e-11,2.2211730323307519e-07,2.1015737065979512e-08,2.6148431244589434e-08,1.8290195787183537e-12,1.3100738816369139e-13,2.3738491984462305e-13,1.3946151192086491e-15,1.7211590153944698e-10
2.4997721903805572e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33232534673824343,0.11390205742710731,0.022585143461011779,1.0776905603911548e-10,1.1308671788277374e-08,1.4545685437044216e-08,2.9348153392995864e-07,8.1367188929022228e-18,3.0780912664224462e-23,2.4960406488831041e-09,3.2381191903024832e-34,2.5081035628913501e-09,1.7039648577443602e-25,2.8562392028551091e-15,6.6701764474031861e-19,3.2587853087954924e-21,4.6868190836339192e-09,7.892129294081157e-26,0.0047673637129299878,0.00047249118998600058,5.8924509990068593e-11,2.091324171933722e-06,4.0833537983827204e-15,5.9647872205311367e-11,2.2235930850226279e-07,2.1252835831230322e-08,2.6326322337738566e-08,1.8684995195325475e-12,1.3248288764061551e-13,2.4024561828775513e-13,1.4138501441903219e-15,1.7538277944878519e-10
