Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),C2H6X(34),H2X(31),CX(24),C2H5X(33),HOCXO(25),C3H8X(38),C3H7X(36),C3H7(49),C3H7X(37),C3H7(50),CH2O2(65),CH2O2X(92),CHO2X(91)
0.0039016277381482183,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409235241732687,0.099818576623881258,0.0,0.099964945445692829,-1.703813576918695e-29,1.6415337770442686e-05,0.0,7.0755073554223648e-05,0.0,6.358489834416265e-07,1.9113441600196162e-09,9.1598537695908294e-12,1.3924079567288302e-08,0.0,0.0,0.0,1.3055408002039533e-36,0.0,3.5056108265746518e-05,3.5054551589834165e-05,0.00012188460715430615,6.9165195992554844e-09,6.2052618502572018e-09,4.0368476893806038e-06,2.4888816300650513e-08,5.7612442901830027e-09,8.793719688906055e-08,6.6244727836897124e-13,8.0015636476262799e-17,6.7552318470722283e-13,2.2446622206016853e-17,4.7222285211398144e-13,7.9141383761460143e-18,1.6695986828613025e-13,1.0628131431862148e-12,3.741789327808825e-16,1.654252180257836e-12
0.003924733620426845,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409231718884014,0.09981791935959676,0.0,0.09996494549691079,-1.703655999747004e-29,1.6519161097139469e-05,0.0,7.1100214829543064e-05,0.0,6.3493785911516499e-07,1.9276478419462529e-09,9.188914558399442e-12,1.3948006161859166e-08,0.0,0.0,0.0,-1.1112133448252357e-36,0.0,3.5055826176038656e-05,3.505450035008479e-05,0.00012226923211779468,6.9065992678251225e-09,6.176795949395795e-09,4.0056827027281737e-06,2.5010186682608056e-08,5.7976743897680584e-09,8.6975982817320552e-08,6.6358433864918184e-13,8.0268141389608891e-17,6.8128437171838842e-13,2.2567017335668493e-17,4.7475710724671844e-13,7.9565517931573565e-18,1.6785514979848e-13,1.0717212155289394e-12,3.7731459842604068e-16,1.6671021677787523e-12
0.003947839502705472,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092282007043972,0.099817263655475705,0.0,0.09996494554806086,-1.703599343620062e-29,1.6623072005048015e-05,0.0,7.1444364686931914e-05,0.0,6.3403200346238219e-07,1.9439559839903332e-09,9.2179091217906286e-12,1.3971689079495264e-08,0.0,0.0,0.0,9.0926150540641523e-38,0.0,3.505554470286814e-05,3.5054449178246667e-05,0.00012265297185033009,6.8967362828327175e-09,6.1486052897315785e-09,3.974919859531896e-06,2.5131208017902424e-08,5.8341351321360152e-09,8.6030252025287597e-08,6.6470980853286631e-13,8.0520065219139754e-17,6.8704711953716104e-13,2.2686872032396992e-17,4.7727999585436602e-13,7.9987749126756763e-18,1.6874641776871852e-13,1.0806536908303329e-12,3.8045884703101522e-16,1.6799531942911675e-12
0.0039709453849840985,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092246872805656,0.099816609504321946,0.0,0.099964945599141722,-1.7036545297381141e-29,1.6727067783473768e-05,0.0,7.178753024147205e-05,0.0,6.3313136873455533e-07,1.9602683598147765e-09,9.2468373253647732e-12,1.3995132698746204e-08,0.0,0.0,0.0,2.6377104967202554e-37,0.0,3.505526384496589e-05,3.5054398075581247e-05,0.00012303582467543373,6.8869301248854086e-09,6.1206862864222702e-09,3.9445524757168821e-06,2.52518828124657e-08,5.8706255662149815e-09,8.5099694634075394e-08,6.6582389631095876e-13,8.0771406863862477e-17,6.9281134822149638e-13,2.2806191617783338e-17,4.7979162983222672e-13,8.040809609955088e-18,1.6963371173025477e-13,1.0896102367726762e-12,3.8361156159345135e-16,1.6928047540942899e-12
0.003994051267262725,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092211786962636,0.099815956898957656,0.0,0.09996494565015214,-1.7037061762713841e-29,1.6831145766400149e-05,0.0,7.2129718532394608e-05,0.0,6.3223590762150299e-07,1.9765847487906782e-09,9.2756990472814188e-12,1.4018341301120732e-08,0.0,0.0,0.0,-1.777721944574753e-37,0.0,3.5054983601025884e-05,3.5054347043306588e-05,0.00012341778908216548,6.8771802793549249e-09,6.0930354058292138e-09,3.9145739932872032e-06,2.537221354551613e-08,5.9071447566173343e-09,8.4184007806343079e-08,6.6692680565934542e-13,8.1022165331448747e-17,6.9857697984721822e-13,2.2924981366411154e-17,4.8229212008836235e-13,8.0826577396110527e-18,1.7051707079781807e-13,1.0985905223271597e-12,3.867726255655291e-16,1.7056563446954744e-12
0.004017157149541352,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409217675032323,0.099815305832224061,0.0,0.099964945701091004,-1.703700195586078e-29,1.6935303331899376e-05,0.0,7.2470936523986659e-05,0.0,6.3134557325400891e-07,1.9929049358461712e-09,9.3044941778960886e-12,1.4041319073119251e-08,0.0,0.0,0.0,-2.6111307902887807e-38,0.0,3.5054703969706333e-05,3.5054296082598408e-05,0.00012379886372029811,6.8674862364040697e-09,6.0656491649453225e-09,3.8849779779422091e-06,2.549220266987718e-08,5.9436917834327316e-09,8.3282895577840022e-08,6.6801873573245548e-13,8.127233973506672e-17,7.0434393845457244e-13,2.3043246505233794e-17,4.8478157653030088e-13,8.1243211456479187e-18,1.7139653383889626e-13,1.1075942177899357e-12,3.8994192286664434e-16,1.7185074669127136e-12
0.004040263031819979,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092141763667335,0.099814656296982232,0.0,0.099964945751957121,-1.7036717201639953e-29,1.7039537901543037e-05,0.0,7.2811191106492018e-05,0.0,6.30460319205748e-07,2.0092287113201761e-09,9.333222619405044e-12,1.4064070108989271e-08,0.0,0.0,0.0,3.6848347933409447e-38,0.0,3.505442494963108e-05,3.5054245194591038e-05,0.00012417904739559887,6.8578474910078588e-09,6.0385241308169272e-09,3.8557581167266811e-06,2.5611852612294532e-08,5.9802657420211051e-09,8.2396068692771096e-08,6.6909988129868135e-13,8.1521929290284118e-17,7.1011214999650954e-13,2.3160992213058927e-17,4.8726010805404471e-13,8.1658016455684937e-18,1.7227213919852439e-13,1.1166209948170449e-12,3.9311933789569562e-16,1.7313576249737189e-12
0.004063368914098605,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092106827747173,0.099814008286113712,0.0,0.09996494580274945,-1.7036627594125077e-29,1.7143846939813297e-05,0.0,7.3150489097007214e-05,0.0,6.2958009949476327e-07,2.0255558708192924e-09,9.3618842854978575e-12,1.4086598412286003e-08,0.0,0.0,0.0,-3.7740609422455733e-38,0.0,3.5054146539390885e-05,3.5054194380378608e-05,0.00012455833906521485,6.8482635429697415e-09,6.0116569199597674e-09,3.8269082157152105e-06,2.5731165773751508e-08,6.0168657428058626e-09,8.1523244442919874e-08,6.7017043280839293e-13,8.1770933312039044e-17,7.1588154228807869e-13,2.3278223620042169e-17,4.8972782253351557e-13,8.2071010547800338e-18,1.7314392512223649e-13,1.125670526458244e-12,3.9630475554298354e-16,1.7442063266116148e-12
0.004086474796377232,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092071943287968,0.099813361792521094,0.0,0.099964945853466894,-1.7036733053518849e-29,1.7248227953514756e-05,0.0,7.3488837240370157e-05,0.0,6.2870486858449507e-07,2.0418862150802461e-09,9.3904791010177792e-12,1.4108907899083012e-08,0.0,0.0,0.0,-2.2273197194153968e-38,0.0,3.5053868737544634e-05,3.5054143641015932e-05,0.00012493673783316406,6.8387338969329496e-09,5.9850441977709248e-09,3.7984221977310651e-06,2.5850144529781805e-08,6.0534909110672959e-09,8.066414651046794e-08,6.7123057655579858e-13,8.2019351211679978e-17,7.2165204495778692e-13,2.3394945807340526e-17,4.9218482681300389e-13,8.248221147230526e-18,1.7401192906931852e-13,1.1347424871897658e-12,3.9949806120173358e-16,1.757053083157278e-12
0.004109580678655859,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092037110988615,0.099812716809128815,0.0,0.099964945904108454,-1.7036822334483999e-29,1.7352678491188118e-05,0.0,7.3826242210045011e-05,0.0,6.2783458138441058e-07,2.0582195498337493e-09,9.4190070016297301e-12,1.4131002398533073e-08,0.0,0.0,0.0,-6.9331911996393875e-39,0.0,3.5053591542620522e-05,3.5054092977519577e-05,0.000125314242945926,6.8292580623875035e-09,5.9586826779362446e-09,3.7702941000998558e-06,2.5968791230780931e-08,6.0901403867366589e-09,7.9818504814447771e-08,6.7228049469196234e-13,8.2267182494071568e-17,7.2742358939945669e-13,2.3511163806684736e-17,4.9463122669845876e-13,8.2891637191188667e-18,1.748761888275799e-13,1.1438365529460433e-12,4.0269914077925443e-16,1.7698974096283477e-12
0.0041326865609344855,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24092002331522369,0.099812073328883574,0.0,0.099964945954673159,-1.7036806860848749e-29,1.7457196142525011e-05,0.0,7.4162710608995962e-05,0.0,6.2696919325026609e-07,2.074555685676197e-09,9.4474679334959526e-12,1.4152885657413185e-08,0.0,0.0,0.0,-1.8603624455055962e-38,0.0,3.5053314953117295e-05,3.5054042390868769e-05,0.00012569085378813917,6.8198355536732234e-09,5.9325691218360495e-09,3.7425180724380614e-06,2.6087108202313811e-08,6.1268133241906514e-09,7.8986055360768886e-08,6.7332036546188004e-13,8.2514426754770462e-17,7.3319610872685645e-13,2.362688260023881e-17,4.9706712695397699e-13,8.3299304829862628e-18,1.7573674065202436e-13,1.1529524011504162e-12,4.0590788070773914e-16,1.7827388248149481e-12
0.004155792443213112,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091967605537482,0.09981143134475505,0.0,0.099964946005160024,-1.7036755530783817e-29,1.7561778537786072e-05,0.0,7.4498248970560847e-05,0.0,6.2610865998396947e-07,2.0908944379382733e-09,9.4758618529590462e-12,1.4174561338231808e-08,0.0,0.0,0.0,-1.7804043383796443e-38,0.0,3.5053038967505361e-05,3.5053991882006398e-05,0.00012606656987839004,6.8104658899783519e-09,5.9067003379465814e-09,3.7150883744766892e-06,2.6205097745422292e-08,6.1635088920470286e-09,7.816654009575235e-08,6.743503630819504e-13,8.2761083677260901e-17,7.3896953772723755e-13,2.3742107120146771e-17,4.9949263129304654e-13,8.3705232462060645e-18,1.765936224120821e-13,1.1620897107448552e-12,4.0912416795471981e-16,1.7955768513621517e-12
0.004178898325491739,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091932933657853,0.099810790849736444,0.0,0.099964946055568188,-1.7036741736628762e-29,1.7666423347220002e-05,0.0,7.4832863759306868e-05,0.0,6.2525293783318187e-07,2.1072356265685848e-09,9.5041887262325538e-12,1.4196033027577084e-08,0.0,0.0,0.0,-1.4627214133080694e-38,0.0,3.5052763584227954e-05,3.5053941451839919e-05,0.00012644139086511475,6.8011485953354311e-09,5.8810731812433852e-09,3.6879993739199331e-06,2.6322762136926354e-08,6.2002262729605894e-09,7.735970676310861e-08,6.7537065818864676e-13,8.300715303026483e-17,7.4474381282018654e-13,2.3856842248740174e-17,5.0190784238154175e-13,8.4109436043135504e-18,1.7744686816548164e-13,1.1712481622187253e-12,4.1234789003318326e-16,1.8084110158492171e-12
0.004202004207770366,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091898316483626,0.099810151836844885,0.0,0.099964946105896776,-1.7036761720893997e-29,1.7771128280488204e-05,0.0,7.5166561371895832e-05,0.0,6.244019834905153e-07,2.1235790760010068e-09,9.5324485290986288e-12,1.4217304227549327e-08,0.0,0.0,0.0,-1.6289395477368409e-38,0.0,3.5052488801702167e-05,3.5053891101242245e-05,0.00012681531652257587,6.7918831986126185e-09,5.855684552598142e-09,3.6612455443390989e-06,2.6440103629728667e-08,6.2369646634210883e-09,7.6565308764297327e-08,6.7638141734770379e-13,8.3252634665100643e-17,7.5051887201071515e-13,2.3971092817769355e-17,5.0431286182373081e-13,8.4511934763146357e-18,1.7829651765891635e-13,1.1804274376366084e-12,4.1557893501135633e-16,1.8212408488656479e-12
0.004225110090048992,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091863754591847,0.099809514299122132,0.0,0.099964946156144929,-1.7036777046579965e-29,1.7875891086088378e-05,0.0,7.549934813791333e-05,0.0,6.2355575409254593e-07,2.1399246150599497e-09,9.5606412466131533e-12,1.4238378375258493e-08,0.0,0.0,0.0,-1.644101895180009e-38,0.0,3.5052214618320121e-05,3.5053840831052691e-05,0.00012718834674697218,6.78266923350323e-09,5.8305313981846361e-09,3.6348214631014393e-06,2.6557124453106561e-08,6.2737232735508295e-09,7.5783105022200503e-08,6.7738280411845481e-13,8.3497528513129712e-17,7.5629465485576503e-13,2.4084863609442478e-17,5.0670779018033509e-13,8.4912741546273e-18,1.7914259941647953e-13,1.1896272206652116e-12,4.1881719152216976e-16,1.834065885084104e-12
0.004245905384099757,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091832696614504,0.099808941770710077,0.0,0.099964946201298852,-1.7036774359091488e-29,1.7970225261955576e-05,0.0,7.5798082631544682e-05,0.0,6.2279815239219051e-07,2.1546372487899661e-09,9.5859573292944691e-12,1.4257179397135552e-08,0.0,0.0,0.0,-1.5738970435778702e-38,0.0,3.5051968364195885e-05,3.5053795657298305e-05,0.00012752330836307576,6.7744202574087341e-09,5.8080924017198163e-09,3.6113173250477681e-06,2.6662170845489159e-08,6.3068226684798977e-09,7.5089352837679809e-08,6.7827617045132485e-13,8.3717430424404926e-17,7.6149342939462377e-13,2.4186851023495125e-17,5.0885468007168392e-13,8.5272039076027698e-18,1.7990105872379e-13,1.1979242992603085e-12,4.2173769665973149e-16,1.8456039351710641e-12
0.0042646211487454445,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091804783426851,0.09980842750780225,0.0,0.099964946241880667,-1.7036769938382547e-29,1.8055163254105525e-05,0.0,7.6066320944653584e-05,0.0,6.2211952842570526e-07,2.1678798524156281e-09,9.6086953408099953e-12,1.4273968150081912e-08,0.0,0.0,0.0,-1.6180795399873068e-38,0.0,3.5051747148295042e-05,3.5053755057633033e-05,0.00012782415376670861,6.7670312028401399e-09,5.788056509729698e-09,3.5903851318487938e-06,2.6756493363255909e-08,6.3366251287565754e-09,7.4473118656657765e-08,6.7907391396009575e-13,8.3914935125526114e-17,7.6617275211927624e-13,2.4278313526059977e-17,5.1078002066080749e-13,8.5594258315005067e-18,1.8058125076287493e-13,1.20540546588189e-12,4.2437100246459898e-16,1.8559842632840804e-12
0.004283336913391132,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091776907463194,0.099807914200463504,0.0,0.099964946282408318,-1.7036768006052069e-29,1.8140135337516106e-05,0.0,7.6333972689871671e-05,0.0,6.2144392973137059e-07,2.1811235364474885e-09,9.6313893400114926e-12,1.4290633474255169e-08,0.0,0.0,0.0,-1.6324316271110328e-38,0.0,3.5051526322556678e-05,3.5053714512109965e-05,0.00012812441187265788,6.7596750791878997e-09,5.7681698280747038e-09,3.5696599749970113e-06,2.6850609377579489e-08,6.3664394944209828e-09,7.3864473919122877e-08,6.7986578688483541e-13,8.4112054307463165e-17,7.7085244702690921e-13,2.4369469583813293e-17,5.126989158064153e-13,8.5915397685952183e-18,1.8125916584618577e-13,1.2128995304815974e-12,4.2700884363993179e-16,1.8663606305920238e-12
0.00430205267803682,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091749068988386,0.099807401845045107,0.0,0.099964946322881429,-1.7036770112776565e-29,1.8225140387766637e-05,0.0,7.6601041105829306e-05,0.0,6.2077133437721759e-07,2.1943682178334809e-09,9.654039335529846e-12,1.4307177054966683e-08,0.0,0.0,0.0,-1.5362280526317614e-38,0.0,3.5051305886082692e-05,3.5053674021114182e-05,0.00012842408284348075,6.7523516478483703e-09,5.7484308182168121e-09,3.5491391632424656e-06,2.6944520029101345e-08,6.3962653710152754e-09,7.3263300539467279e-08,6.8065186926517176e-13,8.4308788076658879e-17,7.7553248479419654e-13,2.4460321641389667e-17,5.1461141691983318e-13,8.6235466896698842e-18,1.8193482107805838e-13,1.2204063281363491e-12,4.2965116212478756e-16,1.8767327979415487e-12
0.004320768442682508,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091721268258404,0.099806890437909773,0.0,0.099964946363299625,-1.7036772268111833e-29,1.8310177296048911e-05,0.0,7.6867529403894212e-05,0.0,6.201017206166709e-07,2.2076138151915776e-09,9.6766453394504209e-12,1.432360054568627e-08,0.0,0.0,0.0,-1.5806450317271072e-38,0.0,3.5051085837966191e-05,3.5053633585018162e-05,0.00012872316688712125,6.745060672230874e-09,5.7288379599384394e-09,3.5288200461747049e-06,2.7038226448860318e-08,6.4261023695618457e-09,7.2669482560537925e-08,6.8143223987795759e-13,8.450513656934945e-17,7.8021283668809839e-13,2.4550872121893514e-17,5.1651757495357804e-13,8.6554473995876904e-18,1.8260823680764363e-13,1.2279256946604616e-12,4.3229790011809492e-16,1.8871005280625395e-12
0.004339484207328196,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091693505520617,0.099806379975431833,0.0,0.099964946403662575,-1.7036773289863818e-29,1.8395244968989635e-05,0.0,7.7133440768449512e-05,0.0,6.1943506688908495e-07,2.2208602487739357e-09,9.6992073672217831e-12,1.4339905570250839e-08,0.0,0.0,0.0,-1.6994097235641527e-38,0.0,3.5050866177291796e-05,3.5053593204181751e-05,0.00012902166425568943,6.7378019177669365e-09,5.7093897511618308e-09,3.5087000135651721e-06,2.7131729758390427e-08,6.455950106500919e-09,7.2082906111891716e-08,6.8220697610806836e-13,8.4701099950763099e-17,7.8489347455318079e-13,2.4641123426888936e-17,5.1841744040620857e-13,8.6872427514220988e-18,1.8327943424697177e-13,1.2354574666134511e-12,4.3494900008139874e-16,1.8974635855879364e-12
0.004358199971973883,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091665781013913,0.09980587045399722,0.0,0.099964946443969901,-1.7036772476614201e-29,1.8480342328464776e-05,0.0,7.7398778357161717e-05,0.0,6.1877135182584543e-07,2.2341074404480842e-09,9.7217254375733891e-12,1.4356093732205296e-08,0.0,0.0,0.0,-1.5478051567988986e-38,0.0,3.5050646903135753e-05,3.5053552878952193e-05,0.00012931957524427734,6.7305751519810813e-09,5.6900847077535077e-09,3.4887764947131459e-06,2.7225031069815341e-08,6.4858082036253691e-09,7.1503459369278015e-08,6.8297615393395768e-13,8.4896678414343743e-17,7.8957437080495205e-13,2.4731077936428351e-17,5.2031106333543519e-13,8.7189336459560112e-18,1.839484244726413e-13,1.2430014813074995e-12,4.3760440474148801e-16,1.9078217370723913e-12
0.004376915736619571,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091638094968923,0.09980536187000387,0.0,0.099964946484221287,-1.7036771714032198e-29,1.8565468311386506e-05,0.0,7.7663545301265641e-05,0.0,6.1811055423999664e-07,2.2473553136466178e-09,9.744199572426777e-12,1.4372166604040292e-08,0.0,0.0,0.0,-1.4718542753458246e-38,0.0,3.5050428014566638e-05,3.5053512609664966e-05,0.00012961690018987147,6.7233801443635595e-09,5.6709213632630467e-09,3.4690469578185495e-06,2.7318131485948869e-08,6.5156762880059453e-09,7.0931032514698457e-08,6.8373984817398525e-13,8.5091872181036112e-17,7.9425549841208708e-13,2.4820738009301061e-17,5.2219849334527864e-13,8.7505208256002522e-18,1.8461522410332813e-13,1.2505575768148301e-12,4.4026405709298518e-16,1.9181747510104928e-12
0.00439375992480069,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091613210597265,0.099804904942954478,0.0,0.099964946520399417,-1.7036772099509493e-29,1.8642105302404405e-05,0.0,7.7901350216707263e-05,0.0,6.1751831348616055e-07,2.2592789201769747e-09,9.764388749556299e-12,1.4386534884807911e-08,0.0,0.0,0.0,-1.619158659484464e-38,0.0,3.5050231343755328e-05,3.5053476415405205e-05,0.00012988399188551593,6.7169316017561785e-09,5.6537943079063117e-09,3.4514541675108288e-06,2.7401750999046098e-08,6.5425657990327496e-09,7.0421761170575177e-08,6.8442254529819481e-13,8.5267217859394094e-17,7.9846868916115667e-13,2.4901182263936189e-17,5.2389192603442561e-13,8.7788612658353469e-18,1.8521349430053825e-13,1.2573682586516019e-12,4.4266132908835766e-16,1.9274878811904596e-12
0.004410604112981808,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24091588357716667,0.099804448769715434,0.0,0.099964946556531722,-1.7036772745641309e-29,1.8718763875191863e-05,0.0,7.8138697671121209e-05,0.0,6.1692840368975956e-07,2.2712029642948861e-09,9.7845423795003876e-12,1.4400812135105387e-08,0.0,0.0,0.0,-1.6095133368462809e-38,0.0,3.5050034983819205e-05,3.5053440266948981e-05,0.00013015060949461948,6.7105084329544605e-09,5.6367798105885053e-09,3.434014690660309e-06,2.7485209463805342e-08,6.5694628373364549e-09,6.9918011264386172e-08,6.8510091273360148e-13,8.5442252332164089e-17,8.0268202690504666e-13,2.4981391607406243e-17,5.2558041779607709e-13,8.8071190956314504e-18,1.8581001963882019e-13,1.2641884784469071e-12,4.4506195458388181e-16,1.9367964980243954e-12
