Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH4OX(60),acetyl(43)
2.43438020112914e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44144432057829897,0.10837834010043593,0.021212367369163068,0.0,8.4335660225930755e-05,0.0011401036895906369,0.00014086811875971953,2.7018452560747328e-05,2.880563739170918e-15,0.0023283182574384631,9.4767688330797879e-12,0.00035330581297247574,1.1223936714502967e-09,6.8518805135410846e-07,9.029369772551323e-12,3.7474839199614534e-13,1.3735288731097155e-05,2.0617343603925047e-07,0.0077640542330083846,0.0029780700139218109,9.5096769213257298e-05,6.7741410218116254e-07,1.228689953993317e-08,1.5052765441847406e-07,3.2596455591161995e-07,2.2559890072133705e-05,3.9344039127644701e-09,6.2444408963797436e-10,5.261529955940548e-07,1.7258036792409353e-06,2.9403039142385625e-12,7.3566721115677457e-08,4.3505055109250617e-10,1.6845867343514779e-08,5.7996982797924267e-14,7.5687834691289991e-12,8.2074973220205203e-13
2.444358497075347e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44143452517444093,0.108368793135597,0.021206066091851397,0.0,8.5294070878941158e-05,0.0011458511225972392,0.00014201128460513231,2.7297853395164539e-05,2.9226778292192091e-15,0.0023369952183169107,9.6418709892430858e-12,0.0003532612214523048,1.1341773816719756e-09,6.9570766507823337e-07,9.1016626605401984e-12,3.7920067848459746e-13,1.3834351384719934e-05,2.092967542116121e-07,0.007763191726194346,0.0029884578323690564,9.5246278817338171e-05,6.8085918913351303e-07,1.2329027047662944e-08,1.5108034215400194e-07,3.3090404124772074e-07,2.2674192918573799e-05,3.9787282425023355e-09,6.2655563575507936e-10,5.2707417220826604e-07,1.7260730232728407e-06,2.9609125308082203e-12,7.4329523721452539e-08,4.3857139913938428e-10,1.7124449443529664e-08,5.8874272158145199e-14,7.6848178711427158e-12,8.3049378790800582e-13
2.4543367930215534e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44142474521520969,0.10835924839829672,0.021199766977945685,0.0,8.6259151951032542e-05,0.0011515972572794773,0.00014315860669216284,2.7578707355017441e-05,2.9652259149828847e-15,0.0023456621571000119,9.808992864615942e-12,0.00035321604383350573,1.1460246061352035e-09,7.0633632015382547e-07,9.1741892624229027e-12,3.8368485012216253e-13,1.3933590706832227e-05,2.1245258535233225e-07,0.0077623296642003563,0.0029988302104937649,9.5395364063534355e-05,6.8430525534884889e-07,1.2371075754594592e-08,1.516323549390833e-07,3.3589496192861781e-07,2.278846665294825e-05,4.0233567073811049e-09,6.2866496346137206e-10,5.2799295383885254e-07,1.726341298546717e-06,2.9815826553674512e-12,7.5096296251116286e-08,4.4210494195439952e-10,1.7406250798386926e-08,5.9760670181006301e-14,7.8020518873678294e-12,8.403082936162197e-13
2.46431508896776e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44141498070413876,0.10834970588788109,0.021193470026213138,0.0,8.7230918702352206e-05,0.0011573420629602147,0.00014431007963671067,2.786101218278212e-05,3.0082106527846331e-15,0.0023543190820058033,9.9781473885944451e-12,0.00035317029583929271,1.1579352754735166e-09,7.1707453963163591e-07,9.2469491739985874e-12,3.8820097027515147e-13,1.4033004919452159e-05,2.1564110199639078e-07,0.0077614680478731504,0.0030091871421725814,9.554402727749708e-05,6.8775226778939296e-07,1.2413045764443701e-08,1.5218369337449471e-07,3.4093759101785723e-07,2.2902710664581607e-05,4.0682899649139178e-09,6.307720812140093e-10,5.2890935905099265e-07,1.7266085330677553e-06,3.0023142043862314e-12,7.5867032381822876e-08,4.4565116243218811e-10,1.7691291230136595e-08,6.065622488356737e-14,7.9204912279467003e-12,8.5019340467739726e-13
2.4742933849139666e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44140523164475942,0.10834016560366105,0.02118717523542156,0.0,8.8209386308844568e-05,0.0011630855092857274,0.00014546569806092162,2.8144765594988187e-05,3.0516347042027872e-15,0.0023629660013859393,1.0149347465737391e-11,0.00035312399282279202,1.1699093192086936e-09,7.2792284467250257e-07,9.3199419924382528e-12,3.9274910183637752e-13,1.4132592251668871e-05,2.1886247647102133e-07,0.0077606068780102216,0.0030195286213536123,9.5692270758202891e-05,6.9120019355351677e-07,1.2454937181536172e-08,1.5273435806932583e-07,3.4603220125053305e-07,2.3016924349520911e-05,4.1135286686475486e-09,6.3287699739903951e-10,5.2982340621857292e-07,1.7268747544642904e-06,3.0231070944879321e-12,7.6641725719807554e-08,4.4921004349095123e-10,1.7979590547305834e-08,6.1560984222115076e-14,8.0401415818926123e-12,8.6014927553144891e-13
2.484271680860173e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44139549804059891,0.10833062754491249,0.021180882604339341,0.0,8.9194569862227055e-05,0.0011688275662201032,0.00014662545659324002,2.8429965282591274e-05,3.0955007360438698e-15,0.0023716029237223772,1.0322605975191126e-11,0.00035307714977565199,1.1819466657640843e-09,7.3888175453272742e-07,9.3931673162508086e-12,3.9732930722715783e-13,1.423235093963686e-05,2.2211688089273333e-07,0.0077597461553623199,0.0030298546420564182,9.5840096778464586e-05,6.9464899987550295e-07,1.2496750110789779e-08,1.5328434964077328e-07,3.5117906502856983e-07,2.3131107110417872e-05,4.1590734681631331e-09,6.3497972033314752e-10,5.3073511352723307e-07,1.7271399899933052e-06,3.0439612424491575e-12,7.7420369801425745e-08,4.5278156807260675e-10,1.8271168544440167e-08,6.2474996091349317e-14,8.1610086169326341e-12,8.7017605971140147e-13
2.4942499768063797e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44138577989517658,0.10832109171087642,0.021174592131735465,0.0,9.01864843699682e-05,0.0011745682040397733,0.00014778934986845883,2.8716608911342095e-05,3.139811420315044e-15,0.0023802298576241351,1.0497935770120588e-11,0.00035302978133645732,1.1940472424778385e-09,7.4995178654966248e-07,9.4666247452502197e-12,4.0194164839930832e-13,1.4332279226570023e-05,2.2540448716436877e-07,0.0077588858806358491,0.0030401651983720029,9.5987507585430258e-05,6.9809865412531283e-07,1.2538484657696132e-08,1.5383366871393857e-07,3.5637845441606192e-07,2.324525835641386e-05,4.2049250090769775e-09,6.3708025826539901e-10,5.3164449897737371e-07,1.7274042665459644e-06,3.064876565199574e-12,7.8202958094182515e-08,4.5636571914293336e-10,1.856604500165e-08,6.339830832357907e-14,8.283097979352757e-12,8.8027390984728689e-13
2.5042282727525863e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44137607721200189,0.10831155810075913,0.021168303816379515,0.0,9.1185144755268348e-05,0.0011803073933281723,0.00014895737252776847,2.9004694122152028e-05,3.1845694341965039e-15,0.0023888468118241149,1.0675349677146683e-11,0.00035298190179894838,1.2062109756160178e-09,7.6113345612750729e-07,9.5403138805235337e-12,4.0658618683712996e-13,1.4432375362735554e-05,2.2872546697219641e-07,0.0077580260544950937,0.0030504602844628084,9.6134505401070696e-05,7.0154912380835486e-07,1.2580140928303076e-08,1.5438231592163047e-07,3.6163064113467055e-07,2.3359377503027408e-05,4.2510839330415019e-09,6.3917861937896243e-10,5.3255158038713186e-07,1.7276676106531393e-06,3.0858529798217852e-12,7.8989483997751884e-08,4.5996247969171265e-10,1.8864239684162381e-08,6.4330968687928833e-14,8.4064152938453806e-12,8.904429776700136e-13
2.514206568698793e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44136638999457206,0.10830202671373236,0.021162017657041645,0.0,9.2190565857041979e-05,0.0011860451049705209,0.00015012951921880425,2.9294218531455174e-05,3.2297774600137761e-15,0.0023974537951760035,1.085486049578988e-11,0.00035293352512005252,1.2184377903856013e-09,7.7242727672331019e-07,9.6142343243998599e-12,4.112629835593864e-13,1.4532637605447578e-05,2.32079991783041e-07,0.0077571666775643529,0.0030607398945627045,9.628109242265534e-05,7.050003765652503e-07,1.2621719029197433e-08,1.5493029190417217e-07,3.6693589655907691e-07,2.3473463972044497e-05,4.2975508777462539e-09,6.4127481179278031e-10,5.3345637539527893e-07,1.7279300484908104e-06,3.1068904035511834e-12,7.9779940844986712e-08,4.6357183273286393e-10,1.9165772341877907e-08,6.5273024889555422e-14,8.5309661633591048e-12,9.0068341401522152e-13
2.5241848646449994e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44135671824636891,0.10829249754893362,0.021155733652492612,0.0,9.3202762429903235e-05,0.0011917813101487294,0.00015130578459569255,2.9585179731567017e-05,3.2754381852099575e-15,0.0024060508166512343,1.1036480997920094e-11,0.00035288466492772934,1.2307276109473735e-09,7.838337598331779e-07,9.6883856804204277e-12,4.1597209912127513e-13,1.4633064219060607e-05,2.3546823284144793e-07,0.0077563077504299487,0.0030710040229769745,9.6427270823216938e-05,7.0845238017160329e-07,1.2663219067488196e-08,1.5547759730921179e-07,3.7229449171249245e-07,2.3587517191411296e-05,4.3443264769190492e-09,6.4336884356318929e-10,5.3435890146405125e-07,1.7281916058853188e-06,3.1279887537757879e-12,8.0574321902918557e-08,4.6719376130457789e-10,1.9470662708932875e-08,6.6224524568874155e-14,8.6567561689507472e-12,9.1099536882712228e-13
2.534163160591206e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44134706197085755,0.10828297060546657,0.021149451801503773,0.0,9.4221749144152844e-05,0.0011975159803364209,0.00015248616331909568,2.9877575291039699e-05,3.3215543023178853e-15,0.0024146378853360218,1.122022392721275e-11,0.00035283533452863588,1.2430803604287132e-09,7.9535341497868837e-07,9.7627675533096225e-12,4.2071359361638977e-13,1.4733653474962767e-05,2.3889036116688378e-07,0.0077554492736421213,0.0030812526640823087,9.6573042752005927e-05,7.1190510253776819e-07,1.2704641150790064e-08,1.5602423279153825e-07,3.7770669726222371e-07,2.3701536595129399e-05,4.391411360327215e-09,6.4546072268550252e-10,5.3525917588191685e-07,1.7284523083185295e-06,3.1491479480360779e-12,8.1372620373748134e-08,4.7082824846944567e-10,1.9778930503266398e-08,6.7185515300795637e-14,8.7837908696396897e-12,9.2137899116232084e-13
2.5441414565374126e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44133742117148367,0.10827344588240134,0.021143172102847056,0.0,9.52475405857679e-05,0.0012032490872940667,0.00015367065005625539,3.0171402755013845e-05,3.3681285089322433e-15,0.0024232150104284635,1.1406101998611073e-11,0.00035278554691561625,1.2554959609362695e-09,8.069867496935049e-07,9.8373795489469017e-12,4.2548752667867437e-13,1.4834403651568827e-05,2.423465475509707e-07,0.0077545912477168235,0.0030914858123267837,9.671841033493372e-05,7.1535851170861878e-07,1.2745985387207391e-08,1.5657019901290054e-07,3.8317278351529296e-07,2.3815521623153506e-05,4.4388061537789204e-09,6.475504570955574e-10,5.3615721576629807e-07,1.7287121809329392e-06,3.1703679040248338e-12,8.2174829395826286e-08,4.7447527731458199e-10,2.0090595426192698e-08,6.8156044593972089e-14,8.9120758022644305e-12,9.3183442919362659e-13
2.554119752483619e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44132779585167142,0.1082639233787749,0.021136894555295008,0.0,9.6280151256393593e-05,0.0012089806030642421,0.00015485923948103524,3.0466659645567122e-05,3.4151635076815999e-15,0.00243178220123569,1.1594127897794569e-11,0.00035273531477501862,1.2679743335685322e-09,8.1873426951019463e-07,9.9122212743396335e-12,4.3029395748437036e-13,1.4935313034313038e-05,2.45836962554756e-07,0.0077537336731374239,0.0031017034622298576,9.6863375675006034e-05,7.1881257586331852e-07,1.2787251885318394e-08,1.5711549664183036e-07,3.8869302041411305e-07,2.3929471721291448e-05,4.4865114791246221e-09,6.4963805467123455e-10,5.3705303806623905e-07,1.7289712485367156e-06,3.1916485395869739e-12,8.2980942044625238e-08,4.7813483095174646e-10,2.0405677161978329e-08,6.9136159890053369e-14,9.0416164813413592e-12,9.423618302138354e-13
2.564098048429826e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44131818601482203,0.10825440309359162,0.021130619157620725,0.0,9.7319595573337319e-05,0.0012147104999669816,0.00015605192627396152,3.0763343462059354e-05,3.4626620062004007e-15,0.002440339467171101,1.1784314280653699e-11,0.00035268465049384252,1.2805153984282961e-09,8.3059647794724316e-07,9.9872923375968081e-12,4.351329447539557e-13,1.5036379915641767e-05,2.4936177650601546e-07,0.0077528765503563149,0.0031119056083823452,9.7007940852746272e-05,7.2226726331508788e-07,1.2828440754159876e-08,1.5766012635347008e-07,3.9426767753221678e-07,2.4043386341106533e-05,4.534527954258611e-09,6.5172352323393412e-10,5.3794665956502151e-07,1.7292295356086453e-06,3.2129897727193963e-12,8.3790951333700799e-08,4.818068925174599e-10,2.0724195377424388e-08,7.0125908562952894e-14,9.1724183989257696e-12,9.5296134063951209e-13
2.5740763443760323e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44130859166431174,0.10824488502582372,0.02112434590859795,0.0,9.8365887869564882e-05,0.0012204387505952488,0.00015724870512226331,3.1061451681474462e-05,3.5106267171008985e-15,0.0024488868177516385,1.1976673772770669e-11,0.00035263356616672292,1.2931190746350255e-09,8.4257387649627235e-07,1.0062592347903683e-11,4.4000454675407602e-13,1.5137602595005937e-05,2.5292115949659163e-07,0.007752019879796429,0.0031220922454464066,9.7152107926609037e-05,7.2572254251097339e-07,1.2869552103212159e-08,1.5820408882940326e-07,3.9989702407004055e-07,2.4157264939822196e-05,4.5828561931206541e-09,6.5380687055002098e-10,5.3883809688272072e-07,1.7294870663029858e-06,3.2343915215708085e-12,8.4604850215644908e-08,4.8549144517311895e-10,2.1046169721453672e-08,7.1125337918123132e-14,9.3044870244750901e-12,9.6363310601474303e-13
2.584054640322239e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44129901280348988,0.10823536917441173,0.021118074807000984,0.0,9.9419042393699111e-05,0.0012261653278105111,0.00015844957071991091,3.1360981758758943e-05,3.559060357945029e-15,0.0024574242625951398,1.2171218968906434e-11,0.00035258207360275236,1.3057852803371046e-09,8.5466696460945086e-07,1.0138120915497243e-11,4.4490882129946823e-13,1.5238979378853268e-05,2.5651528137976463e-07,0.0077511636618526839,0.0031322633681555318,9.7295878933384146e-05,7.2917838203161876e-07,1.2910586042384415e-08,1.5874738475748939e-07,4.0558132885076032e-07,2.4271106980228792e-05,4.6314968056977414e-09,6.5588810433222633e-10,5.397273664787128e-07,1.729743864454238e-06,3.2558537044415582e-12,8.5422631583029118e-08,4.8918847210510368e-10,2.1371619824702686e-08,7.2134495191840543e-14,9.4378278047142331e-12,9.7437727101487845e-13
2.5940329362684455e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44128944943567716,0.10822585553826518,0.021111805851604732,0.0,0.00010047907331002057,0.0012318902047384127,0.00015965451776765363,3.1661931127157291e-05,3.6079656512162422e-15,0.0024659518114177347,1.2367962432493751e-11,0.00035253018433214627,1.3185139327239961e-09,8.6687623968710498e-07,1.0213877651642497e-11,4.4984582575487613e-13,1.5340508580620348e-05,2.6014431176765666e-07,0.0077503078968933345,0.0031424189713145142,9.7439255888591485e-05,7.3263475059102988e-07,1.2951542682000337e-08,1.5929001483170228e-07,4.1132086031618099e-07,2.4384911930592576e-05,4.6804503980259277e-09,6.5796723224102731e-10,5.4061448465413399e-07,1.7299999535818535e-06,3.2773762397834589e-12,8.6244288269338862e-08,4.9289795652488411e-10,2.1700565299118542e-08,7.3153427550499809e-14,9.572446163503183e-12,9.8519397945026041e-13
2.604011232214652e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44127990156416463,0.10821634411626305,0.021105539041184691,0.0,0.00010154599469847049,0.0012376133547645513,0.00016086354097305603,3.1964297198544021e-05,3.6573453242912962e-15,0.0024744694740313012,1.25669166951364e-11,0.00035247790961275363,1.3313049480382877e-09,8.7920219706552098e-07,1.0289862168609572e-11,4.5481561703695951e-13,1.5442188520724522e-05,2.6380842002867034e-07,0.0077494525852612782,0.0031525590497994372,9.7582240786866888e-05,7.360916170363444e-07,1.2992422132784071e-08,1.5983197975197153e-07,4.1711588652267875e-07,2.4498679264566766e-05,4.7297175721922791e-09,6.6004426188598615e-10,5.4149946755429073e-07,1.7302553568948617e-06,3.2989590461996239e-12,8.7069813049898507e-08,4.9661988166912306e-10,2.2033025737560594e-08,7.4182182089917929e-14,9.7083475017067068e-12,9.9608337426992835e-13
2.6139895281608587e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44127036919221146,0.10820683490725429,0.021099274374516957,0.0,0.00010261982055465592,0.0012433347515303514,0.00016207663505053336,3.2268077363752574e-05,3.7072021094119842e-15,0.002482977260340987,1.2768094256114454e-11,0.00035242526043641886,1.3441582415876477e-09,8.9164533000494135e-07,1.0366074079651629e-11,4.5981825161619394e-13,1.5544017526555527e-05,2.6750777528495906e-07,0.0077485977272752629,0.0031626835985576504,9.7724835602339046e-05,7.3954895034760006e-07,1.3033224505846571e-08,1.6037328022402797e-07,4.2296667513719413e-07,2.4612408461104672e-05,4.779298926336914e-09,6.6211920082706216e-10,5.4238233117102151e-07,1.7305100972964222e-06,3.3206020424442857e-12,8.7899198642787564e-08,5.0035423079977432e-10,2.2369020713406889e-08,7.5220805834646904e-14,9.8455371970661835e-12,1.0070455975653166e-12
2.623967824107065e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44126085232304418,0.10819732791005862,0.021093011850378221,0.0,0.00010370056478985701,0.0012490543689290322,0.00016329379472138588,3.2573268992900953e-05,3.7575387436568532e-15,0.0024914751803427697,1.2971507581895638e-11,0.00035237224753519513,1.3570737277566684e-09,9.0420612967775369e-07,1.0442512998983558e-11,4.6485378551876506e-13,1.5645993932467082e-05,2.7124254640993039e-07,0.0077477433232310483,0.0031727926126077469,9.7867042288998126e-05,7.4300671963750107e-07,1.3073949912672125e-08,1.6091391695925245e-07,4.2887349343327818e-07,2.4726099004374858e-05,4.8291950546551449e-09,6.6419205657588744e-10,5.4326309134501155e-07,1.7307641973882992e-06,3.3423051474226269e-12,8.8732437709747661e-08,5.0410098720418021e-10,2.2708569780165288e-08,7.6269345737296385e-14,9.9840206040735931e-12,1.0180807905739287e-12
2.633946120053272e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44125135095985502,0.10818782312346707,0.02108675146754577,0.0,0.0001047882412310365,0.0012547721811016696,0.00016451501471383178,3.2879869435714329e-05,3.8083579689128509e-15,0.0024999632441210849,1.3177169105652714e-11,0.00035231888138741499,1.3700513200186198e-09,9.1688508515687057e-07,1.0519178541761378e-11,4.6992227432845312e-13,1.5748116079768179e-05,2.7501290202578127e-07,0.0077468893734025032,0.0031828860870395399,9.8008862781055747e-05,7.4646489415118182e-07,1.3114598465105324e-08,1.6145389067452736e-07,4.3483660828718829e-07,2.4839750383678199e-05,4.8794065473997196e-09,6.6626283659701532e-10,5.4414176376806236e-07,1.7310176794752644e-06,3.3640682801905968e-12,8.9569522857080731e-08,5.0786013419516135e-10,2.3051692471089316e-08,7.7327848677864711e-14,1.0123803053847606e-11,1.0291890936830003e-12
