Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),CH2OH(40),CH2OX(54),COX(50),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),acetyl(43),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374),C3H5(367)
9.999999999999999e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44858344170119213,0.11496568477954817,0.022768215468411186,0.0,3.1151523149354219e-08,3.2975679907238791e-06,2.8817300795041922e-09,2.4427472374846072e-09,6.1427504995451481e-12,9.0678956997922153e-05,1.384085023250848e-18,7.7019993778545338e-05,7.7575736423673609e-14,1.0907524291293159e-10,3.6837120886916654e-17,2.6460445227047787e-19,1.7054472598041659e-06,5.5019900485359114e-13,0.0036135490253333988,0.00010480713050334584,5.3480022872974905e-06,3.8402131230918295e-08,5.1332331488001541e-10,2.7582251006664677e-09,2.2569754081054609e-12,4.7822423836977504e-08,8.4953689749895001e-13,5.2136542350584792e-12,1.2219655744250581e-15,4.7319418886117245e-15,1.5726933695384439e-19,1.5523293004702561e-12,1.8348081191992336e-09,4.0114048547208807e-08,8.6036952249190089e-17,6.5316961936161912e-15,8.8175687455999607e-15,9.0293189320709791e-15,1.5026879486359249e-10,4.2213619091009336e-18,1.1829199134899635e-07,7.1838378306419219e-31,6.5370778874623852e-19,1.189527353151182e-18,2.5268420841829972e-17,4.9154152880536492e-21,6.4313197807389459e-20,1.2460746052475967e-36,2.6287750363282272e-25
1.0022336995600306e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44857744264120752,0.11495961291847606,0.022768150675800056,0.0,3.144406388670311e-08,3.3116972089652771e-06,2.9026745710943775e-09,2.4592080156433312e-09,6.1908991250745065e-12,9.088550338697423e-05,1.3999576687516282e-18,7.7169852598764748e-05,7.8116494080041374e-14,1.1033231863378447e-10,3.7193833599593777e-17,2.6714661497130122e-19,1.7170229939831722e-06,5.5524824352789693e-13,0.0036194141210841072,0.00010492416593463096,5.3643697510862999e-06,3.8562784563399356e-08,5.1449177140356428e-10,2.763571453243612e-09,2.2757575032901179e-12,4.806147302845826e-08,8.5737946098323977e-13,5.2516556404160501e-12,1.236038091271106e-15,4.785599128518257e-15,1.5871050650272407e-19,1.5576115052593639e-12,1.8470536509836837e-09,4.0258030648818931e-08,8.6458193910077081e-17,6.6093912765263903e-15,8.8894412007646951e-15,9.0948604328599753e-15,1.5117893572435154e-10,4.2468988641103427e-18,1.1878824844230224e-07,7.306984785461829e-31,6.5995928449838721e-19,1.20113699123258e-18,2.5570939407051455e-17,4.9742766802581579e-21,6.515244704266909e-20,1.2726338106603893e-36,2.6663389400787984e-25
1.0099853017445888e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44855668928468961,0.11493860316003841,0.022767927443243793,0.0,3.2474788782332491e-08,3.3609495088589942e-06,2.97612336318631e-09,2.5169070300259333e-09,6.3602817296008955e-12,9.1602415107797333e-05,1.456180510966884e-18,7.7689227105961377e-05,8.001301616242702e-14,1.1478344603476816e-10,3.8451682645943773e-17,2.7611069822947729e-19,1.7575526770782213e-06,5.730430404333441e-13,0.0036397062041188194,0.00010532669709226183,5.4211570206058871e-06,3.9120930854300034e-08,5.1854740907277042e-10,2.782124440644527e-09,2.3417894595069313e-12,4.889557762142914e-08,8.8502115375097737e-13,5.3849778885753953e-12,1.2858657191650143e-15,4.9755863041711162e-15,1.637893882378854e-19,1.576095080149278e-12,1.8899292334325195e-09,4.0759188695034971e-08,8.7926843484979573e-17,6.8847103123146399e-15,9.1423900893005263e-15,9.3246970193616948e-15,1.5437046743072814e-10,4.3364468447719282e-18,1.2051740163731666e-07,7.7489241753065998e-31,6.8199811596476974e-19,1.242110449343472e-18,2.6643780770750068e-17,5.1830216689308173e-21,6.8135060795858593e-20,1.3687785916400151e-36,2.8002375284182495e-25
1.017736903929147e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44853603672909476,0.11491768839944778,0.022767706702216683,0.0,3.3529858710803339e-08,3.4105426209230476e-06,3.050765688683924e-09,2.5755044844585144e-09,6.5332688685313949e-12,9.2319535259949016e-05,1.5142061217152012e-18,7.8207547525708425e-05,8.1940694934212456e-14,1.193746223368072e-10,3.9740878861578614e-17,2.8529796522979407e-19,1.7986392887386365e-06,5.9126609880150429e-13,0.0036599030747729577,0.00010572365081742666,5.4779223097385298e-06,3.9680004227327023e-08,5.2260420491335981e-10,2.8006767745057659e-09,2.409155046310353e-12,4.9736713376610696e-08,9.1333202510840677e-13,5.5205600432413521e-12,1.3372592521329849e-15,5.1715481229144038e-15,1.6899024124766396e-19,1.594818151723179e-12,1.9333960151757586e-09,4.1262664315495641e-08,8.9406020400726311e-17,7.1690273505125333e-15,9.4008905559678482e-15,9.558258397765413e-15,1.5761385756351747e-10,4.4274486309534604e-18,1.2225738745462424e-07,8.2143013416877488e-31,7.0457772945745938e-19,1.284162061279341e-18,2.775306784194518e-17,5.3988595327380766e-21,7.1229044360185971e-20,1.4713750486145851e-36,2.9397775401415678e-25
1.0254885061137053e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44851548448123585,0.11489686819026598,0.022767488427528161,0.0,3.4609596420515522e-08,3.460476142524209e-06,3.1266087238477682e-09,2.6350074062524337e-09,6.7099203573951122e-12,9.3036863763353697e-05,1.5740780102581651e-18,7.8724816449922115e-05,8.3899806252258442e-14,1.2410893417215313e-10,4.1061913824009663e-17,2.947119454461701e-19,1.8402833110925978e-06,6.0992438654935612e-13,0.0036800051795471524,0.00010611507677806956,5.534662722152564e-06,4.0239935818374908e-08,5.2666215918899059e-10,2.8192285080509898e-09,2.4778673781120683e-12,5.0584871879840579e-08,9.4232302583574191e-13,5.6584214406413671e-12,1.3902531305029553e-15,5.3736238518113028e-15,1.7431504341261426e-19,1.6137837739998756e-12,1.9774556691860157e-09,4.1768448243647635e-08,9.0895653319575428e-17,7.4625510670442742e-15,9.6650364356936797e-15,9.7955667327364651e-15,1.6090978042459713e-10,4.5199231245829928e-18,1.240081727299615e-07,8.7041945359107089e-31,7.2770633636754914e-19,1.3273120876727632e-18,2.8899755678179628e-17,5.6219761797182858e-21,7.4437632137086575e-20,1.5808027428230106e-36,3.085152162523721e-25
1.0332401082982635e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44849503204972857,0.11487614208815543,0.022767272593915321,0.0,3.5714324341813471e-08,3.5107496708130632e-06,3.2036595663355928e-09,2.6954228246060927e-09,6.8902968157947214e-12,9.3754400538743568e-05,1.6358403996143963e-18,7.9241036459150609e-05,8.5890626502491701e-14,1.2898950323294511e-10,4.2415282058144918e-17,3.0435618768323645e-19,1.8824851558482775e-06,6.2902493250799651e-13,0.0037000129628406123,0.00010650102485632246,5.5913754441123858e-06,4.0800657946608727e-08,5.3072127214901717e-10,2.8377796946318762e-09,2.5479395004048062e-12,5.1440044712419927e-08,9.7200520296272293e-13,5.7985814211998553e-12,1.4448821837371133e-15,5.5819548852685628e-15,1.7976578980077566e-19,1.6329949939974215e-12,2.0221098331307752e-09,4.2276531340039274e-08,9.2395671332987993e-17,7.7654927527820949e-15,9.934922857154647e-15,1.0036643942103806e-14,1.6425891613739176e-10,4.6138893907249192e-18,1.2576972439179654e-07,9.2197245633771162e-31,7.5139218560281963e-19,1.3715810256022015e-18,3.008481721026063e-17,5.8525609977631279e-21,7.7764126180306835e-20,1.6974604942873136e-36,3.2365597194349426e-25
1.0409917104828217e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44847467894500692,0.11485550965086926,0.02276705917605398,0.0,3.6844364542241481e-08,3.5613628026795837e-06,3.2819252357600409e-09,2.7567577706032075e-09,7.0744596745406405e-12,9.4472145507625954e-05,1.6995382329642548e-18,7.9756210122693401e-05,8.7913432600070273e-14,1.340194861358092e-10,4.380148103853377e-17,3.1423425983476898e-19,1.92524516556591e-06,6.4857482653451626e-13,0.0037199268669610226,0.00010688154512514025,5.6480577432240232e-06,4.1362104121612938e-08,5.347815440284821e-10,2.8563303877193556e-09,2.6193843898044987e-12,5.2302223451379128e-08,1.0023896999456282e-12,5.9410593295517675e-12,1.501181628885702e-15,5.7966847606182083e-15,1.8534449269887217e-19,1.652454851543924e-12,2.0673601103916705e-09,4.2786904590748009e-08,9.3906003987118287e-17,8.0780663081775402e-15,1.0210646255452436e-14,1.0281511698675274e-14,1.6766195061632322e-10,4.7093666567198667e-18,1.2754200946087552e-07,9.7620562067650238e-31,7.7564356234759621e-19,1.4169896098282012e-18,3.1309243449970453e-17,6.09080689506557e-21,8.1211897078969076e-20,1.8217672069277907e-36,3.394203770104845e-25
1.04874331266738e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44845442467933727,0.11483497043824138,0.022766848148569475,0.0,3.8000038682982347e-08,3.6123151347114147e-06,3.3614126742670794e-09,2.8190192772110586e-09,7.2624711827502923e-12,9.5190098592250861e-05,1.7652171800683768e-18,8.027033999871896e-05,8.9968501989537646e-14,1.3920207428298616e-10,4.5221011193044237e-17,3.2434974864435925e-19,1.9685636149352853e-06,6.6858121962391113e-13,0.0037397473321344084,0.00010725668782547724,5.7047069671708111e-06,4.1924209049213259e-08,5.3884297504812122e-10,2.8748806408763195e-09,2.6922149544512135e-12,5.3171399669694356e-08,1.0334877568443361e-12,6.0858745145561727e-12,1.5591870690028125e-15,6.0179591736901263e-15,1.9105318164354149e-19,1.6721663791065877e-12,2.1132080710717741e-09,4.3299559105795387e-08,9.5426581307029618e-17,8.4004882376003243e-15,1.0492304384739911e-14,1.0530191432116809e-14,1.71119575535732e-10,4.8063743113098342e-18,1.2932499504977262e-07,1.0332399688806943e-30,8.0046878739498655e-19,1.4635588140295653e-18,3.2574043698828871e-17,6.3369103407726471e-21,8.4784384845573246e-20,1.9541627226637134e-36,3.558293209100625e-25
1.0564949148519382e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44843426876683185,0.11481452401217689,0.022766639486047169,0.0,3.9181667976509758e-08,3.6636062631548689e-06,3.4421287471347845e-09,2.8822143792787483e-09,7.4543944149109801e-12,9.5908259715579301e-05,1.8329236437004453e-18,8.0783428634381016e-05,9.2056112644965413e-14,1.4454049372002171e-10,4.6674375908019575e-17,3.3470625946842933e-19,2.0124407120577345e-06,6.8905132402102663e-13,0.0037594747965149422,0.00010762650334401853,5.7613205424399044e-06,4.2486908636182299e-08,5.4290556541437513e-10,2.8934305077341683e-09,2.7664440339403849e-12,5.4047564936456706e-08,1.065310710499446e-12,6.2330463293097845e-12,1.618934491524571e-15,6.2459259943753263e-15,1.9689390345258664e-19,1.6921326016373421e-12,2.1596552529879436e-09,4.381448611755161e-08,9.6957333819792781e-17,8.7329776433849767e-15,1.0779996330795169e-14,1.0782704330894207e-14,1.7463248829827754e-10,4.9049319037487011e-18,1.3111864836244579e-07,1.0932012175510332e-30,8.2587621678378199e-19,1.51130985203949e-18,3.3880245757937195e-17,6.5910714058489051e-21,8.848509980907729e-20,2.0951087053480751e-36,3.7290423675188812e-25
1.0642465170364964e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44841421072346216,0.1147941699366421,0.022766433163042676,0.0,4.0389573145465063e-08,3.715235783878603e-06,3.5240802433917862e-09,2.9463501135354478e-09,7.6502932779052437e-12,9.6626628801251796e-05,1.9027047660943578e-18,8.1295478565933233e-05,9.4176543070084277e-14,1.5003800499012536e-10,4.8162081534934387e-17,3.4530741604167363e-19,2.0568765997315219e-06,7.0999241333253423e-13,0.0037791096961947179,0.00010799104219147283,5.8178959730407943e-06,4.3050139993787844e-08,5.4696931531940667e-10,2.9119800419760297e-09,2.8420843994840142e-12,5.4930710816997779e-08,1.0978699947094548e-12,6.3825941311604524e-12,1.6804602666109155e-15,6.4807352821798543e-15,2.0286872225625025e-19,1.712356536436811e-12,2.2067031626488266e-09,4.4331676979130097e-08,9.8498192576444286e-17,9.075756219591914e-15,1.1073822523541402e-14,1.1039071344275148e-14,1.7820139200283474e-10,5.0050591428986829e-18,1.3292293669379599e-07,1.1562199320720121e-30,8.5187424124235245e-19,1.5602641790816498e-18,3.5228896138918027e-17,6.8534938041532521e-21,9.2317623513123002e-20,2.2450895553396206e-36,3.9066711154078881e-25
1.0719981192210546e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44839425006707184,0.1147739077776551,0.022766229154091818,0.0,4.162407438274179e-08,3.7672032923398777e-06,3.6072738764540256e-09,3.0114335185886303e-09,7.8502325179983895e-12,9.7345205773557492e-05,1.9746084354056805e-18,8.1806492318842414e-05,9.6330072298403744e-14,1.5569790298539512e-10,4.9684637398533528e-17,3.5615686024496622e-19,2.1018713567393408e-06,7.3141182263893406e-13,0.0037986524652134689,0.00010835035498142005,5.8744308392173899e-06,4.3613841440146346e-08,5.5103422494112564e-10,2.9305292973167423e-09,2.9191487541450879e-12,5.5820828872976328e-08,1.1311771404079783e-12,6.5345372817205898e-12,1.7438011454531533e-15,6.7225393017694402e-15,2.0897971952850969e-19,1.7328411930328433e-12,2.2543532762176876e-09,4.4851123162774578e-08,1.0004908917282471e-16,9.4290482454973113e-15,1.1373884749511458e-14,1.1299313184387498e-14,1.8182699541191918e-10,5.10677589631356e-18,1.3473782742923173e-07,1.2224316852924144e-30,8.7847128569152763e-19,1.610443493006216e-18,3.6621060275941182e-17,7.1243849337273394e-21,9.6285609619364281e-20,2.4046133555513517e-36,4.091404965426866e-25
1.0797497214056128e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44837438631738868,0.11475373710327594,0.022766027433720321,0.0,4.2885491312757927e-08,3.8195083835532718e-06,3.6917162847785125e-09,3.0774716349223026e-09,8.0542777277878884e-12,9.8063990557403612e-05,2.0486832921872141e-18,8.2316472407900114e-05,9.8516979893321059e-14,1.6152351679511112e-10,5.1242555806437648e-17,3.6725825187576474e-19,2.1474249991366316e-06,7.5331694860658742e-13,0.0038181035355682458,0.00010870449240970545,5.9309227961551184e-06,4.4177952501483274e-08,5.5510029444322147e-10,2.9490783274824896e-09,2.9976497330716051e-12,5.6717910662430894e-08,1.1652437758410191e-12,6.6888951468805165e-12,1.8089942585495805e-15,6.9714925385050971e-15,2.1522899411839358e-19,1.7535895730728402e-12,2.3026070404597786e-09,4.5372816258240711e-08,1.0160995576933064e-16,9.7930805788262942e-15,1.1680286164256033e-14,1.1563450328329649e-14,1.8551001291867485e-10,5.2101021893097009e-18,1.3656328804423771e-07,1.2919772205214094e-30,9.0567580876558513e-19,1.6618697355257907e-18,3.8057822738824052e-17,7.4039559182932191e-21,1.003927848158446e-19,2.5742128498335285e-36,4.2834751777450057e-25
1.087501323590171e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44835461899603613,0.114733657483597,0.022765827976453181,0.0,4.4174142953907754e-08,3.8721506520618039e-06,3.7774140325330839e-09,3.1444715048952223e-09,8.2624953531141897e-12,9.8782983078285488e-05,2.1249787358786674e-18,8.2825421337332883e-05,1.0073754594821871e-13,1.6751820955124818e-10,5.2836352060215336e-17,3.7861526842105545e-19,2.1935374815396042e-06,7.7571524959976811e-13,0.0038374633372230565,0.00010905350523437754,5.9873695726842203e-06,4.4742413912374373e-08,5.591675239751994e-10,2.9676271861927756e-09,3.0775999037935776e-12,5.7621947739802088e-08,1.2000816267442699e-12,6.845687096821716e-12,1.8760771139508458e-15,7.2277517139696889e-15,2.2161866228131687e-19,1.7746046702316283e-12,2.351465873673665e-09,4.5896747971173745e-08,1.031807251095989e-16,1.0168082648739546e-14,1.1993131304694195e-14,1.1831503020329666e-14,1.892511645134477e-10,5.3150582040254602e-18,1.3839928610394809e-07,1.3650026189331022e-30,9.3349630233313008e-19,1.7145650934512397e-18,3.954028744720649e-17,7.692421648960269e-21,1.0464294973042452e-19,2.7544464545632295e-36,4.4831188661890908e-25
1.0952529257747293e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44833494762654497,0.11471366849073361,0.022765630756823835,0.0,4.5490347682189821e-08,3.9251296919103878e-06,3.8643736102812974e-09,3.2124401727391046e-09,8.4749526999322151e-12,9.9502183262256902e-05,2.2035449313105116e-18,8.3333341600910803e-05,1.0299205108655099e-13,1.7368537827133117e-10,5.4466544467929849e-17,3.9023160483288875e-19,2.2402086984120059e-06,7.9861424579273746e-13,0.0038567322981184482,0.0001093974442561697,6.0437689699803094e-06,4.530716761496971e-08,5.6323591367242517e-10,2.9861759271424905e-09,3.1590117665603894e-12,5.8532931655926856e-08,1.2357025165204578e-12,7.0049325060299754e-12,1.9450875954764541e-15,7.4914758014854921e-15,2.281508577104358e-19,1.7958894701327954e-12,2.4009311666062661e-09,4.6422910121483261e-08,1.0476133053815005e-16,1.0554286448581585e-14,1.2312526101404762e-14,1.2103491273950747e-14,1.9305117574996729e-10,5.4216642784696553e-18,1.4024578926272365e-07,1.4416594714737608e-30,9.6194129103190583e-19,1.7685519999274143e-18,4.1069577885805235e-17,7.9900008261423681e-21,1.0903997984928468e-19,2.9458993043301185e-36,4.6905791056484184e-25
1.1030045279592875e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44831537173436381,0.11469376969881437,0.022765435749382994,0.0,4.6834423196003834e-08,3.978445096621546e-06,3.9526014356815791e-09,3.2813846845568105e-09,8.6917179411430194e-12,0.00010022159103590121,2.2844328152220218e-18,8.3840235682054612e-05,1.0528077646191988e-13,1.8002845369877119e-10,5.6133654358160526e-17,4.0211097330655106e-19,2.2874384853496231e-06,8.2202151928183547e-13,0.0038759108441810586,0.00010973636029952288,6.1001188602633888e-06,4.5872156757230526e-08,5.6730546365617483e-10,3.0047246039839361e-09,3.2418977547116329e-12,5.9450853958008614e-08,1.2721183664167167e-12,7.1666507533084276e-12,2.0160639609039198e-15,7.7628260416227933e-15,2.3482773156801899e-19,1.8174469502831314e-12,2.4510042833511985e-09,4.695129464171661e-08,1.0635170601701488e-16,1.0951926528400047e-14,1.2638577890857227e-14,1.2379434874340023e-14,1.9691077771115834e-10,5.5299409055596302e-18,1.4210276526373375e-07,1.5221050553673307e-30,9.9101933181390483e-19,1.8238531356687424e-18,4.264683732075043e-17,8.2969160016858379e-21,1.1358782644051712e-19,3.1491843326262905e-36,4.9061050407432839e-25
1.1107561301438457e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44829589084686949,0.11467396068397172,0.022765242928707279,0.0,4.8206686482102959e-08,4.0320964591733257e-06,4.0421038541996008e-09,3.3513120883205298e-09,8.912860123385163e-12,0.00010094120632630243,2.367694102793492e-18,8.4346106053941381e-05,1.0760400375813974e-13,1.8655090014083287e-10,5.7838206095492356e-17,4.1425710306140818e-19,2.3352266203615282e-06,8.4594471419759083e-13,0.0038949993993331162,0.00011007030419414453,6.1564171854963461e-06,4.6437325690241625e-08,5.7137617403368964e-10,3.0232732703097327e-09,3.326270235086578e-12,6.0375706189565646e-08,1.3093411957019898e-12,7.3308612217904625e-12,2.0890448401322861e-15,8.0419659576995545e-15,2.4165145251683761e-19,1.8392800800199062e-12,2.5016865622301032e-09,4.7481893575432333e-08,1.079517861413694e-16,1.1361239987246835e-14,1.297139542758099e-14,1.2659353380517637e-14,2.0083070697460715e-10,5.6399087321497143e-18,1.4397018193854266e-07,1.6065025153161994e-30,1.0207390135002796e-18,1.8804914301946881e-18,4.4273229017001918e-17,8.6133936212076715e-21,1.1829051748279612e-19,3.364943388466429e-36,5.1299519957641137e-25
1.118507732328404e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44827650449337664,0.11465424102433255,0.022765052269407521,0.0,4.9607453782688034e-08,4.0860833719793154e-06,4.1328871398329685e-09,3.4222294338699428e-09,9.1384491737854961e-12,0.00010166102906101741,2.4533812941925752e-18,8.4850955179608452e-05,1.0996201518929173e-13,1.9325621530437965e-10,5.9580727097466963e-17,4.2667374012444982e-19,2.3835728251471092e-06,8.7039153681684138e-13,0.0039139983855018962,0.0001103993267570987,6.2126619560841064e-06,4.7002619964641263e-08,5.7544804489823672e-10,3.0418219796362877e-09,3.4121415084655587e-12,6.1307479890361023e-08,1.3473831218444565e-12,7.4975832989524896e-12,2.1640692333216359e-15,8.3290613712722412e-15,2.4862420675157017e-19,1.8613918204704263e-12,2.5529793166567133e-09,4.8014699075574897e-08,1.0956150615420318e-16,1.1782466465271399e-14,1.3311088896271968e-14,1.2943266127703142e-14,2.0481170557770714e-10,5.7515885580506806e-18,1.4584800720669994e-07,1.695021049495597e-30,1.051108956346718e-18,1.9384900630650467e-18,4.5949936456843605e-17,8.9396640666437211e-21,1.2315215859912154e-19,3.5938483898827271e-36,5.3623815858890875e-25
