Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),COX(57),H2OX(23),CHOX(60)
1.8754354976780128e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364301,0.022821567674872298,3.836488876832345e-77,3.2005688312613053e-33,3.8865446667000697e-26,1.8055694287535244e-38,3.081101409909452e-32,2.8707892969045761e-30,3.9677334120244198e-18,1.7137787798005664e-68,3.9665259918815852e-18,4.0383569098528501e-44,5.0923568251116435e-41,2.7285775408138685e-46,3.4590790650179695e-60,2.8925226975416234e-30,3.6392784805681828e-53,7.5630829668886779e-10,3.6363977688231478e-11,1.4016094000788112e-14,1.8002411317972796e-21,1.4017375761182486e-14,3.7590175052265205e-19,1.6215062124907538e-19,1.1024577446274962e-20,7.1279678524644741e-35,2.856774070958867e-34,2.6839699468918931e-48,8.1595673302958649e-30,3.3172145597483955e-41
2.2679685100290588e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.118669965115343,0.022821567671066766,1.5914886770695099e-76,5.9476260233564618e-33,6.1349566430195487e-26,4.9358296114329693e-38,5.2385743869439761e-32,4.1156459908233476e-30,4.7984600887838557e-18,3.9378797394551489e-68,4.7967291728212903e-18,6.8669090281100016e-44,9.6702178786763369e-41,4.5608670583570052e-46,1.007638247637666e-59,4.1505277681027666e-30,7.0974112036327799e-53,9.1460536945155957e-10,4.3975042782561799e-11,1.6949572225480164e-14,2.44999839744091e-21,1.6951443285311289e-14,5.0991091787872706e-19,2.5694954965443181e-19,2.0277352903504907e-20,1.7632045844222418e-34,5.2198894605230612e-34,8.0993501707813306e-48,1.3095170844582339e-29,5.538274486839221e-41
3.053034534731151e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.11866996479874301,0.022821567663455701,1.9213464708417432e-75,1.460166707798481e-32,1.2037669639655552e-25,2.2267738308292706e-37,1.1582310395859089e-31,7.091272416152184e-30,6.4601177364111185e-18,1.4203410133159387e-67,6.4571355828318007e-18,1.5185671281147776e-43,2.5070846496262113e-40,9.7374609255541123e-46,4.9446041993100584e-59,7.1611397412295571e-30,1.8846107819853352e-52,1.2311995051117064e-09,5.9197172951195507e-11,2.2816436007419529e-14,3.8781107448918455e-21,2.2819749484446066e-14,8.0302889420440586e-19,5.0413133378091932e-19,4.8980644660848584e-20,7.0836238233110123e-34,1.2553104835864796e-33,4.1132155707917184e-47,2.6226610767539767e-29,1.1801749935686413e-40
3.838100559433243e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214299,0.022821567655844636,9.0022889297192499e-75,2.9531343423895521e-32,2.0348354331613686e-25,7.0928529396449323e-37,2.1698899205122723e-31,1.0854594517175079e-29,8.1221065174878229e-18,3.7908484360987701e-67,8.1175420708602332e-18,2.8455162008626093e-43,5.2773120921250034e-40,1.7707424715290849e-45,1.7033685801354612e-58,1.0974438704738314e-29,4.0885332018350689e-52,1.547793624781401e-09,7.4419303087400438e-11,2.8683149587823451e-14,5.4827997421458923e-21,2.8688343163560417e-14,1.1301855339181823e-18,8.4790150448598202e-19,9.760507744413533e-20,2.0024813248253554e-33,2.5019000052609664e-33,1.4457594898555559e-46,4.4982308791194603e-29,2.1422826027383407e-40
4.6231665841353354e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554304,0.022821567648233572,3.6870607661275001e-74,5.3404427593194759e-32,3.1428029121841699e-25,1.9115007340980269e-36,3.6722630862678141e-31,1.545919633997184e-29,9.784448883591105e-18,8.7611366545451774e-67,9.7779486422034067e-18,4.8166386139847291e-43,9.8109301290877525e-40,2.9293065162491642e-45,4.9804819614277696e-58,1.5646433205961255e-29,7.9026802365939229e-52,1.8643877273760487e-09,8.9641433189026338e-11,3.4549702782714169e-14,7.2266262777703221e-21,3.4557260432629901e-14,1.4835198157897444e-18,1.298578186031706e-18,1.739010473573899e-19,4.8558376592880971e-33,4.4717704664554215e-33,4.2864162607735267e-46,7.0270207247678686e-29,3.5374864812309233e-40
6.19329863353952e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234316,0.022821567633011443,8.9173279978292691e-73,1.4433769529983555e-31,6.2793223605256807e-25,1.3435051604245209e-35,8.732699345349915e-31,2.7240648643758002e-29,1.3110214240853176e-17,3.9342743836487904e-66,1.3098762039563511e-17,1.1459584755906582e-42,2.7053779238984375e-39,6.757861789956112e-45,4.8536394092299837e-57,2.7621382028522934e-29,2.487717258585533e-51,2.4975758803780441e-09,1.2008569328678642e-10,4.6282319003081567e-14,1.0947077320825312e-20,4.6296163535961053e-14,2.2319725215604588e-18,2.5236794896239818e-18,4.5226176285353645e-19,2.4297656710923587e-32,1.1845022146829245e-32,4.2861327458025907e-45,1.4285393526762829e-28,8.1239891484584e-40
7.763430682943705e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914332,0.022821567617789314,5.7508300569985346e-72,3.0881359291062541e-31,1.0675384079145729e-24,5.2106273357119926e-35,1.7053911299015282e-30,4.2442032864214341e-29,1.6437415888058496e-17,1.1802780956263581e-65,1.6419575775465563e-17,2.2389211608993879e-42,5.8064402866493811e-39,1.2983554811666089e-44,2.251797869644981e-56,4.3097087263348754e-29,5.9780045953877638e-51,3.1307639640138963e-09,1.5052995324442498e-10,5.8014283725241472e-14,1.4879123519083689e-20,5.8036542970642872e-14,3.0174680707782326e-18,4.160097726302126e-18,9.3526485032057378e-19,7.7211791537026648e-32,2.5015174680963255e-32,2.0030683142881944e-44,2.4572071162165699e-28,1.554203233210842e-39
1.0903694781752073e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127863,0.11866996163274389,0.022821567587345052,2.0472361504478033e-70,9.9102215981922016e-31,2.3399091045878758e-24,5.127191762626575e-34,4.7685677870790247e-30,8.3119049259344267e-29,2.3096130505956513e-17,6.9654316636520297e-65,2.3061204263868469e-17,6.2667366905827327e-42,1.8347504138592819e-38,3.5721980688466086e-44,3.4699845826350209e-55,8.4577449071242052e-29,2.4078428852434687e-50,4.3971399230488099e-09,2.1141847273948934e-10,8.1476257562798925e-14,2.2954773230211684e-20,8.1522075788541336e-14,4.6221164388934698e-18,8.4806513196184611e-18,2.7800186332498682e-18,4.9200164316515695e-31,7.8823404282585513e-32,3.1103261826525804e-43,5.4676419771853663e-28,4.2342420812881654e-39
1.718422297936881e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675559366566,0.11866995909994585,0.022821567526456536,2.0705440453406618e-68,4.6425749789096203e-30,6.4761094456504182e-24,1.0729624561578548e-32,1.918675034495768e-29,2.0562059319378072e-28,3.6430803025334362e-17,7.790828261217701e-64,3.6344465309294093e-17,2.5269210110636139e-41,8.2969202182305614e-38,1.4223491807995987e-43,1.3671935798040347e-53,2.0972145371386315e-28,1.6322943554103784e-49,6.9298910081409625e-09,3.3319551004928751e-10,1.2839238372812117e-13,3.9358517374459242e-20,1.2851354624420845e-13,7.8683747415552364e-18,2.0196785359008881e-17,1.1197111826352747e-17,5.5864727145158539e-30,3.6242968554669972e-31,1.2288044974633973e-41,1.5355856031556006e-27,1.6497875503854711e-38
2.3464751176985546e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755328203558,0.11866995656714892,0.022821567465568016,1.9011087358222348e-67,1.2502761785277961e-29,1.2741711943673048e-23,5.6458377075918027e-32,4.8222403223280702e-29,3.8305176603791305e-28,4.9788463727671696e-17,3.340782716174301e-63,4.9627731782559628e-17,6.3622250874376157e-41,2.1909589135309743e-37,3.5645104800492026e-43,8.7736643071745709e-53,3.911834245486197e-28,5.4202574338986428e-49,9.4626409825657953e-09,4.5497254511882382e-10,1.7529808251891578e-13,5.5843713870422278e-20,1.7553343222664867e-13,1.1124335906158089e-17,3.4879374308089577e-17,2.7089511611208838e-17,2.3455644761848208e-29,9.6839918424551516e-31,7.8869522657701998e-41,3.041639941920011e-27,4.0647368145645699e-38
2.9745279374602286e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755062741572,0.1186699540343531,0.022821567404679503,1.1436834304081499e-66,2.6183671762220139e-29,2.113919656127356e-23,1.953900449526419e-31,9.6828220463220435e-29,6.1550333116319594e-28,6.3169108029264678e-17,1.0116881593996194e-62,6.2911003687832239e-17,1.2796878052377316e-40,4.5241120082601345e-37,7.1503408765724849e-43,3.53326994621499e-52,6.2905713140667855e-28,1.3369006587722277e-48,1.1995389846310106e-08,5.7674957794819616e-10,2.2219335602419257e-13,7.2305632892802696e-20,2.2258293924544434e-13,1.4375244711758091e-17,5.1346268179807213e-17,5.1652039345712801e-17,6.8548812900403482e-29,2.0188850314740265e-30,3.1761099475533387e-40,5.0644447530220008e-27,8.025988948045851e-38
3.602580757221902e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754797279687,0.11866995150155839,0.022821567343790986,5.25419715793586e-66,4.7347551720527562e-29,3.1667872416138561e-23,5.3499478004799685e-31,1.7011868383237971e-28,9.0306858603116815e-28,7.65727309965556e-17,2.5085836442225481e-62,7.6194281029492378e-17,2.2521265969621035e-40,8.0935875565201842e-37,1.2559326006574839e-42,1.1013890129484844e-51,9.2343577485669614e-28,2.7785468915710398e-48,1.4528137599369814e-08,6.9852660853739636e-10,2.6907820649198044e-13,8.8748094145784876e-20,2.6966283685350323e-13,1.7622491127206868e-17,6.8818397386411087e-17,8.5660131743247123e-17,1.6254484098099675e-28,3.640146846102238e-30,9.8995698139141617e-40,7.6023018585751105e-27,1.3882433278543762e-37
4.8586863967452496e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754266356248,0.11866994643597231,0.02282156722201396,6.8060023578540096e-65,1.1825888262791926e-28,5.9115856964012533e-23,2.615049221261879e-30,4.0969510186393424e-28,1.643885231228415e-27,1.0344889434865063e-16,1.0642834831856962e-61,1.027608520385436e-16,5.4422414237280831e-40,1.9929111609520036e-36,3.0257248970575728e-42,6.7932209216632554e-51,1.6820516828575407e-27,8.7389417289162421e-48,1.9593629773434576e-08,9.420806629952131e-10,3.6281664678046725e-13,1.2161962127805087e-19,3.6391511742701351e-13,2.4112964459399333e-17,1.0542544597952589e-16,1.8335051198253865e-16,6.1851853499215061e-28,9.0629432601293705e-30,6.1038139304957034e-39,1.4216568685064199e-26,3.2463199257097974e-37
6.114792036268598e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753735433243,0.11866994137039068,0.022821567100236938,3.8750399752977918e-64,2.384772608205167e-28,9.5081377505815116e-23,8.5939450453039048e-30,8.0790535656887957e-28,2.6062480217808503e-27,1.3041691360937452e-16,3.1983243670004301e-61,1.2932744484571889e-16,1.0767680525363635e-39,3.9832795568709744e-36,5.971298630743095e-42,2.6171950695751688e-50,2.6677766887915276e-27,2.1172509068716271e-47,2.4659117504757836e-08,1.1856347084922179e-09,4.5651342168905935e-13,1.5448769323088007e-19,4.5829247525751467e-13,3.0600173631910844e-17,1.4243555178184397e-16,3.2240293863162934e-16,1.6929822157371034e-27,1.8248816517643688e-29,2.3508586209159605e-38,2.2870910723533263e-26,6.2262015565953043e-37
7.370897675791945e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675320451067,0.11866993630481348,0.022821566978459919,1.6443668214319114e-63,4.2186013825524788e-28,1.3956045117347072e-22,2.2663262073297336e-29,1.4078141015691821e-27,3.7909421776098863e-27,1.5747674642398741e-16,7.8877220261223889e-61,1.5589405948934414e-16,1.8825677798437835e-39,7.0044494426870595e-36,1.0415309018038741e-41,7.9219761464242964e-50,3.8813956926309745e-27,4.3809873368836302e-47,2.9724600793340926e-08,1.4291887450284012e-09,5.5016855051562659e-13,1.8736550772711248e-19,5.5279550286477623e-13,3.7086009670945427e-17,1.7919463507147532e-16,5.0345034496143433e-16,3.8162767301189514e-27,3.2262806570214136e-29,7.113394042639183e-38,3.3551354321177264e-26,1.0557762210816043e-36
8.627003315315292e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675267358853,0.11866993123924073,0.022821566856682903,5.8505761951737071e-63,6.8204169824363072e-28,1.9254989259294913e-22,5.1854466182874362e-29,2.2520570253504533e-27,5.1987457104235195e-27,1.8462835074527834e-16,1.7091210028311558e-60,1.8246069600763095e-16,3.0216834159454944e-39,1.127848195127838e-35,1.6679059695565849e-41,2.0639955184304807e-49,5.3236871028578022e-27,8.1448989800808811e-47,3.4790079639188636e-08,1.672742772603791e-09,6.4378205241777419e-13,2.2024093539832321e-19,6.4742385265527954e-13,4.3568398184059345e-17,2.1599711204624044e-16,7.2618127355038305e-16,7.5548879514845365e-27,5.2160429061464943e-29,1.8526186436582196e-37,4.6244418300341845e-26,1.6435291062250301e-36
9.88310895483864e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752142666824,0.11866992617367242,0.022821566734905898,1.8072814175555214e-62,1.0321951672191656e-27,2.5404603126224326e-22,1.0680987773850775e-28,3.3820953366413526e-27,6.8304159596868707e-27,2.11871685619575e-16,3.364364323125312e-60,2.0902735443775647e-16,4.5534791727929225e-39,1.7021279757983309e-35,2.5076892482151803e-41,4.8117207469348435e-49,6.9954081826557299e-27,1.3989622169310498e-46,3.9855554042306662e-08,1.9162967912183962e-09,7.3735394605482532e-13,2.531183652177226e-19,7.4217724818183945e-13,5.0048242106145505e-17,2.5306177657594267e-16,9.9035740912498095e-16,1.3600796041761534e-26,7.8969267598939289e-29,4.3171031680278959e-37,6.0936904713531526e-26,2.4019025113206115e-36
1.2395320233885336e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675108082471,0.11866991604254912,0.022821566491351895,1.4905681035794868e-61,2.0535765938334899e-27,4.0254509261646882e-22,3.6992592243945008e-28,6.6621299174236884e-27,1.0768331547401349e-26,2.6663338633199108e-16,1.0768309585018281e-59,2.6216073717914411e-16,9.0337225103259944e-39,3.3763217395993614e-35,4.951851200859482e-41,2.2097807570278935e-48,1.1030114790532205e-26,3.4895252467494953e-46,4.9986489520368513e-08,2.403404801565269e-09,9.2437298174993671e-13,3.1886876695748454e-19,9.3205974739953058e-13,6.2998236951455534e-17,3.2719164815840461e-16,1.6437603249182754e-15,3.6216763886522649e-26,1.5735677551930695e-28,1.9797140850867372e-36,9.6269189505143301e-26,4.4818124666734265e-36
1.490753151293203e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750018984327,0.11866990591144361,0.022821566247797902,6.9675769864041625e-61,3.589287181186116e-27,5.8502971234614318e-22,9.908428177745765e-28,1.157690794064413e-26,1.5610711609757986e-26,3.2176152319121067e-16,2.7480717056046348e-59,3.1529420800865098e-16,1.5809145142318823e-38,5.8948680856389299e-35,8.6262618577864927e-41,7.2329318100546109e-48,1.5991538458092242e-26,7.348434130265334e-46,6.0117407227558553e-08,2.8905127760690691e-09,1.1112258058466839e-12,3.8462138848148854e-19,1.122442841354487e-12,7.5936862307730703e-17,4.0129791151329565e-16,2.4637966419468927e-15,7.9383107060775304e-26,2.7559671365075573e-28,6.4719050826845778e-36,1.3944506041137417e-25,7.3959226054757534e-36
1.7419742791978725e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748957145677,0.11866989578035585,0.022821566004243937,2.4516535772747265e-60,5.7415046420886743e-27,8.0147213832587091e-22,2.2392826453088575e-27,1.8455152281097856e-26,2.1363584323715942e-26,3.7725577056710122e-16,6.0237153278925133e-59,3.6842776722174052e-16,2.5377419782580331e-38,9.4297542000550381e-35,1.3785281728501966e-40,1.9146440326715026e-47,2.1885707779881678e-26,1.3763362011799867e-45,7.0248307163907384e-08,3.3776207147298363e-09,1.2979125667093611e-12,4.5037595860796727e-19,1.3133261982013374e-12,8.8864039124705248e-17,4.7526843936936617e-16,3.4504305277023245e-15,1.5260099055730185e-25,4.4186826936331307e-28,1.7112380080897273e-35,1.9036252922780603e-25,1.1225992749941296e-35
2.2444165350072114e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746833473561,0.11866987551823366,0.022821565517136051,2.235071122451642e-59,1.2295269473337737e-26,1.3361195413659229e-21,8.5433275981326109e-27,3.9411553740023803e-26,3.5624896032551013e-26,4.8934129565609152e-16,2.2136422934867507e-58,4.7469515197948698e-16,5.4963687917191769e-38,2.0235030950247077e-34,2.9587110845221971e-40,9.8152234886439752e-47,3.6496373391191674e-26,3.8516168523082727e-45,9.0510053724204648e-08,4.3518364845224919e-09,1.6707884915937828e-12,5.8188985582196093e-19,1.6965917639062803e-12,1.1468389654336116e-16,6.2296457216156668e-16,5.9227373115859687e-15,4.3978675754490112e-25,9.5119313532244049e-28,8.7464342525663168e-35,3.1502321695679848e-25,2.1872126819404704e-35
2.7468587908165504e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744709808378,0.11866985525618257,0.022821565030028239,1.1235008478921401e-58,2.2506437947471549e-26,2.0062657494112063e-21,2.4141170462317497e-26,7.2144422439038273e-26,5.3600399819365147e-26,6.0288736149692362e-16,6.163900725827955e-58,5.8096289381182337e-16,1.0200527358759404e-37,3.7163646807989388e-34,5.4427383936508396e-40,3.4007286692506278e-46,5.4910248073863999e-26,8.72843582115911e-45,1.1077172920150818e-07,5.3260521109436409e-09,2.0430019410670011e-12,7.1341034925427562e-19,2.0818528196248193e-12,1.4045786684994312e-16,7.7035860679627761e-16,9.0594199934004449e-15,1.0097815075850145e-24,1.7506490956029259e-27,3.0230900809470583e-34,4.6946120062695768e-25,3.6870754237806118e-35
3.751743302435228e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740462498769,0.11866981473229357,0.022821564055812829,1.682993571356096e-57,5.6933052490747085e-26,3.7521719372991453e-21,1.2295602254871717e-25,1.832987626895049e-25,1.0088594217379648e-25,8.3435074601440304e-16,3.1272060678510904e-57,7.9349945810986213e-16,2.6654485152813277e-37,9.4852969021604576e-34,1.3968680298008523e-39,2.5099805255214092e-45,1.0333959651381537e-25,3.1339303289182881e-44,1.5129486690813229e-07,7.2744829336731004e-09,2.7854461383152029e-12,9.7647156105576775e-19,2.8583470963715538e-12,1.9186852422361552e-16,1.0644018454525669e-15,1.7321037036086428e-14,3.6315523853793366e-24,4.480496464937081e-27,2.2166807576714551e-33,8.6464315030651924e-25,8.1476056348294346e-35
5.761512325672584e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731967962644,0.11866973368536853,0.022821562107382863,7.0284596477242404e-56,2.0186766855414698e-25,8.8602944604182988e-21,1.1608524687344713e-24,6.6001831499557349e-25,2.4213357130367291e-25,1.314690228393246e-15,3.0652971367409226e-56,1.2185769748465215e-15,1.0158480788429891e-36,3.4357546615692424e-33,5.134936298359263e-39,4.069873501038044e-44,2.47943189455867e-25,1.8679645733051141e-43,2.3234028933643107e-07,1.1171342858692231e-08,4.2624366665706049e-12,1.502676216841068e-18,4.4351258380626427e-12,2.9414295451163687e-16,1.6493724950564725e-15,4.1764543791361998e-14,2.0847709110191457e-23,1.6281003316351214e-26,3.5385744416727899e-32,1.9802108955074691e-24,2.4542802565648154e-34
7.77128134890994e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672347353732,0.11866965263958075,0.022821560158954049,6.3028035778929381e-55,4.8454509622777258e-25,1.6111850155052376e-20,5.0192123718573372e-24,1.6109738116245357e-24,4.4815684711932148e-25,1.8181094444206455e-15,1.4039363423136804e-55,1.6436604669582349e-15,2.6099101981787051e-36,8.4212393605658995e-33,1.2775571794230897e-38,2.2632372580915035e-43,4.5874707995344e-25,6.3713044530481414e-43,3.1338457446477178e-07,1.5068200489813839e-08,5.728959225783682e-12,2.0289932063552739e-18,6.0434376303192461e-12,3.9569252981422238e-16,2.2302338760620944e-15,7.6705982454859255e-14,6.8209474905817127e-23,3.9985512578586292e-26,1.950634685472915e-31,3.493168763390323e-24,5.5871938952253e-34
9.781050372147296e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714979222824,0.11866957159493022,0.022821558210526383,3.4768941318983555e-54,9.44787446953205e-25,2.5492980876821857e-20,1.5220283963774282e-23,3.1952022165089617e-24,7.2198544873759512e-25,2.3444447437974421e-15,4.5417223797045335e-55,2.0687500829581112e-15,5.4333571537146084e-36,1.6761712220516031e-32,2.5813727324689238e-38,8.2856639815161134e-43,7.387811698136972e-25,1.6386944834034722e-42,3.9442772230912209e-07,1.8965055827064522e-08,7.1850883785878821e-12,2.5554257541685583e-18,7.6830592910457906e-12,4.9652241047108435e-16,2.8069603051989808e-15,1.2207097444288352e-13,1.6795357294916833e-22,7.9709986237895614e-26,7.0839501068993052e-31,5.3638014001837278e-24,1.1308648323494784e-33
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053836118,0.11866956276577731,0.022821557998259513,4.1742204945798222e-54,1.007172104756272e-24,2.6643042109563626e-20,1.6956230820042996e-23,3.412651071764262e-24,7.5604061621948446e-25,2.4031624837788356e-15,5.1016785807101991e-55,2.115060862048753e-15,5.8337654258676191e-36,1.7909004057322754e-32,2.7627067377023256e-38,9.4222748007646379e-43,7.7359845983243016e-25,1.7963966121555435e-42,4.0325671150588286e-07,1.9389589560814613e-08,7.3430983174032265e-12,2.612783844735727e-18,7.8635659522115379e-12,5.0746383224323521e-16,2.869542521103347e-15,1.2763966081515485e-13,1.8316992752869476e-22,8.5178982132878464e-26,8.0473627139761893e-31,5.5876846974729554e-24,1.2170305321917091e-33
1.1790819395384652e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756706485019172,0.11866949055141689,0.022821556262099859,1.4475899828344833e-53,1.6183593116748156e-24,3.6989967792816319e-20,3.745075716447448e-23,5.5682597677607724e-24,1.0666271989482405e-24,2.8935336621586023e-15,1.195394698732879e-54,2.4938459702890915e-15,9.9230925451275629e-36,2.9304910490591906e-32,4.5824573434605204e-38,2.3863567195324429e-42,1.0910535095148292e-24,3.5515979444452941e-42,4.7546973288544943e-07,2.2861908870470859e-08,8.6308981472595264e-12,3.0819770743034988e-18,9.3537691860919984e-12,5.9663772360203167e-16,3.3795957276485807e-15,1.7778561073986117e-13,3.4800435427400872e-22,1.3954282366933128e-25,2.0241107233135981e-30,7.5564551360219055e-24,2.154931659878659e-33
1.3800588418622008e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697990926388,0.11866940950904077,0.022821554313674487,4.9082733880177744e-53,2.5373635498929452e-24,5.0589231466245239e-20,8.0045735260221858e-23,8.8822669633114303e-24,1.4850681434516981e-24,3.4652149167730892e-15,2.733847071473411e-54,2.9189482753278073e-15,1.6569855103983478e-35,4.6889642366692662e-32,7.4469986316972332e-38,5.8507382001762723e-42,1.518550377407124e-24,6.8534608876626867e-42,5.5651060620972073e-07,2.6758759620059415e-08,1.0066462015677243e-11,3.6086503435194772e-18,1.1055347301990768e-11,6.9604355763702821e-16,3.9481751300563194e-15,2.4377652853572119e-13,6.414443925837434e-22,2.2354503759147262e-25,4.9231943822156234e-30,1.0039142096690971e-23,3.9277668307612135e-33
