Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
1.9002203650493636e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756239682373,0.11866996526364762,0.022821567674632011,1.2084918287701931e-55,3.3626891473852932e-33,3.6489158436638827e-25,1.9732964346487096e-38,3.2048709383237074e-32,6.3223869185947493e-72,1.9322638747519998e-16,1.9935721008532579e-69,1.9322514514085597e-16,1.0556623926947199e-46,5.3478477234848687e-41,3.3626003635813628e-58,2.0297189589967264e-59,2.2527514979161034e-32,6.2700823728422911e-54,7.6630330818501001e-10,3.6844546794556712e-11,1.4201316720623957e-14,1.8405899003199664e-21,1.4202634538821657e-14,3.8422934284123365e-19,1.6789069596805113e-19,1.157169432782549e-20,7.685906796368338e-35,2.9904252051103629e-33,2.9728741542485949e-48,2.4485936517476928e-51,8.4576576781789667e-30,1.7702110426624292e-51
2.2971864888068996e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756222903594,0.11866996510355979,0.022821567670783499,4.100684911552396e-55,6.2407130720268758e-33,5.285827010531997e-25,5.3857238872623377e-38,5.4442689806824094e-32,2.1283654161892984e-71,2.3359268299721289e-16,5.1686683412263757e-69,2.3359090310739617e-16,2.0564729452897044e-46,1.0140700869703964e-40,1.0133569759244651e-57,6.1159818521699259e-59,3.611329670779461e-32,1.3855278621762621e-53,9.2638812466632182e-10,4.4541568224159131e-11,1.716792132811854e-14,2.5022901693407132e-21,1.7169844003012973e-14,5.2065412883391928e-19,2.6569244936336349e-19,2.125338296357512e-20,1.8980308545560297e-34,5.0407085581833617e-33,8.9577556835875677e-48,7.6872087696508599e-51,1.3557409571441351e-29,5.5599826978221764e-51
3.0911187363219718e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189346038,0.11866996478338417,0.022821567663086479,2.9364027971415358e-54,1.5290947729921444e-32,9.2506968984876204e-25,2.420283546590995e-37,1.2022683213551684e-31,1.3427785525274822e-70,3.1432548259342736e-16,2.2793999582478937e-68,3.1432241843061054e-16,5.4507208578508831e-46,2.6231054104425279e-40,5.1270257795052642e-57,3.0928386552955191e-58,7.2215211760294938e-32,4.3500093719833003e-53,1.246557747548824e-09,5.9935611062912406e-11,2.3101035857424934e-14,3.9552540489545831e-21,2.3104438388119228e-14,8.187669076304243e-19,5.2032453109996221e-19,5.122930932174139e-20,7.5990377601456819e-34,1.0895489944456191e-32,4.5298085828579518e-47,5.2223971044362256e-50,2.7107734232379272e-29,3.7783756039007055e-50
3.885050983837044e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756155788492,0.11866996446320854,0.022821567655389459,1.2426131438673411e-53,3.0888452112593607e-32,1.4349987755479546e-24,7.6972540097384414e-37,2.2509018551924591e-31,5.4191725117685136e-70,3.950586205712945e-16,6.8510069238861164e-68,3.9505393276428705e-16,1.1813524965636333e-45,5.5140702623279041e-40,1.7999577737604198e-56,1.08544086105496e-57,1.2373296996181972e-31,1.0749675078594805e-52,1.5667273540758223e-09,7.5329653868502743e-11,2.9033996756619147e-14,5.5859376327777432e-21,2.9039327781226104e-14,1.1511001854934924e-18,8.7397794049708925e-19,1.0194829419189189e-19,2.144887149460365e-33,2.0027428082917574e-32,1.5897183708669213e-46,1.96574120008543e-49,4.6441486354432286e-29,1.4233281723143925e-49
4.678983231352116e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756122230941,0.11866996414303294,0.022821567647692439,4.2752840874122137e-53,5.5806659656499938e-32,2.068047732246261e-24,2.0721080361187676e-36,3.8076290337091151e-31,1.8432252816654633e-69,4.7579211980818571e-16,1.7722700806672399e-67,4.7578544604150517e-16,2.2817939490054254e-45,1.0240326484904575e-39,5.332492177687828e-56,3.2146531014003781e-57,1.9313888502662808e-31,2.3366051678702842e-52,1.8868969431411292e-09,9.0723696638738838e-11,3.4966793639061172e-14,7.356172623898057e-21,3.4974549121462052e-14,1.5096528910527168e-18,1.3370330006746523e-18,1.8144172918058149e-19,5.1954190055700319e-33,3.3460289739473832e-32,4.7080277113930421e-46,6.1789733542430666e-49,7.24844585365334e-29,4.4769785568456025e-49
6.26684772638226e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756055115844,0.11866996350268179,0.022821567632298395,6.9841283488961671e-52,1.505571350301254e-31,3.7179189743821361e-24,1.4503925369538206e-35,9.0482059518280252e-31,3.3789171309627618e-68,6.3726022232582729e-16,1.0942141096139936e-66,6.3724846936717108e-16,7.1715742186537965e-45,2.8184321665612681e-39,5.3126051008464013e-55,3.1979404951570837e-56,3.9215611585194257e-31,9.7723963467187199e-52,2.52723606790436e-09,1.2151178207133271e-10,4.6831886152368372e-14,1.1128858241716875e-20,4.684608748479856e-14,2.2683629190365866e-18,2.5935122262250195e-18,4.7086414736887909e-19,2.5914073520465492e-32,7.8711350216968654e-32,4.683016168999288e-45,6.7682901914839548e-48,1.4713778989081198e-28,4.9227421269991752e-48
7.854712221412405e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755988000753,0.11866996286233071,0.022821567616904351,3.9159540993641414e-51,3.2174348884383667e-31,5.8815341181296271e-24,5.6153475401386256e-35,1.7663072032766797e-30,2.0123354262691886e-67,7.9872979236094907e-16,3.9561684286474115e-66,7.9871148840096932e-16,1.7216788802986049e-44,6.0418200609000163e-39,2.4802058208800734e-54,1.4918394194427032e-55,6.7400574755366533e-31,2.8580361259205196e-51,3.1675751217279953e-09,1.5229986736065787e-10,5.8696312392003891e-14,1.5111816532225967e-20,5.8719139547414436e-14,3.0638096269468205e-18,4.2690567793261358e-18,9.7229716933121905e-19,8.2214546305156057e-32,1.5348085608972802e-31,2.1844733036005345e-44,3.1523753764615352e-47,2.5282536612393629e-28,2.2981823649620006e-47
1.1030441211472694e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755853770604,0.11866996158162875,0.022821567586116268,9.3490073868619449e-50,1.0307678529603546e-30,1.1766073357498606e-23,5.5082404687185853e-34,4.9367104087411034e-30,6.1331634841611499e-66,1.1216733376059946e-15,3.4630581906285531e-65,1.1216375135843568e-15,6.9235449066254218e-44,1.9060066849957958e-38,3.8481701113118044e-53,2.309112638056012e-54,1.4984425535288392e-30,1.6866184386289725e-50,4.448253016409154e-09,2.1387603750951748e-10,8.2423164860356494e-14,2.3285357394258761e-20,8.2470137053122772e-14,4.6876140515988261e-18,8.6836648700846064e-18,2.8833645801556959e-18,5.2241550912784011e-31,4.3229181616775261e-31,3.3802753289066523e-43,4.5998915022460157e-46,5.6176318194649019e-28,3.3826504031149389e-46
1.738189919159327e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755585310377,0.1186699590202257,0.022821567524540096,6.0633577701407477e-48,4.8197521527847812e-30,2.9783043776426321e-23,1.1485152072091614e-32,1.9855676907146175e-29,5.5489839554384187e-64,1.7675780467348727e-15,6.7080281852537657e-64,1.7674895124144699e-15,4.6812090434980542e-43,8.6048085003289807e-38,1.5219216053279885e-51,9.093693850764539e-53,4.2069809983094569e-30,1.9924777068867647e-49,7.0096079538745367e-09,3.370283760887611e-10,1.2986887069325189e-13,3.9877768233926294e-20,1.2999304033009451e-13,7.9709596288974275e-18,2.0621807052251309e-17,1.1578425697259007e-17,5.9116458769814561e-30,1.7696625317318273e-30,1.3303353461682455e-41,1.5176946190567456e-44,1.5752627449793329e-27,1.1393448336993946e-44
2.3733357171713848e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755316850262,0.11866995645882381,0.022821567462963932,4.6047406852181789e-47,1.2968866373250504e-29,5.6137961772582984e-23,6.0357770496127967e-32,4.9895860457046098e-29,4.6297251285966517e-63,2.4135062444411003e-15,3.5775338079416541e-63,2.413341442530054e-15,1.5519656883423456e-42,2.2705644645520367e-37,9.7791572573465191e-51,5.8317424349276302e-52,8.3355577313705116e-30,8.4883014404959599e-49,9.5709617554449382e-09,4.6018071237710498e-10,1.7730391239549163e-13,5.6547869760469924e-20,1.7754505169752937e-13,1.1263413963067755e-17,3.5548094971657914e-17,2.7965014259253532e-17,2.4785537309536243e-29,4.494197418945273e-30,8.5291455122157658e-41,9.6191669570673054e-44,3.1177478851830309e-27,7.2789018251254775e-44
3.0084815151834426e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755048390258,0.11866995389742301,0.022821567401387764,2.185177215943337e-46,2.7145308211440438e-29,9.0833255672598859e-23,2.0868083950401823e-31,1.0017953018505547e-28,2.4417358652022003e-62,3.0594579259923308e-15,1.291446060072959e-62,3.0591933039344723e-15,3.8224035806249749e-42,4.6864763634219445e-37,3.9444714363849361e-50,2.3469730693836968e-51,1.3887079005124584e-29,2.5155103536512053e-48,1.2132314421106278e-08,5.833330463743273e-10,2.2472829212372449e-13,7.3194571165135874e-20,2.2512739483793843e-13,1.4550821356781285e-17,5.2260809670955633e-17,5.3256853615407764e-17,7.2355629292238144e-29,9.08946235321429e-30,3.4317172513480291e-40,4.0028869733353964e-43,5.1886426073605479e-27,3.0488454103552366e-43
3.6436273131955e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754779930365,0.11866995133602336,0.022821567339811596,7.9909380257783898e-46,4.9068008894965594e-29,1.3386823153975575e-22,5.7091062830928088e-31,1.7599624351316239e-28,1.0047842402285763e-61,3.7054330862888159e-15,3.7335442995793151e-62,3.7050450966319416e-15,7.9332376649215257e-42,8.3817670568431422e-37,1.2319532298580574e-49,7.3114313105108695e-51,2.0861432691294983e-29,6.0808013919852364e-48,1.4693665950854204e-08,7.0648537808035823e-10,2.7214201220167269e-13,8.982232515585753e-20,2.7274084728881835e-13,1.78346423873226e-17,6.9972536540703951e-17,8.8237579375667731e-17,1.7141295191140228e-28,1.605516476873174e-29,1.0688186173406918e-39,1.3076083750288943e-42,7.7861855103794315e-27,1.0021272117390095e-42
4.2787731112075575e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754511470582,0.11866994877462485,0.022821567278235436,2.2839521561107568e-45,8.0157668297387292e-29,1.8524214814601741e-22,1.2920190051228162e-30,2.8172664809431129e-28,3.411917879976096e-61,4.3514317210500893e-15,9.0307725208577541e-62,4.3508968206261871e-15,1.452985184496564e-41,1.3584769037059702e-36,3.0803553738524587e-49,1.8235187957342299e-50,2.9258277794543288e-29,1.2555833976643784e-47,1.7255016344687769e-08,8.2963770749525386e-10,3.1954507457965843e-13,1.0644341357049429e-19,3.2038580278952097e-13,2.111684187079066e-17,8.8279758365401178e-17,1.3330679795131534e-16,3.4701892907185979e-28,2.5805397671876279e-29,2.6652061217993918e-39,3.5083481502237537e-42,1.0908827526769869e-26,2.6984375968939506e-42
5.549064707231673e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753974551346,0.11866994365183124,0.02282156715508311,1.5167496282824085e-44,1.7743395514636894e-28,3.1300430376183594e-22,5.1698230510242866e-30,6.0643257842622102e-28,2.8374176294601511e-60,5.6434993908771498e-15,4.0512434069549184e-61,5.6426000625256879e-15,3.9519625322166862e-41,2.9737695957062306e-36,1.5335799347935084e-48,9.0189303734631192e-50,5.0318914696591555e-29,4.2649484853216294e-47,2.2377713724612051e-08,1.0759423594517299e-09,4.1431923675606747e-13,1.3968555285593485e-19,4.1577123999860018e-13,2.7679116536384568e-17,1.2562663036288989e-16,2.5475153256516126e-16,1.1052197237007189e-27,5.588298841407991e-29,1.3175179376342816e-38,1.846202491187947e-41,1.8721613090689016e-26,1.4424108568757598e-41
6.819356303255789e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753437632553,0.11866993852904217,0.022821567031930789,6.3177526332649297e-44,3.3336447060498898e-28,4.7411577896496314e-22,1.5347579608259389e-29,1.1189308424894265e-27,1.3435442114670214e-59,6.9356608915906254e-15,1.3106374473935991e-60,6.9343030296724769e-15,8.8162921912929957e-41,5.5471057840006881e-36,5.3620314008422276e-48,3.1378841465836029e-49,7.7068814430833802e-29,1.1341667726174651e-46,2.7500406560880543e-08,1.3222470022439172e-09,5.0905079864707895e-13,1.7292983552665944e-19,5.1128493057744162e-13,3.4238674160575712e-17,1.63015392980389e-16,4.1885611118218806e-16,2.7392956714419718e-27,1.0354674866077768e-28,4.5820022143750349e-38,6.5529648572396813e-41,2.8612540181266689e-26,5.1846808697683034e-41
8.089647899279905e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752900714204,0.11866993340625764,0.022821566908778471,2.0511855547669228e-43,5.6168425051274044e-28,6.6857289960637905e-22,3.757741204006028e-29,1.8620569386823192e-27,4.9237353139778039e-59,8.2279161809928269e-15,3.4737873452735237e-60,8.2260057221048952e-15,1.720029084925885e-40,9.3015059353785465e-36,1.5118078279034861e-47,8.806878161087756e-49,1.0950799632313363e-28,2.5630896870049609e-46,3.2623094853496779e-08,1.5685516358718145e-09,6.0373977947893097e-13,2.0617808223473776e-19,6.0692697130468723e-13,4.0795838845816206e-17,2.0029106550817234e-16,6.2575600636549285e-16,5.7550007583898393e-27,1.7285609213416872e-28,1.2854597021952076e-37,1.8522540220216877e-40,4.0567878173907295e-26,1.4835395270683308e-40
9.35993949530402e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567523637963,0.11866992828347765,0.022821566785626156,5.7244379857300051e-43,8.7593224420873535e-28,8.9637225164045611e-22,8.0969513533526605e-29,2.87829907957916e-27,1.5497315451862534e-58,9.5202652171584012e-15,8.0925415509134841e-60,9.5177081398612056e-15,3.0538181910317471e-40,1.445837113240468e-35,3.7143968581730592e-47,2.1537993579055464e-48,1.4763668845612002e-28,5.18588499240614e-46,3.7745778602465453e-08,1.8148562603353762e-09,6.9838619835373856e-13,2.3942472199266193e-19,7.0269709421890706e-13,4.734968596300064e-17,2.3766627901538095e-16,8.7522045143320719e-16,1.0799421011230832e-26,2.6784343204098377e-28,3.1423021603229709e-37,4.5285440649865801e-40,5.4574170976883697e-26,3.674372220965602e-40
1.1900522687352252e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751289961806,0.11866991803793134,0.022821566539321547,3.9775659650793217e-42,1.8162570137147642e-27,1.4519829227177402e-21,3.0201252769189575e-28,5.9014707464014817e-27,1.4248427269092407e-57,1.2105244360448263e-14,3.6032426032431206e-59,1.2101112151499642e-14,7.977864296847341e-40,2.987389052213608e-35,1.8898073315622297e-46,1.0816817817762552e-47,2.4096272325020816e-28,1.7457558996539419e-45,4.7991132469477446e-08,2.307465481769488e-09,8.8755142738339391e-13,3.059189380420497e-19,8.9462150716216033e-13,6.0448589782506965e-17,3.1256149189203883e-16,1.5019186840214741e-15,3.0551040697537733e-26,5.5115254818930081e-28,1.5756688397383705e-36,2.1422056062325754e-39,8.8685610662484431e-26,1.8178033069669683e-39
1.4441105879400482e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750216129089,0.11866990779240319,0.022821566293016952,1.6589057933198649e-41,3.261759562507244e-27,2.1409188695515105e-21,8.4636240512051236e-28,1.0529859624547891e-26,6.8421430852545962e-57,1.469059798393471e-14,1.1547101463776319e-58,1.4684515064894969e-14,1.7283810845690808e-39,5.3576598278956805e-35,6.5642089036033442e-46,3.7228881329307027e-47,3.5704745606787944e-28,4.598997264577062e-45,5.82364681619495e-08,2.8000746665462758e-09,1.0765466395202606e-12,3.724135757102095e-19,1.0870578861780081e-12,7.3535532153011628e-17,3.8752362435662671e-16,2.2989746227427565e-15,6.9594767717768625e-26,9.8597382068181538e-28,5.4162676508354672e-36,7.0210588100079387e-39,1.3083961796085578e-25,6.1682898170109093e-39
1.9522272263496944e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748068468961,0.11866988730140139,0.022821565800407825,1.7304776248880953e-40,8.0886946308176757e-27,3.9186511530851963e-21,4.2733415920433101e-27,2.5961695258000148e-26,9.1489324553987706e-56,1.9862427323673954e-14,7.5099472397894308e-58,1.9851317598182715e-14,5.8124580540946588e-39,1.3295872170496657e-34,4.8899279400618561e-45,2.7212973180273522e-46,6.5749517875648192e-28,2.1468462049660999e-44,7.8727085023401355e-08,3.7852929261282445e-09,1.4540276272144246e-12,5.0540870945729668e-19,1.4734652141235254e-12,9.96742593525298e-17,5.371372488558456e-16,4.4040575392231784e-15,2.4865123329779571e-25,2.4400846976570869e-27,3.9458499068819811e-35,4.5142577803278076e-38,2.3885566392230657e-25,4.3145662078793712e-38
2.6727732319767555e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674502294429,0.11866985824380899,0.022821565101852709,1.6403262120094002e-39,2.0733771136388766e-26,7.353300937918783e-21,2.1913170656060936e-26,6.6474693932590091e-26,1.0861483747434155e-54,2.7199014601284377e-14,5.0164197010328527e-57,2.7178208359657405e-14,2.0470744634071581e-38,3.422988928377522e-34,3.5278703674745488e-44,1.9245809568160306e-45,1.2396435350541751e-27,1.043797500888553e-43,1.0778413154476807e-07,5.1824031567572814e-09,1.988160339322487e-12,6.9401744133098607e-19,2.0249204666691939e-12,1.3666040387273728e-16,7.4867903110510572e-16,8.5551679809939798e-15,9.1380371533876482e-25,6.2711675981616745e-27,2.7815623260754846e-34,2.8853785687813923e-37,4.4485478317679163e-25,3.0169371602045382e-37
3.3933192376038163e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741977433857,0.11866982918636279,0.022821564403297738,9.6554859036668246e-39,4.2238707155687436e-26,1.1859031618844654e-20,7.5152412685667773e-26,1.3575427196124501e-25,7.1450237437372798e-54,3.4538598309734538e-14,2.1191709582957893e-56,3.4505090301541024e-14,5.3185298192753461e-38,7.0153082336105076e-34,1.624932889515645e-43,8.7327203601330695e-45,2.0048831846199816e-27,3.4803738027827207e-43,1.3684103187685286e-07,6.5795130925283674e-09,2.5209326742394355e-12,8.8263915726192406e-19,2.5804734153564035e-12,1.7355222357443003e-16,9.5964496654689199e-16,1.4070525028662138e-14,2.4260837265620331e-24,1.2844395304435078e-26,1.2554189359186313e-33,1.1278953943729852e-36,7.1075874546042547e-25,1.3011734321140689e-36
4.834411248857938e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735886455702,0.11866977107190892,0.022821563006188247,1.2036676772068716e-37,1.2051850425580554e-25,2.40811306360494e-20,4.5886000439525508e-25,3.9098381931524349e-25,1.1156152148519148e-52,4.9226724497935994e-14,1.8173138778893643e-55,4.9158827754314981e-14,2.1960529488945771e-37,2.0302988911431019e-33,1.4730385411934469e-42,7.72092357174267e-44,4.0846900521598303e-27,2.0702104600661823e-42,1.9495439397612104e-07,9.373732079501456e-09,3.5824101186519389e-12,1.2599254334364357e-18,3.7038305752108829e-12,2.4705438080704764e-16,1.3800452650953694e-15,2.9179905830181711e-14,1.0208768010116749e-23,3.7174273407502832e-26,1.100953258820459e-32,8.4729473467839399e-36,1.4136092105977139e-24,1.1335604758543784e-35
6.27550326011206e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729795534518,0.11866971295803976,0.022821561609079343,6.2982929267661191e-37,2.5978715678285825e-25,4.0579753393381832e-20,1.6321782819741998e-24,8.5200659511643829e-25,6.5420227944083088e-52,6.3926744974198945e-14,7.971446046640275e-55,6.3812530011948397e-14,6.149414079470826e-37,4.4395417021673584e-33,6.5367370552427692e-42,3.375710430057855e-43,6.8970243459717811e-27,7.2950288820202887e-42,2.5306717132709208e-07,1.2167949887057329e-08,4.6384877142716466e-12,1.6372679908330226e-18,4.8434536597037248e-12,3.2018249764678296e-16,1.7982896931090179e-15,4.9704553681372517e-14,2.8754814191680881e-23,8.1340611842344205e-26,4.7881982534516001e-32,3.4263051027827979e-35,2.3305852566248566e-24,4.985654978452648e-35
7.716595271366181e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723704670294,0.11866965484475533,0.022821560211971029,2.3618470448611816e-36,4.7569754083727986e-25,6.1349740702645528e-20,4.4305634071075681e-24,1.5782674456285791e-24,2.7473737212227956e-51,7.8638599130659663e-14,2.5882884210178704e-54,7.8466197129608776e-14,1.3873305031656642e-36,8.2471959839899425e-33,2.1258050826435072e-41,1.0828794246561418e-42,1.0441996820219369e-26,1.9731427792243477e-41,3.1117936393565195e-07,1.496216651520586e-08,5.6891930753946189e-12,2.0146712481593066e-18,5.999259876524596e-12,3.9293904308137624e-16,2.2145043654511196e-15,7.5616786266571229e-14,6.4899249974213405e-23,1.5124676771427553e-25,1.5280370042358437e-31,1.0288481794679467e-34,3.4460723434944104e-24,1.6152052288798729e-34
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671405383614,0.11866956276567774,0.022821557998259506,1.7769380224119735e-35,1.0077676023669211e-24,1.0299314286041544e-19,1.6748361983410945e-23,3.4131383646897731e-24,2.4845728044049597e-50,1.0197355865714897e-13,1.3570924263565792e-53,1.0168480429080173e-13,3.9287078003244489e-36,1.7910244561226549e-32,1.148155710850528e-40,5.7112028971946302e-42,1.755939675700984e-26,7.4914893094622653e-41,4.0325671150535093e-07,1.9389589560814405e-08,7.3430985590563975e-12,2.6127852847473684e-18,7.8635663745939469e-12,5.074640970551367e-16,2.8695943824039177e-15,1.2763954195813374e-13,1.8231497311919643e-22,3.2912244794911008e-25,7.9254123742557307e-31,4.3197821349698488e-34,5.5870880427218919e-24,8.2664804505329883e-34
1.0598779293874424e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671152311282,0.1186695386199406,0.022821557417756169,2.6104919521786356e-35,1.1914509195173201e-24,1.1568345881515959e-19,2.2352125581505945e-23,4.0570734053364671e-24,3.7102529881807922e-50,1.0809756849077832e-13,1.9078043189441891e-53,1.0777342616348043e-13,4.9551408923045968e-36,2.131096279699488e-32,1.6217054011424058e-40,8.0413083023406612e-42,1.9730318328506677e-26,1.0010275872184266e-40,4.2740199494908608e-07,2.0550596233319937e-08,7.7745964404607157e-12,2.7696529063731088e-18,8.3590947760225641e-12,5.3734298545077309e-16,3.0404447299038912e-15,1.4349529327876913e-13,2.2940496224209369e-22,3.9183187656323264e-25,1.1131352050892039e-30,5.8552482927639162e-34,6.218734456748334e-24,1.1576108783924386e-33
