Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),CH2X(27),HX(19),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24),COX(47),CHOX(50),CH4OX(57),CH3OX(56),CH2OX(181),CHOX(183),CH3OX(55),C2H6X(49)
1.051370803757941e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503999961,0.099999999999997313,0.099999999999999423,2.5353973031496523e-104,1.4706273497399901e-57,4.9965626958984247e-46,8.5514449027420188e-81,2.1688442415156071e-48,1.507445722002889e-133,3.4757815399513961e-34,6.1776243315566532e-125,3.4739976264763241e-34,7.7996307805944531e-80,1.9904478539038214e-58,5.3450929238222947e-116,1.6298739211179328e-117,3.6206380033856671e-49,9.0226493593620293e-97,2.7008025587888038e-15,1.1816768155305534e-15,2.1216883131124439e-20,3.5212463289286542e-32,5.4881074504645398e-31,2.1216883132186902e-20,1.9353531842575537e-35,9.7324941938469557e-42,6.2689088598475322e-46,3.4192072413420893e-65,2.4898023120357998e-94,8.7811863602366033e-95,2.053164850307274e-93,1.9648168354231471e-72,1.0948946128866538e-75,2.1928804583430129e-83,2.9731744858331718e-90,5.9206775432711452e-53,2.2835470514805627e-62
2.103655048700728e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999221,0.099999999999994607,0.099999999999998826,1.3002729851334649e-101,2.3553661247299457e-56,3.9998026661028227e-45,1.0959213944118998e-78,1.7368344032126644e-47,1.5468488610879721e-130,6.9581538109927458e-34,3.9611872221273005e-123,6.951013508079919e-34,1.2492964241646394e-78,3.1884227974414726e-57,1.3718094329537344e-113,4.1775925063378446e-115,2.8987119056980978e-48,2.8904883977239142e-95,5.403951601118493e-15,2.3643802833768729e-15,4.2452199695737629e-20,1.4094161948909469e-31,2.1965957459140298e-30,4.2452199699990347e-20,1.5494075398133763e-34,1.5583767307600049e-40,5.0189388529767135e-45,2.1909426050714483e-63,6.3844272303543177e-92,2.2507396344997604e-92,5.2647877993293059e-91,6.2949746641114317e-71,3.5078780228788857e-74,1.4058706710885546e-81,3.812455688764579e-88,4.7413439152867106e-52,3.6576438629864176e-61
4.2082235385863026e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998444,0.099999999999989195,0.099999999999997646,6.6625864697486641e-99,3.7704768210345277e-55,3.2007054794952876e-44,1.4035680489722116e-76,1.3901714703390056e-46,1.5855500743650068e-127,1.3933615820183552e-33,2.5389071324624618e-121,1.3905045307858189e-33,1.999959296314032e-77,5.1044434045230122e-56,3.522975973640084e-111,1.0700677199759018e-112,2.3198505024127184e-47,9.2547510045315866e-94,1.0810249685769447e-14,4.729787219069292e-15,8.4922832821872573e-20,5.6395006295119683e-31,8.7886242306810666e-30,8.4922832838889585e-20,1.2399140485845353e-33,2.4942243150897767e-39,4.0166764405747704e-44,1.4029843432034532e-61,1.6356844364237083e-89,5.7651478100212375e-90,1.3488336818257713e-88,2.0156024686809567e-69,1.1231957951381456e-72,9.0049354300870734e-80,4.8840700184511557e-86,3.7949968230726326e-51,5.8554068552985665e-60
8.417360518357451e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503999689,0.099999999999978384,0.099999999999995287,3.4122457392888748e-96,6.0342761832962999e-54,2.5606569933681301e-43,1.7968997271135687e-74,1.1124188240031094e-45,1.6242548816195893e-124,2.792740970699135e-33,1.6278191534630332e-119,2.7813109053699042e-33,3.2008031351641809e-76,8.1694837680534083e-55,9.0674112199315868e-109,2.7398846032558255e-110,1.8562328685393327e-46,2.962350675619688e-92,2.1622845855037663e-14,9.4606010904532563e-15,1.6986409906177667e-19,2.2561674743030341e-30,3.515526029181801e-29,1.6986409912986079e-19,9.919870175735108e-33,3.9910290484690196e-38,3.2139514263937817e-43,8.9807355825949472e-60,4.1885774944004594e-87,1.4761532774726845e-87,3.4540238909615642e-86,6.451865501779342e-68,3.5953060855619736e-71,5.7649892929373044e-78,6.2536763786086166e-84,3.0367663223376429e-50,9.3711930310178032e-59
1.683563447789975e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039993781,0.099999999999956762,0.099999999999990555,1.74699095545489e-93,9.6560526919842484e-53,2.0481583459770331e-42,2.2998036126396776e-72,8.9004773180869958e-45,1.66325076889048e-121,5.6086476954261715e-33,1.0449387857741261e-117,5.5629237130518043e-33,5.1219797227126641e-75,1.3073073797368885e-53,2.3450450252217305e-106,7.0134169950601763e-108,1.4851272967867453e-45,9.4808509289773757e-91,4.3248038193439326e-14,1.8922228833217686e-14,3.3974663149212185e-19,9.0254043961387682e-30,1.4059282290811851e-28,3.3974663176452018e-19,7.93452855364892e-32,6.3846239151841487e-37,2.5714052771827636e-42,5.7470880526922712e-58,1.072226725279795e-84,3.7785819411556337e-85,8.841892145876793e-84,2.0649070314046103e-66,1.150670344361445e-69,3.6895050737060789e-76,8.0045554517318707e-82,2.4297206406418966e-49,1.4995942785214903e-57
3.3672182396984343e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039987564,0.099999999999913505,0.09999999999998109,8.9409610877278584e-91,1.5450653025712392e-51,1.6377334642294559e-41,2.9424747609279712e-70,7.1208325685342413e-44,1.7025210859581114e-118,1.130905293430218e-32,6.7258056247967247e-116,1.1126149562470517e-32,8.1957233567681508e-74,2.0918438017262015e-52,6.1236301366725182e-104,1.7946601509339386e-105,1.1881582416229166e-44,3.0340849146434104e-89,8.6498422869703577e-14,3.7845484318732543e-14,6.7951169615495998e-19,3.6103086647710686e-29,5.6207710856386131e-28,6.7951169724491461e-19,6.3445328413514922e-31,1.0210619712235159e-35,2.0572218820528133e-41,3.6765350328723072e-56,2.7437837106868052e-82,9.6689964967291362e-83,2.262601467689008e-81,6.6081986580448541e-65,3.6824186596943854e-68,2.3603930125231099e-74,1.0241965962671108e-79,1.9438995526034646e-48,2.3995135707438503e-56
6.7345278235153535e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039975129,0.099999999999827005,0.099999999999962161,4.5733350916383245e-88,2.4721819868181665e-50,1.3088372224783312e-40,3.762669931120088e-68,5.6968463397614001e-43,1.7417113075333356e-115,2.298423056942215e-32,4.3527923272959105e-114,2.2252602197527589e-32,1.3113602013205182e-72,3.3470716837687853e-51,1.6289787836096834e-101,4.5898292251140426e-103,9.5054915621656854e-44,9.7094119175759162e-88,1.7299919222007575e-13,7.5691995289706231e-14,1.3590418246892271e-18,1.4441528487343403e-28,2.2458215894826e-27,1.3590418290516672e-18,5.0703287494128155e-30,1.6320517220090379e-34,1.6458165718698964e-40,2.3506621215578825e-54,7.0172704911683631e-80,2.4728382503274844e-80,5.7866287457359757e-79,2.114702959701854e-63,1.1784162716565117e-66,1.5092650559323071e-72,1.3097610758001148e-77,1.5551688587744633e-47,3.8393518936714039e-55
1.3469146991149191e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503995026,0.099999999999654005,0.099999999999924316,2.3368329732641456e-85,3.955553189690558e-49,1.0448842053970057e-39,4.806497417067401e-66,4.5575491769726124e-42,1.7799251399468556e-112,4.7432054466575656e-32,2.8473841867775468e-112,4.4505511212520346e-32,2.0982118897207662e-71,5.35541197910006e-50,4.4830031921898704e-99,1.1726296757070045e-100,7.604483512823904e-43,3.1070662387425951e-86,3.4600073091219482e-13,1.5138501723142961e-13,2.7181020785921254e-18,5.7766701694302281e-28,8.9631806119546356e-27,2.7181020960622629e-18,4.047668650172614e-29,2.6059304970103349e-33,1.3166688858945453e-39,1.5013752389500843e-52,1.7928005632937255e-77,6.3177154724920893e-78,1.4783858803312996e-76,6.7671764992317517e-62,3.7709903712365626e-65,9.6408067022448889e-71,1.6732619821247871e-75,1.2441547726425225e-46,6.1430671625402841e-54
2.6938385326416868e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039900519,0.099999999999308004,0.099999999999848627,1.1916123331122355e-82,6.3289347365170718e-48,8.3241857418304515e-39,6.127401232740458e-64,3.6460681680066806e-41,1.815250225403971e-109,1.0071757674807064e-31,1.9011070848717316e-110,8.9011344222020326e-32,3.3571674637634896e-70,8.5687370026862724e-49,1.3068038189612072e-96,2.9897987694707563e-98,6.0836229320782452e-42,9.9426990038143031e-85,6.9200380826193191e-13,3.0277106111398011e-13,5.4362225737353783e-18,2.3106798293773923e-27,3.5692340182254998e-26,5.436222643776879e-18,3.2244100085177411e-28,4.1523871626519067e-32,1.0533413628351248e-38,9.5697340819042528e-51,4.5709614651466632e-75,1.6107982120606202e-75,3.7692959064875185e-74,2.1655168062760152e-60,1.2067202837397255e-63,6.1463326756339793e-69,2.1334583344516002e-73,9.9533169025666541e-46,9.8289907235051213e-53
5.387686199695222e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039801041,0.099999999998615988,0.099999999999697234,6.0518960935035798e-80,1.0126335361881677e-46,6.6041482212052235e-38,7.7799275312854991e-62,2.9168660396497586e-40,1.8438079276803207e-106,2.2484811909608281e-31,1.3175282895864832e-108,1.7802307015907889e-31,5.3714906490770237e-69,1.371004149679365e-47,4.1503723381118528e-94,7.5923824775979197e-96,4.8669128205852258e-41,3.1816775813046873e-83,1.3840099628234014e-12,6.0554314887549649e-13,1.0872463513371701e-17,9.2427428940083735e-27,1.4150118760852335e-25,1.0872463794807447e-17,2.5578098815740232e-27,6.5896820914830082e-31,8.4267559627358077e-38,6.0751255159221601e-49,1.1607283464047116e-72,4.0905080381481545e-73,9.5714328490148039e-72,6.9296863141479158e-59,3.8614726307487492e-62,3.9034774237515683e-67,2.7097229943696625e-71,7.962684976078224e-45,1.5726451629669189e-51
1.0775381533802292e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039602083,0.09999999999723197,0.099999999999394462,3.0493706710578817e-77,1.6202168653677535e-45,5.1970720646742903e-37,9.8003332421387166e-60,2.3334973932327154e-39,1.8580131700342815e-103,5.433471936223586e-31,9.7226092720199147e-107,3.5604676170543535e-31,8.5944030595230412e-68,2.1936116303481733e-46,1.4647824847124128e-91,1.9128767853707112e-93,3.8935360882825068e-40,1.0181390331681684e-81,2.7680222713943228e-12,1.2110873243841904e-12,2.174494519004364e-17,3.6971019154978842e-26,5.5610583637007213e-25,2.1744946325695391e-17,2.0123142082304559e-26,1.0374248175954749e-29,6.7414148638180637e-37,3.8261604850600827e-47,2.9242368242048101e-70,1.0305905103852176e-70,2.4112725093253399e-69,2.2175048333212928e-57,1.2356426026579425e-60,2.4604450174650961e-65,3.4156101842950252e-69,6.3701605070312179e-44,2.5162375340475962e-50
2.155077220201643e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039204168,0.09999999999446392,0.099999999998788919,1.5131594680849501e-74,2.5923496310083583e-44,4.0260051633079261e-36,1.2158181920444489e-57,1.8667996742432444e-38,1.8438329940867693e-100,1.4612972915172162e-30,7.874197243281323e-105,7.1209510348714803e-31,1.3751058849060692e-66,3.509782625090042e-45,5.7140373103057062e-89,4.7464782907368546e-91,3.1148312702930178e-39,3.2580483296275985e-80,5.5360468863280941e-12,2.4221756753442227e-12,4.3489907732984697e-17,1.4788417518514444e-25,2.1489927193034613e-24,4.3489912351145955e-17,1.558052929239346e-25,1.6081715609276568e-28,5.3931360398588993e-36,2.3730531010892006e-45,7.2551051697086084e-68,2.5572343325804135e-68,5.9820803099121327e-67,7.0960238540231803e-56,3.9538678706859876e-59,1.5284306477261432e-63,4.2426592564474837e-67,5.0961333273526661e-43,4.0259841307974266e-49
4.310155353844471e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038408338,0.099999999988927821,0.099999999997577832,7.2965361798084706e-72,4.1477617907212158e-43,3.0284510056652054e-35,1.4657720176064175e-55,1.4934403393380229e-37,1.7779541220502449e-97,4.4210051988465627e-30,7.1536902171098269e-103,1.4241956218069414e-30,2.2001703839987668e-65,5.61565548967262e-44,2.3803656856497206e-86,1.1445918631001048e-88,2.4918660832111635e-38,1.0425759441477385e-78,1.1072096107363349e-11,4.8443523770348673e-12,8.697982957725583e-17,5.9153692513110169e-25,8.0466530911117039e-24,8.6979848601002911e-17,1.1707630279836869e-24,2.421754368685912e-27,4.3145106695799434e-35,1.4301209538768957e-43,1.7491226679038833e-65,6.1666489984697081e-66,1.442043439446835e-64,2.2707290053022189e-54,1.2651250084069547e-57,9.2387276373955384e-62,5.127064994775514e-65,4.0769084885828752e-42,6.4415774148983863e-48
8.620311621130128e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575036816675,0.099999999977855636,0.099999999995155658,3.3447618245245315e-69,6.6364216490829508e-42,2.163036869109507e-34,1.6799732498512359e-53,1.1947523451762897e-36,1.6295766685253482e-94,1.483565118902716e-29,7.2845397971841332e-101,2.8484119974753449e-30,3.5202729148136502e-64,8.985051659340717e-43,1.0050621625417864e-83,2.624291035806281e-86,1.9934934647519864e-37,3.3362433449530167e-77,2.2144194514104714e-11,9.6887057794984774e-12,1.7395966029935608e-16,2.3661483674077647e-24,2.8500404952087346e-23,1.739597401055327e-16,8.344299203468426e-24,3.4650200295760556e-26,3.4516095558432984e-34,8.192005938178802e-42,4.0085921067477582e-63,1.4138677157772085e-63,3.304068494576233e-62,7.2663352044514924e-53,4.0477823395520169e-56,5.3206833564265871e-60,5.9018427555126899e-63,3.261527294360747e-41,1.0306524650939969e-46
1.724062415570144e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033633349,0.099999999955711266,0.099999999990311311,1.4139562200795332e-66,1.0618280344235243e-40,1.4227323431559416e-33,1.7757995552053898e-51,9.5580163958902078e-36,1.3769990740959748e-91,5.3645858506384575e-29,1.1179904562724659e-98,5.696906104958376e-30,5.6324353869029417e-63,1.4376084984105279e-41,4.0653986616612939e-81,5.5500992470186514e-84,1.5947952853377463e-36,1.0675976391742721e-75,4.4288391186270855e-11,1.9377412580754972e-11,3.4791926987780414e-16,9.4645965484435123e-24,9.2410244556326858e-23,3.4791961101203682e-16,5.4650354867822572e-23,4.5680572429670155e-25,2.7612885089710307e-33,4.326428459820972e-40,8.4713479672958723e-61,2.9901322089330987e-61,6.9792302738163157e-60,2.3252276524666943e-51,1.2951384005973614e-54,3.6162147579415531e-58,8.8720442941255806e-61,2.6092216733888567e-40,1.6490435407520831e-45
3.4481249224844066e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575027266698,0.099999999911422527,0.099999999980622603,5.3462997330567122e-64,1.6989263838451906e-39,8.368904949385863e-33,1.6790917074775068e-49,7.6464079139579721e-35,1.0402003951013219e-88,2.0318989156837909e-28,1.3573956914757775e-96,1.139413974479141e-29,9.0118907427896458e-62,2.3001739662924353e-40,1.5014665998035336e-78,1.0502254324406087e-81,1.2758368725605471e-35,3.416310264225211e-74,8.85767839653368e-11,3.8754826168585053e-11,6.9583828157181659e-16,3.7858406313517773e-23,2.6597558887594349e-22,6.9583975332708253e-16,3.1871315462009434e-22,5.380708556426047e-24,2.2090318829510498e-32,2.0431046584558791e-38,1.6010994367243137e-58,5.6577497840957308e-59,1.3178607953751688e-57,7.4407296710195651e-50,4.1430212653821474e-53,1.6984797691436684e-56,8.393406022386439e-59,2.0873766922754482e-39,2.6384678501130918e-44
6.896249936312931e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192895750145334,0.099999999822845048,0.099999999961245187,1.7804414763575526e-61,2.7182870671309709e-38,4.3569848897324566e-32,1.3984499644358959e-47,6.117117439603431e-34,6.9141378062857159e-86,7.8997208803626287e-28,1.6884153898542518e-94,2.278958872638909e-29,1.4419004952080607e-60,3.6802791462375697e-39,4.9339718195274267e-76,1.7510962490955196e-79,1.0206704580216534e-34,1.0932177764082335e-72,1.7715356726240335e-10,7.7509653285513627e-11,1.391675475109315e-15,1.5143377719900989e-22,6.7364326845862687e-22,1.3916817866341053e-15,1.6308609435757568e-21,5.5772107162846932e-23,1.7672271048581295e-31,8.4958067870797185e-37,2.6650586220175739e-56,9.4310057753192185e-57,2.1895318985641953e-55,2.3810340007560177e-48,1.3253291035189043e-51,6.9747421351242704e-55,6.970317501610127e-57,1.6699001646940167e-38,4.2215423325285002e-43
1.0344374950141456e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575001800099,0.099999999734267569,0.09999999994186777,1.3994803014098685e-60,1.0199680453116862e-37,1.0114571678672396e-31,8.2080182863323367e-47,1.8160177234930411e-33,6.1276424860746956e-85,1.6644480714832319e-27,9.4188472738691152e-94,3.4186019412474001e-29,5.4549987329844356e-60,1.4031067724526321e-38,3.8705885023152586e-75,1.1968502296150901e-78,2.9184813394574193e-34,5.0998339907407295e-72,2.6573034829840467e-10,1.1626448034371056e-10,2.0875118387972774e-15,3.2179702993787103e-22,1.1013384601684805e-21,2.0875256338401211e-15,3.7428261323246862e-21,1.7142037512448049e-22,5.0531679252635349e-31,4.187196323664688e-36,1.8338165726201594e-55,6.4452975791379457e-56,1.5058161743902754e-54,1.1175050477569157e-47,6.2197240770399489e-51,3.1875506337877735e-54,3.565106200372219e-56,4.9575140637400405e-38,1.5970940699786811e-42
1.3792499963969982e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574989066799,0.099999999645690091,0.099999999922490354,7.1027342033309075e-60,2.6737151491547455e-37,1.8146335515497088e-31,3.1065873329191416e-46,3.9570035162836831e-33,3.7094494406293336e-84,2.8266174985448783e-27,4.8368520926635075e-93,4.5583431805655243e-29,1.4199320791510053e-59,3.7751625565242026e-38,1.9604346207711526e-74,5.0648693625584042e-78,6.1559259095558816e-34,1.552902594852648e-71,3.5430712707334082e-10,1.550193073431759e-10,2.7833473726366972e-15,5.489482950332695e-22,1.5356591540017035e-21,2.7833713327178793e-15,6.6436355195524061e-21,3.766997316995963e-22,1.0658600534018534e-30,1.405527078526689e-35,8.5626428290294696e-55,2.7270122357618115e-55,7.0285056169356575e-54,3.4836002250320658e-47,1.9387869169896895e-50,1.1465396298090289e-53,1.5847077591433065e-55,1.0802157434684116e-37,4.1572237609009817e-42
2.068874999162703e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574963600201,0.099999999468535147,0.099999999883735521,9.5630495294631724e-59,1.0179190755187614e-36,3.9584698091063171e-31,2.1309030620766465e-45,1.1485939301678751e-32,8.8778479808850219e-83,5.8261541858186996e-27,6.3711897551086873e-92,6.8380560606713495e-29,5.2109427847045712e-59,1.5269292597202401e-37,2.6293304457659072e-73,4.0703144278220092e-77,1.6813760250583454e-33,7.0750637155014832e-71,5.3146067931663174e-10,2.3252896120426709e-10,4.1750164927148392e-15,1.1365293251825157e-21,2.4085181800557348e-21,4.175067160766585e-15,1.4234742440459299e-20,1.0708269968890613e-21,2.9111972889461341e-30,8.1551499599987028e-35,1.0522866302192135e-53,2.188730293681016e-54,8.6336434426936965e-53,1.7164086479287654e-46,9.5520720729775195e-50,7.4842949142421162e-53,1.5245076028596997e-54,3.1355301777611796e-37,1.5256401612146882e-41
2.7585000019284077e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574938133602,0.099999999291380218,0.099999999844980689,4.9958632567446763e-58,2.6720956261918007e-36,6.9463338571894312e-31,8.0131517799777958e-45,2.5118414542983776e-32,5.5409320118793756e-82,9.8836394207747888e-27,2.9162778638481411e-91,9.1181299517112087e-29,1.3512348523237908e-58,4.1360321875942671e-37,1.3715344170797522e-72,1.7161075905414003e-76,3.5180044572679572e-33,2.1251106242231043e-70,7.0861422324517996e-10,3.1003861484938119e-10,5.5666825611520559e-15,1.9329414280899727e-21,3.2838744235795845e-21,5.5667700132813667e-15,2.4555210302635149e-20,2.2879192449463238e-21,6.0912042229266454e-30,2.6737563379431276e-34,4.8277523247644792e-53,9.2194993158384099e-54,3.9582203699520744e-52,5.3856424968043796e-46,2.9970582954930571e-49,2.5608591365047396e-52,6.132823247072258e-54,6.8570454988585024e-37,3.9560942386855425e-41
3.4481250046941125e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574912667004,0.099999999114225302,0.099999999806225856,1.9892256844847625e-57,5.8762525335744323e-36,1.0840609892574764e-30,2.3970406044611493e-44,4.7125488606381283e-32,2.6494745501063569e-81,1.5074638661725742e-26,1.0793304350920134e-90,1.1398590642002906e-28,2.9544400282785406e-58,9.2914700152133432e-37,5.4545387064550979e-72,5.7310931846133429e-76,6.4043991153849796e-33,5.302484859864069e-70,8.8576775826507581e-10,3.8754826826309129e-10,6.9583453599806114e-15,2.9531020039039983e-21,4.159368344079542e-21,6.9584805428966982e-15,3.7654161568242573e-20,4.2136943013827823e-21,1.108881534110257e-29,7.0886752487502785e-34,1.7458829261290612e-52,3.07514406651401e-53,1.4305943908906745e-51,1.3844999069160864e-45,7.7043100000394205e-49,6.98582516397211e-52,1.9613835213133403e-53,1.2864740241363578e-36,8.6498972816682229e-41
4.827375010225522e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574861733813,0.099999998759915457,0.099999999728716205,4.8168838981893619e-56,2.2326966637826546e-35,2.1415090405817045e-30,2.0523369245172296e-43,1.2894339889183401e-31,1.2667749606988305e-79,2.8928364370096096e-26,1.4307854528839231e-89,1.5960696729599732e-28,1.1364049797136509e-57,3.603115565140694e-36,1.3132879255775052e-70,7.6685095203518037e-75,1.6909548737228693e-32,2.9092083495900181e-69,1.240074801019323e-09,5.4256757438176394e-10,9.7416609434788534e-15,5.6787290798305203e-21,5.9099677970731767e-21,9.7419260291112946e-15,7.145007083701578e-20,1.1148544963261121e-20,2.9277820635745864e-29,4.0118340403299524e-33,2.5644229698694245e-51,4.0714454043581977e-52,2.0927345832051071e-50,7.8108239575526289e-45,4.3460788580597247e-48,3.8877857743286222e-51,1.6329781043179583e-52,3.5200201524805843e-36,3.3271228429905036e-40
7.585875021288343e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574759867442,0.099999998051295919,0.099999999573696902,2.8644885964931767e-54,1.4289291875053058e-34,5.3693708303250678e-30,3.8510262765678311e-42,5.1209212922804336e-31,1.1961078651576234e-77,7.0437701949572766e-26,4.3229189393456367e-88,2.5089618826580863e-28,7.5011989764235193e-57,2.3174088554898129e-35,7.7289823545981051e-69,2.7554135065194153e-73,6.538694853179407e-32,3.3104406837200589e-68,1.948688778053181e-09,8.5260618380145787e-10,1.5308252299087375e-14,1.3854475027642498e-20,9.410725376284375e-21,1.5308918416612084e-14,1.6494029847748456e-19,4.1582394596076757e-20,1.1321337046207187e-28,4.1405692577540879e-32,7.8954701509360459e-50,1.4277964083184562e-50,6.381590894255599e-49,8.7454483789028259e-44,4.865679895523621e-47,3.8571109478948588e-50,2.7124527408127976e-51,1.3979640062710623e-35,2.1961714440801085e-39
1.0344375032351162e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574658001085,0.099999997342676519,0.099999999418677599,2.1406636024376471e-53,4.694527359229782e-34,1.008982835035297e-29,1.9829945584011051e-41,1.2820845464181181e-30,1.0334854703859295e-76,1.3036525610904954e-25,2.8829900680692819e-87,3.4224826326857237e-28,2.473316708326074e-56,7.6477381566149658e-35,5.7559417538621204e-68,1.757683580480863e-72,1.6227489902053711e-31,1.4005558974584502e-67,2.6573026103298579e-09,1.1626447894610532e-09,2.0874790527554428e-14,2.5666045805340816e-20,1.2911389220466874e-20,2.0876051194998968e-14,2.8793476485982411e-19,9.9176583538049222e-20,2.8096869499724744e-28,1.7021542834262737e-31,4.9554410603617945e-49,8.9796763376455541e-50,3.9901215080767539e-48,3.6964205388729167e-43,2.0565106952324401e-46,1.5959870241461822e-49,1.4370347240590363e-50,3.4999842916238054e-35,7.2412773604543714e-39
1.5861375054476803e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574454268416,0.099999995925438151,0.099999999108638993,8.4093394239147446e-52,2.6853050535801276e-33,2.4062517231127069e-29,2.7067914171511297e-40,4.686532750938694e-30,7.144683792383888e-75,3.0545745866761391e-25,7.237977282245281e-86,5.2514092709256837e-28,1.4306766948886157e-55,4.3722286649244208e-34,2.2232357803489534e-66,4.4431715344547425e-71,5.8939119950047708e-31,1.306636071826113e-66,4.0745298407426917e-09,1.7827219895033457e-09,3.2007707653706619e-14,6.0193718195412942e-20,1.9912665666345359e-20,3.201076624756201e-14,5.9395128610041164e-19,3.2427703610198734e-19,1.0204931220769186e-27,1.408354774751338e-30,1.143485054630781e-47,2.055030135491488e-48,9.0575328143761572e-47,3.4132477087984897e-42,1.8988952748936938e-45,1.2622838235532576e-48,1.8887076623972227e-49,1.279395110889847e-34,4.1886750177892486e-38
2.6895375098728082e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574046803254,0.099999993090963163,0.099999998488561823,6.9586725879045375e-50,2.3781272355458185e-32,7.0491587280579102e-29,6.6003257510253514e-39,2.3493669579548246e-29,9.7473893408688882e-73,8.7658071408616731e-25,3.6432269630244643e-84,8.9168035632939578e-28,1.2922466876249528e-54,3.8415650786149581e-33,1.7721372241515544e-64,2.6572674959730737e-69,2.9453616371869357e-30,2.1909181904065609e-65,6.9089825650363389e-09,3.0228763444810806e-09,5.4272904610387739e-14,1.7286867045319837e-19,3.3914847338480609e-20,5.4282093467094985e-14,1.3468765526253966e-18,1.3133163181353348e-18,5.0997012061438431e-27,1.8042575119243166e-29,4.8240975106289035e-46,9.6946955681006501e-47,3.6816764656377384e-45,5.570497759750624e-41,3.0989513228731411e-44,1.5301155996426587e-47,4.1870895064573398e-48,6.4137407603374768e-34,3.7833798363268283e-37
4.896337518723064e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573231873641,0.09999998742202014,0.099999997248407538,7.8680069549437964e-48,2.7790049175449299e-31,2.4016964751039457e-28,2.0493723070429082e-37,1.4580257230050139e-28,1.8713169099556966e-70,2.9025199039247604e-24,2.849197598294232e-82,1.6277760653771452e-27,1.5399985779432774e-53,4.444416032254809e-32,1.8660282470486816e-62,2.7567771619129323e-67,1.8259623431744324e-29,5.1012982792993959e-64,1.2577881067626222e-08,5.5031848740122441e-09,9.8800749522378974e-14,5.7271182563949532e-19,6.1917707910818619e-20,9.8832676759206883e-14,3.0753304354575842e-18,5.7875298079442586e-18,3.1615295301433944e-26,2.8348867290925532e-28,2.7384876675839572e-44,5.9811312062767799e-45,1.9461687868122141e-43,1.2585325840565194e-39,7.0012903069025965e-43,2.2646210614592153e-46,1.2054136503490895e-46,3.9805295521265716e-33,4.5087224417773012e-36
7.10313752757332e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572416944978,0.099999981753086345,0.099999996008253392,6.5244673743418526e-47,1.1081411818919328e-30,5.1603294634664975e-28,1.15081025276644e-36,4.2879366537700962e-28,1.7973461881455935e-69,6.1066538848580521e-24,2.3905959901330853e-81,2.3678948986412071e-27,6.0531918162774216e-53,1.7864076612468712e-31,1.5143246784597506e-61,2.3397429166050778e-66,5.3691527468851617e-29,2.5698216047898129e-63,1.8246770308902934e-08,7.9834931629777097e-09,1.4332519594530494e-13,1.2052357906478106e-18,8.9918561632238104e-20,1.4339400963893425e-13,4.9222237548277851e-18,1.3768108616323346e-17,9.2963123338031545e-26,1.2678846517428885e-27,1.9275079798483826e-43,4.0856352125754853e-44,1.3361453810038072e-42,6.4365898267361996e-39,3.5806993213608478e-42,1.0075434799223236e-45,7.3267841079158645e-46,1.170674038344195e-32,1.772216777227761e-35
