Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),OCX(25),COX(50),CH4OX(60),CHOX(53),C2H4X(209),C2H4X(65)
1.681162495913782e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596549408,0.11866996520471008,0.022821567681058193,0.0,7.8490431667103447e-33,1.2436548553895318e-19,9.4506950933049284e-37,1.5509265254155182e-29,1.9598816963685238e-64,1.4837592482543633e-11,1.6925287240415394e-57,1.4837591791859431e-11,2.2988192320656333e-39,3.7967564768897051e-37,1.6855307311252524e-52,1.954285695572399e-53,2.3447526815281668e-25,1.0036540414178005e-44,8.1032159521825649e-10,2.3992183602471476e-11,9.6067191335698959e-14,9.6033671331912756e-14,1.1708598654107376e-17,2.9915811218296051e-18,1.6896859453063998e-19,1.3962621138181759e-20,1.0898276164709922e-27,3.7710377826935917e-21,1.4436862032275003e-49,1.6838216160389634e-29,4.4745013883076389e-34,2.9679674278835834e-46,6.3753282698946019e-46,1.8381998565598319e-49,2.2975383551648653e-58,1.6749081675902409e-53
2.0330337170726436e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727579083008,0.11866996503198225,0.022821567678547382,0.0,1.5085035362097022e-32,1.7829351116997069e-19,2.6083394699771173e-36,2.6369536425960405e-29,6.5555607511583748e-64,1.7943135164984652e-11,4.3939772193300048e-57,1.7943134174846754e-11,4.4828315363372654e-39,7.5081374578950519e-37,5.1298658027971891e-52,5.9477802267213041e-53,3.9191328129457415e-25,2.2203157559843594e-44,9.7992377917257635e-10,2.901380342728738e-11,1.1617908826778049e-13,1.1613035944423701e-13,1.6181231980842822e-17,4.8192997992422715e-18,3.1504524544795679e-19,2.0016008185585412e-20,1.8216593157829549e-27,5.4059996654923357e-21,3.5891305866252249e-49,2.8142475571831515e-29,1.1191484609224795e-33,9.0327891263656509e-46,1.4248111872320373e-45,5.831360661601098e-49,6.3671428902247957e-58,4.1613491210329829e-53
2.7367761593903673e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727544150207,0.1186699646865266,0.022821567673525764,0.0,3.9007435492960542e-32,3.0719786484925726e-19,1.1986850153566579e-35,5.8303204110415619e-29,3.8015946933317068e-63,2.4154220575308493e-11,1.9435398998112947e-56,2.4154218869431231e-11,1.1901711429935821e-38,2.1000263767287732e-36,2.6478886594269212e-51,3.07000379649164e-52,8.3667899199746589e-25,6.9857790250886118e-44,1.3191281388470206e-09,3.9057043065906615e-11,1.5640700104492131e-13,1.5632118442904953e-13,2.6246592204928876e-17,9.6996653164854557e-18,7.7690560526519571e-19,3.4484159640338201e-20,3.8892104811865474e-27,9.3137802793334247e-21,1.3227965884378745e-48,6.00741815916361e-29,4.5929796677337424e-33,4.662300157167585e-45,4.6471993158479454e-45,4.0668990807626888e-48,2.7216721443760732e-57,1.5321942313430942e-52
3.440518601708091e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727509217405,0.11866996434107097,0.022821567668504145,0.0,8.2603969622124651e-32,4.7022124482695288e-19,3.8668215168803434e-35,1.0923007477260406e-28,1.4735923619315052e-62,3.0365306059282786e-11,5.8482309992793743e-56,3.0365303448300211e-11,2.5816372135216286e-38,4.7020598924224647e-36,9.4166002066093692e-51,1.0917607574335296e-51,1.5213908143920131e-24,1.7279362612611277e-43,1.6583324851747494e-09,4.9100282686604103e-11,1.9664184380319814e-13,1.9650787436846338e-13,3.7936198011618495e-17,1.6693941749692723e-17,1.5764787978137296e-18,5.2779616880801371e-20,7.0723895719714926e-27,1.4255425978174534e-20,3.6851233400485424e-48,1.09226723481333e-28,1.3159206739709443e-32,1.6579986702981386e-44,1.1833488183233204e-44,1.550675748626865e-47,8.4498842902755179e-57,4.2650162451338472e-52
4.144261044025814e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727474284604,0.11866996399561534,0.022821567663482527,0.0,1.5626816533459993e-31,6.6968126758646404e-19,1.0545720576821647e-34,1.8486121654622776e-28,4.8060338038201931e-62,3.6576391621895848e-11,1.5138745374001866e-55,3.6576387903605025e-11,4.9893124942869581e-38,9.2898972338858302e-36,2.8222808193564014e-50,3.2721077103380323e-51,2.516645339926952e-24,3.7583186773864484e-43,1.997536817250486e-09,5.9143522288034402e-11,2.3688452164558111e-13,2.3669014921764361e-13,5.1045831357374123e-17,2.6137934237913518e-17,2.8582166748498652e-18,7.5161563180091355e-20,1.1699557013869297e-26,2.0301006284038706e-20,8.9214063073592791e-48,1.8066273443110734e-28,3.2348930424068563e-32,4.9691185141507468e-44,2.6334502140027415e-44,4.9324467914071588e-47,2.2563888592854005e-56,1.0316893769226743e-51
4.8480034863435375e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727439351803,0.11866996365015973,0.022821567658460908,0.0,2.7262818409448057e-31,9.0615297629799393e-19,2.5640823781803923e-34,2.9058201941301076e-28,1.3885709080427947e-61,4.2787477264373353e-11,3.5214069763597761e-55,4.2787472233406545e-11,8.86323776627452e-38,1.6748330273180443e-35,7.508838022094078e-50,8.7054881605558517e-51,3.8893032019097526e-24,7.4517143631553226e-43,2.3367411348505625e-09,6.9186761869748484e-11,2.771356004459792e-13,2.7686794017269981e-13,6.5300788624809391e-17,3.8219693700232283e-17,4.7765932589991183e-18,1.0169365877496322e-19,1.8081758087476311e-26,2.7467783212213917e-20,1.9551548439123816e-47,2.7917448149974748e-28,7.1288807209451941e-32,1.3220249762737312e-43,5.3145714505024141e-44,1.4086993432121514e-46,5.4224318268604844e-56,2.25908216865686e-51
6.255488370978985e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727369486201,0.11866996295924856,0.022821567648417668,0.0,7.2526366365950599e-31,1.4903239018592324e-18,1.4695808134649829e-33,6.209132854277491e-28,1.5063663683509171e-60,5.520964878926032e-11,1.74279030677881e-54,5.5209640515890474e-11,2.429573944731557e-37,4.631171804436521e-35,5.8775623121093863e-49,6.813805086768616e-50,8.1242614301006276e-24,2.6332339281658546e-42,3.0151497265534222e-09,8.9273240973096257e-11,3.5766505335718608e-13,3.5721005140742941e-13,9.6079774436834361e-17,7.0594407211663167e-17,1.1411002351115617e-17,1.6722574641491791e-19,3.7774504827633239e-26,4.5170011813925725e-20,8.989491353890018e-47,5.8302290626667006e-28,3.0220865542657762e-31,1.0346911276240295e-42,1.917605574627562e-43,1.2031655717565732e-45,3.2856556727495951e-55,1.0355548604388282e-50
7.662973255614432e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727299620599,0.11866996226833744,0.022821567638374427,0.0,1.5791601942628321e-30,2.2226913039502425e-18,5.2266085581003971e-33,1.1360111037371862e-27,7.6124428731827223e-60,6.7631820633764221e-11,5.6696491430986201e-54,6.7631808295937164e-11,5.384395317393279e-37,1.0283229062151618e-34,2.5041716909156265e-48,2.9029645799715751e-49,1.4674263140891217e-23,7.0240297756253751e-42,3.6935582603046278e-09,1.0935971999562462e-10,4.3823238769895936e-13,4.3753421818486627e-13,1.2918442843290932e-16,1.1378043993475032e-16,2.2596122763300815e-17,2.4936635535632894e-19,6.8235624945788579e-26,6.736000712972035e-20,2.8687198953738226e-46,1.0528348525519306e-27,8.8830658783765908e-31,4.4080417924747009e-42,5.1515277857888268e-43,5.1090750590857872e-45,1.2467967461590139e-54,3.2968427912809893e-50
9.070458140249879e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727229755008,0.11866996157742637,0.022821567628331187,0.0,3.0148531861549919e-30,3.1032460871039505e-18,1.4532572821661222e-32,1.8751281803628197e-27,2.7691335079258759e-59,8.0053992797778143e-11,1.4845820914369319e-53,8.0053975573608769e-11,1.0397517876881099e-36,1.9877675262133585e-34,7.9965779876458007e-48,9.2697615223244451e-49,2.4030896210925215e-23,1.575109324676209e-41,4.3719667361112822e-09,1.2944619893619055e-10,5.188396287942154e-13,5.1784044655814055e-13,1.6377377343610109e-16,1.674165387372435e-16,3.9528234552398229e-17,3.4810970227476852e-19,1.1175332266494349e-25,9.4036720401854718e-20,7.4166165494347046e-46,1.7237678950770262e-27,2.133868200688483e-30,1.4075291810549037e-41,1.1587195840218141e-42,1.6357654466251356e-44,3.6903918527289073e-54,8.5051292563492167e-50
1.0477943024885325e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727159889411,0.11866996088651537,0.022821567618287946,0.0,5.251000356055942e-30,4.1319883701765772e-18,3.4603579230841069e-32,2.8786719267920477e-27,8.2639072923950916e-59,9.2476165281219362e-11,3.3890847200198685e-53,9.2476142348926518e-11,1.8252554562541019e-36,3.4933023198707311e-34,2.138475121572006e-47,2.4788763127188553e-48,3.6700225436346016e-23,3.1410832814289554e-41,5.0503751539757561e-09,1.4953267779361095e-10,5.9948851699825972e-13,5.98128741226652e-13,1.992733671509728e-16,2.3089737042394415e-16,6.3382497787598361e-17,4.634512515983748e-19,1.7068353859701729e-25,1.2519945482031487e-19,1.6692596278270841e-45,2.6319860926036536e-27,4.4960702443436025e-30,3.7638244026027299e-41,2.3147365727070358e-42,4.4364019909607874e-44,9.315840394440658e-54,1.9103017361049852e-49
1.329291279415622e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727020158223,0.11866995950469356,0.022821567598201468,0.0,1.312192408119586e-29,6.634043709194616e-18,1.4480948594769211e-31,5.8286082177199226e-27,5.1299156813697191e-58,1.1732051120611855e-10,1.3468113468003494e-52,1.1732047439251482e-10,4.6064466848153459e-36,8.8451707341504655e-34,1.0938182161819338e-46,1.2678332087795911e-47,7.3849994255972405e-23,9.8005660845379395e-41,6.407191815879544e-09,1.8970563525462631e-10,7.6091623047195212e-13,7.5865154454798482e-13,2.7190009462129181e-16,3.845594220714267e-16,1.3577967443692484e-16,7.439142948259071e-19,3.4350299176587215e-25,2.0098098108394433e-19,6.3930603829696657e-45,5.293961096897106e-27,1.5279204336765338e-29,1.9248953551773205e-40,7.2426928628146541e-42,2.4004971854696511e-43,4.3501243242026708e-53,7.2858017952379265e-49
1.6107882563427114e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726880427041,0.11866995812287197,0.022821567578114991,0.0,2.7539859159800047e-29,9.7288693743434135e-18,4.4524048850154233e-31,1.0309353525614376e-26,2.0642425756147873e-57,1.4216485840788695e-10,4.0117955454177666e-52,1.4216480442673525e-10,9.7242208496885642e-36,1.8740620647887022e-33,3.8720441370271854e-46,4.4877714506414479e-47,1.3017485351981655e-22,2.4415426449083743e-40,7.7640082460191944e-09,2.2987859236917689e-10,9.225253584125325e-13,9.1910266087246713e-13,3.4516566606856089e-16,5.6863777648104751e-16,2.4778329445023973e-16,1.0907237096459724e-18,6.0555983113812191e-25,2.9470023024243781e-19,1.8567319943674252e-44,9.3277440524292257e-27,4.0199276585780618e-29,6.8132264800346699e-40,1.8090825766067347e-41,8.7511833445218848e-43,1.4549894120217254e-52,2.1086003154089997e-48
1.892285233269801e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726740695865,0.11866995674105059,0.022821567558028513,0.0,5.1524397589890842e-29,1.3416468991157788e-17,1.1400681400583213e-30,1.6661450501742375e-26,6.6622209009116409e-57,1.6700920688593041e-10,1.0057736842372645e-51,1.6700913245160643e-10,1.8262496588331497e-35,3.5298916958154988e-33,1.1191090215823658e-45,1.2969913387258184e-46,2.0993829527086146e-22,5.2742253235790213e-40,9.1208244443961646e-09,2.7005154912726727e-10,1.0843236008259368e-12,1.0794821240369715e-12,4.1836042795903479e-16,7.7675207326218732e-16,4.0645015996479851e-16,1.5038466133303063e-18,9.7671268074228492e-25,4.0635276574564105e-19,4.5644349221002622e-44,1.5036973364198322e-26,9.000379813712983e-29,1.9689602746415688e-39,3.9178696712318308e-41,2.5816378035201445e-42,4.0294316200409465e-52,5.1662003222288537e-48
2.1737822101968904e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726600964694,0.11866995535922946,0.022821567537942036,0.0,8.8782178465067906e-29,1.769684202911229e-17,2.5858845110507394e-30,2.5222498815319608e-26,1.8799115830426848e-56,1.9185355663967019e-10,2.2499261130528776e-51,1.9185345846713136e-10,3.1552976244571717e-35,6.1104616976836724e-33,2.8443621711645249e-45,3.296265300017937e-46,3.1736596077567061e-22,1.0325748095772352e-39,1.0477640411010082e-08,3.1022450551898547e-10,1.2463160966493899e-12,1.2397899670088657e-12,4.9158863934740635e-16,1.003457784245434e-15,6.1708818408530835e-16,1.9832509431054708e-18,1.4766495060928149e-24,5.3593433081142498e-19,1.004727969530782e-43,2.2721963582332634e-26,1.8011660405571152e-28,5.0037846205154611e-39,7.6870048435528402e-41,6.6715509614976753e-42,9.8968548716550434e-52,1.1332615642777327e-47
2.4552791871239797e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726461233528,0.11866995397740857,0.022821567517855558,0.0,1.4364696279520509e-28,2.2569988608973957e-17,5.3496307280501886e-30,3.6321300658207473e-26,4.8004160733066391e-56,2.1669790766854585e-10,4.6161570638047072e-51,2.1669778247330844e-10,5.115413162685034e-35,9.9171087178782543e-33,6.5646023735721362e-45,7.6070533164277301e-46,4.565723700448589e-22,1.8765138343525464e-39,1.1834456145860065e-08,3.5039746153467699e-10,1.4085063228255107e-12,1.4000262217162154e-12,5.6501771815432292e-16,1.2448491206416716e-15,8.8340440239279727e-16,2.5289056401689584e-18,2.1245460039750546e-24,6.8344082314544225e-19,2.0359697515276701e-43,3.2674494431929578e-26,3.3074986481224965e-28,1.154696369737684e-38,1.3992881266182858e-40,1.5567142147429891e-41,2.2235710391020183e-51,2.2881409486586887e-47
2.736776164051069e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726321502357,0.11866995259558788,0.02282156749776908,0.0,2.210855550441166e-28,2.8035910296078984e-17,1.0303130823762403e-29,5.028058437923012e-26,1.147430447482182e-55,2.415422599720046e-10,8.8589436114999324e-51,2.4154210447014108e-10,7.8854038149959824e-35,1.5295721555012847e-32,1.4120057232578611e-44,1.6361067592046366e-45,6.3159505394751336e-22,3.2171124514275142e-39,1.3191271648945768e-08,3.9057041716486563e-10,1.5708969788620509e-12,1.5601909196449609e-12,6.385536713930915e-16,1.49832183991385e-15,1.2080661483430693e-15,3.1407800843982091e-18,2.9392243434088383e-24,8.488681764626457e-19,3.8749160518779053e-43,4.5180257934188688e-26,5.6719736476676818e-28,2.4833271648173156e-38,2.4016689753817104e-40,3.3592942770506154e-41,4.6874573411497395e-51,4.3376720559199049e-47
3.018273140978158e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726181771197,0.11866995121376744,0.022821567477682603,0.0,3.2652939251288534e-28,3.4094608050173387e-17,1.859660532196111e-29,6.7424159240051099e-26,2.5361496971878097e-55,2.6638661354948861e-10,1.599598953199176e-50,2.6638642445763773e-10,1.1660964527679981e-34,2.2625502418483161e-32,2.8275684562024556e-44,3.2760903427557512e-45,8.4648444229261864e-22,5.2466762929114851e-39,1.4548086920267457e-08,4.307433724000442e-10,1.7334905693533827e-12,1.720284092563908e-12,7.1201566856459143e-16,1.761639454797546e-15,1.5934595592143732e-15,3.8188433899291297e-18,3.9395701813526852e-24,1.0322122632014996e-18,6.9635248868274554e-43,6.0525464331821068e-26,9.1873382128130383e-28,4.9721941953998741e-38,3.9195848581464771e-40,6.7032675118797509e-41,9.2652178784412816e-51,7.7636003666691049e-47
3.2997701179052476e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726042040031,0.11866994983194724,0.022821567457596125,0.0,4.6585624897607746e-28,4.0746080881722147e-17,3.1686318075856508e-29,8.8081055547947892e-26,5.2077511065103617e-55,2.9123096840043067e-10,2.7359846686004617e-50,2.9123074243580849e-10,1.665403164511564e-34,3.2317411541951455e-32,5.3002012106651053e-44,6.140504460802355e-45,1.1053557589475036e-21,8.1929390147201795e-39,1.5904901959825549e-08,4.7091632723055221e-10,1.8962894148302286e-12,1.880305772793249e-12,7.8536515786672188e-16,2.0324633726613809e-15,2.041930057576942e-15,4.5630641374868461e-18,5.1447740605221075e-24,1.233468877034085e-18,1.1882273255919918e-42,7.9000586469260932e-26,1.4186227491945571e-27,9.318922746457407e-38,6.1232061944916143e-40,1.2466014407235258e-40,1.7249824810643827e-50,1.3193902122289263e-46
3.581267094832337e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725902308877,0.11866994845012725,0.022821567437509648,0.0,6.4553658211454219e-28,4.7990327196868014e-17,5.1429894342441229e-29,1.1258256408482147e-25,1.0051838117413558e-54,3.1607532452426115e-10,4.4716564820464159e-50,3.1607505840466093e-10,2.3098101291400971e-34,4.4823528654502095e-32,9.3939823769442424e-44,1.0882565933344201e-44,1.4123517117303021e-21,1.2329796816774557e-38,1.7261716767620169e-08,5.1108928164666207e-10,2.0592952488064192e-12,2.0402559927681596e-12,8.5869029910442899e-16,2.3087882619052207e-15,2.5553629809084968e-15,5.3734107923104661e-18,6.5741589192527301e-24,1.4526338085585029e-18,1.9397223721012539e-42,1.0089755070105956e-25,2.1051326488240532e-27,1.6514360372911894e-37,9.2171486067810995e-40,2.1881043782049101e-40,3.0519371562989896e-50,2.1451215804275028e-46
3.862764071759426e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725762577711,0.11866994706830751,0.02282156741742317,0.0,8.7273608595860511e-28,5.5827346625749372e-17,8.0184716989331059e-29,1.4125741343888701e-25,1.8422380594222365e-54,3.4091968192041675e-10,7.0389695931519787e-50,3.4091937236420036e-10,3.1251982754816551e-34,6.0643933871082405e-32,1.5891813323515784e-43,1.840879365976199e-44,1.771581920349596e-21,1.7988090865982924e-38,1.8618531343651142e-08,5.5126223563872069e-10,2.2225090970026774e-12,2.2001347845678012e-12,9.3203380726879905e-16,2.5894085129247183e-15,3.1348897392932169e-15,6.2498521625701969e-18,8.2468989876969881e-24,1.6897029058073921e-18,3.0510887964461934e-42,1.2650529520413796e-25,3.0220298707696694e-27,2.7933409991491639e-37,1.3448413825716955e-39,3.665496488719647e-40,5.1739485705826084e-50,3.3604794792553109e-46
4.1442610486865155e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725622846563,0.118669945686488,0.022821567397336692,0.0,1.1552599502485336e-27,6.4257139693406392e-17,1.2085726807357092e-28,1.7443122307000603e-25,3.2295025943568347e-54,3.6576404058833985e-10,1.0734392359725322e-49,3.65763684314432e-10,4.1397834337472032e-34,8.0323473231630686e-32,2.5844370378818809e-43,2.99356276730635e-44,2.1871161474012085e-21,2.5559100129198223e-38,1.9975345687918367e-08,5.9143518919716595e-10,2.385931617508826e-12,2.3599421799680045e-12,1.005343342840336e-15,2.8736771387326901e-15,3.7811784723538567e-15,7.1923573530066667e-18,1.0181987865225285e-23,1.9446720525238447e-18,4.650111317146337e-42,1.5610933287266162e-25,4.2180575352654614e-27,4.5420798491293148e-37,1.9108865118121523e-39,5.9055959249508095e-40,8.4570671848422693e-50,5.1008437744510709e-46
4.425758025613605e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725483115408,0.11866994430466871,0.022821567377250215,0.0,1.5014397973735538e-27,7.3279706231909776e-17,1.7691996042161941e-28,2.1242979661518442e-25,5.4456764817300432e-54,3.9060840052747112e-10,1.5924774004584632e-49,3.9060799425536361e-10,5.3837113873822121e-34,1.0444454316220824e-31,4.0619258447387473e-43,4.7046263047546813e-44,2.6630257227789254e-21,3.5493586234314409e-38,2.1332159800421951e-08,6.3160814231243008e-10,2.5495634659083059e-12,2.5196782108231557e-12,1.0785752369350262e-15,3.1609320889503542e-15,4.4949036350561739e-15,8.2008953960074412e-18,1.23984304486835e-23,2.2175371110327294e-18,6.8953471235623703e-42,1.8999482690403854e-25,5.7463497158859155e-27,7.137712513518356e-37,2.6534472927804616e-39,9.1986241228316259e-40,1.3389763759241326e-49,7.5330175529344703e-46
4.988751979467784e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725203653116,0.11866994154103083,0.022821567337077259,0.0,2.4218104338036794e-27,9.310315550463284e-17,3.5362459530547086e-28,3.0421825347427924e-25,1.4366072607540547e-53,4.4029712421709876e-10,3.2857935401652515e-49,4.402966081093577e-10,8.6938342606874017e-34,1.6860269561239194e-31,9.3068062307841593e-43,1.0777820593698214e-43,3.8124239051601256e-21,6.4713818405273094e-38,2.4045787330138725e-08,7.1195404717473831e-10,2.8774574093776358e-12,2.8389363075827545e-12,1.2249595738961179e-15,3.7414521304063609e-15,6.127332307788201e-15,1.0415944941554098e-17,1.7752204850602704e-23,2.8169382504338544e-18,1.4229111951340603e-41,2.7175961954026036e-25,1.0044344988091858e-26,1.6349049985501866e-36,4.8364632194065761e-39,2.0659014297542363e-39,3.1389870145535821e-49,1.5411065955453373e-45
