Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
6.374651242644406e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724515721726,0.11866993473790008,0.022821567238185118,0.0,3.5891833545929164e-33,1.5180325054066412e-16,0.0,6.3771263811435123e-25,0.0,5.6266322839368247e-10,1.4828910543117575e-48,5.6261300887054604e-10,2.3680323052706189e-33,4.8871022958922129e-33,0.0,0.0,1.6820997885751563e-26,2.3312920691027348e-37,3.0725809645325771e-08,9.0973830018959753e-10,3.6422805397997673e-12,3.5813391697920998e-19,1.699016696217579e-17,3.5923479911946468e-12,3.7152423922618893e-23,6.9331751672306857e-41,3.0688334653912331e-32,2.1223415343987495e-48,7.3058739410211174e-45
7.50792257475347e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723953185636,0.11866992917487867,0.022821567157319492,0.0,5.9333419558663408e-33,2.1057327184529132e-16,0.0,1.0394720742105444e-24,0.0,6.6270254258938224e-10,3.7990303380303653e-48,6.6263299146751632e-10,4.4953907390123519e-33,8.0274280127369988e-33,0.0,0.0,2.3622031586218396e-26,5.0953103229223924e-37,3.6188163362395544e-08,1.0714695383420178e-09,4.2898584501559732e-12,4.2450630556138404e-19,2.3553359574554779e-17,4.2207053460881686e-12,6.0560441443263222e-23,1.7246851812421814e-40,5.8258415626029091e-32,5.945544864729268e-48,1.7950940245513635e-44
9.774465238971601e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722828115499,0.11866991804884715,0.022821566995588245,0.0,1.3312978764772715e-32,3.5689855639799973e-16,0.0,2.2891215573698794e-24,0.0,8.6279036508295985e-10,1.9922353440931511e-47,8.6267285895931115e-10,1.2936303210595396e-32,1.7828669269846951e-32,0.0,0.0,4.068822359988064e-26,1.9445063577770785e-36,4.7112859527528656e-08,1.3949320008587976e-09,5.5850698552358748e-12,5.5727185423363184e-19,3.9871109153586174e-17,5.4682382151119023e-12,1.333793467623912e-22,8.9280350396213006e-40,1.6765446609223472e-31,4.2963143394505399e-47,8.912718805197036e-44
1.1814353636767917e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721815554698,0.11866990803543159,0.022821566850030124,0.0,2.3750801627167545e-32,5.2140645399638431e-16,0.0,4.039639276609253e-24,0.0,1.0428798045256718e-09,6.188239804353679e-47,1.042708628321575e-09,2.7595471984485503e-32,3.1579866769787875e-32,0.0,0.0,5.999912764120474e-26,5.0075676986088e-36,5.6945073229496442e-08,1.6860482014055956e-09,6.7508234859802876e-12,6.7674445851297229e-19,5.818434738641332e-17,6.5806325876375296e-12,2.3539987219665791e-22,2.7641951246424826e-39,3.576467871711975e-31,1.5875926762437264e-46,2.6829292843857883e-43
1.3854242034564232e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720802996072,0.11866989802202819,0.022821566704472013,0.0,3.8586472629475148e-32,7.1700234775315127e-16,0.0,6.5120410681310713e-24,0.0,1.2229790063447848e-09,1.5905792343970818e-46,1.2227442921656969e-09,5.2107644046738762e-32,5.0995781675623581e-32,0.0,0.0,8.3055601555803768e-26,1.1049578856025225e-35,6.6777274760966609e-08,1.9771643870614059e-09,7.916637147775116e-12,7.9622079369873301e-19,7.9921994427206258e-17,7.6832778483423607e-12,3.7951262699460784e-22,7.1034964605484917e-39,6.7535060659233567e-31,4.7318441774792172e-46,6.7107346573647476e-43
1.5894130432360548e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719790439627,0.11866988800863695,0.022821566558913903,0.0,5.8593426952203735e-32,9.4368620546001719e-16,0.0,9.8306682823610332e-24,0.0,1.4030878849937713e-09,3.583616847556335e-46,1.4027798504917634e-09,9.0105431039968058e-32,7.7022974247501289e-32,0.0,0.0,1.0985979908759134e-25,2.1823292468619271e-35,7.6609464121953723e-08,2.2682805578262934e-09,9.0825108405683085e-12,9.1571214188923977e-19,1.0507256731144391e-16,8.7762595552298577e-12,5.7297825193863725e-22,1.5962620638039699e-38,1.1678579357193483e-30,1.2043462126881029e-45,1.4699776441953538e-42
1.7934018830156864e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718777885365,0.11866987799525787,0.022821566413355795,0.0,8.4545411475378307e-32,1.2014579940467817e-15,0.0,1.4119835141231223e-23,0.0,1.5832063556769069e-09,7.3217208327835697e-46,1.5828153032998632e-09,1.4581573418748485e-31,1.1059487708165708e-31,0.0,0.0,1.4041395097991066e-25,3.9681500729003846e-35,8.6441641312472686e-08,2.5593967137003016e-09,1.0248444564324895e-11,1.0352104290790488e-18,1.3362461893925751e-16,9.8596625154664658e-12,8.230588330814497e-22,3.2495248706876335e-38,1.8899684398201581e-30,2.7332432104842267e-45,2.9197821388115757e-42
1.997390722795318e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717765333256,0.11866986798189091,0.022821566267797692,0.0,1.1721657236558862e-31,1.4903176797844195e-15,0.0,1.9503841826382804e-23,0.0,1.7633343343274407e-09,1.386436127213864e-45,1.762850650590087e-09,2.2405423938739815e-31,1.5263222576823323e-31,0.0,0.0,1.747202674242619e-25,6.7665333395395878e-35,9.6273806332538706e-08,2.850512854683452e-09,1.1414438319003047e-11,1.1547129248091203e-18,1.6556673658457035e-16,1.0933570807208418e-11,1.1370185590777385e-21,6.1300701201971215e-38,2.9041190843352437e-30,5.6830810768538947e-45,5.3777363997021662e-42
2.405368402354581e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715740235494,0.11866984795519349,0.022821565976681502,0.0,2.0581545853436681e-31,2.1613006071784016e-15,0.0,3.4053393167284644e-23,0.0,2.1236184826879581e-09,4.1844607932832116e-45,2.1229210286172735e-09,4.7010542348161225e-31,2.6573170415314955e-31,0.0,0.0,2.5459815817321988e-25,1.6999582323659275e-34,1.159380998613727e-07,3.432745091977295e-09,1.3746605920936747e-11,1.3937391752372976e-18,2.3957568967601835e-16,1.3053236273407276e-11,1.9856345935320189e-21,1.8366064966375242e-37,6.0936661353732182e-30,2.0220633568081205e-44,1.5373687191283508e-41
2.813346081913844e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230713715146281,0.1186698279285447,0.022821565685565322,0.0,3.3059254125271283e-31,2.9566347149531551e-15,0.0,5.4472963708869135e-23,0.0,2.4839396719130326e-09,1.061101782870736e-44,2.48299098457406e-09,8.7825863891642845e-31,4.2345556795906785e-31,0.0,0.0,3.4951108756382064e-25,3.6976639583663615e-34,1.3560234470857814e-07,4.0149772697080811e-09,1.6079013646013411e-11,1.6327864398326616e-18,3.2700884226311816e-16,1.5135914206646757e-11,3.1769499345786977e-21,4.6307276922129949e-37,1.1384865300405634e-29,5.8756346109361039e-44,3.7095153671436491e-41
3.2213237614731074e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071169006555,0.11866980790194452,0.022821565394449163,0.0,4.9775420455946374e-31,3.8763197296781833e-15,0.0,8.1755467684025652e-23,0.0,2.8442972558718158e-09,2.3730637955332279e-44,2.8430605184611882e-09,1.5081982741893154e-30,6.3273561582973043e-31,0.0,0.0,4.5947654026513025e-25,7.246736711978711e-34,1.5526654087427764e-07,4.5972093878759512e-09,1.8411661493840904e-11,1.8718837719148374e-18,4.2777622415246215e-16,1.7182250827692533e-11,4.7690897097682424e-21,1.0312382645382211e-36,1.9551766627143424e-29,1.4781914272228578e-43,7.9225444911210042e-41
3.795358418708846e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230708840741274,0.11866977972410646,0.022821564984841572,0.0,8.1667504483192251e-31,5.3809109915496643e-15,0.0,1.3367199240379369e-22,0.0,3.3513896747270633e-09,6.3491862547686435e-44,3.3496865184415843e-09,2.9041293769682685e-30,1.0274621595142502e-30,0.0,0.0,6.3972424090051454e-25,1.6421181262601653e-33,1.8293446742870597e-07,5.4164242370703538e-09,2.1694161163042836e-11,2.2083241248016543e-18,5.919664350735726e-16,2.0001176956752777e-11,7.7997807265859491e-21,2.749001742093363e-36,3.765087793889319e-29,4.633049319076576e-43,1.9880035728057962e-40
4.3693930759445845e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070599143349,0.11866975154636464,0.022821564575234019,0.0,1.2491240199783074e-30,7.131680736300101e-15,0.0,2.039007412196852e-22,0.0,3.8585511573288451e-09,1.4810966726369785e-43,3.8563116828464124e-09,5.0991389164682086e-30,1.5558253009017509e-30,0.0,0.0,8.4985592292335516e-25,3.3188247977801739e-33,2.1060229760804277e-07,6.2356389683483097e-09,2.4977136206051581e-11,2.5447721870722546e-18,7.821307584023424e-16,2.2751145522485633e-11,1.1900935650877746e-20,6.4040392868358238e-36,6.6113136328418898e-29,1.2487670158342343e-42,4.3655115754468857e-40
5.123968617073106e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230702246008553,0.11866971450652659,0.022821564036799951,0.0,2.0194352888133917e-30,9.8075810000202387e-15,0.0,3.287110820345324e-22,0.0,4.5253233236234202e-09,3.8570232926992752e-43,4.5222753543908376e-09,9.6389200341223219e-30,2.4830763530392906e-30,0.0,0.0,1.1716186337234065e-24,7.3569595660058988e-33,2.4697185040121175e-07,7.3125065204966544e-09,2.929336999326338e-11,2.9872154123305788e-18,1.071205490555645e-15,2.6263947742118375e-11,1.9192439632500001e-20,1.6662662509711524e-35,1.2498592729134459e-28,3.8179871044663395e-42,1.056278656788925e-39
5.878544158201627e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230698500611455,0.11866967746685485,0.022821563498365949,0.0,3.0553415676783728e-30,1.2908860432585497e-14,0.0,4.9619200240139711e-22,0.0,5.1922081825790829e-09,8.7897760505928271e-43,5.1882375821171347e-09,1.6691240162947426e-29,3.7096938385565524e-30,0.0,0.0,1.5452148840622158e-24,1.4610699940577581e-32,2.8334123666514848e-07,8.3893738688934197e-09,3.3610425194870744e-11,3.4297514901435803e-18,1.4041891589371269e-15,2.9664241751339818e-11,2.8981040521276931e-20,3.7952015200996122e-35,2.1645273563355904e-28,9.9709337243971305e-42,2.2490959201170324e-39
6.633119699330148e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069475524184,0.1186696404273494,0.022821562959932002,0.0,4.3963161142450369e-30,1.6435517311965925e-14,0.0,7.1259830440927285e-22,0.0,5.8592021243369296e-09,1.8114459696665762e-42,5.8541983660299656e-09,2.7045603074992369e-29,5.2718650102627952e-30,0.0,0.0,1.9707563039804158e-24,2.6698038631748131e-32,3.1971045640062473e-07,9.4662410135412867e-09,3.7928301808667128e-11,3.8723112659230519e-18,1.7805383206241285e-15,3.2955637952149964e-11,4.1634404960961797e-20,7.8166268624923614e-35,3.5076220169657716e-28,2.3122867343599763e-41,4.3501185403421512e-39
7.38769524045867e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069100989936,0.11866960338801025,0.022821562421498107,0.0,6.081928045790564e-30,2.0387549915871432e-14,0.0,9.8417921180767045e-22,0.0,6.5263016549919004e-09,3.4520626254065175e-42,6.5201577061339823e-09,4.1599163189997233e-29,7.2040742346428546e-30,0.0,0.0,2.4483538072552419e-24,4.570766605008211e-32,3.5607950960841229e-07,1.0543107954441288e-08,4.2246999832262063e-11,4.3150072599526263e-18,2.1997161085927389e-15,3.6141630786138807e-11,5.7520183440420211e-20,1.4885759944690486e-34,5.3956318590809726e-28,4.8922711721405469e-41,7.8087134916033961e-39
8.142270781587191e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230687264583663,0.11866956634883739,0.022821561883064275,0.0,8.1518279870575475e-30,2.4764956522360244e-14,0.0,1.3171788818919431e-21,0.0,7.1935033927112776e-09,6.1785930221384849e-42,7.1861156024338469e-09,6.135646347165039e-29,9.5391453392962853e-30,0.0,0.0,2.9781188550360109e-24,7.4259004710931377e-32,3.9244839628928245e-07,1.1619974691594074e-08,4.6566519263402839e-11,4.7578143052392906e-18,2.6611921528457981e-15,3.9225602616048963e-11,7.7006008215657488e-20,2.662334007015766e-34,7.959020472070745e-28,9.6216656908352838e-41,1.3205895672643948e-38
8.896846322715712e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068351929444,0.11866952930983084,0.022821561344630509,0.0,1.0645677336005353e-29,2.9567735409671881e-14,0.0,1.717836901308868e-21,0.0,7.8608040641316905e-09,1.0503504642559769e-41,7.8520720549342122e-09,8.7429263412820002e-29,1.2308135729613384e-29,0.0,0.0,3.5601630208265404e-24,1.1556082177895927e-31,4.2881711644400617e-07,1.2696841225001398e-08,5.0886860099866027e-11,5.2006794713556582e-18,3.1644425044224439e-15,4.2210827328859671e-11,1.0045949391143016e-19,4.5226118112239203e-34,1.1342210742770889e-27,1.7825292575099639e-40,2.1271301978622881e-38
9.651421863844235e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230679774031368,0.11866949227099058,0.022821560806196798,0.0,1.3603211197589526e-29,3.4795884856128984e-14,0.0,2.1923886851414526e-21,0.0,8.528200501315518e-09,1.709915099342471e-41,8.5180270636397336e-09,1.2103642099509897e-28,1.5540558006471548e-29,0.0,0.0,4.1945974720887957e-24,1.7346269405673016e-31,4.6518567007335407e-07,1.377370755466468e-08,5.5208022339324898e-11,5.6436530515091397e-18,3.7089495711117177e-15,4.5100473379440484e-11,1.2824823784913184e-19,7.3573200744659148e-34,1.5703575366675361e-27,3.1395552613713698e-40,3.2898078538827899e-38
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067804390607,0.11866947516085803,0.022821560557465963,0.0,1.5137060957752209e-29,3.7354679231744927e-14,0.0,2.4382883348564595e-21,0.0,8.8365375077345108e-09,2.1145697634778137e-41,8.8256662265386972e-09,1.3946892847135411e-28,1.7198112793655793e-29,0.0,0.0,4.5053979106580747e-24,2.0705215018489643e-31,4.8198616189547485e-07,1.4271168691037141e-08,5.7204471856017379e-11,5.8483309242307284e-18,3.9742755209377611e-15,4.6403931871899215e-11,1.4265109734634271e-19,9.0955166812150084e-34,1.8095856351158157e-27,4.0182844261679269e-40,3.9762926952042066e-38
1.0405997404972757e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230676028794126,0.11866945523231662,0.02282156026776315,0.0,1.7064262317110331e-29,4.0449403140031438e-14,0.0,2.7470660076470345e-21,0.0,9.1956896375644938e-09,2.6836230100962808e-41,9.1839806285550673e-09,1.6350374851207475e-28,1.9264524909079234e-29,0.0,0.0,4.8815335294444997e-24,2.5252800630984458e-31,5.0155405717809692e-07,1.4850573680584751e-08,5.9530005979489996e-11,6.0867473252392688e-18,4.2942020279570899e-15,4.7897607977045518e-11,1.6073982039871388e-19,1.1538975597570596e-33,2.1215426415764234e-27,5.3006180380220724e-40,4.9163991639107966e-38
1.116057294610128e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230672283582435,0.11866941819380895,0.022821559729329564,0.0,2.1068676753776994e-29,4.6528288539662116e-14,0.0,3.3880973503747776e-21,0.0,9.8632685044615276e-09,4.0815386396037543e-41,9.8499327496848688e-09,2.1626391216802653e-28,2.3506603908318874e-29,0.0,0.0,5.6210828797806931e-24,3.5808747901025257e-31,5.3792227775900461e-07,1.5927439602763146e-08,6.3852811018164297e-11,6.5298827110949892e-18,4.9196947524514823e-15,5.0605200043541393e-11,1.9830180495699801e-19,1.7538058066462652e-33,2.8064008392529159e-27,8.6305966989471809e-40,7.1346911348237033e-38
1.1915148487229802e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230668538396007,0.11866938115546759,0.02282155919089604,0.0,2.5656358176324131e-29,5.3032539333313965e-14,0.0,4.1217082508175482e-21,0.0,1.0530934228756432e-08,6.0404428778309942e-41,1.0515883427033792e-08,2.8085632439454879e-28,2.829198650035411e-29,0.0,0.0,6.4133566730362408e-24,4.9629739677257012e-31,5.7429033181684737e-07,1.7004305321201265e-08,6.817643745301435e-11,6.9731159345961727e-18,5.5849287543014976e-15,5.3226123327766102e-11,2.4130173785631926e-19,2.5938920794861491e-33,3.6449490887555128e-27,1.3617024613115853e-39,1.0094166033435548e-37
1.3424299569486844e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230661048097809,0.11866930707928372,0.022821558114029181,0.0,3.674152201199234e-29,6.7317130216049586e-14,0.0,5.8915578119015262e-21,0.0,1.1866515215905934e-08,1.2345344714589027e-40,1.1847780450407643e-08,4.5222866832216164e-28,3.9587091871664399e-29,0.0,0.0,8.1565229235987527e-24,8.9974228090260247e-31,6.4702594036641606e-07,1.9158036146861795e-08,7.6826154502090228e-11,7.8599202868582938e-18,7.0326549031827985e-15,5.8218999147636092e-11,3.4508554820747842e-19,5.2950606719433411e-33,5.8701419093046241e-27,3.1296422497391161e-39,1.8952351609163429e-37
1.4782535543518183e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230654306913104,0.11866924041128699,0.022821557144849226,0.0,4.911481368111866e-29,8.1627994386675303e-14,0.0,7.8634491571758161e-21,0.0,1.3068808179500136e-08,2.2000196791585108e-40,1.304648283376022e-08,6.6455538129119884e-28,5.1838205812198615e-29,0.0,0.0,9.906807511151684e-24,1.4551398045011147e-30,7.1248741855986564e-07,2.1096393193175729e-08,8.4613708998338512e-11,8.6583775775649653e-18,8.4666409175583016e-15,6.2443162170479775e-11,4.6077563441199474e-19,9.4267856089906871e-33,8.6277316399251496e-27,6.1339319182137461e-39,3.1460363621725449e-37
1.6140771517549522e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230647565806181,0.11866917374382903,0.022821556175669472,0.0,6.400173607032461e-29,9.731701565955548e-14,0.0,1.0232013938160365e-20,0.0,1.4271341922087212e-08,3.7263136192002949e-40,1.4245180539335167e-08,9.4402763506513282e-28,6.618595180611317e-29,0.0,0.0,1.1829651615022078e-23,2.2557741490340381e-30,7.7794835723054879e-07,2.3034749579388125e-08,9.2403924782812068e-11,9.4571251463503615e-18,1.002190147826705e-14,6.6427164796864419e-11,5.9979997013452036e-19,1.5951623441783602e-32,1.2258154622543129e-26,1.1332088629862617e-38,4.9858993639895113e-37
1.7499007491580861e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230640824775648,0.11866910707690982,0.022821555206489933,0.0,8.1637311464481139e-29,1.1438418399476064e-13,0.0,1.3033489883402974e-20,0.0,1.5474102752141804e-08,6.048177483534423e-40,1.5443873567159635e-08,1.3034699657904584e-27,8.2735347940564421e-29,0.0,0.0,1.3925704790501406e-23,3.3749415282408232e-30,8.4340875638294904e-07,2.4973105305505701e-08,1.0019680184221371e-10,1.0256182004250725e-17,1.1695739197615984e-14,7.0184701247545821e-11,7.6430146636150131e-19,2.5867249113564757e-32,1.6928417074381342e-26,1.992115842260972e-38,7.6022671747715051e-37
1.88572434656122e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230634083820231,0.11866904041052941,0.02282155423731061,0.0,1.0225714125561272e-28,1.3282948935258999e-13,0.0,1.6304103707899608e-20,0.0,1.6677077759004127e-08,9.4674245359110442e-40,1.6642561917260771e-08,1.7568201120133707e-27,1.0158112195126939e-28,0.0,0.0,1.6195616754061789e-23,4.8991863900997452e-30,9.0886861602154658e-07,2.6911460371535964e-08,1.0799234016327882e-10,1.1055533382371153e-17,1.3485515649823118e-14,7.3728684818739793e-11,9.5642285460929373e-19,4.0454306289585864e-32,2.2820100050561938e-26,3.3571936033899e-38,1.1218611379851642e-36
2.0215479439643535e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230627342938695,0.11866897374468777,0.022821553268131504,0.0,1.260974672914837e-28,1.526529216936117e-13,0.0,2.0080074243697212e-20,0.0,1.7880254768378613e-08,1.4364584261703219e-39,1.7841245589665731e-08,2.3191276130578094e-27,1.2280868837017019e-28,0.0,0.0,1.8640037174993928e-23,6.9293778366585085e-30,9.7432793615082146e-07,2.8849814777486117e-08,1.1579053973272262e-10,1.1855183366345554e-17,1.5388650142728277e-14,7.7071292384722318e-11,1.1783066867991807e-18,6.1325024451450323e-32,3.0129353706733952e-26,5.4556946941417701e-38,1.6097545106610314e-36
2.157371541367487e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230620602129901,0.11866890707938486,0.022821552298952618,0.0,1.5339525953727524e-28,1.7385447097868013e-13,0.0,2.4397615083141842e-20,0.0,1.9083622300389567e-08,2.1211503113292431e-39,1.9039924584401666e-08,3.0065524855930733e-27,1.4649505167772319e-28,0.0,0.0,2.1259615653691088e-23,9.5817797460544262e-30,1.0397867167752497e-06,3.0788168523362327e-08,1.2359140053723821e-10,1.2655160389231526e-17,1.7402618512172249e-14,8.0224006343334982e-11,1.4320953352154232e-18,9.0475514523769957e-32,3.9066892544087152e-26,8.5899581060932266e-38,2.2543917537607395e-36
