Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
3.952913943891485e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410759814894235,0.099971851859236752,9.830761115341249e-63,0.099984441630188201,8.113053738539283e-44,1.9878599776192208e-30,1.9995966428049115e-15,2.0239649001196966e-26,1.2387028645325945e-48,5.1925451950545738e-15,1.1867001022690133e-51,1.1551322981728486e-25,9.2629456825392539e-38,5.115868136563938e-43,1.6437216999998703e-39,2.4663138387293306e-48,2.9668800028291561e-42,0.0,2.8148140756467492e-05,1.5558369809793322e-05,6.7492460508059213e-15,1.5566450673095176e-15,1.9997435125231469e-15,1.4701225978934264e-23,1.4685501704969841e-19,2.3004041829165782e-34,2.7381051716193252e-20,3.4213782268970284e-22,3.2413924351673907e-30,3.9357222068486319e-29,3.5443498820938808e-40,1.4285406190155464e-36,1.4422414591557479e-55,2.8988435531890951e-30,4.8457238755591737e-48,4.9291282742673801e-47,1.1128030739504906e-38,2.6995585513087513e-52
3.9954272591993983e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107573857763728,0.099971731600223337,1.0151331959555463e-62,0.099984318977415401,8.4265887600428385e-44,2.0526781196717693e-30,2.0210961519525115e-15,2.0562577659437097e-26,1.2791930244669707e-48,5.2641318031147639e-15,1.2231307891465367e-51,1.1801080946287919e-25,9.5330743682604072e-38,5.2673894925057817e-43,1.6793509718341978e-39,2.5249500779927666e-48,3.0498128319803394e-42,0.0,2.8268399769801014e-05,1.5681022582576384e-05,6.821815603299156e-15,1.5576272384774564e-15,2.0212459544587785e-15,1.4701246226219248e-23,1.497878050602105e-19,2.3935201119290273e-34,2.7754379713580904e-20,3.5100814415424676e-22,3.3204318726015346e-30,3.9971462393944302e-29,3.6006873422766021e-40,1.4865140108232192e-36,1.500329038810091e-55,2.9304245297379233e-30,5.0826562521373249e-48,5.1240940873520299e-47,1.1248007402774687e-38,2.7880542711834326e-52
4.0379405745073113e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107549850891946,0.09997161341331047,1.0478796461473054e-62,0.099984197095610433,8.7483892265725238e-44,2.1188899996799134e-30,2.0425955675291848e-15,2.0885903965322813e-26,1.3205560512376071e-48,5.33576245291566e-15,1.2601590673318358e-51,1.2053509381205539e-25,9.8074652632099935e-38,5.4213544678373946e-43,1.7153623055130926e-39,2.584251573651108e-48,3.1340312695889519e-42,0.0,2.838658668261332e-05,1.5802904387522088e-05,6.8943849242208647e-15,1.5585651357426251e-15,2.0427483270218121e-15,1.4701266896362052e-23,1.5274479140201434e-19,2.4892960200557158e-34,2.812782279186526e-20,3.5999859928494628e-22,3.4001672699116849e-30,4.0587006886476594e-29,3.6570897100796452e-40,1.5460862946551647e-36,1.5598962297583466e-55,2.962005349145741e-30,5.3281926092927881e-48,5.3240649901521286e-47,1.1367985064757611e-38,2.8782815701502992e-52
4.0804538898152244e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107526124272305,0.099971497262798525,1.0813227934414277e-62,0.099984075979925979,9.0785694585171586e-44,2.1865104371711668e-30,2.0640948903313258e-15,2.1209610202228685e-26,1.3628012541379076e-48,5.4074351549661179e-15,1.2977852472898007e-51,1.2308608264808268e-25,1.0086123157263689e-37,5.5777665293651362e-43,1.7517557038732552e-39,2.6442174408408356e-48,3.2195380014725109e-42,0.0,2.8502737194489886e-05,1.5924020071954802e-05,6.9669540167514931e-15,1.5594607517978155e-15,2.064250630881217e-15,1.4701288024915062e-23,1.5572584864429151e-19,2.5877758072275884e-34,2.8501370299353924e-20,3.6910922324982973e-22,3.4805874062783063e-30,4.1203818309575197e-29,3.7135539859091727e-40,1.6072802009830552e-36,1.6209560986537156e-55,2.9935860134076692e-30,5.5825348872449255e-48,5.5290935354316349e-47,1.1487963647986125e-38,2.9702492924530006e-52
4.1229672051231374e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107502673914671,0.099971383113602971,1.1154699691206274e-62,0.099983955625545198,9.4172438022635888e-44,2.2555542515579371e-30,2.0855941211464453e-15,2.1533679431132291e-26,1.4059379425415813e-48,5.4791480093207555e-15,1.3360096104451788e-51,1.256637757553933e-25,1.0369052618608791e-37,5.7366290142591437e-43,1.7885311698205345e-39,2.7048468181603406e-48,3.3063356366986197e-42,0.0,2.8616886389980012e-05,1.6044374452701635e-05,7.039522884022042e-15,1.5603159897396469e-15,2.0857528666977418e-15,1.4701309642612819e-23,1.5873085002841188e-19,2.6890035313991473e-34,2.8875012065699902e-20,3.7834004787020342e-22,3.5616811637139064e-30,4.1821860488730331e-29,3.7700773048994605e-40,1.6701184546296568e-36,1.683521464403302e-55,3.0251665244917137e-30,5.8458869799936505e-48,5.7392316817539909e-47,1.1607943343729008e-38,3.0639661089904208e-52
4.1654805204310504e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107479495892384,0.099971270931243666,1.1503285044189413e-62,0.099983836027681613,9.7645266264182144e-44,2.3260362621393352e-30,2.1070932607532832e-15,2.1858095457423871e-26,1.4499754259051226e-48,5.550899201553737e-15,1.3748324110647701e-51,1.2826817291956407e-25,1.0656258003708089e-37,5.8979451357167327e-43,1.8256887063142807e-39,2.7661388673619854e-48,3.3944267097739349e-42,0.0,2.87290687491926e-05,1.6163972316284674e-05,7.1120915291148599e-15,1.5611326670956507e-15,2.1072550351240365e-15,1.4701331657778353e-23,1.6175966946436683e-19,2.7930234054716862e-34,2.9248738380255268e-20,3.8769110177198272e-22,3.6434375303723198e-30,4.2441098281155072e-29,3.8266569310317531e-40,1.7346237744730869e-36,1.7476049012276812e-55,3.0567468843391704e-30,6.1184547170114871e-48,5.9545307956586891e-47,1.1727924115740065e-38,3.1594405210295939e-52
4.2079938357389634e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107456586341186,0.099971160681834564,1.185905730522359e-62,0.09998371718157878,1.0120532318222499e-43,2.3979712881029437e-30,2.1285923099219372e-15,2.2182842799051295e-26,1.4949230137559155e-48,5.6226869989134747e-15,1.41425387803649e-51,1.3089927392729914e-25,1.0947743466828345e-37,6.0617179883638488e-43,1.8632283163446905e-39,2.8280927728307242e-48,3.483813682770707e-42,0.0,2.8839318158209396e-05,1.6282818419111992e-05,7.1846599550644518e-15,1.5619125196703791e-15,2.1287571368047741e-15,1.4701354105387714e-23,1.6481218152722233e-19,2.8998797942764022e-34,2.9622539971397878e-20,3.9716241053021569e-22,3.7258456035619657e-30,4.3061497546373055e-29,3.8832902514975148e-40,1.8008188731877228e-36,1.8132187417907498e-55,3.088327094865012e-30,6.4004458449884464e-48,6.1750416540904975e-47,1.1847905804271025e-38,3.256680863847771e-52
4.2505071510468764e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107433941458212,0.099971052332073401,1.2222089785694361e-62,0.099983599082510186,1.0485375280154511e-43,2.4713741485265499e-30,2.1500912694139797e-15,2.2507906655954041e-26,1.5407900157063193e-48,5.6945097466502177e-15,1.4542742165501012e-51,1.3355707856641214e-25,1.124351296915116e-37,6.2279505534060261e-43,1.9011500029803127e-39,2.8907077414838586e-48,3.574498947392703e-42,0.0,2.8947667919318855e-05,1.640091748766745e-05,7.2572281648582481e-15,1.5626572052186519e-15,2.1502591723767666e-15,1.4701377045880739e-23,1.6788826145359077e-19,3.0096172116162447e-34,2.9996407986787344e-20,4.0675399680710509e-22,3.8088945924782657e-30,4.3683025117644603e-29,3.939974771292614e-40,1.8687264570191824e-36,1.8803750803910852e-55,3.1199071579582784e-30,6.6920700096357549e-48,6.4008144470644792e-47,1.1967888677630166e-38,3.3556953103050906e-52
4.2930204663547894e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107411557500918,0.099970945849231593,1.2592455796519007e-62,0.099983481725779116,1.0859169926708808e-43,2.5462596623798445e-30,2.171590139982581e-15,2.2833272880740952e-26,1.5875857414608818e-48,5.7663658645087099e-15,1.4948936096843145e-51,1.36241586625809e-25,1.1543570287483758e-37,6.3966457035399754e-43,1.939453769346427e-39,2.9539830024604306e-48,3.6664848269822424e-42,0.0,2.9054150761073601e-05,1.6518274218699295e-05,7.3297961614373874e-15,1.5633683069537064e-15,2.1717611424690745e-15,1.4701400359823056e-23,1.7098778513812215e-19,3.1222803173653345e-34,3.0370333974508741e-20,4.1646588048382127e-22,3.8925738206697734e-30,4.4305648774207423e-29,3.9967081080360803e-40,1.9383692255909317e-36,1.9490857762065653e-55,3.1514870754824616e-30,6.9935387375540821e-48,6.6318987805507694e-47,1.2087872727605326e-38,3.4564918743481925e-52
4.3355337816627025e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107389430786128,0.099970841201144398,1.2970228648152521e-62,0.099983365106718403,1.1242030681347223e-43,2.6226426485260745e-30,2.19308892237262e-15,2.3158927950567145e-26,1.6353195007932919e-48,5.8382538433784844e-15,1.5361122199047137e-51,1.3895279789547138e-25,1.184791902258626e-37,6.567806207636493e-43,1.9781396185810945e-39,3.017917806396655e-48,3.7597735784699962e-42,0.0,2.9158798848174782e-05,1.6634893279407556e-05,7.4023639476974577e-15,1.5640473368976847e-15,2.1932630477031292e-15,1.4701424073907503e-23,1.7411062913001421e-19,3.2379139146248429e-34,3.0744309865063845e-20,4.2629807878638542e-22,3.9768727282520275e-30,4.4929337214308493e-29,4.0534879870082941e-40,2.0097698717402271e-36,2.0193624565844672e-55,3.1830668492758757e-30,7.3050654181716513e-48,6.868343679563806e-47,1.2207857660648109e-38,3.5590784144438494e-52
4.3780470969706155e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107367557688994,0.099970738356201336,1.3355481650593497e-62,0.099983249220690157,1.1634071973613495e-43,2.7005379257236739e-30,2.2145876173208035e-15,2.3484858940166743e-26,1.6840006035654636e-48,5.9101722420947333e-15,1.5779301904768673e-51,1.4169071216643952e-25,1.2156562607131603e-37,6.7414347352050216e-43,2.0172075539060723e-39,3.0825114253726644e-48,3.8543673942692099e-42,0.0,2.9261643791185936e-05,1.6750779307630306e-05,7.4749315264892446e-15,1.5646957390815493e-15,2.2147648886928354e-15,1.4701448291462637e-23,1.7725667062954141e-19,3.3565629469342307e-34,3.1118327954171951e-20,4.3625060640588889e-22,4.0617808738825164e-30,4.5554060029004836e-29,4.110312236396839e-40,2.0829510813812312e-36,2.0912165203697679e-55,3.2146464811520302e-30,7.6268652857573404e-48,7.1101975914415615e-47,1.2327843843242332e-38,3.6634626369443343e-52
4.4205604122785285e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107345934642058,0.099970637283336355,1.374828811338991e-62,0.099983134063085746,1.2035408236404783e-43,2.7799603126278452e-30,2.2360862255557788e-15,2.3811053495998907e-26,1.7336383597449493e-48,5.9821196843829494e-15,1.620347646798767e-51,1.4445532923079629e-25,1.2469504313313648e-37,6.9175338606496901e-43,2.056657578612621e-39,3.1477631526909964e-48,3.9502684041159367e-42,0.0,2.9362716656079699e-05,1.686593691202863e-05,7.5474989006194679e-15,1.5653148926012001e-15,2.2362666660446898e-15,1.4701472861718739e-23,1.8042578748460267e-19,3.478272495536761e-34,3.1492380886343732e-20,4.4632347561330599e-22,4.1472879365095474e-30,4.6179787676710889e-29,4.1671787827413873e-40,2.1579355333932455e-36,2.1646591412648333e-55,3.2462259728999952e-30,7.9591554015134868e-48,7.3575083893009601e-47,1.2447831343578964e-38,3.7696520993850615e-52
4.4630737275864415e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107324558134269,0.099970537952018754,1.414872134564482e-62,0.099983019629325459,1.2446153903393556e-43,2.8609246277921184e-30,2.2575847477982429e-15,2.4137499811465888e-26,1.7842420793638885e-48,6.0540948559409214e-15,1.6633646976565844e-51,1.4724664888165087e-25,1.2786747260118254e-37,7.0961060673264175e-43,2.0964896959840548e-39,3.2136723018786535e-48,4.0474786768567946e-42,0.0,2.9462047973619963e-05,1.6980370672270554e-05,7.6200660728515025e-15,1.5659061145362328e-15,2.2577683803578801e-15,1.4701497790430131e-23,1.8361785818728781e-19,3.6030877766982388e-34,3.1866461639193559e-20,4.5651669636913948e-22,4.2333837169072577e-30,4.6806491458471514e-29,4.22408564657377e-40,2.2347458995321868e-36,2.2397012712141266e-55,3.2778053262847525e-30,8.3021546357529557e-48,7.6103233756564707e-47,1.2567819660169014e-38,3.8776542137128491e-52
4.5055870428943545e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107303424710066,0.099970440332243712,1.455685465602199e-62,0.099982905914858505,1.2866423406593491e-43,2.9434456896698691e-30,2.279083184761053e-15,2.4464186603162998e-26,1.8358210725424318e-48,6.1260965016518816e-15,1.7069814364075816e-51,1.5006467091312303e-25,1.3108294420271689e-37,7.2771537514101442e-43,2.1367039093866938e-39,3.2802382066800248e-48,4.146000222185759e-42,0.0,2.9559667748582319e-05,1.7094085139213719e-05,7.6926330459060761e-15,1.5664706627375294e-15,2.2792700322243985e-15,1.4701523240615727e-23,1.8683276187046277e-19,3.731054139077929e-34,3.2240563508457023e-20,4.6683027642813405e-22,4.3200581390085073e-30,4.7434143493939807e-29,4.2810309382442358e-40,2.3134048443634674e-36,2.3163536438079642e-55,3.3093845430475618e-30,8.6560836501646562e-48,7.8686892861894939e-47,1.2687809266653056e-38,3.9874762494471721e-52
4.5481003582022676e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107282530968449,0.099970344394523375,1.4972761352751421e-62,0.099982792915162613,1.3296331174063196e-43,3.0275383166158102e-30,2.3005815371493349e-15,2.4791103088121095e-26,1.8883846495265716e-48,6.1981234229229269e-15,1.7511979420938566e-51,1.5290939512032752e-25,1.3434148626880198e-37,7.4606792255810123e-43,2.1773002222766906e-39,3.3474602210632593e-48,4.2458349923314508e-42,0.0,2.9655605468815817e-05,1.7207084835086946e-05,7.7651998224619647e-15,1.56700973848956e-15,2.3007716222291397e-15,1.4701549029091458e-23,1.9007037830437263e-19,3.8622170611506582e-34,3.2614680093681996e-20,4.7726422143927864e-22,4.4073012510468415e-30,4.8062716698039719e-29,4.3380128539241739e-40,2.3939350252146293e-36,2.3946267776997664e-55,3.3409636249062995e-30,9.0211648801715056e-48,8.132652293656774e-47,1.2807800394080257e-38,4.0991253367760955e-52
4.5906136735101806e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410726187356205,0.099970250109877978,1.53965147436348e-62,0.099982680625744016,1.3735991627741998e-43,3.1132173268874422e-30,2.3220798056605898e-15,2.5118238962003812e-26,1.9419421206197191e-48,6.270174475143074e-15,1.7960142804904293e-51,1.5578082129935863e-25,1.3764312579773862e-37,7.6466847225378424e-43,2.2182786380804695e-39,3.4153377178680423e-48,4.3469848836963106e-42,0.0,2.9749890114148512e-05,1.73193742536706e-05,7.8377664051566964e-15,1.5675244890530384e-15,2.3222731509500094e-15,1.4701575121130068e-23,1.933305878932638e-19,3.9966221486790754e-34,3.2988805284562941e-20,4.8781853504130794e-22,4.495103226518236e-30,4.8692184758293813e-29,4.3950296717810556e-40,2.4763590921461124e-36,2.4745309800316013e-55,3.3725425735557989e-30,9.3976225173845707e-48,8.4022580119267099e-47,1.2927792237573364e-38,4.2126084695847337e-52
4.6331269888180936e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107241449196257,0.099970157449826902,1.5828188136050856e-62,0.099982569042137176,1.4185519181412024e-43,3.2004975386464868e-30,2.3435779909847963e-15,2.5445584378222469e-26,1.996502796206037e-48,6.3422485652555771e-15,1.8414305050910522e-51,1.5867894924727539e-25,1.4098788851567539e-37,7.8351723983470294e-43,2.2596391603005018e-39,3.4838700887979588e-48,4.4494517384490488e-42,0.0,2.9842550165139554e-05,1.7430957860475894e-05,7.9103327965871996e-15,1.5680160100933062e-15,2.3437746189580202e-15,1.4701601759964451e-23,1.9661327167202408e-19,4.1343151322351166e-34,3.3362933247889465e-20,4.9849321895390857e-22,4.5834543649728439e-30,4.9322522112797322e-29,4.4520797483194959e-40,2.5606996879386986e-36,2.5560763498632019e-55,3.4041213906681916e-30,9.785682492156889e-48,8.6775515001330401e-47,1.3047785361338772e-38,4.3279325084185294e-52
4.6756403041260066e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107221254628347,0.099970066386380299,1.6267854836960654e-62,0.099982458159904711,1.4645028238781231e-43,3.2893937699602733e-30,2.3650760938045149e-15,2.5773129927932996e-26,2.0520759868257963e-48,6.4143446494393691e-15,1.8874466580349733e-51,1.616037787620864e-25,1.4437579893451077e-37,8.0261443356345338e-43,2.301381792557182e-39,3.5530567448446912e-48,4.5532373460716986e-42,0.0,2.9933613611680577e-05,1.7541840092922968e-05,7.982898999310488e-15,1.5684853479995762e-15,2.3652760268173959e-15,1.4701628733688135e-23,1.9991831130284044e-19,4.2753418647697087e-34,3.3737058415081761e-20,5.0928827306481952e-22,4.6723450926465382e-30,4.9953703928820064e-29,4.5091615148789175e-40,2.6469794480962175e-36,2.6392727815999465e-55,3.4357000778932418e-30,1.0185572456240216e-47,8.9585772669358608e-47,1.316778029677876e-38,4.4451041833841781e-52
4.7181536194339196e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107201286666599,0.099969976892030452,1.6715588152912784e-62,0.099982347974637092,1.5114633191682068e-43,3.3799208388031077e-30,2.3865741147949905e-15,2.610086662088023e-26,2.108671003068314e-48,6.4864617308947211e-15,1.9340627709777146e-51,1.6455530964273551e-25,1.4780688040720434e-37,8.2196025466283761e-43,2.3435065384181861e-39,3.6228971144888853e-48,4.6583434448625517e-42,0.0,3.0023107961448907e-05,1.7652025360517905e-05,8.055465015844295e-15,1.5689335020999467e-15,2.3867773750856665e-15,1.4701655938297833e-23,2.0324558907187559e-19,4.4197483192297648e-34,3.4111175470286243e-20,5.2020369551301495e-22,4.7617659629415251e-30,5.058570608201828e-29,4.5662734742825652e-40,2.7352210008622199e-36,2.7241299684156676e-55,3.4672786368586696e-30,1.059752176554779e-47,9.2453792748806086e-47,1.3287775821235415e-38,4.5641300969851633e-52
4.7606669347418326e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107181542169462,0.099969888939743595,1.7171461390048509e-62,0.099982238481952548,1.5594448418380774e-43,3.4720935630576085e-30,2.4080720546242463e-15,2.6428785867056058e-26,2.1662971555836237e-48,6.558598857728456e-15,1.9812788659088329e-51,1.6753354168908739e-25,1.51281155180611e-37,8.4155489760587032e-43,2.3860134015126916e-39,3.6933906435769571e-48,4.7647717233962623e-42,0.0,3.0111060248215044e-05,1.7761518045028595e-05,8.1280308486677184e-15,1.5693614267768639e-15,2.408278664313764e-15,1.4701683721030801e-23,2.0659498788596205e-19,4.5675805862215692e-34,3.4485279339006384e-20,5.312394827681421e-22,4.8517076567649584e-30,5.1218505136239014e-29,4.6234141976336565e-40,2.8254469672493844e-36,2.8106574056663866e-55,3.4988570691704704e-30,1.1021761463025952e-47,9.5380009448459894e-47,1.3407772528233049e-38,4.685016726894219e-52
4.8031802500497457e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107162018044712,0.099969802502951746,1.7635547854106796e-62,0.099982129677496909,1.6084588281992497e-43,3.5659267605160084e-30,2.4295699139531908e-15,2.675687945913896e-26,2.2249637552221393e-48,6.6307551209341886e-15,2.0290949559194634e-51,1.7053847470191332e-25,1.5479864444594419e-37,8.6139855039222074e-43,2.4289023856260091e-39,3.7645367964294116e-48,4.8725238219423163e-42,0.0,3.0197497040007127e-05,1.7870322500659526e-05,8.2005965002218646e-15,1.5697700334875086e-15,2.429779895046119e-15,1.4701711853063018e-23,2.0996639126931387e-19,4.7188848717196226e-34,3.485936517724472e-20,5.4239562970638565e-22,4.9421609827340156e-30,5.1852078323900225e-29,4.6805823212506802e-40,2.91767996108053e-36,2.8988643942914358e-55,3.530435376413236e-30,1.1458524261637239e-47,9.8364851605724514e-47,1.352777145546955e-38,4.8077704286670761e-52
