Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),HOX(23),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C4H7X(268),C3H8X(43),C5H9X(269),C6H12(397),SX(411),C4H7X(207),C4H7(219),C4H7X(457)
5.233364803403192e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105321452666287,0.099965717699445025,2.2798712588184515e-59,0.099967808827219215,9.0117873666865008e-43,4.6032289217492885e-27,2.6460331063308327e-14,1.9909283745454925e-25,5.5234212288002605e-42,8.7750099768936658e-14,1.0068802594112576e-49,2.0203893816197255e-23,1.3022885556009707e-35,2.4745001716636043e-43,5.5752260985853314e-34,2.1172651451470456e-35,2.6687243488524201e-42,1.0555568246177363e-50,3.4282300465587152e-05,3.2191172754287516e-05,1.5803714031819659e-15,8.9331489207183941e-14,1.4790984569408435e-23,2.6466823844018253e-14,6.4927659189454228e-18,1.2656231878634998e-30,3.8835172189719204e-19,8.045047884516721e-20,4.7721543727016443e-29,2.166972780789324e-30,2.9213029809794284e-39,1.5010229714121774e-54,3.0545395770808618e-32,6.1287323149022211e-57,6.5475065312981292e-70,6.3548243158656342e-74,1.1078820904355677e-76,7.9233904592982668e-90,5.625984102037649e-94,9.0293030783604684e-97,5.5394104521781493e-77,3.0796013558915982e-110,1.6818565204837932e-114,8.7078489702756925e-91,6.1829869536010021e-95,9.9232529125928611e-98,1.7471562577804288e-53,1.2841658811192069e-117,1.5677630969520588e-131,6.8336378681749677e-136,8.1487339187590258e-101,6.0800127174170904e-98,7.1717920690426729e-105
5.255911996609964e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105317752157027,0.099965709224739477,2.3094605781483286e-59,0.099967780296832093,9.1318935987655061e-43,4.6629612975578807e-27,2.6574293926412679e-14,1.9997483003371705e-25,5.5951085829165264e-42,8.813487335638417e-14,1.0157705055928312e-49,2.0378160658881383e-23,1.3137780736849453e-35,2.4968335038510113e-43,5.623359864866791e-34,2.1355445735250982e-35,2.6927869310885494e-42,1.0742450612589199e-50,3.4290775170741282e-05,3.2219703141280204e-05,1.5803812985959538e-15,8.971627746787699e-14,1.4911978604206365e-23,2.6580824825018186e-14,6.5308836935190124e-18,1.2832648267720466e-30,3.8974493826062393e-19,8.111433599282015e-20,4.8013770482419566e-29,2.1770313583117556e-30,2.7509301632427871e-39,1.5317949078842754e-54,3.0843389531325625e-32,6.2647508768301228e-57,6.7223576366049199e-70,6.5458418368369591e-74,1.1424789878370285e-76,8.2068486860248176e-90,5.8480131568871723e-94,9.3934896551034758e-97,5.7123949391854664e-77,3.2179293976985402e-110,1.7639894354630739e-114,9.0193710949031433e-91,6.4269980858213117e-95,1.0323495930228348e-97,1.7669051422246823e-53,1.3477494162034772e-117,1.6526333868849164e-131,7.2314815951542417e-136,8.4402980329957265e-101,6.3252798391605507e-98,7.4611440992119363e-105
5.278459189816736e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105314099228287,0.099965700906591445,2.3393047929468007e-59,0.099967752085692793,9.2530745048815437e-43,4.7232080601853659e-27,2.6688256701990939e-14,2.0085683347375869e-25,5.667413510287079e-42,8.8519646784847432e-14,1.0246825748482771e-49,2.0553174235979208e-23,1.3252978404652508e-35,2.5192704232430648e-43,5.6717004904201325e-34,2.1539025594230266e-35,2.7169608646273622e-42,1.0931806764103409e-50,3.4299093318376618e-05,3.2247914280474691e-05,1.5803912032843816e-15,9.0101065581259845e-14,1.4617069790605415e-23,2.6694825738889085e-14,6.5690222810760096e-18,1.3010706540638542e-30,3.9113579198475944e-19,8.1780568352281565e-20,4.8306190315936219e-29,2.1870939501184935e-30,2.7761453164524353e-39,1.5630508963171389e-54,3.1143075300577389e-32,6.4031722081839784e-57,6.9010817334162021e-70,6.7417009740457193e-74,1.177997722846668e-76,8.4991406867064809e-90,6.0777571465089651e-94,9.770675631980451e-97,5.8899886142336738e-77,3.3618250706816426e-110,1.8497432695129727e-114,9.3406015849085182e-91,6.6794879730948084e-95,1.0738025358935615e-97,1.7867787873003036e-53,1.4141825097619337e-117,1.7416969487441138e-131,7.6505806833932344e-136,8.7409499464811509e-101,6.5793029149140187e-98,7.7608274210128403e-105
5.301006383023508e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105310493233686,0.099965692742109355,2.3694049962185516e-59,0.099967724190228868,9.3753350860981001e-43,4.7839714131561179e-27,2.6802219390289729e-14,2.017388477875785e-25,5.7403386593329817e-42,8.8904420056571643e-14,1.0336217275820074e-49,2.072893452762181e-23,1.3368488768825304e-35,2.5418109725439392e-43,5.7202479751272814e-34,2.172339102795998e-35,2.7412461929850122e-42,1.1123640909350103e-50,3.4307257800109841e-05,3.2275809744271525e-05,1.5804011171078557e-15,9.0485853549434284e-14,1.476034376903265e-23,2.680882658643999e-14,6.6071813899224999e-18,1.3190414356686992e-30,3.925242871130852e-19,8.2449171896074609e-20,4.8598800669892197e-29,2.1971605562579595e-30,2.9866799706332092e-39,1.5947962140110285e-54,3.1444456460036752e-32,6.5440279649673319e-57,7.0837471157789571e-70,6.9425016413463383e-74,1.214458668837279e-76,8.800501378091526e-90,6.3154479244940518e-94,1.0161265219093158e-96,6.0722933441867415e-77,3.5114867028530052e-110,1.9392605741027772e-114,9.6717986150697807e-91,6.9407114237727192e-95,1.1167285427803775e-97,1.8067772945527486e-53,1.4835795971265723e-117,1.8351413152522364e-131,8.091969635760914e-136,9.0509313701638502e-101,6.8423542471948659e-98,8.0711633759369675e-105
5.32355357623028e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410530693353615,0.099965684728454907,2.399762280967722e-59,0.099967696606907935,9.4986803463092817e-43,4.8452535599739955e-27,2.6916181992755849e-14,2.0262087298789209e-25,5.8138866784739206e-42,8.9289193173768126e-14,1.0426291096820677e-49,2.0905441513944848e-23,1.3484887758384849e-35,2.5644551944589097e-43,5.7690023188717101e-34,2.1908542035997697e-35,2.7656429596777948e-42,1.1317987662039128e-50,3.4315271454155635e-05,3.2303393065094049e-05,1.5804110399291983e-15,9.0870641374470492e-14,1.4981508390699513e-23,2.6922827368469813e-14,6.645360732453006e-18,1.3371779375094153e-30,3.9391042768196163e-19,8.3120142603613955e-20,4.8891599021237519e-29,2.20723117677781e-30,2.8065461621324581e-39,1.6270361660884484e-54,3.1747536391181958e-32,6.6873500702414929e-57,7.2704229760470971e-70,7.1483453420681715e-74,1.2518825576374223e-76,9.1111708593026961e-90,6.5613232273241001e-94,1.0565673351780987e-96,6.2594127881874695e-77,3.6671187770224845e-110,2.0326888443465697e-114,1.0013226055622504e-90,7.2109297115349415e-95,1.1611732153016133e-97,1.8269007283404983e-53,1.5560591808832832e-117,1.9331615348785902e-131,8.5567284194353779e-136,9.3704893480608405e-101,7.1147133648083676e-98,8.3924818343802626e-105
5.346100769437052e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105303419507809,0.09996567686284237,2.4303777401979202e-59,0.099967669332237094,9.6231152922397882e-43,4.9070567041223585e-27,2.7030144511152832e-14,2.035029090872291e-25,5.8880602161282168e-42,8.9673966138615095e-14,1.0516617813873554e-49,2.1082695175088533e-23,1.3601648037998343e-35,2.5872031316943373e-43,5.8179635215384137e-34,2.2094478617906787e-35,2.790151208222137e-42,1.1514877262453198e-50,3.4323137066312845e-05,3.2330667735835866e-05,1.580420971613413e-15,9.1255429058407744e-14,1.4589525706666377e-23,2.7036828085767448e-14,6.6835600250931815e-18,1.3554809255018822e-30,3.9529421772063889e-19,8.3793476461193529e-20,4.9184582881077638e-29,2.2173058117249564e-30,2.7630203936693293e-39,1.659776089738128e-54,3.2052318475496677e-32,6.8331707262422884e-57,7.4611794126959953e-70,7.3593351866953992e-74,1.2902904842359689e-76,9.4313945028707406e-90,6.8156267961381055e-94,1.0984325926701025e-96,6.4514524211802158e-77,3.8289320938039508e-110,2.1301806673823213e-114,1.0365153572306217e-90,7.4904107092122905e-95,1.2071833597303496e-97,1.8471492316119683e-53,1.6317439568118964e-117,2.0359604384349713e-131,9.0459842507129611e-136,9.6998763510708043e-101,7.3966671819332092e-98,8.7251213834628858e-105
5.368647962643824e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105299950529849,0.099965669142537378,2.4612524669122274e-59,0.099967642362762496,9.7486449334449199e-43,4.9693830490640663e-27,2.714410694541802e-14,2.0438495609793612e-25,5.9628619207128393e-42,9.0058738953258126e-14,1.0607109422049842e-49,2.1260695491197527e-23,1.3718579370787417e-35,2.6100548269576572e-43,5.8671315830138968e-34,2.228120077325633e-35,2.8147709821345934e-42,1.1714308769570151e-50,3.4330857370932393e-05,3.2357637210303154e-05,1.5804309120276476e-15,9.1640216603254708e-14,1.4705710583901317e-23,2.7150828739111972e-14,6.7217789882432972e-18,1.3739511655550224e-30,3.9667566125127271e-19,8.446916946197427e-20,4.9477749794210799e-29,2.2273844611455759e-30,3.0462808297672947e-39,1.6930213565010163e-54,3.2358806094469868e-32,6.9815224216725836e-57,7.6560874381777798e-70,7.5755759106563094e-74,1.3297039115275257e-76,9.7614230469612963e-90,7.0786085004483996e-94,1.1417660042046044e-96,6.6485195576380128e-77,3.9971439382034452e-110,2.2318938745146839e-114,1.0727856727722257e-90,7.7794290247510392e-95,1.2548070133945017e-97,1.8675229156028184e-53,1.7107609431543032e-117,2.1437489139107762e-131,9.5609134415633765e-136,1.0039350371963976e-100,7.68851015999582e-98,9.0694295181313327e-105
5.391195155850596e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105296525992373,0.099965661564856048,2.4923875541132069e-59,0.09996761569506904,9.8752742823105561e-43,5.0322347982414827e-27,2.7258069296854095e-14,2.052670140321796e-25,6.0382944406434164e-42,9.0443511619810572e-14,1.0698338109802418e-49,2.1439442442420915e-23,1.3836457963426325e-35,2.6330103229573721e-43,5.9165065031861435e-34,2.2468708501621038e-35,2.8395023249318337e-42,1.1916314704673523e-50,3.4338435051867363e-05,3.2384304903652172e-05,1.5804408610411577e-15,9.202500401099006e-14,1.5072390486740317e-23,2.726482932927271e-14,6.7600173462225353e-18,1.39258942357079e-30,3.9805476228893976e-19,8.5147217605972307e-20,4.9771097338671871e-29,2.2374671250851299e-30,2.8800621983473676e-39,1.7267773653056508e-54,3.2667002629595758e-32,7.1324379146346161e-57,7.8552189868221551e-70,7.7971738922220226e-74,1.370144675098914e-76,1.0101512688805472e-89,7.3505244638279418e-94,1.1866124241954466e-96,6.8507233754949664e-77,4.1719782498519724e-110,2.3379916971994591e-114,1.110161708401447e-90,8.0782661393439637e-95,1.3040934715376065e-97,1.8880218257170566e-53,1.7932416132836131e-117,2.2567461897648089e-131,1.010274330978062e-135,1.0389175021368228e-100,7.990544472370154e-98,9.4257628355284338e-105
5.413742349057368e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105293145294251,0.099965654127164155,2.5237840948029086e-59,0.09996758932577976,1.0003008354053156e-42,5.0956141550764889e-27,2.7372031567611834e-14,2.0614908290194849e-25,6.1143604243342356e-42,9.0828284140354166e-14,1.0789891969972832e-49,2.161893600891212e-23,1.3954807644560105e-35,2.6560696624030376e-43,5.9660882819446033e-34,2.2657001802581164e-35,2.8643452801306358e-42,1.2120934034731681e-50,3.4345872743405557e-05,3.2410674192821752e-05,1.5804508185252738e-15,9.2409791283562894e-14,1.4570341616434003e-23,2.7378829857009392e-14,6.7982748272140512e-18,1.4113964654441673e-30,3.9943152484165342e-19,8.5827616900046452e-20,5.0064623125282246e-29,2.2475538035883751e-30,2.740477372190714e-39,1.7610495461094209e-54,3.2976911462373723e-32,7.2859502431058643e-57,8.0586469227517139e-70,8.0242371705148101e-74,1.4116349880568771e-76,1.045192517934456e-89,7.6316371915910403e-94,1.2330178765166846e-96,7.0581749402847951e-77,4.3536657969463889e-110,2.4486429269490041e-114,1.1486722306884277e-90,8.3872105477521238e-95,1.355093314646308e-97,1.9086460988976446e-53,1.8793220318485972e-117,2.3751801268958793e-131,1.0672754154626198e-135,1.0749619625273122e-100,8.3030801719392639e-98,9.7944872328122348e-105
5.43628954226414e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105289807843011,0.09996564682687599,2.5554431819828834e-59,0.099967563251555522,1.0131852166719729e-42,5.1595233229704774e-27,2.7485993757292342e-14,2.070311627190571e-25,6.191062520198278e-42,9.1213056516939544e-14,1.0881482628017516e-49,2.179917617082887e-23,1.4073162184567453e-35,2.6792328880052578e-43,6.0158769191801537e-34,2.2846080675722413e-35,2.889299891247882e-42,1.2328161249929369e-50,3.4353173031184719e-05,3.2436748416961081e-05,1.5804607843533647e-15,9.2794578422893259e-14,1.4616709210620357e-23,2.7492830323072263e-14,6.8365511632108072e-18,1.4303730570631574e-30,4.0080595291037954e-19,8.6510363357886433e-20,5.0358324797205862e-29,2.2576444966993764e-30,3.0936976057277424e-39,1.7958433647809602e-54,3.328853597430827e-32,7.4420927390326137e-57,8.266445047834109e-70,8.2568754636260596e-74,1.4541974458972e-76,1.0812927919099326e-89,7.9222157004896947e-94,1.281029579798406e-96,7.2709872294864263e-77,4.5424443539627742e-110,2.5640220792390841e-114,1.1883466270951541e-90,8.7065579008418573e-95,1.4078584362505971e-97,1.9293958618171204e-53,1.9691429944689638e-117,2.4992875195191427e-131,1.1272281299909217e-135,1.1120959323836336e-100,8.6264353615559375e-98,1.0175978108413208e-104
5.458836735470912e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105286513054683,0.099965639661453679,2.5873659086541801e-59,0.099967537469094508,1.0261810741187845e-42,5.2239645053043708e-27,2.7599955866925406e-14,2.0791325349514755e-25,6.2684033766472082e-42,9.159782875158663e-14,1.0973841791828278e-49,2.1980162908333133e-23,1.41924859781883e-35,2.7025000424756701e-43,6.0658724147850955e-34,2.3035945120635881e-35,2.9143662018005446e-42,1.253802367845026e-50,3.4360338453091023e-05,3.246253087785251e-05,1.5804707584008037e-15,9.3179365430872527e-14,1.5186869228347948e-23,2.7606830728202242e-14,6.874846089962178e-18,1.4495199643087771e-30,4.0217805048905099e-19,8.7195453000000645e-20,5.0652200029511241e-29,2.2677392044615222e-30,2.9752699072876016e-39,1.8311643145014257e-54,3.360187954690895e-32,7.6008990070588007e-57,8.4786881096871235e-70,8.4952001868438911e-74,1.4978550314153976e-76,1.118479405527437e-89,8.2225356504479801e-94,1.3306959731582635e-96,7.4892751570774285e-77,4.7385588832074118e-110,2.6843095614989704e-114,1.2292149166472786e-90,9.0366111503615817e-95,1.462442071202903e-97,1.9502711413515595e-53,2.0628501710582806e-117,2.629314405180047e-131,1.190271720649659e-135,1.1503475171124571e-100,8.9609363674403004e-98,1.0570620566666553e-104
5.481383928677684e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105283260353683,0.099965632628406229,2.6195533678173607e-59,0.099967511975131956,1.0392889101165613e-42,5.2889399054386113e-27,2.7713917899214052e-14,2.0879535524169291e-25,6.3463856420913998e-42,9.1982600846285235e-14,1.1066644799062114e-49,2.2161896201591047e-23,1.43124516728616e-35,2.7258711685269409e-43,6.116074768653123e-34,2.3226595136917957e-35,2.9395442553056838e-42,1.2750571126478253e-50,3.4367371500140836e-05,3.248802484032983e-05,1.5804807405449369e-15,9.3564152309363862e-14,1.4570011642649202e-23,2.7720831073130996e-14,6.9131593469212841e-18,1.4688379530550539e-30,4.0354782156458406e-19,8.7882881853704253e-20,5.0946246528739452e-29,2.277837926917537e-30,2.7124887009556842e-39,1.8670179178477721e-54,3.3916945561690293e-32,7.7624029308559007e-57,8.6954518096961612e-70,8.7393244709906653e-74,1.5426311196591721e-76,1.1567802580108145e-89,8.5328794783569734e-94,1.3820667423743265e-96,7.7131555982963163e-77,4.9422617202714233e-110,2.8096918452678805e-114,1.2713077607428383e-90,9.3776806959831391e-95,1.5188988244422046e-97,1.9712720618554568e-53,2.1605942528527482e-117,2.7655163841427691e-131,1.2565513656296484e-135,1.1897454236381051e-100,9.306917915551468e-98,1.097880962601796e-104
5.503931121884456e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105280049172675,0.099965625725288637,2.6520066524725056e-59,0.099967486766439448,1.0525092273191659e-42,5.3544517267131724e-27,2.7827879853423617e-14,2.096774679699993e-25,6.4250119649399379e-42,9.2367372802995458e-14,1.1159341765291002e-49,2.2344376030772884e-23,1.4432243547337103e-35,2.7493463088727537e-43,6.1664839806793011e-34,2.341803072417025e-35,2.9648340952804378e-42,1.296579522159478e-50,3.4374274617346272e-05,3.2513233532691732e-05,1.580490730665049e-15,9.3948939060202773e-14,1.4480262209475464e-23,2.7834831358581086e-14,6.9514906771930841e-18,1.4883277891690187e-30,4.0491527011689316e-19,8.8572645953107183e-20,5.1240462032477957e-29,2.2879406641094927e-30,3.1210172144151369e-39,1.903409734976948e-54,3.4233737400171747e-32,7.9266386958383585e-57,8.9168128110617878e-70,8.9893631808703038e-74,1.5885494829227913e-76,1.1962238430479141e-89,8.8535365339529212e-94,1.4351928465048996e-96,7.9427474146144276e-77,5.1538127634558858e-110,2.9403616426021558e-114,1.3146564740990317e-90,9.7300845346326295e-95,1.5772847002493521e-97,1.9923987712468815e-53,2.2625311032253092e-117,2.9081589483951122e-131,1.3262184009808947e-135,1.2303189706754026e-100,9.6647233109714735e-98,1.1400950430835713e-104
5.526478315091228e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105276878952459,0.099965618949701046,2.6847268556192153e-59,0.099967461839824912,1.0658425286635136e-42,5.4205021724475708e-27,2.7941841730113637e-14,2.1055959169120878e-25,6.5042849936006293e-42,9.2752144623648227e-14,1.1252798573399592e-49,2.2527602376052997e-23,1.4552967713965507e-35,2.772925506227803e-43,6.2171000507600575e-34,2.3610251881999513e-35,2.9902357652420201e-42,1.3183714107277611e-50,3.438105020456473e-05,3.253816014711066e-05,1.5805007286423325e-15,9.4333725685197393e-14,1.5324968617345428e-23,2.7948831585266097e-14,6.9898398274831906e-18,1.5079902385107006e-30,4.0628040011890577e-19,8.9264741339102055e-20,5.1534844308940194e-29,2.2980474160788233e-30,3.0946851886624372e-39,1.9403453538716749e-54,3.4552258443877619e-32,8.0936407649699821e-57,9.1428487469087183e-70,9.2454329338255961e-74,1.6356342957835769e-76,1.236839258877898e-89,9.1848032178013929e-94,1.4901265449610109e-96,8.1781714789183707e-77,5.3734796672351766e-110,3.0765180868189198e-114,1.3592930358382234e-90,1.0094148412135774e-94,1.6376571319998764e-97,2.0136512806245987e-53,2.3688219123659682e-117,3.0575178205170348e-131,1.3994305539389631e-135,1.2720980990910579e-100,1.0034704620340426e-97,1.1837458466712199e-104
5.549025508298e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410527374914184,0.099965612299287895,2.7177150702566241e-59,0.099967437192131872,1.0792893173695686e-42,5.4870934459408533e-27,2.8055803532738148e-14,2.114417264163015e-25,6.5842073764800292e-42,9.3136916310145683e-14,1.1346870780979747e-49,2.2711575217609748e-23,1.4674571709000815e-35,2.7966088033077817e-43,6.2679229787931464e-34,2.3803258610017564e-35,3.0157493087077041e-42,1.3404390033917824e-50,3.4387700617332766e-05,3.2562807840037206e-05,1.5805107343598536e-15,9.4718512186129032e-14,1.4604523106777866e-23,2.8062831753890734e-14,7.0282065480473669e-18,1.527826066933123e-30,4.0764321553657803e-19,8.9959164059352409e-20,5.1829391156550832e-29,2.3081581828663373e-30,2.6858985753231777e-39,1.9778303896147813e-54,3.4872512074337006e-32,8.2634438776774416e-57,9.3736382284074171e-70,9.5076521184055225e-74,1.6839101401806734e-76,1.2786562185062995e-89,9.5269831214104526e-94,1.5469214250373038e-96,8.4195507009038717e-77,5.6015380398270986e-110,3.2183669176632799e-114,1.4052501007143512e-90,1.0470205977203017e-94,1.7000750124205901e-97,2.0350296930036846e-53,2.4796333559105782e-117,3.2138793026652253e-131,1.4763521840425331e-135,1.3151133824138838e-100,1.0417222857381023e-97,1.2288759779454156e-104
