Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH3OO(84),H2X(56)
5.068348804893498e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310155538577399,0.11306374758336651,0.022348652635867237,3.945149919674456e-32,8.2175585239067986e-13,1.9143571202969497e-08,1.3016992221994016e-19,8.6653606417493463e-13,2.1920396552991261e-11,1.808597720481172e-06,2.5989075738545908e-19,7.262581993615247e-10,1.1315484388348396e-13,7.3643596947694259e-18,8.8863888417058903e-19,1.3736836423506902e-25,2.0169864263426974e-11,1.3314022322832858e-15,0.0056044087971417397,0.00094582944853194458,7.1696292288665784e-10,1.1466358209111261e-12,1.7701218263524127e-06,3.1089117975055074e-10,2.5665313700499471e-10
5.0932295351843167e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100815964517172,0.11306089489935484,0.022346381451324299,4.0892057098411882e-32,8.3620151615167169e-13,1.9555539366823588e-08,1.3262115160561656e-19,8.8565320503784103e-13,2.2210386519668517e-11,1.8243471162603077e-06,2.6914044461705328e-19,7.3453948663379856e-10,1.1564693218376873e-13,7.5496661698439935e-18,9.1211637745199794e-19,1.4286207402433908e-25,2.0429067798574024e-11,1.3669201406947576e-15,0.0056072457254245081,0.00095037181166516226,7.2027584633601789e-10,1.1617968876922235e-12,1.7850339738897746e-06,3.1357811178673264e-10,2.6232966651428364e-10
5.118110265475135e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100081607077436,0.11305809217582054,0.022344110598680314,4.2378502564661487e-32,8.5083207401079751e-13,1.9974365403750551e-08,1.3510839893633154e-19,9.0510379570501363e-13,2.250286636817601e-11,1.8401628309919184e-06,2.7867551064827482e-19,7.4287843077549285e-10,1.1818234929529225e-13,7.738777548240108e-18,9.3610594342040963e-19,1.4854958766558491e-25,2.0690367244997068e-11,1.4032185046518227e-15,0.0056100326268948252,0.00095491351097367737,7.2359069986926979e-10,1.1770836577291617e-12,1.7999984884684757e-06,3.1627598986500262e-10,2.6810348233251902e-10
5.142990995765954e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099352227361811,0.11305533855316403,0.022341840077189992,4.3912091659060748e-32,8.6564901881064196e-13,2.0400128952156282e-08,1.3763206962448637e-19,9.2489213847568673e-13,2.2797846175342391e-11,1.8560448546685286e-06,2.8850342700444428e-19,7.512751322230075e-10,1.2076165092103928e-13,7.9317545268831096e-18,9.6061641913547267e-19,1.5443683907110983e-25,2.0953769505234209e-11,1.4403108631395816e-15,0.0056127703611622681,0.00095945454794806799,7.2690747959727933e-10,1.192496489296835e-12,1.8150151983787871e-06,3.189848088660793e-10,2.7397575257482037e-10
5.1678717260567724e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098627740756958,0.11305263318655674,0.022339569886120087,4.5494109520045054e-32,8.8065384834850199e-13,2.0832910124179636e-08,1.401925728251563e-19,9.4502257192630612e-13,2.3095336013270558e-11,1.871993177231975e-06,2.9863182638886321e-19,7.5972969005479832e-10,1.2338539738997803e-13,8.1286584933248454e-18,9.8565675429807225e-19,1.6052991650124029e-25,2.1219281466678297e-11,1.4782109283997006e-15,0.005615459773065469,0.00096399492405482357,7.3022618093300567e-10,1.2080357406382511e-12,1.8300839308988968e-06,3.2170456366330141e-10,2.7994765268854035e-10
5.192752456347591e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3309790806410367,0.1130499752456872,0.022337300024749179,4.7125870922486374e-32,8.9584806536546487e-13,2.1272789504098801e-08,1.4279032147061186e-19,9.6549947105493047e-13,2.3395345949330948e-11,1.8880077885669122e-06,3.0906850542561363e-19,7.6824220199046177e-10,1.2605415367463302e-13,8.3295515316461711e-18,1.0112360121783721e-18,1.6683506587495173e-25,2.1486910001593804e-11,1.5169325873695121e-15,0.0056181016929259947,0.00096853464073676275,7.3354680442745924e-10,1.2237017634782099e-12,1.8452045122974885e-06,3.2443524912266417e-10,2.860203654325609e-10
5.2176331866384096e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097193115671952,0.11304736391451156,0.022335030492367496,4.8808720848301503e-32,9.1123317753545758e-13,2.1719848146695303e-08,1.4542573230512749e-19,9.8632724742525931e-13,2.369788604615454e-11,1.904088678509299e-06,3.1982142743673698e-19,7.7681276438983709e-10,1.2876848940866873e-13,8.5344964269089507e-18,1.0373633705473928e-18,1.7335869413657475e-25,2.1756661967133477e-11,1.5564899031265764e-15,0.0056206969367978421,0.00097307369941344347,7.3686934705358923e-10,1.2394949066720546e-12,1.8603767678368244e-06,3.2717686010270148e-10,2.9219508085594575e-10
5.242513916929228e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33096482815136435,0.11304479839100835,0.022332761288276673,5.0544035066224348e-32,9.2681069745445059e-13,2.2174167575576405e-08,1.4809922592007757e-19,1.0075103493102384e-12,2.4002966361625958e-11,1.9202358368455674e-06,3.3089872525411541e-19,7.8544147225213049e-10,1.315289789044972e-13,8.7435566686635174e-18,1.0640481226121823e-18,1.8010737267930596e-25,2.202854420535497e-11,1.5968971163387071e-15,0.0056232463067126624,0.00097761210148156565,7.401938031054766e-10,1.255415520677271e-12,1.8756005217762068e-06,3.2992939145440333e-10,2.9847299627594761e-10
5.267394647220047e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33095777083552214,0.11304227788693756,0.022330492411789589,5.2333220720868368e-32,9.4258214262957622e-13,2.2635829781455448e-08,1.5081122678932264e-19,1.0290532618360581e-12,2.4310596948876577e-11,1.9364492533032146e-06,3.423087040659193e-19,7.941284192150568e-10,1.3433620117078299e-13,8.9567964568783339e-18,1.0912996779538293e-18,1.8708784082595867e-25,2.2302563543237538e-11,1.6381686467194367e-15,0.005625750590920753,0.00098214984831536596,7.4352017300017122e-10,1.271463948572223e-12,1.8908755973748702e-06,3.3269283802128115e-10,3.0485531625537219e-10
5.2922753775108654e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3309507584333114,0.11303980162760373,0.022328223862230163,5.4177716931206346e-32,9.5854903546816294e-13,2.3104917220389652e-08,1.5356216330488479e-19,1.05096050712589e-12,2.4620787856277479e-11,1.9527289175588318e-06,3.5405984429818367e-19,8.0287369755400437e-10,1.3719073992994038e-13,9.174280706869508e-18,1.1191275634688755e-18,1.9430700936784871e-25,2.2578726792698547e-11,1.6803190944889392e-15,0.0056282105641279239,0.00098668694126700929,7.4684845493008391e-10,1.2876405292423608e-12,1.9062018168952298e-06,3.3546719463928157e-10,3.1134325257929772e-10
5.314668034772602e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33094448504195928,0.11303761019389791,0.022326182446599785,5.5886269722732994e-32,9.7308760898508166e-13,2.3533513013195742e-08,1.560716533982718e-19,1.0709922998614202e-12,2.490215704780387e-11,1.9674372486853022e-06,3.6493471610699566e-19,8.1079439655270257e-10,1.3980076667353393e-13,9.373699778352081e-18,1.1446733919938695e-18,2.0101420267316741e-25,2.2829112379538242e-11,1.7190181855473032e-15,0.0056303872836725496,0.00099076976695432217,7.4984553781913318e-10,1.3023093062785338e-12,1.9200389948162031e-06,3.3797343941490723e-10,3.1727370458690134e-10
5.3370606920343386e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093824686600465,0.11303545343556011,0.02232414129476425,5.7641911558077574e-32,9.8778684893566369e-13,2.3968251171927684e-08,1.5861334945700553e-19,1.0913262441796608e-12,2.5185615552513113e-11,1.9821992245259562e-06,3.7609937722303688e-19,8.1876248295285039e-10,1.4245002863385391e-13,9.5766583664899436e-18,1.1707009728523102e-18,2.0792576978848287e-25,2.3081244984926179e-11,1.7584520741267632e-15,0.0056325292741913136,0.00099485206503018377,7.5284416340084419e-10,1.317082409215756e-12,1.9339173235746124e-06,3.4048851336746935e-10,3.2329158672610933e-10
5.359453349296075e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093204336709964,0.11303333081506078,0.022322100406252873,5.9445760431305682e-32,1.0026478752926969e-12,2.4409192766589208e-08,1.6118757206337442e-19,1.1119657141458922e-12,2.5471170685749462e-11,1.9970148374410336e-06,3.8756038566271079e-19,8.2677802118957504e-10,1.4513896120772743e-13,9.7832052980800566e-18,1.1972174986629938e-18,2.1504711940396447e-25,2.3335129543522276e-11,1.7986317846698699e-15,0.005634637073221334,0.00099893383643596631,7.5584433353997548e-10,1.331960074825359e-12,1.9478366715430586e-06,3.4301241271652443e-10,3.2939779729677034e-10
5.381846006557812e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33092587401523066,0.11303124180319055,0.022320059780601736,6.1298956864854919e-32,1.0176718112170224e-12,2.4856399167853064e-08,1.637946444610679e-19,1.1329141084562391e-12,2.5758829759716311e-11,2.0118840797640175e-06,3.993244218138097e-19,8.3484107480222692e-10,1.4786800292823049e-13,9.9933898803559068e-18,1.2242302413826187e-18,2.22383781889601e-25,2.3590770980145186e-11,1.8395684637244193e-15,0.0056367112099797159,0.0010030150820994901,7.5884604168465326e-10,1.3469425500529696e-12,1.9617969064492125e-06,3.4554513367650942e-10,3.3559323927537395e-10
5.4042386638195484e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330919738288589,0.11302918587893067,0.022318019417353594,6.3202664289019241e-32,1.0328597830511874e-12,2.530993204590965e-08,1.6643489257702273e-19,1.1541748505221221e-12,2.6048600083471994e-11,2.0268069437891282e-06,4.1139829023266861e-19,8.4295170643394501e-10,1.5063759547496907e-13,1.0207261903983855e-17,1.2517465528704827e-18,2.2994141154516139e-25,2.3848174209782011e-11,1.8812733808205393e-15,0.0056387522054929086,0.001007095802935236,7.6184928520966726e-10,1.3620300764053379e-12,1.9757978953780065e-06,3.4808667245679237e-10,3.4187882029959497e-10
5.424392055355111e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33091424445941708,0.11302736341288207,0.022316183314412222,6.4960168208625427e-32,1.0466701418858161e-12,2.5723571984658614e-08,1.6883975267880075e-19,1.1735794251451155e-12,2.6311204531820557e-11,2.0402833615657094e-06,4.2253540386521404e-19,8.5029200516081705e-10,1.5316526731534811e-13,1.0402941031487866e-17,1.2769479256544969e-18,2.3693698012534821e-25,2.4081347503803824e-11,1.9194740637989455e-15,0.0056405611898180247,0.001010768003704888,7.6455351889274273e-10,1.3756988583099453e-12,1.9884335197328241e-06,3.5038159345838412e-10,3.4761366601149852e-10
5.444545446890674e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090877708145827,0.11302556696376261,0.022314347423328079,6.6760428489932763e-32,1.0606151102894604e-12,2.6142431941169693e-08,1.7127199273067281e-19,1.1932423251584091e-12,2.6575530334148787e-11,2.053803200979358e-06,4.3393423458733453e-19,8.5767093650129437e-10,1.5572647208052449e-13,1.0601684695312149e-17,1.3025686825599095e-18,2.4412051565580074e-25,2.4315955392545941e-11,1.9583146387882623e-15,0.0056423441137816929,0.001014439780742418,7.6725899588179228e-10,1.3894530888525928e-12,2.0011019488701697e-06,3.5268365104940448e-10,3.5342293150062927e-10
5.464698838426237e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090333579086034,0.11302379616826795,0.022312511743781297,6.8604342422626768e-32,1.0746955159508314e-12,2.6566557490540239e-08,1.7373185599648608e-19,1.2131660979144371e-12,2.6841582812209028e-11,2.0673664563427461e-06,4.4560000821236294e-19,8.6508854425858239e-10,1.5832153833315082e-13,1.0803530208370983e-17,1.32861435136439e-18,2.5149640682855193e-25,2.4552001438645468e-11,1.9978035803060646e-15,0.0056441013406938901,0.0010181111346875831,7.699657103207217e-10,1.4032929489291368e-12,2.0138030845688701e-06,3.5499284245587816e-10,3.5930728805486793e-10
5.4848522299617997e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089792022884423,0.11302205066815849,0.022310676275456114,7.0492823308620488e-32,1.0889121886301778e-12,2.6995994401362331e-08,1.7621958755608538e-19,1.2333533071915015e-12,2.7109367285679678e-11,2.0809731219351873e-06,4.5753803663163658e-19,8.7254487164688356e-10,1.6095079672585093e-13,1.1008515207984412e-17,1.3550905136890471e-18,2.5906912947712351e-25,2.4789489198312928e-11,2.0379494457645577e-15,0.0056458332287999792,0.001021782066171898,7.7267366624122894e-10,1.4172185940781951e-12,2.0265368281919048e-06,3.5730916490055219e-10,3.6526740997948811e-10
5.5050056214973625e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089253004163405,0.11302033011018892,0.022308841018040829,7.2426800703516114e-32,1.1032659601555241e-12,2.7430788634973304e-08,1.7873543431871148e-19,1.2538065332434234e-12,2.7378889072162557e-11,2.0946231920186666e-06,4.6975371893779927e-19,8.800399612911817e-10,1.6361458000725263e-13,1.1216677657470778e-17,1.3820028053373197e-18,2.6684324801113668e-25,2.5028422221337741e-11,2.0787608759975238e-15,0.0056475401313509904,0.0010254525758187452,7.753828615152163e-10,1.4312301941627836e-12,2.0393030806878736e-06,3.5963261560276191e-10,3.7130397458695881e-10
5.523091799365769e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088771406455258,0.11301880698591374,0.022307194189606409,7.4201915623962677e-32,1.116264819723817e-12,2.7825583462237294e-08,1.8101736243846091e-19,1.272390411972803e-12,2.7622248453926321e-11,2.1069100698656589e-06,4.8095729485234158e-19,8.8679928648019224e-10,1.6603479820490798e-13,1.1406224814251487e-17,1.4065305943327342e-18,2.739952380023508e-25,2.5244080342860168e-11,2.1159599494149868e-15,0.0056490509639393113,0.0010287462280205374,7.7781521423838327e-10,1.4438778957206646e-12,2.05078744406674e-06,3.6172380741642976e-10,3.7678698733904872e-10
5.541177977234175e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088291799386071,0.11301730342036319,0.022305547530565701,7.601512917595027e-32,1.1293753707502777e-12,2.8224763592290872e-08,1.8332231517170802e-19,1.2911925129303408e-12,2.7867015142915296e-11,2.1192318957177149e-06,4.9239293151081418e-19,8.9358989360065262e-10,1.6848333494671586e-13,1.1598389739461132e-17,1.4314183627919005e-18,2.8131660098556568e-25,2.5460907851571667e-11,2.1537084404980812e-15,0.0056505422028464251,0.001032039541420677,7.8024856157189666e-10,1.4565950769281768e-12,2.0622978369573407e-06,3.6382073588281787e-10,3.8233260661335027e-10
5.559264155102582e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087814158388085,0.11301581916822592,0.022303901040701565,7.7867147607916209e-32,1.1425982186884687e-12,2.8628362637782123e-08,1.8565047479170547e-19,1.3102147351148902e-12,2.811319297821431e-11,2.1315886653754896e-06,5.0406471503062725e-19,9.0041181224744052e-10,1.7096043506651182e-13,1.1793200548263381e-17,1.4566702968619834e-18,2.8881082388965381e-25,2.5678907299942419e-11,2.1920127682097648e-15,0.0056520140933877527,0.0010353325164534461,7.8268290578213799e-10,1.4693818492704257e-12,2.0738341869226904e-06,3.6592339898526312e-10,3.8794132809141106e-10
5.577350332970988e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087338459201177,0.11301435398726224,0.022302254719799346,7.9758688321034841e-32,1.1559339703239381e-12,2.9036414334474721e-08,1.8800202479171467e-19,1.3294589883337691e-12,2.8360785797555029e-11,2.143980374631385e-06,5.1597679091037168e-19,9.072650716327572e-10,1.7346634477246266e-13,1.1990685571503106e-17,1.4822906186729919e-18,2.9648145472332444e-25,2.5898081236291463e-11,2.2308794069272197e-15,0.0056534668778072707,0.0010386251535481265,7.851182420351351e-10,1.482238343608848e-12,2.0853964212607523e-06,3.680317947048465e-10,3.936136493793068e-10
5.5954365108393946e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086864677869032,0.1130129076382649,0.022300608567646877,8.1690480016203421e-32,1.1693832337720804e-12,2.9448952540787748e-08,1.9037714989298091e-19,1.3489271932314769e-12,2.8609797437314519e-11,2.1564070192611838e-06,5.2813336470609308e-19,9.1414970058601921e-10,1.7600131165057672e-13,1.2190873356339844e-17,1.5082835865369919e-18,3.0433210344915848e-25,2.6118432204789934e-11,2.2703148867517018e-15,0.0056549007953164178,0.001041917453129068,7.875545668417501e-10,1.4951646757454472e-12,2.0969844670054918e-06,3.7014592102045046e-10,3.9935007000133571e-10
5.61171407092096e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086439894877812,0.11301162183020767,0.022299127174817298,8.3464118627669221e-32,1.1815851271525607e-12,2.9824100974643981e-08,1.9253507286374061e-19,1.3666416524931759e-12,2.8835124174229104e-11,2.1676208656626e-06,5.3928685167361929e-19,9.2037271114351896e-10,1.7830783146599053e-13,1.2373376993082329e-17,1.5319994187998335e-18,3.1155463686769827e-25,2.631775653834388e-11,2.30629862001965e-15,0.0056561753851606493,0.0010448802345244654,7.8974810798311978e-10,1.5068581712784343e-12,2.1074357164100697e-06,3.7205353269192564e-10,4.0456806788930144e-10
5.6279916310025253e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086016629143328,0.11301035091452394,0.022297645918353856,8.5271507509786679e-32,1.1938799039352719e-12,3.020293586017439e-08,1.9471237870025313e-19,1.3845404926136545e-12,2.9061606056857646e-11,2.1788630031752928e-06,5.5064498953493519e-19,9.2662117456994695e-10,1.8063827169276628e-13,1.255811428351445e-17,1.5560237287597897e-18,3.189286805489591e-25,2.6518038174224604e-11,2.3427532889399317e-15,0.0056574350543332902,0.0010478427431760363,7.9194245108469984e-10,1.5186084117034889e-12,2.117907760176289e-06,3.7396578303087648e-10,4.0983875924304833e-10
5.644269191084091e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085594863817608,0.11300909472298286,0.02229616479810689,8.7113201967215556e-32,1.2062680101906334e-12,3.0585482133097953e-08,1.9690920464791189e-19,1.4026251363731561e-12,2.9289245879098862e-11,2.1901334286873568e-06,5.622109716789316e-19,9.3289511108626339e-10,1.8299281569765398e-13,1.274510649204619e-17,1.5803596966984885e-18,3.2645699847235253e-25,2.671927895852793e-11,2.3796837709746836e-15,0.0056586799710682204,0.0010508049793831239,7.941375942108439e-10,1.5304154776875854e-12,2.1284005445671314e-06,3.7588267055935794e-10,4.1516251217497527e-10
5.660546751165656e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085174582242682,0.11300785308925039,0.022294683813928264,8.8989765098939867e-32,1.2187498928561398e-12,3.0971764808409719e-08,1.991256887780524e-19,1.4208970137338815e-12,2.9518046433959062e-11,2.2014321390746694e-06,5.7398803263266912e-19,9.3919454066204362e-10,1.8537164776009003e-13,1.2934375027512266e-17,1.605010527137027e-18,3.3414239752938173e-25,2.6921480734636321e-11,2.4170949809258007e-15,0.0056599103017026539,0.0010537669434419865,7.9633353757070013e-10,1.5422794518379976e-12,2.1389140156747343e-06,3.7780419379799133e-10,4.2053969603951856e-10
5.6768243112472215e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084755767948365,0.11300662584886771,0.022293202965671367,9.0901767890744095e-32,1.2313259997350917e-12,3.1361808980088865e-08,2.0136196999281314e-19,1.4393575618569243e-12,2.9748010513551286e-11,2.2127591312040285e-06,5.859794484801228e-19,9.455194830154249e-10,1.8777495307425266e-13,1.3125941443718962e-17,1.6299794489551514e-18,3.4198772807394702e-25,2.7124645343220774e-11,2.454991871120549e-15,0.0056611262106985218,0.0010567286356458338,7.9853028038801589e-10,1.554200416206727e-12,2.1494481194209913e-06,3.7973035126594523e-10,4.2597068142911452e-10
