Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
2.9466244109792367e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30392855477771424,0.11062382777575183,0.00769591603334897,7.9682456207407486e-11,7.7737753237999285e-11,0.0055028885214282496,0.0024675868035359204,1.7908454451945552e-11,6.8561175632400439e-14,2.3847620948025118e-07,1.3889938188927343e-22,3.4850636097817304e-07,5.2282559335202618e-18,1.2050560789776483e-16,1.1080597332374338e-12,4.5626674910049663e-15,8.1412868625913491e-13,3.4190694326723584e-16,0.005195373145428157,0.027781736125865111,1.1582348868423946e-08,0.00020154640840301687,1.1116604052942607e-09,3.9810017286602949e-05,0.00034113716091344748,3.1076614767595714e-10,1.9779456191266727e-06,7.7412719469973219e-05,1.8479983168906763e-09,4.6526455726656631e-11,7.4689150349723843e-16
2.950998225180142e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30391083380448453,0.11061787590303165,0.0076843340298358813,8.0053491620799828e-11,7.8073709156382925e-11,0.0055156327400890243,0.0024734689886978115,1.7970743157306261e-11,6.8970886028629857e-14,2.3871031183004667e-07,1.3987672909498516e-22,3.4887416609315589e-07,5.2511329237678731e-18,1.2100260643434885e-16,1.1118777367909972e-12,4.5811986490526575e-15,8.1491942610952466e-13,3.4396007588480558e-16,0.0051947890568948447,0.02779901343955064,1.1590568898305105e-08,0.00020174574055463964,1.115763639540072e-09,3.9915240288609892e-05,0.00034168096050078852,3.1128508283212856e-10,1.9824477439179643e-06,7.7587593387591207e-05,1.8522955379084898e-09,4.6681199331356231e-11,7.4910077207385492e-16
2.955372039381047e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3038931527150765,0.11061192018866031,0.0076727708027558407,8.0425570526351104e-11,7.8410533307116866e-11,0.0055283834952153379,0.0024793542317701062,1.80331405013681e-11,6.9382359210026531e-14,2.3894418401796692e-07,1.4085931038423821e-22,3.4924173359889111e-07,5.2740711018639507e-18,1.2150059395844956e-16,1.115701948904508e-12,4.5997735230360136e-15,8.1570719127609106e-13,3.4602218410451868e-16,0.0051942055053835643,0.027816250140442405,1.159877800537912e-08,0.00020194493631011721,1.1198756157486856e-09,4.0020583415909889e-05,0.00034222488489808398,3.1180375405932165e-10,1.986951881017689e-06,7.7762548703887589e-05,1.8565947787236507e-09,4.6836180140756842e-11,7.513119784420443e-16
2.9597458535819523e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30387551142962071,0.11060596064332509,0.0076612263166970871,8.0798693558641658e-11,7.874822618599051e-11,0.0055411407674746029,0.0024852425228793482,1.8095646460211561e-11,6.9795599633610498e-14,2.3917782644233215e-07,1.4184714461165407e-22,3.4960906379647054e-07,5.2970705177093949e-18,1.2199956928334098e-16,1.119532365027091e-12,4.6183921332273508e-15,8.1649198396830373e-13,3.4809329190662184e-16,0.0051936224899453284,0.027833446309244003,1.1606976231631198e-08,0.00020214399588811935,1.1239963377415191e-09,4.0126046636556469e-05,0.00034276893427857103,3.1232216069229668e-10,1.9914580238156891e-06,7.7937585180599245e-05,1.8608960327881938e-09,4.6991397976507292e-11,7.5352511599386725e-16
2.9641196677828575e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30385790986843536,0.11059999727768909,0.0076497005363315804,8.1172861348410109e-11,7.9086788286495054e-11,0.0055539045375781176,0.0024911338521745358,1.8158261009921404e-11,7.0210611758414694e-14,2.3941123950091098e-07,1.4284025066391353e-22,3.4997615698631099e-07,5.3201312211160217e-18,1.2249953121803706e-16,1.1233689806006031e-12,4.6370544998204236e-15,8.1727380641522002e-13,3.5017342329087098e-16,0.0051930400096332858,0.027850602026469117,1.1615163630283766e-08,0.00020234291950668579,1.1281258120776722e-09,4.0231629918728806e-05,0.00034331310881501205,3.1284030207634009e-10,1.995966165718807e-06,7.8112702580076826e-05,1.8651992935765326e-09,4.7146852623082261e-11,7.5574017775262541e-16
2.9684934819837627e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3038403479520263,0.11059403010239113,0.0076381934264147478,8.1548074522559221e-11,7.9426220099827213e-11,0.0055666747862809724,0.0024970282098270677,1.8220984126586627e-11,7.0627400045491967e-14,2.3964442359091808e-07,1.4383864745973683e-22,3.5034301346815614e-07,5.3432532618068635e-18,1.230004785673178e-16,1.1272117910596953e-12,4.6557606429305816e-15,8.180526608653391e-13,3.5226260227649495e-16,0.0051924580635027088,0.027867717372442067,1.1623340244410141e-08,0.0002025417073834339,1.1322640418011039e-09,4.033733323059003e-05,0.00034385740867986115,3.1335817755208807e-10,2.0004763001515966e-06,7.8287900665282675e-05,1.8695045545724691e-09,4.7302543913204516e-11,7.5795715724543381e-16
2.9724299147645773e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3038245760579904,0.11058865639613559,0.0076278529616606297,8.188666069798742e-11,7.9732452740422148e-11,0.0055781735334452459,0.0025023357128545354,1.8277527736573091e-11,7.1004031811286113e-14,2.3985409383164637e-07,1.4474174382384891e-22,3.5067298216367839e-07,5.3641155828315637e-18,1.234521727199e-16,1.1306756133210483e-12,4.6726336172141366e-15,8.187510941071169e-13,3.5415061893028842e-16,0.0051919347679312295,0.027883086732633067,1.1630690011537673e-08,0.00020272050059251548,1.1359959380365866e-09,4.0432568810552074e-05,0.0003443473858560613,3.1382403758875865e-10,2.0045371193321196e-06,7.8445647732845223e-05,1.8733809942767939e-09,4.7442868249852051e-11,7.5995407293639254e-16
2.976366347545392e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30380883615429627,0.11058327962037352,0.0076175275659129847,8.2226094591072263e-11,8.0039390599280294e-11,0.005589677498753858,0.0025076456537747498,1.8334159249004364e-11,7.1382109138526827e-14,2.4006357921791697e-07,1.4564915487718445e-22,3.5100275958554414e-07,5.3850276633846151e-18,1.2390466320953626e-16,1.1341444463978597e-12,4.6895420812606326e-15,8.1944712677463175e-13,3.560460011498912e-16,0.0051914119035974954,0.027898423515310515,1.1638031112738445e-08,0.00020289918418413687,1.1397349334934749e-09,4.0527901566010365e-05,0.0003448374648124861,3.1428968123863744e-10,2.0085995423781358e-06,7.8603459792397874e-05,1.8772590441639334e-09,4.7583383971774621e-11,7.6195253164961181e-16
2.9803027803262064e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30379312818337995,0.1105778997828107,0.0076072172136509462,8.2566376650876611e-11,8.0347034029732729e-11,0.0056011866682677746,0.0025129580254689625,1.8390878646460997e-11,7.1761635283463476e-14,2.4027288003815432e-07,1.4656089447797817e-22,3.5133234595087786e-07,5.405989539531417e-18,1.2435794915622327e-16,1.1376182869472509e-12,4.7064860495719913e-15,8.201407605468623e-13,3.579487664856441e-16,0.0051908894698171918,0.027913727778639659,1.1645363582611649e-08,0.00020307775831571778,1.1434810311919415e-09,4.0623331473992684e-05,0.00034532764567391801,3.1475510803050771e-10,2.0126635645311246e-06,7.8761336672403118e-05,1.8811386995198928e-09,4.7724090945676148e-11,7.6395252856936225e-16
2.984239213107021e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3037774520877991,0.11057251689113703,0.0075969218794077909,8.29075073239599e-11,8.0655383383615103e-11,0.0056127010280763974,0.0025182728208329717,1.844768591152756e-11,7.2142613503643713e-14,2.4048199658042179e-07,1.4747697650543552e-22,3.5166174147636866e-07,5.4270012472801573e-18,1.2481202967724748e-16,1.1410971316217581e-12,4.7234655365991475e-15,8.2083199711517984e-13,3.5985893250057744e-16,0.0051903674659073825,0.027928999580662906,1.1652687451558586e-08,0.00020325622314422987,1.1472342339992781e-09,4.0718858511681639e-05,0.00034581792856477054,3.1522031749466592e-10,2.016729181042967e-06,7.8919278201719766e-05,1.8850199556415568e-09,4.7864989039315217e-11,7.6595405889266235e-16
2.9881756458878355e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30376180781023321,0.11056713095302684,0.0075866415377707861,8.3249487054380642e-11,8.0964439011269943e-11,0.005624220564297496,0.0025235900327770888,1.8504581026793426e-11,7.2525047057895332e-14,2.406909291324254e-07,1.4839741485972172e-22,3.51990946378272e-07,5.4480628225820831e-18,1.2526690388720202e-16,1.1445809770693455e-12,4.740480556742148e-15,8.2152083818326714e-13,3.6177651677039228e-16,0.0051898458911865068,0.027944238979300141,1.1660002752438679e-08,0.00020343457882624033,1.1509945457080307e-09,4.0814482656358971e-05,0.00034630831360913858,3.1568530916585439e-10,2.0207963871761565e-06,7.9077284209601873e-05,1.8889028078385835e-09,4.8006078107408862e-11,7.6795711768838924e-16
2.99211207866865e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30374619529348207,0.11056174197613876,0.0075763761633810336,8.3592316283699878e-11,8.1274201261549465e-11,0.0056357452630771349,0.002528909654226101,1.8561563974854737e-11,7.2908939206318754e-14,2.4089967798151583e-07,1.4932222346194886e-22,3.523199608724103e-07,5.4691743013317415e-18,1.2572257089800803e-16,1.1480698199334328e-12,4.7575311243503001e-15,8.2220728546702778e-13,3.6370153688343849e-16,0.0051893247449743768,0.027959446032349101,1.1667309521616349e-08,0.0002036128255180405,1.1547619697445655e-09,4.091020388526435e-05,0.00034679880093093496,3.1615008258086471e-10,2.0248651782050175e-06,7.9235354525697478e-05,1.8927872514303251e-09,4.8147358010690401e-11,7.6996170009772802e-16
2.9960485114494646e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30373061448046651,0.11055634996811582,0.007566125730933345,8.3935995450984523e-11,8.1584670481817351e-11,0.0056472751105896167,0.0025342316781192436,1.861863473831383e-11,7.3294293210295511e-14,2.4110824341468584e-07,1.5025141625416516e-22,3.5264878517417492e-07,5.4903357193672359e-18,1.2617902981892769e-16,1.1515636568529499e-12,4.7746172537222591e-15,8.2289134069450852e-13,3.6563401044069602e-16,0.0051888040265921755,0.027974620797485656,1.1674607790383993e-08,0.00020379096337552508,1.1585365085849586e-09,4.1006022175739631e-05,0.00034728939065375612,3.1661463727632518e-10,2.0289355494147161e-06,7.9393488980047334e-05,1.8966732817451877e-09,4.82888286223767e-11,7.7196780139340604e-16
2.999984944230279e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30371506531422771,0.11055095493658554,0.0075558902151760766,8.4280524992810383e-11,8.1895847017951173e-11,0.0056588100930374044,0.002539556097410159,1.8675793299778259e-11,7.3681112332474892e-14,2.4131662571857048e-07,1.5118500719934315e-22,3.5297741949852742e-07,5.5115471124704373e-18,1.2663627975657609e-16,1.155062484462352e-12,4.7917389591061017e-15,8.2357300560581403e-13,3.6757395505575477e-16,0.0051882837353624473,0.027989763332264155,1.1681897588345682e-08,0.00020396899255411776,1.1623181656318297e-09,4.1101937505308992e-05,0.00034778008290080163,3.1707897279274235e-10,2.03300749610014e-06,7.9551687403084078e-05,1.900560894124588e-09,4.8430489801604878e-11,7.7397541670514656e-16
3.0039213770110937e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30369954773792701,0.11054555688915982,0.0075456695909110003,8.4625905343264642e-11,8.2207731214345123e-11,0.0056703501966510559,0.0025448829050668683,1.8733039641863413e-11,7.4069399836751282e-14,2.4152482517945334e-07,1.5212301028136833e-22,3.5330586406000065e-07,5.5328085163672183e-18,1.2709431981494334e-16,1.1585662993916212e-12,4.8088962546994704e-15,8.2425228195302754e-13,3.6952138835479522e-16,0.0051877638706091028,0.028004873694117735,1.1689178952002074e-08,0.00020414691320895211,1.1661069449319102e-09,4.1197949851468833e-05,0.00034827087779507379,3.1754308867502616e-10,2.037081013567615e-06,7.9709949625630835e-05,1.9044500839215329e-09,4.8572341399599213e-11,7.7598454109248184e-16
3.0078578097919082e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30368406169484496,0.11054015583343511,0.0075354638329931884,8.4972136933948986e-11,8.2520323413911461e-11,0.0056818954076891829,0.0025502120940717405,1.879037374719298e-11,7.4459158988275948e-14,2.4173284208326431e-07,1.5306543950502979e-22,3.5363411907270019e-07,5.5541199667276449e-18,1.2755314909540824e-16,1.162075098266329e-12,4.8260891546496657e-15,8.2492917150014211e-13,3.7147632797657246e-16,0.0051872444316574083,0.02801995194035857,1.1696451915369287e-08,0.00020432472549486268,1.1699028488557852e-09,4.1294059191712487e-05,0.00034876177545936117,3.180069844668662e-10,2.0411560971354426e-06,7.9868275478900313e-05,1.9083408464961749e-09,4.8714383291336866e-11,7.7799516986687351e-16
3.011794242572723e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30366860712838212,0.11053475177699244,0.0075252729163307937,8.5319220193984334e-11,8.2833623958084171e-11,0.0056934457124383445,0.0025555436574214449,1.8847795598398367e-11,7.4850393053449532e-14,2.4194067671557965e-07,1.5401230889600345e-22,3.5396218475030582e-07,5.5754814991663858e-18,1.2801276669675792e-16,1.1655888777076722e-12,4.8433176730537827e-15,8.2560367602294316e-13,3.7343879157238756e-16,0.0051867254178339893,0.028034998128178348,1.1703716506959644e-08,0.00020450242956615005,1.1737058807804186e-09,4.1390265503785083e-05,0.00034925277601598913,3.184706597154331e-10,2.0452327421306784e-06,8.0026664794493295e-05,1.9122331772220593e-09,4.8856615335591708e-11,7.8000729817101733e-16
3.0157306753535373e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30365318398205782,0.11052934472739737,0.0075150968158849349,8.5667155550012867e-11,8.3147633186820811e-11,0.0057050010972129793,0.0025608775881269226,1.8905305178118572e-11,7.5243105299902051e-14,2.4214832936162341e-07,1.5496363250084205e-22,3.5429006130607338e-07,5.5968931492428253e-18,1.2847317171520041e-16,1.169107634332466e-12,4.860581823958778e-15,8.2627579730893639e-13,3.7540879680607041e-16,0.0051862068284668199,0.02805001231464857,1.1710972760445567e-08,0.00020468002557683565,1.1775160442563681e-09,4.1486568765407698e-05,0.00034974387958708618,3.1893411397116421e-10,2.0493109438918668e-06,8.0185117404397597e-05,1.9161270714833007e-09,4.8999037389678504e-11,7.8202092114320703e-16
3.019667108134352e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30363779219951015,0.11052393469220008,0.0075049355066695977,8.6015943426200915e-11,8.3462351438604282e-11,0.0057165615483553856,0.0025662138792133622,1.8962902469003429e-11,7.5637298996499888e-14,2.4235580030626956e-07,1.5591942438696758e-22,3.5461774895283479e-07,5.6183549524613303e-18,1.2893436324438403e-16,1.1726313647531941e-12,4.8778816213616126e-15,8.2694553715729456e-13,3.773863613539672e-16,0.0051856886628852215,0.028064994556720724,1.1718220712374832e-08,0.00020485751368065234,1.1813333421284483e-09,4.1582968954272039e-05,0.00035023508629458596,3.1939734678581229e-10,2.0533906977695664e-06,8.0343633140987297e-05,1.9200225246728171e-09,4.9141649321825215e-11,7.8403603404445785e-16
3.0236035409151665e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30362243172449555,0.11051852167893543,0.007494788963751468,8.636558424424218e-11,8.3777779050445478e-11,0.0057281270522356181,0.0025715525237201605,1.9020587453711418e-11,7.6032977413335806e-14,2.4256308983404158e-07,1.5687969864265774e-22,3.5494524790300033e-07,5.6398669442714385e-18,1.2939634037540804e-16,1.1761600655780388e-12,4.8952170792093204e-15,8.2761289737876208e-13,3.7937150290491719e-16,0.0051851709204198673,0.028079944911226687,1.1725460391643006e-08,0.00020503489403082858,1.1851577774977887e-09,4.1679466048303145e-05,0.00035072639625998174,3.1986035771287691e-10,2.0574719991232937e-06,8.0502211837021228e-05,1.9239195321953397e-09,4.928445099449417e-11,7.8605263207417805e-16
3.027539973695981e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30360710250088901,0.11051310569512296,0.0074846571622497931,8.6716078423360689e-11,8.4093916357885627e-11,0.0057396975952514395,0.0025768935147008872,1.9078360114909375e-11,7.6430143821709214e-14,2.4277019822911423e-07,1.5784446937703485e-22,3.5527255836856028e-07,5.6614291600681271e-18,1.2985910219683656e-16,1.1796937334108899e-12,4.9125882113990811e-15,8.2827787979557613e-13,3.8136423916023368e-16,0.0051846536004027648,0.02809486343487903,1.1732691827911924e-08,0.00020521216678022993,1.1889893541203937e-09,4.1776060025506729e-05,0.00035121780960447447,3.2032314630940001e-10,2.0615548433225206e-06,8.0660853325642125e-05,1.9278180894674856e-09,4.9427442260511313e-11,7.8807071033776724e-16
3.0314764064767956e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30359180447268291,0.11050768674826689,0.0074745400773362277,8.7067426380314333e-11,8.4410763694998886e-11,0.0057512731638282369,0.0025822368452232511,1.9136220435276174e-11,7.6828801494127256e-14,2.4297712577531548e-07,1.5881375072005332e-22,3.5559968056108567e-07,5.6830416351920494e-18,1.3032264779472485e-16,1.1832323648513873e-12,4.9299950317784145e-15,8.2894048624137834e-13,3.8336458783368328e-16,0.0051841367021672651,0.028109750184271358,1.1739915059505883e-08,0.00020538933208151685,1.1928280750403223e-09,4.1872750863759889e-05,0.00035170932644916367,3.2078571213449227e-10,2.0656392257498635e-06,8.0819557440375299e-05,1.9317181919140831e-09,4.9570622985166442e-11,7.900902640849697e-16
3.03541283925761e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30357653758398756,0.11050226484585628,0.0074644376842347175,8.7419628529397943e-11,8.4728321394394218e-11,0.0057628537444189909,0.0025875825083690766,1.9194168397502173e-11,7.7228953704310347e-14,2.4318387275612556e-07,1.5978755682249062e-22,3.5592661469172944e-07,5.7047044049297426e-18,1.3078697625262979e-16,1.1867759564949691e-12,4.9474375541452497e-15,8.2960071856115274e-13,3.8537256665147056e-16,0.0051836202250480521,0.028124605215878565,1.1747130117802465e-08,0.00020556639008688249,1.1966739428518947e-09,4.1969538541125605e-05,0.00035220094691475266,3.2124805474779198e-10,2.0697251417978342e-06,8.0978324015127781e-05,1.9356198349701166e-09,4.9713993038594192e-11,7.9211128861552074e-16
3.0389556287603434e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30356282396234474,0.11049738261286497,0.007455358071507252,8.7737341138277258e-11,8.5014730957324107e-11,0.0057732805410481338,0.0025923955938868424,1.9246396482997285e-11,7.7590371229958435e-14,2.4336979088946148e-07,1.6066786269637303e-22,3.5622069479058246e-07,5.7242439287094791e-18,1.3120554045061814e-16,1.189969427130575e-12,4.9631663608388191e-15,8.301928993051302e-13,3.8718628602159845e-16,0.005183155755146376,0.028137947672199935,1.1753616705420327e-08,0.00020572565067913405,1.2001413376914625e-09,4.2056730230199312e-05,0.00035264349402911057,3.2166397189307124e-10,2.0734037736850484e-06,8.1121267198752082e-05,1.9391326271795515e-09,4.9843187838776221e-11,7.9393146415621524e-16
