Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CHOX(53),CO2X(24)
1.1184009392612826e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44821717667657285,0.11465469943159168,0.022742695135111901,3.2305193773706827e-17,2.167778348133805e-15,4.6381495779420746e-06,1.7619616521070152e-07,3.2667349967935467e-09,1.4903995511931602e-20,9.8653656774771848e-05,2.2772290066085291e-18,8.540604178989178e-05,1.0405836536095265e-13,4.2802631260637026e-18,2.2853920680978318e-15,1.6850382255342612e-17,5.4216714932100773e-14,8.335266901989945e-13,0.0039135562999412215,0.00015756768643178105,1.6035145105816738e-05,4.228231048624571e-12,1.1589584793375418e-09,5.3993810662260714e-13,2.6959470020616797e-09,2.8693810015366919e-06,1.1267996125510659e-10,6.763804082897836e-08,1.2907354234934696e-12,5.578842524598316e-10,5.516248062178615e-13,6.7786865646219417e-16,3.4981808679731224e-19
1.1268585388467226e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44819514583971093,0.11463328849675671,0.02274210458114366,3.3466641497063611e-17,2.2468473998070844e-15,4.7157067018089047e-06,1.8107934867513361e-07,3.3407963729798773e-09,1.5599166147641965e-20,9.9398403733602769e-05,2.3656365880400339e-18,8.5966332215139577e-05,1.0649449538942346e-13,4.4461963122945124e-18,2.3672137753478977e-15,1.7441583514207726e-17,5.5496037540985433e-14,8.594516111306072e-13,0.0039341810044930718,0.00015874390036844379,1.6227358202226417e-05,4.3109425472204119e-12,1.1666911155861112e-09,5.4380810466618793e-13,2.7628747652807244e-09,2.9057516847965162e-06,1.1499849293597917e-10,6.8895553712482508e-08,1.3310974570586438e-12,5.620834424989968e-10,5.66891873537693e-13,7.0014407366706255e-16,3.596987636013711e-19
1.1353161384321626e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44817322028078926,0.11461198297256564,0.022741514100422969,3.4660765329664538e-17,2.3281920617347672e-15,4.7941094937542295e-06,1.8605989436499481e-07,3.4159590110672431e-09,1.6321230088794222e-20,0.00010014311975936029,2.456769843195809e-18,8.6525532645179349e-05,1.0896867883357098e-13,4.6173033891772377e-18,2.4512872512251236e-15,1.804892918857588e-17,5.6796604841587018e-14,8.859791461496822e-13,0.0039547000543540493,0.000159919870417735,1.642000177933978e-05,4.3945242985799229e-12,1.1744233888067338e-09,5.4768697942789553e-13,2.8308674130714403e-09,2.9422966860821535e-06,1.1734666079808112e-10,7.0167810540458407e-08,1.3724027394878207e-12,5.6628224060767426e-10,5.8246264185127449e-13,7.2295748561878642e-16,3.6978063236662606e-19
1.1437737380176026e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44815139947755595,0.11459078231942846,0.02274092369266538,3.5888227821326338e-17,2.4118590401263651e-15,4.8733639431309978e-06,1.911389661443772e-07,3.4922307402298946e-09,1.7071010530210623e-20,0.0001008878046180983,2.550691310657598e-18,8.7083646449578742e-05,1.1148121791879764e-13,4.7937082423940423e-18,2.5376554130790128e-15,1.8672734502456957e-17,5.8118640645160515e-14,9.1311864123417003e-13,0.0039751139893620209,0.00016109559598454325,1.6613059932177529e-05,4.4789743818051644e-12,1.1821552965819459e-09,5.5157488001338784e-13,2.8999297727350358e-09,2.9790148069918823e-06,1.1972459124187042e-10,7.1454918995349363e-08,1.4146659783083567e-12,5.7048064550928048e-10,5.9834072523287645e-13,7.4631663584978836e-16,3.8006614979292833e-19
1.1522313376030426e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44812968291049854,0.11456968600051869,0.022740333357587905,3.7149699541261695e-17,2.4978955282545335e-15,4.9534760361978948e-06,1.9631773121035052e-07,3.5696193828332988e-09,1.7849348762459065e-20,0.00010163245807615206,2.6474644756422667e-18,8.7640676970693568e-05,1.1403241495358711e-13,4.9755368940873183e-18,2.6263616047277322e-15,1.9313318311263569e-17,5.9462370101863636e-14,9.408795160403876e-13,0.0039954233465909605,0.00016227107646754111,1.6806516788707369e-05,4.5642907647198876e-12,1.1898868364941895e-09,5.5547195599488826e-13,2.9700665155289416e-09,3.0159048460111175e-06,1.2213240884448835e-10,7.275698732314663e-08,1.457901997623932e-12,5.7467865592963575e-10,6.1452974787109223e-13,7.7022911375091287e-16,3.9055772236766469e-19
1.1606889371884826e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44810807006282694,0.11454869348175921,0.022739743094908976,3.8445859111224808e-17,2.5863492019860548e-15,5.0344517542640523e-06,2.0159736001706352e-07,3.6481327544282274e-09,1.8657104407821045e-20,0.00010237707990012536,2.7471537769321756e-18,8.8196627523790696e-05,1.1662257232729284e-13,5.1629175270309402e-18,2.7174495954164047e-15,1.9971003110347989e-17,6.0828019695983289e-14,9.6927126392238502e-13,0.0040156286603651647,0.00016344631125927449,1.7000356513494809e-05,4.6504712834335446e-12,1.1976180061629874e-09,5.5937835692411256e-13,3.041282136332328e-09,3.0529655986053678e-06,1.2457023850190469e-10,7.4074124303279914e-08,1.5021257381458125e-12,5.7887627059478805e-10,6.3103334383884962e-13,7.9470270697348424e-16,4.0125786366389073e-19
1.1683007768153787e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44808870675504953,0.11452988852479379,0.022739211920167136,3.9642628221609684e-17,2.6680639914236445e-15,5.1080732380021142e-06,2.0643623438906331e-07,3.7197628862079367e-09,1.9409961809124681e-20,0.00010304721230186691,2.8394214771728907e-18,8.8696062367261697e-05,1.1898727504162845e-13,5.3364147440375895e-18,2.8015017424401155e-15,2.057781025834795e-17,6.2076034308349212e-14,9.9537113915629557e-13,0.004033724925022561,0.00016450381199887814,1.7175126562506431e-05,4.7287707110005149e-12,1.2045757403020719e-09,5.6290221330958699e-13,3.1063022249807286e-09,3.0864652381086391e-06,1.2679004613191995e-10,7.5272521595120767e-08,1.5427840487354207e-12,5.8265378437123991e-10,6.4615855174725892e-13,8.1721507024716885e-16,4.1106834873595705e-19
1.1751514324795851e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44807135094460598,0.11451303526368621,0.02273873391267708,4.0744637235189453e-17,2.7433439459266443e-15,5.174938409599746e-06,2.108625961555866e-07,3.7850190449734293e-09,2.0109054079235339e-20,0.00010365030925345295,2.9245672038688395e-18,8.9144810038408649e-05,1.2114288122602668e-13,5.4965773086362148e-18,2.8788556552327073e-15,2.1136204363442386e-17,6.321472400930554e-14,1.0193103684234594e-12,0.0040499401948719607,0.00016545539171326562,1.7332664329961948e-05,4.7998356496465776e-12,1.2108374414744659e-09,5.6608033459072798e-13,3.1655730112639525e-09,3.11673157597025e-06,1.2880881468275337e-10,7.6361656740921598e-08,1.5800801388034215e-12,5.8605327104341622e-10,6.5999382066350189e-13,8.3787471997704137e-16,4.2004539811791682e-19
1.1820020881437916e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44805406227441735,0.11449624916519591,0.022738255952191751,4.1870638051840811e-17,2.8202961441925985e-15,5.2423808148598656e-06,2.1535722602997304e-07,3.8510270123432705e-09,2.0829036769292367e-20,0.00010425338503574937,3.0117439442555459e-18,8.9592854949002888e-05,1.2332458720038919e-13,5.6606176512971411e-18,2.9578514787777624e-15,2.1706403813653439e-17,6.4368202555560306e-14,1.0436806347755575e-12,0.004066088142910553,0.00016640680912991543,1.7490425279774813e-05,4.8714633341413505e-12,1.217098895440532e-09,5.6926483851969327e-13,3.2255591121807411e-09,3.1471077677361718e-06,1.308474892845908e-10,7.7460873435560935e-08,1.6180512203634059e-12,5.8945249580112475e-10,6.7404197385984649e-13,8.5891618405389147e-16,4.2916368061195369e-19
1.188852743807998e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44803684047499076,0.11447952995071231,0.022737778038564235,4.3021006863143943e-17,2.8989468297346119e-15,5.3104036148680544e-06,2.1992075196943987e-07,3.9177909287034488e-09,2.1570402876502339e-20,0.0001048564395251804,3.1009878061946122e-18,9.0040198809439721e-05,1.2553255381247721e-13,5.8286081522480353e-18,3.0385132860406593e-15,2.2288587024735028e-17,6.5536592848180139e-14,1.0684871250359078e-12,0.0040821690478797185,0.00016735806391463153,1.7648401082497985e-05,4.9436523967624454e-12,1.2233601009112325e-09,5.7245580306516559e-13,3.2862626009805781e-09,3.1775931677693869e-06,1.3290613263454449e-10,7.8570230378084533e-08,1.6567054576739782e-12,5.9285145796966571e-10,6.8830496059551352e-13,8.8034362990618379e-16,4.3842453230789062e-19
1.1957033994722045e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44801968527797043,0.11446287734278111,0.022737300171648232,4.4196123359943988e-17,2.9793224444813228e-15,5.3790099650136263e-06,2.2455380318847676e-07,3.9853149314949706e-09,2.2333653706698873e-20,0.00010545947259826168,3.1923353214692485e-18,9.048684331870953e-05,1.27766941940593e-13,6.0006221695364224e-18,3.1208653307798819e-15,2.2882933994624248e-17,6.6720018350718548e-14,1.093735057786959e-12,0.0040981831873644729,0.00016830915573075642,1.7806583431393067e-05,5.0164014279310478e-12,1.2296210565858628e-09,5.7565330660019817e-13,3.3476854838860546e-09,3.2081871292679668e-06,1.3498480631400172e-10,7.9689786436856328e-08,1.6960510652455294e-12,5.9625015687551804e-10,7.027847339331069e-13,9.0216105765570069e-16,4.4782923271945039e-19
1.202554055136411e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44800259641613188,0.11444629106509939,0.022736822351298022,4.5396370744705688e-17,3.0614496269917422e-15,5.4482030143578053e-06,2.2925701013131074e-07,4.0536031552118031e-09,2.3119298911276679e-20,0.00010606248413159598,3.2858234481878322e-18,9.0932790164445528e-05,1.3002791249281966e-13,6.1767340476723298e-18,3.2049320471011194e-15,2.3489626306017937e-17,6.7918603086779037e-14,1.1194296833761194e-12,0.0041141308377982974,0.00016926008423920159,1.7964964043676051e-05,5.0897089630527989e-12,1.2358817612149845e-09,5.7885742939222934e-13,3.4098296861377734e-09,3.238889004303452e-06,1.3708357346343923e-10,8.0819600638554511e-08,1.7360963078496764e-12,5.9964859184616892e-10,7.1748325066087676e-13,9.2437245454508405e-16,4.5737912292870438e-19
1.2094047108006174e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44798557362337504,0.11442977084251094,0.022736344577368495,4.6622135732787376e-17,3.1453552106043392e-15,5.5179859050093016e-06,2.3403100444839979e-07,4.1226597313988163e-09,2.3927856566936186e-20,0.00010666547400186901,3.3814895731822828e-18,9.137804102297395e-05,1.3231562640626307e-13,6.3570191263520354e-18,3.2907380489653709e-15,2.4108847128792682e-17,6.9132471637281441e-14,1.145576283921225e-12,0.004130012274467916,0.00017021084909848053,1.8123534661720238e-05,5.1635734922474141e-12,1.242142213497839e-09,5.8206824766310558e-13,3.4726970649611013e-09,3.2696981438355357e-06,1.392024943691772e-10,8.195973215700892e-08,1.7768495005281202e-12,6.0304676220823024e-10,7.3240247120750857e-13,9.4698206778108187e-16,4.6707555639928968e-19
1.2155703008984031e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44797030937992943,0.11441495889278973,0.022735914620402153,4.7747464223874761e-17,3.2224131020172251e-15,5.5812974117732092e-06,2.383886455484805e-07,4.1854710036728485e-09,2.4675583653324908e-20,0.0001072081462613417,3.4694825217938055e-18,9.1778173102998909e-05,1.3439756753951046e-13,6.5229068607563565e-18,3.3694710277585248e-15,2.4677010417301087e-17,7.0238124407079991e-14,1.1694990542755668e-12,0.0041442491813063372,0.00017106639726764751,1.8266403869183465e-05,5.2305265187631991e-12,1.2477764037089235e-09,5.8496377234832434e-13,3.5298975027404936e-09,3.2975175432502466e-06,1.4112680355745346e-10,8.2994720846351787e-08,1.8141395841505726e-12,6.0610488873774138e-10,7.4602009463017383e-13,9.676745046746909e-16,4.7592869510993678e-19
1.2217358909961888e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479550982453917,0.11440020002675906,0.022735484700814552,4.889406492708868e-17,3.3009532215482606e-15,5.6450915084983328e-06,2.4280459912950423e-07,4.248910993346152e-09,2.5442686085136132e-20,0.00010775080078412635,3.5592981454256037e-18,9.2177743988309255e-05,1.3650141853977603e-13,6.692293068498044e-18,3.4496511063437158e-15,2.5255607226753015e-17,7.1356350025019663e-14,1.1937961240287048e-12,0.0041584328761313681,0.00017192181235020827,1.840941433211085e-05,5.2979282881682913e-12,1.2534103875499804e-09,5.8786484169724221e-13,3.5876864101912003e-09,3.3254228256486812e-06,1.4306753038905133e-10,8.4038157925222997e-08,1.8520160157426717e-12,6.0916279990021478e-10,7.5981951309860766e-13,9.8869558757236544e-16,4.8490255525927062e-19
1.2279014810939745e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44793994002808857,0.11438549404619343,0.02273505481850115,5.006222707249211e-17,3.3809955277729103e-15,5.7093704688691269e-06,2.4727932806428189e-07,4.3129827061795452e-09,2.6229559359218809e-20,0.0001082934374804828,3.650964599357251e-18,9.2576754877656399e-05,1.3862729678749807e-13,6.8652347747213791e-18,3.5312965999879744e-15,2.5844774394973694e-17,7.2487240457149205e-14,1.2184714098735604e-12,0.0041725635572634721,0.00017277709409235933,1.8552560087771997e-05,5.3657776033640317e-12,1.2590441640801415e-09,5.9077151047555086e-13,3.646064988902705e-09,3.3534135156815066e-06,1.4502471771929691e-10,8.5090086792497721e-08,1.8904849614478237e-12,6.1222049520589788e-10,7.7380216301332225e-13,1.0100484588251514e-15,4.9399814878738529e-19
1.2334505121819817e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44792634271891618,0.11437230371752032,0.022734667956202412,5.1132248954276185e-17,3.4543345678770256e-15,5.7676379659103173e-06,2.513572201830827e-07,4.3711898537294563e-09,2.6954980843767886e-20,0.0001087817951914728,3.7350703695995267e-18,9.2935386866412417e-05,1.4055951753579028e-13,7.0239699365105574e-18,3.6060457057922336e-15,2.638417644337254e-17,7.3515946560953344e-14,1.2410057958468505e-12,0.004185236006889987,0.0001735467334432707,1.8681502030653912e-05,5.4272236331451046e-12,1.2641143849016098e-09,5.9339234539494447e-13,3.6991108397679441e-09,3.3786777668216046e-06,1.4680029412922358e-10,8.6044119176663539e-08,1.9256187350619123e-12,6.1497223601860564e-10,7.8654439977235329e-13,1.0295520748789514e-15,5.0228900455367116e-19
1.238999543269989e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479127879793211,0.11435915592264594,0.022734281123935714,5.2220185875245549e-17,3.5289213675253436e-15,5.8263016879403085e-06,2.5548343429972147e-07,4.429913318599742e-09,2.7697038048936448e-20,0.00010927013832504231,3.8207192816114525e-18,9.3293567087160233e-05,1.4250976104080269e-13,7.1856743143673468e-18,3.682010243798512e-15,2.6932353399872166e-17,7.4555053493865222e-14,1.2638526109239689e-12,0.0041978658189991839,0.0001743162643945384,1.8810544427718342e-05,5.4890302730841667e-12,1.2691844363510258e-09,5.960178027398142e-13,3.7526360695953392e-09,3.4040104651193314e-06,1.4858926902151725e-10,8.7005096848109283e-08,1.9612420080306008e-12,6.177238012343009e-10,7.9943726945059766e-13,1.0493288944210665e-15,5.1067994269535547e-19
1.2445485743579962e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44789927567106941,0.11434605051859702,0.022733894321625623,5.3326253504353236e-17,3.6047707297259169e-15,5.8853632791220768e-06,2.5965830932708351e-07,4.4891552879570026e-09,2.8456031218320184e-20,0.000109758466815858,3.907932460094224e-18,9.36512963987017e-05,1.4447811290768173e-13,7.3503908916208689e-18,3.7592038077660297e-15,2.7489407197176883e-17,7.5604629039984955e-14,1.2870147537142341e-12,0.0042104531366333976,0.00017508568675806609,1.8939682973965051e-05,5.5511965932803188e-12,1.2742543177427149e-09,5.9864792256305684e-13,3.8066414569869031e-09,3.429411262694313e-06,1.5039167274237766e-10,8.7973051574295673e-08,1.9973593440505583e-12,6.204751904966322e-10,8.1248182364276618e-13,1.0693810744028625e-15,5.1917166309371889e-19
1.2495427023372027e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44788715075856811,0.11433429178132884,0.022733546225097316,5.4337395605219799e-17,3.6741269446135475e-15,5.9388602444629537e-06,2.6345758240302211e-07,4.5429181883805841e-09,2.9153856547318334e-20,0.0001101979498840595,3.987779382075058e-18,9.3972867957709246e-05,1.4626518299834322e-13,7.501247131844192e-18,3.8297401290190962e-15,2.7998430116463182e-17,7.6558253905926724e-14,1.3081326941525439e-12,0.0042217455075651104,0.00017577807388649745,1.9055986326380762e-05,5.6074530237186347e-12,1.2788170650219726e-09,6.0101905024719387e-13,3.8556574573644931e-09,3.4523299175436295e-06,1.5202534260713054e-10,8.8850202491859059e-08,2.030291159728523e-12,6.2295129009796462e-10,8.2435248290581236e-13,1.0876652339034092e-15,5.2690096610763993e-19
1.2545368303164092e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44787506000375005,0.11432256716165913,0.022733198152718338,5.5363558879314025e-17,3.7445287906082689e-15,5.9926820037207847e-06,2.6729679339151126e-07,4.5971044406584549e-09,2.9865870563303443e-20,0.00011063742099113633,4.0689262952534957e-18,9.4294075591483921e-05,1.4806705263144231e-13,7.6546104106204351e-18,3.9012930505822616e-15,2.851480168102622e-17,7.7520463181178106e-14,1.3295105413731631e-12,0.0042330036770485717,0.00017647037276728242,1.917236096569773e-05,5.6639993210548886e-12,1.2833796734950461e-09,6.0339401681822218e-13,3.9050635111326951e-09,3.4753031965245583e-06,1.5366993626027505e-10,8.9733053783796214e-08,2.0636302380704787e-12,6.2542724662868586e-10,8.3634762800534367e-13,1.1061757226322746e-15,5.3471300030589761e-19
1.2595309582956158e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44786300330681145,0.11431087655635609,0.022732850104434231,5.6404903721838153e-17,3.8159872207162151e-15,6.0468297454241417e-06,2.7117619027357562e-07,4.6517156365844883e-09,3.0592300113548308e-20,0.00011107688008950907,4.1513889980705503e-18,9.4614919916311433e-05,1.4988378423433419e-13,7.8105130085971664e-18,3.9738726398187816e-15,2.9038597633225683e-17,7.8491306759013722e-14,1.3511504369078669e-12,0.0042442277483658456,0.00017716258326134975,1.9288803783547319e-05,5.7208347692468921e-12,1.2879421426631237e-09,6.0577285119323053e-13,3.9548601203647273e-09,3.4983308452034594e-06,1.5532547531284521e-10,9.0621628668882175e-08,2.0973799510218254e-12,6.2790305982932127e-10,8.4846802830451636e-13,1.1249141015031944e-15,5.426082776066554e-19
1.2645250862748223e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4478509805682514,0.11429921986250044,0.022732502080190696,5.7461591531435025e-17,3.8885132380604608e-15,6.1013046546689795e-06,2.7509602130757078e-07,4.7067533671146427e-09,3.1333374590543198e-20,0.00011151632713161206,4.235183415845864e-18,9.493540154541279e-05,1.5171544024074833e-13,7.9689875089514701e-18,4.0474890135809355e-15,2.9569894168911111e-17,7.9470834682306701e-14,1.3730545312731191e-12,0.0042554178244865242,0.00017785470522902578,1.9405311681519788e-05,5.7779586393544725e-12,1.2925044720201637e-09,6.0815558269912025e-13,4.0050477650099041e-09,3.521412608897405e-06,1.5699198120074031e-10,9.1515950380012584e-08,2.1315436847448659e-12,6.3037872944029287e-10,8.6071445400042509e-13,1.1438819132491958e-15,5.5058731950662145e-19
