Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(65),CH4OX(60),C3H7(36),C2H3(46),C2H2(244),C2H2(264),C2H2X(266),C4H6(280)
4.5508156068548004e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420254556311706,0.11080108731331705,0.022506990511534927,0.0,4.923914847085048e-07,7.6237430643138481e-05,4.8561507640280092e-07,2.3507605740275141e-07,5.2678336473081981e-19,0.0004359058293058654,3.1511479907393223e-15,0.00023925657895621514,8.6728556056405767e-12,4.980218040778123e-10,2.0432048504237961e-14,2.0743436708484129e-16,3.3447660919070295e-07,2.733068050390059e-10,0.0074317101312186447,0.00062777155028104724,4.3465387953532179e-05,6.4924156221936201e-08,2.4404532448829821e-09,1.1951296855958829e-08,4.301236233073575e-10,1.4172123048872241e-06,2.4964387630779801e-11,6.1128835939806863e-10,8.7445349982202976e-12,1.0810649912333363e-10,7.8967394251585761e-08,2.103576617037672e-07,3.5546081470990689e-15,1.5087232974129906e-12,7.7361608106079684e-17,5.5336697039269542e-15,1.5260142431737782e-17,9.2137698867990433e-16,8.738020645848273e-14,1.7013742964667752e-17,3.4907386339541626e-16,2.1816763779195353e-30
4.568505304448068e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419479321013122,0.11079402697367617,0.022505789915149062,0.0,4.9914306909510642e-07,7.6820735072127312e-05,4.9082714722820903e-07,2.3783688444997547e-07,5.3651801182324981e-19,0.00043769244511805168,3.2140683579765387e-15,0.000239772972298638,8.7784562309011703e-12,5.0750923196176896e-10,2.0699776895789255e-14,2.1060064786189859e-16,3.3796563721155352e-07,2.7770033779112202e-10,0.0074369723549740571,0.00063015687467409974,4.3557726147435086e-05,6.5310271856392222e-08,2.4503263325914979e-09,1.1998569232286876e-08,4.3704733093247921e-10,1.4285758482359887e-06,2.5294015864345836e-11,6.1860499564262063e-10,8.9110433761256703e-12,1.0874319591437156e-10,7.9271057283370085e-08,2.1071524494447281e-07,3.5796483326080657e-15,1.5248921036346332e-12,7.8603862328241579e-17,5.6389998097431599e-15,1.5569161967003667e-17,9.3729713968478576e-16,8.9237109823723512e-14,1.7375317580323759e-17,3.5670840918002817e-16,2.2639036305850578e-30
4.5861950020413356e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418709928073913,0.11078702374189606,0.022504589424650272,0.0,5.0595019663236883e-07,7.7405575787276211e-05,4.9606781665004711e-07,2.4061915453727797e-07,5.4638530538895067e-19,0.00043947953868442394,3.2779908277979816e-15,0.00024028719602412171,8.8849201140689909e-12,5.1713276339184939e-10,2.0969538476090657e-14,2.1380022646294521e-16,3.4147277100355287e-07,2.8214701942195865e-10,0.0074421769272166854,0.00063254188461273335,4.3649579965283509e-05,6.5696678210749241e-08,2.4602010399155365e-09,1.2045853537855627e-08,4.4405490897526807e-10,1.4399719087020939e-06,2.5626255372348786e-11,6.2597959375774781e-10,9.0800322069832058e-12,1.0937794098132487e-10,7.9572814688340525e-08,2.1106860245723284e-07,3.6047304835987862e-15,1.5411494258298722e-12,7.9861127385801117e-17,5.7458395436631841e-15,1.5883206577064884e-17,9.534278690770629e-16,9.1126008218775525e-14,1.774312255697283e-17,3.6447850684171592e-16,2.348891680730428e-30
4.603884699634603e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417946315548434,0.11078007700741872,0.022503389039714005,0.0,5.128130101153848e-07,7.7991944308442956e-05,5.0133704385389231e-07,2.4342294747325953e-07,5.5638635067999019e-19,0.00044126710745837869,3.3429272786567503e-15,0.00024079925872206014,8.9922507525861364e-12,5.2689368909327121e-10,2.1241334246374163e-14,2.1703327746726424e-16,3.4499799723282751e-07,2.8664728038018345e-10,0.0074473244608809384,0.00063492658065533605,4.3740955505293985e-05,6.6083376058084766e-08,2.4700773522745078e-09,1.20931497067535e-08,4.5114703765953318e-10,1.4514003030821661e-06,2.5961112757428484e-11,6.3341237454071202e-10,9.2515280066854841e-12,1.1001073359798819e-10,7.9872676962240631e-08,2.1141777119148949e-07,3.6298543790007274e-15,1.5574951368226067e-12,8.1133524716785838e-17,5.8542032066323179e-15,1.6202337904932029e-17,9.6977109076739026e-16,9.3047323434023433e-14,1.8117240033727566e-17,3.7238600118441149e-16,2.4367218804652799e-30
4.621574397227871e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417188422153203,0.11077318616620173,0.022502188760019148,0.0,5.1973165225506515e-07,7.8579832219512942e-05,5.0663478775853085e-07,2.4624834299875708e-07,5.6652225500621304e-19,0.00044305514889866811,3.4088896800041834e-15,0.00024130916895167038,9.1004516411105163e-12,5.3679330549619267e-10,2.1515165140565338e-14,2.2029997512079635e-16,3.4854130263001769e-07,2.9120155282484078e-10,0.0074524155623804577,0.00063731096335375005,4.3831858770260525e-05,6.6470366168117514e-08,2.479955255120714e-09,1.2140457673174814e-08,4.5832439991657091e-10,1.4628608495244902e-06,2.6298594620077869e-11,6.4090355860594152e-10,9.4255574582056634e-12,1.1064157352003729e-10,8.017065476141303e-08,2.1176278819614005e-07,3.6550198052005395e-15,1.5739291086166209e-12,8.242117624092608e-17,5.9641051626987972e-15,1.6526618099797379e-17,9.8632872764685082e-16,9.5001481075469178e-14,1.8497752892792155e-17,3.8043275429885347e-16,2.5274776443056618e-30
4.6392640948211385e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416436187259767,0.11076635062064871,0.022500988585247947,0.0,5.2670626568335022e-07,7.9169231167857209e-05,5.1196100703249656e-07,2.4909542078644953e-07,5.7679412770416555e-19,0.00044484366046943001,3.4758900925660905e-15,0.00024181693524201841,9.209526271488696e-12,5.4683291473068894e-10,2.1791032026355816e-14,2.2360049333461236e-16,3.5210267398992639e-07,2.9581027062380492e-10,0.0074574508316775428,0.00063969503325332763,4.3922295668650042e-05,6.6857649306101084e-08,2.4898347339395139e-09,1.2187777371421166e-08,4.6558768138272617e-10,1.4743533675217178e-06,2.6638707558763597e-11,6.4845336638385566e-10,9.6021474118061e-12,1.1127046097174154e-10,8.0466758895971345e-08,2.1210369060884563e-07,3.6802265559669463e-15,1.5904512124466467e-12,8.3724204359205331e-17,6.0755598389570948e-15,1.6856109819013586e-17,1.003102711580016e-15,9.6988910582454029e-14,1.8884744762913941e-17,3.8862064564657877e-16,2.6212444929124013e-30
4.656953792414406e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415689550887721,0.11075956977954063,0.022499788515086005,0.0,5.3373699295809803e-07,7.976013286378365e-05,5.1731566011038264e-07,2.5196426044046606e-07,5.8720308010644758e-19,0.00044663263964021718,3.5439406686177252e-15,0.00024232256609204613,9.3194781327289801e-12,5.5701382462172638e-10,2.206893570627423e-14,2.2693500568349399e-16,3.5568209817110289e-07,3.0047386935222222e-10,0.0074624308623518548,0.00064207879089298243,4.4012272015711088e-05,6.7245226231776514e-08,2.4997157742494784e-09,1.2235108735902836e-08,4.7293757039693384e-10,1.4858776779032254e-06,2.6981458170035323e-11,6.5606201811968954e-10,9.781324885244109e-12,1.1189739663282763e-10,8.0761000323119979e-08,2.1244051564544525e-07,3.7054744323751622e-15,1.6070613188287253e-12,8.5042731953407534e-17,6.1885817254912053e-15,1.7190876230069005e-17,1.0200949833978983e-15,9.9010045245365703e-14,1.9278300022832143e-17,3.9695157214385004e-16,2.7181100975727518e-30
4.674643490007674e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414948453697867,0.11075284305796788,0.02249858854922222,0.0,5.4082397656765821e-07,8.0352529079982373e-05,5.2269870520892264e-07,2.5485494149599662e-07,5.9775022551149273e-19,0.00044842208388602494,3.6130536522574745e-15,0.00024282606997059876,9.430310710974698e-12,5.6733734868412854e-10,2.2348876918755005e-14,2.3030368540462115e-16,3.5927956209536286e-07,3.0519278629093922e-10,0.0074673562416683733,0.00064446223680524376,4.4101793534594659e-05,6.7633097698382598e-08,2.5095983616025407e-09,1.228245170114007e-08,4.8037475799823985e-10,1.4974336028271268e-06,2.7326853048624132e-11,6.6372973387233259e-10,9.9631170639748529e-12,1.1252238162566707e-10,8.1053390140569568e-08,2.1277330058952823e-07,3.7307632427278788e-15,1.6237592976098601e-12,8.6376882385660496e-17,6.3031853753178082e-15,1.7530981012559388e-17,1.0373074928907959e-15,1.0106532222332974e-13,1.9678503804723489e-17,4.0542744824551569e-16,2.8181643254348328e-30
4.6923331876009414e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414212836985317,0.11074616987726293,0.022497388687348754,0.0,5.4796735893514222e-07,8.094641165096533e-05,5.2811010034283296e-07,2.5776754341890464e-07,6.0843667915377764e-19,0.00045021199068732011,3.6832413796792902e-15,0.00024332745531645373,9.5420274894777126e-12,5.778048061175387e-10,2.2630856339204757e-14,2.337067053963646e-16,3.628950527472504e-07,3.0996746042491971e-10,0.0074722275506446363,0.00064684537151630823,4.4190865857485329e-05,6.8021264451721429e-08,2.5194824815841522e-09,1.2329806201764437e-08,4.8789993792330246e-10,1.5090209657719816e-06,2.7674898787530424e-11,6.7145673351316798e-10,1.0147551301351432e-11,1.1314541750256634e-10,8.1343939580111988e-08,2.1310208278210436e-07,3.7560928024766968e-15,1.6405450180169284e-12,8.7726779497975611e-17,6.41938540432937e-15,1.7876488360156066e-17,1.0547421988010257e-15,1.0315518256188542e-13,2.0085441997644856e-17,4.1405020602880316e-16,2.9214992855042646e-30
4.710022885194209e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413482642672736,0.11073954966493381,0.022496188929161023,0.0,5.5516728242240358e-07,8.1541772472501381e-05,5.3354980334042242e-07,2.6070214560534099e-07,6.1926355817446094e-19,0.00045200235753006752,3.7545162794438381e-15,0.00024382673053834999,9.6546319485721347e-12,5.8841752180137214e-10,2.2914874581065783e-14,2.3714423821718192e-16,3.6652855717344412e-07,3.1479833244164862e-10,0.007477045364117264,0.00064922819554609316,4.4279494526741294e-05,6.8409727229277807e-08,2.5293681198134288e-09,1.2377172172520115e-08,4.9551380660387557e-10,1.520639591528202e-06,2.8025601978101944e-11,6.7924323672492269e-10,1.0334655118822078e-11,1.1376650623343909e-10,8.1632660001268946e-08,2.1342689961145932e-07,3.7814629341391808e-15,1.6574183487048691e-12,8.9092547611784358e-17,6.5371964912371142e-15,1.8227462982570689e-17,1.0724010688155536e-15,1.0528007121064575e-13,2.0499201250972766e-17,4.2282179527704505e-16,3.0282093754125469e-30
4.7277125827874767e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412757813303633,0.11073298185459822,0.022494989274357616,0.0,5.6242388933373601e-07,8.2138603501047468e-05,5.3901777185895709e-07,2.6365882738136144e-07,6.3023198159245126e-19,0.0004537931819057567,3.8268908727483709e-15,0.000244323904015019,9.7681275656482964e-12,5.9917682628975802e-10,2.3200932196876307e-14,2.4061645608461536e-16,3.7018006248211105e-07,3.1968584472952456e-10,0.0074818102508077688,0.00065161070940828771,4.4367684996042152e-05,6.8798486759390747e-08,2.5392552619432861e-09,1.2424549548265091e-08,5.0321706316427022e-10,1.5322893061891902e-06,2.8378969210102214e-11,6.8708946300052118e-10,1.0524456206124592e-11,1.1438565019349229e-10,8.1919562885123696e-08,2.1374778850308748e-07,3.8068734672180391e-15,1.67437915780412e-12,9.0474311527470909e-17,6.6566333775138414e-15,1.8583970107516372e-17,1.0902860795585214e-15,1.0744043704094148e-13,2.0919868977839841e-17,4.3174418356333399e-16,3.1383913289667955e-30
4.745402280380744e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412038292035766,0.1107264658859185,0.022493789722640305,0.0,5.6973732191930105e-07,8.2736896753175896e-05,5.4451396339978851e-07,2.6663766800254578e-07,6.4134307027590621e-19,0.00045558446131142833,3.9003777736953235e-15,0.00024481898409521612,9.8825178151268539e-12,6.1008405580647049e-10,2.3489029679327001e-14,2.441235308743904e-16,3.7384955584221291e-07,3.2463044137623921e-10,0.0074865227733876705,0.00065399291361040548,4.4455442631542862e-05,6.9187543760474631e-08,2.5491438936605901e-09,1.2471938263972464e-08,5.1101040941879989e-10,1.5439699371422188e-06,2.8735007071769876e-11,6.9499563164194726e-10,1.0716982421477915e-11,1.1500285215140658e-10,8.2204659828189185e-08,2.1406478690985198e-07,3.8323242381140134e-15,1.6914273129673248e-12,9.1872196523901591e-17,6.7777108673366376e-15,1.8946075482665019e-17,1.1083992165836645e-15,1.096367328634486e-13,2.1347533358567975e-17,4.4081935633410786e-16,3.2521442644906464e-30
4.763091977974012e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411324022634541,0.11072000120453715,0.022492590273713985,0.0,5.7710772237829583e-07,8.333664430499933e-05,5.5003833532323705e-07,2.6963874665361861e-07,6.5259794691416016e-19,0.00045737619324969886,3.9749896895596196e-15,0.0002453119790977534,9.9978061684332235e-12,6.2114055223984675e-10,2.3779167462313633e-14,2.4766563411961292e-16,3.7753702448276535e-07,3.2963256816714581e-10,0.0074911834885429043,0.00065637480865383664,4.4542772713032769e-05,6.9576898940289742e-08,2.5590340006862845e-09,1.2519338254731611e-08,5.1889454986920326e-10,1.5556813130590802e-06,2.9093722149869275e-11,7.0296196175911307e-10,1.0912261791770926e-11,1.1561811525736762e-10,8.2487962536502779e-08,2.1437793230218057e-07,3.8578150900438711e-15,1.708562681415273e-12,9.3286328357950592e-17,6.9004438275294051e-15,1.9313845377601403e-17,1.1267424743666313e-15,1.1186941544579967e-13,2.1782283344098393e-17,4.5004931699266404e-16,3.3695697339657915e-30
4.7807816755672795e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410614949466559,0.11071358726201302,0.02249139092728665,0.0,5.8453523286187009e-07,8.3937838291592873e-05,5.555908448632287e-07,2.7266214244807301e-07,6.6399773599008246e-19,0.00045916837522878617,4.0507394210547056e-15,0.0002458028973115335,1.0113996093972108e-11,6.3234766313768881e-10,2.4071345921985155e-14,2.5124293701006362e-16,3.812424556920553e-07,3.3469267258361521e-10,0.0074957929470375563,0.00065875639503389853,4.4629680435098629e-05,6.9966552995258442e-08,2.5689255687755296e-09,1.2566749455749376e-08,5.2687019170205199e-10,1.5674232638865113e-06,2.9455121029732938e-11,7.1098867226873299e-10,1.1110322512748444e-11,1.1623144303180195e-10,8.2769482819692861e-08,2.1468726215855725e-07,3.8833458729484357e-15,1.7257851299820897e-12,9.4716833264022342e-17,7.0248471875051858e-15,1.9687346585773334e-17,1.1453178562972007e-15,1.1413894553017813e-13,2.2224208659418385e-17,4.5943608698259949e-16,3.4907717729844444e-30
4.798471373160547e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409911017493148,0.11070722351575829,0.022490191683069365,0.0,5.9201999547580139e-07,8.4540470906414815e-05,5.6117144914168755e-07,2.75707934427796e-07,6.7554356375286433e-19,0.00046096100476253322,4.1276398625972726e-15,0.0002462917469955843,1.0231091057102345e-11,6.4370674170215034e-10,2.4365565377787168e-14,2.5485561039158825e-16,3.8496583681681936e-07,3.3981120380138017e-10,0.0075003516937769202,0.00066113767323988768,4.4716170908289992e-05,7.0356506609827704e-08,2.5788185837178301e-09,1.2614171802351252e-08,5.3493804478613741e-10,1.579195620836422e-06,2.9819210295295746e-11,7.1907598189320605e-10,1.1311192949194428e-11,1.1684283935366999e-10,8.3049232585353089e-08,2.1499281395597029e-07,3.9089164434110364e-15,1.74309452515966e-12,9.6163837953570657e-17,7.1509359392083041e-15,2.0066646426438219e-17,1.1641273746713972e-15,1.164457878508961e-13,2.2673399806984828e-17,4.6898170587117881e-16,3.6158569515222016e-30
4.816161070753815e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409212172264034,0.11070090942897604,0.022488992540776204,0.0,5.995621522829418e-07,8.5144534400725843e-05,5.667801051826787e-07,2.7877620156269626e-07,6.8723655819123428e-19,0.00046275407937043211,4.2057040025707176e-15,0.00024677853637909551,1.0349094520111865e-11,6.5521914678460562e-10,2.4661826093500271e-14,2.5850382476558117e-16,3.8870715526138367e-07,3.4498861268886869e-10,0.0075048602678698577,0.00066351864375512938,4.4802249160286752e-05,7.074676045587359e-08,2.588713031337156e-09,1.2661605229982466e-08,5.4309882166983853e-10,1.5909982163759384e-06,3.0185996529122122e-11,7.2722410915950282e-10,1.1514901635112444e-11,1.1745230844984946e-10,8.3327223833272742e-08,2.1529462516077534e-07,3.9345266645591659e-15,1.760490733141291e-12,9.7627469614614486e-17,7.2787251370563095e-15,2.0451812746606142e-17,1.1831730506835124e-15,1.1879041115195475e-13,2.3129948070144316e-17,4.7868823143262516e-16,3.7449344255415545e-30
4.8338507683470824e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440851835991107,0.1106946444705986,0.02248779350012426,0.0,6.071618453054392e-07,8.5750021083007773e-05,5.7241676992630493e-07,2.8186702275033426e-07,6.990778490071006e-19,0.00046454759657764676,4.2849449235872831e-15,0.00024726327366145505,1.046800994219295e-11,6.668862428804999e-10,2.4960128278272966e-14,2.6218775028856171e-16,3.9246639848677134e-07,3.5022535180552477e-10,0.007509319202690534,0.00066589930705703048,4.4887920137066786e-05,7.1137315192150021e-08,2.5986088974920745e-09,1.2709049674209159e-08,5.5135323757847407e-10,1.6028308842172777e-06,3.0555486312425407e-11,7.3543327239806132e-10,1.1721477273903328e-11,1.1805985488354153e-10,8.3603468650126826e-08,2.1559273321936285e-07,3.9601764059862002e-15,1.7779736198646013e-12,9.9107855911249903e-17,7.4082298978816703e-15,2.0842913922978846e-17,1.2024569144180226e-15,1.2117328820458757e-13,2.3593945516549967e-17,4.8855773973133883e-16,3.878115989436216e-30
4.85154046594035e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407829527141951,0.11068842811522628,0.022486594560833587,0.0,6.1481921652674878e-07,8.6356923318381453e-05,5.7808140024234893e-07,2.849804768155538e-07,7.110685675896216e-19,0.0004663415539150358,4.3653758027489175e-15,0.00024774596701228801,1.0587840779417649e-11,6.7870940012417826e-10,2.5260472087648853e-14,2.6590755677184176e-16,3.9624355400977797e-07,3.5552187540011849e-10,0.0075137290259394548,0.00066827966361712808,4.49731887040737e-05,7.1528171463774429e-08,2.6085061680758636e-09,1.2756505070719392e-08,5.597020104116334e-10,1.6146934593074682e-06,3.0927686225081324e-11,7.4370368974168796e-10,1.1930948738540128e-11,1.1866548354448623e-10,8.3877979203806829e-08,2.1588717554946017e-07,3.9858655436434553e-15,1.7955430510536393e-12,1.006051249831595e-16,7.5394654008732314e-15,2.1240018863885418e-17,1.2219810048414155e-15,1.2359489582478618e-13,2.4065485001574787e-17,4.9859232520503546e-16,4.0155161293259346e-30
4.869230163533618e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407145621234129,0.1106822598430672,0.022485395722627151,0.0,6.2253440789343865e-07,8.6965233528025387e-05,5.8377395294367049e-07,2.8811664251011697e-07,7.2320984698970083e-19,0.00046813594891917436,4.4470099119068429e-15,0.00024822662457149543,1.0708590484713418e-11,6.9068999428369509e-10,2.5562857624587734e-14,2.6966341368128105e-16,4.0003860940201768e-07,3.6087863940904432e-10,0.0075180902597038806,0.00067065971390114045,4.5058059647382819e-05,7.1919329901757231e-08,2.6184048290166293e-09,1.2803971355324317e-08,5.6814586074049158e-10,1.6265857778179338e-06,3.1302602845633533e-11,7.5203557912446559e-10,1.2143345071740289e-11,1.1926919963719801e-10,8.4150767738503395e-08,2.1617798953094389e-07,4.0115939597704843e-15,1.8131988922602247e-12,1.0211940544511788e-16,7.6724468875174248e-15,2.1643197011213993e-17,1.241747369793916e-15,1.2605571489080859e-13,2.4544660171721673e-17,5.0879410074780857e-16,4.1572520772127322e-30
