Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
4.9443364463555706e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43832128314661128,0.070790381086333093,0.0052204463902939084,0.00010229469760832159,0.00074234892738921988,0.079961203014013063,0.034145830461513746,3.279701034762871e-05,5.3907760657982175e-10,0.001688252885000929,4.3540154230325163e-11,0.00057481036638995888,2.735010913834996e-09,1.2356744904250374e-07,3.5692598225287049e-09,1.6494791935313905e-10,2.9252166006997775e-07,2.800791327712407e-05,0.0050341274085901585,2.4294199898842991e-05,0.00064400842450309669,6.1567572100964281e-09,2.1926322677162466e-09,2.2700775530108201e-09,6.2721083636052325e-10,3.4473000871715759e-05,0.0065794959935369206,8.4608071517290557e-05,0.0015848369062086292,4.4323136442451395e-05,3.2985601834695076e-08,1.0471259536852733e-07,5.1353158811414747e-11,2.8446653103530852e-09
4.947888720662119e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43830856909385618,0.070768049415103063,0.0052150040520402684,0.00010225858766598657,0.00074220842519469017,0.08000910752979748,0.034156949109397004,3.2778187520260228e-05,5.3989749800260811e-10,0.0016877697811465305,4.3528127636698801e-11,0.00057489178051295473,2.7350419642075424e-09,1.2337695177186755e-07,3.5709271627209274e-09,1.649646294717525e-10,2.9238968605009021e-07,2.8023548450363293e-05,0.0050323936357336606,2.4248594015279665e-05,0.00064417486553574156,6.1469723601867986e-09,2.1897196577540503e-09,2.2694242910835327e-09,6.2883883423969027e-10,3.4552712983536432e-05,0.0065928146702685939,8.4632738307274813e-05,0.0015857408244082691,4.4347879903793694e-05,3.2978400772044347e-08,1.0474365389959132e-07,5.1287879308420232e-11,2.8463126149763555e-09
4.951440994968668e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43829585046731495,0.070745724830198253,0.0052095677026672976,0.00010222248524982578,0.00074206792117585251,0.080056997017918685,0.034168055635397349,3.2759375579528411e-05,5.407177469841615e-10,0.0016872868155735005,4.3516106740604235e-11,0.0005749731513139864,2.7350731556527045e-09,1.2318725887721399e-07,3.5725932949721747e-09,1.6498125490056618e-10,2.9225803926398785e-07,2.8039175285144259e-05,0.0050306604054656682,2.4203149896937367e-05,0.0006443411779561909,6.1372208008543327e-09,2.1868110491615761e-09,2.2687713426936996e-09,6.3046859040042285e-10,3.4632482007480177e-05,0.0066061376897795761,8.465737309459439e-05,0.0015866443729694731,4.4372610169108491e-05,3.2971199652738801e-08,1.0477467218800504e-07,5.1222800713789569e-11,2.8479588285295828e-09
4.954993269275216e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43828312727956625,0.070723407329456173,0.0052041373353783841,0.00010218639038378975,0.00074192741548162911,0.08010487148249025,0.034179150053715072,3.2740574517728274e-05,5.4153835287313737e-10,0.0016868039882174616,4.3504091533922119e-11,0.000575054478833274,2.7351044879221059e-09,1.2299836591344512e-07,3.5742582202181229e-09,1.6499779576689584e-10,2.9212671794508475e-07,2.8054793785571802e-05,0.0050289277177847768,2.4157866707589174e-05,0.0006445073618978872,6.1275023624750058e-09,2.1839064362834672e-09,2.2681187077880926e-09,6.3210010375982524e-10,3.4712307870261825e-05,0.0066194650401070814,8.4681975917925463e-05,0.0015875475520155643,4.4397327244891879e-05,3.2963998484510836e-08,1.0480565028248957e-07,5.115792202517584e-11,2.8496039514489406e-09
4.958545543581765e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43827039954316382,0.070701096910715119,0.0051987129433844438,0.00010215030309167993,0.00074178690826013749,0.080152730927625759,0.034190232378530833,3.2721784327171889e-05,5.42359315018484e-10,0.0016863212990142363,4.3492082008562447e-11,0.00057513576311096922,2.7351359607679643e-09,1.2281026846061076e-07,3.5759219393937074e-09,1.6501425219787495e-10,2.9199572033844642e-07,2.8070403955748694e-05,0.0050271955726891556,2.4112743616699713e-05,0.00064467341749406863,6.1178168765725925e-09,2.1810058134726277e-09,2.2674663863136291e-09,6.3373337323402035e-10,3.4792190498640139e-05,0.0066327967093075917,8.4706546815891813e-05,0.0015884503616698934,4.4422031137636695e-05,3.2956797275053965e-08,1.0483658823170086e-07,5.1093242246968283e-11,2.8512479841713587e-09
4.9620978178883134e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43825766727063759,0.070678793571813989,0.0051932945199039075,0.00010211422339714996,0.00074164639965869545,0.0802005753574387,0.034201302624005704,3.2703005000188301e-05,5.4318063276944453e-10,0.0016858387478998474,4.3480078156464219e-11,0.00057521700418715826,2.7351675739433515e-09,1.2262296212377025e-07,3.5775844534331268e-09,1.6503062432045481e-10,2.918650447007016e-07,2.8086005799775572e-05,0.0050254639701765372,2.4067779799373113e-05,0.00064483934487777133,6.1081641758080353e-09,2.1781091750902175e-09,2.2668143782173778e-09,6.3536839773815563e-10,3.4872129819417668e-05,0.0066461326854567867,8.473108582707071e-05,0.0015893528020558391,4.4446721853832426e-05,3.2949596032023157e-08,1.048674860842303e-07,5.1028760390248173e-11,2.852890927134561e-09
4.969202366501411e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43823218916721224,0.070634208124890893,0.0051824755513943267,0.00010204208689471013,0.00074136537890126791,0.08029621918755081,0.034223406933479701,3.2665478906339532e-05,5.4482433248665458e-10,0.0016848740596826445,4.3456087439951506e-11,0.00057537935689502698,2.7352312202987623e-09,1.2225070534253768e-07,3.5809058698366395e-09,1.6506311614731431e-10,2.9160465241569945e-07,2.8117184525771516e-05,0.0050220023928891052,2.3978326713739365e-05,0.00064517081553887214,6.0889564659654603e-09,2.1723278290964745e-09,2.2655113019484549e-09,6.3864370749196456e-10,3.5032178245599161e-05,0.0066728175109997123,8.4780068343116646e-05,0.0015911565755162449,4.4496063782518108e-05,3.2935193475668003e-08,1.0492916169328735e-07,5.0900386518721469e-11,2.8561735455371397e-09
4.976306915114508e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4382066930690473,0.070589650971412302,0.00517168037574719,0.00010196998106277747,0.00074108435437210309,0.080391803005733828,0.034245463095036476,3.2627996175147707e-05,5.4646944682462993e-10,0.0016839099230579297,4.3432119320466701e-11,0.00057554153727623679,2.7352954250279133e-09,1.2188156090522543e-07,3.5842224768877492e-09,1.6509527225946018e-10,2.9134552737105448e-07,2.8148329996323248e-05,0.0050185429858958007,2.3889500962529012e-05,0.000645501774941433,6.0698779166209304e-09,2.1665623533559519e-09,2.2642094785605926e-09,6.4192602432297547e-10,3.5192452564099881e-05,0.0066995194217235226,8.4828923773663732e-05,0.0015929588733843958,4.4545353082799002e-05,3.2920790875922429e-08,1.049906774971057e-07,5.0772792630955095e-11,2.8594518101710255e-09
4.983411463727605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43818117907551862,0.070545122094114773,0.0051609089389798917,0.00010189790608535447,0.00074080332722149974,0.080487326844894208,0.034267471221265833,3.2590556745840563e-05,5.4811597058799752e-10,0.0016829463375208382,4.3408173734541018e-11,0.00057570354564908624,2.7353601861820546e-09,1.2151549453875978e-07,3.5875342820340061e-09,1.6512709366599082e-10,2.9108765602721264e-07,2.817944224416125e-05,0.0050150857491631446,2.3801296144849269e-05,0.00064583222414247893,6.0509272290479062e-09,2.1608127030534422e-09,2.2629089076351418e-09,6.452153395174373e-10,3.5352952190910243e-05,0.0067262383229199354,8.4877652425511017e-05,0.0015947596966483708,4.4594589806472739e-05,3.2906388292661498e-08,1.0505203388210715e-07,5.0645971050851427e-11,2.8627257245610045e-09
4.990516012340702e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43815564728562306,0.070500621475745762,0.0051501611872294475,0.00010182586214416923,0.00074052229858746375,0.080582790737937615,0.034289431424449533,3.2553160557903396e-05,5.4976389858617698e-10,0.0016819833025695087,4.3384250619146757e-11,0.00057586538233082222,2.7354255018241361e-09,1.2115247235722438e-07,3.5908412927114891e-09,1.6515858137313027e-10,2.9083102502138925e-07,2.8210521301983025e-05,0.0050116306826509223,2.3713705945612902e-05,0.00064616216419583535,6.0321031218256308e-09,2.1550788335043671e-09,2.2616095887554357e-09,6.4851164434620787e-10,3.5513676542715767e-05,0.0067529741201830884,8.4926254604662812e-05,0.0015965590462967113,4.4643774005284777e-05,3.2891985785166011e-08,1.0511323123369542e-07,5.0519914204131346e-11,2.8659952922423387e-09
5.000066024333503e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43812129930820864,0.070440847750823543,0.0051357511644314459,0.00010172906910428958,0.00074014453646057288,0.080711019956922189,0.034318875261015465,3.2502960216283237e-05,5.5198126477987829e-10,0.0016806896470525979,4.3352128199368478e-11,0.00057608265501549486,2.7355141700719907e-09,1.206692314699707e-07,3.595279071733382e-09,1.6520038349303878e-10,2.9048798990053103e-07,2.8252245876216658e-05,0.0050069897636580152,2.359692367705127e-05,0.00064660487287976874,6.0069967672851849e-09,2.1473960885530291e-09,2.2598650020397141e-09,6.5295357057625091e-10,3.573007701913323e-05,0.0067889391269234526,8.4991387456737267e-05,0.0015989754317564482,4.4709805278434072e-05,3.2872625999350722e-08,1.0519524349215812e-07,5.0351658980171053e-11,2.8703834386409793e-09
5.009616036326305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43808691959111545,0.070381125014046308,0.0051213837108715857,0.00010163233289757044,0.00073976677638670709,0.080839140998459097,0.034348232978680955,3.2452837753111207e-05,5.54201146338519e-10,0.0016793969842860508,4.3320046117792309e-11,0.00057629961880722883,2.735603832102334e-09,1.2019135034115832e-07,3.5997082190306834e-09,1.6524158689204319e-10,2.9014714059404992e-07,2.8293910617571553e-05,0.0050023527658246093,2.3481225818311107e-05,0.00064704666602403732,5.982113825017057e-09,2.1397416695563993e-09,2.2581226758975039e-09,6.5740808931335942e-10,3.594688108604173e-05,0.0068249342654996045,8.5056293075368465e-05,0.0016013891587261144,4.477574186305849e-05,3.2853266597332414e-08,1.0527697001785975e-07,5.0184754188153015e-11,2.8747637460073283e-09
5.019166048319106e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43805250837161558,0.070321453223602462,0.0051070586967417132,0.00010153565394655351,0.00073938902102800249,0.080967153942464204,0.034377504847563724,3.2402793023523028e-05,5.5642353069638468e-10,0.001678105313075477,4.3288004224959934e-11,0.00057651627446769077,2.7356944833057527e-09,1.1971874989100961e-07,3.6041287525681597e-09,1.6528219398980651e-10,2.898084461043066e-07,2.8335515605187034e-05,0.004997719688996349,2.3366597736474174e-05,0.00064748754616120402,5.957451324945356e-09,2.1321154690888553e-09,2.2563826093316495e-09,6.61875179225848e-10,3.6164087332558924e-05,0.0068609593091653086,8.5120972197069429e-05,0.0016038002296106628,4.4841583884399807e-05,3.2833907718163589e-08,1.0535841173829896e-07,5.0019182268573284e-11,2.8791362230159958e-09
5.028716060311907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43801806588578884,0.070261832337715088,0.0050927759926209003,0.00010143903266679809,0.00073901127300883421,0.081095058868850267,0.03440669113680031,3.2352825883432204e-05,5.5864840530382784e-10,0.0016768146322354612,4.3256002372745718e-11,0.00057673262275519262,2.7357861191082189e-09,1.1925135223996371e-07,3.6085406902742505e-09,1.6532220719679009e-10,2.8947187597148372e-07,2.837706091809724e-05,0.004993090532997597,2.3253025057798924e-05,0.00064792751581362181,5.9330063492792217e-09,2.1245173801444691e-09,2.2546448013499334e-09,6.6635481893308554e-10,3.6381694350049513e-05,0.0068970140321380656,8.5185425555814524e-05,0.001606208646816529,4.4907331467533321e-05,3.2814549499067284e-08,1.0543956957772805e-07,4.9854925969585229e-11,2.8835008783749706e-09
5.0382660723047085e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43798359236853429,0.07020226231464187,0.0050785354694744917,0.00010134246946700265,0.00073863353491646696,0.081222855857527046,0.034435792114552929,3.2302936189513028e-05,5.6087575762738768e-10,0.0016755249405893417,4.3224040414328041e-11,0.00057694866442471629,2.7358787349694395e-09,1.1878908069090227e-07,3.6129440500413927e-09,1.6536162891430449e-10,2.8913740026289076e-07,2.8418546635231446e-05,0.0049884652976316174,2.3140493661956998e-05,0.00064836657749347854,5.9087760313549543e-09,2.1169472961350918e-09,2.2529092509646146e-09,6.7084698700590588e-10,3.6599700732119553e-05,0.0069330982095925069,8.5249653883035266e-05,0.0016086144127516295,4.4972984737369137e-05,3.2795192075466174e-08,1.0552044445717297e-07,4.9691968340180092e-11,2.8878577208248874e-09
5.04781608429751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43794908805358207,0.070142743112674835,0.0050643369986531498,0.00010124596474912314,0.00073825580930169006,0.081350544988400747,0.034464808048015931,3.2253123799184342e-05,5.6310557514990629e-10,0.0016742362369689952,4.3192118204161452e-11,0.00057716440022793447,2.735972326382423e-09,1.1833185971164897e-07,3.6173388497263354e-09,1.6540046153455929e-10,2.8880498956251928e-07,2.8459972835415286e-05,0.0049838439826807952,2.3028989676609911e-05,0.00064880473370289955,5.8847575545447204e-09,2.1094051108884755e-09,2.2511759571920157e-09,6.7535166196687668e-10,3.681810507460946e-05,0.0069692116176541079,8.5313657907655358e-05,0.0016110175298253717,4.5038543818652536e-05,3.2775835581014354e-08,1.0560103729446098e-07,4.9530292723814924e-11,2.8922067591390406e-09
5.057366096290311e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4379145531735042,0.070083274690139946,0.0050501804518918881,0.00010114951890848723,0.00073787809867943048,0.081478126341374149,0.034493739203422219,3.220338857059389e-05,5.6533784537064355e-10,0.0016729485202146355,4.3160235597950269e-11,0.00057737983091323301,2.7360668888741605e-09,1.1787961491787014e-07,3.621725107150345e-09,1.6543870744071142e-10,2.8847461496099604e-07,2.8501339597371261e-05,0.0049792265879068098,2.2918499472012608e-05,0.00064924198693401558,5.8609481511697082e-09,2.1018907186464256e-09,2.2494449190522545e-09,6.7986882229074205e-10,3.7036905975590321e-05,0.0070053540333928866,8.53774383561243e-05,0.0016134180004486326,4.5104008835965075e-05,3.2756480147626249e-08,1.0568134900423658e-07,4.9369882752024077e-11,2.8965480021238421e-09
5.066916108283112e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43787998795972666,0.070023857005397067,0.0050360657013091255,0.00010105313233391055,0.00073750040552937558,0.081605599996346465,0.034522585846049704,3.2153730362602613e-05,5.6757255580539417e-10,0.0016716617891746064,4.3128392452621644e-11,0.00057759495722573429,2.7361624180041884e-09,1.1743227305580482e-07,3.6261028400994374e-09,1.6547636900691461e-10,2.8814624804540329e-07,2.8542646999718492e-05,0.0049746131130508379,2.2809009655722505e-05,0.00064967833966897567,5.8373451014378637e-09,2.0944040140629238e-09,2.2477161355688786e-09,6.8439844640500549e-10,3.7256102035362253e-05,0.0070415252348172037,8.5440995952398198e-05,0.0016158158270337323,4.5169379913726374e-05,3.2737125905502117e-08,1.0576138049797177e-07,4.921072233811964e-11,2.9008814586181223e-09
5.076466120275914e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43784539264253985,0.069964490016839548,0.0050219926194057189,0.00010095680540780507,0.00073712273229655477,0.081732966033213006,0.034551348240227514,3.2104149034770151e-05,5.6980969398659974e-10,0.0016703760427051904,4.3096588626301171e-11,0.00057780977990731818,2.7362589093610126e-09,1.169897619857141e-07,3.6304720663247986e-09,1.6551344859836543e-10,2.8781986088974169e-07,2.8583895120973783e-05,0.0049700035578337451,2.2700507067540618e-05,0.00065011379438002748,5.8139457324286275e-09,2.0869448922022905e-09,2.2459896057682413e-09,6.8894051269007707e-10,3.7475691856444784e-05,0.0070777250008677434,8.5504331417924977e-05,0.0016182110119944556,4.5234657176194411e-05,3.2717772983156147e-08,1.0584113268400124e-07,4.9052795671265448e-11,2.9052071374912963e-09
5.086016132268715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43781076745110875,0.069905173682894131,0.0050079610790640062,0.00010086053850629206,0.00073674508139194475,0.081860224531865186,0.034580026649341906,3.2054644447339773e-05,5.720492474634651e-10,0.0016690912796704128,4.3064823978287043e-11,0.00057802429969664294,2.7363563585643587e-09,1.1655201066496298e-07,3.6348328035430557e-09,1.6554994857135149e-10,2.87495426045139e-07,2.8625084039554027e-05,0.0049653979219562655,2.2592978774563026e-05,0.00065054835352968516,5.7907474170911546e-09,2.0795132485373976e-09,2.2442653286792248e-09,6.9349499947933736e-10,3.769567404356792e-05,0.0071139531114116448,8.5567445471747465e-05,0.0016206035577460639,4.5299840747464792e-05,3.269842150745256e-08,1.0592060646755795e-07,4.889608721071112e-11,2.9095250476447364e-09
5.095566144261516e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43777611261348426,0.069845907962020587,0.0049939709535468547,0.00010076433199930289,0.0007363674551930107,0.081987375572190199,0.03460862133584245,3.2005216461225357e-05,5.7429120380206575e-10,0.0016678074989418721,4.3033098369027693e-11,0.00057823851732916834,2.7364547612700892e-09,1.1611894913218894e-07,3.6391850694361253e-09,1.6558587127329631e-10,2.8717291653093162e-07,2.8666213833774468e-05,0.0049607962050991833,2.2486412066205516e-05,0.000650982019570701,5.7677475732423952e-09,2.0721089789479013e-09,2.2425433033335695e-09,6.9806188506033268e-10,3.7916047203684281e-05,0.007150209347236443,8.5630338830548408e-05,0.0016229934667052292,4.5364930751473589e-05,3.2679071603624786e-08,1.0599980275074662e-07,4.8740581679749708e-11,2.9138351980147773e-09
5.105116156254318e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43774142835661334,0.069786692812711604,0.0049800221164967001,0.00010066818625069036,0.00073598985604430309,0.082114419234071048,0.034637132561248014,3.1955864937996729e-05,5.7653555058546343e-10,0.0016665246993985458,4.3001411660096934e-11,0.00057845243353717667,2.7365541131601347e-09,1.1569050849058141e-07,3.6435288816515903e-09,1.6562121904280567e-10,2.8685230582515107e-07,2.8707284581846008e-05,0.0049561984069235098,2.2380794449497178e-05,0.00065141479494594252,5.7449436626376924e-09,2.0647319797183226e-09,2.2408235287650172e-09,7.0264114767560813e-10,3.8136809945969887e-05,0.0071864934900444247,8.5693012208438614e-05,0.0016253807412900082,4.5429927312001609e-05,3.2659723395287013e-08,1.060787224325431e-07,4.8586264060047909e-11,2.9181375975671709e-09
5.114666168247119e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43770671490634827,0.069727528193492622,0.0049661144419345859,0.000100572101618325,0.00073561228625797367,0.082241355597386101,0.034665560586152333,3.1906589739867505e-05,5.7878227541381338e-10,0.0016652428799266311,4.2969763714173685e-11,0.00057866604904979258,2.7366544099334298e-09,1.1526662089252336e-07,3.6478642578037947e-09,1.6565599420971133e-10,2.8653356785599057e-07,2.8748296361884492e-05,0.0049516045270706693,2.2276113644730302e-05,0.00065184668208882626,5.7223331900807216e-09,2.0573821475363638e-09,2.2391060040075264e-09,7.0723276552034547e-10,3.8357960881767598e-05,0.0072228053224472214,8.5755466317043107e-05,0.0016277653839199473,4.5494830552666364e-05,3.2640377004488624e-08,1.0615736640896167e-07,4.8433119587038053e-11,2.9224322552905915e-09
5.12421618023992e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43767197248745671,0.069668414062921444,0.0049522478042592129,0.00010047607845419417,0.00073523474811430724,0.082368184742009062,0.034693905670229605,3.1857390729682479e-05,5.8103136590447298e-10,0.0016639620394193807,4.2938154395019762e-11,0.0005788793645930036,2.7367556473374903e-09,1.1484721952401837e-07,3.6521912154727061e-09,1.6569019909511509e-10,2.8621667699317863e-07,2.8789249251906277e-05,0.0049470145651626619,2.2172357580598541e-05,0.00065227768342326486,5.6999137024305002e-09,2.0500593794913071e-09,2.2373907280982427e-09,7.1183671674583287e-10,3.8579498624653669e-05,0.0072591446279598,8.5817701865923516e-05,0.0016301473970159928,4.555964059692759e-05,3.2621032551733328e-08,1.0623573557290597e-07,4.8281133743669545e-11,2.9267191802174783e-09
5.1328111910334415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43764067972718351,0.069615254478975389,0.0049398028133836314,0.00010038971044807394,0.00073489499269889145,0.082482239366199736,0.034719345545376451,3.1813176648347935e-05,5.8305755976703517e-10,0.00166281011906847,4.2909738921923503e-11,0.00057907109270557153,2.7368475617457804e-09,1.1447353961733773e-07,3.6560782940740462e-09,1.6572049781268496e-10,2.8593303365807902e-07,2.8826056566357719e-05,0.004942886948960357,2.2079757963770287e-05,0.00065266482925355424,5.6798974613621759e-09,2.0434919433541321e-09,2.2358489017502736e-09,7.1599079979637768e-10,3.8779212169220956e-05,0.007291873314228885,8.5873527575727418e-05,0.0016322889625529466,4.5617890055755424e-05,3.2603624299625628e-08,1.0630603359127827e-07,4.8145325310020236e-11,2.9305708085992675e-09
5.141406201826963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43760936384586285,0.069562135727126134,0.0049273908699210747,0.00010030339276016721,0.00073455526635423285,0.082596207266164706,0.034744718636068518,3.1769024069530372e-05,5.8508565079765952e-10,0.0016616589899908294,4.2881354529181111e-11,0.00057926257895331984,2.7369402315599694e-09,1.1410339297832625e-07,3.6599585806852597e-09,1.6575033815516993e-10,2.8565084798907701e-07,2.8862816299736237e-05,0.0049387625056690251,2.1987889259457017e-05,0.00065305126128799523,5.6600322336445038e-09,2.0369462716736972e-09,2.2343088954881958e-09,7.2015483916182201e-10,3.8979236898698338e-05,0.0073246239225357003,8.5929177338340556e-05,0.0016344284018962999,4.567606421516073e-05,3.2586217799375106e-08,1.0637611037898475e-07,4.8010433559701837e-11,2.9344161873697924e-09
5.150001212620484e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43757802500513465,0.069509057777229002,0.0049150118830890112,0.00010021712563524398,0.00073421557067856601,0.08271008850012132,0.034770025129719884,3.1724932894505471e-05,5.8711563000557045e-10,0.0016605086513936495,4.2853001119640483e-11,0.00057945382385905895,2.7370336537373231e-09,1.1373673298532799e-07,3.6638320880532608e-09,1.6577972179668829e-10,2.8537010218517429e-07,2.8899528508717996e-05,0.0049346412349734348,2.1896743083896561e-05,0.0006534369812741872,5.6403163149530195e-09,2.0304222902553496e-09,2.232770708611404e-09,7.243288188208093e-10,3.917957180692316e-05,0.0073573962969185336,8.5984651666288106e-05,0.0016365657168138327,4.5734163164814104e-05,3.2568813135727443e-08,1.0644596658078009e-07,4.787644840488874e-11,2.9382553231756886e-09
5.1585962234140056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43754666336595194,0.069456020599160298,0.0049026657623503023,0.0001001309093144526,0.00073387590725049526,0.082823883126283512,0.03479526521315543,3.168090302493345e-05,5.8914748841154497e-10,0.0016593591024883609,4.2824678596809655e-11,0.00057964482794359393,2.7371278252551995e-09,1.13373513657016e-07,3.6676988289023657e-09,1.6580865040573698e-10,2.850907787144845e-07,2.8936193249899992e-05,0.0049305231365460236,2.1806311179509468e-05,0.00065382199095314329,5.6207480264889316e-09,2.0239199251633303e-09,2.2312343404208011e-09,7.285127227276102e-10,3.9380215889243425e-05,0.0073901902819949808,8.6039951070243916e-05,0.0016387009090741639,4.5792186994299668e-05,3.2551410392410085e-08,1.0651560283924931e-07,4.7743359906918861e-11,2.9420882226883887e-09
5.1663317331281745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43751841853048612,0.069408321973931111,0.0048915822795636433,0.00010005335825970538,0.00073357023902604832,0.082926224288276326,0.034817924661451324,3.1641328477507907e-05,5.909777602792962e-10,0.0016583251830117665,4.2799214655172219e-11,0.0005798165261463842,2.7372132177993354e-09,1.130495205355207e-07,3.6711731207926753e-09,1.6583429847562117e-10,2.8484058940893133e-07,2.8969150978722312e-05,0.0049268195599700701,2.1725526442515309e-05,0.00065416789378550794,5.6032614233948651e-09,2.0180862176394756e-09,2.2298531634457e-09,7.3228670818859914e-10,3.9561059077937796e-05,0.0074197232177479772,8.6089571394235687e-05,0.0016406207686990085,4.5844344287051447e-05,3.2535749633739857e-08,1.0657808794995694e-07,4.7624338805331402e-11,2.9455325057292397e-09
5.1740672428423435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43749015547446635,0.069360656327568326,0.0048805252795187928,9.9975848719549126e-05,0.00073326459930889046,0.083028495387538759,0.034840530603696539,3.1601803436989178e-05,5.9280954050426136e-10,0.0016572919019811655,4.2773775584702548e-11,0.00057998803008109932,2.7372992126748772e-09,1.1272824498327323e-07,3.6746419513387917e-09,1.6585958052461891e-10,2.8459152579572589e-07,2.9002070345600233e-05,0.0049231185524001514,2.1645307830409434e-05,0.0006545132239351879,5.5858918723535384e-09,2.0122699061248941e-09,2.2284734585278546e-09,7.3606870752858344e-10,3.9742151154586514e-05,0.0074492734203065875,8.6139050812263776e-05,0.0016425389116953878,4.5896440870100649e-05,3.2520090557342986e-08,1.0664039589142398e-07,4.7506029026459079e-11,2.9489717476646302e-09
5.181802752556512e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43746187431381778,0.069313023638154558,0.0048694946967217725,9.9898380862468894e-05,0.00073295898921017907,0.083130696466500981,0.034863083174873653,3.156232783246094e-05,5.9464282256483352e-10,0.0016562592588301663,4.2748361316385933e-11,0.0005801593401232835,2.7373858077058402e-09,1.1240965477601569e-07,3.6781053297724611e-09,1.6588449775748171e-10,2.8434357563505508e-07,2.9034951391663252e-05,0.0049194201135722539,2.1565649576612546e-05,0.00065485798265888092,5.5686382006558564e-09,2.0064709372547572e-09,2.2270952251563343e-09,7.3985870899061467e-10,3.9923491389755963e-05,0.0074788407775891203,8.6188389693360814e-05,0.0016444553393544794,4.5948476808541991e-05,3.2504433222321419e-08,1.0670252712813376e-07,4.7388423626369321e-11,2.9524059533912198e-09
5.188764711299265e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43743640588523558,0.069270182377769676,0.0048595897049491842,9.9828695567569912e-05,0.0007326839663536678,0.08322261760527673,0.034883334967927289,3.1526841997735853e-05,5.9629405510491285e-10,0.0016553304249152805,4.2725509624028702e-11,0.00058031335369248486,2.737464254575444e-09,1.1212519324760495e-07,3.6812177164254635e-09,1.65906612342066e-10,2.8412136250943229e-07,2.9064511602784837e-05,0.0049160937146770283,2.149443155068027e-05,0.00065516777797642797,5.5532080162800455e-09,2.0012666492616576e-09,2.2258560728717259e-09,7.4327654238856987e-10,4.008690917481672e-05,0.0075054659740972831,8.6232674831494827e-05,0.001646178658701875,4.599525735574582e-05,3.249034315805226e-08,1.0675829454149938e-07,4.7283175345031181e-11,2.9554924366422003e-09
5.1957266700420175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43741092296934198,0.069227367778812415,0.0048497060107059861,9.9759044290298281e-05,0.00073240896917125381,0.0833144820929035,0.034903543737313469,3.1491396097545734e-05,5.9794649411225652e-10,0.0016544021068168855,4.270267791609962e-11,0.00058046721078384631,2.7375431842459947e-09,1.1184285813740508e-07,3.6843257010443214e-09,1.6592843327165243e-10,2.8390003280851969e-07,2.9094040837256302e-05,0.0049127693960391199,2.1423658710625411e-05,0.00065547711236424769,5.5378699237778729e-09,1.9960763270535293e-09,2.2246181117530726e-09,7.4670083937055767e-10,4.0250526847758626e-05,0.0075321048942641302,8.6276846700562797e-05,0.0016479005906144095,4.6041988880848879e-05,3.2476254593952745e-08,1.0681391953609015e-07,4.7178487126589832e-11,2.9585748481274694e-09
