Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),CX(24),CO2X(34),COX(37),HOCXO(25)
5.143429570398009e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071381375884097029,0.062643271597183164,0.020224092283018351,0.00012092582132595511,0.053818047008396118,0.012850220105800289,1.0117668118047732e-06,8.6811531976130549e-15,1.0801985400107708e-13,3.5477572511790557e-14,0.0,3.2606884012597106e-13,7.5630275535109398e-25,9.6517272459255435e-13,1.0384186131368364e-16,4.5267151960084235e-18,3.2861323024481901e-14,1.2185613630736942e-33,8.2913051125588338e-06,0.080168068948137938,4.7704346198803073e-10,0.0040763279480080031,1.0239322510348086e-08,0.011936853371096547,2.6362791709106584e-05,1.7008215324170367e-06,1.0751268175660399e-10,0.025289317828746449,7.1231929621678027e-06,3.0134479679639685e-07,1.6005269124088907e-08,1.3391429529896195e-10,7.383533333257543e-13
5.161065902185105e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071414514011554589,0.06255877379811331,0.020146202014762769,0.00012177048747061343,0.053998305885108469,0.012842448878867811,1.0149792513489101e-06,8.6976570376084679e-15,1.0840880106732431e-13,3.5371407961274904e-14,0.0,3.2596148126136712e-13,7.6095489055433129e-25,9.6758886232992479e-13,1.0353541432428498e-16,4.5389591232828389e-18,3.2807108334023117e-14,1.2309457608011824e-33,8.2839651452108205e-06,0.080050789364258593,4.7582152029774973e-10,0.0040768400400270754,1.0229448466833091e-08,0.011929380178329918,2.6315298536052522e-05,1.7005820671811906e-06,1.0723950256021822e-10,0.025380446605532299,7.1503695202599558e-06,3.0291282882054982e-07,1.6124548777175535e-08,1.3440185245114796e-10,7.3933766184142925e-13
5.176938600793491e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071444466410842039,0.062482885543371329,0.020076295663070249,0.00012253182900209895,0.054160268277898688,0.012835409122849835,1.0178598831231938e-06,8.712437786589866e-15,1.0875803856635718e-13,3.5276010041292666e-14,0.0,3.2586443143210385e-13,7.6514549151727282e-25,9.6975432574231024e-13,1.0325970201354014e-16,4.5499250436833545e-18,3.2758235457708015e-14,1.2421465728595344e-33,8.277386300677404e-06,0.079945269442912303,4.7472439250296437e-10,0.0040773020378618236,1.0220546097420975e-08,0.011922646535457007,2.6272554659911579e-05,1.7003627326198492e-06,1.0699380392633403e-10,0.025462309347358159,7.1748243787475307e-06,3.0432748219760045e-07,1.6232169604563883e-08,1.3483983373280227e-10,7.4021078952067176e-13
5.192811299401877e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071474538741117907,0.062407148214767678,0.02000657343137208,0.00012329423878792325,0.0543219742916475,0.012828326833902367,1.0207305286412586e-06,8.72714998018607e-15,1.0910650452985848e-13,3.5180756482222313e-14,0.0,3.2576698384622309e-13,7.6933952356247388e-25,9.7191123419489601e-13,1.0298408817377102e-16,4.5608403689131814e-18,3.2709289081837246e-14,1.2533992789772948e-33,8.2708329071919323e-06,0.079839780537652574,4.7362974444698628e-10,0.0040777650795597239,1.0211629354171531e-08,0.011915905880331611,2.6229811725543467e-05,1.7001398319589169e-06,1.0674826719387528e-10,0.025544027088086882,7.1992753298312608e-06,3.0574538669881159e-07,1.634004399535099e-08,1.3527703849831222e-10,7.4107189433712847e-13
5.2086839980102634e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071504729661981931,0.062331561400447572,0.019937034830866431,0.00012405770371321561,0.054483423907770008,0.012821202695267916,1.0235912088440134e-06,8.7417939305015496e-15,1.0945419940349897e-13,3.5085649251160034e-14,0.0,3.2566914482802528e-13,7.735369344546417e-25,9.7405961539320229e-13,1.0270858528552303e-16,4.5717052893216626e-18,3.2660271072137075e-14,1.264703807997076e-33,8.2643047299457677e-06,0.079734323574491089,4.7253757401074871e-10,0.0040782291536748567,1.0202698738595177e-08,0.011909158542582034,2.618707064477655e-05,1.699913412081126e-06,1.0650289973657617e-10,0.02562559992326793,7.2237223006251349e-06,3.0716654894374208e-07,1.6448170589685419e-08,1.3571346722467214e-10,7.4192104657287161e-13
5.222969426757811e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071532001794413519,0.062263661618758001,0.019874606695154267,0.00012474571348181445,0.054628509331000746,0.012814755748042066,1.0261573180970403e-06,8.7549153947654495e-15,1.0976646589446041e-13,3.5000179442717577e-14,0.0,3.2558076021165891e-13,7.7731745028630803e-25,9.7598589057466084e-13,1.0246073765365671e-16,4.5814407790380099e-18,3.261609513752334e-14,1.2749221332833155e-33,8.2584507390912787e-06,0.079639440368428932,4.7155673716492037e-10,0.0040786476940790359,1.0194649731968898e-08,0.011903080492662607,2.614860599900113e-05,1.699706663785382e-06,1.0628221972205331e-10,0.025698891662480027,7.2457211115940292e-06,3.0844838585170031e-07,1.6545699035293145e-08,1.3610558997510459e-10,7.4267512203450433e-13
5.237254855505359e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071559367967656412,0.062195883124963297,0.019812326559577861,0.00012543455781504926,0.054773387054664183,0.012808275938509086,1.0287153879652542e-06,8.7679820596308184e-15,1.1007810853823861e-13,3.4914831086715062e-14,0.0,3.2549206812448605e-13,7.8110062338296568e-25,9.7790530133613028e-13,1.0221299852182014e-16,4.5911357341857332e-18,3.2571863993346216e-14,1.2851823239610262e-33,8.2526168198300505e-06,0.07954458441935891,4.7057790374752522e-10,0.0040790670543402116,1.0186590243411493e-08,0.011896997524137989,2.6110144226315578e-05,1.6994971364601551e-06,1.0606168781921317e-10,0.025772066182963335,7.2677165881226007e-06,3.0973287184619332e-07,1.6643429674607499e-08,1.364970849115271e-10,7.4341962356590344e-13
5.2515402842529064e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071586827246549717,0.062128225623628866,0.019750194078107266,0.00012612422723222436,0.054918057075537575,0.012801763750260334,1.0312654339821606e-06,8.7809941501199029e-15,1.1038912770570502e-13,3.4829605523976032e-14,0.0,3.2540307304331473e-13,7.848864164016868e-25,9.7981786788824395e-13,1.0196537645272895e-16,4.6007902938632378e-18,3.2527578946343841e-14,1.2954843266271771e-33,8.2468028082213073e-06,0.07944975636414639,4.6960107204545938e-10,0.0040794872272367196,1.0178520622599786e-08,0.01189090986528629,2.6071685962092109e-05,1.6992848637060202e-06,1.0584130908003463e-10,0.025845123561499077,7.2897086787248258e-06,3.1102001187090268e-07,1.6741361517869171e-08,1.3688795242194342e-10,7.4415460192627448e-13
5.265825713000454e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071614378708781304,0.062060688820806988,0.019688208907853791,0.0001268147122779427,0.055062519393583594,0.012795219662393982,1.0338074717598409e-06,8.7939518904633656e-15,1.1069952378170805e-13,3.4744504066853572e-14,0.0,3.2531377940368382e-13,7.8867479222997534e-25,9.8172361044324332e-13,1.0171787984549201e-16,4.6104045972458473e-18,3.2483241286850412e-14,1.305828087408895e-33,8.2410085425352226e-06,0.079354956827988196,4.6862624029472679e-10,0.0040799082058875702,1.0170441214327123e-08,0.011884817740712764,2.6033231832687999e-05,1.6990698789415734e-06,1.0562108845780196e-10,0.025918063877026921,7.3116973324296599e-06,3.1230981090698596e-07,1.6839493575846225e-08,1.3727819290655478e-10,7.4488010772049046e-13
5.280111141748002e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07164202144469653,0.061993272424022181,0.019626370709017491,0.00012750600352211234,0.055206774011914851,0.012788644149554223,1.0363415169862294e-06,8.8068555040997154e-15,1.110092971648214e-13,3.4659527999676034e-14,0.0,3.2522419160029395e-13,7.924657139847246e-25,9.8362254921378105e-13,1.014705169381881e-16,4.6199787835727376e-18,3.2438852289006977e-14,1.3162135519696281e-33,8.2352338632188243e-06,0.07926018642459555,4.6765340668148851e-10,0.0040803299837460349,1.0162352358570921e-08,0.011878721371406923,2.5994782455562937e-05,1.6988522154035603e-06,1.0540103080871083e-10,0.025990887210602401,7.3336824987782425e-06,3.1360227397441007e-07,1.6937824859847844e-08,1.3766780677751802e-10,7.4559619139716876e-13
5.2943965704955494e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071669754557110069,0.061925976142256853,0.019564679144835461,0.00012819809155995151,0.055350820936758853,0.012782037681970171,1.0388675854224517e-06,8.8197052136748375e-15,1.1131844826709591e-13,3.4574678579186216e-14,0.0,3.2513431398743206e-13,7.9625914501117465e-25,9.8551470441174578e-13,1.0122329581040692e-16,4.6295129921341613e-18,3.239441321096934e-14,1.3266406655152722e-33,8.2294786128623385e-06,0.079165445756374186,4.6668256934309675e-10,0.0040807525545933452,1.0154254390559295e-08,0.011872620974798818,2.5956338439395002e-05,1.6986319061470484e-06,1.0518114089344917e-10,0.026063593645355109,7.3556641278210669e-06,3.1489740612963178e-07,1.7036354381737462e-08,1.3805679445870488e-10,7.4630290324680449e-13
5.308681999243097e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07169757716112006,0.061858799685937056,0.019503133881531031,0.00012889096701199215,0.055494660177423251,0.012775400725494409,1.0413856929002165e-06,8.8325012410415721e-15,1.1162697751381495e-13,3.4489957034974623e-14,0.0,3.2504415087939126e-13,8.0005504888186917e-25,9.8740009624711071e-13,1.0097622438575678e-16,4.6390073622589317e-18,3.2349925295113537e-14,1.3371093728002421e-33,8.2237426361660877e-06,0.079070735414601939,4.6571372636910053e-10,0.0040811759125324656,1.0146147640836799e-08,0.011866516764814454,2.5917900384196907e-05,1.6984089840455419e-06,1.0496142337875492e-10,0.026136183266447451,7.3776421701154232e-06,3.1619521246630607e-07,1.7135081153946928e-08,1.3844515638547195e-10,7.4700029340040372e-13
5.322967427990645e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071725488383925409,0.061791742766918574,0.019441734588263718,0.00012958462052408134,0.05563829174626124,0.012768733741641265,1.0438958553192641e-06,8.8452438072593973e-15,1.1193488534325357e-13,3.4405364569906443e-14,0.0,3.2495370655088585e-13,8.0385338939561289e-25,9.8927874492680122e-13,1.0072931043433777e-16,4.6484620333021903e-18,3.2305389768238561e-14,1.3476196181335064e-33,8.2180257799079714e-06,0.078976055979603624,4.6474687580224402e-10,0.0040816000519819547,1.0138032435329145e-08,0.01186040895193035,2.587946888142853e-05,1.6981834817911358e-06,1.04741882838951e-10,0.026208656161034159,7.3996165767224643e-06,3.1749569811809639e-07,1.7234004189489299e-08,1.3883289300443039e-10,7.4768841182776713e-13
5.3372528567381924e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071753487364645666,0.06172480509847305,0.019380480937080089,0.0001302790427673818,0.055781715658637543,0.012762037187624713,1.0463980886448675e-06,8.8579331325941559e-15,1.1224217220644129e-13,3.4320902360542264e-14,0.0,3.2486298523746069e-13,8.0765413057642866e-25,9.91150670653587e-13,1.004825615751798e-16,4.6578771446334363e-18,3.2260807841766492e-14,1.358171345384571e-33,8.2123278929114143e-06,0.078881408020923346,4.637820156394527e-10,0.0040820249676699295,1.0129909095407049e-08,0.011854297743227177,2.584104451410791e-05,1.6979554318947373e-06,1.0452252375745519e-10,0.026281012418222408,7.421587299204168e-06,3.1879886825539594e-07,1.7333122501970677e-08,1.3922000477321435e-10,7.4836730833571454e-13
5.35153828548574e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07178157325414368,0.06165798639527454,0.019319372602865439,0.00013097422443836986,0.055924931932894495,0.012755311516395989,1.0488924089053969e-06,8.870569436517909e-15,1.1254883856692846e-13,3.4236571557552442e-14,0.0,3.2477199113589492e-13,8.1145723667251411e-25,9.9301589362499717e-13,1.0023598527864538e-16,4.6672528356248387e-18,3.2216180711939874e-14,1.3687644979894122e-33,8.2066488260138721e-06,0.078786792097494021,4.6281914383278811e-10,0.00408245065462811,1.0121777937949185e-08,0.011848183342442602,2.5802627856923331e-05,1.6977248666862132e-06,1.043033505282673e-10,0.026353252129032636,7.4435542896207319e-06,3.2010472808482163e-07,1.7432435105603545e-08,1.3960649216026354e-10,7.4903703256699181e-13
5.365823714233288e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071809745214850951,0.061591286373385977,0.019258409263296292,0.00013167015625883288,0.056067940590318548,0.012748557176680844,1.0513788321899303e-06,8.8831529377088129e-15,1.1285488490055655e-13,3.4152373286125423e-14,0.0,3.2468072840460119e-13,8.1526267215519964e-25,9.948744340322522e-13,9.9989588868798359e-17,4.676589245639816e-18,3.21715095600165e-14,1.3793990189563702e-33,8.2009884320358332e-06,0.078692208757804222,4.6185825829039417e-10,0.0040828771081859606,1.0113639275404093e-08,0.011842065950023226,2.5764219476341282e-05,1.6974918183145567e-06,1.0408436745743331e-10,0.026425375386360042,7.4655175005275714e-06,3.2141328285454842e-07,1.7531941015218868e-08,1.3999235564460577e-10,7.4969763399876527e-13
5.3801091429808354e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071838002420595903,0.061524704750246025,0.019197590598793689,0.00013236682897586438,0.056210741655106977,0.012741774613016524,1.0538573746459202e-06,8.8956838540510906e-15,1.1316031169523144e-13,3.4068308646370167e-14,0.0,3.2458920116401935e-13,8.1907040171790586e-25,9.9672631205922302e-13,9.9743379525739193e-17,4.6858865140218611e-18,3.2126795552461709e-14,1.3900748508719899e-33,8.1953465657503801e-06,0.078597658540062704,4.6089935687743705e-10,0.0040833043239649133,1.0105493415851251e-08,0.011835945763175695,2.5725819930712209e-05,1.6972563187481721e-06,1.0386557876448625e-10,0.026497382284936651,7.4874768849720689e-06,3.2272453785034947e-07,1.7631639246276592e-08,1.4037759571563487e-10,7.5034916194087705e-13
5.394394571728383e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071866344056434078,0.061458241244656119,0.019136916292477268,0.00013306423336185771,0.056353335154335042,0.012734964265788407,1.056328052476912e-06,8.9081624026350853e-15,1.1346511945070047e-13,3.3984378713712543e-14,0.0,3.2449741349700598e-13,8.2288039027510267e-25,9.985715478814044e-13,9.9497364287907348e-17,4.6951447800836304e-18,3.208203984113813e-14,1.4007919359068228e-33,8.1897230838531516e-06,0.078503141972360524,4.5994243741701317e-10,0.0040837322978726862,1.0097340663061428e-08,0.011829822975917064,2.5687429770378922e-05,1.6970183997750501e-06,1.0364698858386566e-10,0.02656927292129406,7.5094323964909359e-06,3.2403849839194373e-07,1.7731528814878099e-08,1.4076221287290449e-10,7.5099166553503862e-13
5.408680000475931e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071894769318481572,0.061391895576767531,0.019076386030120053,0.00013376236021449918,0.056495721117923253,0.01272812657126637,1.0587908819403116e-06,8.9205887997573569e-15,1.1376930867833266e-13,3.390058453928618e-14,0.0,3.2440536944921862e-13,8.2669260296126702e-25,1.0004101616649116e-12,9.9251550054350769e-17,4.7043641830962593e-18,3.2037243563492943e-14,1.4115502158211773e-33,8.184117844932812e-06,0.078408659572830414,4.5898749769104584e-10,0.004084161026097665,1.0089181316555947e-08,0.01182369777912432,2.5649049537780438e-05,1.6967780930029439e-06,1.0342860096631556e-10,0.026641047393726806,7.5313839891071614e-06,3.2535516984234663e-07,1.7831608737777831e-08,1.4114620762592327e-10,7.5162519375356252e-13
5.4229654292234784e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07192327741375043,0.061325667468068785,0.019015999500104099,0.00013446120035675855,0.056637899578605114,0.012721261961640808,1.0612458793452011e-06,8.9329632609208509e-15,1.1407287990090261e-13,3.3816927150317268e-14,0.0,3.2431307302949464e-13,8.3050700512984422e-25,1.0022421735654986e-12,9.9005943586962575e-17,4.7135448622789575e-18,3.1992407842742838e-14,1.4223496319708292e-33,8.1785307094420877e-06,0.078314211849803986,4.5803453544118165e-10,0.0040845905051033983,1.0081015671665131e-08,0.011817570360583099,2.5610679767552439e-05,1.6965354298597131e-06,1.0321041988025916e-10,0.026712705802256247,7.5533316173265303e-06,3.2667455760487053e-07,1.7931878032392325e-08,1.4152958049394079e-10,7.5224979539758377e-13
5.437250857971026e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071951867559986921,0.061259556641373197,0.018955756393376797,0.00013516074463687893,0.056779870571895021,0.012714370865058387,1.0636930610502077e-06,8.9452860008351534e-15,1.1437583365237719e-13,3.3733407550503948e-14,0.0,3.2422052821022718e-13,8.3432356235220793e-25,1.0040676037275921e-12,9.8760551512685715e-17,4.722686956788804e-18,3.1947533788056231e-14,1.4331901253126822e-33,8.1729615396691576e-06,0.078219799301966458,4.5708354836965419e-10,0.0040850207316231509,1.0072844019586122e-08,0.011811440905035676,2.5572320986632055e-05,1.6962904415935356e-06,1.0299244921315343e-10,0.026784248248595186,7.5752752361349422e-06,3.2799666711240101e-07,1.8032335716811822e-08,1.4191233200575142e-10,7.5286551909652864e-13
5.451536286718574e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071980538985511891,0.061193562820806527,0.018895656403407911,0.00013586098392836523,0.056921634136056554,0.012707453705657464,1.0661324434614188e-06,8.9575572334167823e-15,1.1467817047770588e-13,3.3650026720389863e-14,0.0,3.2412773892773455e-13,8.3814224041662068e-25,1.0058864722833473e-12,9.8515380325685886e-17,4.7317906057108092e-18,3.1902622494733438e-14,1.4440716364103879e-33,8.1674101997095182e-06,0.078125422418509088,4.5613453414013277e-10,0.0040854517026545547,1.0064666647439631e-08,0.011805309594228149,2.553397371435832e-05,1.6960431592730827e-06,1.0277469277282318e-10,0.02685567483611297,7.5972148009953969e-06,3.2932150384188525e-07,1.8132980809811588e-08,1.4229446269950349e-10,7.5347241330713986e-13
5.4643931725913665e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072006412132880407,0.061134268195574729,0.018841688525916372,0.0001364917860027193,0.057049044025712488,0.012701206325834918,1.0683212328315745e-06,8.9685574801340239e-15,1.1494974660773457e-13,3.3575103413431971e-14,0.0,3.240440227820196e-13,8.4158083589250247e-25,1.0075178604387123e-12,9.8294920378133244e-17,4.7399511336509888e-18,3.1862171385939756e-14,1.4539000171429437e-33,8.1624291273457126e-06,0.078040514113227336,4.5528210615210276e-10,0.0040858402108676821,1.0057302355914651e-08,0.011799789976089485,2.5499471432390322e-05,1.6958186693022019e-06,1.0257889822445285e-10,0.026919859792329404,7.616956906815881e-06,3.3051619323812566e-07,1.8223720817423056e-08,1.4263784997659236e-10,7.5401110879293815e-13
5.477250058464159e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072032349951872077,0.061075067923614272,0.0187878361067251,0.0001371231370466149,0.0571762859626717,0.0126949384790855,1.0705037301222094e-06,8.979516333370825e-15,1.1522082389003995e-13,3.3500293968665321e-14,0.0,3.2396011460009175e-13,8.4502109707682922e-25,1.0091439646464609e-12,9.8074649055315915e-17,4.7480807345292181e-18,3.1821691769255902e-14,1.4637615299286201e-33,8.1574622919047624e-06,0.077955635428323192,4.5443127248734872e-10,0.0040862293180860898,1.0049933864129223e-08,0.01179426912838237,2.5464979255107411e-05,1.6955923685648183e-06,1.0238328288707652e-10,0.026983951065563644,7.636695661444624e-06,3.3171310019916791e-07,1.8314611117423477e-08,1.4298073523943885e-10,7.5454272658074073e-13
