Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(46),CHOX(50),H2OX(23),CO2X(24)
3.154591743526701e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028125031,0.099999999917836022,0.099999999982272172,1.365092595943805e-63,1.2074462800349072e-40,5.330503122662612e-23,1.7470324254916111e-50,3.5579222794279482e-35,7.7894137982102897e-84,1.313190032761994e-28,6.7937980827231208e-98,1.1155911272707615e-29,2.000870241266557e-62,7.4199311778325378e-49,7.6968632249894817e-77,4.3863930146819388e-83,5.3375060041461418e-44,3.2229738379890268e-75,8.1036389086858373e-11,3.5455691843691584e-11,1.1264449974947852e-12,1.129956622147482e-12,7.0818178445625803e-19,1.1547877306216305e-15,1.1461271204337118e-17,2.0524171724087045e-23,1.6992571779390835e-32,4.2699393356971983e-32,3.5161674285880955e-52,6.9245350136292808e-33,1.1103508776357837e-57
4.563434345095014e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575022821515,0.099999999881141527,0.099999999974354908,2.2657071775154656e-62,5.2092809476153225e-40,1.1125191605893362e-22,1.864106538566908e-49,1.0908517446826964e-34,3.4324423323638721e-82,2.6735024977311719e-28,1.0723362181519546e-96,1.6608443950300047e-29,9.1721623583126886e-62,3.1629098420056987e-48,2.0964647935780657e-75,8.5471907308924272e-82,1.5403334057611905e-43,2.2593323422580385e-74,1.1722728939374715e-10,5.1290225484762437e-11,1.6287690624115799e-12,1.6361080899552396e-12,1.0240830767663059e-18,2.3992441169893431e-15,3.4811786740198152e-17,4.0164744060900083e-23,1.1564556938913044e-31,1.3019252220542936e-31,5.8394711724289602e-51,1.9983289011343124e-32,1.148888229701055e-56
5.821261908341172e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575018086402,0.099999999848380344,0.099999999967286299,1.041850713700805e-61,1.2852177774487115e-39,1.8083822528200967e-22,6.9674208102394197e-49,2.2409213559964037e-34,2.198729386207045e-81,4.2926106285192605e-28,5.0001371280324795e-96,2.1723271116544891e-29,2.3434559482283636e-61,7.7729330648817188e-48,1.090115499085234e-74,4.0693346013615882e-81,3.0355390318367622e-43,7.041986662034834e-74,1.4953885595501685e-10,6.5427441970729307e-11,2.0768580293504023e-12,2.0888013864677543e-12,1.3058770293402009e-18,3.8853304197044654e-15,7.118859625828109e-17,6.1963465467090062e-23,3.6376151095166881e-31,2.6699347896241186e-31,2.6866236564081338e-50,3.9381119145990272e-32,4.6048152746895128e-56
7.07908947158733e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575013351218,0.099999999815619162,0.099999999960217689,3.5437036148644067e-61,2.651366295519108e-39,2.6724949323187832e-22,2.0654461921881437e-48,3.9970737780166239e-34,9.5508403176402833e-81,6.2930755279762274e-28,1.7246769510764131e-95,2.7071305577358737e-29,4.9975327023362765e-61,1.599093695754607e-47,4.3125534845056104e-74,1.4990129383890251e-80,5.2059849162708999e-43,1.7779741770901524e-73,1.8185042221511408e-10,7.956465844875287e-11,2.5245788868763069e-12,2.5422498646954754e-12,1.5874394854612661e-18,5.7205622324287588e-15,1.2652917970729696e-16,8.7079784038457184e-23,9.1937463028924775e-31,4.7589033085434709e-31,9.1415771506906986e-50,6.7539079135968011e-32,1.3237288452515041e-55
8.336917034833489e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575008615958,0.099999999782857979,0.09999999995314908,1.012329224451124e-60,4.8353745646402638e-39,3.7047264291941355e-22,5.1077929840321901e-48,6.4809798794872047e-34,3.4582541196752115e-80,8.6746007206428518e-28,5.0053109406562336e-95,3.265291747001114e-29,9.3968304248767291e-61,2.9069069539484293e-47,1.3669041335635765e-73,4.5694626454166318e-80,8.1344880248755949e-43,3.8410122365247173e-73,2.141619881740382e-10,9.3701874918833523e-11,2.9719319211657276e-12,2.9964566616256507e-12,1.8687706250999977e-18,7.9009440365279283e-15,2.0454287910009873e-16,1.1499599034218456e-22,2.0036300843780605e-30,7.7142783377949519e-31,2.6128928529125614e-49,1.0553158252385816e-31,3.4247788625227526e-55
9.594744598079646e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575003880624,0.099999999750096796,0.09999999994608047,2.5325478044230577e-60,8.0866645701960263e-39,4.904939804646829e-22,1.1167291986668348e-47,9.8196797222235915e-34,1.0854129172049629e-79,1.1436875744911601e-27,1.2642720960525251e-94,3.846849542516731e-29,1.6178727355221865e-60,4.8425393370083488e-47,3.7384088327046479e-73,1.228845958397076e-79,1.1894423985396519e-42,7.4555009495644329e-73,2.4647355383178869e-10,1.0783909138097159e-10,3.4189174318953904e-12,3.4514250157454952e-12,2.1498706367169598e-18,1.0422338314836042e-14,3.0906753468263471e-16,1.4525428306139444e-22,3.926767873831694e-30,1.1688148216379903e-30,6.5405239962341049e-49,1.5431055700395426e-31,7.8175833889582823e-55
1.2110399724571963e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574994409722,0.099999999684574445,0.099999999931943251,1.2072499169098853e-59,1.8785658060380934e-38,7.8088220911087391e-22,4.1117469490420376e-47,1.9514455470465316e-33,8.190709896516177e-79,1.8102564152613711e-27,6.0695247978424391e-94,5.0802948250508168e-29,3.9685656512501477e-60,1.1145885706164643e-46,2.0858157385111867e-72,7.0756738073181654e-79,2.211351572346303e-42,2.2324366204321155e-72,3.1109668424376833e-10,1.3611352428142078e-10,4.3117869552122258e-12,4.3636577557961635e-12,2.7113779503820242e-18,1.647358643728391e-14,6.1115503373571951e-16,2.1152319131947351e-22,1.2014080222076805e-29,2.3235149983759313e-30,3.1220581226040087e-48,2.8688643416997346e-31,3.1595572053114211e-54
1.462605485106428e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957498493851,0.099999999619052093,0.099999999917806032,4.114224990954162e-59,3.7050578896494483e-38,1.138304814850269e-21,1.1754156027901373e-46,3.4091201798145425e-33,3.7192302358250756e-78,2.6287661284344206e-27,2.0879201435602069e-93,6.40777957467226e-29,8.2302086144435752e-60,2.1767249032933765e-46,8.0502758614617144e-72,2.8200205309828268e-78,3.6274754919075584e-42,5.430552267293747e-72,3.7571981345105144e-10,1.643879571501021e-10,5.2031898501613221e-12,5.2789732105630798e-12,3.2719629315755721e-18,2.3842000881545655e-14,1.0627040590539169e-15,2.8333309585673359e-22,2.9679343437045677e-29,4.0613378742477843e-30,1.0651341948119157e-47,4.7060517560937489e-31,9.2628857794779168e-54
1.7141709977556596e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574975466989,0.099999999553529742,0.099999999903668813,1.1625465667265637e-58,6.5533900057101894e-38,1.5626464963115176e-21,2.8721568809173139e-46,5.4611320416570258e-33,1.3416340183778803e-77,3.5989553064166411e-27,5.9611998894610689e-93,7.829636885862734e-29,1.5277181376261469e-59,3.8077785603393267e-46,2.5372366937468156e-71,9.2992642895903816e-78,5.4686840853756775e-42,1.1562521576224478e-71,4.4034294145363692e-10,1.926623899870165e-10,6.0931286400102996e-12,6.1973972104921796e-12,3.8316271671289415e-18,3.2494181399823706e-14,1.6945915891990893e-15,3.5878281682939891e-22,6.3853692725545137e-29,6.5102006979199035e-30,3.0130848029342605e-47,7.0947164351341003e-31,2.3563756897043368e-53
1.9657365104048912e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574965995154,0.099999999488007391,0.099999999889531593,2.9098184720181215e-58,1.0705101010848785e-37,2.0537942695934517e-21,6.2956524957745445e-46,8.211085793138848e-33,4.2515153063339452e-77,4.7205677948623359e-27,1.5014551957545702e-92,9.3461967945229756e-29,2.6165981092903062e-59,6.1468336932192996e-46,7.0313517368927962e-71,2.7436398852721933e-77,7.7533887804922189e-42,2.2396955041530074e-71,5.0496606825152375e-10,2.2093682279216422e-10,6.9816057973191813e-12,7.1189542538386731e-12,4.3903722119845644e-18,4.2398212054401156e-14,2.5362610002771234e-15,4.3675764911486807e-22,1.2448437167177261e-28,9.7954344523116134e-30,7.5505189417544847e-47,1.0058744146333181e-30,5.255235378742402e-53
2.2173020230541227e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574956523003,0.099999999422485039,0.099999999875394374,6.6261007864826718e-58,1.6446886698221051e-37,2.6116385448338349e-21,1.2689808261670182e-45,1.1759078217176221e-32,1.2170587134705182e-76,5.9933551334448437e-27,3.4271031918084688e-92,1.0957782955720532e-28,4.2117484147353849e-59,9.3327943240675491e-46,1.7669508065316402e-70,7.4201434833400463e-77,1.0492267720422848e-41,4.033396690091011e-71,5.6958919384471078e-10,2.492112555655449e-10,7.8686237203805701e-12,8.0436673254042557e-12,4.9481995743795075e-18,5.352391316294479e-14,3.6154936804851992e-15,5.1663037716048366e-22,2.2487922727635982e-28,1.4038601919808326e-29,1.7214209731529855e-46,1.3611987993371208e-30,1.0805183057808964e-52
2.5780071369791794e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574942940885,0.099999999328536371,0.099999999855123839,1.9030141955709584e-57,2.8031052268348423e-37,3.5276589208740285e-21,3.0964452600753236e-45,1.8436103490105061e-32,4.9322844334824671e-76,8.0816197793240237e-27,9.8245987520668441e-92,1.3434997840781279e-28,7.6609603120254142e-59,1.5655065621988812e-45,5.8809203133147665e-70,2.8140865789101365e-76,1.5228750127502855e-41,8.4904862247376967e-71,6.6224852184641063e-10,2.8975231532107996e-10,9.1379255461137987e-12,9.3751103919177255e-12,5.7464374353354622e-18,7.154975927467548e-14,5.6310206604636203e-15,6.3349442171169189e-22,4.733883018328539e-28,2.2034640079359318e-29,4.9527711092719984e-46,1.9756792814638527e-30,2.6579812051389105e-52
2.938712250904236e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574929358105,0.099999999234587703,0.099999999834853304,4.7641726152374656e-57,4.4345943403713771e-37,4.5802569121025431e-21,6.7490566677206504e-45,2.7247705004182538e-32,1.6589011746269258e-75,1.0479452072792932e-26,2.4584299753614179e-91,1.6109207856284188e-28,1.2896724432373872e-58,2.4406241508259002e-45,1.6965238771243863e-69,9.068205259129705e-76,2.093431887546366e-41,1.6263432577813462e-70,7.5490784737136081e-10,3.3029337501130254e-10,1.0404239231198431e-11,1.0713150719834956e-11,6.5427961159838893e-18,9.1942757551812002e-14,8.2675350378903062e-15,7.522651901045851e-22,9.0439051712133649e-28,3.2603397483632948e-29,1.2420563666131191e-45,2.7158827112724098e-30,5.7719787753307365e-52
3.299417364829293e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574915774665,0.099999999140639034,0.099999999814582768,1.068317620875443e-56,6.6271162534586498e-37,5.7691119914010782e-21,1.3442316378043911e-44,3.8483171312680654e-32,4.7468174341002221e-75,1.3186125312101323e-26,5.5166752007781797e-91,1.8981388608866042e-28,2.0445445619290177e-58,3.5989737970734028e-45,4.2990055237798014e-69,2.5223117800221918e-75,2.7622369919057549e-41,2.8927703084314668e-70,8.4756717041955873e-10,3.7083443463621068e-10,1.1667571790208782e-11,1.2057849218348019e-11,7.3372800276467313e-18,1.1462095507365197e-13,1.1599975154660046e-14,8.7223845698039725e-22,1.6020876250531044e-27,4.6100449691571784e-29,2.7898049467620067e-45,3.5835469844978363e-30,1.1479707292240651e-51
3.6601224787543495e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574902190551,0.099999999046690366,0.099999999794312233,2.194358685734102e-56,9.4700886601046752e-37,7.0939028402190093e-21,2.488726039384957e-44,5.2431210633179605e-32,1.2036774545280749e-74,1.6200910998080695e-26,1.1354609300791071e-90,2.2052528634276696e-28,3.0899190449064557e-58,5.0805566730827155e-45,9.8209253003081987e-69,6.2647073640986273e-75,3.5301380709739327e-41,4.8470822360907528e-70,9.4022649099100068e-10,4.113754941958019e-10,1.2927930255068945e-11,1.3409264636950296e-11,8.1298935925571435e-18,1.3950450656420584e-13,1.5701154358149126e-14,9.9302240149168029e-22,2.6719550188247602e-27,6.2882245116390627e-29,5.7397845779575703e-45,4.5797719019227139e-30,2.1281362358205758e-51
4.020827592679406e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574888605759,0.099999998952741698,0.099999999774041698,4.2043388177043175e-56,1.3053455187836101e-36,8.5543093502596587e-21,4.3443679297886766e-44,6.9377991727708126e-32,2.7830097054248564e-74,1.9523083371996668e-26,2.1814013825154944e-90,2.5323623963738218e-28,4.4918149267391956e-58,6.9255014001503312e-45,2.0678241457023201e-68,1.4251931909743051e-74,4.3977402821226815e-41,7.7375724694970858e-70,1.0328858090856834e-09,4.5191655369007346e-10,1.4185321631250651e-11,1.4767453051934652e-11,8.9206412163132023e-18,1.6651631930825417e-13,2.0641159887354339e-14,1.1143794054413428e-21,4.2440032356567231e-27,8.3303894873659528e-29,1.101541902254975e-44,5.7053425465885392e-30,3.7140189798495575e-51
4.381532706604463e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574875020285,0.099999998858793029,0.099999999753771163,7.6099881974976734e-56,1.746779832195184e-36,1.0150011801766275e-20,7.2234592668357451e-44,8.9608006945425499e-32,5.9792753174685694e-74,2.3151917552731364e-26,3.9608018245077253e-90,2.879567971192712e-28,6.3228151959502887e-58,9.1735736771541452e-45,4.0761478874501624e-68,3.0216764784719294e-74,5.3654531323853456e-41,1.1864788014542366e-69,1.125545124703604e-09,4.9245761311902272e-10,1.5439752915754327e-11,1.6132468212831581e-11,9.7095272991849906e-18,1.9558165276396785e-13,2.6487735279184296e-14,1.2361966753391606e-21,6.4741422495701366e-27,1.0772007537439751e-28,1.9971401542936866e-44,6.960790177379714e-30,6.1707146750583247e-51
4.74223782052952e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574861434122,0.099999998764844389,0.099999999733500627,1.3136460653855751e-55,2.2803845903059647e-36,1.1880691961042595e-20,1.1531995005378792e-43,1.1340298828395829e-31,1.2090968654077406e-73,2.7086692024845682e-26,6.8602742709808281e-90,3.2469706834681571e-28,8.6621323214012693e-58,1.1864691776515817e-44,7.6104206460559886e-68,6.0423463855326113e-74,6.4336206348669463e-41,1.7588960926932743e-69,1.2182044378447597e-09,5.3299867248264684e-10,1.6691231073092777e-11,1.7504361322660553e-11,1.0496556221011531e-17,2.2662841036625937e-13,3.3306012581447472e-14,1.3584036268697205e-21,9.5468719129470346e-27,1.364838203863158e-28,3.4532547595483992e-44,8.3465610855799967e-30,9.8514548301672743e-51
5.463648048379633e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574834259721,0.099999998576947094,0.099999999692959571,3.498182565072881e-55,3.6605701006983719e-36,1.5745714785869651e-20,2.6641394593662426e-43,1.7280615447915152e-31,4.3261995653936062e-73,3.5871181019329628e-26,1.8402616183350967e-89,4.0427758677796095e-28,1.5214625436147253e-57,1.8734531987511378e-44,2.3440831784227402e-67,2.1215266909013357e-73,8.8725218988127045e-41,3.5594931691877428e-69,1.4035230566967613e-09,6.1408079101390807e-10,1.9185355813766041e-11,2.0268975525373036e-11,1.2065060069092655e-17,2.943886392381542e-13,5.0107424179803107e-14,1.6038200602528191e-21,1.9111887164566012e-26,2.0846356464835088e-28,9.2277410347307339e-44,1.1510632487048109e-29,2.2733132584103453e-50
6.112917253444735e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574809800358,0.099999998407839519,0.099999999656472618,7.590485522477813e-55,5.3095812733084352e-36,1.9682680140798187e-20,5.1687083000468296e-43,2.4124812626348755e-31,1.1824565839673143e-72,4.4816329369078947e-26,4.0196033320789376e-89,4.8291039727680443e-28,2.3776662994529165e-57,2.6830483066790225e-44,5.7052687271918926e-67,5.72237601815901e-73,1.1413885516880215e-40,6.2246188693962412e-69,1.5703098051929924e-09,6.870546974686024e-10,2.142003795711352e-11,2.2781120009330243e-11,1.3470405793776218e-17,3.6147148460931044e-13,6.9160174655562773e-14,1.8257557740546063e-21,3.3094839859544556e-26,2.9164060343409412e-28,2.0084454714593371e-43,1.4807631651856677e-29,4.403950363736011e-50
6.762186458509837e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574785338698,0.099999998238731971,0.099999999619985666,1.5183362716474255e-54,7.3995867643437474e-36,2.4052056374348582e-20,9.3628473828346733e-43,3.2553227578567295e-31,2.8906041598116763e-72,5.4741576272265518e-26,8.0941466955878888e-89,5.6824754172470451e-28,3.5510906288464765e-57,3.6979049752118867e-44,1.2623032664998523e-66,1.3838175275895201e-72,1.428486009736838e-40,1.0284767716860335e-68,1.7370965456644524e-09,7.6002860371159785e-10,2.3645259575738848e-11,2.5316246845139796e-11,1.4869801988696865e-17,4.339535248936102e-13,9.227425128059369e-14,2.0486739332845753e-21,5.4148895362274792e-26,3.9435839296399862e-28,4.0297022523650059e-43,1.8532246323126031e-29,7.9721187469633029e-50
7.41145566357494e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574760874717,0.09999999806962441,0.099999999583498714,2.8467930402283325e-54,9.9844374667307836e-36,2.885201313737427e-20,1.6044134025124664e-42,4.272309115387183e-31,6.506774386161512e-72,6.5642771740734143e-26,1.5278756435245338e-88,6.6035038939704354e-28,5.1109332873847295e-57,4.9411427076788507e-44,2.593375229361066e-66,3.0850672716513594e-72,1.7486895476584744e-40,1.6225128927754248e-68,1.9038832781111215e-09,8.3300250974287704e-10,2.5861060727891613e-11,2.7874579980530557e-11,1.6263273845666814e-17,5.1149063756338235e-13,1.1975371830724445e-13,2.2725557878959015e-21,8.4595106669619509e-26,5.18647498095453e-28,7.5785034500619733e-43,2.2686357370957151e-29,1.3647719052225828e-49
8.060724868640041e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574736408402,0.099999997900516877,0.099999999547011761,5.0629143639358228e-54,1.3118234954198567e-35,3.4080727484889043e-20,2.6262442822893785e-42,5.4789622399023102e-31,1.3732674969718628e-71,7.7515782534525473e-26,2.7357361297894235e-88,7.5928087915035995e-28,7.1328758550319561e-57,6.435843586585015e-44,5.020934517893724e-66,6.4528919421910131e-72,2.1021447828063226e-40,2.463248819319675e-68,2.0706700025329811e-09,9.0597641556242229e-10,2.8067481310157377e-11,3.0456324558645017e-11,1.7650846454831789e-17,5.937579896678935e-13,1.5188351207500856e-13,2.4973909042077983e-21,1.271855248510086e-25,6.665302881719724e-28,1.3519754763540524e-42,2.7271853886731922e-29,2.2321456214328833e-49
8.709994073705143e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574711939722,0.099999997731409329,0.099999999510524809,8.6112233768296055e-54,1.6855316781907039e-35,3.9736384766698839e-20,4.1359278002106697e-42,6.8905955506201598e-31,2.7439721046840399e-71,9.0356494180488615e-26,4.6845612952251833e-88,8.6510145570691548e-28,9.6990221365279124e-57,8.2051173426721007e-44,9.2473770236743853e-66,1.2785119569271496e-71,2.4889953248309885e-40,3.6203005180407368e-68,2.2374567189300093e-09,9.7895032117021613e-10,3.0264561037972847e-11,3.3061667556640827e-11,1.9032544792415612e-17,6.8044945769023179e-13,1.8893004063855251e-13,2.7231935948523482e-21,1.8512322313605614e-25,8.4001995484465146e-28,2.3066774150634629e-42,3.2290598914980224e-29,3.5099466068940133e-49
9.359263278770245e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574687468669,0.099999997562301809,0.099999999474037857,1.4092779238929396e-53,2.1250258091183228e-35,4.5817178530828293e-20,6.3008691970140591e-42,8.5223163885580654e-31,5.2241373285867984e-71,1.0416081075287876e-25,7.7182187947446293e-88,9.7787503103646738e-28,1.2897819603070648e-56,1.0272135864343843e-43,1.6309731155655365e-65,2.4146651546790954e-71,2.9093849723043372e-40,5.1749927923190382e-68,2.4042434273021878e-09,1.0519242265662399e-09,3.2452339447743658e-11,3.5690778714529119e-11,2.0408393722054563e-17,7.7127669235541451e-13,2.3114211684180204e-13,2.9499891353465315e-21,2.6208052907786705e-25,1.0411206196724493e-27,3.7868568565419141e-42,3.7744457950957199e-29,5.3408930447929613e-49
1.0008532483835348e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574662995221,0.099999997393194276,0.099999999437550904,2.2304050956191493e-53,2.6357884667319856e-35,5.2321309858612135e-20,9.3266789030743904e-42,1.038903437371487e-30,9.5362303017966999e-71,1.1892465336540388e-25,1.2297302641663301e-87,1.0976649518067489e-27,1.6823959771853058e-56,1.2660089644098888e-43,2.7700877261729868e-65,4.3739530756265699e-71,3.3634609494901281e-40,7.2212897590273384e-68,2.5710301276494951e-09,1.1248981317504762e-09,3.4630855911400042e-11,3.8343811813983375e-11,2.1778418003947067e-17,8.6596779615195926e-13,2.7875226624065542e-13,3.1777936361274586e-21,3.6222167498012211e-25,1.2718280685516557e-27,6.0121704754371545e-42,4.3635340932401522e-29,7.8925011981360277e-49
1.065780168890045e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574638519369,0.09999999722408677,0.099999999401063952,3.4277180538014118e-53,3.2233281248396998e-35,5.9246987104714263e-20,1.3461997571090586e-41,1.2505465692862138e-30,1.6762805286166284e-70,1.3464395958130403e-25,1.9024928040266417e-87,1.2245349616268981e-27,2.1578292666221191e-56,1.5392154923800088e-43,4.5503366289901749e-65,7.6318047914137588e-71,3.8513740060995198e-40,9.8666727802576533e-68,2.7378168199719117e-09,1.1978720367229066e-09,3.6800149642091151e-11,4.1020905726371843e-11,2.314264229844057e-17,9.6426625821568805e-13,3.3197778652490103e-13,3.4066135740342408e-21,4.9022315731386715e-25,1.5341300388413736e-27,9.2687204271537352e-42,4.9965203533692361e-29,1.1376343491292548e-48
