Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(47),CH4OX(57),C2H6X(49),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
3.927968606739907e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081712462025979191,0.097802640378786249,0.044278663251313119,0.00038921437419362078,0.00085228889840591735,2.098845855339502e-13,2.836529380444812e-05,5.0060480406143724e-05,3.3090279157680433e-26,2.8292728973389663e-07,3.0306718569629449e-08,6.163635133956973e-14,1.3530623947854994e-10,0.0001350879384666445,2.2489499550573047e-19,2.3491937054761308e-23,3.1955546811584913e-12,5.6174396388978071e-13,0.0015325329710965251,0.10960409637532906,2.9334718175552001e-06,3.3276612079092595e-07,1.3920790169458889e-09,3.5555979555265563e-05,1.9302676127563903e-12,2.4700436119422759e-10,1.8601145826602313e-09,1.9233256296207337e-07,6.6282491882724317e-09,1.5307821524217838e-08,7.2325804609528442e-06,9.9553743714450679e-08,2.5231893694366467e-07,1.7050397270036532e-09,2.3518909662445308e-07,2.5194080876236664e-07,4.2848311945663968e-13,1.0677359361916071e-11,1.2208112583588013e-12,4.9456516736208376e-08,5.069655679405987e-10,3.606341095519816e-11,1.9369936787970779e-08,1.2616567182364461e-13
3.9380840536847585e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081629021668500348,0.097802300855154178,0.044233564545515497,0.00039037990828832725,0.00085464019863066448,2.0987269128226594e-13,2.8347043394397025e-05,5.0175711867945084e-05,3.3378707345717012e-26,2.8312326582799349e-07,3.0404422804736404e-08,6.1822279728344187e-14,1.355500940330217e-10,0.00013560218103621994,2.2555501335873865e-19,2.366740841385499e-23,3.2024318978103972e-12,5.6470271131877615e-13,0.001530957871384147,0.10968903326519837,2.9314719512784661e-06,3.3315910905588644e-07,1.3905745463463907e-09,3.5615057094967247e-05,1.9289958717869651e-12,2.4670446508306126e-10,1.8579252401277309e-09,1.9201691667965442e-07,6.6267957533468462e-09,1.5282346463795417e-08,7.2532245786587412e-06,9.9681160385030833e-08,2.5249122000266623e-07,1.7062121942116948e-09,2.3561142958696908e-07,2.5322245686919086e-07,4.3022308830332316e-13,1.0687853057628822e-11,1.2220314491305554e-12,4.9704587295430505e-08,5.0699185696366796e-10,3.6142794839081326e-11,1.9461488084356013e-08,1.2663254854365104e-13
3.94819950062961e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081545850118162261,0.097801956829371539,0.044188603591562674,0.00039154490367376583,0.00085699053766123538,2.0986085972886782e-13,2.8328867826810543e-05,5.02907863059632e-05,3.3668497272543559e-26,2.8331853189228292e-07,3.0502065514901828e-08,6.2008000466903507e-14,1.3579315550210868e-10,0.0001361167061736513,2.2621377559765235e-19,2.3843515092614196e-23,3.2092993218493018e-12,5.6766680587993191e-13,0.0015293877834641658,0.10977369647077392,2.9294751463962174e-06,3.3355110381171384e-07,1.389075433348836e-09,3.5674015765602437e-05,1.9277259202590478e-12,2.464056974449642e-10,1.855743477636968e-09,1.9170262522238926e-07,6.6253407924043909e-09,1.525698215580283e-08,7.2738512245492755e-06,9.9808125741250172e-08,2.5266227643600554e-07,1.7073763275610674e-09,2.3603194418800419e-07,2.5450552399884061e-07,4.3196243785767004e-13,1.0698306635601698e-11,1.223247123808305e-12,4.9953093122330547e-08,5.0701660195351908e-10,3.6221987453570416e-11,1.9553151809873511e-08,1.2709935718983259e-13
3.958314947574461e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081462945968247616,0.097801608328921597,0.04414377967434438,0.00039270936059644331,0.00085933991487075639,2.0984909150944756e-13,2.8310766601287449e-05,5.0405704067069331e-05,3.395964866629066e-26,2.8351309198879282e-07,3.0599646498959854e-08,6.2193513363663568e-14,1.3603542667086151e-10,0.00013663151199363142,2.2687128415754488e-19,2.4020256380906144e-23,3.2161569764617224e-12,5.7063623027568183e-13,0.0015278226813136445,0.10985808742435373,2.9274814050135239e-06,3.3394210946293962e-07,1.3875816465239674e-09,3.5732856009318153e-05,1.9264577610111037e-12,2.4610805129578493e-10,1.8535692522500684e-09,1.9138967941512137e-07,6.6238843461604706e-09,1.5231727847522171e-08,7.2944603946681094e-06,9.9934641960990347e-08,2.5283211437132375e-07,1.7085321822359797e-09,2.3645064687846845e-07,2.5578999849761892e-07,4.3370115503597833e-13,1.070872031023406e-11,1.2244583067058511e-12,5.0202033043744291e-08,5.0703981658408876e-10,3.6300989303594687e-11,1.9644927424697659e-08,1.2756609570975833e-13
3.9684303945193124e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081380307822293677,0.09780125538107802,0.04409909208394814,0.00039387327930839254,0.00086168832965263537,2.0983738724295006e-13,2.8292739221083535e-05,5.0520465497808578e-05,3.4252161240271178e-26,2.8370695014806829e-07,3.0697165559051668e-08,6.2378818234158699e-14,1.3627691031774174e-10,0.00013714659662306117,2.2752754098368002e-19,2.4197631566776012e-23,3.2230048847971739e-12,5.7361096726878253e-13,0.0015262625390981761,0.10994220754779455,2.9254907290797023e-06,3.3433213039010912e-07,1.3860931546921478e-09,3.5791578266117929e-05,1.9251913967686022e-12,2.458115197194315e-10,1.8514025213870922e-09,1.9107807014703409e-07,6.6224264569887472e-09,1.5206582792640079e-08,7.3150520854898885e-06,1.000607112094014e-07,2.5300074187572936e-07,1.7096798130101419e-09,2.3686754410654008e-07,2.5707586877510743e-07,4.3543922689534146e-13,1.0719094294526204e-11,1.2256650219767127e-12,5.0451405890761446e-08,5.0706151440391001e-10,3.6379800894122694e-11,1.9736814391660521e-08,1.2803276207223238e-13
3.977534296769679e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081306159778332887,0.097800933947871468,0.044058989229432161,0.00039492034619164609,0.00086380107959548242,2.0982690858114383e-13,2.8276577309017806e-05,5.0623617409157511e-05,3.4516586117176409e-26,2.8388082564120108e-07,3.0784879607247845e-08,6.2545414608350144e-14,1.3649357455977193e-10,0.00013761040963327528,2.2811710351058171e-19,2.4357810626617635e-23,3.2291596883350329e-12,5.7629275863522511e-13,0.0015248626306471333,0.11001768526595006,2.9237017431873456e-06,3.3468231088680553e-07,1.3847580137614623e-09,3.584432778036877e-05,1.9240532058403797e-12,2.4554558858300435e-10,1.8494588364999186e-09,1.9079875708590688e-07,6.6211131516157715e-09,1.5184045043259048e-08,7.3335696598592977e-06,1.0017379315178532e-07,2.5315147833033139e-07,1.7107056942140013e-09,2.3724121326836657e-07,2.5823433588697024e-07,4.3700292923616355e-13,1.0728397120073667e-11,1.2267472657358442e-12,5.067621064178006e-08,5.0707975666652183e-10,3.6450569071095702e-11,1.9819607426167503e-08,1.2845269844182908e-13
3.985727808795009e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081239608969970539,0.097800641612882544,0.04402299016358914,0.00039586233398506104,0.00086570188726597095,2.0981752284752062e-13,2.8262082093101836e-05,5.0716346310946818e-05,3.4755510793503255e-26,2.8403683262092475e-07,3.0863779114946576e-08,6.269520705053901e-14,1.3668803056533438e-10,0.00013802803202844178,2.2864684543393163e-19,2.4502409860939098e-23,3.2346922916456102e-12,5.7871002789174656e-13,0.0015236061149302435,0.11008542947126476,2.922093781108807e-06,3.3499679698805027e-07,1.3835600141229223e-09,3.589172119726851e-05,1.923030080459679e-12,2.4530701359738891e-10,1.8477146558927566e-09,1.9054828931256192e-07,6.6199302248152628e-09,1.516383577753125e-08,7.3502233677190608e-06,1.0027526013068115e-07,2.5328631319257795e-07,1.7116233620218532e-09,2.3757627348591058e-07,2.5927790803987155e-07,4.3840979791909785e-13,1.0736742448821713e-11,1.2277182220558077e-12,5.0878833234310388e-08,5.0709514155414974e-10,3.651412932013423e-11,1.9894197583344754e-08,1.2883058860907162e-13
3.993921320820339e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081173230236996449,0.097800346407774574,0.043987079296328266,0.00039680396912411309,0.00086760206247433645,2.0980818012051953e-13,2.8247634455758898e-05,5.0808973259420917e-05,3.4995327982562288e-26,2.8419238612438724e-07,3.0942637653184482e-08,6.2844862701584549e-14,1.3688197479606201e-10,0.00013844583405962546,2.291757695854563e-19,2.4647423723791592e-23,3.2402185414601483e-12,5.8113075229214009e-13,0.0015223528081017674,0.11015299847928339,2.9204878332474717e-06,3.3531064471478369e-07,1.382365433991242e-09,3.5939037978324603e-05,1.9220081372650677e-12,2.4506915776832181e-10,1.8459753178157089e-09,1.9029868251831573e-07,6.6187464177237465e-09,1.5143696886882256e-08,7.3668656025264251e-06,1.003764376600534e-07,2.5342036803861402e-07,1.7125357301881778e-09,2.3791016059369578e-07,2.6032237556137705e-07,4.3981622064656745e-13,1.0745062110932817e-11,1.2286862895980832e-12,5.1081737804847278e-08,5.0710955494790024e-10,3.6577565637752777e-11,1.9968859852206704e-08,1.292084278895784e-13
4.002114832845669e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081107022856556132,0.097800048346647767,0.043951256260147654,0.00039774525175289346,0.00086950160493604067,2.0979888069824219e-13,2.8233234139946237e-05,5.0901498438070507e-05,3.52360375041436e-26,2.8434748823445678e-07,3.1021455122998931e-08,6.2994381476725601e-14,1.3707540871561421e-10,0.00013886381475443458,2.297038770172691e-19,2.4792851833470201e-23,3.2457384500077344e-12,5.8355492279109464e-13,0.0015211026967868041,0.11022039302600474,2.9188839003554673e-06,3.3562385634419559e-07,1.3811742572892975e-09,3.5986278353308194e-05,1.9209873774955833e-12,2.448320175268017e-10,1.8442408002717521e-09,1.9004993201596734e-07,6.61756174958505e-09,1.5123627986829816e-08,7.3834963632093884e-06,1.0047732686644939e-07,2.5355364704145431e-07,1.7134428270476435e-09,2.3824287801159562e-07,2.6136773241239201e-07,4.412221908025489e-13,1.0753356216967746e-11,1.2296514808994501e-12,5.1284923740292784e-08,5.0712300381303764e-10,3.6640878292261133e-11,2.004359395232755e-08,1.2958621524301272e-13
4.010308344870999e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.081040986110026539,0.097799747443515869,0.043915520689690381,0.0003986861820176647,0.00087140051437478109,2.0978962487217204e-13,2.8218880890168006e-05,5.0993922030223877e-05,3.5477639171928611e-26,2.845021410210445e-07,3.1100231426778369e-08,6.3143763294088223e-14,1.3726833378469749e-10,0.00013928197314555564,2.3023116878532478e-19,2.4938693807554587e-23,3.2512520295004654e-12,5.8598253036898918e-13,0.0015198557676882655,0.11028761384311914,2.9172819831237396e-06,3.3593643414246857e-07,1.3799864680491689e-09,3.6033442551090275e-05,1.9199678023453635e-12,2.4459558933105931e-10,1.8425110814046072e-09,1.8980203315402151e-07,6.6163762398982366e-09,1.5103628695563159e-08,7.4001156488698839e-06,1.0057792887109205e-07,2.5368615434898373e-07,1.7143446807644897e-09,2.3857442915756557e-07,2.6241397258060169e-07,4.4262770182891207e-13,1.0761624876907036e-11,1.2306138084306526e-12,5.1488390429352057e-08,5.0713549506335372e-10,3.6704067551930469e-11,2.0118399604399781e-08,1.2996394963767903e-13
4.018501856896329e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080975119282984426,0.097799443712306922,0.043879872221728525,0.00039962676006683048,0.00087329879052240589,2.0978041292727395e-13,2.8204574452472356e-05,5.1086244219043194e-05,3.572013279353716e-26,2.8465634654120693e-07,3.1178966468249845e-08,6.3293008074655324e-14,1.3746075146104626e-10,0.0001397003082707223,2.3075764594932906e-19,2.5084949262920831e-23,3.2567592921332785e-12,5.8841356603184407e-13,0.001518612007586297,0.11035466165804048,2.9156820821833071e-06,3.3624838036455865e-07,1.3788020504027084e-09,3.6080530799645835e-05,1.918949412964384e-12,2.443598696630408e-10,1.8407861394965187e-09,1.8955498131239501e-07,6.6151899078796582e-09,1.5083698633909288e-08,7.4167234587817909e-06,1.0067824478990785e-07,2.5381789408412108e-07,1.7152413193336281e-09,2.3890481744751806e-07,2.6346109008038712e-07,4.4403274722490578e-13,1.0769868200154003e-11,1.2315732845968114e-12,5.1692137262528298e-08,5.0714703556162956e-10,3.6767133684983126e-11,2.0193276530229529e-08,1.3034163005042977e-13
4.026695368921659e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080909421665175146,0.097799137166863795,0.04384431049514733,0.00040056698605090151,0.00087519643311882831,2.0977124514209505e-13,2.8190314574445095e-05,5.1178465187520927e-05,3.596351817057458e-26,2.84810106839247e-07,3.1257660152466558e-08,6.3442115742236244e-14,1.3765266319940458e-10,0.00014011881917268501,2.3128330957265166e-19,2.5231617815753211e-23,3.2622602500837852e-12,5.9084802081126726e-13,0.0015173714033377048,0.11042153719393845,2.9140841981060581e-06,3.3655969725446416e-07,1.3776209885853397e-09,3.6127543326058008e-05,1.9179322104590253e-12,2.4412485502847486e-10,1.8390659529673898e-09,1.893087719034238e-07,6.6140027724644691e-09,1.5063837425323347e-08,7.4333197923889747e-06,1.0077827573355485e-07,2.5394887034497931e-07,1.7161327705817353e-09,2.3923404629519984e-07,2.6450907895274215e-07,4.4543732054677103e-13,1.077808629553832e-11,1.2325299217378056e-12,5.1896163632117778e-08,5.0715763212004863e-10,3.6830076959583008e-11,2.0268224452732101e-08,1.3071925546659821e-13
4.034888880946989e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080843892550481161,0.097798827820944817,0.043808835150929336,0.00040150686012246244,0.00087709344191194401,2.0976212178886492e-13,2.8176101005204179e-05,5.1270585118476296e-05,3.6207795098678532e-26,2.8496342394681677e-07,3.1336312385795466e-08,6.3591086223436701e-14,1.3784407045150754e-10,0.00014053750489918047,2.318081607222377e-19,2.5378699081555898e-23,3.2677549155121092e-12,5.9328588576440538e-13,0.0015161339418753843,0.11048824116977009,2.912488331405416e-06,3.3687038704512833e-07,1.3764432669349874e-09,3.6174480356522181e-05,1.9169161958925322e-12,2.4389054195729617e-10,1.837350500373074e-09,1.8906340037261935e-07,6.6128148523948309e-09,1.5044044695871457e-08,7.4499046493033054e-06,1.008780228074498e-07,2.5407908720502785e-07,1.7170190621683422e-09,2.3956211911206899e-07,2.6555793326518963e-07,4.4684141540735911e-13,1.0786279271319616e-11,1.2334837321287197e-12,5.2100468932204711e-08,5.0716729150059873e-10,3.6892897643826549e-11,2.0343243095927405e-08,1.3109682487993772e-13
4.043082392972319e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080778531236891229,0.097798515688224535,0.043773445832138706,0.00040244638243613792,0.00087898981665754654,2.0975304313359348e-13,2.81619334953962e-05,5.1362604194551744e-05,3.6452963367565601e-26,2.8511629988301789e-07,3.1414923075905103e-08,6.373991944762868e-14,1.3803497466606375e-10,0.00014095636450290095,2.3233220046852179e-19,2.5526192675164582e-23,3.2732433005607208e-12,5.9572715197389134e-13,0.001514899610207751,0.1105547743003114,2.9108944825371858e-06,3.371804519586172e-07,1.3752688698909806e-09,3.6221342116349557e-05,1.9159013702856185e-12,2.436569270029411e-10,1.8356397604046047e-09,1.8881886219757956e-07,6.6116261661690722e-09,1.5024320074208109e-08,7.4664780293027171e-06,1.0097748711179517e-07,2.5420854871325132e-07,1.717900221586916e-09,2.3988903930717546e-07,2.6660764711169725e-07,4.4824502547575435e-13,1.0794447235190957e-11,1.2344347279802117e-12,5.23050525586563e-08,5.0717602041548171e-10,3.6955596005733543e-11,2.0418332184935378e-08,1.3147433729255952e-13
4.051275904997649e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080713337026469725,0.097798200782294231,0.043738142183905752,0.00040338555314856095,0.00088088555711924752,2.0974400943616609e-13,2.8147811797191687e-05,5.1454522598209511e-05,3.6699022761077505e-26,2.8526873665450123e-07,3.1493492131753375e-08,6.388861534692127e-14,1.3822537728873772e-10,0.0001413753970414646,2.3285542988534463e-19,2.5674098210757911e-23,3.2787254173542657e-12,5.9817181054779176e-13,0.0015136683954181821,0.11062113729618868,2.9093026519005411e-06,3.3748989420611183e-07,1.3740977819924691e-09,3.6268128829971138e-05,1.9148877346171443e-12,2.434240067421018e-10,1.8339337118869705e-09,1.8857515288769844e-07,6.6104367320511803e-09,1.5004663191559161e-08,7.483039932329294e-06,1.0107666974160625e-07,2.5433725889430955e-07,1.7187762761659363e-09,2.4021481028704261e-07,2.6765821461259332e-07,4.4964814447689546e-13,1.080259029428223e-11,1.2353829214389158e-12,5.2509913909117624e-08,5.0718382552753793e-10,3.7018172313237888e-11,2.0493491445971527e-08,1.3185179171487108e-13
4.059469417022979e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080648309225326245,0.097797883116662696,0.043702923853411534,0.0004043243724183401,0.00088278066306839262,2.0973502095043738e-13,2.8133735664279545e-05,5.1546340511728302e-05,3.6945973057227067e-26,2.8542073625556407e-07,3.1572019463575721e-08,6.4037173856131185e-14,1.3841527976213335e-10,0.00014179460157738523,2.3337785004987138e-19,2.5822415301868838e-23,3.2842012779994143e-12,6.0061985261955562e-13,0.0015124402846644607,0.11068733086390915,2.907712839838922e-06,3.3779871598803346e-07,1.3729299878788511e-09,3.6314840720941647e-05,1.9138752898247402e-12,2.4319177777488372e-10,1.8322323337781899e-09,1.8833226798421074e-07,6.6092465680887813e-09,1.4985073681704486e-08,7.4995903584873719e-06,1.0117557178673847e-07,2.5446522174869444e-07,1.7196472530699612e-09,2.4053943545555208e-07,2.6870962991448256e-07,4.5105076619120172e-13,1.0810708555163626e-11,1.2363283245878258e-12,5.2715052383006649e-08,5.0719071345065779e-10,3.7080626834178808e-11,2.0568720606342388e-08,1.3222918716551537e-13
4.075856441073639e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080518750095359304,0.097797239559921534,0.043632741744526748,0.00040620095727409935,0.00088656897055260173,2.0971718059989675e-13,2.8105719116647018e-05,5.1729675596526245e-05,3.7442545440618664e-26,2.8572343186243539e-07,3.1728948602400405e-08,6.4333878456935901e-14,1.387935900161047e-10,0.00014263352291565444,2.3442026694684664e-19,2.6120282601613579e-23,3.2951342791804157e-12,6.0552605191706346e-13,0.0015099933242644428,0.11081921252049667,2.9045392725404409e-06,3.3841450690323857e-07,1.3706042200566656e-09,3.6408040924790711e-05,1.9118539764157605e-12,2.4272938023623764e-10,1.8288435052773097e-09,1.8784895371853939e-07,6.6068641217094045e-09,1.4946095328151258e-08,7.5326567814153974e-06,1.0137253845674954e-07,2.5471892135951117e-07,1.7213740816979971e-09,2.4118526196014103e-07,2.7081498063853154e-07,4.5385449315615601e-13,1.0826871105799953e-11,1.2382108079724664e-12,5.3126158307573551e-08,5.072017639432847e-10,3.7205171587202364e-11,2.0719387539742625e-08,1.3298379726719067e-13
4.092243465124298e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080389848375638423,0.09779658512444285,0.043562896723373976,0.00040807613831064359,0.00089035473743262819,2.096995239956998e-13,2.8077881912170197e-05,5.1912610903380088e-05,3.7942678626992082e-26,2.8602440241463025e-07,3.1885709799362557e-08,6.4630032781639122e-14,1.3916991690698377e-10,0.00014347312111461283,2.3545945984026334e-19,2.641979147017161e-23,3.3060424005918199e-12,6.1044567943963972e-13,0.0015075586277373107,0.11095042484090904,2.9013737823048525e-06,3.3902784209429249e-07,1.3682914455025434e-09,3.6500944498957316e-05,1.9098374367563877e-12,2.4226970764428307e-10,1.8254731091840915e-09,1.8736888435566727e-07,6.6044789670426664e-09,1.4907382134150519e-08,7.5656773020956193e-06,1.0156839573849006e-07,2.5496967907221529e-07,1.7230809215492065e-09,2.4182654599489012e-07,2.7292365297898337e-07,4.5665615770945952e-13,1.084293572859722e-11,1.2400822735402064e-12,5.3538365562966161e-08,5.0720922384064786e-10,3.7329232405297205e-11,2.0870330825238793e-08,1.3373815990915276e-13
