Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43)
2.12221769095572e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368397747588811,0.090010722107409943,0.012969720716491696,4.2223871468508583e-06,0.009021781772335204,0.017361564819559871,0.0094063616212962439,0.00074806754591349761,0.00020031367820590965,0.0084287811212532416,3.2550063603366139e-09,0.00037407956088599665,4.4418268628118857e-08,0.00059390366885154523,9.4556631323793189e-09,8.8123989483558348e-10,0.00045671293554705233,0.00010876529851424129,0.0064767911063843674,1.4927821781701097e-05,0.0003060666847210911,3.4181604716577799e-07,2.7196641105910707e-08,1.4355390555914486e-06,4.0592879846084174e-07,4.8268157745077583e-07,0.00038657228031832759,0.0010734319830565148,1.1132115414405735e-09,0.00034821951442965061,1.0171779046897121e-10,0.00017211353625421396,2.9198691954232586e-08,6.5941073180379923e-09,2.0662906013943643e-06,1.2175066266288463e-05,3.0751154942699149e-11,5.2325340594781198e-08,3.4557259369809838e-07,1.9840214996875953e-10
2.124146104047909e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368459392110932,0.089997486667679955,0.012962359080289481,4.2290043979859009e-06,0.0090292593641173608,0.017372160819879853,0.0094133692761060993,0.00074884138488728142,0.00020056428733713648,0.008432773622241492,3.2603029064092507e-09,0.00037407115156258233,4.446516772723167e-08,0.00059407106432013336,9.4638891964068488e-09,8.8250457797214029e-10,0.00045652948650845451,0.00010898571788267803,0.0064758434465788783,1.4917389884216349e-05,0.00030614994823153092,3.4166929879400414e-07,2.7194079350714356e-08,1.4364312391203401e-06,4.0626571499381562e-07,4.8291354846472958e-07,0.00038665348008787927,0.0010733669473410258,1.1140177136359017e-09,0.00034843280905459418,1.0176444730679769e-10,0.00017246234672021525,2.9220485398977468e-08,6.5959750854676008e-09,2.0684323976332715e-06,1.2200076844498814e-05,3.0813516808137909e-11,5.2340630276388339e-08,3.4600561248138071e-07,1.9864400620639485e-10
2.126074517140098e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368521036809466,0.089984259511545858,0.012955001468138098,4.2356235934631281e-06,0.0090367344707315157,0.017382747844313391,0.009420371874526207,0.00074961496087102978,0.00020081483669984104,0.0084367625912801468,3.2656008593227439e-09,0.00037406273774410071,4.4512053464811357e-08,0.00059423794768863249,9.4721049167611367e-09,8.8376874397080413e-10,0.00045634608800481003,0.00010920635420608472,0.0064748963834326927,1.4906969186585154e-05,0.0003062331228705147,3.4152257762330416e-07,2.7191500034076462e-08,1.4373226132661904e-06,4.066025206663671e-07,4.8314519843859232e-07,0.00038673449138391399,0.0010733017360337277,1.114823309551673e-09,0.00034864592392825543,1.0181101635266823e-10,0.00017281150053101619,2.9242263208416711e-08,6.5978371722186254e-09,2.0705734739731209e-06,1.2225112545190019e-05,3.0875940186611232e-11,5.2355874720262789e-08,3.4643852946368874e-07,1.9888581245662129e-10
2.127810088923068e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368576517086661,0.089972362148754079,0.012948383056185021,4.2415825260160552e-06,0.0090434599412980848,0.017392268501409732,0.009426669893652935,0.00075031095382975825,0.0002010402797977467,0.008440349645399383,3.2703702123160371e-09,0.00037405516148305179,4.4554239171041882e-08,0.00059438770514726267,9.4794902157129765e-09,8.8490604867768684e-10,0.00045618107251100876,0.00010940511230925661,0.0064740445363881335,1.4897600114521741e-05,0.00030630790418518492,3.4139055185741212e-07,2.7189163662488412e-08,1.4381241585149399e-06,4.0690555095918211e-07,4.833534093799059e-07,0.00038680724079388778,0.0010732428964340447,1.1155478535822459e-09,0.00034883757381651758,1.0185285353788102e-10,0.00017312603238699262,2.9261849880281673e-08,6.5995081963058155e-09,2.0724998255796007e-06,1.2247666146149326e-05,3.0932173797160785e-11,5.2369556065099388e-08,3.4682806731580349e-07,1.9910339518588937e-10
2.129545660706038e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368631997316688,0.08996047148684079,0.012941767900770564,4.2475430227127291e-06,0.009050183397823373,0.017401781905693647,0.0094329638241057688,0.00075100673270651224,0.00020126567406177675,0.0084439338419951392,3.2751406909350151e-09,0.00037404758161606306,4.459641399219359e-08,0.00059453704831282956,9.4868671260275505e-09,8.8604292977943218e-10,0.00045601609786180216,0.00010960404598867453,0.0064731931719736657,1.4888240077033774e-05,0.00030638261374586138,3.4125854817884947e-07,2.7186813119020018e-08,1.4389250491804689e-06,4.0720849140519127e-07,4.8356136112377061e-07,0.00038687983826237078,0.0010731839159199249,1.1162719316180819e-09,0.00034902907845848341,1.0189461979377637e-10,0.00017344084210336796,2.9281423909057747e-08,6.6011746246190996e-09,2.0744255911197185e-06,1.2270240078828307e-05,3.0988457189060784e-11,5.2383200811384921e-08,3.4721752197943485e-07,1.9932093713401803e-10
2.131281232489008e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368687477410196,0.089948587521624809,0.012935156000500998,4.253505078459152e-06,0.0090569048398098356,0.017411288065508516,0.0094392536691969321,0.00075170229700154091,0.00020149101929273553,0.0084475151826590659,3.2799122886008341e-09,0.00037403999815964581,4.4638577898933158e-08,0.00059468597742667699,9.4942356428859708e-09,8.8717938504496924e-10,0.00045585116401586579,0.00010980315516964255,0.0064723422898751454,1.4878889056543729e-05,0.00030645725166202932,3.4112656661536528e-07,2.7184448428683971e-08,1.4397252857460441e-06,4.0751134198087836e-07,4.8376905406642465e-07,0.0003869522841296601,0.0010731247951096476,1.1169955440340574e-09,0.00034922043802061036,1.0193631518726867e-10,0.00017375592956194206,2.9300985304920122e-08,6.6028364598075517e-09,2.0763507692035608e-06,1.2292834334918709e-05,3.1044790341316333e-11,5.2396808980035517e-08,3.4760689310962981e-07,1.9953843816358591e-10
2.133016804271978e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436874295727834,0.089936710248927826,0.012928547353982673,4.2594686881690495e-06,0.0090636242667618463,0.017420786989181133,0.0094455394322349347,0.00075239764621707792,0.00020171631529176579,0.0084510936689845533,3.2846849987452975e-09,0.00037403241113023039,4.4680730862046204e-08,0.00059483449273074209,9.501595761501335e-09,8.8831541224855868e-10,0.00045568627093246154,0.00011000243977730291,0.0064714918897787336,1.486954703554513e-05,0.0003065318180429432,3.4099460719503052e-07,2.7182069616475106e-08,1.4405248686913024e-06,4.0781410266281556e-07,4.8397648860347147e-07,0.00038702457873462687,0.0010730655346176845,1.117718691204502e-09,0.00034941165266902575,1.0197793979382533e-10,0.000174071294644258,2.9320534078032568e-08,6.6044937045269264e-09,2.0782753584467195e-06,1.2315448906092533e-05,3.1101173232886226e-11,5.2410380592024129e-08,3.4799618036201823e-07,1.9975589813745267e-10
2.134752376054948e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368798436832568,0.089924839664572764,0.012921941959821987,4.2654338467594498e-06,0.0090703416781846152,0.017430278685031161,0.009451821116526685,0.00075309277985622671,0.00020194156186015559,0.0084546693025657621,3.2894588148048298e-09,0.00037402482054420993,4.4722872852377826e-08,0.00059498259446721707,9.5089474771077558e-09,8.8945100916679412e-10,0.00045552141857108872,0.00011020189973672897,0.0064706419713707209,1.4860213996581143e-05,0.00030660631299760029,3.408626699444682e-07,2.7179676707349725e-08,1.4413237984978841e-06,4.0811677342761328e-07,4.8418366513135331e-07,0.00038709672241549978,0.0010730061350568269,1.1184413735034102e-09,0.00034960272256971491,1.0201949369432337e-10,0.0001743869372317483,2.9340070238553882e-08,6.6061463614358564e-09,2.0801993574671676e-06,1.233808378401331e-05,3.1157605842708892e-11,5.242391566834859e-08,3.48385383392478e-07,1.999733169190061e-10
2.1364879478379182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368853915984857,0.089912975764385478,0.012915339816625437,4.2714005491552472e-06,0.0090770570735853109,0.017439763161361421,0.0094580987253753031,0.00075378769742409852,0.00020216675879953776,0.008458242084998591,3.2942337302266876e-09,0.00037401722641789624,4.4765003840895553e-08,0.00059513028287889861,9.5162907849714376e-09,8.9058617358168525e-10,0.00045535660689183829,0.00011040153497283005,0.0064697925343377037,1.4850889922265121e-05,0.00030668073663474678,3.4073075489041188e-07,2.7177269726240377e-08,1.4421220756493948e-06,4.0841935425197349e-07,4.8439058404470175e-07,0.00038716871550910256,0.0010729465970360057,1.1191635913044046e-09,0.00034979364788832837,1.0206097696294539e-10,0.00017470285720558591,2.9359593796631376e-08,6.6077944331997651e-09,2.0821227648884456e-06,1.2360738960324591e-05,3.1214088149676576e-11,5.2437414230064751e-08,3.4877450185748114e-07,2.0019069437200079e-10
2.1382235196208883e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368909394647471,0.089901118544193206,0.012908740922999564,4.2773687902849669e-06,0.0090837704524720057,0.017449240426466974,0.0094643722620821602,0.00075448239842674939,0.00020239190591170419,0.0084618120178797697,3.2990097384631768e-09,0.00037400962876756098,4.4807123798626373e-08,0.0005952775582088606,9.5236256803776889e-09,8.9172090327778814e-10,0.00045519183585506005,0.00011060134541043918,0.0064689435783664142,1.4841574795256391e-05,0.00030675508906294259,3.4059886206089216e-07,2.7174848698061327e-08,1.4429197006284049e-06,4.0872184511263732e-07,4.8459724573634368e-07,0.00038724055835154296,0.0010728869211623724,1.1198853449810863e-09,0.00034998442879036158,1.021023896677383e-10,0.00017501905444682519,2.9379104762407197e-08,6.6094379224871775e-09,2.0840455793366919e-06,1.2383414426660725e-05,3.1270620132660087e-11,5.2450876298255115e-08,3.491635354137721e-07,2.0040803036045478e-10
2.1399590914038583e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368964872733202,0.089889267999826064,0.012902145277551014,4.2833385650851405e-06,0.0090904818143547842,0.017458710488625736,0.0094706417299447541,0.00075517688237228969,0.00020261700299879873,0.0084653791028077869,3.3037868329777013e-09,0.0003740020276093914,4.4849232696718958e-08,0.0005954244207007931,9.5309521586439149e-09,8.9285519604522269e-10,0.00045502710542169291,0.00011080133097422369,0.0064680951031438998,1.48322685982908e-05,0.00030682937039051904,3.4046699148381608e-07,2.7172413647714332e-08,1.4437166739133563e-06,4.0902424598643989e-07,4.8480365059911668e-07,0.0003873122512774381,0.0010728271080391908,1.1206066349063771e-09,0.00035017506544096942,1.0214373188973308e-10,0.00017533552883625613,2.9398603146011503e-08,6.6110768319735574e-09,2.0859677994437396e-06,1.2406110174635763e-05,3.1327201770482561e-11,5.2464301894060904e-08,3.4955248371870217e-07,2.0062532474859331e-10
2.1416946631868283e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369020350155347,0.089877424127116981,0.012895552878886538,4.2893098684995618e-06,0.0090971911587455576,0.017468173356100149,0.0094769071322570817,0.00075587114877068086,0.00020284204986328392,0.0084689433413826874,3.3085650072437025e-09,0.00037399442295949956,4.489133050643875e-08,0.00059557087059894202,9.5382702151199096e-09,8.9398904967913192e-10,0.00045486241555320588,0.00011100149158870078,0.0064672471083574911,1.4822971314169876e-05,0.00030690358072553035,3.4033514318690438e-07,2.7169964600056635e-08,1.4445129959856922e-06,4.0932655685030019e-07,4.8500979902424387e-07,0.00038738379462012896,0.0010727671582661802,1.1213274614528945e-09,0.0003503655580049986,1.0218500370294131e-10,0.00017565228025443188,2.9418088957563905e-08,6.6127111643406119e-09,2.0878894238465478e-06,1.2428826195845506e-05,3.1383833041924675e-11,5.2477691038676794e-08,3.4994134643017133e-07,2.0084257740126949e-10
2.1434302349697984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369075826827659,0.089865586921900997,0.012888963725612948,4.2952826954778873e-06,0.00910389848515771,0.017477629037140233,0.0094831684723103021,0.00075656519713337533,0.00020306704630788,0.0084725047352057822,3.3133442547427527e-09,0.00037398681483393777,4.4933417199143415e-08,0.00059571690814800313,9.5455798451829244e-09,8.9512246197872491e-10,0.00045469776621148884,0.00011120182717826728,0.0064663995936947403,1.4813682925749802e-05,0.00030697772017582376,3.4020331719813716e-07,2.7167501579927862e-08,1.4453086673257599e-06,4.0962877768120534e-07,4.8521569140203856e-07,0.00038745518871188719,0.0010727070724402675,1.1220478249929106e-09,0.00035055590664704814,1.0222620518193745e-10,0.00017596930858171489,2.9437562207175386e-08,6.6143409222751153e-09,2.0898104511862018e-06,1.2451562481871059e-05,3.1440513925732852e-11,5.2491043753340602e-08,3.5033012320652321e-07,2.0105978818359569e-10
2.1451658067527684e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369131302664205,0.089853756380015221,0.01288237781633717,4.3012570409752829e-06,0.009110603793106015,0.017487077539984349,0.0094894257533929046,0.00075725902697322523,0.00020329199213554993,0.0084760632858795273,3.3181245689640758e-09,0.00037397920324870208,4.4975492746276587e-08,0.00059586253359309284,9.5528810442352002e-09,8.962554307470394e-10,0.00045453315735882147,0.0001114023376672071,0.0064655525588434102,1.4804403415942193e-05,0.00030705178884901988,3.4007151354553129e-07,2.716502461214269e-08,1.4461036884136494e-06,4.099309084562052e-07,4.8542132812199573e-07,0.00038752643388399315,0.0010726468511557551,1.1227677258983843e-09,0.00035074611153148471,1.0226733640186649e-10,0.00017628661369828899,2.9457022904948789e-08,6.6159661084685612e-09,2.0917308801076532e-06,1.2474319024279797e-05,3.1497244400621271e-11,5.2504360059330483e-08,3.5071881370651838e-07,2.0127695696104568e-10
2.1469013785357384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369186777579511,0.089841932497298882,0.012875795149666183,4.30723289995273e-06,0.0091173070821067206,0.017496518872858545,0.0094956789787905508,0.00075795263780455884,0.00020351688714951267,0.0084796189950076088,3.3229059434049738e-09,0.00037397158821972967,4.5017557119373406e-08,0.00059600774717977342,9.5601738077049343e-09,8.973879537911588e-10,0.00045436858895789154,0.0001116030229796856,0.0064647060034914907,1.479513276771817e-05,0.00030712578685250844,3.3993973225721939e-07,2.7162533721490435e-08,1.4468980597293205e-06,4.1023294915241806e-07,4.856267095727089e-07,0.00038759753046667747,0.001072586495004188,1.1234871645409515e-09,0.00035093617282243035,1.0230839743767988e-10,0.00017660419548415032,2.9476471060978342e-08,6.6175867256174517e-09,2.0936507092599356e-06,1.249709581462461e-05,3.1554024445270341e-11,5.2517639977967295e-08,3.5110741758935793e-07,2.0149408359945343e-10
2.1503725221016785e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369297724306467,0.089818304692743156,0.012862639538567044,4.3191891382227267e-06,0.0091307076013381512,0.017515380061535871,0.0095081732756585793,0.00075933920050685378,0.00020396652395055997,0.0084867218950479516,3.3324718469778741e-09,0.00037395634789400527,4.5101652230083051e-08,0.00059629693976252416,9.5747340097478017e-09,8.9965165395674836e-10,0.00045403957336415774,0.00011200491777128835,0.0064630143300390243,1.4776617988209431e-05,0.00030727357127876951,3.3967623688676317e-07,2.7157510270617901e-08,1.448484854962148e-06,4.1083676021731286e-07,4.8603670821586947e-07,0.00038773927917914628,0.0010724653804514196,1.1249246565221689e-09,0.00035131586527903239,1.0239030925674533e-10,0.00017724018858271954,2.9515329788137051e-08,6.6208142635942234e-09,2.0974885628748801e-06,1.2542710105257076e-05,3.1667733158392229e-11,5.2544090738691596e-08,3.5188436414272722e-07,2.0192820992426338e-10
2.1538436656676186e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436940866633291,0.089794703474993257,0.012849496881173357,4.3311513700979091e-06,0.0091441000390128941,0.017534212668722855,0.0095206513891403846,0.00076072488138581855,0.00020441595514216087,0.008493813448181552,3.3420419136098731e-09,0.00037394109398301839,4.5185702305460538e-08,0.00059658448787008097,9.5892604152825698e-09,9.0191354501723339e-10,0.00045371071914027729,0.00011240751094391578,0.0064613245708459279,1.475813845218765e-05,0.00030742107430914488,3.3941283131448427e-07,2.7152431425126666e-08,1.4500690568579079e-06,4.1144021069425235e-07,4.8644569042111519e-07,0.00038788043746929593,0.0010723437334567783,1.1263603039027958e-09,0.00035169498532469857,1.024719412385598e-10,0.0001778772869134625,2.9554138469224928e-08,6.6240235578823417e-09,2.1013240013088619e-06,1.2588405285888954e-05,3.1781639893834841e-11,5.2570396206972634e-08,3.5266096014950775e-07,2.0236216609184001e-10
2.1573148092335587e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369519602989765,0.089771128810844897,0.012836367166344497,4.3431195554861349e-06,0.0091574843913166705,0.017553016759764509,0.0095331133454143735,0.00076210967661167236,0.00020486517915977245,0.008500893667282957,3.3516160915856575e-09,0.00037392582661203945,4.5269707121213615e-08,0.00059687039348372563,9.6037529887155626e-09,9.0417360958252158e-10,0.00045338202600293185,0.00011281080188643469,0.0064596367234245186,1.473969402555286e-05,0.00030756829679454774,3.3914951576995613e-07,2.7147297382433358e-08,1.4516506692455844e-06,4.1204330040273821e-07,4.8685365926284637e-07,0.0003880210079398048,0.0010722215586495009,1.1277941096435623e-09,0.00035207353426318008,1.0255329398226781e-10,0.00017851548950929551,2.9592897184670523e-08,6.6272146302425224e-09,2.1051570139079308e-06,1.2634181288400073e-05,3.1895744479772465e-11,5.2596556554982077e-08,3.5343720290000711e-07,2.0279595104168482e-10
2.1607859527994987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436963053361454,0.089747580667129859,0.012823250382941477,4.3550936543927388e-06,0.0091708606544600342,0.017571792399801785,0.0095455591706114767,0.00076349358237910617,0.00020531419444316169,0.0085079625652460592,3.3611943293259232e-09,0.00037391054590537069,4.5353666454557998e-08,0.00059715465859215512,9.6182116948853307e-09,9.0643183033052424e-10,0.00045305349367535702,0.00011321478998575929,0.0064579507852908224,1.4721284575129097e-05,0.0003077152395822874,3.3888629048449594e-07,2.7142108339553943e-08,1.4532296959495866e-06,4.1264602916341248e-07,4.8726061780045243e-07,0.00038816099317623903,0.001072098860613925,1.1292260766997102e-09,0.00035245151339416577,1.0263436808667671e-10,0.00017915479540004449,2.9631606014757892e-08,6.6303875025188327e-09,2.1089875900858296e-06,1.2680038044432083e-05,3.2010046743823343e-11,5.2622571955599661e-08,3.5421308969194913e-07,2.0322956371896377e-10
2.164257096365439e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369741457551148,0.089724059010716048,0.012810146519826988,4.3670736269201716e-06,0.0091842288246783525,0.017590539653773135,0.0095579888908152218,0.00076487659490709055,0.00020576299943639471,0.008515020154983604,3.3707765753870589e-09,0.00037389525198635904,4.543758008420535e-08,0.00059743728519143756,9.6326364990602427e-09,9.0868819000697488e-10,0.00045272512188720553,0.00011361947462687239,0.006456266753964544,1.4702909968656237e-05,0.00030786190351608458,3.3862315569112421e-07,2.7136864493102712e-08,1.4548061407898358e-06,4.1324839679805504e-07,4.8766656907849536e-07,0.00038830039574726298,0.0010719756438901551,1.1306562080210084e-09,0.00035282892401331288,1.0271516415026427e-10,0.00017979520361247848,2.9670265039626811e-08,6.6335421966381954e-09,2.1128157193234648e-06,1.2725975485390992e-05,3.2124546513055494e-11,5.2648442582408398e-08,3.5498861783045497e-07,2.0366300307448379e-10
2.167728239931379e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369852374149882,0.08970056380850705,0.012797055565865495,4.3790594332678418e-06,0.0091975888982318132,0.017609258586415572,0.0095704025320617475,0.00076625871043874735,0.00020621159258783661,0.00852206644942681,3.3803627784611451e-09,0.00037387994497740696,4.5521447790355095e-08,0.00059771827528498471,9.647027366937059e-09,9.1094267142540245e-10,0.00045239691037443364,0.00011402485519284119,0.0064545846269690446,1.4684570074781503e-05,0.00030800828943609328,3.3836011162452443e-07,2.7131566039291683e-08,1.4563800075817758e-06,4.138504031295854e-07,4.8807151612683148e-07,0.00038843921820480061,0.0010718519129745969,1.1320845065517606e-09,0.00035320576741226876,1.0279568277117153e-10,0.00018043671317033449,2.9708874339272765e-08,6.6366787346100784e-09,2.1166413911685499e-06,1.2771993542449069e-05,3.2239243613991417e-11,5.2674168609691304e-08,3.5576378462804372e-07,2.0409626806466949e-10
2.174670527063259e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370074182766284,0.089653652634498177,0.012770912340868384,4.4030483887063863e-06,0.0092242847405094846,0.017646611745658566,0.0095951816815902993,0.00076902023560580237,0.00020710813718033701,0.0085361252042452478,3.3995468510960645e-09,0.00037384929217462156,4.5689044560363805e-08,0.00059827535400513792,9.6757071587188147e-09,9.1544593108171178e-10,0.00045174096714980155,0.00011483770162211079,0.006451226076082086,1.4647993903896034e-05,0.0003083002305776529,3.3783429661831073e-07,2.7120806092423e-08,1.4595200222599484e-06,4.1505333118069734e-07,4.8887840958081454e-07,0.00038871513290418357,0.0010716029263378032,1.1349356169914555e-09,0.000353957757696225,1.0295589007573657e-10,0.00018172303240221793,2.9785944082154855e-08,6.6428974305608303e-09,2.1242853212045294e-06,1.2864271228391754e-05,3.2469229114356608e-11,5.2725187566298807e-08,3.5731302348759353e-07,2.0496227080268119e-10
2.181612814195139e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370295954390876,0.089606846881050015,0.012744820618903099,4.4270602042412117e-06,0.0092509481518732277,0.017683852391428702,0.009619896826536611,0.00077177812830439996,0.00020800381589370945,0.0085501389335061479,3.4187461394859405e-09,0.00037381858845770237,4.5856455035681528e-08,0.0005988259109259835,9.7042508043230007e-09,9.1994147316514609e-10,0.00045108566201130764,0.00011565332430031365,0.0064478751128895463,1.4611555029445829e-05,0.0003085910696576426,3.3730884737422582e-07,2.7109830060573584e-08,1.4626497704178186e-06,4.1625481192297005e-07,4.8968132211109976e-07,0.00038898875736036252,0.0010713519358185081,1.1377794314637425e-09,0.00035470749449962148,1.0311499477824781e-10,0.00018301374522577496,2.986281588047638e-08,6.6490437680886677e-09,2.1319192979009473e-06,1.2956870547024874e-05,3.2700001846331797e-11,5.2775630233588807e-08,3.588607849189613e-07,2.0582756369584232e-10
2.1885551013270193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370517684048577,0.089560146284681744,0.012718780310954539,4.4510945649527848e-06,0.0092775791033035387,0.017720981034454408,0.0096445481734793795,0.00077453235933837067,0.00020889861646999956,0.0085641077412857963,3.4379602380640374e-09,0.00037378783477283093,4.6023677510771715e-08,0.0005993699623369304,9.7326580446098028e-09,9.2442916262817414e-10,0.00045043099306313144,0.00011647171822443598,0.0064445317177087014,1.4575252432345101e-05,0.00030888081327095756,3.3678376582351966e-07,2.7098639498893139e-08,1.4657692824171249e-06,4.1745484398098e-07,4.9048027743786122e-07,0.00038926011140063058,0.0010710989758625747,1.1406159733259553e-09,0.00035545498801294577,1.0327300165041118e-10,0.00018430884372398369,2.9939490368992624e-08,6.65511792621544e-09,2.1395432400153679e-06,1.3049790939478941e-05,3.2931560402850845e-11,5.282549803075366e-08,3.6040704768925317e-07,2.0669213859535866e-10
2.1954973884588994e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370739366860079,0.08951355058248367,0.012692791328041424,4.4751511574662261e-06,0.0093041775661822784,0.017757998182322932,0.0096691359282359834,0.00077728289988769639,0.00020979252672031459,0.0085780317319202118,3.4571887434434941e-09,0.00037375703205198618,4.6190710303235062e-08,0.00059990752464255238,9.7609286271631862e-09,9.2890886551028995e-10,0.00044977695850060895,0.00011729287836216241,0.0064411958709140295,1.4539085107182018e-05,0.00030916946795733784,3.3625905391879355e-07,2.7087235956037152e-08,1.468878588547602e-06,4.1865342599770014e-07,4.9127529905617272e-07,0.00038952921459818406,0.0010708440802617558,1.1434452658478487e-09,0.00035620024836415209,1.0342991545746806e-10,0.00018560831993344443,3.0015968180139852e-08,6.6611200852574133e-09,2.1471570673459348e-06,1.314303184330467e-05,3.3163903368498044e-11,5.2874792387911585e-08,3.6195179068443477e-07,2.0755598744005445e-10
2.2024396755907795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370960998039832,0.089467059512115601,0.012666853581218142,4.4992296699479493e-06,0.0093307435122935226,0.017794904339509025,0.0096936602958622234,0.00078002972150492016,0.00021068553452487204,0.0085919110099936732,3.4764312544185963e-09,0.00037372618121324483,4.6357551753578363e-08,0.0006004386143616397,9.7890623062446834e-09,9.333804489379955e-10,0.00044912355660714059,0.00011811679965233525,0.0064378675529367501,1.4503052061953069e-05,0.00030945704020197956,3.357347136324129e-07,2.707562097415026e-08,1.4719777190272186e-06,4.1985055663453609e-07,4.9206641023949733e-07,0.00038979608627668321,0.0010705872821684347,1.146267332211647e-09,0.00035694328561923229,1.0358574095787535e-10,0.00018691216584510714,3.0092249944034094e-08,6.6670504268146401e-09,2.1547607007214619e-06,1.3236592692527701e-05,3.3397029319637833e-11,5.2923514746001208e-08,3.634949929094204e-07,2.0841910225563694e-10
2.2093819627226597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371182572894208,0.08942067281180574,0.012640966981576558,4.5233297921023962e-06,0.0093572769138243177,0.017831700007402796,0.0097181214806520925,0.00078277279611163836,0.00021157762783305414,0.0086057456803274156,3.4956873719661616e-09,0.00037369528316107223,4.6524200224989028e-08,0.00060096324812621634,9.817058842748795e-09,9.3784378112486909e-10,0.00044847078575120452,0.00011894347700540725,0.0064345467442643682,1.4467152317800351e-05,0.00030974353643615279,3.3521074695491122e-07,2.706379608885024e-08,1.4750667040022226e-06,4.2104623457135493e-07,4.9285363404301469e-07,0.00039006074551466792,0.0010703286141099441,1.1490821955121008e-09,0.00035768410978276918,1.0374048290297692e-10,0.0001882203734049872,3.0168336288470243e-08,6.6729091337599022e-09,2.1623540619917408e-06,1.3330472917702431e-05,3.3630936824542865e-11,5.2971666556673572e-08,3.6503663348817236e-07,2.0928147515396541e-10
2.21632424985454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371404086819521,0.089374390220349403,0.012615131440247798,4.5474512151689295e-06,0.0093837777433654172,0.017868385684336775,0.0097425196861376084,0.00078551209599508746,0.00021246879466346941,0.0086195358479686963,3.5149566992470152e-09,0.00037366433878660321,4.6690654103114998e-08,0.00060148144268053541,9.844918004159104e-09,9.4229873137172092e-10,0.00044781864438348109,0.00011977290530388485,0.0064312334254402592,1.443138490875957e-05,0.00031002896303779193,3.3468715589353224e-07,2.7051762829213842e-08,1.4781455735471849e-06,4.222404585065145e-07,4.9363699330686888e-07,0.00039032321114985176,0.001070068108002406,1.15188987875654e-09,0.00035842273079847426,1.0389414603670994e-10,0.00018953293451486777,3.0244227838920971e-08,6.6786963902274639e-09,2.1699370740181246e-06,1.3424671945964786e-05,3.3865624443519248e-11,5.3019249282182922e-08,3.6657669166381295e-07,2.1014309833232669e-10
2.22326653698642e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371625535300319,0.089328211477107886,0.012589346868403984,4.5715936319186266e-06,0.0094102459739118446,0.017904961865612624,0.0097668551150887298,0.00078824759380476811,0.00021335902310401091,0.0086332816181801334,3.5342388416072829e-09,0.00037363334896791799,4.6856911795847595e-08,0.00060199321488003086,9.8726395645046718e-09,9.4674517006666771e-10,0.00044716713103407703,0.00012060507940276724,0.006427927577063247,1.4395748881515863e-05,0.00031031332633208911,3.3416394247087263e-07,2.7039522717763761e-08,1.4812143576650303e-06,4.2343322715688631e-07,4.9441651065933081e-07,0.00039058350178331071,0.0010698057951642121,1.1546904048649418e-09,0.00035915915854971942,1.0404673509532967e-10,0.00019084984103299397,3.0319925218536355e-08,6.6844123816013033e-09,2.1775096606642019e-06,1.3519189201084401e-05,3.4101090729030766e-11,5.306626439527417e-08,3.6811514679873128e-07,2.1100396407271728e-10
