Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CHOX(50),COX(47),CO2X(24),C2H6X(49),CH4OX(57)
2.1408756657574283e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04190235936104663,0.096308656232418521,0.020039053148543429,0.0017009709077210789,0.0055645054939327471,8.3182110240242467e-10,0.00073545890374265691,5.054437184341358e-05,3.9184116940499965e-22,3.379856913709603e-08,8.2865640665015145e-18,1.8192124709581642e-16,1.0778629870841364e-13,9.9703092203502956e-07,1.7391306332964255e-20,1.025001199319092e-16,1.4248480536438725e-13,1.3367149116900821e-15,0.00077293273169331449,0.14972390980588415,1.3733509390319421e-06,6.9507769480152526e-07,4.7613122440551838e-08,8.675607121634941e-13,8.5407812273916063e-10,1.1741049780410613e-09,0.00037814506390664374,0.00011599571638146225,4.9936712359793542e-11,2.0351265522029008e-07,6.7014275299307386e-09,5.1556847160589139e-08,2.7829418047856546e-08
2.1466640685790998e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041864791467602039,0.096303441154481723,0.020008344714690648,0.0017068042879374312,0.0055758348322478574,8.3251827427898461e-10,0.00073557245100084158,5.0689255933418469e-05,3.9293412526900484e-22,3.3824052717377074e-08,8.3768285938557931e-18,1.827134019938397e-16,1.0852702430102209e-13,1.0006224361300846e-06,1.7465531933519639e-20,1.0283604572619386e-16,1.4271534930625238e-13,1.3500726691596077e-15,0.00077219725495462856,0.14976237286669261,1.3730166165210343e-06,6.9555142148360216e-07,4.759017044648037e-08,8.6735346142807663e-13,8.5331189268181846e-10,1.1725600678580074e-09,0.00037785551342390611,0.00011612543440349285,4.9919174328527655e-11,2.0336158970150438e-07,6.7032873001921858e-09,5.1658290832474805e-08,2.7904892366184658e-08
2.1524524714007713e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041827404141075102,0.0962982287679328,0.019977738144583236,0.0017126355440942717,0.0055871522962129905,8.3321471550351536e-10,0.00073568239043677935,5.0834069542440757e-05,3.9402616982013532e-22,3.3849417310155339e-08,8.4677807558589334e-18,1.8350893113730199e-16,1.0927039972809016e-13,1.0042155654138163e-06,1.7540008786705773e-20,1.0317177129631296e-16,1.4294554101284016e-13,1.3635220896768437e-15,0.00077146521008810039,0.14980065234430223,1.372682254603652e-06,6.960241216855201e-07,4.7567366799949082e-08,8.6714617185169678e-13,8.5254960558303258e-10,1.1710224198763694e-09,0.00037756571149161162,0.0001162549895119054,4.9901548729719393e-11,2.0321034848241035e-07,6.7051290019826147e-09,5.1759621149554847e-08,2.7980352452656749e-08
2.1582408742224428e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041790196180980177,0.096293019071342106,0.019947232803195991,0.0017184646611649163,0.0055984579329433036,8.3391043330045666e-10,0.00073578875176772752,5.0978812679310171e-05,3.9511730492573104e-22,3.387466350130377e-08,8.5594233771451054e-18,1.8430783654425964e-16,1.1001642429611403e-13,1.0078103029999766e-06,1.761473694985048e-20,1.0350729610705098e-16,1.4317538181521908e-13,1.3770635006152002e-15,0.00077073657429619334,0.14983874945115311,1.3723478587400406e-06,6.9649580237732177e-07,4.7544710627022585e-08,8.6693884693657909e-13,8.5179123662190921e-10,1.1694919842086075e-09,0.00037727566762260395,0.00011638438301893619,4.9883837014994237e-11,2.0305893699737581e-07,6.706952838610144e-09,5.186083873330301e-08,2.8055798486951405e-08
2.1698176798657858e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041716313613294601,0.096282607741962442,0.019886523294773008,0.0017301164189881691,0.0056210339118200944,8.3529972719448723e-10,0.00073599085783947681,5.1268087577662303e-05,3.9729685432352161e-22,3.3924803001834899e-08,8.744791293210044e-18,1.8591578404276962e-16,1.115164180222691e-13,1.0150045758116395e-06,1.7764947401056743e-20,1.0417774136690901e-16,1.4363401598590057e-13,1.4044236028159753e-15,0.00076928943979001955,0.14991440134680592,1.3716789866135764e-06,6.9743613279929086e-07,4.7499837243336286e-08,8.665241048485985e-13,8.5028615476433614e-10,1.1664525525957009e-09,0.00037669489152210631,0.00011664269042150416,4.9848160978704002e-11,2.0275562462973028e-07,6.7105477196474919e-09,5.2062938167376564e-08,2.8206649114351135e-08
2.1800698143764816e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041651472542477974,0.09627339669271838,0.019833092424944097,0.0017404276429465696,0.0056409875998273164,8.3652770502792512e-10,0.00073615817406908629,5.1524027074399123e-05,3.9922399092003894e-22,3.3968815532430903e-08,8.9112820159697873e-18,1.8735103732127342e-16,1.128536157643745e-13,1.0213809519779424e-06,1.7898809793055088e-20,1.0477079574577579e-16,1.4403901205671429e-13,1.4289634463317755e-15,0.0007680190596424624,0.14998079937282796,1.3710865882629164e-06,6.9826552833735961e-07,4.74605825994129e-08,8.6615673464169643e-13,8.4896613772216337e-10,1.1637845152899488e-09,0.00037617985300452881,0.00011687091400782003,4.9816293481617654e-11,2.0248650175580538e-07,6.7136735405163089e-09,5.2241541961367865e-08,2.8340193533778852e-08
2.1892967354361077e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041593581885102038,0.096265113942573505,0.019785268327232548,0.0017497018248786348,0.0056589147828049599,8.3763103379899692e-10,0.00073629952909076853,5.1754183759985289e-05,4.0095599860358161e-22,3.4008116500641874e-08,9.0630112336062206e-18,1.8865184500746396e-16,1.1406418984028425e-13,1.0271239191473409e-06,1.8019960464749766e-20,1.0530399987625652e-16,1.4440258384777954e-13,1.4513001685438498e-15,0.00076688458043384282,0.1500400833802682,1.3705534048226117e-06,6.9900933572217021e-07,4.7425638183080151e-08,8.6582604911850102e-13,8.4778832488795074e-10,1.1614020122524682e-09,0.00037571578531657619,0.0001170758979799757,4.9787399576416223e-11,2.022439007475953e-07,6.7164413605146737e-09,5.2401990726489483e-08,2.8460348067996562e-08
2.1985236564957338e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041536128220550313,0.096256838000246522,0.019737691508413424,0.0017589703407889159,0.0056768126595459767,8.3873263752185284e-10,0.00073643225943847155,5.1984161589298124e-05,4.026857262535337e-22,3.404712585165562e-08,9.2165405210782152e-18,1.8996126213508616e-16,1.1528148334046028e-13,1.032870864822418e-06,1.8141750225624747e-20,1.0583668590443373e-16,1.4476528499805706e-13,1.4738759232995024e-15,0.00076575840705911434,0.15009892294988536,1.3700202187410252e-06,6.9975066164865764e-07,4.7391054791161841e-08,8.654953274909361e-13,8.4662007820486128e-10,1.1590370558581196e-09,0.00037525124965102224,0.00011728049189123898,4.9758309478926212e-11,2.0200095103346613e-07,6.7191669569981828e-09,5.2562162864147317e-08,2.8580469762111815e-08
2.20775057755536e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041479107016279229,0.096248568857879954,0.019690359565690041,0.0017682331360987609,0.0056946814127658502,8.39832543573497e-10,0.00073655647855401193,5.2213960632068917e-05,4.0441318174350014e-22,3.4085845835684756e-08,9.3718812986740588e-18,1.9127929579111542e-16,1.1650549310088382e-13,1.0386217627785811e-06,1.826417910153709e-20,1.0636885200518079e-16,1.4512712062362948e-13,1.4966920337513786e-15,0.00076464045342445166,0.15015732266034645,1.3694870497539289e-06,7.0048953248259463e-07,4.7356829106595828e-08,8.651645824153806e-13,8.4546130420318438e-10,1.1566894579476281e-09,0.00037478628093475186,0.00011748470071881407,4.9729028525316183e-11,2.0175767261024057e-07,6.7218510936778307e-09,5.2722060774376148e-08,2.8700559323145023e-08
2.216977498614986e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041422513804798756,0.096240306507223955,0.019643270129672773,0.0017774901574746727,0.0057125212235490941,8.4093077895887312e-10,0.00073667229849017383,5.2443580964597907e-05,4.0613837300473449e-22,3.4124278678445092e-08,9.5290449816668328e-18,1.9260595284187403e-16,1.1773621588644584e-13,1.044376587122914e-06,1.8387247077254266e-20,1.0690049642074206e-16,1.4548809578578739e-13,1.5197498224221551e-15,0.00076353063466770815,0.1502152870248091,1.3689539171343224e-06,7.0122597421972918e-07,4.7322957855677225e-08,8.6483382633128737e-13,8.4431190820408468e-10,1.1543590331926243e-09,0.00037432091338677993,0.00011768852937302178,4.969956221567367e-11,2.015140850760273e-07,6.7244945223317242e-09,5.2881686833498826e-08,2.8820617453909995e-08
2.226204419674612e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041366344182446273,0.096232050939648858,0.019596420863756868,0.0017867413528067232,0.0057303322713691783,8.4202737031773941e-10,0.00073677982992914582,5.2673022669583267e-05,4.0786130802388937e-22,3.4162426581519156e-08,9.688042980052435e-18,1.9394123993496014e-16,1.1897364839191622e-13,1.0501353122889908e-06,1.8510954097146209e-20,1.0743161745942698e-16,1.458482154918825e-13,1.5430506111901112e-15,0.00076242886713529608,0.15027282049215576,1.3684208397033795e-06,7.0196001249675964e-07,4.7289437809251345e-08,8.6450307126648856e-13,8.4317180081605095e-10,1.1520455988111899e-09,0.0003738551805321156,0.00011789198269868196,4.9669915537391764e-11,2.0127020764406414e-07,6.7270979832404972e-09,5.304104339491971e-08,2.8940644852994398e-08
2.2354313407342382e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041310593808249724,0.096223802146157014,0.019549809463545332,0.0017959866711883905,0.0057481147341075919,8.4312234393103613e-10,0.00073687918219962091,5.2902285835963632e-05,4.0958199484084357e-22,3.4200291722695908e-08,9.8488866983027093e-18,1.9528516350106372e-16,1.2021778724285258e-13,1.0558979130320018e-06,1.863530006579591e-20,1.0796221349434654e-16,1.462074846961243e-13,1.5665957212755767e-15,0.00076133506836070298,0.15032992744813781,1.367887835840553e-06,7.026916725927648e-07,4.7256265779757407e-08,8.6417232907503771e-13,8.4204089043431175e-10,1.1497489747883571e-09,0.00037338911521488739,0.00011809506547600235,4.9640093745325189e-11,2.0102605914336236e-07,6.7296622051035724e-09,5.3200132788878248e-08,2.9060642214782535e-08
2.243735569687902e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041260773390484264,0.096216384016131376,0.019508060699462537,0.0018043023918193441,0.0057640946560778865,8.4410645844745462e-10,0.00073696169533638922,5.3108470113615002e-05,4.1112869744942086e-22,3.4234130369360855e-08,9.995233556365377e-18,1.965020840365576e-16,1.2134324329001969e-13,1.0610875467095602e-06,1.8747757628307562e-20,1.0843929975418077e-16,1.4653010385329397e-13,1.5879963065269036e-15,0.00076035739553313481,0.15038096261612721,1.3674082101075852e-06,7.0334815394605976e-07,4.7226705906971571e-08,8.6387468167154173e-13,8.4103086029948213e-10,1.1476962393330696e-09,0.00037296939878116359,0.0001182775270565512,4.9613108629470314e-11,2.0080610898973026e-07,6.7319370485849778e-09,5.3343086722969776e-08,2.9168614729068946e-08
2.2520397986415658e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041211286018917478,0.096208971358481485,0.019466501129998089,0.0018126132763891627,0.0057800516944117282,8.4508930225787666e-10,0.00073703774864752674,5.3314509925282682e-05,4.1267359149968941e-22,3.4267743278655887e-08,1.0143092986048235e-17,1.977260095358559e-16,1.2247412613273342e-13,1.066280281452597e-06,1.8860732505875111e-20,1.0891595839743349e-16,1.4685204161278443e-13,1.6095968239056536e-15,0.00075938605305780101,0.15043165892267563,1.3669286712999233e-06,7.0400274710817062e-07,4.7197423115503995e-08,8.6357706227419571e-13,8.4002814342058884e-10,1.1456568488868086e-09,0.0003725494621265044,0.00011845969570998748,4.9585989354763313e-11,2.0058596742486636e-07,6.7341812050950057e-09,5.3485827787820038e-08,2.9276563972628605e-08
2.2603440275952296e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041162128654853219,0.096201564165928094,0.019425129139942352,0.0018209192902088906,0.0057959859755503541,8.460708938002192e-10,0.00073710741908738142,5.3520405348162224e-05,4.1421668295504127e-22,3.4301131990065501e-08,1.0292473288761896e-17,1.9895694424338732e-16,1.2361043317078309e-13,1.0714760995068656e-06,1.8974224548669818e-20,1.0939218836785526e-16,1.471733014788705e-13,1.6313982351613623e-15,0.00075842098320025222,0.15048201943823439,1.3664492319384428e-06,7.0465546979385128e-07,4.7168415167439811e-08,8.6327947894261132e-13,8.3903267634368146e-10,1.1436306775219779e-09,0.00037212932783143351,0.00011864157479162817,4.9558739481884745e-11,2.0036564741185823e-07,6.7363951828040038e-09,5.3628357635765235e-08,2.9384490443113412e-08
2.2686482565488934e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041113298298000499,0.09619416243097817,0.019383943133833594,0.0018292203993301964,0.0058118976249364497,8.4705125129234829e-10,0.00073717078276380396,5.3726156463166262e-05,4.1575797780879403e-22,3.4334298028282189e-08,1.0443382761683111e-17,2.0019489226574863e-16,1.2475216176077383e-13,1.0766749833173212e-06,1.90882335823193e-20,1.0986798864873139e-16,1.4749388692287788e-13,1.6534015015786485e-15,0.00075746212895339146,0.15053204719457736,1.3659699042784617e-06,7.0530633950258188e-07,4.7139679852176658e-08,8.6298193955938471e-13,8.3804439653175286e-10,1.1416176008412097e-09,0.00037170901806169761,0.00011882316761722854,4.9531362497044449e-11,2.0014516168306889e-07,6.7385794829041685e-09,5.3770677904951517e-08,2.9492394635492927e-08
2.2769524855025572e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.041064791985867169,0.096186766145930969,0.019342941535650211,0.0018375165705343769,0.0058277867670246545,8.4803039273542807e-10,0.00073722791494758809,5.3931763354841356e-05,4.1729748208288617e-22,3.436724290339097e-08,1.0595829697615925e-17,2.014398575727048e-16,1.2589930921663051e-13,1.0818769155254628e-06,1.9202759408169505e-20,1.1034335826212123e-16,1.478138013836095e-13,1.6756075839696844e-15,0.00075650943402601146,0.15058174518541112,1.3654907003157494e-06,7.0595537351320816e-07,4.7111214982610126e-08,8.6268445187465497e-13,8.3706324137631362e-10,1.1396174962463647e-09,0.00037128855457536718,0.0001190044774634865,4.9503861921037504e-11,1.9992452273842665e-07,6.7407345994540976e-09,5.3912790219079679e-08,2.9600277042077754e-08
2.285256714456221e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04101660679316628,0.096179375302883882,0.019302122788509395,0.0018458077713215291,0.0058436535252915957,8.4900833591736623e-10,0.00073727889008168811,5.413722611128564e-05,4.1883520182684789e-22,3.4399968111050142e-08,1.0749822384853776e-17,2.0269184399823597e-16,1.2705187281009627e-13,1.0870818789667236e-06,1.931780180365855e-20,1.1081829626821801e-16,1.4813304826777208e-13,1.6980174426667368e-15,0.00075556284283158229,0.15063111636697185,1.3650116317905869e-06,7.0660258890599428e-07,4.7083018402020939e-08,8.6238702341337673e-13,8.3608915064769834e-10,1.1376302422988085e-09,0.00037086795872991163,0.00011918550756887161,4.9476241042419555e-11,1.997037428605308e-07,6.7428610200130906e-09,5.4054696188345319e-08,2.9708138152547727e-08
2.2927305205145183e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040973512288613421,0.096172728190362183,0.019265540982145245,0.0018532655760328922,0.0058579145708383944,8.4988747480024143e-10,0.00073731956429231638,5.4322019432074791e-05,4.2021762884442965e-22,3.4429234206952938e-08,1.0889744267263409e-17,2.0382463789773379e-16,1.2809380855337167e-13,1.091768923735878e-06,1.9421781423695199e-20,1.1124537070290983e-16,1.484198024756584e-13,1.7183613375576937e-15,0.00075471608406500301,0.15067527342205383,1.3645805954203169e-06,7.0718354177344452e-07,4.7057869097756679e-08,8.6211939459145041e-13,8.35218458269232e-10,1.1358526024582457e-09,0.00037048932663660773,0.0001193481981313162,4.9451282244554389e-11,1.9950493043724343e-07,6.7447506605232893e-09,5.4182236454984394e-08,2.9805195346403409e-08
2.299456945966986e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040934945904505811,0.09616674954735735,0.019232742008201402,0.0018599741172203932,0.0058707341680481273,8.5067789259027123e-10,0.00073735200192231358,5.448823372037946e-05,4.2146058516673349e-22,3.4455423473391242e-08,1.1016755196766312e-17,2.0484901960030811e-16,1.2903529805858169e-13,1.0959893414306093e-06,1.9515720500561231e-20,1.1162943763609421e-16,1.4867742328634949e-13,1.7368132110342863e-15,0.00075395815759933267,0.15071479220074024,1.3641927712328415e-06,7.0770516159662841e-07,4.7035417775748429e-08,8.618785791773722e-13,8.3443964952751584e-10,1.1342614722695798e-09,0.00037014849302478207,0.00011949443002755928,4.9428740324571643e-11,1.9932591714771819e-07,6.7464320822749183e-09,5.4296881850231693e-08,2.9892532701596647e-08
2.3055107288742068e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040900411992867605,0.096161371809002624,0.019203323212965664,0.0018660089690745541,0.0058822594321788291,8.5138862261710521e-10,0.00073737785170004274,5.4637745866988742e-05,4.2257825397329715e-22,3.4478872799453716e-08,1.1131944607932366e-17,2.0577490713882984e-16,1.2988567265941316e-13,1.0997893924619653e-06,1.9600555048208768e-20,1.1197485444684093e-16,1.4890891256930752e-13,1.7535356526555477e-15,0.00075327936599442176,0.15075018012156194,1.3638438224316672e-06,7.0817362438017675e-07,4.7015358903616041e-08,8.6166188948617714e-13,8.3374259425847687e-10,1.132836485787157e-09,0.00036984169959646852,0.00011962588658008823,4.940839009332743e-11,1.9916474400453485e-07,6.7479299793682828e-09,5.4399949338731775e-08,2.9971125104694504e-08
2.3115645117814276e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040866043536816464,0.096155996947534558,0.019173998821944441,0.0018720411228703257,0.0058937730224266696,8.5209874751162151e-10,0.00073740056215006113,5.4787181588987563e-05,4.2369498556727562e-22,3.4502208061814155e-08,1.1247970623408105e-17,2.0670453245402426e-16,1.3073892046498387e-13,1.1035910238083797e-06,1.9685663621459052e-20,1.1232004031530481e-16,1.4914005317438258e-13,1.7703681424976697e-15,0.00075260371933537926,0.15078539961850262,1.3634949660747984e-06,7.0864115104440927e-07,4.6995438762492275e-08,8.6144524447790774e-13,8.3304918397588714e-10,1.1314181134834702e-09,0.0003695348732937808,0.00011975720023479768,4.9387981961830612e-11,1.9900351752210822e-07,6.749413489871544e-09,5.4502910053956713e-08,3.0049707074586482e-08
2.3176182946886484e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.040831839462514369,0.096150624959580142,0.019144768262582389,0.0018780705671681214,0.0059052749850434984,8.5280827382394226e-10,0.00073742016077367077,5.4936540926079106e-05,4.2481078233373681e-22,3.4525429816651087e-08,1.1364836446124428e-17,2.0763789680926764e-16,1.3159504035015471e-13,1.1073942291320375e-06,1.9771046095745054e-20,1.1266499493810329e-16,1.4937084636970355e-13,1.7873110517804295e-15,0.0007519311972134982,0.15082045177696457,1.3631462063092033e-06,7.0910774786883564e-07,4.697565655792071e-08,8.6122864681057804e-13,8.3235939656301009e-10,1.1300063107930665e-09,0.00036922802175304271,0.0001198883721848614,4.9367517112841143e-11,1.9884224210090953e-07,6.7508827917096032e-09,5.4605764596991598e-08,3.0128278796660208e-08
