Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H4X(210),CHOX(53)
3.4868994928802706e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44480417245873582,0.11135789606163581,0.022580101735525677,0.0,2.7619052218991259e-06,6.1630234087680966e-05,1.2074819166781479e-05,9.5117706401432813e-08,1.2119861215052772e-17,0.00030838208803538102,7.0461021730728639e-16,0.00020662837886085479,3.4320725155311328e-12,6.8233212516515959e-09,4.3234165800934501e-13,3.8061275715961881e-15,8.4666809546137685e-06,8.4405070065703518e-11,0.0069812114412779996,0.00045928047179245467,5.0962472980845276e-05,3.3750131731988894e-07,1.7320547668876157e-09,2.1484647309848679e-08,1.6635946389708809e-10,2.6657285272462522e-11,2.197969551539505e-07,9.9609926173112641e-06,4.4810576104191697e-11,1.1099020648548026e-06,1.3262809563409391e-10,3.7560713123751398e-11,2.2166509912001683e-12,6.3445771006413557e-15
3.5017102953067994e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4447937835707621,0.11134790222492036,0.02257909885172385,0.0,2.8041641917188663e-06,6.2194465046152799e-05,1.222608150825234e-05,9.6304912218377825e-08,1.237156698976292e-17,0.00030968311917210344,7.1969288578592924e-16,0.0002071991984892069,3.4767883753023103e-12,6.9645551980804599e-09,4.3909056527077416e-13,3.8728277381941521e-15,8.5629501804349253e-06,8.58664461622518e-11,0.0069897204602605541,0.00046099420602041844,5.1085719865176288e-05,3.3958524599249497e-07,1.7392861476845042e-09,2.1571176776493574e-08,1.6873813236041393e-10,2.6827852516546747e-11,2.2096921993382264e-07,9.9897264906319556e-06,4.5168483016073341e-11,1.1207099245149119e-06,1.3492842215709129e-10,3.8030445376890553e-11,2.262722256767423e-12,6.4108687810078726e-15
3.516521097733328e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44478347482145714,0.11133798478628894,0.022578096122007254,0.0,2.8468156509871536e-06,6.2760702185587225e-05,1.2378342133196125e-05,9.7501673800046428e-08,1.2627072865659902e-17,0.00031098398872529524,7.3503121918322349e-16,0.00020776806279552276,3.521890750028768e-12,7.1079721700488712e-09,4.4590384804004456e-13,3.9403450015675971e-15,8.6597488657223065e-06,8.7346738273541176e-11,0.0069981524967526005,0.00046270570981318322,5.1208272256221421e-05,3.4166900325470191e-07,1.7465159838109038e-09,2.1657691614002214e-08,1.7113698423500282e-10,2.6998166715767783e-11,2.2213561581902382e-07,1.0018192557838211e-05,4.5526883668204674e-11,1.1315603710830721e-06,1.3725857679432244e-10,3.8503269248969554e-11,2.3095421846482039e-12,6.4773899226579076e-15
3.531331900159857e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44477324551161546,0.11132814306044772,0.022577093546150451,0.0,2.8898607552455367e-06,6.3328936090098394e-05,1.2531599452736348e-05,9.8708024426459245e-08,1.2886413202594374e-17,0.00031228469557941429,7.5062840450561498e-16,0.00020833497814982748,3.5673812468427247e-12,7.2535939163516157e-09,4.5278161865319058e-13,4.008684482778101e-15,8.7570761950233719e-06,8.8846108399538573e-11,0.0070065082371992861,0.00046441498484537736,5.1330139981576526e-05,3.4375259235613402e-07,1.7537442692537491e-09,2.1744191758132615e-08,1.7355607099288191e-10,2.71682246601636e-11,2.2329614896055129e-07,1.0046392276782788e-05,4.5885770128415186e-11,1.1424531956231018e-06,1.3961881546763754e-10,3.8979179777579479e-11,2.3571195067735588e-12,6.5441390672102716e-15
3.5461427025863856e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44476309494826349,0.11131837636822704,0.022576091123930414,0.0,2.9333006578184321e-06,6.389915742910734e-05,1.2685851849706703e-05,9.9923997310757956e-08,1.3149622434786328e-17,0.00031358523862017794,7.6648765380496604e-16,0.0002088999509088619,3.613261471287348e-12,7.4014422738555736e-09,4.5972398616791485e-13,4.0778512912257474e-15,8.8549313549877918e-06,9.0364719200711565e-11,0.0070147883619208961,0.00046612203281506492,5.1451332708414441e-05,3.4583601660645794e-07,1.7609709980080121e-09,2.183067714463234e-08,1.759954440492374e-10,2.7338023285978221e-11,2.2445082667902783e-07,1.0074327131971552e-05,4.6245134639222324e-11,1.1533881909289232e-06,1.4200939514458065e-10,3.9458171913534646e-11,2.4054630154359429e-12,6.611114783443109e-15
3.5609535050129143e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44475302244460579,0.11130868403652656,0.022575088855126515,0.0,2.9771365098745861e-06,6.4471356956641369e-05,1.2841097679517193e-05,1.0114962559913947e-07,1.3416735069985543e-17,0.00031488561673459833,7.8261220424851405e-16,0.0002094629874159452,3.6595330273074958e-12,7.5515391672333749e-09,4.6673105639574249e-13,4.147850524505335e-15,8.953313534381189e-06,9.1902733997300589e-11,0.0070229935451675647,0.00046782685544287112,5.1571859944965454e-05,3.4791927936183171e-07,1.7681961640769015e-09,2.1917147709238856e-08,1.7845515476200065e-10,2.7507559672562268e-11,2.2559965743422017e-07,1.0101998633726746e-05,4.6604969617013863e-11,1.1643651515234085e-06,1.4443057383724016e-10,3.9940240523549903e-11,2.4545815633833266e-12,6.6783156671456252e-15
3.575764307439443e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44474302731997023,0.11129906539826104,0.022574086739520459,0.0,3.0213694604849524e-06,6.5045525510610625e-05,1.299733527101332e-05,1.0238494237079038e-07,1.3687785688640172e-17,0.00031618582881101827,7.9900531818841337e-16,0.00021002409400083924,3.706197517240536e-12,7.7039066086977519e-09,4.7380293193456752e-13,4.218687268267396e-15,9.0522219240947227e-06,9.3460316768586881e-11,0.0070311244551735149,0.00046952945447112094,5.1691731042053041e-05,3.5000238401202422e-07,1.775419761472063e-09,2.2003603387679974e-08,1.8093525443132949e-10,2.7676831039318836e-11,2.2674265079506521e-07,1.0129408317356713e-05,4.6965267651175599e-11,1.1753838736561298e-06,1.4688261060109344e-10,4.042538039289612e-11,2.5044840639122156e-12,6.7457403409642442e-15
3.590575109865972e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44473310889975531,0.11128951979230656,0.022573084776896311,0.0,3.0660006566770896e-06,6.5621654012063975e-05,1.3154562927328169e-05,1.0362998063782242e-07,1.3962808943073536e-17,0.00031748587373914679,8.1567028323086686e-16,0.000210583276979615,3.7532565418072406e-12,7.8585666977366075e-09,4.8093971220157148e-13,4.2903665960839881e-15,9.1516557171505662e-06,9.503763215215763e-11,0.0070391817542107913,0.00047122983166299204,5.1810955194680439e-05,3.5208533396818305e-07,1.7826417842137803e-09,2.2090044115674444e-08,1.8343579429901057e-10,2.7845834742695521e-11,2.2787981741020289e-07,1.0156557742332271e-05,4.7326021503166105e-11,1.1864441553000766e-06,1.4936576553384621e-10,4.0913586228033545e-11,2.5551794909595861e-12,6.8133874542433275e-15
3.6053859122925006e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44472326651537608,0.11128004656344719,0.02257208296704042,0.0,3.1110312434862163e-06,6.6199733464425691e-05,1.3312778926727144e-05,1.0488477334520858e-07,1.4241839556669264e-17,0.00031878575041009336,8.3261041230483715e-16,0.00021114054265452184,3.8007117001027809e-12,8.0155416208487134e-09,4.8814149346649539e-13,4.3628935693191984e-15,9.2516141087036527e-06,9.6634845443167317e-11,0.0070471660986425304,0.00047292798880168039,5.1929541443664145e-05,3.5416813265123318e-07,1.7898622263311641e-09,2.2176469828932525e-08,1.8595682554777019e-10,2.8014568273222463e-11,2.2901116897900591e-07,1.0183448491469933e-05,4.7687224105539754e-11,1.1975457961473916e-06,1.5188029977426633e-10,4.1404852659222226e-11,2.6066768791937509e-12,6.8812556828606141e-15
3.620196714719029e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44471349950421218,0.11127064506232227,0.02257108130974143,0.0,3.1564623640030083e-06,6.6779754952714796e-05,1.3471981523445178e-05,1.0614935337071968e-07,1.4524912323064751e-17,0.00032008545771640201,8.4982904373034476e-16,0.00021169589731385804,3.848564589587781e-12,8.1748536512799388e-09,4.9540836888523996e-13,4.4362732370043433e-15,9.3520962960397622e-06,9.8252122593595852e-11,0.0070550781389757417,0.0004746239276895791,5.2047498677310293e-05,3.5625078348088375e-07,1.7970810818623473e-09,2.2262880463156713e-08,1.8849839930051263e-10,2.8183029252596357e-11,2.3013671822310326e-07,1.0210082170122239e-05,4.8048868560919817e-11,1.2086885976041668e-06,1.5442647550101248e-10,4.1899174243108957e-11,2.6589853241041459e-12,6.9493437290577596e-15
3.635007517145558e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44470380720955466,0.11126131464537402,0.022570079804790224,0.0,3.202295159418268e-06,6.7361709642748462e-05,1.3632168948516238e-05,1.0742375352486182e-07,1.481206210535306e-17,0.00032138499455208486,8.6732954128635024e-16,0.00021224934723184516,3.8968168060794553e-12,8.3365251487600452e-09,5.0274042853377917e-13,4.510510635717797e-15,9.4531014785702292e-06,9.9889630211503113e-11,0.0070629185199136257,0.00047631765014747126,5.2164835633130377e-05,3.5833328986522962e-07,1.8042983448546692e-09,2.2349275954042516e-08,1.9106056661948385e-10,2.8351215430811342e-11,2.3125647885839209e-07,1.0236460405375274e-05,4.8410948140922898e-11,1.2198723627843585e-06,1.5700455593145699e-10,4.2396545465290167e-11,2.7121139820900511e-12,7.0176503212662463e-15
3.649818319572087e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44469418898055457,0.11125205467479553,0.022569078451979929,0.0,3.2485307690645698e-06,6.794558878033143e-05,1.3793339410594931e-05,1.0870800655081437e-07,1.5103323835293367e-17,0.00032268435981265537,8.8511529427822001e-16,0.00021280089866850335,3.9454699437428275e-12,8.500578559239882e-09,5.1013775944236282e-13,4.5856107894694144e-15,9.5546288578234235e-06,1.0154753556028048e-10,0.007070687880407418,0.00047800915801373501,5.2281560899592475e-05,3.6041565519092097e-07,1.8115140093648648e-09,2.2435656237279269e-08,1.9364337850537255e-10,2.8519124683335908e-11,2.3237046556753039e-07,1.0262584845253675e-05,4.8773456285036392e-11,1.2310968965028624e-06,1.596148053205038e-10,4.2896960742850265e-11,2.7660720705482457e-12,7.0861742139287251e-15
3.6646291219986156e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44468464417217118,0.11124286451847958,0.022568077251105882,0.0,3.2951703304549884e-06,6.8531383690432154e-05,1.3955491096770042e-05,1.1000214512436883e-07,1.5398732512529948e-17,0.00032398355239516029,9.0318971760477556e-16,0.0002133505578695302,3.9945255950820306e-12,8.6670364146290307e-09,5.1760044562999149e-13,4.6615787095895041e-15,9.6566776374332136e-06,1.0322600655789871e-10,0.0070783868537077693,0.00047969845314356204,5.2397682917904606e-05,3.6249788281388851e-07,1.8187280694592427e-09,2.252202124855106e-08,1.9624688589634315e-10,2.8686755008335694e-11,2.3347869397290484e-07,1.0288457157933249e-05,4.9136386599450551e-11,1.2423620052677974e-06,1.6225748895940105e-10,4.3400414426874782e-11,2.8208688679596041e-12,7.1549141873161739e-15
3.679439924425144e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44467517214512109,0.1112337435499675,0.022567076201965582,0.0,3.342214979319022e-06,6.911908577634783e-05,1.4118622173369849e-05,1.1130620185386823e-07,1.56983232038198e-17,0.00032528257119821224,9.2155625182492717e-16,0.00021389833106618176,4.0439853509316709e-12,8.8359213325337714e-09,5.2512856813914245e-13,4.7384193946223071e-15,9.7592470231245449e-06,1.0492521177615289e-10,0.007086016067415663,0.00048138553740818894,5.2513209983827049e-05,3.6457997605060304e-07,1.8259405192138658e-09,2.2608370923537752e-08,1.9887113966702325e-10,2.8854104523943279e-11,2.3458118061006976e-07,1.0314079030961356e-05,4.9499732855846218e-11,1.2536674972720423e-06,1.6493287317454826e-10,4.3906900804937933e-11,2.8765137139746352e-12,7.2238690473410328e-15
3.694250726851673e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44466577226582693,0.11122469114839875,0.022566075304358696,0.0,3.3896658496357948e-06,6.9708686518859289e-05,1.4282730786759033e-05,1.1262020928014716e-07,1.6002131042268999e-17,0.00032658141512202079,9.4021836322388857e-16,0.0002144442244751562,4.0938508004482758e-12,9.0072560159953567e-09,5.3272220507072877e-13,4.8161378302238967e-15,9.8623362226963906e-06,1.0664532043990383e-10,0.007093576143532892,0.00048307041269414128,5.2628150249510206e-05,3.6666193816985215e-07,1.8331513527147278e-09,2.2694705197915966e-08,2.0151619062742808e-10,2.9021171465573048e-11,2.3567794290164738e-07,1.0339452170485276e-05,4.986348899014026e-11,1.2650131823840665e-06,1.6764122532629877e-10,4.4416414103564012e-11,2.9330160094979633e-12,7.2930376253663639e-15
3.709061529278202e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465644390636772,0.11121570669846086,0.022565074558087032,0.0,3.437524073664669e-06,7.0300177475376925e-05,1.4447815064127072e-05,1.1394419987647273e-07,1.6310191226577844e-17,0.00032788008306842319,9.5917954387897957e-16,0.00021498824429848015,4.1441235311018193e-12,9.1810632532285644e-09,5.403814316192713e-13,4.894738989064518e-15,9.965944446002106e-06,1.0838650242631648e-10,0.0071010676985120624,0.00048475308090249037,5.274251172535521e-05,3.6874377238501573e-07,1.8403605640579248e-09,2.2781024007360208e-08,2.0418208952184741e-10,2.918795418328182e-11,2.3676899913168627e-07,1.0364578300488679e-05,5.0227649101189919e-11,1.2763988721381012e-06,1.7038281380775681e-10,4.4928948490662292e-11,2.9903852167717705e-12,7.362418778011641e-15
3.7238723317047305e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464718644442847,0.1112067895903399,0.022564073962954491,0.0,3.4857907819733438e-06,7.0893550279079207e-05,1.4613873114267931e-05,1.152782060484859e-07,1.6622539020294769e-17,0.00032917857394091493,9.7844331172500488e-16,0.0002155303967233978,4.1948051286673113e-12,9.3573659173603951e-09,5.4810632010826678e-13,4.9742278307352609e-15,1.0070070904927524e-05,1.1014892826409503e-10,0.0071084913433061654,0.00048643354394812275,5.2856302281894228e-05,3.7082548184682342e-07,1.8475681473498238e-09,2.2867327287544055e-08,2.0686888702768479e-10,2.9354451139175404e-11,2.3785436842046961e-07,1.0389459162036338e-05,5.0592207449457398e-11,1.287824379723687e-06,1.7315790804356945e-10,4.5444498077934817e-11,3.0486308594581845e-12,7.4320113869547228e-15
3.738683134131259e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446379992632512,0.11119793921967124,0.022563073518767067,0.0,3.5344671034635439e-06,7.1488796638044815e-05,1.4780903028350931e-05,1.1662226013414384e-07,1.6939209751079214e-17,0.00033047688664467973,9.9801321061922232e-16,0.00021607068792226276,4.2458971772164804e-12,9.5361869661690113e-09,5.5589694002573111e-13,5.0546093016590309e-15,1.0174714813366765e-05,1.1193276913271506e-10,0.0071158476834176946,0.00048811180375902272,5.2969529651687757e-05,3.72907069636576e-07,1.854774096707231e-09,2.2953614974141333e-08,2.0957663375426159e-10,2.9520660904859048e-11,2.3893407069976767e-07,1.0414096512527278e-05,5.0957158455636645e-11,1.2992895199746395e-06,1.7596677848871366e-10,4.5963056923256861e-11,3.1077625227206359e-12,7.5018143587308359e-15
3.753493936557788e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44462888175158488,0.11118915498749085,0.022562073225332813,0.0,3.5835541653944018e-06,7.2085908334379201e-05,1.4948902880682675e-05,1.1797639440366271e-07,1.7260238809973467e-17,0.0003317750200866187,1.017892810405889e-15,0.00021660912405243229,4.2974012591095056e-12,9.717549441822715e-09,5.6375335805990361e-13,5.1358883350057818e-15,1.027987538719606e-05,1.1373819686165219e-10,0.0071231373189473354,0.00048978786227556594,5.3082201431236326e-05,3.7498853875981528e-07,1.8619784062575576e-09,2.3039887002827459e-08,2.1230538024158385e-10,2.9686582158933534e-11,2.4000812668852865e-07,1.0438492124956448e-05,5.1322496699243033e-11,1.310794109357469e-06,1.7880969662727859e-10,4.6484619033029356e-11,3.1677898533041654e-12,7.5718266245282813e-15
3.768304738984317e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44461983330363769,0.11118043630018702,0.02256107308246182,0.0,3.6330530934036154e-06,7.268487722333718e-05,1.5117870729459884e-05,1.1934064105946124e-07,1.7585661650683397e-17,0.00033307297317537938,1.038085706980393e-15,0.00021714571125616469,4.3493189549868402e-12,9.9014764706190609e-09,5.7167563813508947e-13,5.2180698506119478e-15,1.0385551844245613e-05,1.1556538392960797e-10,0.0071303608446422091,0.00049146172144982653,5.3194325082903887e-05,3.7706989214042399e-07,1.8691810701389771e-09,2.3126143309280734e-08,2.1505517695908303e-10,2.9852213684534476e-11,2.410765578689992e-07,1.0462647787185059e-05,5.1688216917168146e-11,1.3223379659592951e-06,1.8168693497124269e-10,4.7009178364503307e-11,3.2287225596147151e-12,7.6420471399811211e-15
3.7831155414108455e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44461085331902828,0.11117178256945262,0.022560073089966191,0.0,3.6829650115264788e-06,7.3285695232442241e-05,1.5287804617513081e-05,1.20715032236105e-07,1.7915513788868395e-17,0.00033437074482138351,1.0585955223529679e-15,0.00021768045566051964,4.4016518437610954e-12,1.0087991262723966e-08,5.7966384144762867e-13,5.3011587549040088e-15,1.0491743404269745e-05,1.1741450346373284e-10,0.0071375188499436908,0.00049313338324489641,5.3305907936850789e-05,3.7915113261514167e-07,1.876382082500583e-09,2.3212383829183673e-08,2.1782607430432467e-10,3.0017554366915522e-11,2.4213938646327098e-07,1.0486565301219741e-05,5.205431400220072e-11,1.3339209094752865e-06,1.8459876705924599e-10,4.753672882807567e-11,3.2905704117973767e-12,7.7124748849593212e-15
3.797926343837374e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44460194120273788,0.11116319321223761,0.022559073247660034,0.0,3.733291042212877e-06,7.3888354360603396e-05,1.5458702573040896e-05,1.2209960000025138e-07,1.8249830801440328e-17,0.00033566833393685604,1.0794259047119826e-15,0.00021821336337726063,4.4544015026090086e-12,1.0277117111910831e-08,5.8771802650196917e-13,5.3851599408261671e-15,1.059844928891535e-05,1.192857292388455e-10,0.0071446119190347913,0.00049480284963421576,5.3416957192973807e-05,3.8123226292847917e-07,1.8835814375025519e-09,2.3298608498224538e-08,2.2061812260169914e-10,3.0182603191075157e-11,2.4319663541024535e-07,1.0510246482500576e-05,5.2420783001514902e-11,1.3455427611956598e-06,1.8754546745535746e-10,4.8067264289556014e-11,3.3533432418136235e-12,7.7831088633558109e-15
3.812737146263903e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44459309636506283,0.11115466765070192,0.022558073555359416,0.0,3.7840323063423235e-06,7.4492846677230812e-05,1.5630562610335047e-05,1.2349437635059524e-07,1.8588648325871659e-17,0.00033696573943585152,1.1005805284868265e-15,0.000218744440502761,4.5075695069634641e-12,1.0468877395299624e-08,5.9583824914683097e-13,5.4700782877720551e-15,1.070566872168888e-05,1.2117923567664979e-10,0.0071516406308871289,0.00049647012260091753,5.3527479922851179e-05,3.8331328572801784e-07,1.8907791293162868e-09,2.3384817252098775e-08,2.2343137210108875e-10,3.0347359239425054e-11,2.4424832834300959e-07,1.0533693159198207e-05,5.2787619115128033e-11,1.357203343992279e-06,1.9052731174783837e-10,4.8600778572404294e-11,3.4170509435175204e-12,7.8539481028714002e-15
