Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CH4OX(60)
2.2972757747994e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756222899825,0.11866996510352378,0.022821567670782635,2.9057813280824988e-56,8.5369615458568019e-33,4.7383990487665327e-25,6.6566578624922916e-38,5.4452045761905141e-32,2.3037392833441074e-71,2.336073698715444e-16,5.1700730558124777e-69,2.3359998221143699e-16,2.0568791535226304e-46,3.2724863367570402e-37,1.2423156529109727e-57,7.5066305080526723e-59,1.2132793155675537e-28,1.3858379594215971e-53,9.2642413109252101e-10,4.4543299444179187e-11,1.7169196306149711e-14,3.7695736317631053e-21,1.9214514018258765e-29,1.7169611963906179e-14,1.7249612403329101e-19,2.0249748810740796e-20,1.5747857100673201e-21,1.3704815257885327e-35,1.0994576872992983e-47,3.9604534253732468e-52,4.5764762460632185e-33,5.8738057403886243e-46
3.0912675463094723e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189339754,0.11866996478332414,0.022821567663085036,2.1574287538784456e-55,2.2039972455187602e-32,8.16134234492561e-25,3.0989795802489428e-37,1.20252639443763e-31,1.347335567704134e-70,3.1435026877683243e-16,2.280219465613177e-68,3.1433755027048615e-16,5.4520690649689072e-46,9.1377304521330359e-37,6.480030036741617e-57,3.9155211964681828e-58,2.5871665874581273e-28,4.3512365954291905e-53,1.2466177582561773e-09,5.9938496429177374e-11,2.3103194161357336e-14,6.489356092747937e-21,4.0968716379713254e-29,2.3103919015436195e-14,2.8894324149806164e-19,4.1647307262981454e-20,3.9495480666897149e-21,5.7152020172913073e-35,5.7347303059162066e-47,2.8029024997413249e-51,9.7625417991171572e-33,1.9116683086669398e-45
3.885259317819545e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756155779682,0.11866996446312451,0.022821567655387436,9.3207257214627794e-55,4.6634705375193292e-32,1.2491519441879905e-24,1.0097627055778164e-36,2.2514513287824886e-31,5.2652869933279257e-70,3.9509457547920538e-16,6.8537367163016947e-68,3.9507511733983687e-16,1.181679849697746e-45,2.0443170936817351e-36,2.3255237579120063e-56,1.4051837775774021e-57,4.7013188409813188e-28,1.0753031591749588e-52,1.5668113690619203e-09,7.5333693380463861e-11,2.9037154246127414e-14,9.9276733803728363e-21,7.4440498107134471e-29,2.9038276831735789e-14,4.3052864031732749e-19,7.3146741019807397e-20,8.1400510359556614e-21,1.6550582374735108e-34,2.058013743760421e-46,1.0782182512784492e-50,1.7746508103376514e-32,4.8633543044267589e-45
4.6792510893296176e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756122219622,0.1186699641429249,0.022821567647689837,3.2672228782191764e-54,8.8171922534191371e-32,1.7791294550145988e-24,2.7813135020954898e-36,3.8086541056441229e-31,1.7310723797832691e-69,4.7584038519105431e-16,1.7730283733956854e-67,4.7581268335254835e-16,2.2824812469931579e-45,4.0368452527705113e-36,7.0318236499153384e-56,4.248934507053962e-57,7.7731548035271518e-28,2.3373895153900097e-52,1.8870049624033253e-09,9.0728890295758569e-11,3.4971074005967061e-14,1.4133022095149634e-20,1.2306876608038584e-28,3.4972691703259693e-14,5.9681498283218216e-19,1.1684924389878939e-19,1.4988609792108634e-20,4.1161916648953146e-34,6.2228070523044274e-46,3.460716716478308e-50,2.9352394070057176e-32,1.0816560696717109e-44
6.2672346323497625e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756055099496,0.11866996350252575,0.022821567632294641,5.9098188770416169e-53,2.6686911099365097e-31,3.1359715584420059e-24,2.1240705788252631e-35,9.0511037852199878e-31,2.7325975849982376e-68,6.3733659814158978e-16,1.0947919875670125e-66,6.3728781214861596e-16,7.1741496074465426e-45,1.286714163572617e-35,7.6533752959559561e-55,4.6244893902741936e-56,1.7915966673608415e-27,9.7763540272038807e-52,2.5273920957106261e-09,1.2151928401634843e-10,4.6838790283836208e-14,2.4887298504094943e-20,2.8359159283070899e-28,4.6841713020523201e-14,9.9306300393892203e-19,2.4798164274398567e-19,4.2193363369887171e-20,2.2375126992086585e-33,6.772054941721682e-45,4.2001728909825356e-49,6.7708585149565793e-32,4.6532477998636237e-44
7.855218175369907e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755987979375,0.11866996286212665,0.022821567616899446,3.4559262555118971e-52,6.2715869002875186e-31,4.8878989526502627e-24,8.6503365379171999e-35,1.7669456775763672e-30,1.5836023737524163e-67,7.9883891705962055e-16,3.9584658045538241e-66,7.987629366520156e-16,1.7223666616755657e-44,3.10147350952407e-35,3.7408387601315785e-54,2.2603682729157227e-55,3.4399984166501348e-27,2.8593124782881406e-51,3.167779158067644e-09,1.5230967759072031e-10,5.8706342741966872e-14,3.8756178946250138e-20,5.4440217018814026e-28,5.8711004200174672e-14,1.4644816860848222e-18,4.4096765733825254e-19,9.3094521220401212e-20,7.4995134216944672e-33,3.3098341130231101e-44,2.0526938035211843e-48,1.3010010695569055e-31,1.3736841610181837e-43
1.1031185261410197e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755853739157,0.11866996158132867,0.022821567586109051,9.5088032678203391e-51,2.4592306871914958e-30,9.5806748504642289e-24,9.6834738126657998e-34,4.9389001041358199e-30,4.559110498240082e-66,1.1218618850352316e-15,3.4654935646206763e-65,1.1217131727719602e-15,6.9268783638541352e-44,1.2356380301851676e-34,6.6395266788389572e-53,4.0118560857491148e-54,9.4556522919555056e-27,1.687516844970449e-50,4.4485530697836163e-09,2.138904643005116e-10,8.2440955870909721e-14,7.583914785313836e-20,1.4956835056592071e-27,8.2450505197973652e-14,2.5721859186912953e-18,1.0257130772883863e-18,3.1374072804378966e-19,5.417155007465118e-32,5.8729264092906385e-43,3.4669909366979256e-47,3.5814652737095426e-31,8.0840135392578845e-43
1.7383119433490778e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755585258807,0.11866995901973358,0.022821567524528266,7.4870365315182449e-49,1.6311775216685257e-29,2.3733097014287047e-23,2.4434961644325441e-32,1.986768005990485e-29,4.2262478321512687e-64,1.7679811415612419e-15,6.7142560386473611e-64,1.7676135934628892e-15,4.6842107783894116e-43,8.1080285796007628e-34,3.1832425101220756e-51,1.9234219887265805e-52,3.7594833630719738e-26,1.9938645448655588e-49,7.010100041190845e-09,3.3705203596424977e-10,1.299082149804291e-13,1.8735482302470861e-19,5.9401726784813078e-27,1.2993370792328629e-13,5.2119882670096041e-18,2.934299001017837e-18,1.5214812369403795e-18,7.3627510785407146e-31,2.8138254373857917e-41,1.4116534215559607e-45,1.4277268063559092e-30,9.2887290673064312e-42
2.3735053605571358e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755316778569,0.11866995645813964,0.02282156746294748,5.9871680115499063e-48,5.3760794765176933e-29,4.4251032284768863e-23,1.3736933868137721e-31,4.9932512617371327e-29,3.3981020110729217e-63,2.4141981579693399e-15,3.5812773005845785e-63,2.4135139454205198e-15,1.5531246447759287e-42,2.6927478867815773e-33,2.1651526684992735e-50,1.3082531378132113e-51,9.4121712304682906e-26,8.4949592538439824e-49,9.5716458765327413e-09,4.6021360528683825e-10,1.7737285125097324e-13,3.4862862015968301e-19,1.4858784816811159e-26,1.7742304920240567e-13,8.2146642684297883e-18,5.6967014225590294e-18,4.0857577679410247e-18,3.3340234270484168e-30,1.9134021557659245e-40,9.563074606017234e-45,3.5806201313835523e-30,3.9510997210415776e-41
3.643892194973252e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754779818432,0.11866995133495514,0.022821567339785916,2.7398772248010151e-46,3.1046141362396333e-28,1.0441842219894111e-22,2.141682559674718e-30,1.8318241580083575e-28,1.5446703289535209e-61,3.7069254476399701e-15,5.5482946947892063e-62,3.7053144431376448e-15,9.0302078082764864e-42,1.5486964439027101e-32,5.7232752426777118e-49,3.4581171573663227e-50,3.4416622515104065e-25,7.9793542125836952e-48,1.4694734138964946e-08,7.0653673690877278e-10,2.7229425590005931e-13,8.2013090224166827e-19,5.4218910520262321e-26,2.7242263773644595e-13,1.4568813453305192e-17,1.2770839826592078e-17,1.5035258933032977e-17,3.1066048729980158e-29,5.0518410418483816e-39,2.5478973293395016e-43,1.3132465944065074e-29,3.6737168892335199e-40
4.914279029389368e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754242858761,0.11866994621177518,0.022821567216624348,1.9520322472541385e-45,9.7320977909030035e-28,1.9010567682694366e-22,1.0447301857123463e-29,4.4265389428388399e-28,1.0974002197024306e-60,5.0000437176251532e-15,2.784791562957196e-61,4.997114665929785e-15,2.839544526122336e-41,4.8999706055624458e-32,3.40705610087058e-48,2.0585941287466389e-49,8.304923311060719e-25,3.1903054927400203e-47,1.9817817857064399e-08,9.528598591667226e-10,3.6720517081375408e-13,1.4899060154665165e-18,1.3060928384801078e-25,3.6745133127052227e-13,2.1150121654646955e-17,2.1154254305010585e-17,3.4739671671144434e-17,1.2112610930486071e-28,3.0057137671756713e-38,1.521710817066423e-42,3.17509738318078e-29,1.4728092365843403e-39
6.184665863805484e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753705899528,0.11866994108859975,0.022821567093462794,8.8250374828844609e-45,2.32528863555852e-27,3.0132203498657664e-22,3.4389347452736267e-29,8.6972044201754205e-28,4.8381143451209825e-60,6.2935529269626167e-15,9.6853036623969607e-61,6.2889146138051848e-15,6.8002117258833929e-41,1.1841150452191144e-31,1.3078927042949712e-47,7.9024001962806894e-49,1.6302320298820278e-24,9.1479107024759588e-47,2.4940897030828514e-08,1.1991829720611604e-09,4.6210559711111303e-13,2.3574746915665078e-18,2.5596741571130531e-25,4.6251027123044048e-13,2.7763180384958872e-17,3.0093574004388373e-17,6.4146697493747397e-17,3.3579829827010446e-28,1.1532473875399493e-37,6.0473932678216345e-42,6.2421224779544981e-29,4.2477615283220169e-39
7.4550526982216e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753168940751,0.11866993596542889,0.02282156697030124,3.0952221268897615e-44,4.7312820956529573e-27,4.3806983777410664e-22,9.0414669115664965e-29,1.5068820999632166e-27,1.6367092626791333e-59,7.5874530331798385e-15,2.7289741380856765e-60,7.5807142867727827e-15,1.3864294635956016e-40,2.4345737676215939e-31,3.9247716386457242e-47,2.3713510877635015e-48,2.8224606573359672e-24,2.1654307336299326e-46,3.006397166025911e-08,1.4455060755925791e-09,5.5699553595226197e-13,3.4223453970281996e-18,4.4245744361187953e-25,5.5759994420080802e-13,3.4359534448999402e-17,3.9196255963208031e-17,1.036962169857561e-16,7.6195738130259318e-28,3.4589888333926204e-37,1.8999637230277225e-41,1.0821107085892003e-28,1.0118911442611038e-38
9.995826367053832e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675209502455,0.11866992571910079,0.02282156672397815,3.4671456518020273e-43,1.5382391648033331e-26,7.8815959067875327e-22,4.7609750201525923e-28,3.6403345769763102e-27,1.7489589851916437e-58,1.0176425706747415e-14,1.7512803857923251e-59,1.0164312808033864e-14,4.5291298008120048e-40,7.9858506429600254e-31,2.9284596276924682e-46,1.7693074520959979e-47,6.8085799140711375e-24,9.6545018073777494e-46,4.0310107286138317e-08,1.9381522545690271e-09,7.4674395753446182e-13,6.1413557743975156e-18,1.063365642423439e-24,7.4787198605449558e-13,4.7513618431578967e-17,5.7356364131661307e-17,2.1374055068044605e-16,2.8469705079843513e-27,2.5760476121205753e-36,1.4659337214916951e-40,2.6167676560180867e-28,4.5421185015369281e-38
1.2536600035886064e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751021110171,0.11866991547279086,0.022821566477655077,1.6559943403170978e-42,3.730313467872695e-26,1.240373673509503e-21,1.5362643899838794e-27,7.1487351809003474e-27,8.3403916924831842e-58,1.2766961431358919e-14,6.4277760709410277e-59,1.2747910229779234e-14,1.102653101840992e-39,1.9491748652665964e-30,1.1571551051217032e-45,6.991103118042252e-47,1.3353839177736124e-23,2.8885201820268874e-45,5.0556224734729737e-08,2.4307983960996335e-09,9.3645044394451928e-13,9.6434246936776522e-18,2.078474922209748e-24,9.3826752027398413e-13,6.064906161562943e-17,7.5477049731366851e-17,3.6498543657548152e-16,7.3873403400529207e-27,1.0165912955310522e-35,5.7662434086468657e-40,5.1423909246925735e-28,1.3626041639379441e-37
1.7618147373550528e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748873286824,0.11866989498022554,0.022821565985008986,2.4836929924237553e-41,1.5023612936301257e-25,2.4511752464546461e-21,9.8112498948828601e-27,2.0073450997431222e-26,1.3147612327928252e-56,1.7952720242158198e-14,5.7274404351806486e-58,1.791510177510956e-14,4.4845827559123237e-39,7.8565803891755962e-30,1.1490448579340756e-44,6.9416301819605702e-46,3.739462760041138e-23,1.7391174844360055e-44,7.1048405100215276e-08,3.4160905668439091e-09,1.3157376601803229e-12,1.897639204794954e-17,5.7745718677970302e-24,1.31942882140784e-12,8.6911569424322584e-17,1.1162840353266586e-16,7.9095392979235499e-16,3.0898163091290091e-26,1.00504132951208e-34,5.4211242618371522e-39,1.4455975722628738e-27,8.1450692992232749e-37
2.778124204887945e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674457766184,0.118669853995313,0.022821564999717023,8.4806742313787785e-40,9.9905940691575854e-25,6.09828905514727e-21,1.0915246386046695e-25,8.0937264860131578e-26,5.1152837740005944e-55,2.8342975860703973e-14,1.1203916342092051e-56,2.824947167560045e-14,3.0494557724567539e-38,5.1724022379358598e-29,2.3621123043142783e-43,1.4268267637715641e-44,1.4988366402029167e-22,2.0744285027121029e-43,1.1203254770546674e-07,5.3866744591946528e-09,2.0738093790265158e-12,4.6829553972804255e-17,2.2748649280847803e-23,2.0832313083231254e-12,1.3940304491241595e-16,1.8384148328314489e-16,2.1362341202129381e-15,1.9142268105683768e-25,2.0445469765458511e-33,9.780798376372115e-38,5.8377944185747795e-27,9.3854354707377825e-36
3.794433672420838e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740282065789,0.11866981301069129,0.022821564014425363,5.3038542678211296e-39,3.2677109580299671e-24,1.1379439907576696e-20,4.442849480919782e-25,2.0349941687890454e-25,3.2207528482358962e-54,3.8758200351157418e-14,5.9895426609890072e-56,3.858382399246377e-14,1.0121921594796274e-37,1.7145440987660364e-28,1.2134087455213855e-42,7.3290269345496129e-44,3.7512064810175203e-22,8.8525214426497056e-43,1.5301639947783933e-07,7.3572577528666254e-09,2.8312112261152506e-12,8.6765332370716365e-17,5.6167022027402434e-23,2.8490058983176651e-12,1.9184944549261526e-16,2.5598534645791217e-16,4.1388573598165473e-15,5.9872921090736135e-25,1.0450277189306174e-32,5.0062961005888438e-37,1.4692441711478563e-26,3.9805143810371797e-35
4.810743139953731e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735986498698,0.11866977202636041,0.022821563029133986,2.1281232884529288e-38,7.9442414268564052e-24,1.8294659933715801e-20,1.2602003802894632e-24,4.0860628987620364e-25,1.2714099123364373e-53,4.9198372686753253e-14,2.1657733019487881e-55,4.8918158730239886e-14,2.4939334664857708e-37,4.2411107163566574e-28,4.0987470146843311e-42,2.4754411219467386e-43,7.5000015301750103e-22,2.6251493289289439e-42,1.9399996041930027e-07,9.3278404480917676e-09,3.5879437757420076e-12,1.3855442662483103e-16,1.1088752894966421e-22,3.6167511515937191e-12,2.4424962602078832e-16,3.2807149570267613e-16,6.7982600157647661e-15,1.3960327662041891e-24,3.5137972422103241e-32,1.7351181475943488e-36,2.9525539602359207e-26,1.1794329024699649e-34
5.827052607486623e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731690960545,0.11866973104232031,0.022821562043842909,6.6716059823891426e-38,1.6276770775198688e-23,2.6843982770132529e-20,2.9145564915040729e-24,7.1774544936294213e-25,3.8892989222255957e-53,5.96634711583305e-14,6.2698689056139899e-55,5.9252475893617155e-14,5.1765153682718967e-37,8.8375177840756767e-28,1.0981073821163129e-41,6.6313657284560338e-43,1.3119647511336637e-21,6.3475569915097694e-42,2.3498323053188226e-07,1.1298422545105148e-08,4.344007620840072e-12,2.0196415727264856e-16,1.9159487199672167e-22,4.3864655918709777e-12,2.9660347284267644e-16,4.0009535762160846e-16,1.0113875543912345e-14,2.7404743998235739e-24,9.3715100884558464e-32,4.802191162228204e-36,5.1903491743928009e-26,2.8531456408064646e-34
7.859671542552408e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723099971087,0.1186696490751126,0.022821560073261627,4.2154015298246518e-37,4.9739671517705561e-23,4.8845064475842621e-20,1.0705919384331735e-23,1.7274626310708276e-24,2.3194169369204581e-52,8.0668366130448642e-14,3.5012147082839394e-54,7.9921057514537297e-14,1.6232032805360036e-36,2.7863250310604258e-27,5.181462859332018e-41,3.1282636605196721e-42,3.1321156494330735e-21,2.5559405691064012e-41,3.1694889827794541e-07,1.5239584945341791e-08,5.8541313928066207e-12,3.6280696241187805e-16,4.4652642768461474e-22,5.9317965303251503e-12,4.011723689307647e-16,5.4395220319923239e-16,1.8711634024440021e-14,7.6951662380460186e-24,4.3798435463180127e-31,2.4137029854145974e-35,1.2510058357286129e-25,1.1494258868260047e-33
9.892290477618194e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714509097419,0.11866956710906812,0.022821558102681515,1.6448414416773106e-36,1.1735528075542531e-22,7.7382963932642628e-20,2.8752496166919659e-23,3.4039653330741106e-24,8.7612292146880904e-52,1.0177271150375987e-13,1.2588077532010601e-53,1.005895688927613e-13,3.9210710463799313e-36,6.7462531491596091e-27,1.6686730198541326e-40,1.0072503034280244e-41,6.1237131602226685e-21,7.4269548032000939e-41,3.989134027323293e-07,1.9180744955393048e-08,7.3615872879487099e-12,5.6750365408079421e-16,8.5292084375064613e-22,7.4849867849763638e-12,5.0555655725324481e-16,6.8755667988915289e-16,2.9927559350562847e-14,1.6803754570327009e-23,1.3994165827236581e-30,8.0246079043095637e-35,2.4684362050869003e-25,3.3375954866215883e-33
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053865833,0.11866956276567774,0.022821557998259499,1.7582793066581521e-36,1.2222412035877485e-22,7.9077579995748362e-20,3.0130119466990893e-23,3.5148341747365569e-24,9.3513106707565699e-52,1.0289381272031089e-13,1.3397979599918137e-53,1.0168480197784974e-13,4.0890413485720861e-36,7.0351263907620811e-27,1.7652903853166177e-40,1.0655583531608269e-41,6.3205067400115072e-21,7.8175104574990416e-41,4.0325671150842105e-07,1.9389588983910849e-08,7.4413938143125533e-12,5.7953944039725088e-16,8.7923356289461397e-22,7.567510163649674e-12,5.1108278118778126e-16,6.9515923253431513e-16,3.0594850225393921e-14,1.7428164174295609e-23,1.4797393959155151e-30,8.5002813502547859e-35,2.5490167875583262e-25,3.5126621431513189e-33
1.1924909412683978e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756705918339519,0.11866948514418686,0.022821556132102582,5.0138171549425202e-36,2.3656615803509133e-22,1.1245798271990788e-19,6.4136361117869923e-23,5.9267647957980897e-24,2.6149625531788304e-51,1.2297632463854688e-13,3.6008998060779486e-53,1.2125801006775341e-13,8.089034824180625e-36,1.3896765043755442e-26,4.3441033661415945e-40,2.6217013623988077e-41,1.0579273229794081e-20,1.7873991266448323e-40,4.8087674391219481e-07,2.3121902577107895e-08,8.8663802946227866e-12,8.1423740843086954e-16,1.4396886857093045e-21,9.0460237585761044e-12,6.0975631740598133e-16,8.3090451890447566e-16,4.3756849727549033e-14,3.1420199287547571e-23,3.6147940151526337e-30,2.1280575192724298e-34,4.3035450032281863e-25,8.0112436241670225e-33
1.3957528347749763e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375669732769741,0.11866940318046881,0.022821554161524822,1.3110049808734314e-35,4.2814719238403254e-22,1.5407043012213476e-19,1.2626666591868249e-22,9.4727696322030278e-24,6.7422704444187563e-51,1.4427902482215383e-13,8.9341382250677456e-53,1.4192638107857405e-13,1.4991247638707839e-35,2.5633749675212696e-26,9.8557487407194262e-40,5.9468199515123635e-41,1.6775140894811038e-20,3.8016989857307684e-40,5.6283892183455783e-07,2.7063057812231587e-08,1.0368515348548673e-11,1.1012924404450145e-15,2.2298478634180057e-21,1.0614894891689872e-11,7.1377209590323082e-16,9.740043876464647e-16,6.0194740963143098e-14,5.2854634749079128e-23,8.13333170628933e-30,4.8714563441725508e-34,6.8874224398988663e-25,1.6953655574549763e-32
1.8022766217881334e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375668014676052,0.11866923925652229,0.022821550220372817,7.3471962802172849e-35,1.125062556887136e-21,2.5690887134887965e-19,3.8355270091511273e-22,2.0305423644929421e-23,3.779524244325717e-50,1.8718099564680742e-13,4.4390304769239841e-52,1.8326291275707312e-13,4.1647002389083277e-35,7.0028313791823588e-26,4.0224887991482551e-39,2.4258543923050779e-40,3.535953365180364e-20,1.3871832632076704e-39,7.267597879720621e-07,3.4945361128847137e-08,1.3364830462595537e-11,1.7903371246272801e-15,4.4777049053427726e-21,1.377609115828625e-11,9.2125268099494277e-16,1.2594420074154541e-15,1.0087816918953566e-13,1.2136250285719827e-22,3.2373462844244452e-29,1.9605183000232221e-33,1.4804381019497626e-24,6.0448636058688743e-32
