Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(49),CO2X(24),CH4OX(57),COX(47),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
7.3326026383310145e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19063030418276303,0.098546827892497205,0.099593863839109356,9.0322677768331341e-14,6.6535125632472116e-10,1.2246824194552022e-15,1.5830335740755685e-11,3.0209805649049305e-13,1.7885689498118762e-46,6.4312246220696854e-11,6.7874324080623191e-24,3.9530735677998556e-20,3.4494883217130063e-22,4.8212376011785963e-12,2.2394458477564642e-34,7.8059642262179989e-37,2.3033557933925141e-16,6.7880446883157912e-28,0.0014531595874780891,0.00081226515743224579,1.2386540469914676e-08,4.1672515426806387e-09,2.5606962448164335e-09,2.3102596337997253e-09,7.8025633040077839e-15,2.6372272760442296e-11,2.1072221793595846e-11,6.5372383175371602e-14,4.804684443473368e-16,3.6046305092731068e-15,1.1430704338735282e-14,1.4101008210943173e-14,2.7748921228426233e-13,4.7548570712853343e-16,1.4652759069331918e-16,3.4506918599304465e-21,1.3649125303463133e-26,6.3832873728286091e-18,7.7789102057843718e-21,8.9923316843654264e-22,1.0234927540585103e-19,5.5804233171059235e-27,6.2019657226229556e-22,9.3142653013713622e-27
7.4091303280182945e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19061055972066129,0.098535448633564421,0.099589681218955659,9.5775234871956228e-14,6.9894034271044239e-10,1.2560102872367605e-15,1.6563530981829994e-11,3.1798864179971871e-13,1.9472544975384564e-46,6.6321410274031686e-11,7.4442694337658198e-24,4.0304102276229407e-20,3.7068422590711889e-22,5.037873083238695e-12,2.4120822741776828e-34,8.246646675157524e-37,2.361698896490255e-16,7.3711145440559029e-28,0.0014645385870486608,0.0008206302453121323,1.2641645265240398e-08,4.2061656853955973e-09,2.561143068583047e-09,2.3891956890204792e-09,7.9633670357960163e-15,2.7067849885734708e-11,2.1621994782853179e-11,6.7782474450658425e-14,5.0932642158545895e-16,3.7740137559534292e-15,1.2095561734878653e-14,1.4794810108922595e-14,2.8914674266215563e-13,4.9944995558881482e-16,1.5532038355701347e-16,3.7716905085033642e-21,1.4917753256240521e-26,6.7549922107450197e-18,8.3963139027883113e-21,9.9211006936162939e-22,1.0884173477920685e-19,6.1660697207817723e-27,6.7761771140303632e-22,1.0176967207765329e-26
7.485658017705575e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19059088191283183,0.098524133945931944,0.099585499639366554,1.0148216500231229e-13,7.3364565593888166e-10,1.2873337817203988e-15,1.7323434934781743e-11,3.3453674857991723e-13,2.1180811542789765e-46,6.837147313915884e-11,8.1568449520895104e-24,4.1076913215708442e-20,3.9804269669735526e-22,5.2609703801772727e-12,2.5958754617801972e-34,8.7075891807137111e-37,2.4205698432089241e-16,7.9974480304748581e-28,0.0014758530127250062,0.0008289932507681662,1.2899254220040922e-08,4.2442793053342979e-09,2.5609738530800824e-09,2.4690761387019672e-09,8.1257475722833149e-15,2.776819793555869e-11,2.2180614675037399e-11,7.0256700940797658e-14,5.3957731862244491e-16,3.9488483943576887e-15,1.2789834845884124e-14,1.5515509557826928e-14,3.01165569624004e-13,5.2434487266686988e-16,1.6454281233297475e-16,4.1188166876449983e-21,1.628952586917661e-26,7.1431774888317388e-18,9.0541466323488429e-21,1.0933352594739355e-21,1.1567209552879721e-19,6.8059732645260688e-27,7.3959248401289144e-22,1.1108092282646976e-26
7.562185707392854e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19057127039066443,0.098512883467250234,0.099581319097220247,1.0745159955251339e-13,7.6947914210204772e-10,1.3186380727111197e-15,1.8110743230625847e-11,3.517623165103283e-13,2.3018271199686148e-46,7.046282612884019e-11,8.9292373010579159e-24,4.1848981082526838e-20,4.2710822158232858e-22,5.4906120150380358e-12,2.7914029756566831e-34,9.1895234425690909e-37,2.47995737452687e-16,8.6697589749317231e-28,0.0014871032268584767,0.00083735418004997971,1.3159364615452251e-08,4.2816103753038799e-09,2.5602196509654049e-09,2.5498642976029347e-09,8.28970300295146e-15,2.8473076486596658e-11,2.27480134436033e-11,7.2795630783696183e-14,5.7127200243150937e-16,4.1292268224633539e-15,1.3514379218703182e-14,1.6263875485898008e-14,3.1355296941014234e-13,5.5019584677993704e-16,1.7421108349389468e-16,4.4938966932479286e-21,1.7771642102667923e-26,7.5483248685803618e-18,9.75445745724144e-21,1.2035442645507474e-21,1.228541594359927e-19,7.5045035943046438e-27,8.0642021968848079e-22,1.2112136906026219e-26
7.638713397080133e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19055172478762017,0.098501696837206054,0.099577139589412417,1.1369178035122365e-13,8.0645219946028504e-10,1.3499091033662212e-15,1.8926158013711557e-11,3.6968567184552779e-13,2.4993104995254497e-46,7.2595859969899028e-11,9.7657764061172197e-24,4.2620128261337313e-20,4.5796818676151378e-22,5.726880088149672e-12,2.999264324401637e-34,9.6931999574444608e-37,2.539850492299107e-16,9.3909008696235538e-28,0.0014982895897640743,0.00084571303937147212,1.3421973746718131e-08,4.3181776022536368e-09,2.5589110567502944e-09,2.6315238984118968e-09,8.4552318730863043e-15,2.9182241629310355e-11,2.3324119305857631e-11,7.5400059985712847e-14,6.0446259452126121e-16,4.3152059877148397e-15,1.4270060537367351e-14,1.7040687965953459e-14,3.2631628630314553e-13,5.7702865943307434e-16,1.8434183285760829e-16,4.8988636793501773e-21,1.9371721556762808e-26,7.9709218345607363e-18,1.0499365431256036e-20,1.3234118477817641e-21,1.3040213952745163e-19,8.2663301037423335e-27,8.784157391715759e-22,1.3193829899182647e-26
7.707588317798685e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19053418980444617,0.09849168316458444,0.099573378914193184,1.195463104129992e-13,8.4071126948884277e-10,1.3780135958891382e-15,1.9684647976365328e-11,3.8643041362237265e-13,2.6895005281624546e-46,7.4551550020339628e-11,1.0577298424652417e-23,4.3313234504013096e-20,4.8735145316431671e-22,5.9452545275799312e-12,3.1973985153122661e-34,1.0165734018106104e-36,2.5941777026997427e-16,1.0084154420844259e-27,0.0015083030197477437,0.00085323424805191172,1.3660456159850512e-08,4.3504509818688444e-09,2.557284161036842e-09,2.7057330547447598e-09,8.6055512728036213e-15,2.98239619404496e-11,2.3849986102178324e-11,7.7800482444874872e-14,6.3565723058742208e-16,4.4874286233914328e-15,1.4977519414629275e-14,1.7764794435027443e-14,3.3813080541423038e-13,6.0203928873913161e-16,1.9386902671228404e-16,5.2905751481359085e-21,2.0919303174323796e-26,8.3665860692756528e-18,1.1209721729621412e-20,1.4401414927550868e-21,1.3752026451394687e-19,9.0102062998947316e-27,9.479032985672634e-22,1.4237845418687334e-26
7.776463238517237e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19051670765622117,0.098481720659322397,0.099569619072049309,1.2563302847881287e-13,8.759097410601975e-10,1.4060712165666677e-15,2.046699875990214e-11,4.0377251234580755e-13,2.8921697628820669e-46,7.6541601596231787e-11,1.1448037698388328e-23,4.4005342894908725e-20,5.1833055705717259e-22,6.1691219911544506e-12,3.4064957840046855e-34,1.0657076514710518e-36,2.648898117316679e-16,1.0821678636704763e-27,0.0015182652802763915,0.0008607537895490504,1.3900958417501426e-08,4.3821357381499324e-09,2.5552540413152387e-09,2.7805934415544079e-09,8.7571422014869024e-15,3.0468789150969656e-11,2.4382770346947825e-11,8.0254740352394331e-14,6.6814659514424602e-16,4.6643061658227182e-15,1.5711553806152324e-14,1.851316685262184e-14,3.5026127083932155e-13,6.2788575998028854e-16,2.0379740146400542e-16,5.7097217686769039e-21,2.2575150658601761e-26,8.777147525425591e-18,1.1959620966829225e-20,1.56582531789386e-21,1.4495759008545952e-19,9.8132525499997059e-27,1.0220973007210684e-21,1.5352574293818901e-26
7.838450667163934e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19050101867934488,0.09847279793901563,0.099566235924558433,1.3131474133229817e-13,9.0839751541241269e-10,1.4312758274321438e-15,2.1191948445863902e-11,4.1990405746646368e-13,3.0858076157547643e-46,7.8362261548953678e-11,1.2285413242020654e-23,4.4627296376275011e-20,5.4763498191087234e-22,6.3753482103585417e-12,3.6044568674760205e-34,1.111585072178622e-36,2.6984765255607397e-16,1.1525277646511315e-27,0.0015271877785325272,0.00086751995513860479,1.4119135810552018e-08,4.4101609027913039e-09,2.5530995820110369e-09,2.8485037243352353e-09,8.8946601184696738e-15,3.1051651101484684e-11,2.4868128577033207e-11,8.250998240421625e-14,6.9852760765607482e-16,4.8275263845642991e-15,1.6395445481362376e-14,1.9207937213174454e-14,3.6145336439733438e-13,6.5187843561434125e-16,2.130867241275312e-16,6.1117742556944585e-21,2.4163353108527952e-26,9.1596934912397967e-18,1.2669738557974638e-20,1.687075968768386e-21,1.519333890277094e-19,1.0589965112740508e-26,1.0931138844727819e-21,1.641956376489725e-26
7.900438095810632e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19048537209500271,0.098463916267353693,0.099562853448439015,1.3719416578986506e-13,9.4165706415623513e-10,1.4564294658407906e-15,2.1937034045578913e-11,4.3654370023751695e-13,3.290628745646299e-46,8.0211190590762431e-11,1.3176631056388219e-23,4.5248276593952367e-20,5.7834329590300114e-22,6.5861148761796368e-12,3.8120542352634956e-34,1.1590771521840078e-36,2.7483621048574005e-16,1.2268491141609834e-27,0.0015360692264484944,0.00087428477715283408,1.4338946293841162e-08,4.4377320763732803e-09,2.5506505877573591e-09,2.9169029806273025e-09,9.0332059891560173e-15,3.1636769615512282e-11,2.5358973203642553e-11,8.4809474739841367e-14,7.3002051842211813e-16,4.9945968910122096e-15,1.7101871022439204e-14,1.9923275856422155e-14,3.7290986117835188e-13,6.7657850804202703e-16,2.2272128215796028e-16,6.5386477973279878e-21,2.5849489366424075e-26,9.5548740948529437e-18,1.3414525693121674e-20,1.8164939743978373e-21,1.5918524559292267e-19,1.1421073394622529e-26,1.1683569198337251e-21,1.7550051920744391e-26
7.956226781592659e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19047132625774149,0.098455957705145355,0.099559809792624701,1.4265851865582742e-13,9.722544986692579e-10,1.4790194686762551e-15,2.2625146553587739e-11,4.5196351100539342e-13,3.4849758723911796e-46,8.1899567277700156e-11,1.4027232360316106e-23,4.5806266948385129e-20,6.0722677427076821e-22,6.7797225456280398e-12,4.0074400464487678e-34,1.2032373181552188e-36,2.7935174831285719e-16,1.2972814260394747e-27,0.0015440275858366942,0.00088037197086878816,1.4538170860273477e-08,4.4621670482228455e-09,2.5482068177172397e-09,2.9788657075342207e-09,9.1587754072086332e-15,3.216520638977753e-11,2.5805373101473859e-11,8.6917038408673242e-14,7.5934026496067862e-16,5.1482765174142125e-15,1.7757320410416225e-14,2.0585029066477043e-14,3.834501325657046e-13,6.9942550287442004e-16,2.3169575016837055e-16,6.945144424499359e-21,2.7455033268394847e-26,9.9215647070421599e-18,1.4115550535660113e-20,1.9403372451331139e-21,1.6595504273990466e-19,1.2218318601870968e-26,1.2398613346441713e-21,1.8624366501811176e-26
8.012015467374686e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19045731446676528,0.098448032105625499,0.099556766678151096,1.4829016830598002e-13,1.0034843166567011e-09,1.5015596714606327e-15,2.3330164936494197e-11,4.6781308418808572e-13,3.6892276310756413e-46,8.3611159191862358e-11,1.4926146122251798e-23,4.6363360473904162e-20,6.3733367294105116e-22,6.9770742229183256e-12,4.2112144678399969e-34,1.2487744133569506e-36,2.8389138017796831e-16,1.3712184186702362e-27,0.0015519529811645746,0.00088645808123125633,1.4738716072702242e-08,4.4862512471846249e-09,2.5455468595843651e-09,3.0411974230295849e-09,9.285176051300557e-15,3.2695286494561847e-11,2.6256119966252793e-11,8.9060810771559829e-14,7.8960845933482628e-16,5.3051268899854322e-15,1.8431770011368776e-14,2.1264120449345542e-14,3.942108470666854e-13,7.2286815324559266e-16,2.4096525179758185e-16,7.3738149266904581e-21,2.9148053261957331e-26,1.0298910944555547e-17,1.4846680635570412e-20,2.0715263999596661e-21,1.7296180182028166e-19,1.3064849083664792e-26,1.3151153719888307e-21,1.9755013274461503e-26
8.067804153156713e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19044333658480153,0.098440139333852941,0.099553724103855573,1.5409254346923893e-13,1.0353497349588226e-09,1.5240463542089086e-15,2.405237318060097e-11,4.8410122165766397e-13,3.903806558942263e-46,8.534611636422899e-11,1.5875746074310747e-23,4.6919509559359225e-20,6.6870663716987763e-22,7.1782012699856176e-12,4.4236646495881492e-34,1.2957220154404088e-36,2.8845474642425303e-16,1.4488080013040383e-27,0.0015598455473740274,0.00089254311056623302,1.4940580915272618e-08,4.5099927678118527e-09,2.54268096264271e-09,3.103885665052419e-09,9.412407259310018e-15,3.3226921794425156e-11,2.6711166611377846e-11,9.1240945016539004e-14,8.2084834290688284e-16,5.4651783804374104e-15,1.9125578400530964e-14,2.196087496029638e-14,4.0519500750931667e-13,7.4691737090973165e-16,2.5053728499169928e-16,7.8257007502819328e-21,3.0932651390282572e-26,1.0687115009359343e-17,1.5608907479518958e-20,2.2104297661808139e-21,1.8021205122043683e-19,1.3963321343094938e-26,1.3942819752936252e-21,2.0944438861343489e-26
8.12359283893874e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19042939247514043,0.098432279255439556,0.099550682068580351,1.6006910586660752e-13,1.0678538364036951e-09,1.5464759908337143e-15,2.4792056251621463e-11,5.0083684074524796e-13,4.1291495483575092e-46,8.7104588665122283e-11,1.6878504592765618e-23,4.7474668931427809e-20,7.0138948196226112e-22,7.3831350542305183e-12,4.6450848256085141e-34,1.3441142589717361e-36,2.9304149576420156e-16,1.530203220807306e-27,0.0015677054188537539,0.00089862706119006098,1.5143764375867202e-08,4.533399720631873e-09,2.5396191370015177e-09,3.1669182173269563e-09,9.5404683737631952e-15,3.376002718819341e-11,2.7170461702193903e-11,9.3457589646587555e-14,8.5308354123842091e-16,5.6284532008738595e-15,1.9839106937309145e-14,2.2675619884471999e-14,4.1640563569699935e-13,7.7158418039808046e-16,2.6041948153928811e-16,8.3018843873838582e-21,3.2813091030104786e-26,1.108638070647187e-17,1.6403244037721452e-20,2.3574305808940838e-21,1.8771245085112494e-19,1.4916514190834201e-26,1.477529661785291e-21,2.2195173454358463e-26
8.179381524720767e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19041548200163269,0.098424451736548263,0.099547640571172297,1.6622334277446457e-13,1.1009995725750157e-09,1.5688452449519898e-15,2.554950003495276e-11,5.1802897489889845e-13,4.3657081963741272e-46,8.8886725804698185e-11,1.7936996042147575e-23,4.8028795599013507e-20,7.3542721547073439e-22,7.5919069603023879e-12,4.875776402722022e-34,1.3939858371813e-36,2.9765128529002336e-16,1.6155624016379653e-27,0.0015755327294415392,0.00090470993540947846,1.5348265446068105e-08,4.5564802165479124e-09,2.5363711490403125e-09,3.2302831173995749e-09,9.6693587378677516e-15,3.4294519118702702e-11,2.7633951312601621e-11,9.5710883405389361e-14,8.8633806723236994e-16,5.7949719205863382e-15,2.0572719763470654e-14,2.3408684735641536e-14,4.2784577238325722e-13,7.9687971918405799e-16,2.7061960841532958e-16,8.8034906780089615e-21,3.4793801984607332e-26,1.1496913443122959e-17,1.723072492701968e-20,2.5129274371850364e-21,1.9546979382163572e-19,1.592733339566006e-26,1.5650326599455856e-21,2.3509832868905804e-26
8.235170210502794e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19040160502868722,0.098416656643890557,0.099544599610483106,1.7255876271607866e-13,1.1347897666608865e-09,1.5911509654621501e-15,2.6324991246792946e-11,5.3568677434008301e-13,4.6139491584421608e-46,9.06926773334337e-11,1.9053900202604394e-23,4.8581848796369312e-20,7.7086606267268449e-22,7.8045484016027321e-12,5.1160480492480923e-34,1.4453720036313154e-36,3.022837804692981e-16,1.7050492884365644e-27,0.0015833276124265225,0.00091079173552166418,1.5554083121117368e-08,4.579242351597545e-09,2.5329465200528422e-09,3.2939686638134058e-09,9.7990777033177489e-15,3.4830312087861493e-11,2.8101582511723596e-11,9.8000941344328205e-14,9.2063632427036813e-16,5.9647594734232087e-15,2.1326783802386813e-14,2.4160401158409604e-14,4.3951847724654687e-13,8.2281523784450827e-16,2.8114556912699954e-16,9.3316881418419643e-21,3.6879385700730029e-26,1.1918920228486759e-17,1.8092406570534153e-20,2.6773347379649952e-21,2.0349100812223461e-19,1.6998816466157053e-26,1.6569710489683287e-21,2.4891120627232606e-26
8.29095889628482e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19038776142126879,0.098408893844724385,0.099541559185369069,1.7907889941079696e-13,1.1692271164256873e-09,1.613390181794638e-15,2.7118817310975137e-11,5.5381950671786684e-13,4.8743545086462817e-46,9.2522592642607567e-11,2.0232005830878276e-23,4.9133789924242271e-20,8.0775348949389987e-22,8.0210908313249079e-12,5.366215782083715e-34,1.4983085736246066e-36,3.0693865511653631e-16,1.7988331928210358e-27,0.0015910902005514466,0.00091687246381428407,1.576121639987462e-08,4.6016941931357614e-09,2.5293545161960611e-09,3.3579634218674192e-09,9.9296246218296238e-15,3.5367325024221073e-11,2.8573297094633315e-11,1.0032787995824822e-13,9.5600310934243571e-16,6.1378415612583941e-15,2.2101668760007978e-14,2.4931102828588418e-14,4.5142682886517535e-13,8.4940210021485433e-16,2.9200540506229016e-16,9.8876903574557763e-21,3.9074620673376135e-26,1.2352609674357308e-17,1.8989367351935951e-20,2.8510831619828516e-21,2.1178315831976305e-19,1.8134137644178604e-26,1.7535309014272083e-21,2.6341830089173839e-26
8.346747582066848e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19037395104489593,0.098401163206851716,0.099538519294691208,1.8578731396934062e-13,1.2043141972115748e-09,1.6355600990814522e-15,2.7931266281521963e-11,5.7243655776205452e-13,5.147422102823516e-46,9.4376620964776784e-11,2.1474214287671716e-23,4.9684582490677234e-20,8.4613822714460024e-22,8.2415657531574013e-12,5.6266030527620934e-34,1.5528319253950623e-36,3.1161559135497252e-16,1.8970891422383095e-27,0.0015988206260149106,0.00092295212256553617,1.5969664284773961e-08,4.6238437667942583e-09,2.5256041498032734e-09,3.4222562286910625e-09,1.0060998853488988e-14,3.5905476818920698e-11,2.9049036133076198e-11,1.0269181065187529e-13,9.9246361617287435e-16,6.3142403780933837e-15,2.2897747126637659e-14,2.5721125347906304e-14,4.6357392469226514e-13,8.7665178354159018e-16,3.0320729683979727e-16,1.0472757364936897e-20,4.1384467944440826e-26,1.2798191996259394e-17,1.9922707767156188e-20,3.0346201356225995e-21,2.2035344725928479e-19,1.9336613005237668e-26,1.8549044274789251e-21,2.7864846606419005e-26
8.402536267848875e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19036017376563846,0.098393464598616559,0.09953547993731518,1.926875923764583e-13,1.2400534649677715e-09,1.6576580932410446e-15,2.8762626765944529e-11,5.9154743193507586e-13,5.4336659451577561e-46,9.6254911374248202e-11,2.2783543246238254e-23,5.0234192051582767e-20,8.8607029671155952e-22,8.4660047316304495e-12,5.8975408331584657e-34,1.6089790011753374e-36,3.1631427956812244e-16,1.9999980313078732e-27,0.0016065190204736016,0.00092903071404419775,1.6179425781779993e-08,4.6456990438977826e-09,2.52170417830824e-09,3.4868361975988113e-09,1.01931997597506e-14,3.6444685177398281e-11,2.9528741230598597e-11,1.0509281089206539e-13,1.0300434383416373e-15,6.4939764510915868e-15,2.3715394179585102e-14,2.6530806139775239e-14,4.7596288103077893e-13,9.0457587863159272e-16,3.147595656598811e-16,1.1088197097074265e-20,4.381407670154996e-26,1.3255879015037715e-17,2.0893550573075416e-20,3.2284103116584913e-21,2.2920921777299026e-19,2.0609705689433856e-26,1.9612901209293747e-21,2.9463149703845386e-26
8.458324953630902e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19034642945011537,0.098385797888902532,0.099532441112111375,1.9978334198404746e-13,1.2764472593280753e-09,1.679681705936029e-15,2.9613187767962358e-11,6.1116175308183757e-13,5.7336165603654149e-46,9.8157612787542807e-11,2.4163130531084631e-23,5.0782586150858965e-20,9.2760103416054443e-22,8.6944394019112153e-12,6.1793676990671756e-34,1.6667873080018744e-36,3.210344183348484e-16,2.1077467771565335e-27,0.0016141855150445283,0.00093510824050966918,1.6390499900342461e-08,4.6672679300137447e-09,2.5176630990208431e-09,3.5516927213244149e-09,1.0326226709492726e-14,3.6984870628993338e-11,3.001235064064564e-11,1.0753095565347952e-13,1.0687685723984908e-15,6.6770708756739105e-15,2.4554987987174795e-14,2.7360484343132722e-14,4.885968330086344e-13,9.3318608999629511e-16,3.2667067465805288e-16,1.1735366856272011e-20,4.6368790065803092e-26,1.3725884159184511e-17,2.1903040931501151e-20,3.4329360591076304e-21,2.3835795440075526e-19,2.1957031341591522e-26,2.0728929082940903e-21,3.11398153048767e-26
