Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
6.985760321340852e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679653226,0.11866996602653614,0.022821567693004439,0.0,2.1180026233504956e-36,2.4306314886358561e-24,1.5403777901577691e-52,1.4318948932351096e-36,1.629372845964283e-41,6.1654892473347527e-14,2.7540646759482782e-71,6.1654892355914386e-14,1.2256363659554818e-48,1.9228952371207369e-46,5.5742608257219308e-56,2.2314860409656701e-71,8.7551425032874681e-26,3.2901729765808874e-56,3.3671419625317476e-12,9.9695089013299174e-14,3.9911289073939934e-16,7.3727166368303842e-26,2.7299906667571806e-25,3.9911274886759307e-16,1.7188928646070091e-36,1.1117447694388375e-34,3.0738846008359585e-63,1.459255324325449e-23,9.9759701654023427e-28,3.1293520012091631e-31,2.4494486042066028e-50,1.9925585860400474e-57,1.5827287238338491e-47,3.3892727124742256e-64,3.323757812771702e-74,3.585728629989155e-67,4.803711938349934e-57,1.7442115694236585e-52,1.1369851059246842e-76,5.9255177733433755e-29,8.6753724264766354e-39,9.4646730115429484e-23,1.7337996988613871e-114,2.2573951919228196e-69,9.0320038519826971e-77,2.7411016743681827e-86,1.0097469570141874e-87,4.5608772219811256e-150
1.3971526564589124e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679306465,0.11866996602310693,0.02282156769295459,0.0,1.6944066380549961e-35,9.7225321361206452e-24,1.8023386769107979e-50,1.145517034780251e-35,2.6022642528895812e-40,1.2330983743043079e-13,1.7626039865730488e-69,1.2330983696069794e-13,1.9610201904923982e-47,3.0766344823016099e-45,1.7805769321099304e-54,5.217200421610583e-69,3.5020593835858918e-25,1.0528563684032277e-54,6.7342867775244067e-12,1.9939026253676808e-13,7.9822615824403739e-16,2.949087872157491e-25,1.0919962326634347e-24,7.9822559075259979e-16,1.3751118142619606e-35,8.8939647340908785e-34,1.9672879642882365e-61,5.8366243574679181e-23,7.9777732952132008e-27,5.0008013890598604e-30,1.5569999862039514e-48,6.3761863757938228e-56,2.5323686046836106e-46,7.9240931479637677e-62,4.2544139757661137e-72,2.2947824936324748e-65,1.5345446679463683e-55,5.5715062235819592e-51,5.3189465799449354e-74,2.3702086204803972e-28,6.9272795444016633e-38,1.8946864343540007e-22,3.5427736085549507e-111,1.444734286401625e-67,1.1560975948173089e-74,7.0172160939240792e-84,2.5849546796914797e-85,7.441873227467167e-146
2.7943059051085665e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678612936,0.11866996601624853,0.022821567692854896,0.0,1.3555310652270964e-34,3.8890140908579063e-23,2.2295757242632068e-48,9.164140606382761e-35,4.1485553891706518e-39,2.4661972799917056e-13,1.1280673205283415e-67,2.466197261202402e-13,3.1376337323082695e-46,4.9226135178261067e-44,5.6775534653568862e-53,1.2904795880311578e-66,1.4008243233214917e-24,3.3691413456592683e-53,1.346857640180037e-11,3.9878060957627802e-13,1.5964528085755691e-15,1.1796349978154892e-24,4.3679804927086047e-24,1.5964505385782538e-15,1.1000842635825524e-34,7.1151743965194464e-33,1.2590645246194695e-59,2.3343300256756623e-22,6.3774115132291763e-26,7.9919815838984624e-29,9.8437874958912552e-47,2.0403753459899126e-54,4.0517917963070923e-45,1.9600294453091669e-59,5.4456509032506378e-70,1.468551054599808e-63,4.8937102898806942e-54,1.7765323113919263e-49,2.6315808734367375e-71,9.4808375294377716e-28,5.521101116038953e-37,3.7963777921199635e-22,7.2227783059499216e-108,9.2463014514422443e-66,1.4798052519745502e-72,1.7964021390066755e-81,6.6174854466995426e-83,1.2093440144249051e-141
5.588612402407874e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677225879,0.11866996600253174,0.022821567692655507,0.0,1.0844334564411106e-33,1.5556058836997079e-22,2.7724826613243253e-46,7.3313139721556487e-34,6.5899804878782578e-38,4.9323951175494256e-13,7.2196325324339466e-66,4.9323950423922495e-13,5.020214549066114e-45,7.8761696296720793e-43,1.8039653588684208e-51,3.2093583779593636e-64,5.6032991805220338e-24,1.078124963747158e-51,2.6937155627514876e-11,7.9756130362558617e-13,3.1929065706954265e-15,4.7185365329120404e-24,1.7471878136163754e-23,3.1928974904576095e-15,8.8005862087021206e-34,5.6921405254148103e-32,8.0580091434563671e-58,9.3347588919163221e-22,5.094249413888688e-25,1.2765772374027722e-27,6.1542032570346609e-45,6.5291678791599711e-53,6.4828682141753573e-44,4.8744820088114228e-57,6.9704298885001907e-68,9.3973145316551951e-62,1.5553268160671132e-52,5.6446897076510263e-48,1.308911897949489e-68,3.7923356414618748e-27,4.3840798406889695e-36,7.620772873094551e-22,1.465917812008087e-104,5.9176305732912763e-64,1.8941499753449739e-70,4.5987590650428652e-79,1.6940755944706729e-80,1.9496203302522759e-137
1.117722539700649e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674451771,0.11866996597509814,0.022821567692256725,0.0,8.6756029027018378e-33,6.2224240300950708e-22,3.3879210621050078e-44,5.8650513818152257e-33,1.0394494364810419e-36,9.8647908973960477e-13,4.6205643997910348e-64,9.8647905967679634e-13,8.0323419336515707e-44,1.2601819788496356e-41,5.6921438884358835e-50,7.8441044693604515e-62,2.241320647623578e-23,3.4499967591585471e-50,5.3874313987594229e-11,1.5951226916053554e-12,6.3858159421066129e-15,1.8874113965057671e-23,6.9887145207507461e-23,6.3857796191724355e-15,7.0403263725869555e-33,4.553712766802023e-31,5.1571188175788763e-56,3.7318552661664687e-21,4.0631567422129455e-24,2.0363644850288229e-26,3.7648410910505497e-43,2.0893102744515023e-51,1.0372589309257458e-42,1.1913825057615641e-54,8.9221381391194494e-66,6.0124719624548233e-60,4.9102346080702387e-51,1.7810977418080165e-46,6.3978441258263085e-66,1.5169343986688945e-26,3.4558971271905494e-35,1.5353612496624948e-21,1.338953916034084e-100,3.7872789711851529e-62,2.4245090358243716e-68,1.1772662534568186e-76,4.3368282094384579e-78,4.5100597766030462e-132
2.2354451386203724e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727668903548,0.11866996592023096,0.022821567691459165,0.0,6.9406977463488017e-32,2.4889697115549005e-21,3.9824182084489245e-42,4.6920405619295889e-32,1.6172352993002721e-35,1.9729582876011098e-12,2.9571598160804823e-62,1.9729581673503446e-12,1.2851740236136684e-42,2.0162753976814206e-40,1.7720200395313767e-48,1.8444095811062064e-59,8.9652893250363018e-23,1.1039967363226526e-48,1.0774863034235426e-10,3.1902454670895049e-12,1.2771642084464149e-14,7.5496189529702527e-23,2.7954560885233798e-22,1.2771496776777476e-14,5.6320321762917098e-32,3.6429702611231136e-30,3.3005463507173886e-54,1.4911058014945899e-20,3.2310825229810129e-23,3.2391465518160463e-25,2.2128014938345244e-41,6.6856450111843458e-50,1.6596140130530339e-41,2.8013050450407021e-52,1.1420303393630724e-63,3.8456673756693234e-58,1.5302430956702765e-49,5.5447314778413271e-45,3.0082175732736538e-63,6.0677380080186938e-26,2.6859317819842877e-34,3.1155489588499065e-21,2.620010425073483e-97,2.4238521532540391e-60,3.103363405642939e-66,3.0137187115295661e-74,1.110225067237896e-75,6.9573122671099534e-128
4.470890336459819e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657807107,0.1186699658104966,0.022821567689864042,0.0,5.5529024498367493e-31,9.9558790487224884e-21,4.3740225274816257e-40,3.7536312319056106e-31,2.4521009367063427e-34,3.9459168508903816e-12,1.892580222820851e-60,3.9459163698910681e-12,2.0562760390089158e-41,3.2259899526711401e-39,5.3781692780059034e-47,4.0527661200734233e-57,3.5861209038481576e-22,3.532774943324138e-47,2.1549726159027962e-10,6.3804910161562475e-12,2.5543324055305784e-14,3.0198260950940817e-22,1.1181585936515544e-21,2.5542742695497134e-14,4.5052591930900178e-31,2.9143760824700587e-29,2.1123370377342408e-52,5.9513723622345042e-20,2.5542168774553921e-22,5.1230212743903585e-24,1.2145767132501812e-39,2.1393116503993229e-48,2.655381272545683e-40,6.1552392877369075e-50,1.4617901240755751e-61,2.4582693749125497e-56,4.6543194395181195e-48,1.6828537336401656e-43,1.3216059328475165e-60,2.4270953892166126e-25,2.0325899286340239e-33,6.4104035139404813e-21,4.9098606015110776e-94,1.5512570392719526e-58,3.9722838515218317e-64,7.7146946847404485e-72,2.8421607457746345e-73,1.0204669390090752e-123
6.706335534299266e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727646710667,0.11866996570076224,0.022821567688268918,0.0,1.5878395765554753e-30,2.1156243103747072e-20,2.7360430344646248e-39,1.1143590567385694e-30,8.7991427101137027e-34,5.918875581743498e-12,1.0745694625533621e-59,5.9188745596254141e-12,7.7795139350444879e-41,1.2299014219119495e-38,2.4041368461211832e-46,2.9288298391281712e-56,7.6205144595226004e-22,1.648063694759228e-46,3.2324589137661035e-10,9.5707365633214312e-12,3.8315035801606744e-14,6.417099023155241e-22,2.3760519760310112e-21,3.8313800220535167e-14,1.2881623610553522e-30,8.333293840182215e-29,1.1812553887698487e-51,1.2627545970005528e-19,7.2536931085506337e-22,1.8751863662072626e-23,6.4415774190912594e-39,1.0040393585472527e-47,1.0045844577605707e-39,4.4482062646455652e-49,9.5725088819920564e-61,1.3741445380292189e-55,2.0848724058471191e-47,7.5226541015933868e-43,1.0881909838843965e-59,5.1575779399819383e-25,5.6326669788292068e-33,9.8397372045304012e-21,2.7135598324876126e-93,8.67489932671425e-58,2.6012440881695852e-63,5.8036156850792256e-71,2.1381304185050145e-72,5.1421193633596005e-123
1.1177225929978159e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624517786,0.11866996548129352,0.022821567685078672,0.0,7.2979054561420804e-30,5.8490790125155727e-20,9.8918423350545774e-38,5.2198888735526355e-30,6.2214647850804639e-33,9.8647937136851411e-12,2.8891629786536413e-58,9.8647908878686113e-12,6.1405561748641946e-40,1.0113590242806578e-37,2.8795887819230313e-45,1.8540103672678626e-54,2.1068534695607165e-21,2.2088070322377438e-45,5.387431451028934e-10,1.5951227650045559e-11,6.3858579126260686e-14,1.7741166684405396e-21,6.5688350611827959e-21,6.3855161718342949e-14,5.9190797736404966e-30,3.8296717793900919e-28,2.7182480550672996e-50,3.4775887696224854e-19,3.266146602111378e-21,1.414851057218825e-22,1.3477008844215654e-37,1.3997649360208574e-46,7.928275429197179e-39,2.8156977442678492e-47,3.8285241949094949e-59,3.1555955590061728e-54,2.5149934975495432e-46,9.0103653781302254e-42,1.5014243956765956e-57,1.4259187614304687e-24,2.3701730893762e-32,1.7236321118045406e-20,3.0005413748206172e-90,1.9962281774672516e-56,1.0403684598710998e-61,4.0829033273968558e-69,1.5043284590586091e-70,5.6871859985662435e-119
1.5201027286089163e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604544191,0.11866996528377169,0.022821567682207451,0.0,1.6428492083957853e-29,1.0415476774677947e-19,4.4839354798941058e-37,1.2045418246339916e-29,1.6494648542080608e-32,1.3416120573805409e-11,1.2546309924988518e-57,1.3416115541909772e-11,1.7234844951514981e-39,2.9496199111088562e-37,9.1308008927559657e-45,9.2518640533122594e-54,3.7516881224432363e-21,7.3317274846108939e-45,7.3269066873409971e-10,2.169366962195327e-11,8.6847865449354221e-14,3.159149715164176e-21,1.1696854129088209e-20,8.6841778395958363e-14,1.3322745398034048e-29,8.6205521536660685e-28,1.0389964635646733e-49,6.1766176601941534e-19,7.2693260040559999e-21,3.8618972129306784e-22,5.4354189408067656e-37,4.7980033596434537e-46,2.2249319046716564e-38,1.4050766384516662e-46,1.6442263629532164e-58,1.2054397177438299e-53,8.007190495321642e-46,2.8570695276179105e-41,9.8430353083546214e-57,2.5391390224681602e-24,5.0854998670164147e-32,2.4327752064883747e-20,3.5177676741331498e-89,7.6301890803799016e-56,4.468044554973614e-61,1.9266454018103771e-68,7.0987524897645232e-70,1.1897846337242455e-117
1.922482864220017e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727584570596,0.11866996508624987,0.022821567679336231,0.0,3.1052862479384595e-29,1.6258706251603446e-19,1.4581265905845436e-36,2.3192715051538049e-29,3.5673981523998996e-32,1.6967448006940285e-11,3.7991873158833039e-57,1.6967440152153472e-11,3.946008049387363e-39,6.7492194449846206e-37,2.3337223684629109e-44,3.4985544512218555e-53,5.8564480436217234e-21,1.9700763370786817e-44,9.2663818736669112e-10,2.7436111587357651e-11,1.0983725546042952e-13,4.931435677107914e-21,1.8258489919807906e-20,1.0982775082793414e-13,2.5178786299863222e-29,1.6293403391037815e-27,3.2405471348857489e-49,9.6167956339844373e-19,1.357847341691534e-20,8.612578034240432e-22,1.4907311373622031e-36,1.2959407702581835e-45,5.0941128302121861e-38,5.3131639461941507e-46,5.897335867443633e-58,3.7565963789593235e-53,2.0528300235119681e-45,7.3023246043832726e-41,3.8938530632023632e-56,3.9636321299973357e-24,9.1608150771534631e-32,3.1879098101920857e-20,1.1678875917047391e-88,2.3797961217464887e-55,1.6025511949873069e-60,7.8854294900318248e-68,2.9054816157912891e-69,3.5690783699343863e-117
2.3248629998311174e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727564597001,0.11866996488872804,0.02282156767646501,0.0,5.1906707627705823e-29,2.330803861901006e-19,3.8927871435608996e-36,3.9433302681938035e-29,6.6132216374480687e-32,2.0518775981334429e-11,9.8633230188800721e-57,2.0518764721025828e-11,7.6953585848507623e-39,1.3346858572552955e-36,4.9418417806508601e-44,1.0304436009198261e-52,8.3956580371693351e-21,4.3584350950306909e-44,1.1205857012775613e-09,3.3178553546618953e-11,1.3282674396833013e-13,7.0695151375155482e-21,2.6174239395531428e-20,1.3281311471762931e-13,4.2082162630233649e-29,2.7233803423002586e-27,8.0565472080326915e-49,1.375235286927928e-18,2.2448868820791297e-20,1.6404870311463886e-21,3.6142230629260661e-36,2.8963011495446692e-45,9.9338272416269156e-38,1.5648905747328013e-45,1.6343706423718168e-57,9.3328191852489489e-53,4.3607657862300129e-45,1.5463250437020935e-40,1.3213572572380383e-55,5.6821554884832526e-24,1.4659594068730564e-31,3.9864882681176221e-20,6.1131337939113171e-88,5.9165770642524695e-55,4.4412655780365636e-60,2.4190762721616754e-67,8.9135967810151521e-69,3.1098847768067291e-116
3.1296232710533182e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727524649816,0.1186699644936844,0.022821567670722569,0.0,1.1082537072784739e-28,4.0157198858239337e-19,1.738725207734725e-35,8.718737973584196e-29,1.6177171565760513e-31,2.7621433164414242e-11,4.36349807123285e-56,2.7621413764423947e-11,2.0435024281993779e-38,3.733227901035886e-36,1.4514392588686023e-43,5.1506962344981467e-52,1.4464838954261232e-20,1.3714858860260382e-43,1.5084807183315019e-09,4.4663437451132297e-11,1.7880594723288212e-13,1.2179836850076528e-20,4.5093511948297221e-20,1.787824547737564e-13,8.9829463908856198e-29,5.8141055429387122e-27,2.9695952178795668e-48,2.3595753054013939e-18,4.7086741385007237e-20,4.1823247689297425e-21,1.4507868698891762e-35,9.4468337480763794e-45,2.6373899732640277e-37,7.8220261237472957e-45,6.9867719839000656e-57,3.4361855463087491e-52,1.2892705922826134e-44,4.5416203546572933e-40,1.0151151103652923e-54,9.7897329665004735e-24,2.9231745829582482e-31,5.6827180941575715e-20,1.0352289949372427e-86,2.1808162731611281e-54,1.8985978548034642e-59,1.1891484727239253e-66,4.3818349346287681e-68,1.2214241073166365e-114
3.934383542275519e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727484702632,0.11866996409864075,0.022821567664980127,0.0,2.01541870184575e-28,6.1464606334409468e-19,5.4069414031120577e-35,1.6334428451210058e-28,3.2616621791314052e-31,3.4724092348090191e-11,1.3131578244649836e-55,3.4724062654896736e-11,4.4332044478069678e-38,8.3590850007273066e-36,3.3820769298730668e-43,1.7793036083232821e-51,2.2139940283029303e-20,3.3927727947319042e-43,1.8963757179320394e-09,5.6148321332938149e-11,2.2478551937717729e-13,1.8642213884826115e-20,6.9017387449895788e-20,2.2474954554484881e-13,1.6332599160602516e-28,1.057231817534532e-26,8.2736523882042053e-48,3.5970248357684382e-18,8.4211848530452968e-20,8.7437242377274503e-21,3.9370536738501744e-35,2.40555495957753e-44,5.7208536356904614e-37,2.7020775110620005e-44,2.1693246656694015e-56,9.5647675834467557e-52,3.022656062027032e-44,1.0582674794741332e-39,4.0748046276025281e-54,1.4984166425079705e-23,4.9944917161594063e-31,7.5395340841732188e-20,5.2531913156134034e-86,6.0760215187783323e-54,5.8949638913909934e-59,4.0773110761477718e-66,1.5024724801768396e-67,7.772593569724961e-114
4.739143813497719e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727444755447,0.11866996370359716,0.022821567659237686,0.0,3.3341979570551115e-28,8.7532653808805151e-19,1.4209899179234019e-34,2.7644455493095797e-28,5.8812424526734933e-31,4.1826753667961081e-11,3.3995371877594962e-55,4.1826711382071649e-11,8.5684832218874808e-38,1.6515537180573463e-35,6.9416628100093199e-43,5.1671447090086898e-51,3.1529901168824847e-20,7.3800898368201055e-43,2.2842706988953489e-09,6.7633205190496204e-11,2.7076548945420338e-13,2.6548298037353003e-20,9.8284698765851867e-20,2.7071423457786265e-13,2.7014090275593973e-28,1.7488675321379574e-26,2.0031628351509544e-47,5.1015595815291987e-18,1.3698310531825741e-19,1.6328819588825117e-20,9.3036156122272414e-35,5.3534681438274193e-44,1.1056229219765333e-36,7.8467953564659479e-44,5.793230047218546e-56,2.3136100414649536e-51,6.2415531812541716e-44,2.1720783541307768e-39,1.3839886313562142e-53,2.1339175212203493e-23,7.774559303186762e-31,9.5678284274616401e-20,2.422940406436017e-85,1.4710874736086309e-53,1.57426394447447e-58,1.1917927670212338e-65,4.3918365822667701e-67,5.2066002429594981e-113
6.348664355942121e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727364861095,0.11866996291350999,0.022821567647752804,0.0,7.6926777325436947e-28,1.5421892674598122e-18,9.1084857913219655e-34,6.5741840226966951e-28,1.5793592140782689e-30,5.6032082836036789e-11,2.1038519276820002e-54,5.6032008337326136e-11,2.696394291583605e-37,5.2698570026042619e-35,2.4851025407066391e-42,4.7043075700988688e-50,5.5551117337589368e-20,3.0923462476238533e-42,3.0600606038600984e-09,9.0602972831501971e-11,3.6272667270075799e-13,4.6772585874728393e-20,1.7314676131211513e-19,3.6263627280512661e-13,6.2294410151200067e-28,4.0340814915420447e-26,1.1308221302349276e-46,8.906886577972221e-18,3.0331820400459725e-19,4.7732387639965133e-20,4.2455241429228758e-34,2.3068061084353411e-43,3.4790567067791015e-36,7.1434159208777056e-43,4.4760698795345008e-55,1.3013131493685371e-50,2.2697360687570542e-43,7.7760006159790675e-39,2.0502918764551247e-52,3.7596318644186223e-23,1.5698901121541317e-30,1.4148514803723462e-19,6.6741991774498535e-84,8.3045741775391872e-53,1.2163384862195098e-57,1.2839112077267151e-64,4.7320319703732779e-66,4.5006038517837566e-111
7.958184898386522e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727284966743,0.1186699621234229,0.022821567636267921,0.0,1.4780902735861036e-27,2.4024495836740357e-18,3.3396894840485341e-33,1.2839111222000682e-27,3.3626014700593331e-30,7.0237420680826854e-11,7.6133255682875884e-54,7.0237304629194754e-11,6.4773562972724464e-37,1.2709437371098607e-34,6.5055080529636726e-42,2.0885700477127401e-49,8.6539021330089976e-20,9.0516017611805643e-42,3.8358504331124575e-09,1.135727403740015e-10,4.5468953481403413e-13,7.2861022993957862e-20,2.6970709222112175e-19,4.5454855576832798e-13,1.1963521019482084e-27,7.7495367759289852e-26,3.99818646921395e-46,1.3751922736390634e-17,5.6095803518058012e-19,1.0879018758034303e-19,1.2684345156766137e-33,6.8147957448138157e-43,8.3573632690157581e-36,3.1713142092204949e-42,1.8952084104670953e-54,4.5886923597685112e-50,6.0118712650025506e-43,2.0356034511765893e-38,1.0823093673879122e-51,5.8568221729975534e-23,2.6860646577438327e-30,1.9425819631565271e-19,4.6411251997361259e-83,2.9362073215550301e-52,5.1500933606404295e-57,6.4518349263602751e-64,2.3781303795156505e-65,4.1160899865848513e-110
1.1177225983275326e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727125178077,0.11866996054324896,0.022821567613298153,0.0,4.0675606265445312e-27,4.7035488448820197e-18,2.8998752741170172e-32,3.5903628470662649e-27,1.0701984319511634e-29,9.864812241312435e-11,6.6717301539252567e-53,9.8647895221451097e-11,2.6066371874961164e-36,5.0668982784113834e-34,3.0233735880192976e-41,2.8444287246152308e-48,1.6942943759123558e-19,5.346840341216746e-41,5.3874298643289795e-09,1.5951227516328067e-10,6.3862051668526667e-13,1.426393597448459e-19,5.2793573785708322e-19,6.3834384184246757e-13,3.2884743158279776e-27,2.1315409151628305e-25,3.5474764423911418e-45,2.6419648659120128e-17,1.4178295863287491e-18,3.9534411283751119e-19,7.179186019778596e-33,4.0136864656089842e-42,3.3633481327394015e-35,4.3182847229026e-41,2.589095790522207e-53,4.0361981865780773e-49,2.8705203000840554e-42,9.4602724089852959e-38,2.2360167095857506e-50,1.1466573245136243e-22,5.9297743340896481e-30,3.2071674338964352e-19,2.2053270177903735e-81,2.6052245072760559e-51,7.0357144753730122e-56,1.3910771659382163e-62,5.1294130966022348e-64,1.0415804763159654e-107
1.7615308153052932e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726805600835,0.11866995738290199,0.022821567567358616,0.0,1.620348217921868e-26,1.1628147535551272e-17,5.1102439849370328e-31,1.4448914831859319e-26,4.9638129832448923e-29,1.5546963002200801e-10,1.2933908845836086e-51,1.5546906843974856e-10,1.7634591668876082e-35,3.3270266283450616e-33,2.4122394267400731e-40,9.407056662090412e-47,4.1887593172735176e-19,6.3209247255299193e-40,8.4905878175759079e-09,2.5139134355888696e-10,1.0065049513814938e-12,3.5258723549409554e-19,1.3046412666716156e-18,1.0058173249649522e-12,1.3066427272526473e-26,8.4817960734520703e-25,7.5928155702971449e-44,6.2816982407610008e-17,4.7444869098973396e-18,2.2248185004013816e-18,6.9208500611653597e-32,4.6144384325847633e-41,2.2757093333863025e-34,1.4275459425438932e-39,1.033476587562857e-51,8.4583832048185171e-48,2.4180858351668745e-41,7.5479909394761597e-37,1.1866584799019813e-48,2.8347778103205555e-22,1.651025444768725e-29,6.5728671332625102e-19,3.0548485457690077e-79,5.5761352089017647e-50,2.8084425994770187e-54,1.0585497622548729e-60,3.9068909601294377e-62,1.0347125979265783e-104
2.4053390322830538e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726486023726,0.11866995422255625,0.022821567521419079,0.0,4.0622129643340769e-26,2.1649365364179244e-17,2.5689048245398023e-30,3.6320514381425422e-26,1.3307291235403659e-28,2.1229127645358075e-10,6.899793899603665e-51,2.122902310361348e-10,5.8482122745035498e-35,1.1052495421632119e-32,8.5347287250875905e-40,5.7940315427996362e-46,7.7988520081810649e-19,2.6935074534523105e-39,1.159374455854144e-08,3.432704103771421e-10,1.3744212401386222e-12,6.563698593852779e-19,2.4280987155013701e-18,1.3731347309269883e-12,3.269137148130346e-26,2.1245330703127613e-24,4.0441507641290977e-43,1.1291911931961411e-16,1.0403161265988846e-17,6.5874697397718694e-18,2.7691379822658234e-31,1.9630957164447166e-40,7.5470069680651021e-34,8.791104954709514e-39,6.7007720480069909e-51,4.4611535304571777e-47,8.8546868894828543e-41,2.6705440763938757e-36,8.6907265698011349e-48,5.2778144615773475e-22,3.2565661118544162e-29,1.1053969198687297e-18,3.045492822629157e-78,2.970024591196754e-49,1.8209233764018395e-53,8.1553824024326246e-60,3.0109335533792806e-61,1.1824186647209999e-103
