Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
1.324054837228205e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30555361606148534,0.095801545630470941,0.00023299984760949679,9.695500576618661e-05,0.00024842022774196478,0.0356949023104257,0.018234250073319112,2.747405024659704e-10,1.6363483469421172e-11,4.0733098960922513e-07,5.3721723456318236e-20,8.50216436108014e-07,1.7779343184216396e-16,9.2354302688204759e-12,2.0011713047137205e-11,1.8380428905680052e-13,2.8559380859003752e-10,6.9933731928026447e-14,0.0045221461502063702,0.02648606047260308,9.3011079054790439e-09,0.00048574763518911455,4.9465979138952032e-12,6.4323326853765156e-08,2.2987003475594175e-07,1.2626767248512844e-07,1.4343047687926146e-05,0.00050519496566281711,1.3728831949695014e-08,8.0881054447967431e-10,1.0403568156736389e-08,1.5886689062681321e-10
1.3250036507263523e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30556408174624244,0.095790158866566916,0.00023223163459910678,9.7055377763373749e-05,0.00024868671645167329,0.035717750865582182,0.018245909616917983,2.7500401552504186e-10,1.6399230132082508e-11,4.0735367232963307e-07,5.3843993653902544e-20,8.5049070691324743e-07,1.7801730834940166e-16,9.2430011581268613e-12,2.0030973284379389e-11,1.8406592388593523e-13,2.855833166618166e-10,7.0084746266146139e-14,0.0045217632429457779,0.026475460506233117,9.2963119146865301e-09,0.00048591433536192773,4.9504035816774971e-12,6.4365302406972297e-08,2.2994906926032123e-07,1.2625612886336007e-07,1.43526536847433e-05,0.00050553572214992579,1.373808112728864e-08,8.0960225625151506e-10,1.0415029879064592e-08,1.5890670783238879e-10
1.3259524642244995e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30557454662493749,0.095778777569160797,0.00023146590206537997,9.7155704916001426e-05,0.00024895311895691132,0.035740588345880821,0.018257563533007497,2.7526750484704357e-10,1.6435022411772857e-11,4.0737627397945736e-07,5.3966423824917664e-20,8.5076477069892624e-07,1.7824123175303346e-16,9.2505670842782545e-12,2.0050230717311619e-11,1.8432769047287779e-13,2.8557271379057269e-10,7.0235950385556975e-14,0.0045213805453667658,0.026464861386193542,9.2915176300344928e-09,0.0004860809253444725,4.9542110080306482e-12,6.4407292345531185e-08,2.3002816274578353e-07,1.2624452710508011e-07,1.4362255865898043e-05,0.0005058763426830364,1.3747326632635293e-08,8.1039388868309351e-10,1.0426488708368248e-08,1.5894640158823909e-10
1.3269012777226467e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30558501068341776,0.095767401736788868,0.0002307026421776415,9.7255987113504315e-05,0.00024921943502570048,0.035763414754918892,0.018269211823410063,2.7553097036454993e-10,1.6470860316062899e-11,4.0739879475473243e-07,5.40890139922389e-20,8.5103862768950877e-07,1.784652019247464e-16,9.258128045789149e-12,2.0069485337908258e-11,1.8458958869738815e-13,2.8556200026841304e-10,7.0387344325202344e-14,0.0045209980572206484,0.02645426312677596,9.2867250556475855e-09,0.00048624740523704144,4.958020194567833e-12,6.4449296686620258e-08,2.3010731521105119e-07,1.2623286735145066e-07,1.4371854231686132e-05,0.00050621682727093338,1.3756568466021417e-08,8.1118544143828037e-10,1.0437944634133599e-08,1.5898597204966275e-10
1.327850091220794e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30559547390758451,0.095756031367981942,0.00022994184712940994,9.7356224245613893e-05,0.00024948566442677963,0.03578623009630269,0.018280854489952779,2.7579441201037256e-10,1.6506743852484255e-11,4.074212348510022e-07,5.4211764178625051e-20,8.5131227810912566e-07,1.7868921873645274e-16,9.265684041191813e-12,2.0088737138166142e-11,1.8485161843930822e-13,2.8555117638675059e-10,7.0538928123916113e-14,0.0045206157782593662,0.026443665742217664,9.2819341955956211e-09,0.00048641377513979441,4.9618311423055832e-12,6.4491315442768999e-08,2.3018652664422165e-07,1.2622114974793863e-07,1.4381448782370253e-05,0.00050655717592256518,1.3765806627664176e-08,8.1197691415661433e-10,1.0449397645882383e-08,1.5902541938231124e-10
1.3287989047189412e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30560593628339283,0.095744666461265282,0.00022918350913832389,9.7456416202357934e-05,0.00024975180692960342,0.03580903437364745,0.018292491534467319,2.7605782971756009e-10,1.6542673028529531e-11,4.0744359446332195e-07,5.433467440671854e-20,8.5158572218157984e-07,1.7891328206028965e-16,9.2732350690362392e-12,2.0107986110104492e-11,1.8511377957856204e-13,2.855402424363036e-10,7.0690701820422946e-14,0.0045202337082354722,0.026433069246701826,9.2771450539052901e-09,0.00048658003515275703,4.9656438526416223e-12,6.4533348631323703e-08,2.3026579704446032e-07,1.2620937444248101e-07,1.4391039518159707e-05,0.00050689738864704724,1.3775041117730401e-08,8.127683064573245e-10,1.0460847733168963e-08,1.5906474375877905e-10
1.3296528368672737e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3056153516847081,0.095734442714084211,0.0002285030993174628,9.7546550247836449e-05,0.00024999126069416675,0.035829548766499519,0.018302960069213794,2.7629488513135057e-10,1.6575048315009936e-11,4.0746364946145246e-07,5.4445430466282821e-20,8.5183164560467433e-07,1.791149787141167e-16,9.2800267456497313e-12,2.0125307760057663e-11,1.8534983684943411e-13,2.8553030801181125e-10,7.0827460541810309e-14,0.0045198900236514215,0.026423533172547774,9.2728362989500088e-09,0.00048672957529122929,4.9690768003374415e-12,6.4571190854846645e-08,2.3033719082051069e-07,1.2619872744695681e-07,1.4399667918909371e-05,0.00050720346388903451,1.378334901986497e-08,8.1348049050426231e-10,1.0471150302689101e-08,1.5910003069479268e-10
1.3304213758007729e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30562382494026957,0.095725245122471977,0.00022789242207920139,9.7627639460691327e-05,0.00025020670860363139,0.035848004062364477,0.018312377859330466,2.7650821833878811e-10,1.6604217690195494e-11,4.0748164347232211e-07,5.4545221785884759e-20,8.5205283406897068e-07,1.7929653774935941e-16,9.2861358124740903e-12,2.0140895275968262e-11,1.8556237923708698e-13,2.8552129117685764e-10,7.0950674954725861e-14,0.0045195808519060444,0.026414951339784297,9.2689596147810232e-09,0.00048686408544099504,4.9721676757522021e-12,6.4605258870818782e-08,2.3040148604938294e-07,1.2618910537210248e-07,1.4407430837980776e-05,0.0005074788374825834,1.3790823589411915e-08,8.1412140001724848e-10,1.048042057643138e-08,1.5913170398686109e-10
1.331189914734272e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3056322976144244,0.09571605111189721,0.00022728334315757793,9.7708698839424704e-05,0.0002504220990915752,0.035866452105570545,0.018321791964106066,2.7672153572181793e-10,1.6633417022732691e-11,4.0749958502288926e-07,5.4645118148729514e-20,8.5227388754575192e-07,1.7947812707460247e-16,9.2922416175631601e-12,2.0156480922101477e-11,1.8577500762130078e-13,2.8551220264041584e-10,7.1074014028079993e-14,0.0045192718168065478,0.026406370115363034,9.265084065174913e-09,0.00048699852366950721,4.9752597100559755e-12,6.463933638391476e-08,2.3046581995887589e-07,1.2617944569367287e-07,1.4415191254595013e-05,0.00050775412191107522,1.3798295750481814e-08,8.1476225614267092e-10,1.0489688912941605e-08,1.5916329689609206e-10
1.3319584536677712e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30564076969981052,0.095706860681565711,0.00022667585846274126,9.7789728326160594e-05,0.00025063743203684657,0.035884892898055978,0.018331202384522686,2.7693483724531102e-10,1.6662646316528687e-11,4.0751747421588057e-07,5.4745119566627826e-20,8.5249480615333054e-07,1.7965974662232451e-16,9.2983441601801539e-12,2.0172064694258762e-11,1.8598772193841987e-13,2.8550304255566063e-10,7.1197477782243607e-14,0.004518962918222613,0.026397789506718276,9.2612096522679911e-09,0.00048713289002968329,4.9783529041515591e-12,6.4673423403351146e-08,2.3053019254878833e-07,1.261697484847432e-07,1.4422949168935869e-05,0.00050802931717966991,1.3805765503259592e-08,8.1540305871139279e-10,1.0498955306714512e-08,1.5919480950210334e-10
1.3327269926012704e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30564924118908815,0.095697673830681007,0.00022606996391508056,9.7870727863149713e-05,0.00025085270731859945,0.035903326441762806,0.018340609121564346,2.7714812287423898e-10,1.6691905575473921e-11,4.0753531115381472e-07,5.4845226051340737e-20,8.5271559000987854e-07,1.7984139632510064e-16,9.3044434395957811e-12,2.0187646588251136e-11,1.8620052212482412e-13,2.8549381107547105e-10,7.1321066237540978e-14,0.0045186541560241827,0.026389209521261316,9.2573363781681223e-09,0.00048726718457438425,4.9814472586017013e-12,6.4707519935834507e-08,2.3059460381338046e-07,1.2616001382096724e-07,1.443070458116778e-05,0.00050830442329359733,1.3813232847888135e-08,8.1604380753959803e-10,1.0508219752261102e-08,1.5922624189070115e-10
1.3334955315347695e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30565771207494041,0.095688490558444264,0.00022546565544520028,9.7951697392769616e-05,0.00025106792481629315,0.035921752738636806,0.018350012176217036,2.7736139257367332e-10,1.6721194803442144e-11,4.0755309593900259e-07,5.4945437614579911e-20,8.5293623923342923e-07,1.8002307611560182e-16,9.3105394550882554e-12,2.020322659989912e-11,1.8641340811692853e-13,2.8548450835243108e-10,7.1444779414249858e-14,0.0045183455300814596,0.026380630166380547,9.253464244948739e-09,0.00048740140735641053,4.984542774084419e-12,6.474162599017077e-08,2.3065905375114801e-07,1.2615024178119125e-07,1.4438457491401846e-05,0.00050857944025815588,1.3820697784449635e-08,8.1668450242049653e-10,1.0517482244109756e-08,1.5925759415589746e-10
1.3342640704682687e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30566618235007303,0.095679310864054429,0.00022486292899389482,9.8032636857524506e-05,0.00025128308440969162,0.035940171790627508,0.018359411549468609,2.7757464630878602e-10,1.6750514004290463e-11,4.075708286735485e-07,5.5045754268007467e-20,8.5315675394187583e-07,1.8020478592659496e-16,9.3166322059432629e-12,2.0218804725032774e-11,1.8662637985118378e-13,2.8547513453883065e-10,7.1568617332601423e-14,0.0045180370402649137,0.02637205144944153,9.2495932547197754e-09,0.00048753555842851463,4.9876394515499584e-12,6.4775741575968637e-08,2.3072354236278075e-07,1.2614043243798895e-07,1.4446207899826385e-05,0.00050885436807871518,1.3828160313136596e-08,8.1732514318657586e-10,1.0526742776791083e-08,1.5928886637688011e-10
1.334955755508418e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30567380506951619,0.095671052197498649,0.00022432182446685967,9.8105456622925882e-05,0.00025147667843644801,0.035956742744658189,0.018367867838615059,2.7776656099218742e-10,1.6776926915040902e-11,4.0758674371556301e-07,5.513612911780232e-20,8.5335510226639094e-07,1.8036835036851813e-16,9.3221128898633635e-12,2.0232823421244492e-11,1.8681812766905731e-13,2.854666374497916e-10,7.1680178129905963e-14,0.0045177595157110543,0.026364331155705849,9.2461103424882671e-09,0.0004876562331249802,4.9904274551759097e-12,6.4806453757777201e-08,2.3078161517419822e-07,1.2613157219722796e-07,1.445318112850094e-05,0.00050910172690359307,1.3834874530339967e-08,8.1790167345523664e-10,1.0535075576609596e-08,1.5931694300951395e-10
1.3356474405485672e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30568142728310044,0.095662796427760891,0.00022378199515028956,9.8178251947581038e-05,0.00025167022537635669,0.035973307833341947,0.018376321147351157,2.7795846269110908e-10,1.6803364109723349e-11,4.0760261675323732e-07,5.5226589108488415e-20,8.5355334181480187e-07,1.8053193902378021e-16,9.3275909283443069e-12,2.0246840582983088e-11,1.870099448403489e-13,2.8545808301112054e-10,7.1791839998973874e-14,0.0045174821012206254,0.026356611389988023,9.2426283592642428e-09,0.00048777684981746904,4.9932164010150887e-12,6.4837173672140541e-08,2.3083971930626698e-07,1.2612268185786529e-07,1.4460152330944004e-05,0.00050934901353024938,1.3841586797366784e-08,8.1847815959912297e-10,1.0543406781120887e-08,1.593449549417665e-10
1.3363391255887164e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30568904898555466,0.095654543554252361,0.00022324343810609473,9.8251022789838015e-05,0.00025186372514239726,0.03598986705810768,0.018384771476400982,2.7815035138036806e-10,1.6829825591115073e-11,4.076184478605765e-07,5.5317134248465105e-20,8.5375147267276452e-07,1.8069555184356685e-16,9.3330663208808185e-12,2.0260856207228356e-11,1.8720183131880452e-13,2.8544947133322686e-10,7.1903602954457372e-14,0.0045172047966997369,0.026348892157610281,9.2391473065548917e-09,0.00048789740854432375,4.9960062895938859e-12,6.4867901325056418e-08,2.3089785475765777e-07,1.2611376147427002e-07,1.4467121507281971e-05,0.00050959622796274251,1.3848297114332752e-08,8.1905460148696944e-10,1.0551736386365365e-08,1.5937290223529953e-10
1.3370308106288657e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30569667017162244,0.095646293576382824,0.00022270615040280851,9.8323769108127663e-05,0.00025205717764774762,0.036006420420386674,0.018393218826489876,2.7834222703484676e-10,1.6856311361982434e-11,4.0763423711145108e-07,5.5407764546099532e-20,8.5394949492584403e-07,1.8085918877912649e-16,9.3385390669724523e-12,2.0274870290966285e-11,1.873937870581934e-13,2.8544080252632787e-10,7.2015467010978237e-14,0.0045169276020546704,0.026341173463880013,9.2356671858580609e-09,0.00048801790934384993,4.9987971214251201e-12,6.4898636722387874e-08,2.3095602152617762e-07,1.2610481110117907e-07,1.4474088657635169e-05,0.0005098433702051756,1.3855005481346218e-08,8.1963099898456931e-10,1.0560064388391996e-08,1.5940078495287352e-10
1.337722495669015e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30570429083606249,0.095638046493560572,0.0002221701291155728,9.8396490860963541e-05,0.00025225058280578424,0.036022967921612664,0.018401663198344406,2.7853408962949225e-10,1.6882821425080922e-11,4.0764998457959687e-07,5.5498480009726676e-20,8.541474086595146e-07,1.810228497817697e-16,9.3440091661236172e-12,2.0288882831189061e-11,1.8758581201230811e-13,2.8543207670044961e-10,7.2127432183128013e-14,0.0045166505171918775,0.026333455314089819,9.2321879986657477e-09,0.00048813835225431783,5.0015888970391006e-12,6.4929379870224706e-08,2.3101421961041184e-07,1.2609583079324774e-07,1.4481053782124271e-05,0.00051009044026169802,1.3861711898516709e-08,8.2020735195788614e-10,1.0568390783257589e-08,1.5942860315721476e-10
1.3384141807091642e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30571191097364753,0.09562980230519233,0.00022163537132612306,9.8469188006941716e-05,0.00025244394053008251,0.036039509563221724,0.018410104592692347,2.7872593913931665e-10,1.6909355783155138e-11,4.0766569033861575e-07,5.5589280647649425e-20,8.5434521395916033e-07,1.8118653480286992e-16,9.3494766178435528e-12,2.0302893824895035e-11,1.877779061349643e-13,2.8542329396542647e-10,7.2239498485467947e-14,0.0045163735420179789,0.026325737713517473,9.2287097464641408e-09,0.00048825873731396199,5.0043816169596363e-12,6.4960130774589994e-08,2.3107244900876982e-07,1.2608682060505325e-07,1.4488016880871976e-05,0.00051033743813650378,1.3868416365955029e-08,8.2078366027318146e-10,1.0576715567026784e-08,1.5945635691102765e-10
1.3391058657493135e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30571953057916523,0.095621561010683503,0.00022110187412277383,9.8541860504740899e-05,0.000252637250734415,0.036056045346652375,0.01841854301026271,2.7891777553939638e-10,1.6935914438938828e-11,4.0768135446197515e-07,5.5680166468138542e-20,8.5454291091007448e-07,1.8135024379386284e-16,9.3549414216463066e-12,2.0316903269088732e-11,1.87970069380001e-13,2.8541445443090206e-10,7.235166593252906e-14,0.0045160966764397617,0.026318020667426046,9.225232430733647e-09,0.00048837906456098172,5.007175281708964e-12,6.4990889441473357e-08,2.3113070971957541e-07,1.2607778059108926e-07,1.4494977954001899e-05,0.00051058436383383168,1.3875118883773175e-08,8.2135992379692207e-10,1.0585038735772019e-08,1.5948404627698554e-10
1.3397975507894627e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30572714964741765,0.09561332260943789,0.00022056963460040399,9.8614508313122213e-05,0.00025283051333275234,0.03607257527334546,0.01842697845178572,2.7910959880487245e-10,1.6962497395154876e-11,4.0769697702300899e-07,5.5771137479432853e-20,8.547404995974603e-07,1.8151397670624632e-16,9.3604035770507423e-12,2.0330911160780836e-11,1.8816230170128044e-13,2.8540555820632897e-10,7.2463934538812142e-14,0.0045158199203641858,0.026310304181063886,9.2217560529488681e-09,0.00048849933403354083,5.0099698918115552e-12,6.5021655876896461e-08,2.3118900174126762e-07,1.2606871080577055e-07,1.4501937001638968e-05,0.00051083121735796605,1.3881819452084384e-08,8.2193614239581969e-10,1.0593360285573538e-08,1.5951167131773482e-10
