Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CHOX(61),CO2X(24),COX(58),H2OX(23)
2.513872565854918e-08,0.09977366400000001,0.80000000000000004,0.0,0.28351800586056819,0.096416002636957265,0.098880143959651848,2.6527917452623798e-12,6.5004559566624217e-13,2.3813776860603317e-08,7.8590352963156392e-07,3.4450981138452557e-16,2.0874662953100457e-16,2.0002481501671738e-11,5.946268894288913e-35,2.1475409476486599e-11,3.9651532624834609e-24,2.8055280912320078e-20,4.746999952439992e-20,1.4988985063523903e-23,2.5279068753275058e-16,4.1790037893999978e-27,0.0035831092725740815,0.0022389069282778549,8.4325844459101031e-10,2.3392296503308403e-11,3.5011049662481026e-06,2.0680494585363685e-14,5.0148159544810553e-10,8.1599983507857722e-08,1.921920788882299e-08,2.4593733060207083e-10,3.4722439517400803e-15,1.5075412753919256e-15,3.2580967554021994e-13,2.325827402215207e-16
2.5186842581102257e-08,0.09977366400000001,0.80000000000000004,0.0,0.28351148255659886,0.096413677414385224,0.098878047951509493,2.6690851345159895e-12,6.5509429259584691e-13,2.4029658024734124e-08,7.8910504463369126e-07,3.4639233502239494e-16,2.0989122105177094e-16,2.0074808383279392e-11,6.0335779669748934e-35,2.1589729929256941e-11,4.0013686433995325e-24,2.8313168244302276e-20,4.7838948342679257e-20,1.5086119356892691e-23,2.5425925680606623e-16,4.2250821481207025e-27,0.0035854312572982578,0.002243095700612624,8.4477071544357317e-10,2.3520162070284344e-11,3.5136131644525274e-06,2.0718461011035607e-14,5.0322624920786483e-10,8.1590701366449356e-08,1.9261475964572105e-08,2.4827738298503903e-10,3.492393123583916e-15,1.5137173650983192e-15,3.2712955037900622e-13,2.3395698944977288e-16
2.5283076426208407e-08,0.09977366400000001,0.80000000000000004,0.0,0.28349846198030043,0.096409052181621574,0.098873856357530598,2.7018720687658819e-12,6.6528304929596601e-13,2.4466031894792707e-08,7.9552506180820274e-07,3.5017764922293383e-16,2.1219274216125194e-16,2.0219837698676513e-11,6.2115531018231855e-35,2.1819524510477938e-11,4.0745869383766845e-24,2.8834571354637471e-20,4.8583249203798459e-20,1.5281617984167908e-23,2.5721399401952691e-16,4.3185032733220609e-27,0.0035900499971951052,0.0022514723836113458,8.4779494385456664e-10,2.3777233861662247e-11,3.5386889057212003e-06,2.0794404324488954e-14,5.0672366800900345e-10,8.1572242421391429e-08,1.9346082283162502e-08,2.5301014033118083e-10,3.5329296917206426e-15,1.5261124101205186e-15,3.2977619044420394e-13,2.3672283541926947e-16
2.5379310271314557e-08,0.09977366400000001,0.80000000000000004,0.0,0.283485475913068,0.096404460367291722,0.098869665325711786,2.7349269042465681e-12,6.7559451529640779e-13,2.4908606756272432e-08,8.0196772570314876e-07,3.5399006343915478e-16,2.1451076052307286e-16,2.0365367616450782e-11,6.3940855135089788e-35,2.2050860554131384e-11,4.148864634872163e-24,2.936354553024275e-20,4.9336143425017826e-20,1.5478762406487233e-23,2.6019228239299193e-16,4.4136306196317296e-27,0.0035946352957671878,0.0022598479195471079,8.5081875616735533e-10,2.4036097266351812e-11,3.5638436525608019e-06,2.0870361748204174e-14,5.1023188789614278e-10,8.1553922926347774e-08,1.9430782232968898e-08,2.5781373354414305e-10,3.5737849782590835e-15,1.5385646803682234e-15,3.324320160087665e-13,2.3951191567992949e-16
2.5475544116420708e-08,0.09977366400000001,0.80000000000000004,0.0,0.28347252411663992,0.096399901735177332,0.098865474854962304,2.7682508748414812e-12,6.8602976674214975e-13,2.5357445652177587e-08,8.0843303294950883e-07,3.5782967059051213e-16,2.1684533190913171e-16,2.0511397976454341e-11,6.5812742835840418e-35,2.2283741920821834e-11,4.2242130294616097e-24,2.9900170993807792e-20,5.0097698116403865e-20,1.5677559523810392e-23,2.6319422552863455e-16,4.5104888280250506e-27,0.0035991873892373977,0.0022682223106047011,8.5384215431577998e-10,2.4296757151122261e-11,3.5890772592963627e-06,2.0946333474685636e-14,5.1375089187217695e-10,8.1535741665522637e-08,1.9515575896907691e-08,2.626889257222294e-10,3.6149602845303759e-15,1.5510742606631409e-15,3.3509702509130547e-13,2.4232435574077349e-16
2.5571777961526858e-08,0.09977366400000001,0.80000000000000004,0.0,0.28345960635443918,0.096395376050728995,0.098861284944198727,2.8018452162469621e-12,6.9658988611778998e-13,2.5812611991412177e-08,8.149209802196744e-07,3.6169656357401674e-16,2.1919651206602442e-16,2.0657928619095803e-11,6.7732202673175934e-35,2.2518172456011794e-11,4.3006434964069905e-24,3.0444528493002369e-20,5.086798065878888e-20,1.5878016248444599e-23,2.662199271161905e-16,4.6091028017344718e-27,0.0036037065121595478,0.002276595558954193,8.5686514021220607e-10,2.455921836286829e-11,3.6143895795843228e-06,2.1022319695933198e-14,5.1728066266416547e-10,8.1517697407868323e-08,1.9600463350135487e-08,2.6763648475016837e-10,3.6564569100458526e-15,1.5636412352929877e-15,3.3777121571125133e-13,2.4516028153561273e-16
2.5668011806633008e-08,0.09977366400000001,0.80000000000000004,0.0,0.28344672239156121,0.096390883081054771,0.098857095592344901,2.8357111659628839e-12,7.0727596226923669e-13,2.6274169548751379e-08,8.214315642243006e-07,3.6559083526429428e-16,2.2156435671511276e-16,2.0804959385335612e-11,6.970026118688525e-35,2.2754155989991994e-11,4.3781674878975588e-24,3.0996699301481346e-20,5.1647058703365636e-20,1.6080139505091028e-23,2.6926949093234714e-16,4.7094977080498972e-27,0.0036081928974301724,0.0022849676667510478,8.5988771574774105e-10,2.482348572852514e-11,3.6397804664117448e-06,2.1098320603439679e-14,5.2082118273321966e-10,8.1499788909513876e-08,1.9685444660551209e-08,2.7265718330106603e-10,3.6982761525100352e-15,1.5762656880563026e-15,3.4045458590632391e-13,2.4801981942938961e-16
2.5860479496845312e-08,0.09977366400000001,0.80000000000000004,0.0,0.28342105493244724,0.096381994362676471,0.098848718561098253,2.90426284928333e-12,7.2903037221969217e-13,2.7216715245894485e-08,8.3452062945382595e-07,3.7346188615207117e-16,2.2635026224955537e-16,2.1100520655184667e-11,7.3786371861634512e-35,2.3230797299448686e-11,4.5365422443517908e-24,3.2124808576785974e-20,5.3231873253325275e-20,1.6489413375513341e-23,2.7544062078828093e-16,4.9157323187996853e-27,0.0036170683783866217,0.0023017084692362809,8.6593164319560653e-10,2.5357458129005443e-11,3.690797348281984e-06,2.125036724068802e-14,5.2793439927331636e-10,8.1464374164245592e-08,1.9855689090881116e-08,2.8292111361603822e-10,3.7828876701510438e-15,1.6016873608546396e-15,3.4584885725551112e-13,2.5381023913299254e-16
2.6052947187057616e-08,0.09977366400000001,0.80000000000000004,0.0,0.28339551989306572,0.096373233749607976,0.098840343752757201,2.9739158604984737e-12,7.5130183540981727e-13,2.8185600257237004e-08,8.4770020298117315e-07,3.8144356580521862e-16,2.3120349378121631e-16,2.1398080524552319e-11,7.8079656580020432e-35,2.3713696186951574e-11,4.6994304840292516e-24,3.3285159566285654e-20,5.4852688368160243e-20,1.6905436782529986e-23,2.8170844702558702e-16,5.1293993485066311e-27,0.0036258156625766855,0.002318444735015952,8.7197395137122398e-10,2.5898712565629901e-11,3.7421267153885918e-06,2.1402474908331098e-14,5.3509039622246268e-10,8.142948730495047e-08,2.0026309602593671e-08,2.9348699388207837e-10,3.8688051835976679e-15,1.6273399405235527e-15,3.5127982373133662e-13,2.5969663441932493e-16
2.624541487726992e-08,0.09977366400000001,0.80000000000000004,0.0,0.28337011545319635,0.096364599437189238,0.098831971158969828,3.0446801635476844e-12,7.7409929382068426e-13,2.9181347946158731e-08,8.6097025959075455e-07,3.8953661642036653e-16,2.3612449617936097e-16,2.1697637740534209e-11,8.2589001272937483e-35,2.420288274560653e-11,4.8669266543640732e-24,3.4478421495107198e-20,5.6510054950702197e-20,1.7328265575187666e-23,2.8807380292508916e-16,5.3507098264518523e-27,0.0036344365546956393,0.0023351764808186362,8.7801465465969201e-10,2.644728692669057e-11,3.7937673674589558e-06,2.1554645120267686e-14,5.4228902463956483e-10,8.1395118132424959e-08,2.0197306520911237e-08,3.0436117802287451e-10,3.956039011118221e-15,1.6532240821675475e-15,3.5674747010354907e-13,2.6568003180602107e-16
2.6437882567482224e-08,0.09977366400000001,0.80000000000000004,0.0,0.28334483981826547,0.096356089646171469,0.098823600771495962,3.1165657503499005e-12,7.974317932865044e-13,3.020448752231927e-08,8.7433077443845175e-07,3.9774177984097151e-16,2.4111371391584174e-16,2.1999191058631647e-11,8.7323604538793481e-35,2.4698386822911797e-11,5.039126472699595e-24,3.5705272097388702e-20,5.8204528192630145e-20,1.7757955805705355e-23,2.9453752309922442e-16,5.579879181554972e-27,0.0036429328340272832,0.0023519037231492443,8.8405376712582107e-10,2.7003218773009769e-11,3.8457180934479116e-06,2.1706879382420459e-14,5.4953013215814506e-10,8.1361256425040642e-08,2.0368680092908323e-08,3.1555009670059004e-10,4.0445994434504748e-15,1.679340435191132e-15,3.6225178129913037e-13,2.7176146479584406e-16
2.6630350257694528e-08,0.09977366400000001,0.80000000000000004,0.0,0.28331969121898348,0.096347702622358977,0.098815232582205509,3.1895826405742492e-12,8.2130848418027186e-13,3.1255554037231957e-08,8.8778172299098225e-07,4.0605979755879417e-16,2.4617159106714325e-16,2.2302739242614734e-11,9.2292986274510807e-35,2.5200238019803947e-11,5.216126933957173e-24,3.6966397646055993e-20,5.9936667562501013e-20,1.8194563730991859e-23,3.0110044347179092e-16,5.8171273013261552e-27,0.0036513062548018879,0.002368626478292263,8.9009130252047689e-10,2.7566545335255111e-11,3.8979776715217534e-06,2.1859179192762072e-14,5.568135632190813e-10,8.1327891982807525e-08,2.0540430497707244e-08,3.2706025733328357e-10,4.1344967441747776e-15,1.7056896439267072e-15,3.6779274237278084e-13,2.7794197390758145e-16
2.682281794790683e-08,0.09977366400000001,0.80000000000000004,0.0,0.28329466791098973,0.096339436636256479,0.098806866583076872,3.2637408814357419e-12,8.4573862209663796e-13,3.2335088378921955e-08,9.0132308097295925e-07,4.1449141071529277e-16,2.5129857131639588e-16,2.2608281064387648e-11,9.7506996475287279e-35,2.570846568970389e-11,5.3980263182943461e-24,3.8262492981960304e-20,6.1707036793894838e-20,1.8638145814133471e-23,3.0776340125751215e-16,6.0626785911629891e-27,0.0036595585465492315,0.0023853447623149652,8.961272742868012e-10,2.8137303511268255e-11,3.9505448690446468e-06,2.2011546041328592e-14,5.641391592679872e-10,8.1295014665020865e-08,2.0712557855554399e-08,3.3889824410053396e-10,4.2257411498802727e-15,1.7322723481778165e-15,3.7337033848429752e-13,2.842226067073209e-16
2.7015285638119135e-08,0.09977366400000001,0.80000000000000004,0.0,0.28326976817450039,0.096331289982720641,0.098798502766195409,3.3390505475100768e-12,8.7073156853185551e-13,3.3443637265663141e-08,9.1495482432086312e-07,4.2303736010293175e-16,2.5649509795535958e-16,2.2915815303856104e-11,1.0297582420545452e-34,2.6223098937563486e-11,5.5849241987524296e-24,3.9594261542374978e-20,6.3516203873658478e-20,1.9088758725866209e-23,3.1452723494142245e-16,6.3167620339922499e-27,0.003667691414446804,0.0024020585910705492,9.0216169556630751e-10,2.8715529863404538e-11,4.0034184425673734e-06,2.2163981410228389e-14,5.715067589478223e-10,8.1262614422160037e-08,2.0885062235856666e-08,3.5107071793719659e-10,4.3183428703484392e-15,1.7590891837295487e-15,3.7898455487987273e-13,2.9060441783900585e-16
2.720775332833144e-08,0.09977366400000001,0.80000000000000004,0.0,0.28324499031396211,0.09632326098061697,0.098790141123751909,3.4155217405675837e-12,8.962967915605446e-13,3.4581753238764157e-08,9.2867692914348045e-07,4.3169838616640795e-16,2.617616138863758e-16,2.3225340748796882e-11,1.0871000674733591e-34,2.6744166618912849e-11,5.77692144889321e-24,4.0962415388826744e-20,6.5364741030214863e-20,1.9546459346026117e-23,3.2139278425806515e-16,6.5796112502664254e-27,0.0036757065396630646,0.0024187679802012414,9.0819457920486992e-10,2.9301260615887453e-11,4.0565971378185273e-06,2.2316486773654167e-14,5.7891619826345686e-10,8.1230681322381139e-08,2.1057943664305449e-08,3.6358441651489498e-10,4.4123120886171266e-15,1.7861407828000311e-15,3.846353768749879e-13,2.970884690539199e-16
2.7400221018543743e-08,0.09977366400000001,0.80000000000000004,0.0,0.28322033265771124,0.096315347972481355,0.098781781648041078,3.4931645894271021e-12,9.2244386650904238e-13,3.5749994654388794e-08,9.4248937168817791e-07,4.4047522900379399e-16,2.670985616242898e-16,2.3536856194729604e-11,1.1472043893232609e-34,2.7271697338908829e-11,5.9741202504246697e-24,4.2367675234247057e-20,6.7253224721897956e-20,2.001130476497038e-23,3.2836089017050618e-16,6.8514645583187442e-27,0.0036836055796957835,0.002435472945141343,9.1422593775860055e-10,2.9894531652177705e-11,4.1100796896981484e-06,2.2469063597870472e-14,5.8636731073019971e-10,8.1199205573126792e-08,2.1231202129184609e-08,3.7644615421104342e-10,4.5076589609835523e-15,1.813427774449127e-15,3.9032278984005088e-13,3.0367582923941251e-16
2.7592688708756047e-08,0.09977366400000001,0.80000000000000004,0.0,0.28319579355763658,0.096307549324186725,0.098773424331460052,3.5719892498279089e-12,9.4918247662517122e-13,3.6948925674417203e-08,9.5639212831219739e-07,4.4936862836760421e-16,2.7250638329834102e-16,2.3850360444790475e-11,1.210183826548616e-34,2.780571945138495e-11,6.1766241008159068e-24,4.381077046944528e-20,6.9182235625279298e-20,2.0483352284972143e-23,3.3543239484916439e-16,7.1325650350727305e-27,0.0036913901687055687,0.002452173501120228,9.2025578349961382e-10,3.0495378512357835e-11,4.163864822273793e-06,2.262171334121637e-14,5.9385992750685008e-10,8.116817753860547e-08,2.1404837586919892e-08,3.896628220654604e-10,4.6043936169395139e-15,1.8409507849446503e-15,3.9604677918817793e-13,3.1036757444675705e-16
2.778515639896835e-08,0.09977366400000001,0.80000000000000004,0.0,0.28317137138884785,0.096299863424613968,0.098765069166506847,3.6520059043165059e-12,9.7652241374426679e-13,3.8179116256354155e-08,9.7038517545824436e-07,4.5837932366578386e-16,2.7798552065402572e-16,2.4165852309608106e-11,1.2761547656980918e-34,2.8346261057903216e-11,6.3845378209013902e-24,4.5292439188907523e-20,7.1152358623459892e-20,2.0962659421596218e-23,3.4260814165046376e-16,7.4231605771021039e-27,0.0036990619178447247,0.0024688696631652986,9.262841284216812e-10,3.1103836390532988e-11,4.2179512487789945e-06,2.2774437454086471e-14,6.0139387751404168e-10,8.1137587753798819e-08,2.1578849966934665e-08,4.0324138772464196e-10,4.7025261590382928e-15,1.8687104380880621e-15,4.0180733036470799e-13,3.1716478791812614e-16
2.7977624089180655e-08,0.09977366400000001,0.80000000000000004,0.0,0.28314706454934868,0.096292288685327895,0.098756716145779133,3.7332247621459978e-12,1.0044735789512882e-12,3.944114214228181e-08,9.8446848963384005e-07,4.6750805396262832e-16,2.8353641505493003e-16,2.4483330607181284e-11,1.3452374597554861e-34,2.8893350006808105e-11,6.5979675624745888e-24,4.6813428215917554e-20,7.3164182794303353e-20,2.1449283905058908e-23,3.4988897509530839e-16,7.7235039620406099e-27,0.0037066224155814843,0.0024855614461048925,9.3231098424578809e-10,3.1719940132248899e-11,4.2723376716141172e-06,2.2927237378914782e-14,6.0896898753945838e-10,8.1107426935439546e-08,2.1753239175895874e-08,4.1718889537364175e-10,4.8020666627043668e-15,1.8967073555050154e-15,4.0760442883832345e-13,3.2406856011268821e-16
2.817009177939296e-08,0.09977366400000001,0.80000000000000004,0.0,0.28312287145971354,0.096284823540257441,0.098748365261972545,3.8156560591870621e-12,1.0330459832387985e-12,4.0735584846849228e-08,9.9864204739401602e-07,4.767555579796287e-16,2.8915950748453477e-16,2.4802794162758712e-11,1.4175561288586511e-34,2.9447013892283087e-11,6.8170208158709577e-24,4.8374493126992021e-20,7.5218301398585582e-20,2.1943283681571613e-23,3.5727574084738002e-16,8.0338529103432223e-27,0.0037140732280196704,0.0025022488645711442,9.3833636242557729e-10,3.2343724231927698e-11,4.3270227823496189e-06,2.3080114550151305e-14,6.1658508233119322e-10,8.1077685990298514e-08,2.1928005101426208e-08,4.3151246565545095e-10,4.9030251759877805e-15,1.9249421569038236e-15,4.1343806009357407e-13,3.3107998873180201e-16
2.8362559469605262e-08,0.09977366400000001,0.80000000000000004,0.0,0.2830987905627706,0.096277466445380711,0.098740016507879433,3.8993100578496539e-12,1.0622497481606344e-12,4.2063031644294881e-08,1.0129058253269515e-06,4.8612257409625179e-16,2.9485523854799209e-16,2.5124241808720628e-11,1.493239062932568e-34,3.0007280053410026e-11,7.0418064175402748e-24,4.9976398275624572e-20,7.7315311868036653e-20,2.2444716914667444e-23,3.6476928569126219e-16,8.3544701473988868e-27,0.0037214158992138263,0.002518931933002806,9.4436027415269689e-10,3.297522283032238e-11,4.3820052617316942e-06,2.3233070394233201e-14,6.2424198468034645e-10,8.1048356021135067e-08,2.210314761533534e-08,4.4621929557780654e-10,5.005411719265602e-15,1.9534154603042078e-15,4.1930820962463475e-13,3.3820017874329855e-16
2.8555027159817566e-08,0.09977366400000001,0.80000000000000004,0.0,0.28307482032328729,0.096270215878414139,0.098731669876387526,3.9841970470142486e-12,1.0920951064810699e-12,4.3424075554501569e-08,1.0272598000421314e-06,4.9560984035065125e-16,3.0062404847387408e-16,2.5447672384462275e-11,1.5724187262564418e-34,3.0574175573231683e-11,7.2724345576084489e-24,5.1619916815335991e-20,7.9455815793252544e-20,2.2953641986512234e-23,3.7237045751039013e-16,8.685623465993711e-27,0.0037286519514798952,0.0025356106656480261,9.5038273036204697e-10,3.3614469711991158e-11,4.4372837796903348e-06,2.3386106329551719e-14,6.3193951549386477e-10,8.1019428330673334e-08,2.2278666576413541e-08,4.6131665840740557e-10,5.1092362848946808e-15,1.9821278822387333e-15,4.2521486293012704e-13,3.4543024240484018e-16
2.874749485002987e-08,0.09977366400000001,0.80000000000000004,0.0,0.2830509592276621,0.096263070338506229,0.098723325360478356,4.0703273419712107e-12,1.1225924028192999e-12,4.4819315328083512e-08,1.0417039481606633e-06,5.052180944403165e-16,3.0646637711589523e-16,2.5773084736279297e-11,1.6552318639848085e-34,3.1147727277817963e-11,7.5090167874287236e-24,5.3305830722028282e-20,8.1640418911456793e-20,2.3470117499201528e-23,3.8008010526483045e-16,9.0275857891234665e-27,0.0037357828857015277,0.0025522850765670778,9.5640374173692609e-10,3.4261498302791698e-11,4.4928569953497498e-06,2.3539223766414071e-14,6.396774938586105e-10,8.0990894423920124e-08,2.2454561832836325e-08,4.7681190355150587e-10,5.2145088368202956e-15,2.0110800379296404e-15,4.3115800550884916e-13,3.5277129928634009e-16
