Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
4.522868907580651e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44066225902880524,0.073412588997306891,0.0059068238577209119,3.5014934895371801e-06,3.3975105902770486e-05,0.074956431681813956,0.033782515397327351,3.5095637925373891e-05,4.6453583195286358e-10,0.00174639375382121,4.5111716636780388e-11,0.00056633534314812716,2.7391691098974525e-09,7.9404813942011859e-09,3.4792884597718897e-09,1.6769235929596072e-10,1.7367461901128105e-08,2.6171291419417068e-05,0.0052484443832847812,4.2943603780756747e-06,0.00062761123996423439,1.7203919207263843e-10,2.5663557382132128e-09,2.1625746604234275e-08,1.9884717430914084e-08,0.00015361659160956098,0.0041158128905760469,1.5590533203494927e-06,0.0014935315277829287,4.1416587225085938e-05,1.0415173226998585e-07,3.7340265848902292e-10,1.5158702969527108e-09,7.7163571265726285e-13
4.523754899541488e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44065921078059217,0.073406815047516935,0.0059052708980889225,3.5011493878416504e-06,3.3972186504323676e-05,0.07496872772477986,0.033785629049502476,3.509064650015648e-05,4.6473645089654994e-10,0.0017462701309237042,4.5108573222681289e-11,0.0005663566971652762,2.7391737160566118e-09,7.9369707851127433e-09,3.4797401925964124e-09,1.6769874621286613e-10,1.7365181759918085e-08,2.6175447285424e-05,0.0052479953814774973,4.2901026974433893e-06,0.00062765616781211618,1.7188215908920103e-10,2.5654994007696875e-09,2.1629228492565635e-08,1.9902782555954816e-08,0.00015374414181867547,0.0041189069668079829,1.5591838951035012e-06,0.0014937663204316826,4.1423164094933537e-05,1.0416061117465575e-07,3.7346324772309378e-10,1.5157295420095496e-09,7.7141585839005174e-13
4.5246408915023245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44065616215748593,0.073401041553662172,0.0059037183682176149,3.5008053175878601e-06,3.3969267353945372e-05,0.074981022789693666,0.033788741835543375,3.5085655841598423e-05,4.6493709580441933e-10,0.0017461465177771066,4.5105430277618104e-11,0.00056637804816311941,2.7391783343389604e-09,7.9334640674054985e-09,3.4801918417995745e-09,1.677051269143002e-10,1.7362902516066986e-08,2.6179602605088948e-05,0.0052475464134369232,4.2858513586294597e-06,0.00062770108666979183,1.7172535128643762e-10,2.5646433600132614e-09,2.163271303592773e-08,1.9920853763464895e-08,0.00015387172091131101,0.0041220013821276838,1.5593144272821477e-06,0.0014940010889205417,4.1429740100100704e-05,1.0416948718603889e-07,3.7352382711157233e-10,1.5155887986921209e-09,7.7119623624697216e-13
4.525526883463161e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44065311315971673,0.07339526851570953,0.0059021662679852047,3.5004612787802865e-06,3.3966348451678976e-05,0.074993316876624,0.033791853755706716,3.5080665949475763e-05,4.6513776666581724e-10,0.0017460229143793707,4.5102287801285782e-11,0.00056639939614243741,2.7391829647364775e-09,7.9299612353242002e-09,3.4806434073974158e-09,1.6771150140257494e-10,1.7360624168152658e-08,2.6183757378444618e-05,0.0052470974791638588,4.281606348511521e-06,0.0006277459965396921,1.7156876809430492e-10,2.5637876155753286e-09,2.1636200234529441e-08,1.9938931052789229e-08,0.00015399932887871743,0.004125096136321644,1.5594449168926412e-06,0.001494235833251437,4.1436315240739119e-05,1.0417836030784505e-07,3.7358439651386682e-10,1.5154480670033183e-09,7.7097684790157477e-13
4.526412875423998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44065006378751442,0.073389495933625939,0.005900614597269936,3.5001172714233918e-06,3.3963429797567782e-05,0.075005609985639668,0.033794964810249004,3.5075676823564972e-05,4.6533846347008929e-10,0.0017458993207284555,4.5099145793380005e-11,0.00056642074110401061,2.7391876072407817e-09,7.9264622831222625e-09,3.4810948894059682e-09,1.6771786968000139e-10,1.7358346714756014e-08,2.618791160556091e-05,0.0052466485786591046,4.2773676540024603e-06,0.00062779089742426904,1.7141240908995925e-10,2.5629321673895618e-09,2.1639690088383905e-08,1.9957014423079649e-08,0.00015412696571212375,0.0041281912291764736,1.5595753639493414e-06,0.001494470553426298,4.1442889516963214e-05,1.0418723054046282e-07,3.7364495597418127e-10,1.5153073469458074e-09,7.7075769239259926e-13
4.527298867384835e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44064701404110923,0.073383723807378329,0.0058990633559500875,3.4997732955216213e-06,3.3960511391654948e-05,0.075017902116809324,0.033798074999426699,3.5070688463642921e-05,4.6553918620658289e-10,0.0017457757368223234,4.5096004253597192e-11,0.00056644208304861888,2.7391922618433084e-09,7.9229672050617634e-09,3.4815462878412663e-09,1.6772423174888984e-10,1.7356070154460987e-08,2.6192065286548953e-05,0.0052461997119234577,4.2731352620504527e-06,0.00062783578932599062,1.712562739182024e-10,2.5620770156060446e-09,2.164318259739494e-08,1.9975103873399457e-08,0.0001542546314027451,0.0041312866604788934,1.5597057684703477e-06,0.001494705249447054,4.1449462928846131e-05,1.0419609788200802e-07,3.7370550562269715e-10,1.5151666385221812e-09,7.7053876722708058e-13
4.528184859345672e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44064396392073074,0.073377952136933669,0.0058975125439039719,3.4994293510794023e-06,3.3957593233983469e-05,0.075030193270201634,0.033801184323496131,3.5065700869486949e-05,4.6573993486464544e-10,0.0017456521626589428,4.5092863181634466e-11,0.000566463421977041,2.7391969285360338e-09,7.9194759954134134e-09,3.48199760271934e-09,1.6773058761154971e-10,1.7353794485854553e-08,2.6196218421458215e-05,0.0052457508789577126,4.2689091596390353e-06,0.00062788067224728956,1.7110036202317077e-10,2.561222159915973e-09,2.1646677761746114e-08,1.9993199403078515e-08,0.00015438232594183101,0.0041343824300156826,1.5598361304636238e-06,0.0014949399213156345,4.1456035476522684e-05,1.0420496233558817e-07,3.7376604533286539e-10,1.5150259417353039e-09,7.7032007375831298e-13
4.529070851306509e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44064091342660877,0.073372180922258848,0.0058959621610099339,3.4990854381011489e-06,3.3954675324596206e-05,0.075042483445885336,0.033804292782713519,3.5060714040874781e-05,4.6594070943362479e-10,0.0017455285982362868,4.508972257718971e-11,0.00056648475789005672,2.7392016073108773e-09,7.9159886484565571e-09,3.4824488340562043e-09,1.677369372702895e-10,1.7351519707526708e-08,2.6200371010325113e-05,0.0052453020797626612,4.264689333786743e-06,0.00062792554619060033,1.7094467288380347e-10,2.5603676000137159e-09,2.1650175581589264e-08,2.0011301011401738e-08,0.00015451004932062789,0.0041374785375737268,1.559966449938376e-06,0.0014951745690339692,4.1462607160140616e-05,1.0421382390418389e-07,3.738265750191017e-10,1.514885256587958e-09,7.7010161300856092e-13
4.529956843267346e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44063786255897286,0.073366410163320836,0.0058944122071463512,3.498741556591257e-06,3.3951757663535875e-05,0.07505477264392911,0.033807400377335019,3.5055727977584575e-05,4.6614150990286988e-10,0.001745405043552333,4.508658243996151e-11,0.00056650609078844397,2.73920629815924e-09,7.9125051584791668e-09,3.4828999818678788e-09,1.6774328072741691e-10,1.7349245818070473e-08,2.6204523053262546e-05,0.0052448533143390928,4.2604757715468551e-06,0.00062797041115839297,1.7078920620463699e-10,2.5595133361355176e-09,2.1653676056761996e-08,2.002940869735815e-08,0.00015463780153035002,0.0041405749829400316,1.560096726915215e-06,0.0014954091926039871,4.1469177979771151e-05,1.0422268258491986e-07,3.7388709488209432e-10,1.5147445830826286e-09,7.6988338156288125e-13
4.5308428352281826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44063481131805221,0.073360639860086563,0.0058928626821916335,3.4983977065541054e-06,3.3948840250845045e-05,0.075067060864401583,0.033810507107616655,3.5050742679394889e-05,4.6634233626173077e-10,0.0017452814986050631,4.508344276964919e-11,0.0005665274206729812,2.7392110010729525e-09,7.9090255197778088e-09,3.4833510461703836e-09,1.6774961798523874e-10,1.7346972816081871e-08,2.6208674550354508e-05,0.0052444045826877976,4.2562684600076916e-06,0.00062801526715310725,1.7063396149851018e-10,2.5586593681666946e-09,2.1657179187349832e-08,2.004752246019149e-08,0.0001547655825622419,0.0041436717659016752,1.5602269614056254e-06,0.0014956437920276185,4.1475747935514431e-05,1.0423153837885281e-07,3.7394760487908777e-10,1.514603921222086e-09,7.6966537935026456e-13
4.5317288271890194e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44063175970407636,0.073354870012522971,0.0058913135860242305,3.4980538879940577e-06,3.394592308656617e-05,0.075079348107371463,0.033813612973814348,3.5045758146084738e-05,4.6654318849955782e-10,0.0017451579633924645,4.5080303565952763e-11,0.00056654874754444599,2.7392157160440872e-09,7.9055497266576408e-09,3.4838020269797254e-09,1.6775594904606099e-10,1.734470070015993e-08,2.6212825501630597e-05,0.0052439558848095579,4.2520673862922801e-06,0.00062806011417717482,1.7047893822407168e-10,2.5578056957424652e-09,2.1660684973533781e-08,2.0065642299216656e-08,0.00015489339240755444,0.0041467688862458192,1.5603571534175972e-06,0.0014958783673067919,4.1482317027524872e-05,1.0424039128960194e-07,3.7400810489384421e-10,1.5144632710091184e-09,7.6944760789237251e-13
4.532614819149856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44062870771727425,0.073349100620597033,0.0058897649185226135,3.4977101009154624e-06,3.394300617074152e-05,0.075091634372907445,0.033816717976183956,3.5040774377433498e-05,4.6674406660570191e-10,0.0017450344379125295,4.5077164828572995e-11,0.00056657007140361562,2.7392204430643186e-09,7.9020777734324032e-09,3.484252924311906e-09,1.6776227391218876e-10,1.7342429468906665e-08,2.6216975907170069e-05,0.005243507220705157,4.2478725375580975e-06,0.00062810495223304533,1.7032413598299497e-10,2.5569523188552424e-09,2.1664193415296925e-08,2.008376821356228e-08,0.00015502123105752192,0.0041498663437597415,1.5604873029663922e-06,0.001496112918443438,4.1488885255907241e-05,1.0424924131694057e-07,3.7406859499157685e-10,1.5143226324463363e-09,7.6923006581832427e-13
4.533500811110693e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44062565535787501,0.073343331684275662,0.0058882166795652946,3.4973663453226509e-06,3.394008950341327e-05,0.0751039196610781,0.033819822114981177,3.5035791373221022e-05,4.6694497056951484e-10,0.0017449109221632537,4.5074026557211333e-11,0.00056659139225126692,2.7392251821252829e-09,7.8986096544244143e-09,3.4847037381829285e-09,1.6776859258592632e-10,1.7340159120927082e-08,2.6221125767082199e-05,0.0052430585903753728,4.2436839009971324e-06,0.0006281497813231681,1.701695543971394e-10,2.5560992376187971e-09,2.1667704512586234e-08,2.0101900202333055e-08,0.00015514909850338095,0.0041529641382308108,1.5606174100686518e-06,0.0014963474454394859,4.1495452620736174e-05,1.0425808845942388e-07,3.7412907526354253e-10,1.5141820055363484e-09,7.6901275106022375e-13
4.53438680307153e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44062260262610781,0.073337563203525816,0.0058866688690308172,3.4970226212199371e-06,3.3937173084623433e-05,0.075116203971952122,0.033822925390461653,3.5030809133227523e-05,4.6714590038034976e-10,0.0017447874161426386,4.5070888751569953e-11,0.00056661271008817628,2.7392299332191166e-09,7.8951453639645307e-09,3.4851544686087897e-09,1.677749050695771e-10,1.7337889654829141e-08,2.6225275081408512e-05,0.0052426099938209878,4.2395014638358857e-06,0.00062819460144997196,1.7001519292316424e-10,2.5552464516902095e-09,2.1671218265582419e-08,2.012003826485044e-08,0.00015527699473638634,0.0041560622694464741,1.5607474747322888e-06,0.0014965819482968649,4.1502019122154086e-05,1.042669327204832e-07,3.7418954558703614e-10,1.5140413902819378e-09,7.6879566513374462e-13
4.535272795032367e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44061954952220106,0.073331795178314438,0.0058851214867977576,3.4966789286116227e-06,3.3934256914413853e-05,0.075128487305598193,0.03382602780288093,3.5025827657233646e-05,4.6734685602755891e-10,0.0017446639198486903,4.5067751411351736e-11,0.00056663402491511988,2.7392346963377717e-09,7.89168489639217e-09,3.4856051156054765e-09,1.6778121136544363e-10,1.7335621069223816e-08,2.6229423850192122e-05,0.0052421614310427739,4.2353252133350208e-06,0.0006282394126158968,1.6986105108690159e-10,2.5543939608332101e-09,2.1674734674378753e-08,2.0138182400345589e-08,0.00015540491974778351,0.0041591607371942851,1.5608774969683383e-06,0.0014968164270175047,4.150858476030168e-05,1.0427577410231928e-07,3.7425000592488687e-10,1.5139007866857746e-09,7.6857880842712408e-13
4.536158786993204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406164960463837,0.073326027608608527,0.0058835745327447233,3.4963352675019894e-06,3.3931340992826285e-05,0.075140769662084869,0.033829129352494429,3.502084694502045e-05,4.6754783750049686e-10,0.0017445404332794181,4.5064614536260285e-11,0.00056665533673287325,2.7392394714727807e-09,7.8882282460552683e-09,3.4860556791889809e-09,1.6778751147582773e-10,1.7333353362724999e-08,2.6233572073551417e-05,0.0052417129020415048,4.2311551367891994e-06,0.00062828421482339356,1.697071285763058e-10,2.553541765290018e-09,2.1678253738842787e-08,2.0156332607840784e-08,0.00015553287352880786,0.0041622595412618996,1.5610074767964322e-06,0.0014970508816033359,4.1515149535244408e-05,1.0428461260206463e-07,3.7431045644791223e-10,1.5137601947503708e-09,7.6836217767998159e-13
4.537044778954041e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44061344219888393,0.073320260494374984,0.0058820280067503556,3.4959916378953046e-06,3.3928425319902342e-05,0.07515305104148079,0.033832230039557459,3.5015866996369374e-05,4.6774884478851854e-10,0.0017444169564328378,4.5061478125999877e-11,0.00056667664554221127,2.7392442586162142e-09,7.8847754073102884e-09,3.4865061593752876e-09,1.6779380540303025e-10,1.7331086533949561e-08,2.6237719751558131e-05,0.0052412644068179515,4.2269912215273116e-06,0.00062832900807489064,1.6955342488229153e-10,2.5526898648548897e-09,2.1681775459105929e-08,2.0174488886617463e-08,0.00015566085607071725,0.0041653586814370466,1.5611374142263725e-06,0.0014972853120562861,4.1521713447094261e-05,1.0429344822174983e-07,3.7437089707402875e-10,1.513619614478474e-09,7.6814577354294114e-13
4.5379307709148776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44061038797993052,0.07331449383558078,0.0058804819086933366,3.4956480397958204e-06,3.3925509895683454e-05,0.075165331443854649,0.033835329864325289,3.5010887811062323e-05,4.6794987788097938e-10,0.0017442934893069694,4.5058342180275494e-11,0.00056669795134390894,2.7392490577601798e-09,7.8813263745221963e-09,3.486956556180372e-09,1.6780009314935118e-10,1.7328820581517293e-08,2.6241866884247618e-05,0.0052408159453728826,4.2228334549120843e-06,0.00062837379237282436,1.6939993951974979e-10,2.5518382592415857e-09,2.1685299835279311e-08,2.0192651235924367e-08,0.00015578886736476068,0.0041684581575075598,1.5612673092683804e-06,0.0014975197183782862,4.1528276495999639e-05,1.0430228096409757e-07,3.7443132774714568e-10,1.5134790458727438e-09,7.6792959677148238e-13
4.5388167628757144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44060733338975155,0.073308727632192872,0.0058789362384523659,3.4953044732077724e-06,3.3922594720210963e-05,0.075177610869274977,0.033838428827053041,3.5005909388881541e-05,4.681509367672352e-10,0.0017441700318998369,4.5055206698792865e-11,0.00056671925413874047,2.7392538688964584e-09,7.8778811420644532e-09,3.487406869620207e-09,1.6780637471708967e-10,1.7326555504050951e-08,2.6246013471702485e-05,0.005240367517707064,4.2186818243399568e-06,0.00062841856771963405,1.6924667209416813e-10,2.5509869484552509e-09,2.1688826867349275e-08,2.0210819654895021e-08,0.00015591690740218578,0.0041715579692613684,1.561397161937574e-06,0.001497754100571266,4.1534838682061536e-05,1.0431111082876964e-07,3.7449174852742666e-10,1.5133384889357626e-09,7.6771364597165258e-13
4.539702754836551e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44060427842857514,0.073302961884178217,0.0058773909959061888,3.4949609381353791e-06,3.3919679793526034e-05,0.075189889317810385,0.033841526927995712,3.5000931729609715e-05,4.683520214366434e-10,0.0017440465842094681,4.5052071681258361e-11,0.00056674055392747977,2.7392586920169013e-09,7.8744397043189989e-09,3.4878570997107671e-09,1.6781265010854422e-10,1.7324291300176201e-08,2.6250159514024227e-05,0.0052399191238212571,4.2145363172411126e-06,0.00062846333411775202,1.6909362218585478e-10,2.5501359325193658e-09,2.1692356555331338e-08,2.0228994142698532e-08,0.00015604497617424795,0.0041746581164864918,1.561526972248172e-06,0.0014979884586371541,4.154140000536212e-05,1.0431993781533967e-07,3.7455215944322491e-10,1.5131979436701682e-09,7.6749791994639127e-13
4.540588746797388e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44060122309662947,0.073297196591503799,0.0058758461809335768,3.4946174345828471e-06,3.3916765115669699e-05,0.075202166789529554,0.033844624167408285,3.4995954833029916e-05,4.6855313187856128e-10,0.0017439231462338973,4.5048937127379051e-11,0.00056676185071090031,2.7392635271137407e-09,7.8710020556762453e-09,3.4883072464680156e-09,1.6781891932601222e-10,1.7322027968521645e-08,2.6254305011255476e-05,0.0052394707637162261,4.2103969210793768e-06,0.00062850809156961003,1.6894078929642893e-10,2.5492852111363852e-09,2.1695888899354105e-08,2.024717469860495e-08,0.00015617307367220203,0.0041777585989710361,1.5616567402097052e-06,0.0014982227925778803,4.1547960466042312e-05,1.0432876192669663e-07,3.7461256041750689e-10,1.5130574100786254e-09,7.6728241969808956e-13
4.541474738758225e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44059816739414243,0.073291431754136577,0.0058743017934133387,3.4942739625543631e-06,3.3913850686682885e-05,0.075214443284500998,0.033847720545545572,3.4990978698925622e-05,4.6875426808234704e-10,0.0017437997179711626,4.5045803036862732e-11,0.00056678314448977514,2.7392683741789721e-09,7.867568190535063e-09,3.4887573099079117e-09,1.6782518237179036e-10,1.7319765507718791e-08,2.6258449963447756e-05,0.0052390224373927274,4.2062636233519639e-06,0.00062855284007764525,1.6878817300129585e-10,2.5484347841574803e-09,2.1699423899452015e-08,2.026536132178947e-08,0.00015630119988729906,0.0041808594165032159,1.5617864658352056e-06,0.0014984571023953746,4.1554520064234098e-05,1.0433758316407575e-07,3.7467295146568781e-10,1.5129168881637066e-09,7.6706714483708016e-13
4.542360730719062e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44059511132134166,0.073285667372043478,0.0058727578332243161,3.4939305220540997e-06,3.391093650660636e-05,0.07522671880279333,0.033850816062662284,3.4986003327080737e-05,4.6895543003736035e-10,0.0017436762994193057,4.5042669409417881e-11,0.00056680443526487705,2.7392732332043251e-09,7.8641381033027679e-09,3.4892072900464155e-09,1.6783143924817446e-10,1.7317503916402051e-08,2.626259437071381e-05,0.0052385741448515181,4.2021364115893859e-06,0.00062859757964428824,1.6863577293041173e-10,2.5475846517268477e-09,2.1702961555581275e-08,2.0283554011360944e-08,0.00015642935481079709,0.0041839605688713281,1.5619161491412265e-06,0.0014986913880915662,4.156107880000823e-05,1.0434640152574779e-07,3.7473333267563776e-10,1.5127763779279893e-09,7.6685209315081943e-13
4.543246722679899e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44059205487845488,0.07327990344519153,0.0058712143002453776,3.4935871130862144e-06,3.3908022575480738e-05,0.075238993344475133,0.033853910719013107,3.4981028717279534e-05,4.6915661773296088e-10,0.0017435528905763739,4.5039536244753635e-11,0.00056682572303697802,2.7392781041819881e-09,7.8607117883951035e-09,3.4896571868994829e-09,1.6783768995745956e-10,1.7315243193208736e-08,2.6266738233126501e-05,0.0052381258860933521,4.1980152733555049e-06,0.00062864231027196513,1.6848358859812264e-10,2.5467348136591146e-09,2.1706501867851773e-08,2.0301752766578008e-08,0.00015655753843395794,0.0041870620558637581,1.5620457901382251e-06,0.0014989256496683856,4.1567636673475263e-05,1.0435521701350679e-07,3.7479370398426452e-10,1.5126358793741389e-09,7.666372650792795e-13
4.544132714640736e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058899806570967,0.073274139973547633,0.0058696711943554362,3.4932437356548465e-06,3.3905108893346517e-05,0.075251266909614978,0.033857004514852518,3.4976054869306729e-05,4.6935783115850922e-10,0.0017434294914404186,4.5036403542579932e-11,0.0005668470078068501,2.7392829871042466e-09,7.8572892402373737e-09,3.4901070004830565e-09,1.678439345019396e-10,1.7312983336779445e-08,2.6270881550708473e-05,0.0052376776611189804,4.1939001962502966e-06,0.00062868703196310974,1.6833161953245687e-10,2.5458852696167242e-09,2.1710044836364724e-08,2.0319957586679906e-08,0.00015668575074803654,0.0041901638772690103,1.5621753888363389e-06,0.0014991598871277614,4.1574193684795916e-05,1.0436402963055481e-07,3.7485406533990011e-10,1.5124953925047319e-09,7.664226616042049e-13
4.5450187066015725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058594088333353,0.073268376957078801,0.0058681285154334297,3.4929003897641221e-06,3.3902195460244048e-05,0.075263539498281434,0.03386009745043498,3.4971081782947386e-05,4.695590703033666e-10,0.001743306102009497,4.5033271302607283e-11,0.00056686828957526437,2.7392878819628876e-09,7.8538704532620906e-09,3.4905567308130798e-09,1.6785017288390798e-10,1.7310724345757241e-08,2.6275024323565164e-05,0.0052372294699291524,4.189791167902666e-06,0.00062873174472014915,1.6817986535809194e-10,2.5450360197163769e-09,2.1713590461089125e-08,2.0338168470786001e-08,0.00015681399174429574,0.0041932660328756572,1.5623049452516292e-06,0.0014993941004716237,4.1580749834048089e-05,1.0437283937544767e-07,3.7491441681927687e-10,1.5123549173223349e-09,7.6620828070071011e-13
4.545904698562409e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405828833315536,0.07326261439575199,0.0058665862633583274,3.4925570754181527e-06,3.3899282276213561e-05,0.075275811110543073,0.033863189526014831,3.4966109457986962e-05,4.6976033515689515e-10,0.0017431827222816674,4.5030139524546867e-11,0.00056688956834299192,2.7392927887500426e-09,7.850455421909664e-09,3.4910063779054959e-09,1.6785640510565729e-10,1.73084662187879e-08,2.6279166551773238e-05,0.0052367813125246149,4.1856881759725188e-06,0.0006287764485455109,1.6802832563963418e-10,2.5441870638608864e-09,2.1717138742075645e-08,2.0356385418092932e-08,0.00015694226141399768,0.0041963685224723612,1.562434459396742e-06,0.0014996282897019023,4.1587305121338426e-05,1.0438164624898827e-07,3.7497475841886841e-10,1.5122144538295392e-09,7.6599412194050823e-13
4.546790690523246e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44057982541059715,0.073256852289534172,0.0058650444380091322,3.4922137926210325e-06,3.3896369341295173e-05,0.075288081746468408,0.033866280741846319,3.4961137894211294e-05,4.6996162570845776e-10,0.0017430593522549957,4.5027008208110503e-11,0.00056691084411080329,2.7392977074579087e-09,7.8470441406291048e-09,3.4914559417762409e-09,1.6786263116947907e-10,1.7306208954520128e-08,2.6283308235387798e-05,0.0052363331889061148,4.1815912081547785e-06,0.00062882114344162165,1.6787699992323531e-10,2.5433384018475525e-09,2.1720689679399793e-08,2.0374608427821631e-08,0.00015707055974840487,0.0041994713458478831,1.5625639312830608e-06,0.0014998624548205268,4.1593859546795061e-05,1.0439045025304624e-07,3.7503509010842355e-10,1.5120740020289243e-09,7.6578018557417753e-13
4.547676682484083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44057676712069105,0.073251090638392358,0.0058635030392648812,3.4918705413768426e-06,3.3893456655528823e-05,0.075300351406126065,0.033869371098183602,3.4956167091406611e-05,4.701629419474178e-10,0.0017429359919275507,4.5023877353010757e-11,0.00056693211687946891,2.7393026380785509e-09,7.843636603877992e-09,3.4919054224412474e-09,1.6786885107766425e-10,1.7303952551605569e-08,2.6287449374482626e-05,0.0052358850990743919,4.1775002521780919e-06,0.00062886582941090654,1.6772588778924441e-10,2.5424900336013904e-09,2.1724243273094594e-08,2.039283749915107e-08,0.00015719888673878247,0.0042025745027910767,1.5626933609238514e-06,0.0015000965958294262,4.1600413110527403e-05,1.043992513881622e-07,3.7509541190140399e-10,1.5119335619230517e-09,7.6556647092462089e-13
4.54856267444492e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405737084620624,0.073245329442293478,0.0058619620670046398,3.491527321689649e-06,3.3890544218954368e-05,0.075312620089584503,0.033872460595280721,3.4951197049359507e-05,4.7036428386313959e-10,0.0017428126412974054,4.502074695896076e-11,0.00056695338664975825,2.739307580604098e-09,7.8402328061210414e-09,3.4923548199164434e-09,1.6787506483250289e-10,1.7301697008698305e-08,2.6291589969133906e-05,0.0052354370430301878,4.1734152957996879e-06,0.00062891050645579028,1.6757498881480494e-10,2.541641959043969e-09,2.1727799523198494e-08,2.0411072631265227e-08,0.00015732724237639618,0.0042056779930908757,1.5628227483321864e-06,0.0015003307127305315,4.1606965812642408e-05,1.0440804965492775e-07,3.7515572380601086e-10,1.511793133514487e-09,7.653529773806081e-13
4.549448666405757e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405706494349379,0.073239568701204544,0.0058604215211075115,3.4911841335635006e-06,3.3887632031611471e-05,0.075324887796912321,0.033875549233391623,3.4946227767857025e-05,4.7056565144498787e-10,0.0017426893003626371,4.5017617025674424e-11,0.00056697465342244076,2.7393125350267415e-09,7.8368327418330917e-09,3.4928041342177519e-09,1.6788127243628419e-10,1.7299442324455861e-08,2.6295730019409874e-05,0.0052349890207742372,4.1693363268172063e-06,0.00062895517457869606,1.674243025663931e-10,2.5407941780465459e-09,2.173135842976441e-08,2.0429313823363294e-08,0.00015745562665251393,0.004208781816536329,1.5629520935204364e-06,0.0015005648055257718,4.1613517653254954e-05,1.0441684505445396e-07,3.7521602581432881e-10,1.5116527168057856e-09,7.6513970469308043e-13
4.550334658366594e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44056759003954438,0.073233808415092541,0.005858881401452634,3.4908409770024289e-06,3.3884720093539684e-05,0.075337154528177977,0.033878637012770135,3.4941259246686601e-05,4.7076704468232913e-10,0.0017425659691213296,4.501448755286637e-11,0.00056699591719828525,2.7393175013386533e-09,7.8334364054972321e-09,3.4932533653610913e-09,1.678874738912963e-10,1.7297188497538587e-08,2.6299869525377844e-05,0.0052345410323072781,4.1652633330584432e-06,0.00062899983378204578,1.6727382861615791e-10,2.5399466904891674e-09,2.1734919992839127e-08,2.0447561074638261e-08,0.00015758403955840484,0.0042118859729165705,1.5630813965012002e-06,0.0015007988742170766,4.1620068632480786e-05,1.0442563758774962e-07,3.7527631792434821e-10,1.5115123117994911e-09,7.6492665252018571e-13
4.551220650327431e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405645302761082,0.073228048583924399,0.0058573417079191802,3.4904978520104508e-06,3.3881808404778431e-05,0.075349420283450083,0.033881723933670019,3.4936291485636042e-05,4.7096846356452924e-10,0.0017424426475715691,4.5011358540251869e-11,0.0005670171779780602,2.7393224795319914e-09,7.8300437916051776e-09,3.4937025133623745e-09,1.6789366919982677e-10,1.7294935526609753e-08,2.6304008487113428e-05,0.0052340930776300426,4.1611963023830973e-06,0.00062904448406826154,1.671235665475142e-10,2.5390994962992389e-09,2.1738484212457411e-08,2.0465814384269916e-08,0.00015771248108533914,0.0042149904620208288,1.5632106572876722e-06,0.0015010329188063758,4.1626618750427296e-05,1.044344272553403e-07,3.7533660014774906e-10,1.5113719184981477e-09,7.6471382019325524e-13
