Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HO2X(136),C2H6X(39)
6.209160485895212e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575022066108,0.09999999984049536,0.099999999990083688,1.0857659308997474e-69,3.1054188613076464e-47,1.4352246471926986e-37,6.96699971204285e-56,5.2428878307751941e-33,1.798951560312627e-68,2.0805066987320241e-27,0.0,1.5881099740726602e-34,1.1286571825162594e-71,5.5489315382798036e-51,1.5478693060923313e-57,7.0785773449160613e-64,4.6316828496400229e-47,3.5406859522561081e-106,1.5950298688322734e-10,1.9832637786707862e-11,1.6460099256466138e-15,1.6460295803188285e-15,9.7063353413365111e-21,8.0670077545995947e-23,1.1086078816518105e-26,1.8396550132447221e-46,1.1325943842499394e-43,1.7067516274417913e-46,1.7131687947751753e-65,1.1547786540462175e-56,2.0608810757187543e-79,2.7783321840126102e-50,1.7400501145604683e-42
7.983206365863082e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575016942148,0.099999999794922731,0.099999999987250454,6.4439013179967099e-69,8.2632263433830747e-47,3.0256359320215007e-37,3.4637005002312083e-55,1.1052617563940113e-32,8.9717962883442295e-68,3.4120218515269738e-27,0.0,2.6044992099635824e-34,4.7261763936218835e-71,1.476514331318462e-50,6.3153540079747091e-57,3.530245641183532e-63,9.6026266190610407e-47,4.8618227912204893e-105,2.0507514089690353e-10,2.5499105804523227e-11,2.1162950145726466e-15,2.1163272828176036e-15,1.5883678358781567e-20,1.6696755826017836e-22,1.8181112102311052e-26,4.8866032585656448e-46,3.7375456515783535e-43,6.9635987264024805e-46,1.0219928230370127e-64,3.8405270259835218e-56,1.4550451950168281e-78,7.3928696069438684e-50,4.6220097251958727e-42
1.1531298125798823e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575006694251,0.099999999703777667,0.099999999981583987,1.7040206728503414e-67,3.703771841204157e-46,9.2291819977636227e-37,5.7825747001192538e-54,3.3713720062884489e-32,1.453600466253021e-66,7.073715277243054e-27,0.0,5.3996063117323638e-34,4.8179784558294647e-70,6.61804166517041e-50,6.5835796250201259e-56,5.7196192870184146e-62,2.8853033722978651e-46,1.9127209063842412e-103,2.9621927462746025e-10,3.6832041830640947e-11,3.0568604931802557e-15,3.0569275444217091e-15,3.2776077860987459e-20,4.9970528690374719e-22,3.7692572611735977e-26,2.2175954087997038e-45,2.4903152934619096e-42,7.2593565779481323e-45,2.7951117748955994e-63,2.6289751177397059e-55,6.4452295541198236e-77,3.3136469379335524e-49,2.0975005280832926e-41
1.8627481645670306e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574986198532,0.099999999521488192,0.099999999970251052,1.2106300421227893e-65,2.6882910234658336e-45,4.004670728913641e-36,2.4942323319525345e-52,1.4628495471940876e-31,5.48700909333012e-65,1.8391686663009221e-26,0.0,1.4039140667424851e-33,1.006907786627714e-68,4.8034783688965689e-49,1.497828270446471e-54,2.1589899487498412e-60,1.2404769475505169e-45,1.4543413259847793e-101,4.7850684490928966e-10,5.9497913844824755e-11,4.9379726537373378e-15,4.9381478176699743e-15,8.4387478778384496e-20,2.1296841377204101e-21,9.8000625069002109e-26,1.6601532917113295e-44,3.0643762149467282e-41,1.6515740846570707e-43,2.3286440995903076e-61,3.4195635938096866e-54,8.962227751909051e-75,2.405112407544355e-48,1.5702152591073112e-40
3.281984868541327e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574945207369,0.099999999156912087,0.099999999947585183,1.542097892566905e-63,2.7576836217451477e-44,2.2641236070269534e-35,1.7956918964153852e-50,8.2701081120819132e-31,3.5506621409570227e-63,5.700553875673491e-26,0.0,4.3515634814317064e-33,3.4407605851065322e-67,4.9273392872038894e-48,5.4574546870831905e-53,1.3970481233729826e-58,6.9851814577958762e-45,2.3581729869634289e-99,8.4307919679864187e-10,1.0482965772098797e-10,8.700121790236534e-15,8.7006698911758724e-15,2.5638568022992106e-19,1.1776646215359442e-20,3.0375430615590961e-25,1.7657145806882927e-43,5.7089631964157135e-40,6.0176395939860163e-42,3.3316358400856732e-59,6.7570072012432109e-53,2.2739349224923408e-72,2.4671615321220549e-47,1.6699891141230375e-39
6.120458276489919e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574863226161,0.09999999842777102,0.099999999902253445,2.6518193661895327e-61,3.4783533476946121e-43,1.505560821177667e-34,1.6536570310995799e-48,5.4987592043013551e-30,3.0690552763241119e-61,1.9814245366840551e-25,0.0,1.5126034893351123e-32,1.5748769582771753e-65,6.2146715235942331e-47,2.5226199697590828e-51,1.2074843692547211e-56,4.6382916632857263e-44,6.2198660500315499e-97,1.5722127460483406e-09,1.9549314486450465e-10,1.622411933619142e-14,1.6226058955300999e-14,8.5665245878122635e-19,7.5438395571152867e-20,1.0557937477366747e-24,2.2893993175667495e-42,1.3295911478749897e-38,2.7815563481286706e-40,6.1243179157140399e-57,1.6801922896390394e-51,7.8106025860528578e-70,3.1118195042834747e-46,2.1651013631338903e-38
1.1797405092387104e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574699268205,0.099999996969533475,0.099999999811589954,5.1938259400062965e-59,4.9188368318926359e-42,1.0950431214902914e-33,1.6796274833473941e-46,3.9985681219875767e-29,3.0108566148786884e-59,7.3603404033354052e-25,0.0,5.6193467121245512e-32,8.4722835574654553e-64,8.7873468471683748e-46,1.2827629306625228e-49,1.1844464358350675e-54,3.3716788783285347e-43,2.4819694891379681e-94,3.0304352277205803e-09,3.7682011671635871e-10,3.1270911609722056e-14,3.1278348367247525e-14,2.9504718290510381e-18,5.1193909933143095e-19,3.921856956964728e-24,3.2931319152663828e-41,3.3892165439833119e-37,1.4144331598098078e-38,1.2432914551122692e-54,4.7221512072737661e-50,3.0581793106754937e-67,4.4002379502745354e-45,3.1137914146315866e-37
1.7474351908284288e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574535316198,0.099999995511355438,0.099999999720926463,4.8487488780903294e-58,2.0993647773627191e-41,3.3836018648323411e-33,1.3014701959028656e-45,1.2353140928161778e-28,2.4254910433601022e-58,1.614724544444336e-24,0.0,1.2328809142685074e-31,6.3507338907429634e-63,3.7501026387230278e-45,8.3343023484290215e-49,9.5410398989822926e-54,1.0416069524266936e-42,3.1633506480887027e-93,4.4885982219451685e-09,5.5814708532138347e-10,4.6316100241895248e-14,4.6332802853897669e-14,6.0850787145619677e-18,1.5108198440019987e-18,8.6037122570434224e-24,1.3593377896845222e-40,1.7960097592904954e-36,9.1897834463717594e-38,1.1231201033469048e-53,2.5499855581973826e-49,3.2535585320073168e-66,1.8779293160642516e-44,1.2851598732037478e-36
2.3151298724181475e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574371370138,0.099999994053236896,0.099999999630262973,2.7873206488429602e-57,6.0191616833988938e-41,7.6114278836654565e-33,5.9807487160772816e-45,2.7783521303577692e-28,1.2197441788700619e-57,2.8341793758977914e-24,0.0,2.1641366150332979e-31,2.9052035003746729e-62,1.0751016207559945e-44,3.3253395895926114e-48,4.7975668555869327e-53,2.3427131270217863e-42,2.6449298364130971e-92,5.9467017310348292e-09,7.3947405067968519e-10,6.1359685395448175e-14,6.1389606967341694e-14,1.0075594545901406e-17,3.2567964788302128e-18,1.5101098477153893e-23,3.7899044229387147e-40,6.1114577056790494e-36,3.6666716947812908e-37,5.8563506250945304e-53,8.7645425161478608e-49,2.0596794812385445e-65,5.383979457609907e-44,3.5826658731522e-36
2.882824554007866e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574207430032,0.099999992595177806,0.09999999953959951,1.2053255437611496e-56,1.3859545563214369e-40,1.4394151512816141e-32,2.0662585282206071e-44,5.2532404108185412e-28,4.6510203205406921e-57,4.3943627905502405e-24,0.0,3.3557431922766011e-31,9.9238994488938475e-62,2.4752502417076654e-44,1.0144355285219726e-47,1.8291505254727148e-52,4.4296668840263448e-42,1.6345544852383181e-91,7.4047457573781864e-09,9.2080101279137435e-10,7.6401667238547465e-14,7.6448919787160213e-14,1.4762602185991493e-17,5.9091179917679084e-18,2.3413745820044627e-23,8.5471882621224137e-40,1.6216228877439012e-35,1.1185630549833374e-36,2.2636418471347092e-52,2.3550694157567246e-48,9.7126388618093117e-65,1.2396266883739401e-43,8.0788099342784261e-36
4.0182139171873024e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573879567656,0.099999989679238094,0.099999999358272543,1.3736079193994888e-55,4.9718465836182586e-40,3.7908929464425915e-32,1.5000898684567999e-43,1.3829758876673465e-27,4.086666927842313e-56,8.5367828696589197e-24,0.0,6.5201746134570432e-31,6.8682481413253512e-61,8.8775543037999878e-44,5.8375394660718557e-47,1.6067451325561817e-51,1.1662448830689989e-41,3.578393198857391e-90,1.0320655370679076e-08,1.2834549272753231e-09,1.0648082161676118e-13,1.0657551453122485e-13,2.578185666104658e-17,1.4376408572291062e-17,4.5483824237900176e-23,2.9785982424832251e-39,7.2395362873508509e-35,6.4367381325812744e-36,2.0369046735031911e-51,1.0963868806777117e-47,1.3328980811870874e-63,4.4463401892933014e-43,2.8146134916117776e-35
5.153603280366739e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957355172907,0.099999986763536289,0.099999999176945603,7.1616978353833016e-55,1.3028863535500503e-39,7.8871706235197996e-32,6.330577504778664e-43,2.8762413891290891e-27,1.8448633943166582e-55,1.4041698193409855e-23,0.0,1.0726542447256505e-30,2.7697983840171708e-60,2.3259125475623659e-43,2.1088843873419748e-46,7.2519044690743911e-51,2.4256839838172679e-41,2.4734608820085867e-89,1.323632708099737e-08,1.6461088287741121e-09,1.365535647248579e-13,1.3671343563987328e-13,3.8291590775708011e-17,2.776259477153214e-17,7.4811785776977597e-23,7.6676954907100519e-39,2.1811014085762385e-34,2.3253523912911542e-35,9.8385613385182586e-51,3.4719762351254043e-47,7.9077208011712466e-63,1.1650298692052789e-42,7.2437111433984771e-35
6.288992643546176e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573223914275,0.099999983848072377,0.09999999899561865,2.7722671634265769e-54,2.8386420954249514e-39,1.4249285350028603e-31,2.0530164914613735e-42,5.1942609553648834e-27,6.2359769038573629e-55,2.0908807101574315e-23,0.0,1.5975257369407671e-30,8.605681079612765e-60,5.0664838347387631e-43,5.9602186999391255e-46,2.4507193052000255e-50,4.380940034913539e-41,1.2463457025394091e-88,1.6151760908491541e-08,2.0087627172886708e-09,1.6661989798206815e-13,1.6686328331799016e-13,5.1688762418668197e-17,4.6669299622000175e-17,1.1139535570925808e-22,1.6528220293969071e-38,5.2661415022023062e-34,6.5720096805672647e-35,3.603469084552333e-50,8.8768554847452123e-47,3.419371409549635e-62,2.5379586036864244e-42,1.5610237891148336e-34
7.424382006725612e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572896123264,0.099999980932846302,0.099999998814291724,9.0440518618443014e-54,5.4700187538948927e-39,2.3394611101492444e-31,5.6662004702146127e-42,8.5244448236745017e-27,1.775672926997288e-54,2.9137810553825906e-23,0.0,2.22667495606504e-30,2.2669075406800048e-59,9.7608854534264886e-43,1.4422410561553104e-45,6.9766258540924605e-50,7.1902684139261091e-41,5.2198487922409738e-88,1.9066956873147576e-08,2.3714165928199207e-09,1.9667982279529652e-13,1.9702537197887869e-13,6.5656146667937196e-17,7.1412341291897261e-17,1.5523227977614061e-22,3.1654496653218154e-38,1.098770494700815e-33,1.5902809131575156e-34,1.1191692111163524e-49,1.9770664477798224e-46,1.2401751326547398e-61,4.8899264470022727e-42,2.9888143645240449e-34
9.695160733084486e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572240612596,0.09999997510310768,0.099999998451637859,8.4309712267441931e-53,1.6032796662419658e-38,5.2025275559349901e-31,3.6177965963330203e-41,1.8939398711516613e-26,1.1187501110429713e-53,4.9680354223458417e-23,0.0,3.7979781380213952e-30,1.2105247551077099e-58,2.8594379585522898e-42,6.5060416136669912e-45,4.3926958990869538e-49,1.5977962284031101e-40,8.6149211976723653e-87,2.4896635290616088e-08,3.0967243049360284e-09,2.5678045248550977e-13,2.5738667736717445e-13,9.4885663307721008e-17,1.3881792964798276e-16,2.6465754917626869e-22,9.226506961844263e-38,3.5868357174309313e-33,7.1738585730260556e-34,1.0427729890294982e-48,7.751448939368768e-46,1.8106416363849877e-60,1.4327685245260063e-41,8.7055153646595605e-34
1.196593945944336e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571585197049,0.099999969274320311,0.099999998088984049,3.9847461690166799e-52,3.729940490158823e-38,9.7814822182619833e-31,1.4022086308898899e-40,3.5575922930924442e-26,4.2679668400916592e-53,7.5667005301700742e-23,0.0,5.7869091757942379e-30,4.2778211819483204e-58,6.6490019314635331e-42,2.0206389547745328e-44,1.6749268487161047e-48,3.00183187853896e-40,5.4402977186064404e-86,3.0725362488770524e-08,3.8220319651295963e-09,3.1685546472882648e-13,3.177984464941494e-13,1.2486358946328198e-16,2.310849789111055e-16,4.0307008185332581e-22,2.142171084405525e-37,8.8549899444484112e-33,2.2280487058551784e-33,4.9926955972539844e-48,2.2327044960021463e-45,1.0517060196186475e-59,3.332178428947578e-41,2.0198417783209725e-33
1.4236718185802232e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570929876607,0.099999963446483972,0.099999997726330253,1.3684457747411401e-51,7.4689751287276626e-38,1.6480121690235755e-30,4.1325505575371572e-40,5.9884239974149729e-26,1.2439943033764302e-52,1.0709544530385532e-22,0.0,8.1938175586864887e-30,1.1954601572643513e-57,1.330771769395951e-41,5.0166158412501432e-44,4.8795006708824994e-48,5.0537812801528607e-40,2.3975409169323114e-85,3.6553138622656389e-08,4.5473395734077737e-09,3.7690487043309482e-13,3.7826117411243275e-13,1.5507335643255293e-16,3.4871915109711839e-16,5.7045240776794069e-22,4.2861762497184626e-37,1.8337529769173034e-32,5.5315493408254152e-33,1.728686840848739e-47,5.2973800221083241e-45,4.2036745548184515e-59,6.6703561326591409e-41,4.0387469651490701e-33
1.6507496912161105e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957027465126,0.099999957619598553,0.099999997363676457,3.8821484843906786e-51,1.3480963856677336e-37,2.5703376106659991e-30,1.0229351353952471e-39,9.3312981661332052e-26,3.0596188591732165e-52,1.4396335625294431e-22,0.0,1.1019055602781573e-29,2.864760110488574e-57,2.400776968485702e-41,1.0744308787755163e-43,1.1995050991607463e-47,7.8762427340495354e-40,8.6192281427734821e-85,4.237996384732715e-08,5.2726471297777074e-09,4.3692868050377351e-13,4.3877500159204067e-13,1.8535178422827618e-16,4.9187272189949437e-16,7.6678706471481848e-22,7.7339558960783213e-37,3.3678509820897923e-32,1.184716434166682e-32,4.9020782547363413e-47,1.1029370998653645e-44,1.3508143771269677e-58,1.2035666527214137e-40,7.2827122514579074e-33
2.1049054364878852e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568964485773,0.099999945968679824,0.09999999663836899,2.3574612251703465e-50,3.5759003428051786e-37,5.3351614693376432e-30,4.7240953142978455e-39,1.9331769175557796e-25,1.3820672320226179e-51,2.3400831924177558e-22,0.0,1.7925934908467381e-29,1.2635785507477036e-56,6.3614913682442608e-41,3.7523451664091342e-43,5.4117517330484183e-47,1.6322938136159261e-39,9.0100403506866252e-84,5.4030762189505787e-08,6.7232620868214512e-09,5.5689955736545268e-13,5.5995591396943399e-13,2.4606955901142303e-16,8.5473950621448543e-16,1.2462435451275237e-21,2.0515203822757089e-36,8.9491979107775554e-32,4.1375064244686132e-32,3.025695154251418e-46,3.7663731292303655e-44,1.1139206201425627e-57,3.1903129571267079e-40,1.929047443400632e-32
2.55906118175966e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289567654700465,0.099999934321562858,0.099999995913061593,9.1958303958457223e-50,7.8137342458484363e-37,9.5988090769245118e-30,1.5331756173208785e-38,3.471502898714554e-25,4.4180821479838004e-51,3.4578335745447626e-22,0.0,2.6510373287672231e-29,4.0509387355240729e-56,1.3886414496574762e-40,9.9363438619570704e-43,1.7281447742707161e-46,2.9321905578621243e-39,4.9466622743471908e-83,6.5677758756071333e-08,8.1738768363180262e-09,6.7676818252458345e-13,6.8134125166394066e-13,3.0677447966187527e-16,1.3198405646109702e-15,1.8412999353769885e-21,4.484093394333277e-36,1.919008161938309e-31,1.0956263888884856e-31,1.1941162920585576e-45,9.9918402470770868e-44,5.2466857893010495e-57,6.9664956987778764e-40,4.2105326852282028e-32
3.467372672303209e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289565036269882,0.099999911038729294,0.099999994462447159,8.3136391004873476e-49,2.6578610309903568e-36,2.3938441704256116e-29,9.9126562246677817e-38,8.6235218184385734e-25,2.7404602896810552e-50,6.3444960367946645e-22,0.0,4.8723225949708747e-29,2.6391608178865699e-55,4.7130785333842507e-40,4.4531458386956556e-42,1.0692841623578983e-45,7.2889477861202946e-39,9.4464672751583371e-82,8.8960351523629481e-08,1.1075105712898388e-08,9.1619902614810035e-13,9.2472451938676237e-13,4.2813266471261953e-16,2.5564102218771427e-15,3.37765510399952e-21,1.526707715147856e-35,6.0596400759617087e-31,4.9102400580408077e-31,1.1387622326767491e-44,4.7184635494212889e-43,7.190115219843709e-56,2.3662060998914552e-39,1.4291382158772343e-31
4.3756841628467585e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289562419358525,0.099999887771087981,0.099999993011833155,3.8719575387298917e-48,6.7365904091303676e-36,4.8231479623935167e-29,3.7581942872745012e-37,1.7308299718489867e-24,1.0208339510951021e-49,1.0098140917245317e-21,0.0,7.7680192917000234e-29,1.0427945243224071e-54,1.1921396139197644e-39,1.3344566467255723e-41,3.9748473087906855e-45,1.4639662868824876e-38,6.6964697459401281e-81,1.1222775206948232e-07,1.3976333759976086e-08,1.1552219076894238e-12,1.1689236161858493e-12,5.4922250661059564e-16,4.2010892859077879e-15,5.3747390280147275e-21,3.873206865199753e-35,1.4171873873117294e-30,1.4714320768273323e-30,5.3849934580211307e-44,1.5009303717363745e-42,4.1082459313941881e-55,5.9892613993100465e-39,3.6154084062027895e-31
5.283995653390308e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192895598039654,0.099999864518628925,0.099999991561219553,1.3076376085500528e-47,1.4282258808671961e-35,8.5145982228605977e-29,1.0747847282388664e-36,3.0440343152797134e-24,2.892730702563395e-49,1.4717290635154101e-21,0.0,1.1340381828804052e-28,3.1474428599031121e-54,2.522453110445216e-39,3.1778600370453641e-41,1.1240600600600443e-44,2.5764265441795701e-38,3.2637436943006291e-80,1.3547997030691126e-07,1.6877560978008123e-08,1.3938375223102781e-12,1.4139370867046122e-12,6.7010926378571734e-16,6.2531174110277972e-15,7.831440777929762e-21,8.2191417389050416e-35,2.7728930008322061e-30,3.5040513436597159e-30,1.8249017364044297e-43,3.8022089648477311e-42,1.6188364280383518e-54,1.2681162973853558e-38,7.6511909387767431e-31
6.192307143933857e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289557190089512,0.099999841281342317,0.09999999011060634,3.6245389999072549e-47,2.6865791887032785e-35,1.3737693189125969e-28,2.5734384943328949e-36,4.8929352147944224e-24,6.8862790229689975e-49,2.0200470187900512e-21,0.0,1.559166064592393e-28,7.9845683285368716e-54,4.735534376184363e-39,6.5205938752749984e-41,2.670409559873005e-44,4.1440759038808868e-38,1.2730020698457315e-79,1.5871701614257739e-07,1.9778787367451194e-08,1.6320465639593368e-12,1.6597635174047527e-12,7.9081880273265048e-16,8.7117748565218325e-15,1.0746652192384317e-20,1.547483685270021e-34,4.8225081996295235e-30,7.1898990484531354e-30,5.0436470039538078e-43,8.3033602123975087e-42,5.1099777559861776e-54,2.3822843208927046e-38,1.4366750360569792e-30
7.100618634477406e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289554577729878,0.09999981805921819,0.099999988659993558,8.7274895765912009e-47,4.6363791740802417e-35,2.0764613104726973e-28,5.4392719786236427e-36,7.3680261914064342e-24,1.4487564248401533e-48,2.6546207137393123e-21,0.0,2.0524102230613466e-28,1.788197097340937e-53,8.1562370265355077e-39,1.204257059836772e-40,5.6065508142032992e-44,6.2445233607518993e-38,4.1973415552527142e-79,1.8193889947653161e-07,2.2680012928761703e-08,1.8698497253786189e-12,1.9064015397706549e-12,9.1133437979133994e-16,1.1576385698425412e-14,1.4119267835536923e-20,2.673025299339279e-34,7.7156677355215104e-30,1.3278676389487231e-29,1.2093795976641416e-42,1.6312152239424065e-41,1.3815283313479435e-53,4.1058567700690175e-38,2.4749542681708054e-30
8.917241615564506e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289549357555413,0.099999771660417888,0.099999985758769241,3.7883432110430176e-46,1.1504930717267739e-34,4.1331232564840145e-28,1.8756564571468402e-35,1.4556536253015077e-23,4.9562508580571177e-48,4.1819475442923808e-21,0.0,3.2441441406640259e-28,6.9218175658171175e-53,2.015873715405569e-38,3.2975943339035324e-40,1.9098256667776772e-43,1.2353356326641983e-37,3.3748129453291315e-78,2.2833721820864088e-07,2.8482461568809181e-08,2.3442411728644701e-12,2.4021068544780363e-12,1.151758894090231e-15,1.8520727286347927e-14,2.2232302799625788e-20,6.645258124203128e-34,1.6628715171611192e-29,3.6360739097420431e-29,5.2231230840742317e-42,5.0384714217971904e-41,7.4973767804521858e-53,1.0161592266296596e-37,6.1196058977269243e-30
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289546249064246,0.099999744034224194,0.099999984029558744,7.8960177157059801e-46,1.8186395366662128e-34,5.8461407895964976e-28,3.4832058157062106e-35,2.0498022828120142e-23,9.165167826189741e-48,5.2556210961433863e-21,0.0,4.0852094010617346e-28,1.3708416404523556e-52,3.1789841627047791e-38,5.4433489563032104e-40,3.5226584054727864e-43,1.7409431434294737e-37,9.504049334092851e-78,2.5596312487478701e-07,3.1940882563570093e-08,2.6262231943673862e-12,2.6990981172165841e-12,1.2946592951223641e-15,2.342854230216657e-14,2.7932419834630408e-20,1.051619060788848e-33,2.4319505396862221e-29,6.0020772900180904e-29,1.0884845341324496e-41,8.9043272738040114e-41,1.7522671109579984e-52,1.6037536121419652e-37,9.6529263345100854e-30
1.0733864596651605e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289544143434095,0.099999725322148944,0.099999982857546577,1.2340940346241192e-45,2.4142331550634149e-34,7.2444938891911106e-28,5.0926532806449877e-35,2.5324184181780418e-23,1.3365285328591489e-47,6.0525366450883243e-21,0.0,4.7110294344028216e-28,2.083982213311401e-52,4.2133320200056775e-38,7.4076083770192665e-40,5.1286274256666486e-43,2.1520040682886315e-37,1.7331045134331832e-77,2.7467500557363375e-07,3.428490690179572e-08,2.8170173829881233e-12,2.9010420404592195e-12,1.3913385249966193e-15,2.7080668830357576e-14,3.2161755797564501e-20,1.3970636260132198e-33,3.0702061293118229e-29,8.1679557557822005e-29,1.7020575558229377e-41,1.2657281013652928e-40,2.9166030457642735e-52,2.1267201009058305e-37,1.279588542565615e-29
