Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61)
4.5220884917396326e-07,0.09977366400000001,0.80000000000000004,0.0,0.25261448963753014,0.09597866950197477,0.083691234522173572,3.7568632190570466e-14,4.1468309796512271e-11,0.00037796626172311988,9.7612278583636555e-08,2.755138708717367e-18,5.2669627746842603e-14,3.2636191635878896e-10,8.3812918192641664e-29,4.9165697218808062e-09,1.9005379092045407e-20,1.2520136825190663e-20,5.9915167645586552e-19,2.5732806421802154e-23,4.1876948515838873e-14,3.5042472534472571e-22,0.0038081693140641693,0.03261700316985381,4.2851498473368401e-10,4.5874995810144789e-10,8.6387985849809703e-05,4.3711038436280844e-13,1.2929251184640927e-06,0.00021134021802727193,4.2967305507801764e-07,4.5117887219149512e-06,1.7426892185809511e-18,7.7393251991518061e-14
4.529595875698397e-07,0.09977366400000001,0.80000000000000004,0.0,0.25257049145962923,0.095978700997444724,0.083669266457434457,3.7860650137393984e-14,4.1685017679768167e-11,0.00037917854873627331,9.8114619757636266e-08,2.7693866189762256e-18,5.2915920827078584e-14,3.2727206148776769e-10,8.4877058403130432e-29,4.9234513902043068e-09,1.9152197875345209e-20,1.2590658511735337e-20,6.0347636055555718e-19,2.5912196133576463e-23,4.2043324317828901e-14,3.5386823117103973e-22,0.0038075027900531973,0.032660936864660886,4.2909077917253357e-10,4.5988790514835373e-10,8.6470725656334952e-05,4.3936039501168554e-13,1.2982307905646862e-06,0.00021196750609191596,4.3160402899724405e-07,4.5255295932294597e-06,1.7531841877739281e-18,7.7829075152203584e-14
4.5371032596571615e-07,0.09977366400000001,0.80000000000000004,0.0,0.25252651908673612,0.095978731400261447,0.083647311806234345,3.8154421421864844e-14,4.1902470227487376e-11,0.00038039233839572145,9.8618605250346809e-08,2.7836855998662051e-18,5.3162834768358535e-14,3.2818262891726564e-10,8.5952397291893702e-29,4.930328137039958e-09,1.9299828174339947e-20,1.2661450887859826e-20,6.0782441130540445e-19,2.6092510183452027e-23,4.220995432890629e-14,3.5733830942137624e-22,0.0038068366164371635,0.032704843725559818,4.2966621583507602e-10,4.6102660465683759e-10,8.6553389865515356e-05,4.4161820020894864e-13,1.3035488268056194e-06,0.0002125955172221303,4.3354018713945571e-07,4.5392839527426608e-06,1.7637233832566736e-18,7.8266576228740167e-14
4.5438599052200496e-07,0.09977366400000001,0.80000000000000004,0.0,0.2524869659931514,0.095978757829477609,0.083627564077698793,3.8420320758745731e-14,4.2098815192911944e-11,0.00038148603255137197,9.9073599824199525e-08,2.7965984299456508e-18,5.3385588147690311e-14,3.2900249909415857e-10,8.6929853789977497e-29,4.9365130135655107e-09,1.9433391415475247e-20,1.2725395906876896e-20,6.1175770345915102e-19,2.6255585645814242e-23,4.2360138187135536e-14,3.6048422050889967e-22,0.0038062373594983478,0.032744336979435337,4.3018380320916152e-10,4.6205207640422017e-10,8.6627723144536327e-05,4.4365690003722346e-13,1.3083456350282772e-06,0.00021316134482369021,4.35287165057545e-07,4.5516743885399461e-06,1.7732465565912088e-18,7.8661764546242519e-14
4.5506165507829376e-07,0.09977366400000001,0.80000000000000004,0.0,0.25244743376205636,0.095978783375318857,0.083607827193602019,3.8687651627304934e-14,4.2295765169010244e-11,0.00038258094143060945,9.9529929530365311e-08,2.8095527797137907e-18,5.3608844415996589e-14,3.2982270840498431e-10,8.7916524299224618e-29,4.9426939264348767e-09,1.9567615944023746e-20,1.2789561005379981e-20,6.1571004929336472e-19,2.6419414495668724e-23,4.2510527023053917e-14,3.6365188135006708e-22,0.0038056383858731647,0.032783808538891991,4.3070110129900998e-10,4.6307815547559103e-10,8.6701995424787285e-05,4.4570193355229978e-13,1.3131524661352626e-06,0.00021372775692350606,4.3703834792396518e-07,4.5640757122447104e-06,1.7828057095925096e-18,7.9058317063093095e-14
4.5573731963458257e-07,0.09977366400000001,0.80000000000000004,0.0,0.25240792237474596,0.095978808038576793,0.083588101144239355,3.8956419410790367e-14,4.2493321023087707e-11,0.00038367706388942708,9.9987595898011753e-08,2.8225487213892706e-18,5.383260356783982e-14,3.3064325547100489e-10,8.891247716011677e-29,4.9488708863480941e-09,1.9702503636653142e-20,1.2853946572104742e-20,6.196815089440603e-19,2.6583998950870757e-23,4.2661120395792934e-14,3.6684139951710038e-22,0.0038050396953222647,0.032823258423334875,4.3121811034741606e-10,4.6410484082385336e-10,8.6776206816984447e-05,4.4775331018286135e-13,1.3179693238595596e-06,0.00021429475296135485,4.387937384455499e-07,4.5764879061247952e-06,1.7924009176923926e-18,7.9456236236367635e-14
4.564129841908714e-07,0.09977366400000001,0.80000000000000004,0.0,0.25236843181253921,0.09597883182004209,0.083568385919918248,3.9226629503484346e-14,4.2691483622001046e-11,0.00038477439878526246,1.0044660045451914e-07,2.835586327185752e-18,5.4056865596879104e-14,3.3146413891913798e-10,8.991778107581142e-29,4.9550439039571347e-09,1.983805637067391e-20,1.2918552995706723e-20,6.2367214262577953e-19,2.674934123184675e-23,4.2811917864776926e-14,3.7005288288712981e-22,0.0038044412876065874,0.032862686652144868,4.3173483059725902e-10,4.6513213142079138e-10,8.6850357431436266e-05,4.4981103942894598e-13,1.3227962119232765e-06,0.00021486233237766791,4.4055333931974901e-07,4.5889109524778699e-06,1.8020322553480919e-18,7.9855524487772739e-14
4.570886487471602e-07,0.09977366400000001,0.80000000000000004,0.0,0.25232896205677818,0.095978854720504547,0.083548681510958317,3.9498287310699224e-14,4.2890253832159068e-11,0.00038587294497699482,1.0090694472548216e-07,2.8486656693118213e-18,5.4281630495874298e-14,3.3228535738193465e-10,9.0932505113105172e-29,4.9612129898661009e-09,1.9974276024034069e-20,1.2983380664761461e-20,6.2768201063143207e-19,2.6915443561591548e-23,4.2962918989726417e-14,3.7328643964228484e-22,0.0038038431624873685,0.032902093244678611,4.3225126229148423e-10,4.6616002625512817e-10,8.6924447378043082e-05,4.518751308322533e-13,1.3276331340401268e-06,0.00021543049461352742,4.423171532351859e-07,4.6013448336313925e-06,1.8116997960268085e-18,8.0256184203302515e-14
4.57764313303449e-07,0.09977366400000001,0.80000000000000004,0.0,0.25228951308882919,0.09597887674075295,0.083528987907691143,3.9771398248781787e-14,4.3089632519521063e-11,0.0003869727013249415,1.0136863023471244e-07,2.8617868199708583e-18,5.4506898256691043e-14,3.3310690949755001e-10,9.1956718703630847e-29,4.9673781546315047e-09,2.0111164475312673e-20,1.3048429967763416e-20,6.3171117333222667e-19,2.7082308165665296e-23,4.3114123330661892e-14,3.7654217826980818e-22,0.0038032453197261338,0.032941478220268557,4.327674056720915e-10,4.6718852428780934e-10,8.6998476766308639e-05,4.5394559380997244e-13,1.3324800939066876e-06,0.00021599923911066611,4.4408518287915751e-07,4.6137895319425131e-06,1.8214036149844399e-18,8.0658217831719888e-14
4.584399778597378e-07,0.09977366400000001,0.80000000000000004,0.0,0.25225008489008166,0.095978897881575223,0.083509305100460576,4.0045967745117625e-14,4.3289620549595233e-11,0.00038807366669085612,1.018316585042408e-07,2.8749498513609368e-18,5.4732668870305123e-14,3.3392879390971967e-10,9.299049164485951e-29,4.9735394087624624e-09,2.0248723603714377e-20,1.3113701293125013e-20,6.3575969117762e-19,2.7249937272190809e-23,4.3265530447907124e-14,3.7982020756214891e-22,0.0038026477590847019,0.032980841598222996,4.3328326098069362e-10,4.6821762447810976e-10,8.7072445705340307e-05,4.560224377785871e-13,1.3373370952041816e-06,0.00021656856531146964,4.458574309330125e-07,4.62624502979803e-06,1.8311437878120211e-18,8.1061627832816438e-14
4.591156424160266e-07,0.09977366400000001,0.80000000000000004,0.0,0.25221067744194892,0.09597891814375839,0.083489633079622316,4.0322001238125147e-14,4.3490218787440077e-11,0.00038917583993792435,1.0229603105431892e-07,2.8881548356747142e-18,5.4958942326807113e-14,3.3475100926773336e-10,9.4033894101224237e-29,4.97969676272095e-09,2.0386955289063417e-20,1.3179195029176924e-20,6.398276246951265e-19,2.7418333111850446e-23,4.3417139902092766e-14,3.8312063661706741e-22,0.0038020504803251824,0.033020183397826162,4.3379882845947211e-10,4.6924732582507273e-10,8.7146354303841618e-05,4.5810567229448445e-13,1.3422041416083172e-06,0.00021713847265897242,4.4763390006536194e-07,4.6387113096143187e-06,1.8409203877597568e-18,8.1466416582756473e-14
4.597913069723154e-07,0.09977366400000001,0.80000000000000004,0.0,0.25217129072586764,0.09597893752808849,0.083469971835544263,4.0599504177255877e-14,4.3691428097663855e-11,0.00039027921993076234,1.0276174940342118e-07,2.9014018450993485e-18,5.5185718615406047e-14,3.35573554226414e-10,9.5086996604991125e-29,4.9858502269219779e-09,2.0525861411798936e-20,1.3244911564167604e-20,6.4391503449022799e-19,2.7587497917883703e-23,4.3568951254159129e-14,3.8644357483771529e-22,0.0038014534832099735,0.033059503638338178,4.3431410834991502e-10,4.7027762731006236e-10,8.7220202670121945e-05,4.6019530681187002e-13,1.3470812367816499e-06,0.00021770896059685477,4.4941459294197696e-07,4.6511883538372752e-06,1.850733489134273e-18,8.1872586494615267e-14
4.604669715286042e-07,0.09977366400000001,0.80000000000000004,0.0,0.25213192472329793,0.095978956035350699,0.083450321358606291,4.0878482022998577e-14,4.3893249344422941e-11,0.00039138380553541249,1.0322881506824774e-07,2.914690951816336e-18,5.5412997724435914e-14,3.3639642744608205e-10,9.6149870057801091e-29,4.9919998117339309e-09,2.0665443852966724e-20,1.3310851286262139e-20,6.4802198124626707e-19,2.7757433926083221e-23,4.372096406536105e-14,3.8978913193277605e-22,0.0038008567675017653,0.033098802338995162,4.3482910089265672e-10,4.7130852789245564e-10,8.7293990912106363e-05,4.6229135071349186e-13,1.3519683843668745e-06,0.00021828002856944778,4.5119951222605985e-07,4.6636761449422189e-06,1.8605831678954699e-18,8.2280140039118038e-14
4.61142636084893e-07,0.09977366400000001,0.80000000000000004,0.0,0.25209257941572344,0.095978973666329265,0.083430681639200199,4.1158940246881189e-14,4.4095683391421043e-11,0.0003924895956193404,1.0369722956372671e-07,2.9280222280014193e-18,5.5640779641359695e-14,3.3721962759253168e-10,9.7222585731660354e-29,4.9981455274787666e-09,2.0805704494214006e-20,1.3377014583541594e-20,6.5214852572436787e-19,2.7928143374792171e-23,4.3873177897270963e-14,3.9315741791655417e-22,0.0038002603329635354,0.033138079519009205,4.3534380632867076e-10,4.7234002656092823e-10,8.7367719137324673e-05,4.6439381347779785e-13,1.3568655879998873e-06,0.00021885167602172801,4.529886605699197e-07,4.6761746654338521e-06,1.8704694982715187e-18,8.2689079625040629e-14
4.6181830064118183e-07,0.09977366400000001,0.80000000000000004,0.0,0.25205325478465118,0.095978990421807478,0.083411052667729829,4.1440884331461786e-14,4.4298731101911232e-11,0.00039359658905143357,1.0416699440301486e-07,2.9413957458245197e-18,5.586906435277229e-14,3.3804315333701515e-10,9.8305215269653025e-29,5.0042873844321675e-09,2.0946645217785647e-20,1.3443401844003779e-20,6.5629472876324995e-19,2.8099628504902077e-23,4.4025592311781118e-14,3.9654854310903832e-22,0.0037996641793585544,0.033177335197568526,4.3585822489897083e-10,4.7337212231939213e-10,8.7441387452913996e-05,4.66502704614378e-13,1.3617728513086045e-06,0.00021942390239931554,4.5478204061745583e-07,4.6886838978461995e-06,1.8803925535425182e-18,8.3099407627038555e-14
4.6249396519747063e-07,0.09977366400000001,0.80000000000000004,0.0,0.25201395081161138,0.095979006302567796,0.083391434434611,4.1724319770337514e-14,4.4502393338693212e-11,0.00039470478470199751,1.0463811109750058e-07,2.9548115774496068e-18,5.6097851844405925e-14,3.3886700335621256e-10,9.9397830687231973e-29,5.0104253928238151e-09,2.1088267906517401e-20,1.3510013455561607e-20,6.6046065127920444e-19,2.8271891559849615e-23,4.4178206871107501e-14,3.9996261813601557e-22,0.0037990683064503764,0.033216569393837346,4.3637235684339129e-10,4.7440481413452225e-10,8.7514995965635068e-05,4.6861803349382006e-13,1.366690177899534e-06,0.00021999670714847747,4.5657965501267473e-07,4.7012038247425356e-06,1.8903524095346082e-18,8.3511126509019102e-14
4.6316962975375944e-07,0.09977366400000001,0.80000000000000004,0.0,0.25197466747815783,0.095979021309391704,0.083371826930271481,4.2009252068147609e-14,4.470667096411214e-11,0.00039581418144275283,1.0511058115680634e-07,2.9682697950345946e-18,5.6327142101134387e-14,3.3969117633220752e-10,1.0050050437327711e-28,5.0165595628376112e-09,2.1230574443830309e-20,1.3576849806042316e-20,6.6464635426602544e-19,2.8444934785613844e-23,4.4331021137793103e-14,4.0339975392916511e-22,0.003798472714002848,0.033255782126956068,4.3688620240157183e-10,4.7543810097956825e-10,8.7588544781865428e-05,4.7073980950979647e-13,1.3716175713665033e-06,0.00022057008971612622,4.5838150639239994e-07,4.7137344287153289e-06,1.9003491418720395e-18,8.3924238726991609e-14
4.6384529431004825e-07,0.09977366400000001,0.80000000000000004,0.0,0.2519354047658674,0.095979035443059788,0.083352230145150849,4.2295686740563389e-14,4.4911564840060811e-11,0.00039692477814683294,1.0558440608879003e-07,2.9817704707312301e-18,5.6556935106977911e-14,3.4051567095245983e-10,1.0161330909129305e-28,5.02268990461192e-09,2.1373566713724485e-20,1.3643911283188132e-20,6.6885189879476033e-19,2.8618760430712753e-23,4.4484034674711467e-14,4.0686006172616145e-22,0.0037978774017801012,0.033294973416041221,4.3739976181392879e-10,4.7647198187528466e-10,8.7662034007590366e-05,4.7286804220263978e-13,1.3765550353023545e-06,0.00022114404954981271,4.6018759737974833e-07,4.7262756923861575e-06,1.9103828231435677e-18,8.4338746629158055e-14
4.6452095886633705e-07,0.09977366400000001,0.80000000000000004,0.0,0.25189616265634041,0.095979048704351769,0.083332644069700743,4.2583629314290752e-14,4.511707582797859e-11,0.00039803657368878061,1.060595873995471e-07,2.9953136766850139e-18,5.6787230845106729e-14,3.4134048590978573e-10,1.0273631798027421e-28,5.0288164282397527e-09,2.1517246600774619e-20,1.3711198274655531e-20,6.7307734601365066e-19,2.8793370746201028e-23,4.4637247045069356e-14,4.1034365307074977e-22,0.0037972823695465547,0.033334143280185566,4.3791303531979425e-10,4.7750645580818096e-10,8.7735463748422909e-05,4.750027409722476e-13,1.381502573280788e-06,0.00022171858609773066,4.6199793059759613e-07,4.7388275984056701e-06,1.9204535281843387e-18,8.4754652642387649e-14
4.6519662342262586e-07,0.09977366400000001,0.80000000000000004,0.0,0.25185694113120005,0.095979061094046386,0.083313068694384596,4.2873085327075954e-14,4.5323204788849386e-11,0.00039914956694454481,1.0653612659341366e-07,3.0088994850350441e-18,5.7018029297847171e-14,3.4216561990232367e-10,1.0386960455623131e-28,5.0349391437690814e-09,2.1661615990122066e-20,1.3778711168013935e-20,6.7732275714805e-19,2.8968767985666108e-23,4.4790657812411142e-14,4.1385063981287513e-22,0.0037966876170669158,0.033373291738458072,4.3842602315780982e-10,4.7854152175048585e-10,8.7808834109605858e-05,4.7714391517695726e-13,1.3864601888571795e-06,0.00022229369880871815,4.6381250866501395e-07,4.7513901294534955e-06,1.9305613330811307e-18,8.5171959236930131e-14
4.6587228797891467e-07,0.09977366400000001,0.80000000000000004,0.0,0.25181774017209291,0.095979072612921532,0.083293504009677666,4.3164060327706177e-14,4.5529952583201243e-11,0.00040026375679147794,1.070140251729683e-07,3.0225279679139302e-18,5.7249330446685599e-14,3.4299107163351176e-10,1.0501324271316945e-28,5.0410580612030395e-09,2.180667676746984e-20,1.3846450350745257e-20,6.8158819350033074e-19,2.9144954405225631e-23,4.4944266540621718e-14,4.1738113410876452e-22,0.0037960931441061779,0.033412418809904025,4.389387255670596e-10,4.7957717870718211e-10,8.788214519599967e-05,4.7929157427059611e-13,1.3914278855826553e-06,0.00022286938713224992,4.6563133418982913e-07,4.7639632682381778e-06,1.9407063118251758e-18,8.5590668808469284e-14
4.6654795253520347e-07,0.09977366400000001,0.80000000000000004,0.0,0.2517785597606888,0.095979083261754153,0.083273950006067118,4.3456559875998739e-14,4.5737320071108684e-11,0.00040137914210833388,1.0749328463903304e-07,3.0361991974477294e-18,5.7481134272271236e-14,3.4381683981207247e-10,1.0616730672380057e-28,5.0471731905000658e-09,2.1952430819078968e-20,1.3914416210244752e-20,6.8587371644967623e-19,2.9321932263525195e-23,4.5098072793928521e-14,4.2093524842098594e-22,0.0037954989504296165,0.033451524513545015,4.3945114278655371e-10,4.8061342569289199e-10,8.7955397112088676e-05,4.8144572771801562e-13,1.396405666999395e-06,0.00022344565051843771,4.6745440977247115e-07,4.7765469974971482e-06,1.9508885377638038e-18,8.6010783729357678e-14
4.672236170914923e-07,0.09977366400000001,0.80000000000000004,0.0,0.25173939987868021,0.09597909304132031,0.083254406674051998,4.3750589542812643e-14,4.5945308112189349e-11,0.00040249572177526499,1.0797390649067633e-07,3.0499132457558189e-18,5.771344075442127e-14,3.4464292315198371e-10,1.0733187124083302e-28,5.0532845415741625e-09,2.2098880031761921e-20,1.3982609133819175e-20,6.9017938745209365e-19,2.9499703821735353e-23,4.5252076136905202e-14,4.2451309551855488e-22,0.0037949050358027973,0.033490608868378957,4.3996327505408521e-10,4.8165026168451321e-10,8.8028589961997608e-05,4.8360638485730439e-13,1.4013935366264735e-06,0.00022402248841803593,4.6928173801346961e-07,4.7891412999966372e-06,1.961108087008844e-18,8.6432306468650304e-14
4.678992816477811e-07,0.09977366400000001,0.80000000000000004,0.0,0.2517002605077831,0.095979101952395188,0.083234874004143047,4.4046154910050524e-14,4.6153917565603222e-11,0.00040361349467381877,1.0845589222521515e-07,3.0636701849507955e-18,5.7946249872125005e-14,3.4546932037245489e-10,1.0850701129803401e-28,5.0593921242951194e-09,2.2246026292877198e-20,1.4051029508686145e-20,6.9450526804033012e-19,2.9678271343548717e-23,4.5406276134474702e-14,4.2811478847702189e-22,0.0037943113999915679,0.033529671893380193,4.404751226074093e-10,4.826876856720267e-10,8.8101723849480927e-05,4.8577355506595961e-13,1.4063914979727671e-06,0.00022459990028243605,4.7111332150524728e-07,4.8017461585316225e-06,1.9713650350127538e-18,8.6855239471467391e-14
