Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
8.735294971778847e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45188438411653381,0.11825211378496203,0.022815341223339673,3.5330673714462246e-16,2.494189020558836e-14,2.8111818480956275e-08,3.5261248850668929e-11,1.5897722829057005e-12,5.06245359691641e-27,7.7099214773039327e-06,4.1271388035548921e-24,7.6149173347559957e-06,3.2402760570861668e-17,4.9064521953093873e-19,1.3954940306054248e-20,2.8144216476599873e-22,9.9396083017585893e-13,2.1553561271902809e-17,0.00041007752791520196,1.2452792496989025e-05,2.9755594838779031e-07,9.8207080484657477e-12,4.3462847260839754e-11,2.9263183647517565e-11,1.3408688404421371e-14,1.2364603346639325e-12,6.4669288809173983e-08,1.3904655811870106e-11,9.2957179480990748e-17,8.3577708538230119e-11,2.5975022588842866e-17,4.7444454404942349e-17,1.0927575647297935e-16,2.0942864392455718e-19
9.140557398669582e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45186528230019757,0.11823324987488158,0.02281505267579545,4.3405853007186391e-16,2.922134338985237e-14,3.0761023223605757e-08,4.1264632738953664e-11,1.8213195532420301e-12,6.6869804807575567e-27,8.0676273095008289e-06,5.2759859540185219e-24,7.9636720689582479e-06,3.774819259099618e-17,6.14469830604869e-19,1.7594943796239625e-20,3.4498477527883519e-22,1.1412093513045177e-12,2.618102831593619e-17,0.00042858000553991197,1.3029874716699797e-05,3.1608166944436728e-07,1.0840092563270795e-11,4.5492633161438763e-11,2.9770344612414581e-11,1.364107166565273e-14,1.273987961780224e-12,6.8385236358921843e-08,1.5539327067278937e-11,1.0275395013668797e-16,9.5201827983903401e-11,3.1916995666175373e-17,5.5626911044651253e-17,1.2799036432062899e-16,2.4863648861523709e-19
9.545819825560319e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45184622550628128,0.1182144313441777,0.022814764156265901,5.2839113363601126e-16,3.4054714767957657e-14,3.3527856205852221e-08,4.7955016819343716e-11,2.0743101915099632e-12,8.7241763001842819e-27,8.4253340611211996e-06,6.6696771339000279e-24,8.3120312810989263e-06,4.3663244483903781e-17,7.6266010147964749e-19,2.1954287766642311e-20,4.1905884519344986e-22,1.3034251602207356e-12,3.1524684514961335e-17,0.00044703703900583416,1.3606900032933071e-05,3.3502185601358678e-07,1.192264114432079e-11,4.7522373018200327e-11,3.0277503970746433e-11,1.3873454128938168e-14,1.3130061598212488e-12,7.2164206883866721e-08,1.7282483548838401e-11,1.1318152997351478e-16,1.0780668807435366e-10,3.8840853255045428e-17,6.4763795458321011e-17,1.4885797592387702e-16,2.9311501779300838e-19
9.951082252451055e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45182721362361006,0.11819565808125831,0.022814475664691625,6.3785241629369142e-16,3.9494252005325173e-14,3.6412128054991513e-08,5.5376729306621364e-11,2.3496913765507228e-12,1.1253726302378778e-26,8.7830416890233412e-06,8.3457932246390444e-24,8.6599957384389762e-06,5.0177738520382925e-17,9.3879193861458626e-19,2.713349717180844e-20,5.0483801892927199e-22,1.4815173299143142e-12,3.7655987867656729e-17,0.000465448739951458,1.4183868515086967e-05,3.5437599113763347e-07,1.3070014390618097e-11,4.9552066593300021e-11,3.0784661681749444e-11,1.4105835779988132e-14,1.3535800016870078e-12,7.6006148293292073e-08,1.9136603320742699e-11,1.242594981304278e-16,1.2142408166751829e-10,4.6851507924439183e-17,7.4919317436204034e-17,1.7201806963767114e-16,3.4333077212005931e-19
9.999999999999999e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4518249218010934,0.11819339508575594,0.022814440843815266,6.5216616334972212e-16,4.0194464753670326e-14,3.6768212392791376e-08,5.632419855851399e-11,2.3844913663159591e-12,1.1596573267783676e-26,8.8262193276667782e-06,8.5691477693539862e-24,8.7019705934598959e-06,5.100605160464708e-17,9.6212650716045022e-19,2.781924307933774e-20,5.1604267475350977e-22,1.5041323712917725e-12,3.8452896945806057e-17,0.00046766808825200799,1.425350843261932e-05,3.5674013200833841e-07,1.3212973536217589e-11,4.9797060350645268e-11,3.0845878723556932e-11,1.4133885664827395e-14,1.3585858970459404e-12,7.6474151720191794e-08,1.9368031136744414e-11,1.2564161513811324e-16,1.2313776337785591e-10,4.7897175648206201e-17,7.6217183938948714e-17,1.7497548196313904e-16,3.4980336558007991e-19
1.0356344679341792e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4518082465412907,0.11817692997480683,0.022814187201013355,7.6409229876116133e-16,4.5595659018703212e-14,3.9413652587900786e-08,6.357506921386617e-11,2.6484099826361461e-12,1.4366257941668976e-26,9.1407501501985628e-06,1.0345621773384822e-23,9.0075662066193339e-06,5.7321528958323764e-17,1.146805503437361e-18,3.3241779852191825e-20,6.0356958280376933e-22,1.6764182922738817e-12,4.4649886131334271e-17,0.00048381521973975928,1.4760780231261902e-05,3.7414355486782333e-07,1.428386992955778e-11,5.1581713649660536e-11,3.129181770471234e-11,1.4338216604789097e-14,1.3957757063854533e-12,7.9911007538808781e-08,2.1104163122222814e-11,1.3600766845420582e-16,1.3608499558705843e-10,5.6059385708198675e-17,8.6159338929385675e-17,1.9761317092216054e-16,3.9977371847054988e-19
1.0761607106232529e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45178932414871081,0.11815824691378123,0.02281389876517198,9.0886534548703993e-16,5.2418245703083799e-14,4.2532246826791903e-08,7.259630482766932e-11,2.9714125791077652e-12,1.8164282505157403e-26,9.4984594017705664e-06,1.2714334231753812e-23,9.3547434496633097e-06,6.5124500008068028e-17,1.3910277414067196e-18,4.0397344656951805e-20,7.1657600932483529e-22,1.8890837861148922e-12,5.2584820181984828e-17,0.00050213658945888603,1.5337635248262734e-05,3.9432402419044301e-07,1.5565862393001412e-11,5.3611313950948117e-11,3.1798971998975709e-11,1.4570596589613505e-14,1.4396606336664449e-12,8.3878730615715363e-08,2.3187638481599703e-11,1.4844609907255607e-16,1.5181963022414796e-10,6.6580432090608145e-17,9.8551372879354747e-17,2.2578884699227298e-16,4.6295773865314057e-19
1.1166869533123265e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45177044633553826,0.11813960878741356,0.022813610357108542,1.0740333544455527e-15,6.0025080772665616e-14,4.5767731015203937e-08,8.2487672244040994e-11,3.3196454300177439e-12,2.2763173599532982e-26,9.8561694009947882e-06,1.5501163276626707e-23,9.7015282299789168e-06,7.361656435562357e-17,1.6761955167845466e-18,4.8727716015636841e-20,8.4525649738587727e-22,2.120492804887576e-12,6.1542727216420355e-17,0.00052041295992284351,1.591443363160093e-05,4.149168729530226e-07,1.6917643392759192e-11,5.5640867261568964e-11,3.2306124523931374e-11,1.480297572103002e-14,1.485303278575774e-12,8.7909262564382983e-08,2.5389503745340015e-11,1.6159510210103581e-16,1.6865741870450154e-10,7.8536117557087003e-17,1.1216458254197316e-16,2.5669370167953339e-16,5.3342111727597166e-19
1.1572131960014002e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45175161299172084,0.11812101548520913,0.022813321976764233,1.261567945697925e-15,6.8483147688504176e-14,4.9119928634222017e-08,9.3297373896026848e-11,3.6940544937716363e-12,2.8292182340088774e-26,1.0213880105257775e-05,1.8759580208991218e-23,1.004792130836115e-05,8.2827662025129631e-17,2.0074793502480279e-18,5.8370045132102636e-20,9.9108850862563096e-22,2.3716475440573831e-12,7.1609043853225919e-17,0.00053864444167217563,1.6491175445496769e-05,4.3592157179104702e-07,1.8340861495484707e-11,5.7670373346665548e-11,3.2813275239021985e-11,1.5035353985913821e-14,1.5327732659288749e-12,9.2002547471664597e-08,2.7712232091278262e-11,1.7547525348224442e-16,1.8662704563160324e-10,9.2053442872272689e-17,1.2706978081597134e-16,2.9047937027498341e-16,6.1172702545888825e-19
1.1977394386904739e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517328240074851,0.11810246689694598,0.022813033624080385,1.4735531485715718e-15,7.7863503645454035e-14,5.2588666418909708e-08,1.0507457706286506e-10,4.0955854227729884e-12,3.4895489113709863e-26,1.0571591472076535e-05,2.2547472434165858e-23,1.0393923443994242e-05,9.2787759469197298e-17,2.3905077565198435e-18,6.9471417967190459e-20,1.1556292999690978e-21,2.6435733481473753e-12,8.2872709161061338e-17,0.00055683114497464799,1.7067860752881539e-05,4.5733758805510736e-07,1.9837162196986765e-11,5.9699831972113071e-11,3.3320424103740475e-11,1.5267731371457118e-14,1.5821413447038773e-12,9.615852847232855e-08,3.0158295536163778e-11,1.901074029557332e-16,2.0575646541687501e-10,1.0726494416757007e-16,1.4333942886158364e-16,3.2730051431915271e-16,6.9846400028540667e-19
1.2382656813795475e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45171407927333618,0.11808396291267398,0.022812745298998505,1.7121879865909136e-15,8.8241441597104733e-14,5.6173774374943553e-08,1.1786941237954053e-10,4.5251835630698038e-12,4.273329188880473e-26,1.0929303459097912e-05,2.6927321029997318e-23,1.0739535394453847e-05,1.0352684885887087e-16,2.831392180360919e-18,8.2189160148637327e-20,1.3405174522433372e-21,2.9373186574329875e-12,9.5426167621487086e-17,0.00057497317982592487,1.7644489615399791e-05,4.7916438573849857e-07,2.140818789596283e-11,6.1729242904515865e-11,3.3827571077629428e-11,1.550010786517979e-14,1.6334793823536331e-12,1.0037714775051638e-07,3.2730164918641234e-11,2.0551268415735894e-16,2.2607292020606952e-10,1.2430869785887499e-16,1.6104763437001095e-16,3.6731481640262389e-16,7.9424642233889828e-19
1.2787919240686212e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45169537868005688,0.11806550342271439,0.022812457001460226,1.9797890597170608e-15,9.9696655299697948e-14,5.9875085795438704e-08,1.3173297234901206e-10,4.9837939540028211e-12,5.1982931089924174e-26,1.1287016024097946e-05,3.1966378404574072e-23,1.1084757915709201e-05,1.150749475461092e-16,3.3367525297218394e-18,9.6691138921135014e-20,1.5474743948308462e-21,3.2539549542815599e-12,1.0936537203346353e-16,0.00059307065595024877,1.8221062093411559e-05,5.0140142540526626e-07,2.3055577867158363e-11,6.3758605911203794e-11,3.4334716120280644e-11,1.5732483454940146e-14,1.6868603590364085e-12,1.0465834654122517e-07,3.5430309855438839e-11,2.2171252484690692e-16,2.47602957410435e-10,1.4332832541479328e-16,1.802701501471897e-16,4.1068297498487858e-16,8.9971499217483908e-19
1.3193181667576948e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45167672211870746,0.11804708831765903,0.022812168731407338,2.2787931242495364e-15,1.1231340735360646e-13,6.3692437277954956e-08,1.4671730984051815e-10,5.4723613278556273e-12,6.2840051038977115e-26,1.1644729124981261e-05,3.7736846040284911e-23,1.1429591762125231e-05,1.2746209764685045e-16,3.9137433044370473e-18,1.1315606224142123e-19,1.7783059264030743e-21,3.5945767091294797e-12,1.2478978637314724e-16,0.000611123682801115,1.8797578245994669e-05,5.2404816411870743e-07,2.4780968233956715e-11,6.578792076022877e-11,3.4841859191334637e-11,1.5964858128945915e-14,1.7423583617649056e-12,1.0900206513181398e-07,3.8261198687454904e-11,2.3872865726268996e-16,2.7037244685139679e-10,1.6447299801415431e-16,2.0108437287529134e-16,4.5756869917574428e-16,1.0155372044632281e-18
1.3598444094467685e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45165810948062429,0.11802871748836964,0.022811880488781782,2.6117596706493711e-15,1.261807002184891e-13,6.7625668741671564e-08,1.6287543656188431e-10,5.9918301095065541e-12,7.551979795305953e-26,1.2002442719780425e-05,4.4316052322527618e-23,1.1774037686464617e-05,1.4071836569713605e-16,4.5700803184298248e-18,1.3177377512513348e-19,2.0349037317587088e-21,3.9603013260890483e-12,1.4180238862134802e-16,0.00062913236956194606,1.9374038130946999e-05,5.4710405537032928e-07,2.6585991940404343e-11,6.7817187220361125e-11,3.5349000250480045e-11,1.619723187576524e-14,1.8000485784733083e-12,1.1340824286353443e-07,4.1225298427890123e-11,2.5658312860171969e-16,2.9440659752772674e-10,1.8789744112814108e-16,2.2356934155630544e-16,5.0813870343903473e-16,1.1424078187382519e-18
1.4003706521358422e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45163954065741996,0.11801039082597728,0.022811592273525652,2.9813734989000647e-15,1.4139245017809343e-13,7.1674623444720548e-08,1.8026132150752983e-10,6.5431444160823751e-12,9.0258054508392047e-26,1.2360156766655328e-05,5.178663045492609e-23,1.2118096439889831e-05,1.5487384236092401e-16,5.3140680134120054e-18,1.5274555334824126e-19,2.3192468947339988e-21,4.3522690881767152e-12,1.6050967356416866e-16,0.0006470968251467645,1.9950441804788795e-05,5.7056854900927113e-07,2.8472278722675586e-11,6.9846405061086237e-11,3.5856139257453161e-11,1.6429604684337969e-14,1.8600072920020669e-12,1.1787681813308545e-07,4.432507471076206e-11,2.7529831162402826e-16,3.1972997401394744e-10,2.1376193904285228e-16,2.4780573564839506e-16,5.6256270222414256e-16,1.2810493271462108e-18
1.4408968948249158e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45162101554098194,0.11799210822188154,0.022811304085581175,3.3904472909177294e-15,1.5804766423153816e-13,7.5839148001666897e-08,1.9892988938755602e-10,7.1272480566137945e-12,1.073127110083519e-25,1.2717871223892573e-05,6.0236696462957852e-23,1.2461768771965104e-05,1.6995864218413134e-16,6.1546273622614994e-18,1.7628439459282994e-19,2.6334034071367417e-21,4.7716431021545674e-12,1.8102165556825534e-16,0.00066501715820086306,2.0526789322765036e-05,5.9444109117219127e-07,3.0441455079982304e-11,7.1875574052600912e-11,3.636327617203742e-11,1.6661976543986943e-14,1.9223118740001293e-12,1.2240772839419218e-07,4.7562991734452325e-11,2.9489691537975792e-16,3.4636651249828881e-10,2.4223233932637507e-16,2.738758732397076e-16,6.2101340454360747e-16,1.4322124199823234e-18
1.4814231375139895e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451602534023473,0.11797386956774993,0.022811015924890741,3.8419241799720719e-15,1.7625061988801578e-13,8.0119092401125999e-08,2.1893701903768696e-10,7.7450845316927096e-12,1.2696497320851943e-25,1.3075586049904853e-05,6.9760027285193308e-23,1.2805055430658383e-05,1.8600290338741151e-16,7.1013243603193151e-18,2.0261530711410053e-19,2.9795316736788769e-21,5.2196092429774157e-12,2.0345187133266665e-16,0.00068289347710147417,2.1103080738847731e-05,6.1872112421362761e-07,3.2495144244932457e-11,7.3904693965809866e-11,3.6870410954062824e-11,1.6894347444429534e-14,1.9870407787443599e-12,1.2700091015920861e-07,5.0941512200568009e-11,3.1540199605763626e-16,3.7433953646824369e-10,2.7348005724603417e-16,3.0186370932584249e-16,6.836665084958769e-16,1.5966764490085629e-18
1.5219493802030632e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45158409599732952,0.11795567475551724,0.022810727791396871,4.338880317294835e-15,1.9611104784113992e-13,8.451431002350765e-08,2.4033954180613004e-10,8.3975970331312222e-12,1.4952070685615336e-25,1.3433301203230329e-05,8.0456238949998199e-23,1.3147957162343216e-05,2.0303678768513982e-16,8.1643991027550817e-18,2.3197559599961475e-19,3.3598820128982908e-21,5.6973760978378931e-12,2.2791738262067693e-16,0.00070072588995843726,2.1679316105738316e-05,6.4340808663683183e-07,3.4634966153343031e-11,7.593376457232229e-11,3.7377543563405557e-11,1.7126717375789234e-14,2.0542735368758873e-12,1.316562990007448e-07,5.4463097252109809e-11,3.3683696795341449e-16,4.0367177205165772e-10,3.0768208014522138e-16,3.3185483398931977e-16,7.5070069572006545e-16,1.7752498879863069e-18
1.5624756228921368e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45156570135526142,0.11793752367738487,0.022810439685042254,4.8845274358118177e-15,2.177443174984736e-13,8.9024657658876335e-08,2.6319523991547085e-10,9.0857284436224397e-12,1.7531181900831388e-25,1.3791016642532027e-05,9.2430964836628241e-23,1.3490474711800615e-05,2.2109048012048876e-16,9.3547954460639548e-18,2.646151470899762e-19,3.7767981540520934e-21,6.2061749098019279e-12,2.545387789741858e-16,0.00071851450461486407,2.2255495474870066e-05,6.6850141302508517e-07,3.6862537413511899e-11,7.7962785644448499e-11,3.7884673959987347e-11,1.7359086328607377e-14,2.1240907490531352e-12,1.3637382955331727e-07,5.8130206412888508e-11,3.5922561455681866e-16,4.3438536302118459e-10,3.4502097178738231e-16,3.6393647040256119e-16,8.2229762577636979e-16,1.9687707901544248e-18
1.6030018655812105e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45154734999025148,0.11791941622582013,0.022810151605769709,5.4822154107223933e-15,2.4127162534150434e-13,9.3649995524917689e-08,2.8756284480074945e-10,9.8104213364029849e-12,2.0469767620489795e-25,1.4148732326597215e-05,1.0579603402083891e-22,1.3832608822220868e-05,2.4019418891257491e-16,1.0684191251750209e-17,3.0079670862601335e-19,4.2327187299510976e-21,6.7472595210269471e-12,2.8344018041181147e-16,0.00073625942864780265,2.2831618896410481e-05,6.9400053397349853e-07,3.9179471274953406e-11,7.9991756955196304e-11,3.8391802103775051e-11,1.7591454293855068e-14,2.1965740795213205e-12,1.4115343551502386e-07,6.1945297527091489e-11,3.8259209975553298e-16,4.6650188546974534e-10,3.8568487667020278e-16,3.9819747276024388e-16,8.986419304559752e-16,2.1781072428469451e-18
1.6435281082702841e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515290417955547,0.11790135229355557,0.022809863553522207,6.1354348167445575e-15,2.668201860912244e-13,9.8390187285001705e-08,3.1350203542499648e-10,1.0572617974917242e-11,2.3806655958471001e-25,1.4506448214336826e-05,1.2066964970481083e-22,1.4174360235205323e-05,2.6037814531452327e-16,1.2165029210274716e-17,3.4079617068030426e-19,4.7301787657046341e-21,7.3219063155552677e-12,3.1474924011101114e-16,0.00075396076936890021,2.3407686419263688e-05,7.1990487602130414e-07,4.1587377596603015e-11,8.2020678278267689e-11,3.8898927954780127e-11,1.7823821262945124e-14,2.2718062495982023e-12,1.459950496492421e-07,6.5910826697770591e-11,4.0696097915474257e-16,5.0004236216441778e-10,4.2986752431091927e-16,4.3472832420861737e-16,9.7992120802473917e-16,2.4041578194311694e-18
1.6840543509593578e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45151077666469769,0.11788333177358837,0.022809575528242861,6.8478194820075274e-15,2.9452342665421148e-13,1.0324510006633183e-07,3.4107343657195588e-10,1.1373260312483366e-11,2.758371570411847e-25,1.4864164264784812e-05,1.3717656773019717e-22,1.4515729690768116e-05,2.8167260348042244e-16,1.3810548243337731e-17,3.8490284242427493e-19,5.2718111633513517e-21,7.9314141616752335e-12,3.4859714707480482e-16,0.00077161863382506303,2.3983698091072969e-05,7.4621386158463901e-07,4.4087862814495694e-11,8.4049549388055384e-11,3.9406051473058128e-11,1.8056187227744215e-14,2.3498710310758679e-12,1.5089860378635145e-07,7.0029248224579738e-11,4.3235721151073342e-16,5.3502727658599394e-10,4.7776823350434279e-16,4.7362113472741847e-16,1.0663260173997054e-15,2.647852028449817e-18
1.7245805936484315e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45149255449147785,0.11786535455917968,0.022809287529874944,7.6231490385681301e-15,3.245211828237051e-13,1.082146044781715e-07,3.7033861711512597e-10,1.2213289991960961e-11,3.1846009252132355e-25,1.5221880437097574e-05,1.5544827517282536e-22,1.4856717927337874e-05,3.0410784033821753e-16,1.563481548253621e-17,4.3341972727828419e-19,5.8603481823542181e-21,8.5771043538428371e-12,3.8511862878392238e-16,0.00078923312879911598,2.4559653958223145e-05,7.7292690888982974e-07,4.6682529908923441e-11,8.6078370059639455e-11,3.9913172618708167e-11,1.8288552180585075e-14,2.4308532395383909e-12,1.5586402882547934e-07,7.4303014541689551e-11,4.5880617027703094e-16,5.7147658666129441e-10,5.2959191655586607e-16,5.1496963891995558e-16,1.1580498722555111e-15,2.910150759745331e-18
