Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49),CHOX(53),COX(50)
9.268600059884516e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32113400789280555,0.10505471360926373,0.00072715499787365527,0.0080777200801533371,0.016590021652794853,0.00019478898155881829,0.00026152564685449155,1.7669877604596905e-10,1.8074084815747567e-15,2.9847042072479539e-07,2.6400140329152874e-20,6.8626169878782269e-08,7.835965615716005e-17,6.1663864181914046e-10,2.3173499752611155e-14,3.2753000584138884e-15,2.924852107902246e-07,3.5976202334498579e-14,0.0052110780024653353,0.011115658572940728,2.5060129054134365e-10,3.7865259430846384e-05,1.7396915952331057e-14,2.2416047728803281e-10,1.8070013225579678e-07,6.9833974810360656e-07,6.4436642663465946e-05,7.2862953618726235e-07,1.121054604524953e-08,2.8972524063783486e-06,1.5600013478845206e-11,2.0694687456087456e-10
9.281147425573781e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32115694679824436,0.10504710475557019,0.00072365558271496582,0.0080851606457483204,0.0166049698515192,0.00019505168419418385,0.00026166141057848549,1.7685854099511113e-10,1.8114571684044529e-15,2.9811488492681201e-07,2.6452125058719305e-20,6.8668111878364017e-08,7.8351862328930623e-17,6.1717334981775565e-10,2.3199688680426901e-14,3.2803097770760124e-15,2.9208190091795323e-07,3.6064278543624724e-14,0.0052110725242486122,0.011092654656360558,2.5007124478424783e-10,3.7893546236854452e-05,1.7360387464332602e-14,2.2432606180385886e-10,1.8072845657825223e-07,6.9736590892401393e-07,6.4474975860631079e-05,7.2933412331463246e-07,1.1206519651105837e-08,2.9013669377980682e-06,1.5619838940235698e-11,2.070690952722333e-10
9.293694791263047e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32117985486996375,0.10503951126552023,0.00072017251246507411,0.0080925851752444069,0.016619886466609189,0.00019531480590793428,0.00026179754576311968,1.7701787280520032e-10,1.8155139215195574e-15,2.9775959024900618e-07,2.6504041012075312e-20,6.871009233072596e-08,7.8343763909062358e-17,6.1770650109908434e-10,2.3225938248604925e-14,3.2853214140401003e-15,2.9167871593494763e-07,3.6152345781381352e-14,0.005211067256128861,0.011069681244634637,2.4954198566781532e-10,3.7921855613923778e-05,1.7323913349469005e-14,2.2449197138149981e-10,1.8075688681710576e-07,6.9639244825765317e-07,6.4513399608861569e-05,7.3003735576665956e-07,1.1202493802767168e-08,2.9054879835959327e-06,1.5639708195451366e-11,2.0719160542168099e-10
9.306242156952312e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32120273204586652,0.10503193311986636,0.00071670571386818515,0.0080999936887939765,0.016634771539798192,0.00019557834687439481,0.00026193405304854826,1.7717677229433922e-10,1.8195787624850796e-15,2.9740453841870697e-07,2.655588804273871e-20,6.8752111192540301e-08,7.8335362382820583e-17,6.1823809848955873e-10,2.3252248579918837e-14,3.2903349769569023e-15,2.9127565806311488e-07,3.6240403706137034e-14,0.0052110621964034706,0.011046738401432304,2.4901351420057874e-10,3.7950187528270386e-05,1.7287493678558418e-14,2.2465820658189433e-10,1.8078542326240415e-07,6.9541937098509869e-07,6.4551914063749983e-05,7.3073923475120829e-07,1.119846853501583e-08,2.9096155460049652e-06,1.5659621333465985e-11,2.0731440550768997e-10
9.318789522641578e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32122557826461895,0.10502437029931265,0.00071325511397996272,0.0081073862065870177,0.016649625112894188,0.00019584230727038698,0.00026207093307566073,1.7733524028158479e-10,1.8236517129205469e-15,2.9704973115202543e-07,2.660766600623632e-20,6.8794168420901724e-08,7.8326659233502234e-17,6.1876814482016425e-10,2.3278619797569626e-14,3.2953504734883166e-15,2.9087272951388849e-07,3.6328451977929069e-14,0.0052110573433794593,0.011023826189649132,2.4848583137432949e-10,3.7978541946415189e-05,1.7251128521263753e-14,2.2482476796658024e-10,1.8081406620352317e-07,6.9444668196420366e-07,6.4590519381189658e-05,7.3143976148182254e-07,1.1194443882375494e-08,2.9137496272963754e-06,1.5679578443588861e-11,2.0743749602968714e-10
9.331336888330843e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32124839346564649,0.10501682278451559,0.00070982064016627113,0.0081147627488506648,0.016664447227778816,0.00019610668727522765,0.00026220818648607967,1.7749327758692556e-10,1.8277327945002173e-15,2.9669517015390886e-07,2.6659374760094837e-20,6.8836263973326112e-08,7.8317655942411102e-17,6.1929664292635857e-10,2.3305052025185714e-14,3.3003679113074013e-15,2.9046993248826134e-07,3.6416490258461269e-14,0.0052110526953734341,0.011000944671411352,2.4795893816422031e-10,3.800691883518299e-05,1.7214817946096806e-14,2.2499165608964858e-10,1.8084281592415492e-07,6.9347438603015972e-07,6.4629215717378145e-05,7.3213893717768512e-07,1.1190419879112349e-08,2.9178902297795558e-06,1.5699579615466718e-11,2.0756087748804443e-10
9.343884254020109e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32127117758912932,0.10500929055608432,0.00070640222010192189,0.0081221233358486997,0.016679237926406382,0.00019637148707072797,0.00026234581392215942,1.776508850312601e-10,1.8318220289532947e-15,2.9634085711819562e-07,2.6711014163831613e-20,6.8878397807749545e-08,7.8308353988833257e-17,6.1982359564798943e-10,2.3331545386823059e-14,3.3053872980983884e-15,2.9006726917681781e-07,3.6504518211101661e-14,0.0052110482507115264,0.010978093908080303,2.4743283552884604e-10,3.8035318161701633e-05,1.7178562020433661e-14,2.2515887152504979e-10,1.8087167271930454e-07,6.9250248799549343e-07,6.4668003228798493e-05,7.3283676306356638e-07,1.1186396559236848e-08,2.92203735580206e-06,1.5719624939075536e-11,2.0768455038412611e-10
9.355176883140446e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32129165668012699,0.10500252460427488,0.00070333930847090202,0.0081287342391720158,0.016692522729004511,0.00019661016595996832,0.00026246999893806371,1.7779236487918916e-10,1.8355093286714658e-15,2.9602218878495737e-07,2.6757430218328614e-20,6.8916350955411612e-08,7.8299728095172156e-17,6.2029653414426428e-10,2.3355441784761755e-14,3.3099064189412828e-15,2.8970498832430196e-07,3.6583734261243567e-14,0.0052110444229992222,0.010957554566629849,2.4696001987745741e-10,3.8060896712920129e-05,1.7145978467439482e-14,2.2530964575323658e-10,1.8089773563293124e-07,6.9162812392766352e-07,6.4702990073466765e-05,7.3346365329007577e-07,1.1182776183550087e-08,2.9257753488194264e-06,1.5737703554686837e-11,2.0779610558499553e-10
9.366469512260784e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32131211050791292,0.10499577100447612,0.00070028928975028235,0.0081353322499961404,0.016705782149160704,0.00019684918516498171,0.00026259448790495087,1.7793349780502189e-10,1.839203265780879e-15,2.957037238835922e-07,2.6803789887414672e-20,6.8954335047685302e-08,7.8290862556972672e-17,6.2076822525907893e-10,2.3379387893128725e-14,3.3144271303022696e-15,2.8934281912858355e-07,3.6662941431402539e-14,0.0052110407574405739,0.010937040229404418,2.4648784603052835e-10,3.8086493388796515e-05,1.7113439281725114e-14,2.2546068598576421e-10,1.8092388572780887e-07,6.9075408951488637e-07,6.4738051011560254e-05,7.3408945206772352e-07,1.117915641318562e-08,2.9295186296011763e-06,1.5755818072419193e-11,2.0790789762409674e-10
9.377762141381122e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32133253903042924,0.10498902974245614,0.0006972521118519282,0.0081419173831676506,0.016719016217606908,0.00019708854482348697,0.00026271928129260695,1.7807428440899656e-10,1.8429038562371521e-15,2.9538546362604513e-07,2.6850093072777285e-20,6.8992350054774338e-08,7.8281758448346804e-17,6.2123867107148374e-10,2.3403383803249447e-14,3.3189494378064126e-15,2.8898076316510181e-07,3.6742139479622454e-14,0.0052110372528349422,0.010916550939564692,2.4601631465294368e-10,3.8112108165993154e-05,1.7080944510068167e-14,2.2561199264772853e-10,1.8095012322076062e-07,6.8988038821877046e-07,6.4773186157765714e-05,7.3471416030082581e-07,1.1175537272411103e-08,2.9332671999379396e-06,1.5773968558560065e-11,2.0801992686889587e-10
9.387925507589425e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32135090303031821,0.1049829731436525,0.0006945295877564654,0.0081478330049181633,0.01673090522893296,0.00019730425971901898,0.00026283185600991518,1.782006967439199e-10,1.8462400894761666e-15,2.950992053606244e-07,2.6891717565798951e-20,6.9026589968914746e-08,7.8273361659508209e-17,6.2166100928958353e-10,2.3425022778564359e-14,3.3230208839175822e-15,2.8865501090819248e-07,3.6813409724661052e-14,0.0052110342353173071,0.010898132029500357,2.4559248626540987e-10,3.8135176922968876e-05,1.7051737227672935e-14,2.2574839680218001e-10,1.8097381187511891e-07,6.8909434471621455e-07,6.4804871332223291e-05,7.3527546604532581e-07,1.1172280603938135e-08,2.9366454373106747e-06,1.5790334804037899e-11,2.0812095630429442e-10
9.39808887379773e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32136924646928511,0.10497692651648119,0.00069181738500580312,0.0081537382186695363,0.016742773752770643,0.00019752025059745454,0.00026294467803209757,1.7832682948310154e-10,1.8495817365631074e-15,2.9481311470602832e-07,2.6933296158545253e-20,6.9060854878803815e-08,7.8264773278604942e-17,6.2208234201830701e-10,2.3446702234472743e-14,3.3270936315780105e-15,2.8832935277903417e-07,3.6884672210967496e-14,0.0052110313463373959,0.010879733473155094,2.4516917927787501e-10,3.8158260306533364e-05,1.7022565991038759e-14,2.2588501742236488e-10,1.8099757165736403e-07,6.8830857633306968e-07,6.4836616792178178e-05,7.3583588984839378e-07,1.1169024482416304e-08,2.9400279620342517e-06,1.5806730286431405e-11,2.0822217844318601e-10
9.408252240006033e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32138756931767165,0.10497088985050619,0.00068911546604102252,0.0081596330352919407,0.01675462181161667,0.00019773651756258516,0.00026305774770261008,1.7845268306521941e-10,1.8529288092058941e-15,2.9452719253096203e-07,2.6974828782002083e-20,6.9095144763285533e-08,7.8255994085764859e-17,6.2250267077876343e-10,2.3468422238134316e-14,3.3311676849036679e-15,2.8800378991213581e-07,3.6955926764409728e-14,0.0052110285850326191,0.010861355300977869,2.4474639415316478e-10,3.8181358300081085e-05,1.6993430832758184e-14,2.2602185482276919e-10,1.8102140272679399e-07,6.8752308556242498e-07,6.486842262163291e-05,7.3639543237664273e-07,1.1165768925196768e-08,2.9434147754660163e-06,1.5823155054520135e-11,2.0832359355473419e-10
9.417399269593507e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32140404225201274,0.10496546535931082,0.00068669250067167299,0.0081649294897027276,0.01676526758562696,0.00019793139397197422,0.00026315972242950885,1.7856571297267175e-10,1.8559458231307855e-15,2.9427000733764965e-07,2.7012168783001038e-20,6.9126026995253451e-08,7.8247930312027157e-17,6.2288010952885033e-10,2.3488004965414721e-14,3.3348354526462824e-15,2.8771086571529041e-07,3.7020048936560816e-14,0.005211026208310824,0.010844832399392292,2.4436633411066603e-10,3.8202158972188432e-05,1.6967240063859903e-14,2.26145194100738e-10,1.8104291177814152e-07,6.8681638328037665e-07,6.4897099553586104e-05,7.3689826771490465e-07,1.1162839420432564e-08,2.9464665755351724e-06,1.5837962425499878e-11,2.0841503236953311e-10
9.426546299180981e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32142049846303328,0.1049600489205815,0.00068427780765306005,0.0081702175392003359,0.016775896817680047,0.00019812649417369846,0.00026326189828081777,1.786785174387621e-10,1.8589672498282469e-15,2.9401295993942069e-07,2.7049471444506605e-20,6.915692942447633e-08,7.8239713179163355e-17,6.2325673740932195e-10,2.350762064014294e-14,3.3385042843229571e-15,2.8741802041714332e-07,3.7084164416677352e-14,0.0052110239336871506,0.010828326055140433,2.439866974742211e-10,3.8222971453110216e-05,1.6941078567545896e-14,2.2626870946084203e-10,1.8106447882120461e-07,6.8610990968014483e-07,6.4925825514385913e-05,7.3740039025157255e-07,1.1159910399220455e-08,2.9495218515833156e-06,1.5852793593284113e-11,2.0850662790729992e-10
9.435693328768455e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32143693792976014,0.10495464052667133,0.00068187135987325773,0.0081754971917389618,0.016786509524235133,0.00019832181824564745,0.00026336427550755577,1.7879109678396515e-10,1.8619930978838758e-15,2.9375605095996501e-07,2.708673671792991e-20,6.9187852035899906e-08,7.823134325393427e-17,6.236325555324922e-10,2.3527269311661419e-14,3.3421741829442984e-15,2.8712525483564416e-07,3.7148273079290574e-14,0.0052110217605409797,0.010811836289762898,2.4360748456710771e-10,3.8243795731006524e-05,1.6914946366603072e-14,2.2639240113717843e-10,1.8108610397415156e-07,6.8540366655937674e-07,6.4954600565525616e-05,7.3790180047735275e-07,1.1156981873989302e-08,2.9525806046340379e-06,1.5867648593732109e-11,2.0859838036508157e-10
9.443925655397182e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32145171911627229,0.10494977984414268,0.0006797125842105279,0.0081802417062053819,0.016796046844452184,0.00019849780138438543,0.0002634565873952407,1.7889222598132688e-10,1.8647201485041028e-15,2.9352495173956158e-07,2.7120243457476986e-20,6.921569962961376e-08,7.8223680151679052e-17,6.2397010042102428e-10,2.3544981369162729e-14,3.3454780064320303e-15,2.8686183464375679e-07,3.7205964943351337e-14,0.0052110198909618198,0.010797009693498314,2.4326655550291417e-10,3.8262547657807972e-05,1.6891452451885135e-14,2.2650387459192095e-10,1.8110561639509515e-07,6.8476824629135996e-07,6.4980540134679623e-05,7.3835246106151029e-07,1.1154346635561654e-08,2.9553364560715654e-06,1.588103850077646e-11,2.086810919067654e-10
9.45215798202591e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32146648670807842,0.10494492566612236,0.00067756044565280449,0.0081849794313969514,0.01680557080438699,0.00019867396597943583,0.00026354906278378622,1.7899317332443302e-10,1.8674507936733157e-15,2.9329396559155647e-07,2.7153719839095937e-20,6.9243563547998643e-08,7.8215894158460582e-17,6.2430699112030873e-10,2.356272023027057e-14,3.3487826987853316e-15,2.8659848027483051e-07,3.7263651093167688e-14,0.005211018102630003,0.010782196558817424,2.4292597014721922e-10,3.8281309122122243e-05,1.686798230081192e-14,2.2661549122547096e-10,1.8112517606856134e-07,6.8413301546446973e-07,6.5006519561824601e-05,7.3880254543233e-07,1.1151711817853451e-08,2.9580951254803673e-06,1.5894447767675732e-11,2.0876393085748977e-10
9.460390308654636e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32148124069030898,0.10494007798701087,0.00067541492461011595,0.008189710373131277,0.016815081416075909,0.00019885031208903919,0.00026364170185660127,1.7909393904732797e-10,1.8701850396838473e-15,2.9306309296439063e-07,2.7187165828483757e-20,6.9271443780320372e-08,7.8207985686137828e-17,6.246432284433699e-10,2.3580485931206974e-14,3.3520882622055552e-15,2.8633519231921526e-07,3.7321331438236491e-14,0.0052110163950984268,0.010767396900997926,2.4258572872655673e-10,3.8300080115491121e-05,1.6844535929365156e-14,2.2672725121054422e-10,1.8114478308132893e-07,6.8349797537626618e-07,6.503253889195589e-05,7.3925205395059881e-07,1.1149077429782641e-08,2.960856613629002e-06,1.5907876420767673e-11,2.0884689736144111e-10
9.468622635283363e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32149598104822563,0.10493523680120104,0.0006732760015473291,0.0081944345372318515,0.016824578691566949,0.00019902683977189687,0.00026373450479722594,1.7919452338418322e-10,1.8729228928386414e-15,2.9283233430455091e-07,2.7220581391688204e-20,6.9299340315920294e-08,7.8199955146150659e-17,6.249788132038916e-10,2.359827850827338e-14,3.3553946988961436e-15,2.8607197136539362e-07,3.7379005888358218e-14,0.0052110147679216524,0.010752610735184258,2.4224583146460056e-10,3.8318860629510862e-05,1.6821113353329707e-14,2.2683915472212036e-10,1.8116443752200707e-07,6.8286312732024318e-07,6.5058598170119421e-05,7.3970098697806181e-07,1.1146443480222179e-08,2.9636209212930864e-06,1.5921324486451832e-11,2.0892999156297349e-10
9.47685496191209e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32151070776722113,0.10493040210307798,0.00067114365698400335,0.0081991519295279962,0.016834062642919624,0.00019920354908717044,0.00026382747178933032,1.7929492656929459e-10,1.8756643594512839e-15,2.9260169005657677e-07,2.7253966495106725e-20,6.9327253144215274e-08,7.8191802949517241e-17,6.2531374621620791e-10,2.361609799785067e-14,3.3587020110626358e-15,2.8580881799998633e-07,3.7436674353636722e-14,0.0052110132206559046,0.010737838076388099,2.4190627858217915e-10,3.833765065583197e-05,1.6797714588293361e-14,2.2695120193354962e-10,1.8118413947784185e-07,6.8222847258583949e-07,6.5084697441414845e-05,7.4014934487741504e-07,1.1143809978000479e-08,2.9663880492552934e-06,1.5934791991190262e-11,2.0901321360660796e-10
9.485087288540817e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32152542083281893,0.10492557388701926,0.00066901787149424661,0.0082038625558548042,0.016843533282204906,0.00019938044009448218,0.00026392060301671507,1.7939514883708009e-10,1.8784094458460302e-15,2.9237116066306643e-07,2.7287321105485393e-20,6.9355182254697487e-08,7.8183529506831268e-17,6.2564802829529234e-10,2.3633944436399121e-14,3.3620102009126647e-15,2.8554573280775448e-07,3.7494336744478822e-14,0.0052110117528590709,0.010723078939488885,2.415670702972853e-10,3.8356450186159269e-05,1.6774339649648954e-14,2.2706339301937777e-10,1.8120388903599457e-07,6.8159401245843726e-07,6.5110836750994046e-05,7.4059712801230041e-07,1.1141176931901862e-08,2.9691579983053556e-06,1.5948278961506707e-11,2.0909656363703818e-10
9.493319615169545e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3215401202306723,0.10492075214739481,0.00066689862570656964,0.0082085664220530995,0.016852990621505064,0.00019955751285391466,0.00026401389866331071,1.794951904220771e-10,1.8811581583578278e-15,2.9214074656468269e-07,2.7320645189917686e-20,6.9383127636934343e-08,7.8175135228259537e-17,6.2598166025675086e-10,2.365181786045847e-14,3.3653192706559617e-15,2.8528271637160445e-07,3.7551992971594093e-14,0.0052110103640906884,0.010708333339234292,2.4122820682508796e-10,3.8375259212251718e-05,1.6750988552595351e-14,2.2717572815774391e-10,1.8122368628640083e-07,6.8095974821937668e-07,6.5137016144058106e-05,7.4104433674730612e-07,1.113854435066608e-08,2.9719307692400678e-06,1.5961785423986463e-11,2.091800417991233e-10
9.501551941798272e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32155480594656366,0.10491593687856716,0.00066478590030374235,0.0082132635339693689,0.016862434672913568,0.00019973476742601073,0.00026410735891317731,1.7959505155894049e-10,1.8839105033323467e-15,2.9191044820015929e-07,2.7353938715843459e-20,6.9411089280568246e-08,7.8166620523539386e-17,6.2631464291681159e-10,2.3669718306647944e-14,3.3686292225043539e-15,2.850197692725905e-07,3.7609642945994467e-14,0.0052110090539119382,0.010693601290240783,2.4088968837794814e-10,3.8394077725922248e-05,1.6727661312136726e-14,2.2728820752497814e-10,1.8124353131778227e-07,6.8032568114596861e-07,6.5163235665861242e-05,7.4149097144795325e-07,1.113591224298872e-08,2.9747063628632787e-06,1.5975311405277532e-11,2.0926364823788675e-10
9.509784268426999e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32156947796640528,0.10491112807489132,0.00066267967602265062,0.0082179538974557157,0.016871865448534994,0.00019991220387177339,0.00026420098395050427,1.7969473248243964e-10,1.8866664871260056e-15,2.9168026600630726e-07,2.7387201651047819e-20,6.9439067175316599e-08,7.8157985801975967e-17,6.26646977092316e-10,2.3687645811666204e-14,3.3719400586717698e-15,2.847568920899194e-07,3.7667286578994005e-14,0.0052110078218856465,0.010678882806994069,2.4055151516542712e-10,3.8412905719037737e-05,1.6704357943084312e-14,2.2740083129692171e-10,1.8126342421737865e-07,6.796918125114858e-07,6.5189495361710759e-05,7.4193703248069556e-07,1.1133280617521899e-08,2.9774847799858903e-06,1.5988856932089768e-11,2.0934738309852419e-10
9.518016595055726e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32158413627623694,0.10490632573071491,0.00066057993365415085,0.0082226375183697999,0.016881282960484908,0.00020008982225266589,0.0002642947739596102,1.7979423342745645e-10,1.8894261161060015e-15,2.9145020041802068e-07,2.7420433963659968e-20,6.9467061310971516e-08,7.8149231472439979e-17,6.2697866360070983e-10,2.370560041229141e-14,3.3752517813742377e-15,2.8449408540095366e-07,3.7724923782208485e-14,0.0052110066675762701,0.010664177903849634,2.4021368739429824e-10,3.8431743183518847e-05,1.6681078460058448e-14,2.2751359965460482e-10,1.8128336507620072e-07,6.790581435851801e-07,6.5215795276961613e-05,7.4238252021291983e-07,1.113064948287364e-08,2.9802660214258674e-06,1.6002422031194249e-11,2.094312465263957e-10
9.526248921684453e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32159878086222721,0.10490152984037839,0.00065848665404292909,0.0082273144025748028,0.016890687220889773,0.00020026762263061147,0.00026438872912494196,1.7989355462898259e-10,1.8921893966503331e-15,2.9122025186828346e-07,2.745363562215216e-20,6.9495071677399757e-08,7.8140357943364933e-17,6.2730970326003458e-10,2.3723582145381193e-14,3.37856439282989e-15,2.8423134978121517e-07,3.7782554467555106e-14,0.0052110055905498975,0.010649486595033222,2.3987620526856337e-10,3.8450590111339994e-05,1.6657822877487427e-14,2.2762651277816142e-10,1.8130335398502396e-07,6.7842467563229938e-07,6.5242135457020461e-05,7.4282743501293229e-07,1.11280188476081e-08,2.9830500880082298e-06,1.6016006729424755e-11,2.09515238667022e-10
9.53448124831318e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32161341171067159,0.10489674039821473,0.00065639981808735676,0.0082319845559393531,0.016900078241886808,0.00020044560506799343,0.00026448284963107483,1.7999269632211739e-10,1.8949563351478312e-15,2.9099042078817456e-07,2.7486806595338517e-20,6.9523098264542661e-08,7.813136562274477e-17,6.2764009688891752e-10,2.3741591047872657e-14,3.3818778952589614e-15,2.8396868580438925e-07,3.784017854725224e-14,0.0052110045903742408,0.010634808894641341,2.3953906898946175e-10,3.8469446494529216e-05,1.6634591209608194e-14,2.2773957084426735e-10,1.8132339103093254e-07,6.7779140991407652e-07,6.5268515947348877e-05,7.4327177724995323e-07,1.1125388720246587e-08,2.9858369805650512e-06,1.6029611053677427e-11,2.0959935966609588e-10
9.542713574941907e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32162802880799291,0.10489195739854991,0.00065431940673934988,0.008236647984337481,0.016909456035623927,0.00020062376962765502,0.00026457713566271256,1.8009165874206547e-10,1.8977269379981826e-15,2.9076070760687466e-07,2.7519946852373976e-20,6.9551141062415933e-08,7.8122254918131326e-17,6.2796984530656429e-10,2.3759627156782481e-14,3.3851922908837893e-15,2.837060940423281e-07,3.7897795933818969e-14,0.0052110036666186306,0.010620144816641763,2.3920227875547868e-10,3.8488312325167995e-05,1.6611383470469792e-14,2.2785277403606746e-10,1.813434763053847e-07,6.771583476877403e-07,6.5294936793454809e-05,7.4371554729412609e-07,1.1122759109266889e-08,2.9886266999354607e-06,1.6043235030909316e-11,2.0968360966947406e-10
9.550945901570634e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3216426321407404,0.10488718083570267,0.00065224540100422513,0.008241304693648574,0.016918820614259589,0.0002008021163728992,0.00026467158740468621,1.8019044212413413e-10,1.9005012116119617e-15,2.9053111275167208e-07,2.7553056362753149e-20,6.9579200061109485e-08,7.8113026236631962e-17,6.2829894933274852e-10,2.377769050920684e-14,3.3885075819288228e-15,2.8344357506505388e-07,3.7955406540074879e-14,0.0052110028188540082,0.010605494374874009,2.3886583476236443e-10,3.8507187595391223e-05,1.6588199673932525e-14,2.2796612253894649e-10,1.8136360990213437e-07,6.7652549020654235e-07,6.5321398040894997e-05,7.4415874551649852e-07,1.1120130023103133e-08,2.9914192469656438e-06,1.6056878688139666e-11,2.0976798882316971e-10
9.559178228199361e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32165722169558936,0.10488241070398466,0.00065017778194056009,0.0082459546897573118,0.016928171989962729,0.00020098064536748893,0.00026476620504195433,1.8028904670373136e-10,1.9032791624106538e-15,2.9030163664796872e-07,2.7586135096309262e-20,6.9607275250787319e-08,7.8103679984907087e-17,6.2862740978780426e-10,2.3795781142321415e-14,3.3918237706206139e-15,2.831811294407637e-07,3.8013010279139695e-14,0.0052110020466529221,0.010590857583049852,2.3852973720314372e-10,3.8526072297387142e-05,1.6565039833666371e-14,2.2807961653037512e-10,1.8138379190822635e-07,6.7589283871974086e-07,6.5347899735283615e-05,7.4460137228901509e-07,1.1117501470147173e-08,2.994214622508841e-06,1.6070542052450972e-11,2.0985249727336791e-10
9.567410554828088e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32167179745934082,0.10487764699770054,0.00064811653066005096,0.0082505979785536306,0.016937510174912636,0.00020115935667564669,0.00026486098875960263,1.8038747271636315e-10,1.9060607968266862e-15,2.9007227971928599e-07,2.7619183023212918e-20,6.9635366621687407e-08,7.8094216569167731e-17,6.2895522749261675e-10,2.3813899093381451e-14,3.3951408591878255e-15,2.829187577358318e-07,3.8070607064432916e-14,0.0052110013495895238,0.010576234454753797,2.3819398626812051e-10,3.8544966423397148e-05,1.6541903963155736e-14,2.2819325619354936e-10,1.8140402241412939e-07,6.7526039447260651e-07,6.5374441922281634e-05,7.4504342798453334e-07,1.1114873458748033e-08,2.9970128274253477e-06,1.6084225150986641e-11,2.0993713516641817e-10
9.575642881456815e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32168635941892049,0.10487288971114797,0.00064606162832737219,0.0082552345659326499,0.016946835181298851,0.00020133825036205483,0.00026495593874284321,1.8048572039763141e-10,1.9088461213034532e-15,2.8984304238727101e-07,2.7652200113971158e-20,6.9663474164121625e-08,7.808463639517313e-17,6.2928240326861253e-10,2.3832044399721717e-14,3.3984588498612305e-15,2.8265646051481428e-07,3.8128196809673524e-14,0.0052110007272395563,0.010561625003443596,2.3785858214489972e-10,3.8563869965715735e-05,1.6518792075700997e-14,2.2830704172099898e-10,1.8142430151767803e-07,6.7462815870646226e-07,6.540102464759319e-05,7.4548491297680105e-07,1.1112245997211239e-08,2.9998138625825119e-06,1.6097928010951071e-11,2.1002190264882063e-10
9.583875208085542e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32170090756137892,0.10486813883861776,0.00064401305616003585,0.0082598644577946446,0.016956147021321054,0.00020151732649185513,0.00026505105517701501,1.8058378998323156e-10,1.9116351422953428e-15,2.8961392507170256e-07,2.768518633942624e-20,6.9691597868475448e-08,7.8074939868228344e-17,6.2960893793775291e-10,2.3850217098756572e-14,3.4017777448737131e-15,2.8239423834045181e-07,3.8185779428879613e-14,0.0052110001791803558,0.010547029242450701,2.3752352501839832e-10,3.8582782916690345e-05,1.6495704184412922e-14,2.2842097329249079e-10,1.8144462930704804e-07,6.7399613265865734e-07,6.5427647956982566e-05,7.4592582764044321e-07,1.1109619093800511e-08,3.002617728854734e-06,1.6111650659612838e-11,2.1010679986724749e-10
