Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CHOX(53),CH4OX(60)
3.2573673000569153e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641630960445717,0.11291467362622819,0.020013819852007585,1.9354190945895738e-08,0.00010747698716142507,3.7134060543412455e-06,5.7255886292866619e-05,7.5947439968466808e-12,3.1551250472219032e-19,7.4970180726143988e-07,8.0730593211791773e-23,1.5881967868800545e-08,1.6332327551383443e-17,5.0750128624116506e-09,1.1558818693963311e-15,1.1104137207673804e-17,2.1377403999165049e-06,7.0248348095968609e-17,0.005697055542679917,0.005447940801645906,9.6356266267226664e-09,6.3107446618385295e-07,5.8158626072244646e-09,5.3573954208178498e-06,6.6914541235404403e-13,2.3003938303427663e-09,1.9130057419875566e-07,3.5435828521479279e-09,4.605136718286863e-11,1.5698881964542847e-12,5.6136904833116504e-08,8.5748451831239714e-15,8.5971059520528723e-14
3.273676504921577e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32639266617198809,0.11291454700051712,0.020000963463094931,1.9668421975680837e-08,0.00010856070080555896,3.7144781698079641e-06,5.7796980572715033e-05,7.7686337344018285e-12,3.1869560753963175e-19,7.5704679667613922e-07,8.4372958459855652e-23,1.5868360929895662e-08,1.6810539445050171e-17,5.139140753484394e-09,1.1659190569315699e-15,1.1266086789941486e-17,2.1494011796718405e-06,7.2669767371353634e-17,0.0056966333097612266,0.0054720146911642689,9.6774754839950401e-09,6.3271841981815092e-07,5.8691440256051987e-09,5.3474197397417692e-06,6.719777010131336e-13,2.2959820914358678e-09,1.9127402736967235e-07,3.572892942351059e-09,4.6483210773861005e-11,1.5874519615668403e-12,5.6150566573949014e-08,8.630296503433303e-15,8.7051111034691731e-14
3.2899857097862385e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32636905154311913,0.11291441767412715,0.019988118189514632,1.9986144047350294e-08,0.00010964913240963479,3.715451890826442e-06,5.8340381879828792e-05,7.9456218276763034e-12,3.2189351873865524e-19,7.6441146336936472e-07,8.8158268770751357e-23,1.5854722599068462e-08,1.7300014439843084e-17,5.2037246933041472e-09,1.1759822321188721e-15,1.1429564471610445e-17,2.1610327713774384e-06,7.5161887744458667e-17,0.0056962114465956065,0.005496059352713893,9.7192745794396689e-09,6.3435613712027554e-07,5.9226225796854086e-09,5.3375059524170584e-06,6.7480661484043796e-13,2.2915993936395821e-09,1.9124766348451453e-07,3.6023069409203556e-09,4.6916850787835265e-11,1.6051227631397316e-12,5.6162721237874471e-08,8.6858421787706577e-15,8.8138737714201643e-14
3.3062949146509e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32634546569006123,0.11291428565062282,0.019975284022150132,2.0307378129007408e-08,0.00011074227461795578,3.7163286258586994e-06,5.8886087155602679e-05,8.1257444212402284e-12,3.2510623505211958e-19,7.7179556013362935e-07,9.2091246146530418e-23,1.5841055858267341e-08,1.7800944290024467e-17,5.268765303866087e-09,1.1860713683836294e-15,1.1594576769042823e-17,2.1726351489161129e-06,7.7726369074009366e-17,0.0056957899529058876,0.0055200748148787572,9.7610239442081234e-09,6.3598766562761273e-07,5.9762979064391708e-09,5.3276534752013547e-06,6.7763215416759285e-13,2.2872454372463222e-09,1.9122147968940425e-07,3.6318246859201086e-09,4.7352284474155285e-11,1.622900679111164e-12,5.6173390730042617e-08,8.7414819395460412e-15,8.92339486996941e-14
3.3226041195155617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32632190858505,0.11291415093356473,0.019962460951887692,2.0632145201031467e-08,0.00011184012009502003,3.7171097650467538e-06,5.9434093344124673e-05,8.3090377794177594e-12,3.2833375327544495e-19,7.7919884103047627e-07,9.6176736658545215e-23,1.5827363597441928e-08,1.8313522457899291e-17,5.3342632011557024e-09,1.1961864403373809e-15,1.1761130190038834e-17,2.184208288832238e-06,8.0364899364724957e-17,0.005695368828414908,0.0055440611062122121,9.8027236094483148e-09,6.3761305227909276e-07,6.0301696441496547e-09,5.3178617316349077e-06,6.8045431936217814e-13,2.2829199267328385e-09,1.9119547318685765e-07,3.6614460156372804e-09,4.7789509085896663e-11,1.6407857863145447e-12,5.6182596667657943e-08,8.7972155175178892e-15,9.0336753030701615e-14
3.3389133243802233e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32629838020034468,0.11291401352650939,0.019949648969616422,2.0960466255851275e-08,0.00011294266152533216,3.7177966804674602e-06,5.9984397392175306e-05,8.4955382836478875e-12,3.3157607026574153e-19,7.8662106139522745e-07,1.0041971274942828e-22,1.5813648616992453e-08,1.8837944105578189e-17,5.4002189951819797e-09,1.2063274237277489e-15,1.1929231233842232e-17,2.1957521702747726e-06,8.3079195016319999e-17,0.005694948072845523,0.0055680182552371961,9.8443736063090872e-09,6.3923234342441037e-07,6.0842374323914362e-09,5.3081301523402304e-06,6.8327311082723931e-13,2.2786225706895161e-09,1.9116964123443117e-07,3.6911707685813287e-09,4.8228521879841422e-11,1.6587781604709779e-12,5.6190360384015381e-08,8.8530426457761684e-15,9.1447159646254321e-14
3.355222529244885e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32627488050822862,0.11291387343300928,0.019936848066228269,2.1292362297719838e-08,0.00011404989161321751,3.7183907263833581e-06,6.0536996249226721e-05,8.6852824298470515e-12,3.3483318294095314e-19,7.9406197784145225e-07,1.0482527555502552e-22,1.5799913630156982e-08,1.9374406086505785e-17,5.4666332900102274e-09,1.216494295389728e-15,1.2098886391145826e-17,2.2072667749413678e-06,8.5871001071285591e-17,0.0056945276859206072,0.0055919462904464191,9.8859739659406166e-09,6.4084558483456806e-07,6.1385009120228693e-09,5.2984581749220753e-06,6.8608852900040025e-13,2.2743530817519092e-09,1.9114398114341294e-07,3.7209987834833686e-09,4.8669320116473422e-11,1.6768778761620298e-12,5.6196702932472573e-08,8.9089630587996146e-15,9.2565177385468293e-14
3.3715317341095465e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32625140948100928,0.11291373065661281,0.019924058232618086,2.1627854342490907e-08,0.00011516180308264012,3.7188932394896166e-06,6.1091886867442225e-05,8.8783068257741006e-12,3.3810508827901415e-19,8.0152134826515891e-07,1.0939865724604844e-22,1.5786161265338154e-08,1.9923106936758398e-17,5.5335066837946641e-09,1.2266870331982912e-15,1.2270102144096981e-17,2.2187520870235477e-06,8.8742091461415099e-17,0.0056941076673630671,0.0056158452403025968,9.9275247194952577e-09,6.4245282171253105e-07,6.1929597251695212e-09,5.2888452438670873e-06,6.8890057435362252e-13,2.2701111765271707e-09,1.9111849027755089e-07,3.7509298992966524e-09,4.9111901059973604e-11,1.6950850068912489e-12,5.6201645090360097e-08,8.9649764923869722e-15,9.3690814988144633e-14
3.387840938974208e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3262279670910177,0.11291358520086427,0.019911279459683563,2.1966963417396769e-08,0.00011627838867702316,3.7193055391571424e-06,6.1649066201675644e-05,9.0746481883980767e-12,3.413917833170276e-19,8.0899893184871806e-07,1.1414522338920898e-22,1.5772394068370875e-08,2.0484246866115181e-17,5.6008397688106821e-09,1.2369056160222993e-15,1.2442884966303107e-17,2.2302080931529511e-06,9.1694269253042498e-17,0.0056936880168958455,0.0056397151332386293,9.9690258981327289e-09,6.4405409870156143e-07,6.2476135152024067e-09,5.2792908104478644e-06,6.9170924739285289e-13,2.2658965755273822e-09,1.910931660518112e-07,3.7809639551965423e-09,4.9556261978214553e-11,1.7133996250780572e-12,5.6205207362830556e-08,9.0210826836214046e-15,9.4824081095354866e-14
3.4041501438388697e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32620455331060877,0.1129134370693039,0.019898511738325315,2.2309710560827049e-08,0.00011739964115907187,3.7196289276719084e-06,6.220853120947071e-05,9.2743433412692562e-12,3.4469326515045464e-19,8.1649448906452459e-07,1.190704753275961e-22,1.575861450473241e-08,2.105802774890674e-17,5.6686331314867721e-09,1.2471500236796856e-15,1.2617241322837191e-17,2.2416347823485943e-06,9.4729366890959017e-17,0.0056932687342419273,0.0056635559976578051,1.0010477533020655e-08,6.4564945989524507e-07,6.3024619267324599e-09,5.2697943326271628e-06,6.945145486570294e-13,2.2617090031067578e-09,1.9106800593117664e-07,3.811100790579365e-09,5.0002400142756211e-11,1.7318218020066774e-12,5.6207409986647518e-08,9.0772813709670973e-15,9.5964984250009598e-14
3.4204593487035313e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32618116811216058,0.11291328626546791,0.019885755059446845,2.2656116822109488e-08,0.00011852555331060025,3.7198646904705719e-06,6.2770278851060905e-05,9.4774292118939233e-12,3.4800953093231469e-19,8.2400778167840068e-07,1.2418005258004933e-22,1.5744824961696267e-08,2.1644653114645257e-17,5.7368873524362595e-09,1.2574202368938945e-15,1.2793177670243288e-17,2.2530321459651516e-06,9.7849246440976978e-17,0.0056928498191243402,0.0056873678619339969,1.005187965533397e-08,6.4723894884764997e-07,6.3575046056005445e-09,5.2603552749611366e-06,6.9731647871788654e-13,2.2575481873909792e-09,1.9104300742948178e-07,3.8413402450630275e-09,5.0450312828841595e-11,1.7503516079103205e-12,5.6208272933915555e-08,9.1335722941845223e-15,9.7113532897443239e-14
3.436768553568193e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32615781146807477,0.11291313279288832,0.019873009413954562,2.300620326129185e-08,0.00011965611793236005,3.7200140963724538e-06,6.3334306089368926e-05,9.6839428291133281e-12,3.5134057787241079e-19,8.3153857275275114e-07,1.2947973525927654e-22,1.5731027750431413e-08,2.2244328138440208e-17,5.8056030064886934e-09,1.2677162372515369e-15,1.2970700456542049e-17,2.264400177642214e-06,1.0105579983110857e-16,0.0056924312712661662,0.0057111507544118489,1.0093232296260731e-08,6.4882260858077883e-07,6.4127411988490504e-09,5.2509731085077891e-06,7.0011503817978041e-13,2.2534138602137817e-09,1.9101816810827087e-07,3.8716821584872332e-09,5.0899997315391132e-11,1.7689891119708779e-12,5.6207815915752208e-08,9.1899551942609328e-15,9.8269735385986433e-14
3.4530777584328545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32613448335077644,0.11291297665509312,0.019860274792757836,2.3359990948924753e-08,0.00012079132784387163,3.7200783978079225e-06,6.3900609890006439e-05,9.8939213204872647e-12,3.5468640323656244e-19,8.39086626649471e-07,1.3497544650846026e-22,1.5717225108047953e-08,2.2857259631203826e-17,5.8747806627209568e-09,1.2780380071612544e-15,1.3149816121236241e-17,2.2757388732545317e-06,1.0435094909132876e-16,0.0056920130903905372,0.0057349047034069523,1.0134535487003218e-08,6.5040048159421733e-07,6.4681713547171451e-09,5.2416473107351702e-06,7.0291022767854826e-13,2.2493057570601328e-09,1.9099348557569508e-07,3.9021263709119462e-09,5.1351450884998837e-11,1.7877343822330082e-12,5.6206058385902923e-08,9.2464298135636025e-15,9.9433599967515397e-14
3.469386963297516e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32611118373271375,0.11291281785560617,0.019847551186768946,2.3717500965846666e-08,0.0001219311758832593,3.7200588310432652e-06,6.4469187221274002e-05,1.0107401909682673e-11,3.5804700434584456e-19,8.4665170903261737e-07,1.4067325495609057e-22,1.5703419199590784e-08,2.3483656029650383e-17,5.9444208844881759e-09,1.2883855298137543e-15,1.3330531095316284e-17,2.2870482308631945e-06,1.077366465918918e-16,0.0056915952762206417,0.0057586297372060483,1.0175789258775567e-08,6.5197260987477065e-07,6.5237947226417508e-09,5.23237736542811e-06,7.0570204788132962e-13,2.2452236169981936e-09,1.90968957485443e-07,3.9326727226181002e-09,5.180467082392837e-11,1.8065874857168614e-12,5.6203019544300149e-08,9.3029958957406361e-15,1.0060513479802268e-13
3.4856961681621777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.326087912586358,0.11291265639794719,0.019834838586903134,2.4078754402969735e-08,0.00012307565490708784,3.7199566164021019e-06,6.5040035054160801e-05,1.0324421913867707e-11,3.6142237857585729e-19,8.5423358687084482e-07,1.4657937718875961e-22,1.5689612119982428e-08,2.4123727386093313e-17,6.014524229454326e-09,1.2987587891430001e-15,1.3512851801265765e-17,2.2983282506677468e-06,1.1121487528017166e-16,0.0056911778284797253,0.0057823258840671889,1.0216993642809984e-08,6.5353903490303993e-07,6.5796109532192547e-09,5.2231627626012058e-06,7.0849049948664378e-13,2.2411671826182503e-09,1.9094458153569064e-07,3.9633210541082242e-09,5.2259654422107355e-11,1.8255484884305273e-12,5.6198718340567082e-08,9.3596531855942229e-15,1.0178434793817896e-13
3.5020053730268393e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32606466988420346,0.11291249228563192,0.019822136984078611,2.4443772361066621e-08,0.00012422475779020128,3.7197729584833813e-06,6.5613150362344615e-05,1.0545018741111718e-11,3.6481252335600097e-19,8.6183202843961495e-07,1.5270018024164805e-22,1.5675805895916332e-08,2.4777685358044394e-17,6.085091249622534e-09,1.3091577697885304e-15,1.3696784653066988e-17,2.3095789349592215e-06,1.1478764891599703e-16,0.0056907607468910989,0.0058059931722199212,1.0258148670359145e-08,6.5509979766289782e-07,6.6356196981993322e-09,5.2140029984107318e-06,7.1127558322305896e-13,2.237136199982264e-09,1.9092035546808497e-07,3.9940712061043808e-09,5.2716398973123463e-11,1.8446174552356991e-12,5.619317347746762e-08,9.4164014293123991e-15,1.0297124735386313e-13
3.518314577891501e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32604145559876729,0.11291232552217183,0.019809446369216548,2.4812575950559639e-08,0.000125378477425566,3.7195090463760468e-06,6.6188530122191882e-05,1.0769229887791454e-11,3.6821743616874821e-19,8.6944680332318218e-07,1.5904218410643043e-22,1.566200248770185e-08,2.5445743197619005e-17,6.1561224913652643e-09,1.3195824570588855e-15,1.3882336056206515e-17,2.3208002880740536e-06,1.1845701230545209e-16,0.0056903440311781251,0.0058296316298654567,1.0299254372691574e-08,6.5665493865048447e-07,6.6918206105030675e-09,5.2048975750647702e-06,7.1405729984897456e-13,2.2331304185584863e-09,1.9089627706676366e-07,4.0249230195489082e-09,5.3174901774221396e-11,1.8637944499943469e-12,5.6186403414302903e-08,9.4732403743621153e-15,1.0416584091671898e-13
3.5346237827561625e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32601826970258968,0.11291215611107443,0.019796766733241128,2.5185186291310324e-08,0.00012653680672411441,3.7191660538704237e-06,6.6766171312757631e-05,1.099709293600395e-11,3.7163711454895704e-19,8.7707768241636378e-07,1.6561206425631991e-22,1.5648203791062133e-08,2.6128115740751529e-17,6.2276184954541425e-09,1.3300328368961115e-15,1.406951240768071e-17,2.331992316348881e-06,1.2222504153311589e-16,0.0056899276810642354,0.005853241285176846,1.0340310781097954e-08,6.5820449787995035e-07,6.748213344170661e-09,5.1958460007408958e-06,7.1683565015305711e-13,2.2291495911613652e-09,1.9087234415738684e-07,4.0558763356056713e-09,5.3635160126296805e-11,1.8830795356038151e-12,5.6178426370255716e-08,9.5301697692718901e-15,1.0536813640470955e-13
3.550932987620824e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32599511216823318,0.11291198405584295,0.019784098067079516,2.5561624512410279e-08,0.00012769973861459142,3.7187451396663473e-06,6.7346070915785697e-05,1.1228645550986484e-11,3.7507155608318762e-19,8.8472443792609532e-07,1.7241665418797141e-22,1.5634411638886027e-08,2.6825019396225057e-17,6.2995797970895346e-09,1.3405088958413302e-15,1.4258320096001294e-17,2.3431550280762111e-06,1.2609384419271112e-16,0.0056895116962729269,0.0058768221662991371,1.0381317926895636e-08,6.5974851489300325e-07,6.8047975543506296e-09,5.186847789501278e-06,7.1961063495267182e-13,2.2251934739079848e-09,1.9084855460619992e-07,4.0869309956573382e-09,5.4097171333892354e-11,1.9024727737989447e-12,5.6169260327683479e-08,9.5871893639668924e-15,1.0657814150262771e-13
3.5672421924854857e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32597198296828317,0.11291180935997666,0.019771440361661896,2.5941911751974363e-08,0.00012886726604340468,3.7182474475781509e-06,6.792822591570886e-05,1.1463925478543972e-11,3.7852075840900017e-19,8.923868433727819e-07,1.7946294797995661e-22,1.5620627802935249e-08,2.7536672134519505e-17,6.3720069259300398e-09,1.3510106210013415e-15,1.4448765501200887e-17,2.3542884334609095e-06,1.300655596161373e-16,0.0056890960765277549,0.0059003743013495424,1.0422275841421487e-08,6.6128702876702156e-07,6.8615728973431017e-09,5.1779024612062885e-06,7.2238225509353869e-13,2.221261826155824e-09,1.9082490631913292e-07,4.1180868413060154e-09,5.4560932705195705e-11,1.9219742253358383e-12,5.6158923035360838e-08,9.6442989096701137e-15,1.077958638026381e-13
3.5835513973501473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32594888207534756,0.11291163202697066,0.019758793607921467,2.6326069156933843e-08,0.00013003938197447511,3.7176741067365149e-06,6.8512633299649075e-05,1.1702970542484082e-11,3.8198471921431173e-19,9.0006467359144482e-07,1.8675810286752082e-22,1.5606853995507859e-08,2.8263293476482062e-17,6.4449004061215754e-09,1.3615380000162403e-15,1.4640854994838618e-17,2.3653925445775269e-06,1.3414235910086146e-16,0.0056886808215523459,0.0059238977184176023,1.0463184556037564e-08,6.628200781201167e-07,6.9185390305286069e-09,5.1690095414371018e-06,7.2515051145066625e-13,2.2173544104417707e-09,1.9080139724090877e-07,4.149343714375437e-09,5.5026441552033034e-11,1.9415839500627661e-12,5.6147432011672523e-08,9.7014981585497367e-15,1.0902131080482716e-13
3.599860602214809e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32592580946205663,0.11291145206031589,0.019746157796794468,2.6714117882831214e-08,0.00013121607938909019,3.7170262317872486e-06,6.9099290057417792e-05,1.1945818642060614e-11,3.8546343623675441e-19,9.0775770473267228e-07,1.9430944183332874e-22,1.5593091871059055e-08,2.9005104481824206e-17,6.5182607563262811e-09,1.3720910210280293e-15,1.4834594940005637e-17,2.3764673753284412e-06,1.3832644613563982e-16,0.0056882659310703906,0.0059473924455653382,1.0504044102138786e-08,6.6434770112099872e-07,6.9756956123484719e-09,5.1601685614131623e-06,7.279154049265121e-13,2.2134709924458629e-09,1.9077802535417494e-07,4.180701456907444e-09,5.5493695189864841e-11,1.9613020066445977e-12,5.6134804547757536e-08,9.7587868641807766e-15,1.1025448991769481e-13
3.6161698070794705e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3259027651010632,0.11291126946349925,0.019733532919220195,2.7106079093617417e-08,0.00013239735128576179,3.7163049230870632e-06,6.9688193181516168e-05,1.2192507749425301e-11,3.8895690726299173e-19,9.1546571426337695e-07,2.0212445621390176e-22,1.5579343027780586e-08,2.9762327737449335e-17,6.5920884897513758e-09,1.3826696726501988e-15,1.5029991691330732e-17,2.3875129414027771e-06,1.4262005662454695e-16,0.0056878514048056411,0.0059708585108274089,1.0544854511143209e-08,6.6586993549579861e-07,7.0330423023829372e-09,5.1513790579097321e-06,7.3067693645036306e-13,2.2096113409335903e-09,1.9075478867867757e-07,4.2121599111622519e-09,5.596269093778506e-11,1.9811284527810361e-12,5.6121057710605372e-08,9.8161647814858168e-15,1.1149540845867975e-13
