Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24),CHOX(50),COX(47),C2H6X(49)
1.7206529093081498e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18852410180768978,0.097504793393681899,0.099061876181295472,8.271126099751378e-13,1.4546314160080144e-08,2.9150800034996532e-11,2.1970177612621566e-11,3.8833927497019696e-14,8.857980084061822e-31,3.1696567779896466e-14,2.6625265199530306e-45,9.0653125840290922e-18,9.6577778303563698e-32,7.8185819231724714e-16,3.5855364261892178e-29,7.2171546246708454e-30,1.3093758689357922e-17,5.2304864105674428e-37,0.0024951062912824057,0.0018761057988205218,2.60477975030733e-09,1.2107595177826735e-08,2.967718722185175e-07,1.6562430393238461e-15,7.5384514450280678e-10,9.1030694154167667e-09,8.7830396285766808e-08,2.7330612159688849e-08,9.9187351149256325e-15,1.3282082104260822e-15,2.4478704954880154e-14,1.2879552238894062e-16
1.7292846611118395e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18850879038141319,0.097498660664589981,0.099057286723386692,8.4376380663537833e-13,1.4982015286136927e-08,2.962360129606638e-11,2.2298543341874728e-11,3.9303444366145673e-14,9.083386005924143e-31,3.1959564897012385e-14,2.7773671063963761e-45,9.1624090202566585e-18,9.9483470085813142e-32,7.968820001013975e-16,3.6591329782366828e-29,7.3913271508878752e-30,1.3297602989236488e-17,5.4107192811522575e-37,0.0025012381978517916,0.0018852827334188199,2.614958770504856e-09,1.2209093724507949e-08,2.9781082625341619e-07,1.6627527233232199e-15,7.5563419865530325e-10,9.0920999244466927e-09,8.8651573481376704e-08,2.79530921562171e-08,1.0061102108322901e-14,1.3454292006810449e-15,2.4858967190833358e-14,1.3050795946856994e-16
1.737916412915529e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18849352063058203,0.097492567662006133,0.099052698222523758,8.6065331325393652e-13,1.5427405005913196e-08,3.0099604513489409e-11,2.262980300862833e-11,3.9776628903742186e-14,9.3124879304689092e-31,3.2223557014046549e-14,2.8966341566341203e-45,9.2597847835643798e-18,1.0246290614413253e-31,8.1208999067150182e-16,3.7336761739758113e-29,7.568433623990513e-30,1.3503119726550525e-17,5.5963622726877571e-37,0.0025073303748131604,0.0018944577338662876,2.6251351163098932e-09,1.2310085129499522e-08,2.9882764553688952e-07,1.6692584448200057e-15,7.5737215631673456e-10,9.0812651323422744e-09,8.9475766521616638e-08,2.8583430686843115e-08,1.0204719249979213e-14,1.3626846501435698e-15,2.5242697297221384e-14,1.32235181686739e-16
1.746548164719219e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18847829229981097,0.097486514134732957,0.099048110676510551,8.7778321679557352e-13,1.5882597477989104e-08,3.0578748106288987e-11,2.2963964959443973e-11,4.0253494408554876e-14,9.5452943270193725e-31,3.2488543639467897e-14,3.0204772605473555e-45,9.3574318133851481e-18,1.0551756990744449e-31,8.2748248218208603e-16,3.8091677923649521e-29,7.7484957249786696e-30,1.3710299671802477e-17,5.7875523357651512e-37,0.0025133830733650802,0.0019036308045197018,2.6353087846515381e-09,1.24105527716957e-08,2.9982224173091778e-07,1.6757601702557063e-15,7.5905886912138943e-10,9.0705623182181667e-09,9.0302977105432408e-08,2.9221563887072881e-08,1.0349591409963858e-14,1.3799718563299081e-15,2.5629905050152373e-14,1.339772488773796e-16
1.7551799165229085e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18846310513531872,0.09748049983316201,0.099043524083164261,8.9515561232640697e-13,1.634770559472639e-08,3.1060969510357317e-11,2.3301037536885632e-11,4.0734054166992907e-14,9.7818125445798533e-31,3.275452428156987e-14,3.1490503062104948e-45,9.4553420267400077e-18,1.0864896511146804e-31,8.4305976437956837e-16,3.8856094646399165e-29,7.9315348225331028e-30,1.3919133317587585e-17,5.9844291671119376e-37,0.002519396543117179,0.0019128019497141832,2.6454797726178458e-09,1.2510480384898301e-08,3.0079453656063446e-07,1.6822578677846625e-15,7.6069421097387099e-10,9.0599888053575044e-09,9.1133206865577469e-08,2.9867423940028726e-08,1.0495723451751143e-14,1.3972881266093563e-15,2.6020600221915813e-14,1.357342208152696e-16
1.7638116683265982e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18844795888491794,0.097474524509263707,0.099038938440315361,9.1277260300269333e-13,1.6822840919511234e-08,3.1546205224355051e-11,2.3641029079254896e-11,4.1218321453175447e-14,1.0022048810142874e-30,3.3021498448487325e-14,3.2825115793728469e-45,9.5535073218165016e-18,1.1185861588791318e-31,8.5882209874171256e-16,3.9630026749618212e-29,8.1175719689931437e-30,1.4129610884813845e-17,6.1871352470584654e-37,0.0025253710321002216,0.0019219711737633711,2.6556480774656089e-09,1.2609852068141532e-08,3.0174446183521857e-07,1.6887515073077749e-15,7.622780782123987e-10,9.0495419618416053e-09,9.1966457367860249e-08,3.05209391235556e-08,1.0643120232028823e-14,1.4146307802635181e-15,2.6414792580744751e-14,1.3750615721586166e-16
1.772443420130288e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18843285329800477,0.097468587916577323,0.099034353745807338,9.3063630005931128e-13,1.7308113625006188e-08,3.2034390856320692e-11,2.3983947920324098e-11,4.1706309528982735e-14,1.0266008228191472e-30,3.3289465648214476e-14,3.4210238644707768e-45,9.6519195815449377e-18,1.1514806685147136e-31,8.747697186390239e-16,4.0413487611789068e-29,8.3066278966275757e-30,1.4341722329088564e-17,6.3958158771189852e-37,0.0025313067867761122,0.0019311384809595987,2.6658136966298055e-09,1.2708652295695557e-08,3.0267195945750262e-07,1.6952410605036499e-15,7.6381038974009091e-10,9.0392192010567409e-09,9.2802730110549566e-08,3.1182033862142283e-08,1.079178660052401e-14,1.4319971505619091e-15,2.6812491890565616e-14,1.3929311773512647e-16
1.7810751719339776e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18841778812554863,0.097462689810200925,0.099029769997496825,9.4874882279797786e-13,1.7803632432431142e-08,3.2525461170945837e-11,2.4329802389067801e-11,4.2198031644111821e-14,1.0513694781356433e-30,3.3558425388623746e-14,3.5647545472569621e-45,9.7505706771715442e-18,1.1851888318473224e-31,8.9090282951771334e-16,4.1206489157003175e-29,8.498723014179797e-30,1.4555457347267242e-17,6.6106192177146192e-37,0.00253720405204783,0.0019403038755740557,2.6759766277327097e-09,1.2806865926610751e-08,3.0357698142257693e-07,1.7017265008555052e-15,7.6529108711449825e-10,9.0290179821002318e-09,9.3642026523925401e-08,3.1850628783570657e-08,1.094172739984588e-14,1.4493845867501868e-15,2.7213707910736886e-14,1.4109516196940964e-16
1.7897069237376672e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18840276312008247,0.09745682994678187,0.099025187193253289,9.6711229857520727e-13,1.8309504551909738e-08,3.3019350137458237e-11,2.4678600809393191e-11,4.2693501036136954e-14,1.0765111332261311e-30,3.3828377177485526e-14,3.7138757191018674e-45,9.849452471826251e-18,1.2197265072112943e-31,9.0722160910378053e-16,4.2009041864801265e-29,8.6938774037136375e-30,1.4770805384158301e-17,6.8316963260535077e-37,0.0025430630712693003,0.0019494673618569477,2.686136868592672e-09,1.2904478213668226e-08,3.0445948980567478e-07,1.7082078036760599e-15,7.6672013460728059e-10,9.0189358100848262e-09,9.4484347969964099e-08,3.2526640780176473e-08,1.1092947465344147e-14,1.4667904560320792e-15,2.761845039577785e-14,1.4291234945530319e-16
1.798338675541357e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18838777803569234,0.097451008084506602,0.099020605330959216,9.8572886279005588e-13,1.8825835623932525e-08,3.3515990978055361e-11,2.5030351499869725e-11,4.31927309305744e-14,1.1020259626584323e-30,3.409932052248886e-14,3.8685642830130416e-45,9.9485568240826043e-18,1.2551097602598179e-31,9.2372620762789488e-16,4.2821154781104318e-29,8.8921108177832601e-30,1.4987755639377654e-17,7.0592011941770684e-37,0.0025488840862552048,0.001958628944037651,2.6962944172325472e-09,1.3001474811952567e-08,3.0531945673918979e-07,1.7146849461303491e-15,7.6809751923678431e-10,9.0089702363467084e-09,9.5329695742149846e-08,3.320998307463359e-08,1.1245451624982721e-14,1.4842121455837866e-15,2.8026729095088549e-14,1.4474473966953142e-16
1.8069704273450466e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18837283262800764,0.09744522398309105,0.099016024408509734,1.0046006588716586e-12,1.9352729662027688e-08,3.401531621680672e-11,2.5385062773458607e-11,4.3695734540951821e-14,1.1279140297331347e-30,3.4371254931262994e-14,4.0290020613625105e-45,1.0047875591505119e-17,1.2913548647563336e-31,9.4041674807080279e-16,4.3642835530221599e-29,9.0934426769311239e-30,1.5206297074343896e-17,7.2932907871588577e-37,0.0025546673372907405,0.0019677886263248564,2.7064492718877624e-09,1.3097841786989655e-08,3.0615686437890176e-07,1.721157907253614e-15,7.6942325075842062e-10,8.9991188585782524e-09,9.6178071065406106e-08,3.3900565290170384e-08,1.1399244699228452e-14,1.5016470644530391e-15,2.8438553752661812e-14,1.465923920288506e-16
1.8156021791487363e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18835792665419129,0.097439477403771027,0.099011444423812739,1.0237298382665979e-12,1.9890288996725788e-08,3.4517257728942692e-11,2.5742742937242631e-11,4.4202525068882101e-14,1.1541752870288702e-30,3.4644179911399665e-14,4.1953759053154917e-45,1.0147400634179559e-17,1.3284783033470675e-31,9.5729332642887067e-16,4.4474090327917392e-29,9.2978920675034836e-30,1.5426418419404982e-17,7.5341250814439347e-37,0.0025604130631413048,0.0019769464129067078,2.7166014310140075e-09,1.3193565622246372e-08,3.0697170485967861e-07,1.7276266679670079e-15,7.7069736162570145e-10,8.9893793208790449e-09,9.7029475096140679e-08,3.4598293525092142e-08,1.1554331500954083e-14,1.5190926454310089e-15,2.8853934106788438e-14,1.4845536588996462e-16
1.824233930952426e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18834305987292993,0.097433768109292426,0.099006865374788727,1.0431185604261183e-12,2.043861422088966e-08,3.5021746790452086e-11,2.610340029215679e-11,4.4713115704141391e-14,1.180809577063321e-30,3.4918094970476294e-14,4.3678778059677758e-45,1.0247123818222117e-17,1.3664967683150696e-31,9.7435601199927591e-16,4.5314923995515045e-29,9.5054777397814184e-30,1.5648108181087241e-17,7.7818671033232883e-37,0.0025661215010621221,0.0019861023079509386,2.7267508932945503e-09,1.3288633226176167e-08,3.0776398024059969e-07,1.7340912110920919e-15,7.7191990692896446e-10,8.9797493137255662e-09,9.7883908922397084e-08,3.5303070431469601e-08,1.1710716835354595e-14,1.5365463469835712e-15,2.9272879889756471e-14,1.503337205494548e-16
1.8328656827561156e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18832823204442406,0.09742809586390179,0.099002287259370783,1.0627689927932167e-12,2.0997804136466941e-08,3.5528714127917271e-11,2.6467043132720162e-11,4.522751962475157e-14,1.2078166330682628e-30,3.5192999616079714e-14,4.5467050072140165e-45,1.0347037019264252e-17,1.4054271623163703e-31,9.9160484768441822e-16,4.616533997501555e-29,9.7162181064279008e-30,1.5871354649457962e-17,8.036682967543892e-37,0.0025717928868078128,0.0019952563156049961,2.7368976576471578e-09,1.3383031938849892e-08,3.0853370243961948e-07,1.7405515213596392e-15,7.7309096429151197e-10,8.9702265738868259e-09,9.8741373564104435e-08,3.6014795297868267e-08,1.1868405499877087e-14,1.5540056550381897e-15,2.9695400827545632e-14,1.5222751524372522e-16
1.8414974345598053e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18831344293037858,0.097422460433336758,0.098997710075504355,1.0826833107896246e-12,2.1567955702722045e-08,3.603808996851531e-11,2.6833679746769322e-11,4.5745749997066714e-14,1.235196079876894e-30,3.5468893355830797e-14,4.7320601203672856e-45,1.0447132125909804e-17,1.4452865990987897e-31,1.0090398503150531e-15,4.702534034520687e-29,9.9301312412500561e-30,1.6096145905593667e-17,8.2987419160543315e-37,0.0025774274546418946,0.0020044084399961659,2.7470417232306286e-09,1.3476749537940207e-08,3.0928089315817142e-07,1.7470075854158382e-15,7.7421063373689561e-10,8.960808884278278e-09,9.9601869973420304e-08,3.6733364135968977e-08,1.2027402284163334e-14,1.571468084711145e-15,3.0121506639517535e-14,1.5413680914896335e-16
1.850129186363495e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18829869229399313,0.097416861584816619,0.098993133821147383,1.1028636978027053e-12,2.2149163986008033e-08,3.6549804090112522e-11,2.7203318415193754e-11,4.6267819975863762e-14,1.2629474349222758e-30,3.5745775697409626e-14,4.9241512405433988e-45,1.0547401043160923e-17,1.4860924042038904e-31,1.0266610109915994e-15,4.7894925838741162e-29,1.014723487828341e-29,1.6322469829144917e-17,8.5682163568827399e-37,0.002583025437346227,0.0020135586852316851,2.7571830894509226e-09,1.3569774244181504e-08,3.1000558379578388e-07,1.7534593918287419e-15,7.7527903754045114e-10,8.9514940737471011e-09,1.0046539903516002e-07,3.7458669770917291e-08,1.2187711970003865e-14,1.5889311821363503e-15,3.0551207038102667e-14,1.5606166138111567e-16
1.8587609381671847e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18828397989995249,0.097411299087032971,0.098988558494269963,1.1233123451722841e-12,2.2741522111138924e-08,3.7063785871377189e-11,2.7575967411673459e-11,4.6793742704437002e-14,1.2910701093444925e-30,3.602364614858122e-14,5.1231920648193883e-45,1.0647835695809147e-17,1.5278621156525198e-31,1.0444682954431471e-15,4.877409586015397e-29,1.036754641119709e-29,1.6550314105988439e-17,8.8452819031425689e-37,0.0025885870662303995,0.0020227070553988503,2.7673217559668831e-09,1.3662094726428317e-08,3.1070781535477093e-07,1.7599069310882738e-15,7.7629632003832963e-10,8.9422800168209178e-09,1.0133196156730676e-07,3.819060193525967e-08,1.2349339331303895e-14,1.6063925261239018e-15,3.098451172848483e-14,1.5800213099587917e-16
1.8673926899708744e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18826930551441753,0.097405772710140281,0.098983984092854541,1.1440314521774305e-12,2.3345121214419277e-08,3.7579964341837312e-11,2.7951635002419298e-11,4.7323531314696617e-14,1.3195634092029065e-30,3.6302504217221986e-14,5.3294020121768078e-45,1.0748428031788196e-17,1.570613484614428e-31,1.0624616444036218e-15,4.9662848504797608e-29,1.0591082893008597e-29,1.6779666235957589e-17,9.1301174121620787e-37,0.0025941125711410533,0.0020318535545651249,2.7774577226955527e-09,1.3753700106087272e-08,3.1138763833543208e-07,1.7663501956026556e-15,7.7726264740709295e-10,8.9331646334115099e-09,1.0220155832159796e-07,3.8929047366300261e-08,1.2512289134060616e-14,1.6238497297075267e-15,3.1421430408283666e-14,1.5995827698870812e-16
1.876024441774564e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18825466890501522,0.097400282225746745,0.098979410614895624,1.1650232260232112e-12,2.3960050398382406e-08,3.8098268231811484e-11,2.833032944591604e-11,4.7857198927270764e-14,1.3484265367914998e-30,3.6582349411346572e-14,5.5430063452433268e-45,1.0849170025485182e-17,1.6143644760625163e-31,1.0806409740044632e-15,5.0561180578660861e-29,1.0817861036113266e-29,1.7010513540642024e-17,9.4229050247349861e-37,0.0025996021804711509,0.0020409981867782348,2.7875909898170681e-09,1.3844579960965166e-08,3.1204511262197031e-07,1.7727891796972708e-15,7.7817820743531471e-10,8.924145888457925e-09,1.0307418998418202e-07,3.9673889906687839e-08,1.2676566136350495e-14,1.6413004418535368e-15,3.1861972767236033e-14,1.619301582948365e-16
1.8846561935782537e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18824006984083008,0.097394827406905068,0.098974838058399794,1.186289881827432e-12,2.4586396688285165e-08,3.8618626022143121e-11,2.8712058992668811e-11,4.8394758651611443e-14,1.3776585920548026e-30,3.6863181239135202e-14,5.7642362938470992e-45,1.0950053681007027e-17,1.6591332694122779e-31,1.0990061761832637e-15,5.1469087619045685e-29,1.1047897212629837e-29,1.7242843171247442e-17,9.7238302044900723e-37,0.0026050561211691781,0.0020501409560662654,2.7977215577791467e-09,1.3934724328716892e-08,3.126803073592143e-07,1.779223879606529e-15,7.7904320925342024e-10,8.9152217915475644e-09,1.0394985717634024e-07,4.0425010608069597e-08,1.2842175088326739e-14,1.6587423489831744e-15,3.2306148486876913e-14,1.6391783378931597e-16
1.8932879453819434e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18822550809239438,0.097389408028103169,0.098970266421385608,1.2078336426073841e-12,2.5224244990404556e-08,3.9140965993668846e-11,2.9096831884952775e-11,4.8936223586103732e-14,1.4072585741000353e-30,3.7144999208961538e-14,5.9933291803976856e-45,1.1051071035399078e-17,1.7049382591470034e-31,1.1175571191077783e-15,5.2386563916069175e-29,1.1281207455045363e-29,1.7476642116506293e-17,1.0033081777377329e-36,0.0026104746187482985,0.0020592818664377397,2.8078494273011472e-09,1.402412370970979e-08,3.1329330082057071e-07,1.785654293460221e-15,7.7985788303237382e-10,8.9063903965082051e-09,1.0482856045527036e-07,4.1182287837636566e-08,1.3009120732226869e-14,1.6761731763040143e-15,3.2753967240220349e-14,1.659213622870694e-16
1.901919697185633e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18821098343167925,0.097384023865255312,0.098965695701883571,1.2296567392666073e-12,2.5873678052179325e-08,3.9665216276353225e-11,2.9484656356566508e-11,4.9481606818178494e-14,1.4372253828032458e-30,3.7427802829420835e-14,6.2305285471062416e-45,1.1152214161812832e-17,1.7517980554293249e-31,1.1362936476146169e-15,5.3313602534960178e-29,1.1517807457165947e-29,1.7711897210630646e-17,1.0350851971268043e-36,0.0026158578972954377,0.002068420921881713,2.8179745993777126e-09,1.4112769069266288e-08,3.1388418026754877e-07,1.7920804212753933e-15,7.8062247968352362e-10,8.8976498009438368e-09,1.0571030031492632e-07,4.1945597387352307e-08,1.317740780238886e-14,1.6935906893821176e-15,3.3205438691440937e-14,1.6794080254296038e-16
1.9105514489893228e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18819649563208557,0.097378674695692904,0.098961125897935931,1.2517614105816909e-12,2.6534776424236618e-08,4.0191304898023193e-11,2.9875540632589335e-11,5.0030921424428322e-14,1.4675578205069275e-30,3.7711591609358467e-14,6.4760842850575944e-45,1.1253475172619865e-17,1.7997314846996714e-31,1.1552155836619863e-15,5.425019533911907e-29,1.1757712575378534e-29,1.7948595141297879e-17,1.067733645566596e-36,0.0026212061794803196,0.0020775581263678413,2.828097075281998e-09,1.4200651839496724e-08,3.1445304180096519e-07,1.7985022649412105e-15,7.8133727051830563e-10,8.8889981457599132e-09,1.0659507718691009e-07,4.2714812585682978e-08,1.3347041025275865e-14,1.710992695531844e-15,3.3660572495556573e-14,1.6997621325187767e-16
1.9191832007930124e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18818204446843503,0.09737336029815559,0.098956557007596757,1.2741499031891223e-12,2.7207618424340129e-08,4.0719159832637337e-11,3.0269492929142617e-11,5.0584180470726488e-14,1.4982545938033749e-30,3.7996365057898876e-14,6.7302527651470936e-45,1.1354846222469146e-17,1.8487575902622361e-31,1.1743227267958874e-15,5.5196333013905236e-29,1.2000937830196323e-29,1.8186722457660098e-17,1.1012734381527295e-36,0.0026265196865644441,0.0020866934838464587,2.8382168565684675e-09,1.4287763920604394e-08,3.1499999020422914e-07,1.8049198281948636e-15,7.8200254687335321e-10,8.8804336146747598e-09,1.0748289144141262e-07,4.3489804411649262e-08,1.351802511950988e-14,1.7283770448942962e-15,3.4119378298112703e-14,1.7202765304883576e-16
