Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
1.1227003499050493e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411872032816924,0.10956176811155507,0.022485419638583193,0.0,0.00012408378565089738,0.0004442131366856057,0.0001127398571162824,2.7069838629913934e-06,8.0947785020370645e-16,0.00097702782141581524,2.4390778055186895e-13,0.00034125962444512073,1.3055903554419892e-10,4.0274469680893771e-06,6.9232139270876368e-12,1.3002298568816396e-13,0.000345369452164592,1.0238663403948732e-08,0.0078856515426596815,8.5537848563944986e-05,8.4908323958272759e-05,5.1121685158392769e-07,5.4652058192334728e-09,9.7757323036809372e-09,5.682379864559634e-09,1.5162226496746752e-11,6.1450804620610669e-07,0.00012264337123862786,9.4864530947383904e-09,8.6637127503172219e-06,1.6166791630568531e-08,3.5026765517609317e-10,4.4755527312232834e-11,3.0498979534188534e-13,5.9270412929065729e-10,2.8976008735726937e-15
1.1283475117854502e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411770164104469,0.10955489974860927,0.022483138848151396,0.0,0.00012551558646565778,0.00044836048440075,0.00011406189293055463,2.7442406297943143e-06,8.2619215961774278e-16,0.00098161165491743351,2.4985020209467517e-13,0.00034163558263147173,1.3251711535278676e-10,4.0926123631225687e-06,7.0125929336547093e-12,1.3221218349578236e-13,0.00034727938562155615,1.044727168722471e-08,0.0078854856700383107,8.5369534059755623e-05,8.5190535614771491e-05,5.1197002086916488e-07,5.4902911067514192e-09,9.8206272654566425e-09,5.7471430236055329e-09,1.5339924226870927e-11,6.21480469177749e-07,0.00012362381636642884,9.573310543923028e-09,8.7459893424344486e-06,1.6496376876141402e-08,3.5437443999627331e-10,4.54796136738942e-11,3.0880596446770755e-13,6.0645755734749046e-10,2.9566314939303522e-15
1.1339946736658511e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411669075802895,0.10954803603442062,0.022480852384808275,0.0,0.00012695495104170964,0.00045252369133412989,0.00011539184863924222,2.7817914322543661e-06,8.4316059801724177e-16,0.00098618964888405321,2.5590267723266314e-13,0.00034200706892882361,1.3449309777318075e-10,4.1584177209114657e-06,7.1025523619191597e-12,1.3442589259633118e-13,0.00034918409518060146,1.0658982232848615e-08,0.0078853091318471236,8.5201672577006634e-05,8.5472150216550906e-05,5.1271563152886337e-07,5.5153371423408775e-09,9.8654627732522145e-09,5.8122444325630264e-09,1.5519052562931695e-11,6.2849454123731692e-07,0.00012460691145230231,9.6605152187955906e-09,8.8285864810132451e-06,1.683086656909208e-08,3.5850582095303023e-10,4.6210809849287754e-11,3.1264976220695668e-13,6.2045106710594937e-10,3.0165398522340868e-15
1.139641835546252e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411568734260359,0.10954117666106616,0.022478560277636742,0.0,0.00012840185829891465,0.00045670272405806428,0.00011672971817246331,2.8196364774780291e-06,8.6038566903502605e-16,0.00099076177981939607,2.6206654683630244e-13,0.00034237414187532269,1.3648701900357572e-10,4.2248644625771412e-06,7.1930914438294055e-12,1.3666423747042006e-13,0.00035108355116150719,1.0873823023018843e-08,0.0078851222710757431,8.5034261306221885e-05,8.5753172221837788e-05,5.1345373821009333e-07,5.5403437923363601e-09,9.9102385933753808e-09,5.8776831455063542e-09,1.5699617031060341e-11,6.3555028602839008e-07,0.00012559264898772128,9.7480664324954929e-09,8.9115034754619406e-06,1.7170304982095896e-08,3.6266177896458089e-10,4.6949131589259085e-11,3.1652123486883849e-13,6.3468738479296097e-10,3.077333862407801e-15
1.1452889974266529e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411469106962048,0.10953432133188606,0.022476262555524033,0.0,0.00012985628706250546,0.00046089754935850209,0.00011807549533678382,2.8577759607811999e-06,8.778698882848479e-16,0.00099532802449873721,2.683431575713816e-13,0.00034273685925905226,1.3849891439777388e-10,4.2919539785337962e-06,7.2842094043673325e-12,1.3892734213131728e-13,0.00035297772447822582,1.1091822092374634e-08,0.0078849254192887297,8.4867297484630177e-05,8.6033606025063311e-05,5.1418439496062019e-07,5.5653109247793835e-09,9.9549544948879419e-09,5.9434582122583405e-09,1.5881623149398678e-11,6.4264772704625352e-07,0.00012658102153236783,9.8359634976482869e-09,8.9947396397056673e-06,1.7514736471054729e-08,3.6684229456469934e-10,4.7694594302937426e-11,3.204204283279126e-13,6.4916924799096856e-10,3.1390214531316003e-15
1.1509361593070538e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411370162491948,0.1095274697611016,0.022473959247164232,0.0,0.00013131821606511082,0.00046510813423191627,0.00011942917381681741,2.896210065739056e-06,8.956157833748721e-16,0.00099988835996694535,2.7473386180715373e-13,0.00034309527812758939,1.4052881846529311e-10,4.3596876285530333e-06,7.3759054617871666e-12,1.4121533012177702e-13,0.00035486658663117215,1.1313007526667865e-08,0.0078847188970085046,8.4700778395089147e-05,8.6313455958065682e-05,5.1490765524063853e-07,5.5902384094028497e-09,9.9996102495761833e-09,6.0095686784940539e-09,1.606507642409181e-11,6.49786887636377e-07,0.00012757202171319543,9.924205726402885e-09,9.0782942921221269e-06,1.7864205472995056e-08,3.710473479078961e-10,4.8447213058510826e-11,3.2434738807271477e-13,6.6389940551224265e-10,3.2016105674697774e-15
1.1565833211874547e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411271870495922,0.10952062167344635,0.022471650381060748,0.0,0.00013278762394875382,0.00046933444588223051,0.00012079074717680723,2.9349389642362946e-06,9.136258939210757e-16,0.0010044427635365299,2.8124001752372386e-13,0.00034344945479743741,1.4257676487154653e-10,4.4280667418302409e-06,7.4681788278491775e-12,1.4352832451092506e-13,0.00035675010969963395,1.1537407461435227e-08,0.0078845030140853971,8.4534701365039614e-05,8.6592726291255531e-05,5.156235719324155e-07,5.6151261176203332e-09,1.0044205631935865e-08,6.0760135858081056e-09,1.6249982354596704e-11,6.5696779100546905e-07,0.0001285656422234917,1.0012792430369627e-08,9.162166755477956e-06,1.8218756503966943e-08,3.7527691877397601e-10,4.9207002583901927e-11,3.2830215915137513e-13,6.7888061727256529e-10,3.2651091624856456e-15
1.1622304830678556e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441117420164607,0.10951377680380976,0.022469335985528787,0.0,0.00013426448926682482,0.0004735764517177812,0.00012216020886218862,2.9739628165177078e-06,9.3190277156012638e-16,0.0010089912127856928,2.8786298821869364e-13,0.00034379944486333599,1.4464278643809147e-10,4.4970926170530322e-06,7.5610287080482656e-12,1.4586644789120265e-13,0.00035862826633430015,1.1765050080671305e-08,0.0078842780700553172,8.436906376548709e-05,8.6871421234772095e-05,5.1633219735090409e-07,5.6399739225163306e-09,1.0088740419157804e-08,6.1427919718111495e-09,1.6436346433517657e-11,6.6419046021469495e-07,0.00012956187582197217,1.0101722920678939e-08,9.2463563568658038e-06,1.8578434156943802e-08,3.7953098657308957e-10,4.9973977267536245e-11,3.322847861677289e-13,6.9411565416430331e-10,3.3295252088694049e-15
1.1678776449482565e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411077127606202,0.10950693489689242,0.022467016088697701,0.0,0.00013574879048602867,0.00047783411934831298,0.00012353755220113433,3.0132817712391094e-06,9.504489799629743e-16,0.0010135336855563893,2.9460414281307911e-13,0.00034414530320745043,1.4672691514294857e-10,4.5667665224717198e-06,7.6544543018375672e-12,1.4822982237536742e-13,0.00036050102974990534,1.1995963615502363e-08,0.007884044354485361,8.4203863010009599e-05,8.7149544939607072e-05,5.1703358325498587e-07,5.6647816988298733e-09,1.0133214391094864e-08,6.2099028702390097e-09,1.6624174139886128e-11,6.7145491817546213e-07,0.00013056071533188468,1.0190996508042072e-08,9.330862427642029e-06,1.8943283099723413e-08,3.8380953035087375e-10,5.074815115921379e-11,3.3629531336167301e-13,7.0960729792888353e-10,3.3948666905698862e-15
1.1735248068286574e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410980620998536,0.10950009570687333,0.022464690718513348,0.0,0.00013724050598830796,0.00048210741658200778,0.00012492277040608102,3.0528959655185842e-06,9.6926709484846081e-16,0.001018070159952396,3.0146485555651587e-13,0.00034448708400844146,1.4882918212098912e-10,4.6370896959717836e-06,7.7484548028471691e-12,1.5061856959355143e-13,0.00036236837371798777,1.223017634286077e-08,0.0078838021473079268,8.4039096553793172e-05,8.7427101498687942e-05,5.1772778085645768e-07,5.689549322943432e-09,1.017762733024699e-08,6.2773453110100186e-09,1.6813470946223584e-11,6.7876118766367487e-07,0.00013156215364010793,1.0280612502664162e-08,9.4156843033650719e-06,1.9313348072830464e-08,3.8811252879273669e-10,5.1529537970841612e-11,3.4033378453668588e-13,7.2535834102869216e-10,3.4611416044072359e-15
1.1791719687090584e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441088465537148,0.10949325899708801,0.022462359902740377,0.0,0.00013873961407274022,0.00048639631142254703,0.00012631585657523866,3.0928055249880694e-06,9.8835970399593903e-16,0.0010226006143373863,3.0844650593176767e-13,0.00034482484075041734,1.5094961766439091e-10,4.7080633451482894e-06,7.8430293990978509e-12,1.5303281069037549e-13,0.00036423027255975949,1.2467716584160623e-08,0.0078835517191435268,8.3874761892692779e-05,8.7704094947958674e-05,5.1841484082950426e-07,5.7142766728748655e-09,1.0221979021752099e-08,6.3451183203132898e-09,1.7004242320086193e-11,6.8610929131269589e-07,0.00013256618369628348,1.037057021429842e-08,9.5008213237344692e-06,1.9688673887420388e-08,3.9243996022866681e-10,5.2318151077245142e-11,3.4440024303284159e-13,7.4137158651840874e-10,3.5283579597003662e-15
1.1848191305894593e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410789205168516,0.10948642453971778,0.022460023668964459,0.0,0.00014024609295741145,0.0004907007720662092,0.00012771680369408204,3.133010563845248e-06,1.0077294072588997e-15,0.001027125027333017,3.1555047855855435e-13,0.0003451586262317709,1.5308825122316148e-10,4.7796886473822399e-06,7.9381772732101823e-12,1.55472666322119e-13,0.000366086701139083,1.2708612703974516e-08,0.0078832933316128236,8.371085656231665e-05,8.7980529267432528e-05,5.1909481332145828e-07,5.7389636282603627e-09,1.0266269253348736e-08,6.4132209207269403e-09,1.7196493713362594e-11,6.9349925160536729e-07,0.00013357279851196143,1.0460868952340993e-08,9.5862728325305117e-06,2.0069305423184838e-08,3.9679180263839181e-10,5.3114003517139931e-11,3.4849473185408097e-13,7.5764984791579201e-10,3.5965237779041035e-15
1.1904662924698602e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410694245698135,0.10947959211548902,0.022457682044594505,0.0,0.0001417599207812667,0.00049502076689899796,0.00012912560463682529,3.1735111849057511e-06,1.0273788165788536e-15,0.0010316433778170177,3.2277816309671212e-13,0.00034548849257390167,1.552451114057284e-10,4.8519667499188104e-06,8.0338976026088369e-12,1.5793825665394592e-13,0.00036793763485555727,1.2952893108711133e-08,0.007883027237638205,8.354737813713546e-05,8.8256408382198653e-05,5.1976774796135178e-07,5.7636100703424278e-09,1.0310497815359742e-08,6.4816521312658833e-09,1.7390230571151464e-11,7.0093109089197678e-07,0.00013458199115973243,1.0551508025715736e-08,9.6720381775545709e-06,2.0455287626259291e-08,4.0116803365540257e-10,5.3917107993922437e-11,3.5261729357837892e-13,7.7419594907193512e-10,3.6656470922197099e-15
1.1961134543502612e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410599753104701,0.10947276151338313,0.022455335056864808,0.0,0.00014328107560593575,0.00049935626449380485,0.00013054225216787953,3.2143074796556598e-06,1.0473105559975341e-15,0.0010361556449212978,3.301309541487055e-13,0.00034581449122982608,1.5742022597959578e-10,4.9248987699474387e-06,8.1301895597222866e-12,1.6042970135718448e-13,0.00036978304963770643,1.3200586245294358e-08,0.0078827536817352075,8.3384324229615866e-05,8.8531736163433039e-05,5.2043369386823573e-07,5.7882158819639931e-09,1.0354664500691142e-08,6.5504109674576115e-09,1.758545833656791e-11,7.0840483138372638e-07,0.00013559375477239512,1.0642486742914281e-08,9.7581167105700452e-06,2.0846665507132453e-08,4.0556863057146463e-10,5.4727476876507349e-11,3.5676797028731622e-13,7.9101272404100328e-10,3.7357359472207833e-15
1.2017606162306623e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410505704340475,0.10946593253035575,0.022452982732837159,0.0,0.00014480953541753607,0.0005037072336076052,0.00013196673894329321,3.2553995283043014e-06,1.0675272616704097e-15,0.0010406618080300522,3.3761025116150204e-13,0.00034613667299267508,1.5961362187206656e-10,4.9984857946837297e-06,8.2270523121779597e-12,1.6294711960666168e-13,0.00037162292193627098,1.3451720599843941e-08,0.007882472900294207,8.322169248937454e-05,8.8806516429387348e-05,5.2109269966139844e-07,5.8127809475509285e-09,1.0398769104789584e-08,6.6194964414735743e-09,1.7782182434430267e-11,7.1592049513968655e-07,0.00013660808254214283,1.0733804412138319e-08,9.8445077872439928e-06,2.1243484138557675e-08,4.0999357034185522e-10,5.5545122200403063e-11,3.6094680375969321e-13,8.0810301694947127e-10,3.8067983984977853e-15
1.2074077781110633e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410412077138361,0.10945910497106569,0.022450625099402891,0.0,0.00014634527812845368,0.00050807364317868636,0.00013339905751217672,3.2967873998373243e-06,1.0880315818810137e-15,0.0010451618467778858,3.4521745832782854e-13,0.00034645508800408488,1.6182532517102929e-10,5.0727288814531514e-06,8.324485022992966e-12,1.6549063007809156e-13,0.00037345722871759949,1.3706324696357222e-08,0.0078821851218526216,8.3059480602354902e-05,8.9080752946324261e-05,5.2174481346873591e-07,5.8373051530983507e-09,1.0442811425622203e-08,6.6889075621691981e-09,1.7980408281613822e-11,7.2347810408887813e-07,0.00013762496771972608,1.0825460341154863e-08,9.9312107670893574e-06,2.1645788653467009e-08,4.1444282958915848e-10,5.6370055668566592e-11,3.651538353711059e-13,8.2546968186487473e-10,3.8788425122666783e-15
1.2124902238034241e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410328155296575,0.10945296122955023,0.022448498711859336,0.0,0.00014773365513375767,0.00051201658785506878,0.00013469483416436698,3.3342894607974755e-06,1.1067335790891831e-15,0.001049206628690662,3.5217447226999713e-13,0.00034673848186548753,1.6383153185852556e-10,5.1401094424441632e-06,8.4126610817891176e-12,1.6780219603339574e-13,0.00037510332767659051,1.3938458617165235e-08,0.0078819203215864126,8.2913846994612898e-05,8.9327103977827711e-05,5.2232586263476317e-07,5.859341909794952e-09,1.0482396097241157e-08,6.751655176896431e-09,1.8160100019583971e-11,7.3031583329858755e-07,0.00013854234543155152,1.0908239316919992e-08,1.0009509599853206e-05,2.2012590496481253e-08,4.1846793647821023e-10,5.7118736558428235e-11,3.6896430697413113e-13,8.4133834514839494e-10,3.944528211080609e-15
1.217572669495785e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410244542308569,0.10944681835697824,0.022446368064709805,0.0,0.00014912789713609998,0.00051597199189232657,0.0001359969428691038,3.3720312197136023e-06,1.125672646724288e-15,0.001053246419078989,3.5923726473378052e-13,0.00034701890040436277,1.6585260583458959e-10,5.2080229748337045e-06,8.5012975090416066e-12,1.7013507821571669e-13,0.00037674488424324003,1.4173447007666622e-08,0.0078816501887932419,8.2768549984965398e-05,8.9573020256255282e-05,5.2290140229289998e-07,5.8813453978692406e-09,1.0521930014070055e-08,6.8146650329294763e-09,1.8341016500796546e-11,7.3718757155114086e-07,0.00013946178438427968,1.099129121696635e-08,1.0088060096846167e-05,2.2383905492254623e-08,4.2251270544021785e-10,5.7873338120791606e-11,3.7279768171737407e-13,8.5743528384644791e-10,4.0110214929342068e-15
1.2226551151881458e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410161223461253,0.10944067622592848,0.022444233177211944,0.0,0.00015052798788736741,0.00051993983301234169,0.00013730537797807576,3.4100127037704878e-06,1.1448507406333152e-15,0.0010572812036093347,3.6640686883865682e-13,0.00034729637885310365,1.678885643768297e-10,5.2764701876552407e-06,8.5903936857421534e-12,1.7248936209260723e-13,0.00037838188267157776,1.4411310735313669e-08,0.0078813748747875965,8.2623587958796773e-05,8.9818504422903146e-05,5.2347146654038371e-07,5.9033155374302342e-09,1.0561413033995067e-08,6.8779364011864227e-09,1.8523161648318276e-11,7.4409333453947133e-07,0.00014038327977621782,1.1074615535979564e-08,1.0166861798917743e-05,2.2759766659433895e-08,4.2657711875984955e-10,5.8633868200095008e-11,3.7665398901587425e-13,8.7376259870269004e-10,4.0783282587101261e-15
1.2277375608805066e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410078184491364,0.10943453471341057,0.022442094068516487,0.0,0.00015193391109537689,0.00052392008904923672,0.00013862013377626361,3.4482339329230035e-06,1.1642698246521906e-15,0.0010613109681078324,3.7368432056807498e-13,0.00034757095203693465,1.6993942421445832e-10,5.3454517705503064e-06,8.6799489903076976e-12,1.7486513279795599e-13,0.00038001430753802502,1.4652070689133785e-08,0.0078810945263574021,8.2478959323398408e-05,9.0063559087216215e-05,5.2403608917097236e-07,5.9252522495966985e-09,1.0600845016547325e-08,6.9414685505482317e-09,1.8706539401651939e-11,7.5103313787892397e-07,0.00014130682684211889,1.1158211768285738e-08,1.0245914249300576e-05,2.3140207050964001e-08,4.3066115851353781e-10,5.9400334424844714e-11,3.8053325774746122e-13,8.9032239665315189e-10,4.1464544153162285e-15
1.2328200065728675e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409995411571662,0.10942839370072786,0.022439950757668366,0.0,0.00015334565042486822,0.00052791273794782433,0.00013994120448273875,3.4866949199281578e-06,1.1839318706131553e-15,0.0010653356985591991,3.8107065870961518e-13,0.00034784265437858578,1.7200520152893092e-10,5.4149683938224358e-06,8.7699627986800107e-12,1.7726247513058466e-13,0.00038164214373774525,1.4895747778956206e-08,0.0078808092859018637,8.2334662507535826e-05,9.0308186827330533e-05,5.2459530368047676e-07,5.9471554564849812e-09,1.0640225822857891e-08,7.0052607480003671e-09,1.8891153683275916e-11,7.5800699707679027e-07,0.00014223242085276003,1.1242079408139953e-08,1.0325216993578044e-05,2.3525259752863223e-08,4.3476480657332705e-10,6.0172744208474593e-11,3.8443551664170056e-13,9.0711679074755986e-10,4.215405875504712e-15
