Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2OH(40),OCX(25),CH2OX(54),CH2(T)(34),CH2O2(181),O(29),COX(50),C3H6O(210),C2H3(46),C2H2(308),C2H2(331),C2H2X(333),C4H6(347),acetyl(43),C3H5(340)
1.2732867031328319e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230095933673381,0.11866371803999143,0.022821476837401961,0.0,8.5528587974612708e-18,6.0548843026254121e-12,1.6552231079203907e-26,4.9886982571280023e-18,2.0238190213112389e-20,1.1297543415194897e-07,8.8522886666764517e-35,1.123569109449753e-07,3.5851989356909451e-24,1.7235046918887188e-22,5.6016832239870995e-29,3.2923493761324541e-39,2.2688342684419367e-13,6.4668532320571322e-26,6.1348815832990197e-06,1.8170995964626786e-07,7.3899501245217086e-10,1.476109457679502e-13,3.7610110697903967e-13,1.3258026777896208e-10,1.0956505360780895e-18,2.9394581222973062e-16,3.541170934524733e-27,4.6996699041643105e-23,9.0574371570590416e-28,2.0010067314153832e-32,1.7980475845804333e-32,1.4007603903295606e-28,4.8762709298124209e-36,1.7540013403723762e-25,1.4837297036972162e-16,-2.3731046134550548e-21,2.1828199105601468e-13,1.8747839164899202e-32,-6.9697694883470251e-53,2.6263667551425856e-33,5.4846882307814647e-35,4.5851009276323722e-39,2.8029017318836548e-40,1.124789352611272e-68,3.6234508695775762e-39,1.0163114286333785e-46
1.299558720431696e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230082903944174,0.11866358917361283,0.022821474962780624,0.0,9.1062401335250349e-18,6.3072959194207161e-12,1.7902693702942176e-26,5.303900167775247e-18,1.5750868635185624e-20,1.1530920084037715e-07,1.0002974310606098e-34,1.1467475960267163e-07,3.8888156704966011e-24,1.8371001916780955e-22,6.0580773319970031e-29,3.6691767566522776e-39,2.3650061487422566e-13,7.1521003090678456e-26,6.261414102004892e-06,1.8545915468478786e-07,7.5448625898211376e-10,1.531205258134219e-13,3.878082243316026e-13,1.3266175176566786e-10,1.1421713265097755e-18,3.1250631542914062e-16,3.9954312242125474e-27,5.0993426853140118e-23,9.7734609993231301e-28,2.3047555345633839e-32,1.9900208647280845e-32,1.5249880627200273e-28,5.4750827869923205e-36,1.89692962682863e-25,1.5456495710698463e-16,3.1820071698368646e-21,2.273782067236163e-13,2.0560996702315528e-32,1.331451374539415e-52,2.9638725608523372e-33,6.3183690044904333e-35,5.3463228697718537e-39,3.2959766287950555e-40,1.4664430096427905e-68,4.0181329739982e-39,1.2164919774690535e-46
1.32583073773056e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230069874416601,0.11866346030924863,0.022821473088160408,0.0,9.6828383005263954e-18,6.5648605992729833e-12,1.9324611409656119e-26,5.6321120156560006e-18,2.4229629490810635e-20,1.176429764211502e-07,1.1275558296574938e-34,1.169925905819422e-07,4.2112602356744376e-24,1.9556056146317508e-22,6.538507519256525e-29,4.0806794170831519e-39,2.4632280729692592e-13,7.8938404558117396e-26,6.3879446035422429e-06,1.8920834688405911e-07,7.6998736118395981e-10,1.5870786777353206e-13,3.9958175408113224e-13,1.3273704443175478e-10,1.1894833851995291e-18,3.3183159485741947e-16,4.4969392739375545e-27,5.5239740151744233e-23,1.0528055764502307e-27,2.6470379994883042e-32,2.1979400406618679e-32,1.6566726070891591e-28,5.6319888690713861e-36,2.0474008439252788e-25,1.6088365527446492e-16,-4.2237107435356102e-21,2.3666008140900737e-13,2.2504721603235132e-32,-1.784839793496997e-52,3.3365699216911738e-33,7.2580004057920694e-35,6.2139825758606604e-39,3.8631515753066287e-40,1.889964363292689e-68,4.4475644922877749e-39,1.4507668029589695e-46
1.3521027550294241e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230056845090588,0.11866333144689881,0.022821471213541313,0.0,1.0283109845129045e-17,6.8275782692762915e-12,2.0837462036094972e-26,5.9735971132303929e-18,1.5512176512275993e-20,1.1997676023248687e-07,1.268013980221001e-34,1.1931040388298577e-07,4.5532892943050978e-24,2.0791325237460198e-22,7.0496544874482165e-29,4.5289064112186991e-39,2.563502717427682e-13,8.6954493350106381e-26,6.5144730879432469e-06,1.9295753623936162e-07,7.8549831974706377e-10,1.6437191667178326e-13,4.1141883977600044e-13,1.3280681040105383e-10,1.2375759643559448e-18,3.5193704811427937e-16,5.0495041165641948e-27,5.9745811117382781e-23,1.1322359754691183e-27,3.0318184744482615e-32,2.4227651042699538e-32,1.7975020611165434e-28,6.4574575358458292e-36,2.2074780992626e-25,1.6732899116570312e-16,5.6498015834350924e-21,2.4612758297917619e-13,2.458521067361868e-32,3.0944118170873449e-52,3.7473066517563205e-33,8.3145101877929548e-35,7.2002697250884441e-39,4.513738902093313e-40,2.4393496066363436e-68,4.9104868851028063e-39,1.7240686424711662e-46
1.3783747723282882e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230043815966059,0.11866320258656333,0.022821469338923345,0.0,1.090750998472507e-17,7.0954488565282925e-12,2.2421923215775258e-26,6.3286187738234731e-18,2.9808692691950807e-20,1.2231055168380046e-07,1.4227430544579463e-34,1.2162819950600098e-07,4.9156739288941402e-24,2.2077933668755895e-22,7.5848373145128278e-29,5.0168736033539582e-39,2.6658327219381964e-13,9.5604299496775286e-26,6.6409995552400828e-06,1.967067227459629e-07,8.010191353483647e-10,1.7011163359411866e-13,4.233167477561129e-13,1.3287164297999073e-10,1.2864384704055906e-18,3.7283807029910249e-16,5.6571555506996212e-27,6.452201430894219e-23,1.2157519624535089e-27,3.4633774764628864e-32,2.665492538104607e-32,1.945990782700398e-28,6.4167013116619211e-36,2.3751094503549587e-25,1.7390107117455732e-16,-7.5100129511660305e-21,2.5578074967490941e-13,2.6808850810927704e-32,-4.3550022399046537e-52,4.1990966899188158e-33,9.4997009709329203e-35,8.3184708095347337e-39,5.2580008177540867e-40,3.1113643208368345e-68,5.4134427189367032e-39,2.0419218787428128e-46
1.4046467896271523e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230030787042974,0.11866307372824214,0.022821467464306518,0.0,1.155649262697386e-17,7.3684722881303489e-12,2.411048830729014e-26,6.6974403115227107e-18,1.3521554801715904e-20,1.2464435024807275e-07,1.5928778819293703e-34,1.2394597745118664e-07,5.2991996210919955e-24,2.3417014873521482e-22,8.1552221309043955e-29,5.5465614555225063e-39,2.7702206903935993e-13,1.0492414671840755e-25,6.7675240054649251e-06,2.0045590639911823e-07,8.1654980865257471e-10,1.7592599544584632e-13,4.3527286188321655e-13,1.3293207178893262e-10,1.336060463070243e-18,3.9455005401351205e-16,6.3241520374271562e-27,6.957892660903233e-23,1.3034690492705223e-27,3.9463298204892255e-32,2.9271559017093253e-32,2.1049922164831002e-28,7.6357374789188472e-36,2.5537376756395192e-25,1.8059976154279424e-16,1.0032213541878347e-20,2.6561952592747754e-13,2.918210628596981e-32,7.1280141065621195e-52,4.6951261251984222e-33,1.082630073847507e-34,9.5830415246483048e-39,6.1072246196710373e-40,3.979125402933882e-68,5.9525309352049767e-39,2.4104993327050085e-46
1.4309188069260164e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230017758321289,0.11866294487193524,0.022821465589690827,0.0,1.2230510389203933e-17,7.6466484911875246e-12,2.5866675688456087e-26,7.080325041080746e-18,3.8096002295065369e-20,1.2697815545504592e-07,1.7796193995034401e-34,1.2626373771874139e-07,5.7046662132628699e-24,2.4809711338620873e-22,8.7482096593996304e-29,6.1216518428637553e-39,2.8766691913061593e-13,1.1495167255290903e-25,6.8940464386499501e-06,2.0420508719407096e-07,8.3209034031236349e-10,1.8181399471237397e-13,4.4728467849811552e-13,1.3298856957550741e-10,1.3864316542674181e-18,4.1708838936292484e-16,7.0549887021811804e-27,7.4927327168589049e-23,1.3955036053850461e-27,4.4856433902495902e-32,3.2088264133194254e-32,2.2714696136016547e-28,7.17449553660985e-36,2.7394915291581969e-25,1.8742524856042431e-16,-1.3351092358596028e-20,2.7564398121335288e-13,3.1711667300486838e-32,-1.0300392898632395e-51,5.2387593071171731e-33,1.2308015144642345e-34,1.1009682219211408e-38,7.0738021981371262e-40,5.0259778436310475e-68,6.5382704643384244e-39,2.836683179581816e-46
1.4571908242248806e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230004729800943,0.11866281601764259,0.022821463715076287,0.0,1.2930014617590714e-17,7.9299773928086293e-12,2.7746039585815351e-26,7.4775362778014259e-18,8.2969437558392901e-21,1.2931196688511303e-07,1.9842371434521729e-34,1.28581480308864e-07,6.1328878948472609e-24,2.6257174698601303e-22,9.3829183579422547e-29,6.7438099996645968e-39,2.9851807583461855e-13,1.2572584832524008e-25,7.0205668548273297e-06,2.0795426512605244e-07,8.4764073096853909e-10,1.877746392237991e-13,4.5934980159309427e-13,1.3304155832874049e-10,1.4375419068902541e-18,4.4046846395591658e-16,7.8544054396207234e-27,8.0578197351020049e-23,1.4919728689813181e-27,5.0866585572900595e-32,3.5116135269949879e-32,2.4504115645951987e-28,9.1038824549124015e-36,2.938258089389652e-25,1.9437729183805334e-16,1.7819479484912118e-20,2.8585401832561852e-13,3.4404250290360972e-32,1.6266304169402415e-51,5.8335450395232776e-33,1.3959581655505096e-34,1.2615416451870953e-38,8.1713139786004061e-40,6.3743913370215676e-68,7.161743722735561e-39,3.3281301844029179e-46
1.4834628415237447e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229991701481903,0.11866268716536411,0.022821461840462888,0.0,1.3655455406211166e-17,8.218458920106065e-12,2.9681543432234418e-26,7.8893373374407655e-18,5.1073565546844634e-20,1.3164578416385622e-07,2.2080717878011288e-34,1.3089920522175327e-07,6.5846931550581277e-24,2.7760565823848092e-22,1.0036206296893914e-28,7.4177510490317825e-39,3.0957578908723153e-13,1.372869989607334e-25,7.1470852540292402e-06,2.1170344019028244e-07,8.6320098125022745e-10,1.9380695192304419e-13,4.7146593819037884e-13,1.330914147454195e-10,1.4893812334404939e-18,4.6470566290356744e-16,8.7273951202280516e-27,8.6542720676225767e-23,1.5929949580050397e-27,5.7551082572436423e-32,3.8366655052301029e-32,2.6359178017201805e-28,7.7922583070983407e-36,3.1429271798103337e-25,2.0145621969515941e-16,-2.3729672238551873e-20,2.9624976224576474e-13,3.7266862408401097e-32,-2.3828888635162683e-51,6.4832228570450111e-33,1.5796825549419745e-34,1.4418672710934052e-38,9.4146174586477933e-40,7.9771325152752001e-68,7.8406472508874361e-39,3.8933414713314672e-46
1.5097348588226088e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229978673364135,0.11866255831509984,0.022821459965850655,0.0,1.4407281616024603e-17,8.5120930001959413e-12,3.1769655262612003e-26,8.315991536142884e-18,-2.7946469687142733e-21,1.3397960695718981e-07,2.4525377239404137e-34,1.3321691245760777e-07,7.0609247814901692e-24,2.9321054901628248e-22,1.0741309454408949e-28,8.1443569837112427e-39,3.2084030544544139e-13,1.4967682264309925e-25,7.273601636287852e-06,2.154526123819692e-07,8.7877109177504765e-10,1.99909970637344e-13,4.8363089391710739e-13,1.3313847509171729e-10,1.5419397945123524e-18,4.8981536882016364e-16,9.6792118975577857e-27,9.2832282764794918e-23,1.6986888811386324e-27,6.4971387327946407e-32,4.185169987077044e-32,2.8369047110602507e-28,1.1035526840807121e-35,3.3637219424249736e-25,2.0866160231982075e-16,3.1655662302618614e-20,3.0683104178012719e-13,4.0306447309358222e-32,3.6774382877577054e-51,7.1917293834866993e-33,1.7836717805308007e-34,1.6439369356206453e-38,1.0819940501041639e-39,1.0041437544136876e-67,8.5566737161318874e-39,4.5417370480522369e-46
1.536006876121473e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522996564544759,0.11866242946684968,0.022821458091239578,0.0,1.5185940893701922e-17,8.8108795601980192e-12,3.3888984941499928e-26,8.7577621903943372e-18,7.2262726485128462e-20,1.3631343496703525e-07,2.7191256883654851e-34,1.3553460201662624e-07,7.5624397964506889e-24,3.0939821512084604e-22,1.1456322665956448e-28,8.9300446639015392e-39,3.3231186813883646e-13,1.629384103194749e-25,7.4001160016353387e-06,2.1920178169630969e-07,8.9435106314928761e-10,2.0608274785315098e-13,4.9584256877112381e-13,1.3318303953227829e-10,1.5952078971780268e-18,5.1581296182431623e-16,1.0715379614603632e-26,9.9458471282276615e-23,1.8091745486652738e-27,7.3193309513508181e-32,4.5583545518315179e-32,3.0421799146794085e-28,8.0469395618719703e-36,3.5877716556824613e-25,2.1599402043859316e-16,-4.2171800979383517e-20,3.1759808053330044e-13,4.3530355592914751e-32,-5.4216328036863278e-51,7.9632047711231693e-33,2.0097434902957006e-34,1.869900283548865e-38,1.2404979540956254e-39,1.2455146206929676e-67,9.3406518970600878e-39,5.2837353036073797e-46
1.562278893420337e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229952617732255,0.11866230062061366,0.022821456216629673,0.0,1.5991879690225779e-17,9.1148185272358127e-12,3.6208636384733755e-26,9.2149126169766918e-18,-2.443645196785255e-20,1.3864726792745256e-07,3.0094054286627098e-34,1.3785227389900752e-07,8.0901094780597843e-24,3.2618054701864429e-22,1.2239559423925061e-28,9.7740419656998532e-39,3.439907171203262e-13,1.771162650532077e-25,7.5266283501038714e-06,2.229509481284896e-07,9.0994089596807234e-10,2.1232435049452729e-13,5.0809895306701933e-13,1.3322537600284127e-10,1.6491759933200823e-18,5.4271381953936016e-16,1.1841700307511943e-26,1.0643307588332595e-22,1.9245727831648755e-27,8.2287227044972866e-32,4.9574872783298967e-32,3.2678730386750994e-28,1.3756868994847728e-35,3.832996429065261e-25,2.2345270770216618e-16,5.6240271227017766e-20,3.2855057584761529e-13,4.6945716081592482e-32,8.2392999840949693e-51,8.8019992196626043e-33,2.2598420556957845e-34,2.1220739224360425e-38,1.4189002864349571e-39,1.5573044940134123e-67,1.0156848068281766e-38,6.1308376998396143e-46
1.588550910719201e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229939590218105,0.11866217177639171,0.022821454342020934,0.0,1.6825543279268984e-17,9.4239098284364175e-12,3.8510578321409811e-26,9.6877061329197405e-18,1.0791554482301285e-19,1.4098110560117819e-07,3.3250284210398439e-34,1.4016992810495021e-07,8.6448192662875114e-24,3.4356953055625684e-22,1.3015736882508136e-28,1.0685683694082684e-38,3.5587708911602711e-13,1.9225632122745905e-25,7.6531386817256248e-06,2.2670011167368383e-07,9.2554059081553436e-10,2.1863385970493584e-13,5.2039812355741338e-13,1.3326572367626907e-10,1.7038346779160422e-18,5.7053331709327891e-16,1.306426280510981e-26,1.1376808815573229e-22,2.04500533003039e-27,9.2328313967904891e-32,5.3838772999053406e-32,3.4930448874765005e-28,7.5048397289662951e-36,4.0762850463311878e-25,2.3103869336749825e-16,-7.4941276514102448e-20,3.3968892656826015e-13,5.0560272170339084e-32,-1.2174084458261157e-50,9.7126795738283884e-33,2.5360449407278035e-34,2.4029509139667215e-38,1.6192959118595769e-39,1.9150871444174729e-67,1.1060129487025085e-38,7.0957188861242215e-46
1.6148229280180652e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229926562905098,0.11866204293418382,0.022821452467413364,0.0,1.7687375775386318e-17,9.7381533909307275e-12,4.1092917306869946e-26,1.0176406055466805e-17,-6.4952875922283681e-20,1.4331494777653728e-07,3.6677306207672805e-34,1.4248756463465313e-07,9.227468825374476e-24,3.6157724764314466e-22,1.3887731510269935e-28,1.1660928790689368e-38,3.6797121767447597e-13,2.0840596359905531e-25,7.7796469965327632e-06,2.3044927232705621e-07,9.411501482649792e-10,2.2501037063229063e-13,5.3273823971766082e-13,1.3330429605391084e-10,1.7591746872687873e-18,5.9928682711893532e-16,1.4389451422957112e-26,1.2147570156446711e-22,2.1705948678194254e-27,1.0339677532018125e-31,5.8388753550448534e-32,3.7470776421794833e-28,1.7886116412835457e-35,4.3492255759756671e-25,2.3875061313555015e-16,9.9923263880442461e-20,3.5101259644383723e-13,5.4381265418078582e-32,1.8303806943825563e-50,1.070003599869518e-32,2.8405692691071879e-34,2.7152106079302551e-38,1.8439591221094133e-39,2.3803490945318969e-67,1.1982544658511103e-38,8.1923224758263926e-46
1.6410949453169293e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229913535793231,0.11866191409398992,0.022821450592806991,0.0,1.8577820152013357e-17,1.0057549141853143e-11,4.3565843022262576e-26,1.0681275702052536e-17,1.6913845501228699e-19,1.4564879426469454e-07,4.039335271172953e-34,1.448051834883149e-07,9.8389718940663203e-24,3.8021587690427327e-22,1.4720901530864339e-28,1.2714253155466946e-38,3.8027333321501501e-13,2.2561404620687069e-25,7.9061532945574629e-06,2.3419843008376019e-07,9.5676956887904655e-10,2.314529922172165e-13,5.451175401930228e-13,1.3334128371856859e-10,1.8151868971951499e-18,6.2898971975468846e-16,1.5823954750578659e-26,1.2956831139579529e-22,2.3014650184385867e-27,1.1557808904766546e-31,6.3238743337898121e-32,3.991108786822775e-28,5.3285424707220716e-36,4.61050746792677e-25,2.4659029326781959e-16,-1.3316873765060558e-19,3.62522295697781e-13,5.8416921956583671e-32,-2.7041329720822849e-50,1.1769088731871104e-32,3.1757785919574863e-34,3.0617288239619239e-38,2.0953555832915177e-39,2.9025248921828506e-67,1.3023048134340081e-38,9.4359627263222134e-46
1.6673669626157933e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229900508882476,0.11866178525581002,0.022821448718201777,0.0,1.9497318259238557e-17,1.0382097008341982e-11,4.6456621321658163e-26,1.1202578390284672e-17,-1.3913868382422151e-19,1.4798264489720018e-07,4.4417557355035809e-34,1.4712278466613426e-07,1.0480256423960806e-23,3.9949769431780318e-22,1.5697327673630121e-28,1.383537036964451e-38,3.9278366307556858e-13,2.4393091113242448e-25,8.0326575758318924e-06,2.3794758493893865e-07,9.723988532098747e-10,2.3796084698452046e-13,5.5753433939398746e-13,1.3337685679167236e-10,1.871862321195197e-18,6.5965736264493587e-16,1.7374774530387899e-26,1.3805851470138624e-22,2.4377403571419172e-27,1.2896325504546773e-31,6.8403098199253692e-32,4.2788439984124976e-28,2.4600653431363389e-35,4.9159947986674894e-25,2.5455530701510953e-16,1.7754148200849072e-19,3.7421707301443768e-13,6.2674469662296116e-32,4.0340172279503899e-50,1.2925094911504382e-32,3.5441898582315651e-34,3.4455883859262741e-38,2.3761548564629026e-39,3.5894578677526318e-67,1.4054331827036189e-38,1.0843432366706995e-45
1.6936389799146574e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522988748217282,0.11866165641964407,0.02282144684359777,0.0,2.04463108413354e-17,1.0711796917538915e-11,4.9070153335756665e-26,1.1740577437925789e-17,2.7566243215310555e-19,1.503164995237958e-07,4.8769984006614541e-34,1.4944036816831e-07,1.1152264327070952e-23,4.1943507384634681e-22,1.6576819792061771e-28,1.5047965804173317e-38,4.0550243155952335e-13,2.6340840711958968e-25,8.159159840388217e-06,2.4169673688772395e-07,9.8803800179925599e-10,2.4453307083784489e-13,5.6998702424336287e-13,1.3341116713074072e-10,1.9291921086132234e-18,6.9130512094039327e-16,1.9049234626826262e-26,1.469591102423818e-22,2.5795464223382726e-27,1.4364905139577579e-31,7.3896606290033629e-32,4.5385083015287462e-28,-9.2828899780960455e-38,5.1920381996080117e-25,2.6264889683006978e-16,-2.3663147716549202e-19,3.8609819189407394e-13,6.7162779441303909e-32,-5.9511865147570922e-50,1.4173555479099576e-32,3.9484805900483889e-34,3.8700900137431443e-38,2.6892435083129919e-39,4.3398329409580672e-67,1.5256209185970855e-38,1.2433116822760648e-45
1.7199109972135215e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229874455664248,0.11866152758549202,0.02282144496899495,0.0,2.1425237554066608e-17,1.1046648796589734e-11,5.2340829520225164e-26,1.2295536162878182e-17,-2.7328544429989357e-19,1.5265035801045465e-07,5.3471655848690668e-34,1.5175793399504075e-07,1.1855951753552322e-23,4.4004048805776947e-22,1.7682248647242879e-28,1.6330034092759062e-38,4.1842985998211945e-13,2.8409990804752312e-25,8.2856600882586053e-06,2.4544588592523857e-07,1.0036870151787944e-09,2.5116881285742669e-13,5.8247405105508842e-13,1.3344435029228484e-10,1.9871675427897882e-18,7.2394835729834108e-16,2.0854990084357898e-26,1.562830984334547e-22,2.7270097252203868e-27,1.597382978749479e-31,7.9734493422419292e-32,4.8684187403769871e-28,3.614879065456771e-35,5.5376238696848682e-25,2.7086674815433078e-16,3.1545796437342226e-19,3.9816396350842067e-13,7.188884312655846e-32,8.8250453200287261e-50,1.5520222156215477e-32,4.3914962651794329e-34,4.3387635775107053e-38,3.0377388291166582e-39,5.3449062623107186e-67,1.6392230404902601e-38,1.4225115095834033e-45
