Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),H2OX(35),CH3OHX(46),C4H7X(197),C4H7(208),C4H7X(463)
1.0629886582023375e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799999511,0.099999999999996952,3.2807528625445693e-91,0.099999999999998174,8.4408935875563456e-87,6.9295849814721946e-59,6.4479677232187846e-33,3.1392369956243722e-54,1.0192210728812586e-81,1.392146526969986e-33,4.0880214133712477e-105,1.1147486407456477e-44,4.6741621916668179e-82,6.2264255070070393e-83,3.1606257118796147e-63,1.2002890056817697e-64,6.2606871317901224e-73,2.5288164095597395e-120,3.0529561112328521e-15,1.8432440369817768e-15,1.8156969978814309e-24,1.8156969992735924e-24,3.185273334310093e-72,7.4333742651173445e-39,3.4202485743812874e-50,3.7362285030239781e-68,4.7125782531405936e-75,2.9446162304588329e-134,8.9468416295170353e-63,7.6848694309863122e-137,5.8900065816247667e-169,5.5616739226390651e-183,7.257437738546511e-186,4.9577597031364858e-218,4.0507514805112252e-232,5.2858324801031205e-235,3.6287188692732555e-186,2.1520566170385654e-267,1.5725432320944351e-281,5.4486046870870719e-219,4.4517977523144891e-233,3.7967690865470091e-119,5.8091584406615339e-236,1.0260071658977006e-284,1.7940284461590258e-317,0.0,1.0776657004519744e-47,2.6333087570722323e-31,1.4837031999846642e-53,2.6977884343044209e-31,8.5303406140064026e-47,1.256003424335423e-100,6.9469812822273303e-97,3.5638506017961864e-236,2.4868811573535114e-243,2.0502272130806607e-257
2.1269008512945117e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879999902,0.099999999999993899,2.627263097653315e-90,0.099999999999996328,1.3597811933024254e-85,5.5490448959434728e-58,2.5288251050960444e-32,2.5139356261322603e-53,1.6023335657858034e-80,5.5722141427709424e-33,2.6204032676868189e-103,4.4618996817820156e-44,1.4974256835062602e-80,1.0034294936697834e-81,2.4827754710660149e-62,9.4286649959722321e-64,5.0416473802836477e-72,1.6201249289676592e-118,6.1085646600842866e-15,3.6880895021883029e-15,3.6329714881956683e-24,3.6329714937679413e-24,5.101733433132213e-71,2.9752868973180162e-38,2.7382785153695078e-49,5.9844587950042919e-67,7.5483883316903875e-74,3.7730579835971688e-132,7.1629133619498673e-62,9.8469395300227258e-135,3.0201633133989256e-166,5.7036227978596812e-180,7.4426670668787402e-183,2.0346024339944281e-214,3.3247560367317703e-228,4.3384797937716105e-231,3.7213335334393701e-183,7.0684878769989426e-263,1.0330121505539429e-276,2.2360390624030254e-215,3.6539248390149439e-229,4.867483645898617e-117,4.7680127224039817e-232,6.7398965403219376e-280,4.716075148124463e-312,0.0,4.3134712292421237e-47,5.1450382229420278e-31,5.9758469183066021e-53,5.3979207334516376e-31,6.7008631727373004e-46,4.0464639375659895e-99,2.2389775794770298e-95,2.9251197198874064e-232,4.0823405796914983e-239,6.7311022326914705e-253
4.254725237478861e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879999804,0.099999999999987793,2.1028753213442351e-89,0.099999999999992636,2.2020577854378241e-84,4.4413877143694325e-57,9.7248450181828483e-32,2.0121674061507059e-52,2.4744951919690024e-79,2.2296114686799365e-32,1.6783612874045311e-101,1.7853410620601524e-43,4.7944732157487089e-79,1.625766706714989e-80,1.9147389491030068e-61,7.2714719136808146e-63,4.0817334218537719e-71,1.0374191602791545e-116,1.2219781756712203e-14,7.3777804322094508e-15,7.2675204604598152e-24,7.2675204827561689e-24,8.167012745142605e-70,1.1905023064159428e-37,2.1914550283287772e-48,9.5803315658766766e-66,1.2084033853742035e-72,4.8320455889517298e-130,5.7325076381230146e-61,1.2610688977149279e-132,1.5474722537957862e-163,5.8448524199019555e-177,7.6269578407350513e-180,8.3417406756809069e-211,2.7262580099337005e-224,3.5574987032394585e-227,3.8134789203675256e-180,2.3189317881251349e-258,6.7779270417868083e-272,9.1676180503919466e-212,2.9961722755009642e-225,6.2352589514696862e-115,3.9097102863847837e-228,4.4222642489650511e-275,1.2380165444599548e-306,3.3033229080945744e-320,1.7259503069828155e-46,9.8257008299270957e-31,2.4208608209768167e-52,1.0798185331745432e-30,5.1677664203069043e-45,1.3103701575705539e-97,7.2540150088587321e-94,2.3985609428002071e-228,6.6949350320459861e-235,2.2077671518170055e-248
8.510374009847559e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799996081,0.099999999999975567,1.6827262983982305e-88,0.099999999999985253,3.6052723616992042e-83,3.5539710972091922e-56,3.6076911808370359e-31,1.6101415796472355e-51,3.6991568295908558e-78,8.9198976870575221e-32,1.0745681134821936e-99,7.1425267925207424e-43,1.534664872980092e-77,2.6639074862321301e-79,1.4279106899329567e-60,5.4226778443903238e-62,3.3410343502579113e-70,6.6412247148349079e-115,2.4442215945668227e-14,1.4757162290684131e-14,1.4536618371530801e-23,1.4536618460730733e-23,1.3070612739003727e-68,4.7627844215960775e-37,1.7534969769679682e-47,1.5332689620143927e-64,1.933973988653724e-71,6.1866538401325967e-128,4.586877067577164e-60,1.6145950190534059e-130,7.9260188356881736e-161,5.9873677174247938e-174,7.8129262951515957e-177,3.4184264401267565e-207,2.234428848532763e-220,2.9157099962362241e-223,3.9064631475757979e-177,7.6031696178337938e-254,4.4446093392164534e-267,3.7568691181933756e-208,2.4556493711012397e-221,7.9842536373343533e-113,3.204381031543103e-224,2.8998891345254951e-270,3.2476579079230311e-301,1.7330567079577581e-314,6.9049247763407107e-46,1.799102334749305e-30,9.9230076838415105e-52,2.1598714528330475e-30,3.8538459339511692e-44,4.2892887166982405e-96,2.3763863162127259e-92,1.9658492546946305e-224,1.0974274776171505e-230,7.2379005444393439e-244
1.7021671554584955e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799992162,0.099999999999951128,1.3463514760529649e-87,0.099999999999970501,6.0287505043301529e-82,2.8435212893848794e-55,1.2578187677671954e-30,1.2882763344484308e-50,5.2285050946445798e-77,3.5682494438910636e-31,6.878566137005069e-98,2.8572432424212476e-42,4.9116182950002914e-76,4.4610587354431552e-78,1.0049565526676525e-59,3.8164541179964302e-61,2.7931365794385284e-69,4.2509854326767242e-113,4.8887084306381019e-14,2.9515926001363024e-14,2.9074814059843534e-23,2.9074814416672291e-23,2.0915694623791965e-67,1.9052688112966256e-36,1.4029307723222392e-46,2.453563094909761e-63,3.0947794334282743e-70,7.9200453866629002e-126,3.6698500605985453e-59,2.0669761337608626e-128,4.0589215490010733e-158,6.1322741077926e-171,8.0020148915883246e-174,1.4005397676058309e-203,1.8309047175563627e-216,2.3891506734006927e-219,4.0010074457941623e-174,2.4921687756304625e-249,2.9137102598466797e-262,1.5392007679196891e-204,2.0121741720108522e-217,1.022183718387867e-110,2.6256894921738162e-220,1.9010527315757014e-265,8.5166068502200137e-296,9.0894811321332077e-309,2.7621944424326651e-45,3.0621585243815682e-30,4.1599320117235105e-51,4.3199772921490353e-30,2.7123178994929837e-43,1.4335818291138264e-94,7.953817301479336e-91,1.6108280514134044e-220,1.7984766492890181e-226,2.3723094618966128e-239
3.404426664405975e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799984321,0.099999999999902237,1.0771493599367396e-86,0.099999999999940983,1.0477390680945633e-80,2.274954804417819e-54,3.9851667977872786e-30,1.030686282121137e-49,6.7770983585590463e-76,1.4273578421749146e-30,4.4027027442684196e-96,1.1429438037054861e-41,1.5718265084292039e-74,7.7724578459909075e-77,6.4681812202956192e-59,2.4563765257927612e-60,2.4267129094781109e-68,2.7209394142702171e-111,9.77768209590096e-14,5.9033453397638938e-14,5.8151204901152059e-23,5.8151206328525133e-23,3.3467282891730396e-66,7.6213852809846229e-36,1.1223978886782768e-45,3.9259671085126431e-62,4.9519779830631738e-69,1.0138810809995136e-123,2.936019396914219e-58,2.6460302885950342e-126,2.0784607304753448e-155,6.2803340558464622e-168,8.1952185726637358e-171,5.7375754414986657e-200,1.500129348587504e-212,1.9575213337677136e-215,4.0976092863318679e-171,8.167933355124249e-245,1.9099020486439549e-257,6.3056263947782305e-201,1.648650255231165e-213,1.3085211268456193e-108,2.1513265169935716e-216,1.246117212775851e-260,2.2330739261791621e-290,4.7665657637425779e-303,1.1049225299184286e-44,4.6550221729878994e-30,1.8163713874107316e-50,8.6401889707769233e-30,1.7457235981215847e-42,4.9771264206361936e-93,2.7683022969393674e-89,1.319810755860079e-216,2.9471163430316872e-222,7.7748734753111216e-235
6.808945682300932e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799968639,0.099999999999804454,8.6174676041803676e-86,0.099999999999881947,1.9422977553587252e-79,1.8200189543450783e-53,1.11587212607706e-29,8.2457508397925528e-49,7.8451277644518488e-75,5.7095474099001413e-30,2.8178575140264348e-94,4.5718682299399582e-41,5.030006732528747e-73,1.4466041626806895e-75,3.7062936393311609e-58,1.4075135472057788e-59,2.2487796475233619e-67,1.7418018379087728e-109,1.9555629398907873e-13,1.1806850808986331e-13,1.1630398444250139e-22,1.1630399015210977e-22,5.3549389717813244e-65,3.0486160722096461e-35,8.9793960652095232e-45,6.2817600926029352e-61,7.9234103703419359e-68,1.2980651568552566e-121,2.3488712237970329e-57,3.3876948585408148e-124,1.0644299511053382e-152,6.4326209350875076e-165,8.3939379872357279e-168,2.3507123572039539e-196,1.2292204582445382e-208,1.6040118640376895e-211,4.1969689936178639e-168,2.677189618186741e-240,1.2520106873662111e-252,2.5834455750955462e-197,1.3509199217576776e-209,1.6749836487502944e-106,1.7628177007066262e-212,8.1687543623636413e-256,5.8555260538288067e-285,2.4997605022649664e-297,4.4197783868883385e-44,6.1218910672357616e-30,8.4843044821048615e-50,1.7280612328016363e-29,1.0003065838408153e-41,1.8419383163222852e-91,1.0285446415806293e-87,1.0814632501364943e-212,4.8297803118583046e-218,2.5483111300545412e-230
1.3617983718090848e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799937275,0.099999999999608888,6.8940831748576338e-85,0.099999999999763875,3.9585007997855352e-78,1.4560372081205899e-52,2.7562142445453338e-29,6.596704453131984e-48,8.0635873069078249e-74,2.2838421003234109e-29,1.8034610100182253e-92,1.8287658951557002e-40,1.6096204133350525e-71,2.9641100969974857e-74,1.8820158041076318e-57,7.1472014851335446e-59,2.2908315713613046e-66,1.1156595436086855e-107,3.9111523894846498e-13,2.3613861707300208e-13,2.3260953496012982e-22,2.3260955779879476e-22,8.5680412718636135e-64,1.2194587821990385e-34,7.1836018225151467e-44,1.0050985641818492e-59,1.2677591878089893e-66,1.6628667466175599e-119,1.8791192064859958e-56,4.3397552967403039e-122,5.4543183289062793e-150,6.5923629079631636e-162,8.602385573979232e-165,9.6364151534626212e-193,1.0078032543270265e-204,1.3150841805011081e-207,4.301192786989616e-165,8.7798687850901572e-236,8.2119618048242456e-248,1.0590472293091666e-193,1.1075812189352232e-205,2.144017815482828e-104,1.4452846162066477e-208,5.3579014607289595e-251,1.5362706206497041e-279,1.3116869685959233e-291,1.7679280161380342e-43,6.9993165969257488e-30,4.3687020661037641e-49,3.4561459042429883e-29,5.0794485770691192e-41,7.4892475190096801e-90,4.2044105081891249e-86,8.8665732001482851e-209,7.9195662363847993e-214,8.3570792091674522e-226
2.723605978967068e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879987455,0.09999999999921777,5.5153101767855007e-84,0.099999999999527731,9.0561508059734326e-77,1.1648385844036471e-51,6.1815271609772728e-29,5.277404349864659e-47,7.5062767420628735e-73,9.1354140975589357e-29,1.1542142373710356e-90,7.3151007870720447e-40,5.1507656007517029e-70,6.8210378962198335e-73,8.6613700209465698e-57,3.2892686948690575e-58,2.6195375532995983e-65,7.1631131135744937e-106,7.8223312446422958e-13,4.7227883343403976e-13,4.6522060173511098e-22,4.6522069309022755e-22,1.3708977000917733e-62,4.8778595254697965e-34,5.7469151054122916e-43,1.6081710432435431e-58,2.0284059410920725e-65,2.1352536082652446e-117,1.5033041676586642e-55,5.5725921603471266e-120,2.8015083924419592e-147,6.7720716746552567e-159,8.8368878800548872e-162,3.9596530079017807e-189,8.2822293636863753e-201,1.0807495214406782e-203,4.4184439400274436e-162,2.8861634988738429e-231,5.3989561986689374e-243,4.3516800389585414e-190,9.1022147971316153e-202,2.744341273346153e-102,1.1877495604241225e-204,3.522553571062678e-246,4.0400993336047706e-274,6.8989740996307961e-286,7.0717374497345812e-43,7.3078808609889959e-30,2.5274485898592335e-48,6.9123152470995485e-29,2.3376521770005407e-40,3.4173532110303734e-88,1.9297519283872484e-84,7.2865747272557542e-205,1.3016641627219439e-209,2.7471233271266047e-221
5.447221193283034e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799749098,0.099999999998435535,4.4122655961916469e-83,0.099999999999055456,2.3201896914810118e-75,9.3187439467217911e-51,1.3087917217644598e-28,4.221938634133695e-46,6.5318689485204334e-72,3.6541743169628726e-28,7.3868262830208142e-89,2.9260477560746013e-39,1.6482105186750707e-68,1.7564650278992331e-71,3.7368718372824177e-56,1.4191260183302475e-57,3.354612983534568e-64,4.642985515199701e-104,1.564468877883727e-12,9.4455925973515662e-13,9.3044259824401068e-22,9.3044296366534494e-22,2.1934451434933382e-61,1.9511484414800507e-33,4.5975449977891942e-42,2.573083640685168e-57,3.2453798373386628e-64,2.7678524647914782e-115,1.2026467134163757e-54,7.2235508785673416e-118,1.4525735363984381e-144,7.0225327007858349e-156,9.1637149639309379e-159,1.6424382100499429e-185,6.8708214307712876e-197,8.9657466507824894e-200,4.5818574819654689e-159,9.577295581750394e-227,3.5831228354806938e-238,1.8050484624875049e-186,7.5510698568458116e-198,3.5126884542715927e-100,9.8534039868418104e-201,2.3378115589534294e-241,1.0725180183477515e-268,3.6629168002028645e-280,2.8286937067829481e-42,7.3673671496264254e-30,1.6349479868412276e-47,1.3824653932708095e-28,1.0085594403363556e-39,1.746853240258065e-86,9.9149348069078426e-83,6.0447323508415589e-201,2.1596449047449084e-205,9.1155666748939504e-217
1.0894451621914966e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799498196,0.099999999996871064,3.5298194612890031e-82,0.099999999998110892,6.5001324104443199e-74,7.4550092655715483e-50,2.6911992152526874e-28,3.3775551118007018e-45,5.4623644776020367e-71,1.4616710933077277e-27,4.727339227284681e-87,1.1704205906321534e-38,5.2740180168342869e-67,4.9386361122757828e-70,1.5542752340743254e-55,5.9025637494843316e-57,4.6980431981262901e-63,3.4904987360120107e-103,3.1289403142745984e-12,1.8891200866535567e-12,1.8608860430978829e-21,1.8608875047845858e-21,3.5095191155867895e-60,7.804601044087492e-33,3.6780402907506862e-41,4.1169395591379092e-56,5.192351439607498e-63,4.4063067857571774e-114,9.6211849571470113e-54,1.1499594805625264e-116,9.3771488650634683e-143,9.1283320932827225e-154,1.1911576368923114e-156,8.5541302364033435e-183,7.1629166993762253e-194,9.3469023794454634e-197,5.9557881844615571e-157,3.994609971076601e-223,2.989294439934009e-234,9.401035324591137e-184,7.87208413444178e-195,4.496023823159691e-98,1.0272296190993889e-197,1.9503677353000155e-237,3.5791687508434981e-264,2.44478297420205e-275,1.1314721480115695e-41,7.3733915056052817e-30,1.1531491134713699e-46,2.7649331303506897e-28,4.1948961537663987e-39,9.7710081420429566e-85,5.5661776454709038e-81,6.3017433776554525e-198,4.5048264004318876e-202,3.8035126457381948e-213
2.1788912479178834e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798996389,0.099999999993742122,2.8238583618509975e-81,0.099999999996221764,1.9321110657332238e-72,5.9640130550531608e-49,5.4561315593481689e-28,2.7020427996873271e-44,4.4704484209681998e-70,5.8466841537425922e-27,3.0251902445398745e-85,4.6816853385468975e-38,1.6875166043033671e-65,1.4712225160284125e-68,6.3413186334432013e-55,2.4081987970414683e-56,6.9813437369741923e-62,7.7812012101942713e-101,6.2578829052638733e-12,3.7782416377550241e-12,3.7217707401525011e-21,3.7217765868990914e-21,5.6152355411181507e-59,3.1218402857288894e-32,2.9424325530139535e-40,6.5871007036874543e-55,8.3069157223721801e-62,1.8455550596142846e-111,7.6969488378681706e-53,4.8165361854663511e-114,1.5476276202754057e-139,2.9908570120991245e-150,3.9027746065533612e-153,1.1190226245868135e-178,1.8723314208692415e-189,2.4432085654368735e-192,1.9513873032766806e-153,4.1756826031136612e-218,6.2488744167140108e-229,1.2298119074675834e-179,2.057702342667919e-190,5.7543290320870981e-96,2.6850994074498769e-193,4.0770835898751116e-232,2.9926989905837181e-258,4.0883203109826817e-269,4.525837282791129e-41,7.3737044823813206e-30,8.6058853207991551e-46,5.529868604343132e-28,1.7114840104974553e-38,5.8025663938271489e-83,3.3129233699969096e-79,1.6470666434830488e-193,2.3537404544970714e-197,3.9734194446399645e-208
4.357783419370657e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968797992775,0.099999999987484239,2.2590878062750043e-80,0.099999999992443522,5.9459690079372099e-71,4.7712126999827328e-48,1.0986002423766676e-27,2.1616289693841579e-43,3.6178029408993062e-69,2.3386712555763394e-26,1.9357246955592139e-83,1.8726747303121841e-37,5.3989618832382045e-64,4.533206603539222e-67,2.5618885463644238e-54,9.7291072600765999e-56,1.0741555995112699e-60,1.9904303411507063e-98,1.2515766960072754e-11,7.556484329016679e-12,7.4435313636699008e-21,7.4435547506322027e-21,8.9843790623360781e-58,1.2487348178807032e-31,2.3539439360278097e-39,1.0539336083092676e-53,1.3288335606866029e-60,9.4377675340223158e-109,6.1575536147192041e-52,2.4630721091333077e-111,3.1653208028466754e-136,1.2233493670920748e-146,1.5963508421437577e-149,1.8308251796787337e-174,6.1265695405434363e-185,7.9945717575257072e-188,7.9817542107187887e-150,5.4653892128150779e-213,1.6357802876233887e-223,2.0120867594538156e-175,6.7331330103093854e-186,7.3640362192098532e-94,8.7860775345265734e-189,1.0672663282034692e-226,3.1336169928335895e-252,8.5616548750891796e-263,1.8102921406542819e-40,7.3737127200626972e-30,6.6368741068004761e-45,1.1059739551658744e-27,6.9143835785494305e-38,3.5693037163740229e-81,2.0404175464385441e-77,5.3886495789265501e-189,1.5401239103281043e-192,5.1991052949271958e-203
8.715567762276203e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879598555,0.099999999974968473,1.8072706913163185e-79,0.099999999984887039,1.8647628102248056e-69,3.8169710606037311e-47,2.2045744312524548e-27,1.7292934602725277e-42,2.9110703062146277e-68,9.354661314361369e-26,1.2383544617056535e-81,7.490700108552579e-37,1.7269683866979704e-62,1.4226223457839464e-65,1.029879398038513e-53,3.9111018871913595e-55,1.6843060004706526e-59,5.093418663882938e-96,2.5031530561013454e-11,1.5112968067775229e-11,1.4887017528502697e-20,1.4887111076114826e-20,1.4375002598105079e-56,4.9949265185079818e-31,1.8831507310056727e-38,1.6862844195030995e-52,2.1252590607812503e-59,4.8301533602993497e-106,4.9260314224871866e-51,1.2605754064019842e-108,6.4798990077113203e-133,5.0087672393090899e-143,6.535950321165807e-146,2.9983770427639528e-170,2.0067195201063595e-180,2.6185722103544614e-183,3.2679751605829035e-146,7.160600398724853e-208,4.2863069653183949e-218,3.2952325621031201e-171,2.2053955894642302e-181,9.4221052009607934e-92,2.8778250002288536e-184,2.7966050969803398e-221,3.2844544780304663e-246,1.7947543386611209e-256,7.2408229531453161e-40,7.3737128308751489e-30,5.2101881855679862e-44,2.2119481443612886e-27,2.779582312176438e-37,2.2380925415352169e-79,1.2802685885052871e-75,1.7645105447728781e-184,1.0086255578454111e-187,6.8078321669071466e-198
1.307335210518175e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793978325,0.099999999962452707,5.3653352396519136e-79,0.099999999977330556,8.5882143961932265e-69,1.1259475673958913e-46,3.3105486198641597e-27,5.1338232050219631e-42,8.3362708206332395e-68,1.9878619217525634e-25,7.0345853407675068e-81,1.5917738469945603e-36,8.0611656570923842e-62,6.6310427789440119e-65,2.1917091480487958e-53,8.3233025162308027e-55,6.1710889670419029e-59,3.3545224513103723e-95,3.7547289653278737e-11,2.266945016276937e-11,2.2330468611298838e-20,2.2330667399613846e-20,5.4128777108334796e-56,1.0614199450947354e-30,5.3846265476673457e-38,6.3795390712304723e-52,8.0466114696466274e-59,3.6579355797511266e-105,1.408535142991278e-50,9.5464956300215645e-108,6.19994619338405e-132,5.2920782413226886e-142,6.9056435555443396e-145,3.7674050002315501e-169,2.7220006967649491e-179,3.5519440613167377e-182,3.4528217777721698e-145,1.1144988804943717e-206,7.0999512068929403e-217,4.1403984403339935e-170,2.9914934653378012e-180,6.2526909458454486e-91,3.9036057049150614e-183,4.6323700333107705e-220,6.0973489901804923e-245,3.5113036916663015e-255,1.5386240218294744e-39,7.3737128333050396e-30,1.4824735444006853e-43,3.3179223332889944e-27,5.9152900213548363e-37,1.2381300949293839e-78,7.1526734565205137e-75,2.3933506473174991e-183,1.4689233918796907e-186,1.0594983029149029e-196
1.7431136448087297e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241119687919711,0.099999999949936969,1.1690783548417167e-78,0.099999999969774073,2.6622780762938491e-68,2.4402402418610727e-46,4.4165228081041166e-27,1.1186291424147379e-41,1.7598153946231056e-67,3.3910528431145413e-25,2.7109277481787963e-80,2.7153789812318468e-36,2.4616774672361625e-61,2.1334761808461472e-64,3.7416781044396694e-53,1.4209512612261574e-54,1.5609084003287552e-58,1.9484223649497721e-94,5.0063044236870211e-11,3.0225930613999468e-11,2.9773884612223652e-20,2.9774223721129264e-20,1.4028619407435947e-55,1.8106544725041164e-30,1.1357722188644657e-37,1.6605857452128098e-51,2.1031323734508543e-58,2.2098967415321393e-104,2.9710047397124257e-50,5.7673978785448416e-107,4.4994476068302976e-131,4.006296060046787e-141,5.2278238554956481e-144,3.3784385675086697e-168,2.5332137395702912e-178,3.3055956161098473e-181,2.6139119277478241e-144,1.2024692404410553e-205,7.9079006543557391e-216,3.7129222302400155e-169,2.784015579876557e-179,2.6717761228926735e-90,3.6328674332796484e-182,5.1595174627575898e-219,7.7245366693754768e-244,4.5721171415892295e-254,2.6246316420088363e-39,7.3737128350171083e-30,3.1183986518492981e-43,4.4238965219489897e-27,1.0098561199434039e-36,4.3824437475225303e-78,2.6046587754308922e-74,2.2273096345757163e-182,1.4200426334495023e-185,1.0643558078021128e-195
2.614670513389839e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787956659,0.099999999924905478,3.3934739507013347e-78,0.099999999954661106,1.3225879957036695e-67,7.0150723612205235e-46,6.6284711837099317e-27,3.2470116825820738e-41,4.8106733678450603e-67,7.0207242522894014e-25,2.0892986675384664e-79,5.6218473976297261e-36,1.1331121703741659e-60,1.170128493256086e-63,7.7525549701856021e-53,2.9441342774888566e-54,5.4425685437419252e-58,3.3603712739202227e-93,7.5094542822476806e-11,4.5338887658647189e-11,4.4660634279582057e-20,4.4661336359504706e-20,5.1082228038862375e-55,3.7487193803471006e-30,3.1021394472535167e-37,6.094079839548211e-51,7.8191797495100631e-58,4.2362603054236627e-103,8.1147178897311126e-50,1.1055810427078411e-105,1.7413495935203622e-129,1.5902296470895796e-139,2.0750939069590286e-142,2.1884015084823285e-166,1.6555456460959767e-176,2.160324791575627e-179,1.0375469534795143e-142,1.1738250628348719e-203,7.7444940820312814e-214,2.4050650758248459e-167,1.8194536054860636e-177,2.3630310717966615e-89,2.3742086123219669e-180,5.0529026912237222e-217,1.0685810547041071e-241,6.3283284875007484e-252,5.4336901454413109e-39,7.3737128383902985e-30,8.4932385031701463e-43,6.6358448986406885e-27,2.0923669993372072e-36,2.6134526856111435e-77,1.6904708426208587e-73,1.4556321079913939e-180,9.3947425105840665e-184,7.1513725201310896e-194
3.486227381970948e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968783942217,0.099999999899873973,7.4211449523611777e-78,0.099999999939548168,4.0794583266612791e-67,1.523841373748588e-45,8.8404195579459587e-27,7.1008045672184623e-41,1.0070538821144299e-66,1.1940380737066411e-24,7.9329926014338955e-79,9.5612900707287532e-36,3.4239242569921849e-60,3.7493498639566176e-63,1.3190758128286699e-52,5.0093631455571518e-54,1.3576189912040223e-57,1.7054733850185678e-92,1.0012602482809523e-10,6.045183865859121e-11,5.9547254939760921e-20,5.9548448990585761e-20,1.3169476495565595e-54,6.3755724075151713e-30,6.4907008269036393e-37,1.5802329236730929e-50,2.0399712148476595e-57,2.4188144906528783e-102,1.6978671569379628e-49,6.3126327304087796e-105,1.2299892845469928e-128,1.2659525264772133e-138,1.6519440741993118e-141,2.2022455793782946e-165,1.8076830121816477e-175,2.3588491778090205e-178,8.259720370996559e-142,1.5219615948196353e-202,1.0686304997356963e-212,2.4202797845015111e-166,1.9866533924001121e-176,1.0196313141825475e-88,2.5923879848817241e-179,6.9722901550092648e-216,1.6872701401059793e-240,1.0515213583879807e-250,9.2408365878737856e-39,7.3737128418672353e-30,1.7740950682135585e-42,8.8477932743479287e-27,3.560104090749571e-36,9.2162002148172342e-77,6.2050029924330318e-73,1.5893308109425775e-179,1.0979813795157539e-182,8.853133861204296e-193
4.3577842505520576e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968779927773,0.099999999874842524,1.3923078084791716e-77,0.099999999924435215,1.0358313077814728e-66,2.8462739399527171e-45,1.1052367930714576e-26,1.3321991497609207e-40,1.8339393390910667e-66,1.8242153037196525e-24,2.4354386037040469e-78,1.4607490874555262e-35,8.5788491031479934e-60,9.7851307541173279e-63,2.0158239455228377e-52,7.6553554256894855e-54,2.8767010475355206e-57,7.1138651604872327e-92,1.2515748906945148e-10,7.5564783182069391e-11,7.4433737379066852e-20,7.4435561613851356e-20,2.866327911867412e-54,9.7404067631541405e-30,1.181604951967474e-36,3.4551257312183002e-50,4.4773539452336407e-57,1.0792659629386903e-101,3.0908962249813063e-49,2.8166731589418708e-104,7.0538666186061704e-128,7.6776203451040861e-138,1.00185428833932e-140,1.7282683575780662e-164,1.4858361107545925e-174,1.9388705350752448e-177,5.0092714416965998e-141,1.590107177114127e-201,1.1502787191694458e-211,1.8993762581286122e-165,1.6329419096651781e-175,3.4678302107665815e-88,2.1308291885108437e-178,7.5050048117066779e-215,2.2133698693899111e-239,1.4072139857544229e-249,1.4117210932331695e-38,7.3737128452347475e-30,3.2258547395576025e-42,1.1059741649000392e-26,5.4405833610409125e-36,2.6352615623389332e-76,1.8251998659508192e-72,1.3063223389440079e-178,9.4794225643426208e-182,8.0280778216659498e-192
