Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65)
2.7546171944611383e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229361574797539,0.11865645513800752,0.022821371140468765,0.0,4.4222539544140046e-19,2.833098305208354e-11,0.0,5.0528209705072376e-17,0.0,2.4457032326967791e-07,8.8722785008576676e-33,2.4302071197380985e-07,7.650921826647335e-23,1.8935034576262269e-23,0.0,0.0,4.8985682933000951e-18,2.8319750145055137e-24,1.3266186084982023e-05,3.931029840458794e-07,1.6284867287261339e-09,6.2807907832614996e-15,1.090369604160675e-12,1.344591539655264e-10,2.9694911119552208e-15,3.2710494010259284e-25,5.5002823971001943e-20,1.0262115579102581e-21,4.0445309118502035e-30,8.0285902611586916e-31
2.8436859748195553e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229317439949707,0.11865601864145744,0.022821364785284071,0.0,4.7351776450958664e-19,3.0192251890125647e-11,0.0,5.5591020495597139e-17,0.0,2.5248311294407482e-07,1.0727331042299873e-32,2.5087542200230964e-07,8.6785031442241502e-23,2.0226511313000133e-23,0.0,0.0,5.2261131991790787e-18,3.3063476253278169e-24,1.3694769719836146e-05,4.0581326420892643e-07,1.6829685569864485e-09,6.4929594974769678e-15,1.1348776960459834e-12,1.345401623822311e-10,3.266507323517569e-15,3.9363928940910503e-25,5.6971287452633764e-20,1.1653173762359765e-21,5.0279141107235326e-30,9.3783499817486733e-31
2.932754755177972e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229273307409595,0.11865558216803883,0.022821358430113493,0.0,5.0591282979421462e-19,3.2112700407289453e-11,0.0,6.0981249195940633e-17,0.0,2.6039593445086971e-07,1.2894090899587304e-32,2.5872993110302171e-07,9.8055359352336265e-23,2.1561774360579236e-23,0.0,0.0,5.5645540908672365e-18,3.8413670072206647e-24,1.4123330191456112e-05,4.1852351602717521e-07,1.7375647152486655e-09,6.7056721991985445e-15,1.1794435543413014e-12,1.3462108039600452e-10,3.5826669353977043e-15,4.7093476463712253e-25,5.8944830935329425e-20,1.3180944032183826e-21,6.2077040777429563e-30,1.090129054186256e-30
3.021823535536389e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229229177177094,0.11865514571775039,0.02282135207495703,0.0,5.3941350791800611e-19,3.4092325787191063e-11,0.0,6.6709156765447282e-17,0.0,2.6830878776850695e-07,1.5412934869324142e-32,2.6658423928359142e-07,1.1038124834784178e-22,2.2940987479299848e-23,0.0,0.0,5.9139189737989562e-18,4.4425129005416519e-24,1.4551867501094485e-05,4.3123373950196691e-07,1.7922751997675061e-09,6.9189305491569867e-15,1.2240591955341939e-12,1.3470193698282903e-10,3.9185641380745132e-15,5.6030817694844619e-25,6.092347000382279e-20,1.4854081018386209e-21,7.615107472639891e-30,1.261311522877873e-30
3.1108923158948055e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229185049252069,0.11865470929059088,0.022821345719814697,0.0,5.7402272458367215e-19,3.6131125213929966e-11,0.0,7.2785004187264399e-17,0.0,2.7622167288376077e-07,1.8328006985136623e-32,2.7443834655166382e-07,1.2382542864436919e-22,2.4364315233754743e-23,0.0,0.0,6.2742359383096399e-18,5.1155637935440718e-24,1.4980381650003761e-05,4.4394393463464258e-07,1.8471000067977713e-09,7.1327362080095256e-15,1.2687177434902832e-12,1.3478275168154256e-10,4.2747927951957555e-15,6.6318800099622524e-25,6.2907220246400197e-20,1.6681502217012636e-21,9.2850838080925671e-30,1.4530386534043372e-30
3.199961096253222e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229140923634392,0.11865427288655905,0.022821339364686499,0.0,6.0974341457738786e-19,3.8229095872088908e-11,0.0,7.9219052468485358e-17,0.0,2.8413458978865513e-07,2.1687440626573258e-32,2.8229225291488361e-07,1.384523032526148e-22,2.5831922937713562e-23,0.0,0.0,6.6455331596311663e-18,5.8666026754989853e-24,1.540887263943636e-05,4.5665410142654356e-07,1.9020391325943422e-09,7.3470908363398604e-15,1.3134132749894549e-12,1.3486353782856736e-10,4.6519464437462886e-15,7.8111975247895144e-25,6.4896097252837549e-20,1.8672387743477018e-21,1.1256657897887568e-29,1.6670542769814642e-30
3.289029876611639e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229096800323948,0.11865383650565366,0.022821333009572443,0.0,6.465785217710289e-19,4.0386234946733808e-11,0.0,8.6021562640253977e-17,0.0,2.9204753847854782e-07,2.5543586430816754e-32,2.9014595838089509e-07,1.5432793698234839e-22,2.7343976617493961e-23,0.0,0.0,7.0278388978873745e-18,6.7020226626781185e-24,1.5837340470644653e-05,4.6936423987901065e-07,1.9570925734121775e-09,7.5619960946581559e-15,1.3581406870876487e-12,1.3494430460578074e-10,5.0506182942162165e-15,9.1577141941313545e-25,6.6890116613577142e-20,2.0836180085931117e-21,1.3573247109858591e-29,1.9051914317377248e-30
3.3780986569700555e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229052679320597,0.11865340014787341,0.022821326654472521,0.0,6.8453099912378949e-19,4.2602539623413631e-11,0.0,9.3202795757843639e-17,0.0,2.9996051895100351e-07,2.9953246029196263e-32,2.9799946295734237e-07,1.7152004552019155e-22,2.8900642987637991e-23,0.0,0.0,7.4211814980895353e-18,7.628532499736344e-24,1.6265785144880928e-05,4.8207434999338449e-07,2.012260325506318e-09,7.777453643401029e-15,1.4028955836855306e-12,1.3502505828184853e-10,5.4714012307689361e-15,1.0689389442189006e-24,6.8889293919528684e-20,2.3182583858871523e-21,1.6283003724412735e-29,2.1693739515178466e-30
3.467167437328472e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229008560624218,0.1186529638132171,0.022821320299386747,0.0,7.2360380868381422e-19,4.487800708816028e-11,0.0,1.0077301290071928e-16,0.0,3.0787353120502619e-07,3.4977911506477008e-32,3.0585276665186891e-07,1.9009798457998247e-22,3.0502089433741432e-23,0.0,0.0,7.8255893901318357e-18,8.6531619421376109e-24,1.6694206663397397e-05,4.947844317710062e-07,2.0675423851318806e-09,7.9934651429315777e-15,1.4476741779666195e-12,1.3510580307676037e-10,5.9148878114091128e-15,1.2425517521726552e-24,7.0893644761859826e-20,2.5721565556980877e-21,1.9439172412071544e-29,2.4616180202715416e-30
3.556236217686889e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228964444234693,0.11865252750168347,0.022821313944315115,0.0,7.6379992158992842e-19,4.7212634527488469e-11,0.0,1.0874247517258601e-16,0.0,3.1578657524046647e-07,4.0684010478159686e-32,3.1370586947211802e-07,2.1013273912449392e-22,3.2148484000001636e-23,0.0,0.0,8.2410910887868416e-18,9.7832670250407939e-24,1.7122605027446224e-05,5.0749448521321663e-07,2.1229387485440638e-09,8.210032253539358e-15,1.4924732080003292e-12,1.351865418387815e-10,6.3816702681505607e-15,1.4386783220386925e-24,7.290318473169202e-20,2.8463353309200174e-21,2.310046281735737e-29,2.784033693594767e-30
3.7343737784037227e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522887621837568,0.11865165494797919,0.022821301234214306,0.0,8.4757398745838609e-19,5.2059358078361886e-11,0.0,1.259201796395466e-16,0.0,3.3161275865732217e-07,5.4432421098872992e-32,3.2941147252035513e-07,2.5486471677469044e-22,3.5576792916494647e-23,0.0,0.0,9.1054903893900552e-18,1.2390990220297478e-23,1.7979332297149224e-05,5.3291450709676559e-07,2.2340743717494739e-09,8.6448399487771546e-15,1.5821217501936414e-12,1.3534800811568939e-10,7.3874901090447806e-15,1.9074757172437e-24,7.6937894417447602e-20,3.4597566189679613e-21,3.2202954690092969e-29,3.5282982616675852e-30
3.894697583048873e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228796822990736,0.11865086972871233,0.022821289795171978,0.0,9.2684233683150828e-19,5.6623708172214062e-11,0.0,1.4284847189101678e-16,0.0,3.458564324292534e-07,6.9913384130944571e-32,3.435458283504092e-07,3.0085088896712537e-22,3.8817692548704389e-23,0.0,0.0,9.9216783764129729e-18,1.5179332753419543e-23,1.8750307664162805e-05,5.557924298983011e-07,2.3344873140183351e-09,9.0380837188945499e-15,1.6628508818622864e-12,1.354933216200797e-10,8.3783344654385126e-15,2.430197577215416e-24,8.0587036356070767e-20,4.0919910766140389e-21,4.2838370070380981e-29,4.3244678344763883e-30
4.0550213876940236e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228717435078036,0.11865008458434347,0.02282127835617551,0.0,1.0097968118544561e-18,6.1379692850443467e-11,0.0,1.6122990015690251e-16,0.0,3.6010020918064239e-07,8.8888407456992662e-32,3.5767953346665577e-07,3.5273442471052424e-22,4.2206866946425983e-23,0.0,0.0,1.0774257637535578e-17,1.8439272568407708e-23,1.9521208030171629e-05,5.7867026091395138e-07,2.4352705423202701e-09,9.4331534863644549e-15,1.7436127040906905e-12,1.3563863268196815e-10,9.4538529710954902e-15,3.0649953313914272e-24,8.425323353040632e-20,4.8070346591793992e-21,5.6316679789350209e-29,5.2556560550507989e-30
4.215345192339174e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228638054636838,0.11864929951486529,0.022821266917224903,0.0,1.0964550691079124e-18,6.6327295722247699e-11,0.0,1.8112430807464801e-16,0.0,3.7434408891456414e-07,1.1195745284468296e-31,3.7181258791365697e-07,4.1098683551431585e-22,4.5745319321955055e-23,0.0,0.0,1.1663397539386484e-17,2.2226157957255667e-23,2.0292033402475787e-05,6.0154800015153285e-07,2.5364240348184269e-09,9.8300589313367939e-15,1.8243997054111215e-12,1.3578394245606581e-10,1.0617487757742966e-14,3.8297019909569752e-24,8.7936576859548554e-20,5.6117952305760848e-21,7.3232327238504597e-29,6.3377507429208148e-30
4.3756689969843245e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228558681666431,0.1186485145202705,0.02282125547832016,0.0,1.186834860720792e-18,7.146650040188399e-11,0.0,2.0259153953834139e-16,0.0,3.8858807163284463e-07,1.3979381326665463e-31,3.8594499173597139e-07,4.7609589761799369e-22,4.9434059565178141e-23,0.0,0.0,1.2589268339251652e-17,2.6599148613390642e-23,2.1062783788374684e-05,6.244256476188612e-07,2.6379477696767727e-09,1.0228809733189646e-14,1.905206119714979e-12,1.3592925160131543e-10,1.1872677548394335e-14,4.7440674179476041e-24,9.1637157259648908e-20,6.5134533475405384e-21,9.4272281005473239e-29,7.587736666595452e-30
4.535992801629475e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228479316166081,0.11864772960055185,0.022821244039461289,0.0,1.2809540343983062e-18,7.6797290508667165e-11,0.0,2.2569143869908698e-16,0.0,4.0283215733609145e-07,1.7314974097205998e-31,4.0007674497815377e-07,5.4856545705095584e-22,5.3274104255327143e-23,0.0,0.0,1.3552041184987613e-17,3.1621300053663211e-23,2.1833459195166991e-05,6.4730320332375156e-07,2.7398417250600902e-09,1.0629415570529276e-14,1.9860274971284889e-12,1.3607456067874677e-10,1.3222857660555892e-14,5.8298700161967031e-24,9.5355065643859004e-20,7.5194617917086414e-21,1.2022585368056132e-28,9.0237199146794919e-30
4.6963166062746255e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228399958135063,0.11864694475570199,0.022821232600648281,0.0,1.3788305334491446e-18,8.2319649666967429e-11,0.0,2.5048384996536603e-16,0.0,4.1707634602407231e-07,2.1286211482329061e-31,4.1420784768475501e-07,6.2891524294949571e-22,5.7266476678837713e-23,0.0,0.0,1.4551888114937219e-17,3.7359642329870606e-23,2.2604059630150683e-05,6.7018066727401783e-07,2.8421058791339751e-09,1.1031886121190173e-14,2.0668604175761455e-12,1.3621987006021057e-10,1.4671460009337792e-14,7.1110258412087016e-24,9.9090392922495902e-20,8.6375451160848081e-21,1.5199486090381223e-28,1.0664950616059504e-29
5.0169642155649264e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228241264478075,0.11864537529057952,0.022821209723159847,0.0,1.5859277591468047e-18,9.3939009660860987e-11,0.0,3.0538558773834804e-16,0.0,4.4556503235081904e-07,3.1517479118112343e-31,4.4246810166939887e-07,8.1541232941477492e-22,6.5712331565517628e-23,0.0,0.0,1.6663496832592728e-17,5.1273504566026955e-23,2.4145035613880504e-05,7.1593531994193092e-07,3.0477446960198694e-09,1.184246006995501e-14,2.2285507168638328e-12,1.3651049020135726e-10,1.7877642090573191e-14,1.0366643449276243e-23,1.0661366779068672e-19,1.1242189782837161e-20,2.3723832854386438e-28,1.4646051838530843e-29
5.337611824855227e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228082600689645,0.11864380612484476,0.022821186845854848,0.0,1.8082719974146779e-18,1.0632444947955694e-10,0.0,3.6777551328685321e-16,0.0,4.7405413060069204e-07,4.5534941282194526e-31,4.7072575404623448e-07,1.0400556057899272e-21,7.4779945403735414e-23,0.0,0.0,1.8925488605436736e-17,6.8959329979548152e-23,2.5685711797933582e-05,7.6168960568509828e-07,3.2548640456753804e-09,1.2660608986725654e-14,2.3902629414914575e-12,1.3680111225430464e-10,2.1518611184867326e-14,1.4749228507043042e-23,1.142077090916292e-19,1.4394601757964001e-20,3.5989727125603779e-28,1.970874864761176e-29
5.658259434145528e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227923966763955,0.11864223725843936,0.022821163968733269,0.0,2.0460102392553198e-18,1.194758382998058e-10,0.0,4.3813239118175229e-16,0.0,5.0254364075556998e-07,6.4374315813860721e-31,4.9898080517153258e-07,1.3075562190961611e-21,8.4477747908910451e-23,0.0,0.0,2.1339271789149227e-17,9.1103887748885811e-23,2.722608824066795e-05,8.0744352456600447e-07,3.4634637534542755e-09,1.3486410266397087e-14,2.5519891496983653e-12,1.370917360479464e-10,2.5621700442601769e-14,2.0538213001771061e-23,1.218732440087135e-19,1.8166315284085017e-20,5.3239555061658943e-28,2.605037635863283e-29
5.978907043435829e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227765362695171,0.11864066869130505,0.022821141091795071,0.0,2.29929100802226e-18,1.3339304537904687e-10,0.0,5.1693499014821335e-16,0.0,5.3103356279395528e-07,8.9267388251500746e-31,5.2723325540150319e-07,1.6228620493232676e-21,9.4814278015695449e-23,0.0,0.0,2.3906268979013815e-17,1.1846440572384436e-22,2.8766165000430225e-05,8.5319707664712123e-07,3.673543644723084e-09,1.4319941291518736e-14,2.7137245565795918e-12,1.3738236163544985e-10,3.0214188876821895e-14,2.805787230084708e-23,1.2961099968163807e-19,2.2633169181828442e-20,7.7012292320745321e-28,3.3888556402756596e-29
6.29955465272613e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227606788477481,0.11863910042338349,0.022821118215040237,0.0,2.568264360358619e-18,1.4807594005534074e-10,0.0,6.0466208307848903e-16,0.0,5.5952389669251357e-07,1.2166479922271583e-30,5.554831050922955e-07,1.9911520202090121e-21,1.0579818457682896e-22,0.0,0.0,2.6627917007119139e-17,1.5187066412201761e-22,3.0305942135555615e-05,8.9895026199090836e-07,3.8851035448610053e-09,1.5161279432295462e-14,2.8754661302902476e-12,1.376729891589474e-10,3.5323301465916422e-14,3.7680958378839637e-23,1.3742170320693068e-19,2.787529196533628e-20,1.0919023033233641e-27,4.3461800402439658e-29
6.620202262016431e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227448244105045,0.11863753245461636,0.022821095338468732,0.0,2.853081887116808e-18,1.6352439174730356e-10,0.0,7.0179244704449156e-16,0.0,5.8801464242683821e-07,1.6325926259323386e-30,5.8373035459999803e-07,2.4178307290648165e-21,1.1743822703286031e-22,0.0,0.0,2.9505666939644022e-17,1.9222689880087713e-22,3.184541970436791e-05,9.4470308065981218e-07,4.0981432792598299e-09,1.601050204658846e-14,3.0372120226589198e-12,1.3796361865417472e-10,4.0976209253026555e-14,4.9832203262037655e-23,1.4530608163850118e-19,3.3977087457590693e-20,1.5204825245572017e-27,5.5030059192055705e-29
6.940849871306732e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227289729572046,0.11863596478494541,0.022821072462080531,0.0,3.1538967142806523e-18,1.7973826995404245e-10,0.0,8.0880486331028722e-16,0.0,6.165057999717916e-07,2.1600961601107226e-30,6.1197500428063884e-07,2.9085232403003974e-21,1.2974327607842692e-22,0.0,0.0,3.2540984074160568e-17,2.4051359354661261e-22,3.3384597765179496e-05,9.9045553271626708e-07,4.3126626733238607e-09,1.6867686479916237e-14,3.1989612064447449e-12,1.3825425007232803e-10,4.7200029444627349e-14,6.4991769488939876e-23,1.5326486198813548e-19,4.1027220548389461e-20,2.0830628071824554e-27,6.8875239763993097e-29
7.261497480597033e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227131244872659,0.11863439741431235,0.022821049585875587,0.0,3.4708635038202822e-18,1.9671744425509585e-10,0.0,9.2617811734358775e-16,0.0,6.4499736930172092e-07,2.8216372658805275e-30,6.402170544901848e-07,3.4690703991964972e-21,1.4272231428450497e-22,0.0,0.0,3.5735347937154736e-17,2.9778905816862325e-22,3.4923476376291364e-05,1.0362076182226941e-06,4.5286615524698306e-09,1.7732910065455523e-14,3.3607131667574985e-12,1.3854488337186525e-10,5.4021825501016282e-14,8.36983915679577e-23,1.6129877122594268e-19,4.9118604139785969e-20,2.8118027127377177e-27,8.5301660338945603e-29
7.902792699177635e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226814364951468,0.11863126356992686,0.022821003834015391,0.0,4.153879304571881e-18,2.3297115985999458e-10,0.0,1.1939223016910494e-15,0.0,7.0198174321272794e-07,4.6530657237905782e-30,6.9669335791955726e-07,4.8241355877818345e-21,1.7073885266534743e-22,0.0,0.0,4.2607205079778633e-17,4.439402224708516e-22,3.8000335482562827e-05,1.1277106898350872e-06,4.965097067736111e-09,1.948778396417237e-14,3.6842244057801713e-12,1.3912615559734954e-10,6.9567331021601796e-14,1.3422466205799047e-22,1.7759488404139962e-19,6.8817913266940773e-20,4.9254939467489185e-27,1.2723088329616499e-28
8.544087917758237e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226497604294902,0.11862813092099386,0.022820958082887883,0.0,4.9033973433374382e-18,2.7228449680430211e-10,0.0,1.5088553684106295e-15,0.0,7.5896776395141886e-07,7.3752516886664058e-30,7.5315926773463918e-07,6.5338682895348093e-21,2.0156196786208858e-22,0.0,0.0,5.0133359047590184e-17,6.4076856139311974e-22,4.1075997489362128e-05,1.2192122959961088e-06,5.407448428637891e-09,2.1275742161352526e-14,4.0077444300879558e-12,1.3970743551165686e-10,8.782816258050611e-14,2.0702902242176222e-22,1.9420023503162362e-19,9.3902701682135492e-20,8.2428508139779472e-27,1.8371929109977156e-28
9.185383136338838e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226180962856438,0.11862499946704763,0.022820912332492841,0.0,5.7207103161099966e-18,3.1465641461274007e-10,0.0,1.8748077539521835e-15,0.0,8.1595543130923066e-07,1.1301715876262874e-29,8.0961478678098323e-07,8.6522288785386861e-21,2.3526762284024172e-22,0.0,0.0,5.8326157995331585e-17,8.9971400354770624e-22,4.4150462862686753e-05,1.3107124372046731e-06,5.8557142389476233e-09,2.3097402878199489e-14,4.3312723186534645e-12,1.40288723111433e-10,1.0901890383359001e-13,3.0889672544837341e-22,2.1112063850933751e-19,1.2526764323324523e-19,1.3269170541878053e-26,2.580577459350497e-28
9.82667835491944e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225864440589564,0.11862186920762254,0.022820866582829995,0.0,6.607135585178262e-18,3.6008587409087347e-10,0.0,2.2956099631968433e-15,0.0,8.7294474507682402e-07,1.6818605637849279e-29,8.6605991790317284e-07,1.1236187653494107e-20,2.7193363481203673e-22,0.0,0.0,6.7198177485728133e-17,1.2336005059571066e-21,4.7223732068351907e-05,1.4022111139594932e-06,6.3098931026289832e-09,2.4953384138536449e-14,4.6548081048452328e-12,1.4087001829628914e-10,1.3335328773438985e-13,4.4785734661087414e-22,2.2836190816720942e-19,1.6387405485342047e-19,2.0652494740452488e-26,3.5393570513199774e-28
9.999999999999999e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225778915166043,0.11862102340331854,0.022820854218280853,0.0,6.8587453899688456e-18,3.7288872010804589e-10,0.0,2.4192523053718359e-15,0.0,8.8834742164672755e-07,1.8641680948111068e-29,8.813134538846153e-07,1.2022176295615242e-20,2.8236176106370372e-22,0.0,0.0,6.9714251742967551e-17,1.3385211483248805e-21,4.8054133450996338e-05,1.4269400368474154e-06,6.4336579971791405e-09,2.5460968286601641e-14,4.742250899746083e-12,1.4102712514435598e-10,1.4049739661731513e-13,4.9296792867090092e-22,2.3307750739404285e-19,1.7568308469184621e-19,2.3154833273528958e-26,3.8406884008012503e-28
