Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),H2X(31),CH2X(58),CHX(26),C2H6X(34),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),OCX(21),HOX(23),OX(20),COX(32),CH4OX(41),H2OX(30),CH3OX(40)
3.956372073725527e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799226044,0.099999999994318564,1.6905211357129401e-83,0.099999999997941888,4.6999199222800605e-76,3.5746921844614489e-51,9.30548952443193e-29,3.2351985088747252e-46,0.0,1.9276567437655392e-28,4.4642878859771582e-89,1.5435531605589896e-39,7.7494776018921703e-69,7.7495264216116379e-72,0.0,0.0,1.0212574287387733e-64,0.0,5.6814477304034956e-12,2.0581289061544609e-12,6.7577898287616196e-22,6.7577879010842907e-22,1.2222489855270622e-61,1.0292612926256197e-33,1.7614794305565449e-42,1.1456567724104786e-56,2.1336883155972137e-64,5.6828016543498481e-70,1.541897341565526e-99,1.4921872759296997e-42,7.3533515667119263e-30,6.822899107379438e-48,1.0040824681206495e-28,1.0337369177281773e-39,1.9082744757361166e-82,7.7181042354589372e-87,1.124273634832954e-63
7.912745824380847e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798452085,0.099999999988637109,1.352417577252839e-82,0.099999999995883757,1.2687803627935921e-74,2.8597550997218456e-50,1.9344438153050732e-28,2.5881587083437895e-45,0.0,7.7106275403641856e-28,2.8570411903245799e-87,6.1742146043846955e-39,2.4797443068201445e-67,2.1002517869979739e-70,0.0,0.0,1.3775631664178763e-63,0.0,1.1362896643767262e-11,4.116258523584591e-12,1.3515582520779386e-21,1.3515574810069508e-21,1.955599183293747e-60,4.117045465210687e-33,1.409183743076709e-41,1.8330506836602564e-55,3.4137773781393069e-63,1.2302307089012892e-68,1.9735575135909435e-97,5.9687250486726586e-42,7.3721546364927151e-30,4.6416875851933424e-47,2.008165361713608e-28,4.3607422149489694e-39,1.0322669837689842e-80,4.1586067112774671e-85,8.9941911305574352e-63
1.5825493325691484e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796904171,0.099999999977274212,1.0819343290860521e-81,0.099999999991767494,3.6837662423807242e-73,2.2878046199996228e-49,3.9425962829348353e-28,2.070525272859734e-44,0.0,3.0842499977021308e-27,1.8283723905201246e-85,2.4696862338348964e-38,7.9346087357682418e-66,6.1134140620306143e-69,0.0,0.0,1.9989310358673673e-62,0.0,2.2725790795038766e-11,8.2325172752244747e-12,2.7031167901605599e-21,2.7031137058776257e-21,3.1289588953070686e-59,1.6468176365869108e-32,1.1273466851174241e-40,2.9328782759846116e-54,5.4616429243738083e-62,3.8779092066484883e-67,2.5259687763849376e-95,2.3874696372310605e-41,7.3734865444967896e-30,3.3866779462368367e-46,4.0163311485590268e-28,1.7922302138411213e-38,6.0015803611528922e-79,2.411581243671831e-83,7.1953508503470286e-62
2.373824082700212e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795356256,0.099999999965911315,3.2119927618206809e-81,0.099999999987651231,1.6720963934939086e-72,6.7484215685135801e-49,5.9507615975149167e-28,6.1468686135494653e-44,0.0,6.5540293356487723e-27,1.0383573901920052e-84,5.2480834915574239e-38,3.7025942181022726e-65,2.8074038069863344e-68,0.0,0.0,7.1888758520820497e-62,0.0,3.4088681270855422e-11,1.234877554364404e-11,4.0546753279222493e-21,4.0546687738229235e-21,1.1781712989823694e-58,3.4994864497981133e-32,3.2235062297454814e-40,1.1095668465408191e-53,2.0670487129507867e-61,2.3940308498636636e-66,1.6759204896452994e-94,5.0733427227726593e-41,7.3735337165116067e-30,9.4438590154167278e-46,6.0244969350639474e-28,3.839145490262665e-38,3.3088015914433416e-78,1.3169213450699018e-82,2.1361192869610322e-61
3.165098832831276e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793808342,0.099999999954548419,6.9987634443122901e-81,0.099999999983534968,5.1457173054418008e-72,1.4625242259198137e-48,7.9589273667044527e-28,1.3393695099300584e-43,0.0,1.1180399777812136e-26,3.9969823840080371e-84,8.952613233300864e-38,1.1288758004907458e-64,8.9328627558649884e-68,0.0,0.0,1.7982044005239879e-61,0.0,4.5451568071218418e-11,1.6465033328843347e-11,5.4062338653630044e-21,5.406222684843833e-21,3.053404066097187e-58,5.9697104537516649e-32,6.799306772205208e-40,2.8881946148307647e-53,5.3902548404375351e-61,7.2164317342987146e-66,7.1547654175407633e-94,8.6544781370619964e-41,7.3735353866235181e-30,1.9639738374580276e-45,8.0326627212283717e-28,6.5768201392722544e-38,1.1927419260633548e-77,4.6274800344845127e-82,4.6544901824321848e-61
4.747648333093404e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790712512,0.099999999931822667,2.0315252051514524e-80,0.099999999975302456,2.5461274785123432e-71,4.2041484077334932e-48,1.1975258956126523e-27,3.887771493955905e-43,0.0,2.3147586100818989e-26,3.0587958325583195e-83,1.8535248953849315e-37,5.1663608882480216e-64,4.8260816107182628e-67,0.0,0.0,6.1936247080594653e-61,0.0,6.8177333045883407e-11,2.4697547765153752e-11,8.1093509394913066e-21,8.1093277916580172e-21,1.1117815891084242e-57,1.2359521033230769e-31,1.8571008624878423e-39,1.0599254588503151e-52,1.9894501012725406e-60,3.7726657361601382e-65,6.2926201553175072e-93,1.7917832576352572e-40,7.3735335264233989e-30,5.2859237501153001e-45,1.2048994292758091e-27,1.3673339195176916e-37,7.6281379695126594e-77,2.7451265084796122e-81,1.3510540698711093e-60
6.330197833355531e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787616683,0.099999999909096915,4.4427165919564211e-80,0.099999999967069944,7.8322134860333538e-71,9.1320527564678713e-48,1.5991590492800256e-27,8.5021084040620489e-43,0.0,3.9367962195740191e-26,1.1578285801811806e-82,3.1523604127193107e-37,1.5559144261782642e-63,1.5361979954796772e-66,0.0,0.0,1.5338766104930527e-60,0.0,9.0903084504604292e-11,3.2930060424491369e-11,1.0812468012439428e-20,1.0812428644056829e-20,2.866179997581401e-57,2.1020297881574793e-31,3.8856748806047941e-39,2.7484634502336834e-52,5.1728084338566914e-60,1.2292846151151363e-64,2.7066759827674027e-92,3.0473272723252176e-40,7.3735367904417468e-30,1.0963851903882643e-44,1.6065325863035681e-27,2.3310026284949755e-37,2.7810051980731009e-76,9.6554103410876233e-81,2.9546012749515539e-60
7.912747333617659e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784520862,0.099999999886371177,8.3351410631708302e-80,0.099999999958837432,1.9844385087681267e-70,1.705665652667383e-47,2.0007922086144686e-27,1.5951094304171815e-42,0.0,6.0145320714270233e-26,3.5473812448284445e-82,4.8160944426491998e-37,3.8894852196867318e-63,3.9889993740199312e-66,0.0,0.0,3.2329762020965761e-60,0.0,1.1362882148196446e-10,4.1162571179929976e-11,1.3515585084123072e-20,1.3515524938160072e-20,6.2380546199183327e-57,3.2114249316461154e-31,7.0737201579305076e-39,6.0094456580744726e-52,1.1329731464609786e-59,3.2902704340823088e-64,9.1849660973393461e-92,4.6555856493627872e-40,7.3735342260182787e-30,1.9837114257326566e-44,2.0081657431971703e-27,3.5668321526453361e-37,8.1389608906902834e-76,2.7550018045065851e-80,5.5432309783826364e-60
1.1077846334141914e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968778329218,0.099999999840919743,2.28064648375822e-79,0.099999999942372408,1.0696574505475186e-69,4.6430837471742211e-47,2.8040585204578316e-27,4.3644973606869147e-42,0.0,1.1565718332626422e-25,3.1445162029375835e-81,9.2611788428285029e-37,2.1375539093161601e-62,2.2050922248039407e-65,0.0,0.0,1.1712694851077184e-59,0.0,1.5908025108302156e-10,5.7627586859520797e-11,1.8921819223617492e-20,1.8921703565199075e-20,2.3822296759756973e-56,6.1754489715703904e-31,1.8676689207274753e-38,2.3114934499054276e-51,4.359620202742746e-59,1.8341561110224852e-63,1.2697895147466377e-90,8.9523392461865218e-40,7.3735354284394007e-30,5.1917990047586677e-44,2.811432056573478e-27,6.8720688994450175e-37,6.7331523375573079e-75,2.1933209412025179e-79,1.5167267994480536e-59
1.4242945334666168e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968772137579,0.099999999795468364,4.8078802768528917e-79,0.099999999925907426,3.4880210029013407e-69,9.7652096481464242e-47,3.6073248328320189e-27,9.2008676005131495e-42,0.0,1.8967726699190837e-25,1.2998602563383516e-80,1.5188309506362191e-36,7.0665053999678814e-62,7.2507784457310649e-65,0.0,0.0,3.0235599850625656e-59,0.0,2.0453162186771716e-10,7.4092594806374278e-11,2.4328053357976196e-20,2.432786367868366e-20,6.3072592814191589e-56,1.0127708804236787e-30,3.8721418971740054e-38,6.1399054957024039e-51,1.1580208260984822e-58,6.124306846126915e-63,6.4138382330936814e-90,1.4681515357702961e-39,7.3735354446162284e-30,1.0710659229080241e-43,3.6146983694049052e-27,1.1282694283884735e-36,2.7361442487059872e-74,8.8167516774728735e-79,3.1974404879221835e-59
2.057314333571468e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968759754324,0.099999999704565815,1.4665526345398022e-78,0.09999999989297742,2.316251751987332e-68,2.9724629449495404e-46,5.213857455654146e-27,2.8065335949277975e-41,0.0,3.9323396810045225e-25,1.3714449873029832e-79,3.1488084829598978e-36,4.8693146419902242e-61,4.820125750330265e-64,0.0,0.0,1.3301033692045777e-58,0.0,2.9543418701321152e-10,1.0702258750514785e-10,3.5140521611288657e-20,3.5140128373121262e-20,2.8528419787730321e-55,2.099650165976058e-30,1.1634642495816537e-37,2.7863309844466017e-50,5.2492018234049273e-58,4.060959496431672e-62,1.0878242330616176e-88,3.0436081503702612e-39,7.3735354372383275e-30,3.1994095138426851e-43,5.2212309934333489e-27,2.3419642723486311e-36,2.8424020940337308e-73,9.1140472312808781e-78,9.7531568122077581e-59
3.32335393378117e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968734987893,0.099999999522761396,6.3634971645388043e-78,0.099999999827117533,2.910417623064273e-67,1.2881449875582997e-45,8.4269226934324253e-27,1.2177638686102501e-40,0.0,1.0224096712744833e-24,3.0661842994122472e-78,8.1869552555160427e-36,6.5062876660445097e-60,5.9605692716785611e-63,0.0,0.0,9.7442584388519192e-58,0.0,4.772386116166449e-10,1.7288248012380623e-10,5.6765458056294461e-20,5.6764435635705001e-20,2.1313017478387129e-54,5.4590974610772166e-30,5.0020843248444722e-37,2.0858801484264088e-49,3.91886348902064e-57,4.9221164752192227e-61,4.6192416380538302e-87,7.9127046235710906e-39,7.37353542462003e-30,1.3683367017624309e-42,8.4342962349526655e-27,6.0956212304713202e-36,6.4939214238260572e-72,2.1126005744961728e-76,4.2319519384597504e-58
5.855433134200574e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968685455348,0.099999999159155362,3.5976419742382741e-77,0.09999999969539812,5.6390181353074237e-66,7.2786463441952448e-45,1.4853053137528585e-26,6.8845302678521527e-40,0.0,3.1689859827624146e-24,1.1182355811389209e-76,2.5375956958236409e-35,1.3287509756875927e-58,1.1315990064688044e-61,0.0,0.0,1.0252599676774778e-56,0.0,8.40844638116942e-10,3.0460189424960008e-10,1.0001533069983319e-19,1.000121616800092e-19,2.2648435031597938e-53,1.6920616560374276e-29,2.816706411131357e-36,2.2184151627386591e-48,4.1520208913843373e-56,9.0798441648628055e-60,3.3271076253496271e-85,2.4521239192684113e-38,7.3735354048343291e-30,7.6764900902285384e-42,1.4860426691841359e-26,1.8907948842684692e-35,2.4101627791405581e-70,8.0030530259453062e-75,2.3925299617996426e-57
1.0919591535039382e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968586391536,0.099999998431954618,2.3921728669908207e-76,0.099999999431960779,1.3918527334494082e-64,4.8388901745878358e-44,2.7705313899902269e-26,4.5774882399115217e-39,0.0,1.1014899659232034e-23,5.3357125453792959e-75,8.8204767208267698e-35,3.3832999055529666e-57,2.7511999869985796e-60,0.0,0.0,1.3229461066551924e-55,0.0,1.5680454004639135e-09,5.6803923806418381e-10,1.8651507500103244e-19,1.8650405998374643e-19,2.9356418812577266e-52,5.8813407777021687e-29,1.8703597476156769e-35,2.8761097925143203e-47,5.3573299111441742e-55,2.1572682777790268e-58,3.1615108379682757e-83,8.5201042656712122e-38,7.373535365405089e-30,5.0850104735099889e-41,2.7712687501020171e-26,6.5752546924430438e-35,1.1624031800537055e-68,3.9197637990976111e-73,1.5908204195406506e-56
2.1047908336717e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968388269026,0.099999996977598246,1.7397005892233817e-75,0.099999998905092036,3.9014120101192513e-63,3.5188805327749952e-43,5.3409834921385463e-26,3.3286325314035029e-38,0.0,4.0916680840489086e-23,2.9265354361499199e-73,3.2766555400183022e-34,9.6086384339219232e-56,7.6420359767174981e-59,0.0,0.0,1.8980058784579669e-54,0.0,3.0224017638670381e-09,1.0949079880104613e-09,3.5951455966001981e-19,3.5947364254223493e-19,4.2220054422458075e-51,2.1847213905217476e-28,1.3596268134188929e-34,4.1363075870679385e-46,7.6495293447737366e-54,5.908477049370341e-57,3.4619219233009063e-81,3.1626285774304292e-37,7.373535286547207e-30,3.6897792588722036e-40,5.3417208700992362e-26,2.443207273673297e-34,6.435269742232018e-67,2.190273004646432e-71,1.1568616952071299e-55
3.1176225138394617e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968190153332,0.099999995523302118,5.3750251932832063e-75,0.099999998378231203,2.1171939097177355e-62,1.0871916836334425e-42,7.9114355271862135e-26,1.0283425891157476e-37,0.0,8.9763652444617997e-23,1.97999188268418e-72,7.1886388585663604e-34,5.0562457558162563e-55,4.210805380053644e-58,0.0,0.0,7.8278342662318917e-54,0.0,4.4766979139160613e-09,1.6217688211276021e-09,5.3251403906125609e-19,5.3242427445023585e-19,1.7426292203122602e-50,4.7928746141755962e-28,4.2003138682116544e-34,1.7071756282911683e-45,3.1527650758195185e-53,3.4946996102776813e-56,2.7764468732539604e-80,6.9340044426049127e-37,7.3735352076920675e-30,1.1389682016992439e-39,7.9121729343128595e-26,5.3605991125668875e-34,4.3208776903337729e-66,1.4530514701058368e-70,3.5741306486546734e-55
4.130454194007223e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967992044445,0.099999994069066164,1.2089917080858086e-74,0.099999997851378281,7.3703366434833536e-62,2.4453851385006336e-42,1.0481887495134967e-25,2.3128464012008228e-37,0.0,1.5755383801261658e-22,8.4210899107710591e-72,1.2617997483867632e-33,1.6961004088633223e-54,1.4917210015149485e-57,0.0,0.0,2.1810215640186383e-53,0.0,5.9309338529867208e-09,2.1486217375293309e-09,7.0551351320492303e-19,7.0535595768441147e-19,4.8582032265767565e-50,8.4124874658504719e-28,9.4471569726524865e-34,4.7591038431474769e-45,8.7759427417212941e-53,1.2824115245732421e-55,1.3436263598712651e-79,1.2163433158914232e-36,7.3735351288417021e-30,2.5601071031046007e-39,1.0482624942744471e-25,9.4096873522517423e-34,1.7827800640721792e-65,5.9106323657000248e-70,8.0388942920441691e-55
5.143285874174985e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967793942374,0.09999999261489044,2.2861070950101901e-74,0.099999997324533269,2.0085710112167532e-61,4.6240199190256247e-42,1.3052339395986596e-25,4.3730641537665547e-37,0.0,2.44285195129459e-22,2.7471931053221313e-71,1.9564731325305511e-33,4.4651026863973125e-54,4.1280801781290931e-57,0.0,0.0,4.9159343351415258e-53,0.0,7.3851095835327512e-09,2.6754667373329178e-09,8.7851298209120904e-19,8.7826869428738615e-19,1.095569046855637e-49,1.3043450115646513e-27,1.7863115999041873e-33,1.0731590487691267e-44,1.9752199554983264e-52,3.603487477435523e-55,4.9121917950777839e-79,1.8848123253260866e-36,7.3735350499961489e-30,4.8380533385734366e-39,1.3053076895395691e-25,1.4590457941202356e-33,5.6315876241998493e-65,1.8423305989635793e-69,1.520031092457216e-54
7.168949234510509e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196739775866,0.099999989706719583,6.0193739097075261e-74,0.099999996270867031,9.6015683164417605e-61,1.2175132458287681e-41,1.819324299640513e-25,1.151254369450888e-36,0.0,4.7456385299252202e-22,1.8112468764072304e-70,3.8010324407210721e-33,2.0116678091551689e-53,2.0214571408395715e-56,0.0,0.0,1.7113167967308794e-52,0.0,1.0293280428145388e-08,3.7291329875800395e-09,1.2245119040923352e-18,1.2240373351715284e-18,3.8173381073246462e-49,2.5339017681346078e-27,4.7030994362346613e-33,3.7387891011580991e-44,6.8493060071763851e-52,1.7813354666153503e-54,4.0418079651171854e-78,3.6572964978208665e-36,7.3735348923194757e-30,1.2724806294938354e-38,1.8193980633363027e-25,2.8346994129500282e-33,3.5080318762025024e-64,1.1207623857771809e-68,4.0019583917150995e-54
9.194612594846032e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967001602194,0.099999986798789561,1.2520679158232486e-73,0.099999995217232449,3.0756097458220957e-60,2.5325027802543579e-41,2.3334146328456172e-25,2.3943088464835543e-36,0.0,7.8058325045330744e-22,7.05355808426824e-70,6.2525417562294825e-33,6.2344297394515761e-53,6.5539930360080855e-56,0.0,0.0,4.4013337892801041e-52,0.0,1.3201210467425602e-08,4.7827675728085525e-09,1.570510805066141e-18,1.5697302134799248e-18,9.8253694781896535e-49,4.167869672136094e-27,9.7822024713761211e-33,9.6220859473867082e-44,1.7543404205132367e-51,5.8385162337248933e-54,1.8297051205526284e-77,6.0086229595243884e-36,7.3735347346620129e-30,2.6441935248945191e-38,2.3334884148227945e-25,4.6630095115326433e-33,1.3448556270945611e-63,4.2428858169944796e-68,8.3236783973256187e-54
1.1220275955181555e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966605472979,0.099999983891100319,2.261476898365591e-73,0.099999994163629535,7.9116370711652591e-60,4.574188138563019e-41,2.8475049392154851e-25,4.3239111242548394e-36,0.0,1.1623261508131175e-21,2.1282745405479783e-69,9.3110010242395962e-33,1.5679476689493293e-52,1.6985734492315515e-55,0.0,0.0,9.4789646519459211e-52,0.0,1.6108899722081452e-08,5.8363704940075214e-09,1.9165096850142137e-18,1.9153473464510444e-18,2.1175964954348402e-48,6.2061560339439526e-27,1.7667609995209176e-32,2.0735454463971205e-43,3.7610343805646846e-51,1.5259949244578577e-53,6.2862502017158038e-77,8.9364521536492927e-36,7.3735345770238138e-30,4.7712635851912997e-38,2.8475787440004216e-25,6.9439642411573433e-33,4.0236768092963589e-63,1.2589614151920824e-67,1.5033002218810985e-53
1.3245939315517078e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966209371002,0.099999980983651815,3.7119445362733087e-73,0.099999993110058263,1.7680336021192994e-59,7.5079822829759314e-41,3.3615952187516166e-25,7.0960590654431864e-36,0.0,1.6197754671855382e-21,5.4958797609786383e-69,1.2976410192514539e-32,3.4461641041569584e-52,3.8142906670270391e-55,0.0,0.0,1.8137441903717882e-51,0.0,1.9016348212643795e-08,6.8899417521575365e-09,2.262508543938127e-18,2.260888751173529e-18,4.0549027441983278e-48,8.648668969536753e-27,2.8997722702602434e-32,3.9700752209093865e-43,7.1598741385960383e-51,3.444667177387719e-53,1.835495438879294e-76,1.2438474887610667e-35,7.373534419404783e-30,7.8237458563659032e-38,3.3616690508705478e-25,9.6775518548039285e-33,1.0332179210189081e-62,3.2134384045808317e-67,2.4672923672435177e-53
1.7297266036188126e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965417248774,0.099999975169477048,8.2498409249453227e-73,0.099999991003010741,6.891996800778392e-59,1.6686575278162255e-40,4.3897756973284178e-25,1.5765700449089126e-35,0.0,2.7617278178811194e-21,2.8977464100458849e-68,2.2128078030845007e-32,1.3185597596053153e-51,1.4903078529485016e-54,0.0,0.0,5.2748463529861302e-51,0.0,2.4830522980248872e-08,8.9969892830728499e-09,2.9545061987195106e-18,2.9517444414094133e-18,1.181391792433698e-47,1.4746022176783714e-26,6.4440398259550668e-32,1.1563351442109146e-42,2.0548770340869243e-50,1.3543072347914989e-52,1.3898495678446916e-75,2.1156314963671156e-35,7.3735341042245068e-30,1.7351775145789709e-37,4.3898495976935324e-25,1.6502580665125744e-32,5.5794441573754079e-62,1.724341242755852e-66,5.4826520719702105e-53
2.1348592756859172e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964625235491,0.099999969356265109,1.5501630141633783e-72,0.099999988896089839,1.9753772085391985e-58,3.1354432029595542e-40,5.4179560685876744e-25,2.9614151057531601e-35,0.0,4.2063075190346863e-21,1.0128342624897633e-67,3.3707544862622948e-32,3.7347259682808871e-51,4.2725848153134826e-54,0.0,0.0,1.2221287574166012e-50,0.0,3.0643734929843673e-08,1.1103910173178517e-08,3.6465037694225211e-18,3.6422974169847264e-18,2.7417480671534877e-47,2.245921525618645e-26,1.210712574484252e-31,2.6828514842520845e-42,4.7010134747861639e-50,3.8953389676691294e-52,6.0040495691851654e-75,3.2144365105206655e-35,7.373533789121089e-30,3.2537036690957628e-37,5.4180300553023567e-25,2.5138004608826581e-32,1.9819982964435498e-61,6.1153616910306953e-66,1.0300293317461944e-52
2.5399919477530218e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963833331138,0.099999963544015788,2.6101965176407906e-72,0.099999986789295572,4.6729197321909606e-58,5.2795234803689833e-40,6.4461363325410116e-25,4.9848460175559028e-35,0.0,5.9533820981300796e-21,2.7932241026557417e-67,4.7714810278703992e-32,8.7400872880275338e-51,1.0107975257409911e-53,0.0,0.0,2.4403871030400437e-50,0.0,3.6455984220699769e-08,1.3210704430083563e-08,4.3385012560593679e-18,4.3325478103856006e-18,5.4835650501828376e-47,3.1787535842452029e-26,2.0383968716514816e-31,5.3643406350597535e-42,9.2734639699448663e-50,9.2358435904669334e-52,1.9411724885245546e-74,4.5385015132159639e-35,7.3735334740945408e-30,5.4675566589470465e-37,6.4462104237076094e-25,3.5583732530926685e-32,5.5287095225883358e-61,1.7049681088776582e-65,1.7340984052239192e-52
2.9451246198201264e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963041535692,0.099999957732729017,4.0685637589577559e-72,0.099999984682627954,9.7113663254635078e-58,8.2292945913426528e-40,7.4743164892000606e-25,7.7674308613667831e-35,0.0,8.0028191132771698e-21,6.6086751546871984e-67,6.4149873869735153e-32,1.7971932092497759e-50,2.1009014444384187e-53,0.0,0.0,4.3947062669154737e-50,0.0,4.2267271012096512e-08,1.5317372061398209e-08,5.0304986586422548e-18,5.0224957540675442e-18,9.8903990321738672e-47,4.2730271735041647e-26,3.1769391250004823e-31,9.6728270747987244e-42,1.650175004210413e-49,1.9232461872760951e-51,5.2398059944580675e-74,6.0860791483436987e-35,7.3735331591448385e-30,8.5052966917441149e-37,7.474390702919879e-25,4.7839673261146165e-32,1.3186622684615436e-60,4.0656183914894288e-65,2.7025299893855128e-52
3.7553899639543357e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961458271478,0.099999946113042276,8.434396975148236e-72,0.099999980469672539,3.2991655748598047e-57,1.7059859973371095e-39,9.5306764806818195e-25,1.609159137019765e-34,0.0,1.3008250703943078e-20,2.8446451176260323e-66,1.043033939392984e-31,5.9735102414250071e-50,7.1324948847633124e-53,0.0,0.0,1.160768600795644e-49,0.0,5.3886957733902559e-08,1.9530327477715712e-08,6.414493211695002e-18,6.4014848220769054e-18,2.6211294887402146e-46,6.9456140743805092e-26,6.5845180377780491e-31,2.562021758040365e-41,4.2499874878041835e-49,6.5547172371711264e-51,2.9760986272776729e-73,9.8448704365149604e-35,7.3735325294759193e-30,1.7559985848050237e-36,9.5307509938078339e-25,7.7781828237226475e-32,5.8251235386728794e-60,1.7965142277170862e-64,5.6006414078548496e-52
4.565655308088545e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959875442712,0.099999934497203624,1.5155838663495397e-71,0.099999976257223525,8.717514681352075e-57,3.0655002020316206e-39,1.158703604312598e-24,2.8895957336432319e-34,0.0,1.9221543187046359e-20,8.9130182196941637e-66,1.5416810179712597e-31,1.5473364612330343e-49,1.8836021061478632e-52,0.0,0.0,2.5267440778427757e-49,0.0,6.5502796369835326e-08,2.3742776483044785e-08,7.798487428678452e-18,7.7792656802257545e-18,5.7239814590857762e-46,1.026311269977809e-25,1.1829143100634986e-30,5.5918743056346527e-41,9.03340601765246e-49,1.7368939628132561e-50,1.1273762211958264e-72,1.4477087802139209e-34,7.3735319001141831e-30,3.1426674481499502e-36,1.1587110928050954e-24,1.1496373977502044e-31,1.8636963530365164e-59,5.7502509961709997e-64,1.0060504735009331e-51
6.186185996356964e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111956711091001,0.09999991127706552,3.7698614872584902e-71,0.099999967833844502,4.0653220670649422e-56,7.6251199447504099e-39,1.5699753881273482e-24,7.177745201869558e-34,0.0,3.5267479802320061e-20,5.5335857974657541e-65,2.830310677856625e-31,6.921160461657156e-49,8.7603891980680756e-52,0.0,0.0,8.525602167272219e-49,0.0,8.8722934480491952e-08,3.2166155504387611e-08,1.0566474854828077e-17,1.0531206998405816e-17,1.9449563128494332e-45,1.8830569908119918e-25,2.9410276683180816e-30,1.8978048502442975e-40,2.899477642259914e-48,8.1398004235906845e-50,1.0208413951104097e-71,2.6308295638411682e-34,7.3735306423117083e-30,7.75259578721587e-36,1.569982972694151e-24,2.1104391345596193e-31,1.2314367009386292e-58,3.8083714638024998e-63,2.5007363273775234e-51
7.806716684625383e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111953548479481,0.099999888072304463,7.5762848096021504e-71,0.099999959412490416,1.2833121286990058e-55,1.5324188890367699e-38,1.981247000438616e-24,1.4405955746213889e-33,0.0,5.6132173266187779e-20,2.0937906901798123e-64,4.5073874565605115e-31,2.1065922252012647e-48,2.7618425409692719e-51,0.0,0.0,2.1452186805758669e-48,0.0,1.119276955337133e-07,4.0587509612657943e-08,1.3334460937872176e-17,1.3278328165171673e-17,4.9252212387988087e-45,2.9970851789115904e-25,5.9079435406783099e-30,4.8005987075522346e-40,6.9799480433215783e-48,2.5826987456046147e-49,4.78322054469399e-71,4.1474019590518179e-34,7.3735293857362889e-30,1.5456172429877831e-35,1.9812547100269022e-24,3.3607435687758112e-31,4.8402025807661045e-58,1.4988811452123876e-62,5.0223887355588394e-51
9.427247372893801e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111950387607092,0.09999986488291028,1.3341455124204675e-70,0.099999950993160711,3.2333465112544837e-55,2.6985118242798947e-38,2.3925184413207005e-24,2.5335050723739674e-33,0.0,8.1807182283878037e-20,6.0577867754690123e-64,6.572911092398348e-31,5.126452434609368e-48,6.954305380142134e-51,0.0,0.0,4.5166010002002051e-48,0.0,1.3511708971268112e-07,4.90068392949791e-08,1.6102445678591361e-17,1.6020637622688552e-17,1.0433080008635977e-44,4.3679419077421901e-25,1.0399029450560586e-29,1.0158495419259429e-39,1.4104296233092366e-47,6.54282864729796e-49,1.6281270388744291e-70,5.9871757890967529e-34,7.3735281303868039e-30,2.7004984759589093e-35,2.3925263048710596e-24,4.9004923368748038e-31,1.4437553321155455e-57,4.4744448608674058e-62,8.8383984649594302e-51
