Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),C3H5X(156),H2OX(35),C3H5X(144),allyl(160),CH3OHX(46),C4H8(202),C4H8X(300),C4H7X(299),C4H7X(203),C4H7(303),C4H7X(360),C4H8(148),C4H8X(467)
0.5630084153876892,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098351507146307,0.099894789347469662,5.6073516560716214e-29,0.099965149249424304,3.9639880202630121e-10,4.7292126980531476e-06,1.2197721530740029e-07,3.2642497090623048e-05,1.0535941458262396e-19,1.9658017683075225e-06,2.4661879788939682e-10,4.9451247076581558e-12,1.162820042913783e-08,8.1666855322439838e-12,9.8336485691876638e-21,8.8812462930767563e-20,1.2135091569802361e-18,3.0237546786710391e-10,3.4706810310135257e-05,3.4731255707000675e-05,3.9607050075469189e-10,6.5434542955099687e-05,1.2248520268907476e-11,2.7491530996816255e-10,1.643087583349083e-09,1.1341101591397508e-08,4.776417973301986e-19,1.6366656975155452e-08,1.0089429771953558e-14,1.050554095472262e-13,4.4936353219421359e-07,6.1810082795612655e-13,8.5683666692845404e-14,4.646855840791234e-10,1.6144740407307275e-13,2.9573641474149893e-07,2.0924418373599621e-19,2.0787512002740039e-17,4.9347013803331288e-13,1.1656494309729787e-07,4.2378987931528526e-11,2.5305906907288552e-07,1.3772227873035201e-13,4.6623763677646122e-18,5.375402791606658e-12,2.8373812824061557e-15,2.358809453094694e-10,8.1952975492146017e-14,1.5551804677717066e-07,6.4164620362654786e-18,7.3172308955544111e-12,6.2824460349377301e-18,6.0733736987068051e-11,2.1100943326839853e-14
0.564113329345643,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098346420375819,0.099894734111256725,5.9292517572570212e-29,0.09996514892773796,3.9810555361600181e-10,4.7362616245309291e-06,1.2230641452035572e-07,3.2667924583414297e-05,1.0589662965750166e-19,1.9644440188811921e-06,2.4700892023808569e-10,4.9488126299863482e-12,1.1629108664465295e-08,8.1900858733532093e-12,9.8668438384069511e-21,8.9224709542431012e-20,1.2178430009009893e-18,3.0221041788349978e-10,3.470678379317712e-05,3.4731248264032294e-05,3.9579685750360214e-10,6.5483276274318591e-05,1.223094605781406e-11,2.74316501592428e-10,1.6455362701894945e-09,1.1349933561996501e-08,4.6198040953244167e-19,1.6366657011772388e-08,1.0090215214363187e-14,1.0499804346718535e-13,4.496295067002858e-07,6.1726413143288103e-13,8.581919020558879e-14,4.6467123917956644e-10,1.6144238609454654e-13,2.9619328873392469e-07,2.0940002068508711e-19,2.0843610141944846e-17,4.9522401411762568e-13,1.1689215564076141e-07,4.2493353842799285e-11,2.5364785864560169e-07,1.3831523245199535e-13,4.6587609913392717e-18,5.3712356423775346e-12,2.8455107474598646e-15,2.3608380397222371e-10,8.2023438102042818e-14,1.5603703421530251e-07,6.417246339043221e-18,7.3180704703963913e-12,6.2831161062123902e-18,6.0785440560599955e-11,2.1118902429762814e-14
0.5652182433035967,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098341340259655,0.099894678945970872,5.7146221196498025e-29,0.099965148605798443,3.9981609022159572e-10,4.7433062889292798e-06,1.2263585672794432e-07,3.2693315865990278e-05,1.0643550026323508e-19,1.9630899108398238e-06,2.4739880361021513e-10,4.9524955799105206e-12,1.1630013350189933e-08,8.2135041372301877e-12,9.9000858014469215e-21,8.9638067306635968e-20,1.2221832810210754e-18,3.0204576849713689e-10,3.4706757310452876e-05,3.4731240830566274e-05,3.9552394814362262e-10,6.5531943887961897e-05,1.221343289976384e-11,2.7372022680284881e-10,1.6479834756619101e-09,1.1358752951360859e-08,4.6227285399045355e-19,1.6366657049778892e-08,1.0090997580548479e-14,1.0494081662122907e-13,4.4989473146707082e-07,6.1643022133550482e-13,8.5954630656382989e-14,4.6465659534593319e-10,1.6143726430299143e-13,2.9664939829130388e-07,2.0955564752176966e-19,2.0899749674658389e-17,4.9698047530238494e-13,1.1721960864000701e-07,4.260780414202436e-11,2.5423661538490102e-07,1.3890950100295243e-13,4.6551526666571451e-18,5.3670766200883185e-12,2.8536464368391061e-15,2.3628599232974907e-10,8.2093667818366117e-14,1.5655645733929626e-07,6.418017738446838e-18,7.318895393329933e-12,6.283773655719972e-18,6.0836971833848486e-11,2.1136801668049171e-14
0.5663231572615505,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098336266775874,0.09989462385137983,5.2985811291836388e-29,0.099965148283606114,4.0153041222668643e-10,4.7503467015475983e-06,1.2296554160750764e-07,3.2718671061398379e-05,1.0697602805162138e-19,1.9617394273137874e-06,2.4778844856704861e-10,4.9561735738880006e-12,1.1630914505783173e-08,8.236940298619602e-12,9.933374430030143e-21,9.0052537041375761e-20,1.2265299932111397e-18,3.0188151806093551e-10,3.4706730861850494e-05,3.4731233406571221e-05,3.9525176927481467e-10,6.5580546013462436e-05,1.2195980460808304e-11,2.7312646978078546e-10,1.6504292033461338e-09,1.1367559802246234e-08,4.7711023684642412e-19,1.6366657086952905e-08,1.0091776887392362e-14,1.0488372843687653e-13,4.5015920977506156e-07,6.1559908295740327e-13,8.6089988240316874e-14,4.6464165498759026e-10,1.6143203953541678e-13,2.9710474462910708e-07,2.0971106494134519e-19,2.095593054589426e-17,4.987395199245084e-13,1.1754730176210342e-07,4.2722338717103922e-11,2.5482533890030146e-07,1.3950508451603232e-13,4.6515513758708312e-18,5.3629257041756332e-12,2.8617883417695079e-15,2.3648751258948291e-10,8.2163665408182396e-14,1.5707631464906695e-07,6.4187763038034396e-18,7.319705743518523e-12,6.2844187515252802e-18,6.0888331378653721e-11,2.1154641240408814e-14
0.5674280712195042,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098331199902623,0.099894568827252533,6.1215303944536138e-29,0.099965147961161335,4.032485200119052e-10,4.7573828726408212e-06,1.2329546883458791e-07,3.2743990292027256e-05,1.0751821467198067e-19,1.9603925515431104e-06,2.4817785566757097e-10,4.9598466282894026e-12,1.1631812150574273e-08,8.2603943324134816e-12,9.9667096959467645e-21,9.0468119563556626e-20,1.2308831333534215e-18,3.0171766493746681e-10,3.4706704447258795e-05,3.4731225992016093e-05,3.9498031751936009e-10,6.5629082867107861e-05,1.2178588409479864e-11,2.7253521483807273e-10,1.6528734568065841e-09,1.1376354157179354e-08,4.4996457739401136e-19,1.6366657123851368e-08,1.0092553151654832e-14,1.0482677834500278e-13,4.5042294488597785e-07,6.1477070169658057e-13,8.622526315169177e-14,4.6462642049475048e-10,1.6142671262217695e-13,2.975593289630236e-07,2.0986627363543555e-19,2.1012152700360389e-17,5.0050114631017357e-13,1.1787523467694012e-07,4.2836957455313218e-11,2.5541402880440965e-07,1.4010198312301879e-13,4.6479571011598713e-18,5.3587828741069405e-12,2.8699364535280507e-15,2.3668836695083412e-10,8.2233431635773978e-14,1.5759660464943382e-07,6.419522104032392e-18,7.3205015996585205e-12,6.285051461289766e-18,6.0939519764626137e-11,2.1172421344776697e-14
0.568532985177458,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098326139618184,0.099894513873359098,6.583738424342575e-29,0.099965147638464438,4.0497041395418654e-10,4.7644148124203863e-06,1.2362563808658088e-07,3.2769273679611713e-05,1.0806206177113998e-19,1.9590492668783727e-06,2.4856702546850174e-10,4.9635147593987279e-12,1.1632706303751977e-08,8.2838662135655651e-12,1.000009157101391e-20,9.0884815688983121e-20,1.2352426973644243e-18,3.0155420749878372e-10,3.4706678066565552e-05,3.4731218586869251e-05,3.9470958952168153e-10,6.5677554664047658e-05,1.2161256416803675e-11,2.7194644641608064e-10,1.6553162395924856e-09,1.1385136058459869e-08,4.4262526204311531e-19,1.6366657160124932e-08,1.0093326389973509e-14,1.0476996577977357e-13,4.5068594004289953e-07,6.1394506305842739e-13,8.6360455584010715e-14,4.6461089423823466e-10,1.6142128438688781e-13,2.9801315250893329e-07,2.1002127429204833e-19,2.1068416083078423e-17,5.0226535282482803e-13,1.1820340705472204e-07,4.2951660244571347e-11,2.5600268471289603e-07,1.4070019695440432e-13,4.6443698247424841e-18,5.3546481093945642e-12,2.8780907634129827e-15,2.3688855760466371e-10,8.2302967262448447e-14,1.5811732585010283e-07,6.4202552076616838e-18,7.3212830399978575e-12,6.2856718522887339e-18,6.0990537559278352e-11,2.1190142178358401e-14
0.5696378991354117,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098321085900937,0.099894458989470927,4.6309329007010004e-29,0.099965147315515812,4.0669609443774376e-10,4.7714425310544896e-06,1.2395604904321614e-07,3.2794521345237365e-05,1.0860757099344698e-19,1.9577095567803734e-06,2.4895595852430837e-10,4.96717798341484e-12,1.1633596984365925e-08,8.307355917127531e-12,1.0033520026931621e-20,9.1302626232362107e-20,1.23960868116969e-18,3.0139114412607449e-10,3.4706651719659599e-05,3.47312111910993e-05,3.9443958194839403e-10,6.572596161830217e-05,1.214398415622748e-11,2.7136014908267193e-10,1.6577575552379369e-09,1.1393905548161872e-08,4.7278272725699156e-19,1.6366657194242634e-08,1.0094096618864918e-14,1.0471329017853035e-13,4.509481984703975e-07,6.1312215265339108e-13,8.6495565729991075e-14,4.6459507856930565e-10,1.6141575564637041e-13,2.9846621648287727e-07,2.1017606759560268e-19,2.1124720639467012e-17,5.0403213785587007e-13,1.1853181856594413e-07,4.3066446973607649e-11,2.5659130624447051e-07,1.4129972614320173e-13,4.6407895288658832e-18,5.3505213895843236e-12,2.886251262756355e-15,2.3708808673327137e-10,8.2372273046527024e-14,1.5863847676564769e-07,6.4209756828222807e-18,7.3220501423298963e-12,6.2862799914056269e-18,6.1041385328019178e-11,2.1207803937628605e-14
0.5707428130933655,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409831603872937,0.09989440417536051,4.992049750937133e-29,0.099965146992315804,4.0842556184223915e-10,4.7784660386667292e-06,1.2428670138093206e-07,3.2819733409345386e-05,1.0915474398076943e-19,1.956373404815977e-06,2.4934465538721875e-10,4.9708363164526358e-12,1.1634484211327486e-08,8.3308634182497234e-12,1.00669950355142e-20,9.1721552007310284e-20,1.2439810806504801e-18,3.0122847321002668e-10,3.470662540643356e-05,3.4731203804676555e-05,3.9417029148759385e-10,6.577430394277218e-05,1.2126771303575144e-11,2.7077630753198564e-10,1.660197407261755e-09,1.1402662668135179e-08,4.4385742572845684e-19,1.6366657228879595e-08,1.009486385472705e-14,1.0465675098192666e-13,4.5120972337466377e-07,6.1230195619010518e-13,8.6630593781597244e-14,4.6457897582082176e-10,1.6141012721105382e-13,2.9891852210103051e-07,2.1033065422686751e-19,2.1181066314389023e-17,5.058014997068933e-13,1.188604688844002e-07,4.3181317530008782e-11,2.5717989302085841e-07,1.4190057082086426e-13,4.6372161957909573e-18,5.3464026942369017e-12,2.8944179429250238e-15,2.3728695651140197e-10,8.2441349743721707e-14,1.591600559154917e-07,6.4216835972311863e-18,7.3228029839740909e-12,6.2868759451134566e-18,6.1092063634008647e-11,2.122540681828091e-14
0.5718477270513193,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098310998082098,0.099894349430801568,9.0816292532726165e-29,0.099965146668864732,4.1015881653274583e-10,4.7854853453377043e-06,1.2461759477875626e-07,3.2844909991737263e-05,1.097035823725146e-19,1.9550407946595328e-06,2.4973311660723395e-10,4.9744897745415711e-12,1.163536800341068e-08,8.3543886922262236e-12,1.0100516568807051e-20,9.2141593826371308e-20,1.2483598917374577e-18,3.0106619315113437e-10,3.4706599126777455e-05,3.473119642757038e-05,3.939017148490173e-10,6.5822581849245835e-05,1.2109617537142505e-11,2.7019490658576986e-10,1.6626357991678868e-09,1.1411407460007511e-08,4.2689718323361912e-19,1.6366657265113352e-08,1.0095628113838939e-14,1.0460034763401701e-13,4.5147051794363978e-07,6.1148445948192651e-13,8.6765539930009421e-14,4.6456258830767641e-10,1.6140439988512288e-13,2.9937007057967298e-07,2.104850348630497e-19,2.123745305314695e-17,5.0757343670085658e-13,1.1918935768452729e-07,4.3296271802262024e-11,2.5776844466677569e-07,1.4250273111378473e-13,4.6336498078239563e-18,5.3422920029654451e-12,2.9025907953359518e-15,2.3748516910594867e-10,8.2510198107029021e-14,1.5968206182388989e-07,6.4223790182249434e-18,7.3235416418135642e-12,6.287459779509288e-18,6.1142573038245691e-11,2.1242951015257001e-14
0.572952641009273,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098305963937849,0.099894294755569019,5.8744452732254536e-29,0.099965146345162986,4.1189585888913248e-10,4.7925004611075971e-06,1.2494872892223911e-07,3.287005121157927e-05,1.1025408780563191e-19,1.9537117100942252e-06,2.5012134273214136e-10,4.9781383736261991e-12,1.1636248379254731e-08,8.3779317142973849e-12,1.0134084598822645e-20,9.2562752501006007e-20,1.2527451104704038e-18,3.0090430235843305e-10,3.4706572880576984e-05,3.4731189059747577e-05,3.9363384876412522e-10,6.5870795548402021e-05,1.2092522537609808e-11,2.6961593118705734e-10,1.6650727344457005e-09,1.1420139965186493e-08,4.6918094696640938e-19,1.6366657298806364e-08,1.0096389412359575e-14,1.0454407958180731e-13,4.5173058534714681e-07,6.1066964845111376e-13,8.6900404365589222e-14,4.6454591832487896e-10,1.6139857446585017e-13,2.998208631351647e-07,2.1063921017796409e-19,2.1293880802145114e-17,5.0934794734867255e-13,1.1951848463841965e-07,4.3411309681118412e-11,2.5835696080990562e-07,1.4310620715344588e-13,4.6300903473260819e-18,5.3381892954480181e-12,2.9107698113861866e-15,2.3768272667444919e-10,8.2578818886150223e-14,1.6020449301991114e-07,6.4230620127792387e-18,7.3242661923176498e-12,6.2880315603362991e-18,6.1192914099762117e-11,2.1260436722814425e-14
0.5740575549672268,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098300936275455,0.099894240149438915,4.8663455663458029e-29,0.099965146021210941,4.13636689293485e-10,4.7995113959712701e-06,1.2528010349348391e-07,3.2895157187407231e-05,1.1080626191463476e-19,1.9523861350059719e-06,2.5050933430752702e-10,4.9817821295722455e-12,1.1637125357364845e-08,8.4014924596982227e-12,1.0167699097728502e-20,9.2985028841613549e-20,1.257136732675219e-18,3.0074279924982551e-10,3.4706546667731037e-05,3.4731181701180648e-05,3.9336668998535631e-10,6.5918945249827197e-05,1.2075485987840655e-11,2.6903936639942426e-10,1.6675082165691965e-09,1.1428860224859548e-08,4.413088200048482e-19,1.6366657330267523e-08,1.0097147766334659e-14,1.0448794627542176e-13,4.5198992873701185e-07,6.0985750910824128e-13,8.7035187278008836e-14,4.64528968148954e-10,1.6139265174409623e-13,3.0027090098391729e-07,2.1079318084177906e-19,2.1350349507214292e-17,5.1112502992821296e-13,1.1984784942201528e-07,4.3526431056131745e-11,2.589454410808754e-07,1.4371099907213622e-13,4.6265377966400171e-18,5.3340945513390416e-12,2.9189549824718512e-15,2.378796313668132e-10,8.2647212828150057e-14,1.6072734803741993e-07,6.4237326474294861e-18,7.3249767114533632e-12,6.2885913529001226e-18,6.1243087375444321e-11,2.1277864134467704e-14
0.5751624689251805,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098295915073847,0.09989418561218838,7.5348170151016808e-29,0.0999651456970089,4.1538130810889809e-10,4.8065181598813318e-06,1.2561171817263618e-07,3.2920228037130909e-05,1.1136010633159561e-19,1.9510640533843638e-06,2.5089709187678828e-10,4.9854210581593986e-12,1.1637998956111743e-08,8.4250709040080599e-12,1.0201360037695197e-20,9.340842365752094e-20,1.261534754346908e-18,3.0058168225304188e-10,3.4706520488129995e-05,3.4731174351839115e-05,3.9310023528599949e-10,6.5967031162018563e-05,1.2058507573220008e-11,2.6846519741336344e-10,1.6699422489979582e-09,1.1437568279997104e-08,4.3766764429147288e-19,1.6366657362436104e-08,1.0097903191694031e-14,1.0443194716837951e-13,4.5224855124719267e-07,6.0904802756721146e-13,8.7169888856153799e-14,4.6451174003941829e-10,1.61386632504805e-13,3.0072018534236547e-07,2.1094694752115204e-19,2.1406859113848039e-17,5.1290468276217082e-13,1.2017745171425193e-07,4.3641635816178682e-11,2.5953388511323111e-07,1.4431710699557587e-13,4.6229921381626975e-18,5.330007750355874e-12,2.9271463001093027e-15,2.3807588532569889e-10,8.2715380677617481e-14,1.6125062541505806e-07,6.4243909883498133e-18,7.3256732747722358e-12,6.2891392221491822e-18,6.1293093419893149e-11,2.1295233442934434e-14
0.5762673828831343,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098290900312075,0.099894131143595841,5.9879749108392549e-29,0.099965145372557226,4.1712971570781468e-10,4.8135207627504783e-06,1.2594357264301841e-07,3.2945263878038544e-05,1.1191562268613891e-19,1.9497454493243007e-06,2.5128461598114546e-10,4.9890551750853953e-12,1.1638869193734667e-08,8.4486670229149678e-12,1.0235067390821605e-20,9.383293775697464e-20,1.2659391715376952e-18,3.0042094980456413e-10,3.4706494341662998e-05,3.4731167011691034e-05,3.9283448146038295e-10,6.6015053492388223e-05,1.2041586981368214e-11,2.678934095350385e-10,1.6723748351771174e-09,1.1446264171354011e-08,4.3628969748167223e-19,1.6366657396293146e-08,1.0098655704250308e-14,1.0437608171723153e-13,4.5250645599390361e-07,6.0824119004613667e-13,8.7304509288114589e-14,4.6449423623712379e-10,1.6138051752643396e-13,3.0116871742694372e-07,2.1110051087942452e-19,2.1463409568073331e-17,5.1468690434573222e-13,1.2050729119364187e-07,4.3756923851236473e-11,2.6012229254341614e-07,1.4492453105267614e-13,4.6194533543431836e-18,5.325928872277322e-12,2.9353437558513247e-15,2.3827149068494154e-10,8.278332317602043e-14,1.6177432369622708e-07,6.4250371013503112e-18,7.3263559574086193e-12,6.2896752326742162e-18,6.1342932785708469e-11,2.1312544840237168e-14
0.577372296841088,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098285891969312,0.099894076743440779,5.9325754274884507e-29,0.099965145047856266,4.1888191246666725e-10,4.8205192144476453e-06,1.2627566659112245e-07,3.2970264826801389e-05,1.1247281260544525e-19,1.9484303070243325e-06,2.5167190715965549e-10,4.992684495969131e-12,1.1639736088342807e-08,8.472280792044895e-12,1.0268821129306676e-20,9.4258571947149559e-20,1.2703499801583428e-18,3.0026060034965125e-10,3.4706468228227183e-05,3.473115968070814e-05,3.9256942532392713e-10,6.6063012447278364e-05,1.2024723902166448e-11,2.6732398819100946e-10,1.6748059785369708e-09,1.1454947939470024e-08,4.3364978758714678e-19,1.6366657430742082e-08,1.0099405319705852e-14,1.0432034938160223e-13,4.5276364607573907e-07,6.0743698285521694e-13,8.7439048761282137e-14,4.6447645896485184e-10,1.6137430758116868e-13,3.0161649845405924e-07,2.1125387157638957e-19,2.1520000816466972e-17,5.1647169298792188e-13,1.2083736753839587e-07,4.3872295052384656e-11,2.607106630107474e-07,1.4553327137377038e-13,4.615921427635655e-18,5.3218578968864273e-12,2.9435473412300144e-15,2.3846644957042428e-10,8.2851041062086664e-14,1.6229844142907095e-07,6.4256710518350716e-18,7.3270248340333159e-12,6.2901994486634415e-18,6.13926060234842e-11,2.1329798517702607e-14
0.5784772107990418,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24098280890024809,0.099894022411503774,1.2835414936898865e-28,0.099965144722906379,4.2063789874144962e-10,4.8275135247999416e-06,1.2660799970534619e-07,3.2995230999478076e-05,1.1303167771427581e-19,1.9471186107843905e-06,2.520589659492232e-10,4.9963090363480302e-12,1.1640599657915345e-08,8.495912187148239e-12,1.0302621225605149e-20,9.4685327034170736e-20,1.2747671761353209e-18,3.0010063234263928e-10,3.4706442147718506e-05,3.4731152358861879e-05,3.9230506371249813e-10,6.6110908231964966e-05,1.2007918027797158e-11,2.6675691892644002e-10,1.6772356824934027e-09,1.1463619624672078e-08,4.3669537352260094e-19,1.6366657463822523e-08,1.0100152053650808e-14,1.0426474962426785e-13,4.5302012457379636e-07,6.0663539240071423e-13,8.7573507462298547e-14,4.6445841042810191e-10,1.6136800343518905e-13,3.0206352964006572e-07,2.1140703026840611e-19,2.1576632805930933e-17,5.182590469847734e-13,1.2116768042727631e-07,4.3987749311365996e-11,2.6129899615739265e-07,1.4614332808210442e-13,4.6123963405294087e-18,5.3177948040065414e-12,2.9517570478209984e-15,2.3866076410058111e-10,8.2918535071970867e-14,1.6282297716645801e-07,6.4262929048379809e-18,7.3276799788927214e-12,6.2907119339389584e-18,6.1442113681695358e-11,2.1346994665920474e-14
