Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22),HOX(23),HX(19),H2OX(30),CH3OHX(41),HO2X(48),H2X(31),C2H6X(34)
0.0019268097119507469,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052680461622238604,0.099998997134887829,0.0074478702038195043,0.0,1.5957567669560202e-10,8.8517691783792072e-12,0.0,7.2731945438422179e-13,0.0,1.3033514157994151e-08,0.0,1.0493643397750153e-17,0.0,8.0156399593868782e-11,0.0,0.0,4.924845506191617e-17,0.0,9.8974905851085521e-07,0.18510425550915111,9.280886414857447e-13,1.9815110600454005e-09,9.7865461224126947e-09,1.5794143250905709e-15,7.9335503152793753e-16,9.3098143194265981e-10,8.7611174165823479e-17,7.1987091642326841e-18
0.0019287329359148097,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.005264546103996617,0.099998997786197738,0.007446119845664804,0.0,1.5994007522535599e-10,8.8668831388603487e-12,0.0,7.2794026862765591e-13,0.0,1.3039631087585339e-08,0.0,1.0502586750586894e-17,0.0,8.0305414718514058e-11,0.0,0.0,4.9324370852288288e-17,0.0,9.8909148158068841e-07,0.18510775621959655,9.2790577762750187e-13,1.9832350276137637e-09,9.7883678027794024e-09,1.5819692422851134e-15,7.9430184176558546e-16,9.3279474200838798e-10,8.7702458214451232e-17,7.2000668673651473e-18
0.0019306561598788725,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.005261051513907068,0.099998998436484493,0.0074443722220888632,0.0,1.6030485850089214e-10,8.882002579243675e-12,0.0,7.2856083829031045e-13,0.0,1.304574377759591e-08,0.0,1.0511525115310154e-17,0.0,8.0454530022915095e-11,0.0,0.0,4.9400313148223533e-17,0.0,9.8843493197381801e-07,0.18511125146088186,9.2772300068227065e-13,1.9849580574978334e-09,9.790183935412187e-09,1.5845248168744348e-15,7.9524850895812441e-16,9.3460951705686602e-10,8.7793688902554501e-17,7.2014214730148175e-18
0.0019325793838429353,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052575623781601728,0.099998999085750634,0.0074426273261928733,0.0,1.6067002626082145e-10,8.8971274800594048e-12,0.0,7.2918116353658897e-13,0.0,1.3051852234431384e-08,0.0,1.0520458490603029e-17,0.0,8.0603745399469488e-11,0.0,0.0,4.9476281887565854e-17,0.0,9.8777940709851421e-07,0.18511474124680494,9.2754031062007159e-13,1.9866801481957533e-09,9.7919945298169221e-09,1.5870810457784077e-15,7.9619503257665264e-16,9.3642575605161048e-10,8.7884866165171195e-17,7.2027729878506862e-18
0.0019345026078069981,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052540786830091758,0.099998999733998742,0.0074408851511021676,0.0,1.610355782433612e-10,8.9122578218543454e-12,0.0,7.2980124453078629e-13,0.0,1.3057956464481752e-08,0.0,1.0529386875207273e-17,0.0,8.0753060740621242e-11,0.0,0.0,4.9552277007911879e-17,0.0,9.8712490437214177e-07,0.18511822559111488,9.2735770741066697e-13,1.9884012987340128e-09,9.7937995949565745e-09,1.5896379259179524e-15,7.9714141209284149e-16,9.3824345795594217e-10,8.7975989937736647e-17,7.2041214185230372e-18
0.001936425831771061,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052506004147553848,0.099999000381231426,0.0074391456899661193,0.0,1.6140151418636789e-10,8.9273935851893502e-12,0.0,7.3042108143708716e-13,0.0,1.3064056474121537e-08,0.0,1.0538310267808458e-17,0.0,8.0902475938870714e-11,0.0,0.0,4.9628298447282353e-17,0.0,9.8647142122109464e-07,0.18512170450751311,9.2717519102348825e-13,1.9901215108232201e-09,9.7955991370951711e-09,1.5921954542169531e-15,7.9808764697951919e-16,9.4006262173321826e-10,8.8067060155955613e-17,7.2054667716633079e-18
0.0019383490557351238,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052471275597479492,0.099999001027451198,0.0074374089359580215,0.0,1.6176783382733331e-10,8.9425347506397561e-12,0.0,7.3104067441956788e-13,0.0,1.3070152269709842e-08,0.0,1.054722866705406e-17,0.0,8.105199088677301e-11,0.0,0.0,4.9704346144015255e-17,0.0,9.8581895508072625e-07,0.18512517800965295,9.2699276142793116e-13,1.9918407841339333e-09,9.7973931645220577e-09,1.5947536276061417e-15,7.9903373671187669e-16,9.4188324634679866e-10,8.8158076755562971e-17,7.2068090538849417e-18
0.0019402722796991866,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052436601043836465,0.099999001672660612,0.0074356748822749976,0.0,1.6213453690334474e-10,8.9576812987987623e-12,0.0,7.3166002364219469e-13,0.0,1.3076243857590419e-08,0.0,1.055614207170994e-17,0.0,8.12016054769251e-11,0.0,0.0,4.9780420035866772e-17,0.0,9.8516750339535588e-07,0.18512864611114016,9.268104185933036e-13,1.9935591157066399e-09,9.7991816881423913e-09,1.5973124430186623e-15,7.9997968076610108e-16,9.4370533075973801e-10,8.8249039672606878e-17,7.2081482717832408e-18
0.0019421955036632494,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052401980351066838,0.099999002316862248,0.00743394352213788,0.0,1.6250162315111049e-10,8.972833210275457e-12,0.0,7.3227912926882417e-13,0.0,1.3082331244091707e-08,0.0,1.0565050480566041e-17,0.0,8.1351319601973415e-11,0.0,0.0,4.9856520060544313e-17,0.0,9.8451706361823645e-07,0.1851321088255331,9.2662816248848835e-13,1.9952765064798445e-09,9.8009647149488443e-09,1.5998718973878024e-15,8.0092547861865072e-16,9.4552887393497021e-10,8.8339948843582501e-17,7.2094844319346243e-18
0.0019441187276273122,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052367413384084831,0.099999002960058592,0.0074322148487911089,0.0,1.6286909230700645e-10,8.9879904656911293e-12,0.0,7.3289799146320315e-13,0.0,1.3088414435526867e-08,0.0,1.0573953892263345e-17,0.0,8.150113315462834e-11,0.0,0.0,4.9932646156693067e-17,0.0,9.8386763321145862e-07,0.18513556616634294,9.2644599308216724e-13,1.9969929591161737e-09,9.8027422501951053e-09,1.6024319876534655e-15,8.018711297482623e-16,9.4735387483564525e-10,8.843080420502279e-17,7.2108175408973752e-18
0.001946041951591375,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052332900008274586,0.099999003602252168,0.0074304888555026408,0.0,1.6323694410702331e-10,9.0031530456837399e-12,0.0,7.3351661038896788e-13,0.0,1.3094493438193867e-08,0.0,1.058285230549932e-17,0.0,8.1651046027647174e-11,0.0,0.0,5.0008798262720765e-17,0.0,9.832192096459311e-07,0.18513901814703371,9.2626391034314308e-13,1.9987084703582838e-09,9.8045143050405655e-09,1.6049927107614044e-15,8.0281663363572542e-16,9.4918033242472947e-10,8.8521605693557585e-17,7.2121476052123059e-18
0.0019479651755554379,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052298440089488607,0.09999900424344553,0.0074287655355638402,0.0,1.6360517828674951e-10,9.0183209309093581e-12,0.0,7.3413498620964477e-13,0.0,1.310056825837551e-08,0.0,1.0591745719121441e-17,0.0,8.1801058113828306e-11,0.0,0.0,5.0084976316361681e-17,0.0,9.8257179040141259e-07,0.18514246478102264,9.2608191423989275e-13,2.0004230378526688e-09,9.8062808897266968e-09,1.6075540636554891e-15,8.0376198976147864e-16,9.5100824566487014e-10,8.8612353246391094e-17,7.2134746314016722e-18
0.0019498883995195007,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052264033494044742,0.099999004883641163,0.0074270448822893465,0.0,1.6397379458141497e-10,9.0334941020388072e-12,0.0,7.3475311908864974e-13,0.0,1.3106638902339517e-08,0.0,1.0600634131911201e-17,0.0,8.1951169306024445e-11,0.0,0.0,5.0161180255674653e-17,0.0,9.8192537296636358e-07,0.18514590608168055,9.2590000474048053e-13,2.0021366659373683e-09,9.8080420077890414e-09,1.6101160432856772e-15,8.0470719760804587e-16,9.5283761351871041e-10,8.8703046800803772e-17,7.2147986259693749e-18
0.0019518116234835635,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052229680088724459,0.09999900552284155,0.0074253268890169958,0.0,1.6434279272589729e-10,9.0486725397572276e-12,0.0,7.3537100918928776e-13,0.0,1.3112705376338533e-08,0.0,1.0609517542579614e-17,0.0,8.2101379497144641e-11,0.0,0.0,5.0237410019148214e-17,0.0,9.8127995483796033e-07,0.18514934206233166,9.2571818181308642e-13,2.0038493522664274e-09,9.8097976694326951e-09,1.6126786466063526e-15,8.0565225665956157e-16,9.5466843494892773e-10,8.8793686294251028e-17,7.216119595401906e-18
0.00195354252505122,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052198807391759111,0.099999006097273024,0.0074237829638860399,0.0,1.646752173181054e-10,9.0623376206862452e-12,0.0,7.3592690283924061e-13,0.0,1.3118161642773307e-08,0.0,1.0617508334336503e-17,0.0,8.2236653224763537e-11,0.0,0.0,5.0306038835091637e-17,0.0,9.8069993086800162e-07,0.18515242990728736,9.2555461517100463e-13,2.0053899637024944e-09,9.8113731072171467e-09,1.6149855203348678e-15,8.0650268216050957e-16,9.5631741618651472e-10,8.8875215564791042e-17,7.217305886747122e-18
0.0019552734266188765,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052167977574793809,0.099999006670902196,0.0074222411831549023,0.0,1.6500795079982102e-10,9.0760069378620806e-12,0.0,7.3648260008979685e-13,0.0,1.3123614541126026e-08,0.0,1.0625495072482542e-17,0.0,8.2372006976809084e-11,0.0,0.0,5.0374688473822089e-17,0.0,9.8012071250381912e-07,0.18515551346344136,9.2539111860269924e-13,2.0069298123220718e-09,9.8129441373606715e-09,1.6172928945712602e-15,8.0735298634581559e-16,9.5796757322429407e-10,8.8956700950339226e-17,7.2184897376754617e-18
0.001957004328186533,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052137190541667964,0.099999007243730828,0.007420701542014658,0.0,1.6534099297701898e-10,9.0896804772359758e-12,0.0,7.3703810105977545e-13,0.0,1.3129064075923784e-08,0.0,1.0633477756098042e-17,0.0,8.2507440675321306e-11,0.0,0.0,5.0443358890733148e-17,0.0,9.795422979388057e-07,0.18515859274041163,9.2522769208453865e-13,2.0084688984015564e-09,9.8145107652866378e-09,1.6196007671026746e-15,8.0820316884215288e-16,9.5961890530596028e-10,8.903814240578097e-17,7.2196711528784659e-18
0.0019587352297541897,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052106446196519976,0.099999007815760765,0.0074191640356713242,0.0,1.6567434365541308e-10,9.1033582247713236e-12,0.0,7.3759340586792216e-13,0.0,1.313451025168395e-08,0.0,1.0641456384325643e-17,0.0,8.2642954242366618e-11,0.0,0.0,5.0512050040806919e-17,0.0,9.7896468537198042e-07,0.18516166774778611,9.2506433559285248e-13,2.0100072197669235e-09,9.8160729988598326e-09,1.6219091357177176e-15,8.0905322927678831e-16,9.6127141167498615e-10,8.9119539886210565e-17,7.220850137036112e-18
0.0019604661313218463,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052075744443786428,0.099999008386993743,0.00741762865934584,0.0,1.6600800264047628e-10,9.1170401664420619e-12,0.0,7.3814851463291014e-13,0.0,1.313995307291416e-08,0.0,1.0649430956344287e-17,0.0,8.2778547600044124e-11,0.0,0.0,5.0580761878939385e-17,0.0,9.7838787300797712e-07,0.18516473849512288,9.2490104910375569e-13,2.0115447760372338e-09,9.8176308441427585e-09,1.6242179982063016e-15,8.099031672775234e-16,9.6292509157477068e-10,8.9200893346936327e-17,7.2220266948164982e-18
0.001962197032889503,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052045085188200503,0.09999900895743162,0.0074160954082739695,0.0,1.6634196973746663e-10,9.1307262882306441e-12,0.0,7.3870342747333822e-13,0.0,1.3145392544112365e-08,0.0,1.0657401471231976e-17,0.0,8.2914220670493613e-11,0.0,0.0,5.0649494360597458e-17,0.0,9.7781185905697854e-07,0.18516780499195049,9.2473783259315423e-13,2.0130815702565736e-09,9.8191843037634974e-09,1.6265273523621031e-15,8.1075298247345529e-16,9.6457994424882907e-10,8.9282202743326627e-17,7.2232008308761441e-18
0.0019639279344571595,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0052014468334791236,0.099999009527076133,0.0074145642777062766,0.0,1.666762447514059e-10,9.1444165761298491e-12,0.0,7.3925814450773345e-13,0.0,1.3150828669766835e-08,0.0,1.066536792807552e-17,0.0,8.3049973375888607e-11,0.0,0.0,5.0718247441260205e-17,0.0,9.7723664173472292e-07,0.18517086724776777,9.2457468603708691e-13,2.0146176003115e-09,9.820733385498485e-09,1.6288371959820336e-15,8.1160267449483283e-16,9.6623596894062566e-10,8.9363468030846755e-17,7.2243725498606578e-18
0.001965658836024816,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051983893788918609,0.099999010095929028,0.0074130352629098789,0.0,1.6701082748703934e-10,9.1581110161450249e-12,0.0,7.3981266585453917e-13,0.0,1.3156261454355027e-08,0.0,1.0673330326037875e-17,0.0,8.3185805638436855e-11,0.0,0.0,5.0787021076136254e-17,0.0,9.7666221926319533e-07,0.18517392527204049,9.2441160941196738e-13,2.0161528648537778e-09,9.8222780963488094e-09,1.6311475268635513e-15,8.1245224297256704e-16,9.6789316489348374e-10,8.9444689165355332e-17,7.2255418564090313e-18
0.0019673897375924727,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051953361456213648,0.099999010663992124,0.0074115083591654411,0.0,1.6734571774888885e-10,9.1718095942915313e-12,0.0,7.4036699163213257e-13,0.0,1.3161690902345518e-08,0.0,1.0681288664286992e-17,0.0,8.3321717380375404e-11,0.0,0.0,5.0855815220356958e-17,0.0,9.7608858986945292e-07,0.1851769790742073,9.2424860269386414e-13,2.0176873647462934e-09,9.8238184410960774e-09,1.6334583428064064e-15,8.1330168753829645e-16,9.6955153135063376e-10,8.9525866102719474e-17,7.2267087551473546e-18
0.0019691206391601293,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051922871242557518,0.099999011231267129,0.0074099835617661416,0.0,1.6768091534129689e-10,9.185512296591945e-12,0.0,7.4092112195882653e-13,0.0,1.3167117018198682e-08,0.0,1.0689242941929336e-17,0.0,8.3457708523976871e-11,0.0,0.0,5.092462982952284e-17,0.0,9.7551575178524749e-07,0.18518002866368194,9.2408566585752154e-13,2.0192211004848572e-09,9.8253544248809798e-09,1.6357696416144563e-15,8.1415100782427581e-16,9.7121106755542405e-10,8.9606998798845973e-17,7.2278732506785462e-18
0.001970851540727786,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051892423054136676,0.099999011797755888,0.0074084608660204224,0.0,1.6801642006834976e-10,9.1992191090806526e-12,0.0,7.414750569528569e-13,0.0,1.3172539806364876e-08,0.0,1.0697193158112042e-17,0.0,8.3593778991545642e-11,0.0,0.0,5.0993464859032192e-17,0.0,9.7494370324807944e-07,0.18518307404984741,9.2392279887818049e-13,2.020754070966165e-09,9.8268860544339529e-09,1.638081421091703e-15,8.1500020346330171e-16,9.7287177275106768e-10,8.968808720987325e-17,7.2290353475996376e-18
0.0019725824422954425,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051862016797431026,0.099999012363460066,0.0074069402672514084,0.0,1.683522317338896e-10,9.2129300178032787e-12,0.0,7.4202879673238448e-13,0.0,1.3177959271284831e-08,0.0,1.070513931202501e-17,0.0,8.3729928705417521e-11,0.0,0.0,5.1062320264115006e-17,0.0,9.7437244250095998e-07,0.1851861152420575,9.2376000173145047e-13,2.022286275676212e-09,9.8284133358870652e-09,1.6403936790441273e-15,8.1584927408920532e-16,9.7453364618066523e-10,8.9769131292118761e-17,7.2301950505015297e-18
0.001974313343863099,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051831652379158624,0.099999012928381467,0.0074054217607941279,0.0,1.6868835014157771e-10,9.2266450088132205e-12,0.0,7.4258234141550869e-13,0.0,1.3183375417391444e-08,0.0,1.0713081402823266e-17,0.0,8.3866157587959412e-11,0.0,0.0,5.1131196000263104e-17,0.0,9.7380196779136609e-07,0.18518915224964222,9.2359727439128177e-13,2.023817715337634e-09,9.8299362741282262e-09,1.6427064132812293e-15,8.1669821933607845e-16,9.7619668708735783e-10,8.9850131001893505e-17,7.2313523639490785e-18
0.0019760442454307557,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051801329706407488,0.099999013492521785,0.0074039053420021103,0.0,1.6902477509478665e-10,9.2403640681765285e-12,0.0,7.4313569112023354e-13,0.0,1.3188788249105442e-08,0.0,1.0721019429639868e-17,0.0,8.4002465561584436e-11,0.0,0.0,5.1200092023183695e-17,0.0,9.7323227737373035e-07,0.18519218508189444,9.2343461683326164e-13,2.0253483898209786e-09,9.831454874885794e-09,1.6450196216136822e-15,8.1754703883960117e-16,9.7786089471429422e-10,8.9931086295800639e-17,7.2325072925115714e-18
0.0019777751469984123,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051771048686530012,0.099999014055882782,0.0074023910062421105,0.0,1.693615063966605e-10,9.254087181970215e-12,0.0,7.4368884596449475e-13,0.0,1.3194197770838835e-08,0.0,1.0728953391668828e-17,0.0,8.4138852548731988e-11,0.0,0.0,5.1269008288276204e-17,0.0,9.7266336950745831e-07,0.18519521374808062,9.2327202903334127e-13,2.0268782975850791e-09,9.8329691452917479e-09,1.6473333018549891e-15,8.1839573223666139e-16,9.7952626830446251e-10,9.0011997130695931e-17,7.2336598407528044e-18
0.001979506048566069,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051740809227201305,0.09999901461846622,0.0074008787488970213,0.0,1.6969854385008109e-10,9.2678143362831345e-12,0.0,7.4424180606614497e-13,0.0,1.3199603986993025e-08,0.0,1.0736883288117971e-17,0.0,8.4275318471879052e-11,0.0,0.0,5.1337944750897534e-17,0.0,9.7209524245801091e-07,0.18519823825743512,9.2310951096637929e-13,2.0284074388004593e-09,9.8344790907563057e-09,1.6496474518235748e-15,8.192442991652187e-16,9.8119280710078355e-10,9.0092863463538218e-17,7.2348100132138846e-18
0.0019812369501337255,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051710611236337432,0.099999015180273793,0.0073993685653617807,0.0,1.700358872577578e-10,9.2815455172113033e-12,0.0,7.4479457154297363e-13,0.0,1.3205006901961434e-08,0.0,1.0744809118112689e-17,0.0,8.441186325353823e-11,0.0,0.0,5.1406901366923808e-17,0.0,9.7152789449537017e-07,0.18520125861916792,9.2294706260608424e-13,2.0299358154224517e-09,9.8359847148971171e-09,1.6519620693391455e-15,8.2009273926315932e-16,9.8286051034630646e-10,9.0173685251258924e-17,7.2359578144152023e-18
0.001982967851701382,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051680454622158095,0.099999015741307193,0.0073978604510465179,0.0,1.7037353642215734e-10,9.2952807108616108e-12,0.0,7.4534714251269171e-13,0.0,1.3210406520127461e-08,0.0,1.0752730880776267e-17,0.0,8.4548486816259515e-11,0.0,0.0,5.1475878092290533e-17,0.0,9.7096132389523493e-07,0.18520427484245883,9.2278468392863388e-13,2.0314634261461119e-09,9.8374860245825787e-09,1.6542771522197951e-15,8.2094105216953196e-16,9.8452937728405155e-10,9.0254462451131642e-17,7.2371032488922176e-18
0.0019846987532690387,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.005165033929313465,0.099999016301568183,0.0073963544013739444,0.0,1.7071149114550349e-10,9.3090199033537062e-12,0.0,7.458995190929418e-13,0.0,1.3215802845866206e-08,0.0,1.0760648575391423e-17,0.0,8.4685189082610439e-11,0.0,0.0,5.1544874882100121e-17,0.0,9.7039552893803704e-07,0.18520728693646243,9.2262237490970112e-13,2.0329902675446055e-09,9.8389830287954583e-09,1.6565926982885632e-15,8.2178923752465351e-16,9.8619940715670274e-10,9.0335195020665636e-17,7.2382463211656305e-18
0.0019864296548366953,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051620265158034062,0.099999016861058471,0.007394850411781553,0.0,1.7104975122980591e-10,9.3227630808161213e-12,0.0,7.4645170140128969e-13,0.0,1.3221195883542975e-08,0.0,1.0768562201160167e-17,0.0,8.4821969975201989e-11,0.0,0.0,5.1613891692001894e-17,0.0,9.6983050790973777e-07,0.18521029491030369,9.2246013552099963e-13,2.0345163435493654e-09,9.84047572915074e-09,1.6589087053752389e-15,8.2263729496884984e-16,9.8787059920708639e-10,9.0415882917141573e-17,7.2393870357046384e-18
0.001988160556404352,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051590232125910953,0.09999901741977972,0.0073933484777212238,0.0,1.713883164768599e-10,9.3365102293866271e-12,0.0,7.470036895552244e-13,0.0,1.3226585637513538e-08,0.0,1.0776471757197555e-17,0.0,8.4958829416686068e-11,0.0,0.0,5.1682928478109856e-17,0.0,9.6926625910171879e-07,0.1852132987730789,9.2229796573815507e-13,2.0360416543148971e-09,9.8419641310311263e-09,1.6612251713040771e-15,8.2348522414330629e-16,9.8954295267812336e-10,9.0496526098240135e-17,7.2405253970095496e-18
0.001989718367815243,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0051563237465096674,0.099999017921972744,0.0073919984907986824,0.0,1.7169328594935626e-10,9.3488860469496862e-12,0.0,7.4750031298878889e-13,0.0,1.3231433612111094e-08,0.0,1.0783586877361753e-17,0.0,8.5082070009418961e-11,0.0,0.0,5.1745078628682673e-17,0.0,9.6875909401475595e-07,0.18521599874211145,9.2215207242695358e-13,2.0374137754791008e-09,9.8433000263424588e-09,1.6633103811558064e-15,8.2424825043464279e-16,9.9104906319086033e-10,9.0569066694853055e-17,7.2415479138848213e-18
