Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),H2OX(30),CH4OX(41),CH3OX(39),CH3O(51),CH3OX(40)
0.05725807284483877,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102050632962682,0.099934062851852426,4.6220432239565249e-32,0.099964926521688008,2.1731345680732431e-12,9.2801776841131901e-07,6.3065736826459315e-09,1.362826246053732e-05,0.0,3.532862964940733e-06,5.4186304599953369e-11,2.1840216225686706e-12,1.1221405417290452e-08,1.8335165765091409e-13,0.0,0.0,1.4528723459724348e-20,0.0,3.5110794754209452e-05,3.5068655926698384e-05,2.8990482403608377e-05,7.1190446459038298e-10,4.9700071856943562e-11,2.518171190746384e-09,3.2583486168000991e-10,4.7958096070777991e-09,4.8817170004032439e-16,9.8893620137690992e-15,1.9158684665987587e-14,2.0777859076405116e-12,9.2704481004620356e-20,1.0749326679125565e-18,2.2100999336190297e-12,6.2535133237328254e-15,3.3336178000144161e-09,7.6293766384529317e-16,6.4445743556502842e-17,7.2656871085197697e-21,3.463444528466708e-16,4.9787638702785395e-15
0.05728918849325588,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102049813553966,0.099934053608016049,4.6330106980768986e-32,0.09996492651875144,2.1769962831869094e-12,9.2854262662913004e-07,6.3108568140378267e-09,1.3633200274191545e-05,0.0,3.5322320319722118e-06,5.4220041445116569e-11,2.1846418066816351e-12,1.1222343442145342e-08,1.8359167923837931e-13,0.0,0.0,1.4550516315409813e-20,0.0,3.5110790312805068e-05,3.5068654733422796e-05,2.8998678254328185e-05,7.1177730226193124e-10,4.9677147438704742e-11,2.5162982066274376e-09,3.2601913274109548e-10,4.7975470693119241e-09,4.8701782233545877e-16,9.8901883233775271e-15,1.917061237109906e-14,2.0770436296511298e-12,9.273068933043756e-20,1.0756626746163501e-18,2.2116008554679099e-12,6.2627303090805675e-15,3.3375887325735034e-09,7.6429339739579564e-16,6.4530105855903424e-17,7.2731419330524674e-21,3.4669983424663702e-16,4.9838741757021386e-15
0.05732030414167299,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102048994445652,0.099934044367279984,4.6439013026092693e-32,0.099964926515813277,2.1808617766561423e-12,9.2906744046139078e-07,6.315140918199182e-09,1.363813632489459e-05,0.0,3.5316015235467e-06,5.4253775082602555e-11,2.185261763440519e-12,1.1223280619581235e-08,1.8383180643787665e-13,0.0,0.0,1.4572324031123605e-20,0.0,3.5110785872930737e-05,3.5068653540582868e-05,2.9006871095711259e-05,7.1165022549944719e-10,4.9654247099302031e-11,2.5144277612164459e-09,3.26203388209583e-10,4.7992839111021502e-09,4.8586752132522291e-16,9.891013886257415e-15,1.9182538941499713e-14,2.0763019838418457e-12,9.2756888033123267e-20,1.0763928470885942e-18,2.2131021181435818e-12,6.2719533559350075e-15,3.3415609980926846e-09,7.6565045735749804e-16,6.4614505271637886e-17,7.2805974819938648e-21,3.4705525020492933e-16,4.9889849775429396e-15
0.0573514197900901,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102048175637489,0.099934035129641705,4.6548768000781211e-32,0.099964926512873545,2.1847310491117336e-12,9.2959220990897908e-07,6.3194259950326302e-09,1.3643070614146899e-05,0.0,3.5309714391806581e-06,5.428750551291424e-11,2.1858814930343186e-12,1.1224216950914887e-08,1.8407203919352319e-13,0.0,0.0,1.4594146604510723e-20,0.0,3.5110781434579196e-05,3.5068652348180042e-05,2.9015060930264817e-05,7.115232342054382e-10,4.963137080143217e-11,2.5125598496810328e-09,3.2638762808577289e-10,4.8010201329765131e-09,4.8472078377956135e-16,9.8918387035686187e-15,1.9194464377364756e-14,2.0755609693759645e-12,9.278307712070461e-20,1.0771231853126262e-18,2.2146037216114744e-12,6.2811824632323911e-15,3.3455345958204093e-09,7.6700884395172458e-16,6.4698941784063149e-17,7.2880537541947775e-21,3.4741070066582891e-16,4.9940962750204665e-15
0.05738253543850721,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410204735712923,0.099934025895098699,4.6660475566500534e-32,0.099964926509932203,2.1886041011836924e-12,9.3011693496927538e-07,6.3237120444403852e-09,1.3648003143446444e-05,0.0,3.5303417783915554e-06,5.4321232736556223e-11,2.186500995652185e-12,1.1225152437459763e-08,1.843123774495228e-13,0.0,0.0,1.4615984033195836e-20,0.0,3.511077699775003e-05,3.5068651156213636e-05,2.9023247760498956e-05,7.1139632828265604e-10,4.9608518506531953e-11,2.5106944671276252e-09,3.2657185236875267e-10,4.8027557354622436e-09,4.8357759601758876e-16,9.8926627764687127e-15,1.9206388678873363e-14,2.0748205854185076e-12,9.2809256601206842e-20,1.0778536892717876e-18,2.2161056658373808e-12,6.2904176299067375e-15,3.3495095250065027e-09,7.6836855739957048e-16,6.4783415373566281e-17,7.2955107485210856e-21,3.4776618557530341e-16,4.9992080673567533e-15
0.05741365108692432,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102046538920624,0.099934016663648484,4.6773186826023038e-32,0.099964926506989266,2.1924809335014821e-12,9.3064161563714751e-07,6.3279990663242367e-09,1.3652933914289355e-05,0.0,3.5297125406976511e-06,5.4354956754034811e-11,2.1871202714833812e-12,1.1226087080526624e-08,1.8455282115014343e-13,0.0,0.0,1.4637836314789604e-20,0.0,3.5110772562447461e-05,3.5068649964681709e-05,2.9031431588925761e-05,7.1126950763403737e-10,4.9585690174987984e-11,2.5088316086106019e-09,3.2675606105673651e-10,4.8044907190859548e-09,4.8243794403164255e-16,9.8934861061133151e-15,1.9218311846207597e-14,2.0740808311359184e-12,9.2835426482654266e-20,1.0785843589493972e-18,2.2176079507872852e-12,6.2996588548907425e-15,3.3534857849018462e-09,7.6972959792196905e-16,6.4867926020556574e-17,7.3029684638503556e-21,3.4812170488064738e-16,5.0043203537755687e-15
0.05744476673534143,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102045721011423,0.099934007435288547,4.6883705045259795e-32,0.099964926504044774,2.1963615466940594e-12,9.3116625191130649e-07,6.3322870605856468e-09,1.3657862928170116e-05,0.0,3.5290837256177631e-06,5.4388677565857647e-11,2.187739320716468e-12,1.1227020881423911e-08,1.8479337023971378e-13,0.0,0.0,1.4659703446927982e-20,0.0,3.5110768128668108e-05,3.5068648773584575e-05,2.9039612418047116e-05,7.1114277216258867e-10,4.9562885768668511e-11,2.5069712692749255e-09,3.2694025414927256e-10,4.8062250843736119e-09,4.8130181444966255e-16,9.8943086936553178e-15,1.9230233879546278e-14,2.0733417056958977e-12,9.2861586773050806e-20,1.0793151943286343e-18,2.2191105764264974e-12,6.3089061371213678e-15,3.3574633747582647e-09,7.7109196573962624e-16,6.4952473705465103e-17,7.3104268990501076e-21,3.4847725852766458e-16,5.0094331335021488e-15
0.05747588238375854,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102044903401371,0.099933998210016362,4.6993565105714752e-32,0.099964926501098658,2.2002459413895843e-12,9.316908437919155e-07,6.3365760271255035e-09,1.3662790186580487e-05,0.0,3.5284553326717292e-06,5.4422395172534661e-11,2.1883581435394907e-12,1.1227953841456241e-08,1.8503402466266058e-13,0.0,0.0,1.4681585427258949e-20,0.0,3.5110763696405967e-05,3.5068647582923236e-05,2.9047790250357717e-05,7.1101612177150528e-10,4.9540105250246072e-11,2.5051134443161307e-09,3.271244316464134e-10,4.8079588318502041e-09,4.8016919416630105e-16,9.8951305402439965e-15,1.9242154779067717e-14,2.0726032082680766e-12,9.2887737480381463e-20,1.0800461953925531e-18,2.2206135427199291e-12,6.3181594755383291e-15,3.361442293829134e-09,7.7245566107295055e-16,6.50370584087575e-17,7.3178860529863976e-21,3.4883284646159603e-16,5.0145464057645443e-15
0.05750699803217565,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102044086090219,0.099933988987829458,4.7106779098903978e-32,0.099964926498150974,2.2041341182157209e-12,9.3221539127507678e-07,6.3408659658443524e-09,1.3667715691010631e-05,0.0,3.5278273613800929e-06,5.4456109574577187e-11,2.1889767401408246e-12,1.1228885961925921e-08,1.8527478436346523e-13,0.0,0.0,1.4703482253404748e-20,0.0,3.5110759265663709e-05,3.5068646392696086e-05,2.9055965088357688e-05,7.1088955636417437e-10,4.9517348581051956e-11,2.5032581288620526e-09,3.2730859354680334e-10,4.8096919620402491e-09,4.7904006950544641e-16,9.8959516470273456e-15,1.9254074544954929e-14,2.0718653380233835e-12,9.2913878612634635e-20,1.0807773621242456e-18,2.2221168496330146e-12,6.3274188690776362e-15,3.3654225413687377e-09,7.7382068414223367e-16,6.5121680110918322e-17,7.3253459245402409e-21,3.491884686294477e-16,5.0196601697922495e-15
0.05753811368059276,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410204326907773,0.099933979768725339,4.7219296653252078e-32,0.099964926495201709,2.2080260777994256e-12,9.3273989435527258e-07,6.3451568766421916e-09,1.3672639442948138e-05,0.0,3.5271998112644337e-06,5.4489820772498775e-11,2.1895951107087504e-12,1.1229817244131757e-08,1.8551564928670083e-13,0.0,0.0,1.4725393922979882e-20,0.0,3.5110754836446699e-05,3.5068645202900889e-05,2.9064136934546189e-05,7.1076307584421214e-10,4.9494615721668359e-11,2.5014053180107326e-09,3.2749273984852387e-10,4.8114244754673605e-09,4.7791442666404094e-16,9.896772015150572e-15,1.9265993177393144e-14,2.0711280941344724e-12,9.2940010177791459e-20,1.0815086945067368e-18,2.2236204971311996e-12,6.3366843166751906e-15,3.3694041166328258e-09,7.7518703516753791e-16,6.5206338792464022e-17,7.3328065126025816e-21,3.4954412497928047e-16,5.0247744248173525e-15
0.05756922932900987,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102042452363648,0.099933970552701479,4.7326410243949279e-32,0.099964926492250833,2.2119218207672433e-12,9.3326435303412494e-07,6.3494487594187709e-09,1.3677561443879411e-05,0.0,3.5265726818466697e-06,5.452352876681399e-11,2.1902132554304897e-12,1.1230747689370692e-08,1.8575661937698513e-13,0.0,0.0,1.47473204336454e-20,0.0,3.5110750408745248e-05,3.5068644013539956e-05,2.9072305791406467e-05,7.1063668011521296e-10,4.9471906635095322e-11,2.4995550070034153e-09,3.2767687055213289e-10,4.8131563726545869e-09,4.7679225297616432e-16,9.8975916457558925e-15,1.9277910676560619e-14,2.0703914757751043e-12,9.2966132183806712e-20,1.0822401925228425e-18,2.2251244851787223e-12,6.3459558172746254e-15,3.3733870188778286e-09,7.7655471436868034e-16,6.5291034433927548e-17,7.3402678160440469e-21,3.4989981545643074e-16,5.0298891700727775e-15
0.05760034497742698,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102041635947721,0.099933961339755434,4.7436184365140225e-32,0.099964926489298389,2.2158213477450181e-12,9.3378876731481194e-07,6.3537416140732693e-09,1.3682481695288182e-05,0.0,3.525945972649697e-06,5.4557233558039676e-11,2.1908311744927276e-12,1.1231677298936175e-08,1.8599769457903298e-13,0.0,0.0,1.4769261783075058e-20,0.0,3.5110745982547437e-05,3.5068642824615942e-05,2.9080471661414453e-05,7.1051036908094956e-10,4.9449221285402415e-11,2.4977071911396627e-09,3.2786098565872858e-10,4.814887654124058e-09,4.7567353594310644e-16,9.8984105399821762e-15,1.928982704263504e-14,2.0696554821208329e-12,9.2992244638614719e-20,1.0829718561552645e-18,2.2266288137394509e-12,6.3552333698221512e-15,3.3773712473616961e-09,7.7792372196521576e-16,6.5375767015876247e-17,7.3477298337328701e-21,3.5025554000543575e-16,5.0350044047942934e-15
0.05763146062584409,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102040819829706,0.099933952129884679,4.7551600563177275e-32,0.099964926486344377,2.2197246593580752e-12,9.3431313718459495e-07,6.3580354405045633e-09,1.3687400198656714e-05,0.0,3.5253196831972904e-06,5.4590935146693896e-11,2.1914488680840145e-12,1.1232606074119367e-08,1.8623887483760411e-13,0.0,0.0,1.479121796883839e-20,0.0,3.5110741557875884e-05,3.5068641636121151e-05,2.9088634547075027e-05,7.1038414264558087e-10,4.9426559631490264e-11,2.4958618654392673e-09,3.2804508516389182e-10,4.8166183203976975e-09,4.745582607599161e-16,9.8992286989693556e-15,1.9301742275811627e-14,2.0689201123485162e-12,9.3018347550186593e-20,1.0837036853870284e-18,2.2281334827797255e-12,6.3645169732472498e-15,3.3813568013432084e-09,7.7929405817674903e-16,6.5460536518891409e-17,7.3551925645876158e-21,3.5061129857721264e-16,5.0401201282189599e-15
0.0576625762742612,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102040004009359,0.099933942923086785,4.7666770255389117e-32,0.099964926483388755,2.223631756231127e-12,9.3483746264420919e-07,6.3623302386110675e-09,1.3692316955465043e-05,0.0,3.5246938130138589e-06,5.4624633533296628e-11,2.1920663363909288e-12,1.1233534016208421e-08,1.8648016009754375e-13,0.0,0.0,1.4813188988596976e-20,0.0,3.5110737134722119e-05,3.5068640448057662e-05,2.9096794450862942e-05,7.1025800071321122e-10,4.9403921636073095e-11,2.4940190251530281e-09,3.2822916906787161e-10,4.8183483719963189e-09,4.7344641488412293e-16,9.9000461238520523e-15,1.9313656376271127e-14,2.0681853656365272e-12,9.3044440926448171e-20,1.0844356802007355e-18,2.2296384922634025e-12,6.3738066264961875e-15,3.3853436800824162e-09,7.8066572322246199e-16,6.5545342923585889e-17,7.3626560074913984e-21,3.5096709111806113e-16,5.0452363395859172e-15
0.05769369192267831,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102039188486429,0.099933933719359214,4.7779621163941273e-32,0.099964926480431565,2.2275426389884343e-12,9.35361743698599e-07,6.3666260082908999e-09,1.3697231967191797e-05,0.0,3.5240683616242834e-06,5.4658328718369003e-11,2.1926835795993273e-12,1.123446112648943e-08,1.8672155030374767e-13,0.0,0.0,1.4835174840039206e-20,0.0,3.5110732713069086e-05,3.5068639260429988e-05,2.9104951375242469e-05,7.1013194318798631e-10,4.9381307263364019e-11,2.492178665619558e-09,3.2841323737237705e-10,4.8200778094401693e-09,4.7233798630212109e-16,9.9008628157622597e-15,1.9325569344190461e-14,2.0674512411644545e-12,9.3070524775305386e-20,1.0851678405788451e-18,2.2311438421535965e-12,6.3831023285194322e-15,3.3893318828401668e-09,7.8203871732131987e-16,6.5630186210590774e-17,7.3701201613168204e-21,3.5132291757269297e-16,5.0503530381354909e-15
0.05772480757109542,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410203837326067,0.099933924518699521,4.788900620696691e-32,0.099964926477472807,2.2314573082536129e-12,9.3588598034219239e-07,6.37092274944171e-09,1.3702145235313349e-05,0.0,3.5234433285544784e-06,5.4692020702434064e-11,2.1933005978961246e-12,1.1235387406245394e-08,1.8696304540118883e-13,0.0,0.0,1.4857175520785019e-20,0.0,3.511072829292485e-05,3.5068638073234749e-05,2.911310532269498e-05,7.1000596997440905e-10,4.935871647497262e-11,2.4903407820287556e-09,3.2859729007547533e-10,4.8218066332489744e-09,4.7123296135470366e-16,9.9016787758314064e-15,1.9337481179759368e-14,2.0667177381135085e-12,9.3096599104677684e-20,1.0859001665040155e-18,2.2326495324151353e-12,6.3924040782559827e-15,3.3933214088785874e-09,7.8341304069222987e-16,6.5715066360563021e-17,7.3775850249689124e-21,3.5167877788952749e-16,5.0554702231103224e-15
0.05775592321951253,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102037558331835,0.099933915321105224,4.8000909089499574e-32,0.099964926474512439,2.2353757646497145e-12,9.3641017256747554e-07,6.3752204619607702e-09,1.3707056761304257e-05,0.0,3.5228187133311069e-06,5.4725709486016353e-11,2.1939173914682743e-12,1.1236312856756696e-08,1.8720464533490403e-13,0.0,0.0,1.4879191028444395e-20,0.0,3.5110723874301186e-05,3.5068636886467586e-05,2.9121256295702744e-05,7.0988008097715588e-10,4.9336149231823507e-11,2.4885053695453327e-09,3.2878132717455943e-10,4.8235348439418397e-09,4.7013132637535125e-16,9.9024940051889769e-15,1.9349391883169996e-14,2.0659848556663124e-12,9.312266392248153e-20,1.0866326579588791e-18,2.2341555630129809e-12,6.4017118746444842e-15,3.3973122574608341e-09,7.8478869355392647e-16,6.5799983354181936e-17,7.3850505973605849e-21,3.5203467201795784e-16,5.0605878937546245e-15
0.05778703886792964,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410203674369967,0.099933906126573852,4.8117498817305913e-32,0.099964926471550489,2.2392980087991859e-12,9.3693432037630038e-07,6.3795191457449214e-09,1.3711966546636994e-05,0.0,3.522194515481501e-06,5.475939506964221e-11,2.1945339605013036e-12,1.123723747930083e-08,1.8744635005000763e-13,0.0,0.0,1.4901221360691901e-20,0.0,3.5110719457187044e-05,3.5068635700131292e-05,2.912940429672624e-05,7.0975427610090313e-10,4.9313605497204064e-11,2.4866724234816343e-09,3.2896534867026495e-10,4.8252624420368947e-09,4.6903306919310316e-16,9.9033085049599597e-15,1.9361301454604101e-14,2.0652525930070145e-12,9.3148719236601101e-20,1.0873653149257421e-18,2.2356619339102487e-12,6.4110257166357863e-15,3.4013044278512473e-09,7.861656761247775e-16,6.5884937172155111e-17,7.3925168773825247e-21,3.5239059990443895e-16,5.0657060493145761e-15
0.05781815451634675,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102035929363946,0.099933896935102948,4.823125021653489e-32,0.099964926468586984,2.2432240413238961e-12,9.3745842377129335e-07,6.3838188006906168e-09,1.3716874592782147e-05,0.0,3.5215707345337081e-06,5.4793077453839511e-11,2.1951503051803924e-12,1.1238161275152609e-08,1.8768815949168061e-13,0.0,0.0,1.4923266515206466e-20,0.0,3.5110715041570673e-05,3.5068634514228754e-05,2.9137549328221395e-05,7.096285552504665e-10,4.9291085234891103e-11,2.4848419391767243e-09,3.2914935456349805e-10,4.8269894280516177e-09,4.6793817752222842e-16,9.9041222762668736e-15,1.9373209894243546e-14,2.0645209493211888e-12,9.3174765054907036e-20,1.0880981373868389e-18,2.2371686450698689e-12,6.4203456031809983e-15,3.4052979193152351e-09,7.8754398862294492e-16,6.5969927795213608e-17,7.3999838639264088e-21,3.5274656149514098e-16,5.0708246890382655e-15
0.057857801247879086,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102034892188121,0.099933885228005448,4.8374129588906019e-32,0.099964926464808673,2.2482319772870764e-12,9.3812615801701317e-07,6.3892987135496993e-09,1.3723125777133238e-05,0.0,3.5207765327242939e-06,5.4835990017186894e-11,2.1959353104156209e-12,1.1239337155515359e-08,1.8799641829615939e-13,0.0,0.0,1.495137733609764e-20,0.0,3.5110709417496997e-05,3.5068633003805084e-05,2.914792321221169e-05,7.0946848667747452e-10,4.9262424462923755e-11,2.4825131439296144e-09,3.293837873689743e-10,4.8291890217010284e-09,4.665479504988312e-16,9.9051581083616445e-15,1.9388381671776044e-14,2.0635896039102599e-12,9.3207938198262008e-20,1.089032120021365e-18,2.239088949282137e-12,6.4322295106578698e-15,3.4103882327831997e-09,7.8930212494903065e-16,6.6078273880808764e-17,7.409499121487936e-21,3.5320016703733049e-16,5.0773474239102455e-15
0.057897447979411425,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102033855492652,0.09993387352586755,4.8517897261497517e-32,0.099964926461027781,2.2532460660375418e-12,9.3879382014240926e-07,6.3947802027220717e-09,1.3729374143299745e-05,0.0,3.5199830060249427e-06,5.4878897388164033e-11,2.196719952093462e-12,1.1240511698418261e-08,1.8830484692411818e-13,0.0,0.0,1.497951221249147e-20,0.0,3.5110703795867492e-05,3.5068631494078963e-05,2.9158292284214079e-05,7.0930855417180958e-10,4.9233801659411451e-11,2.4801883279186201e-09,3.2961819483880925e-10,4.8313876235339782e-09,4.6516313963147069e-16,9.9061927619165199e-15,1.940355161252197e-14,2.0626592604157872e-12,9.3241095954047666e-20,1.0899663712733281e-18,2.241009805782811e-12,6.4441232276836587e-15,3.4154806883323309e-09,7.9106242124045857e-16,6.6186679649119948e-17,7.4190155220854786e-21,3.5365382710888137e-16,5.0838709420657026e-15
0.057937094710943764,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102032819277036,0.099933861828684217,4.8662726733552106e-32,0.099964926457244349,2.2582663088576807e-12,9.3946141014555483e-07,6.400263267990738e-09,1.3735619694310199e-05,0.0,3.5191901534647359e-06,5.4921799567874212e-11,2.1975042305962919e-12,1.1241684906479532e-08,1.8861344526263683e-13,0.0,0.0,1.5007671139548264e-20,0.0,3.5110698176675464e-05,3.5068629985051007e-05,2.9168656549301775e-05,7.0914875753775901e-10,4.9205216747891507e-11,2.477867481470054e-09,3.2985257697232847e-10,4.833585234616328e-09,4.6378371896136861e-16,9.9072262392384634e-15,1.941871971687011e-14,2.0617299171631345e-12,9.3274238338493822e-20,1.0909008911056946e-18,2.2429312144955332e-12,6.4560267520863989e-15,3.420575284450703e-09,7.9282487794722698e-16,6.6295145060454823e-17,7.4285330634651255e-21,3.5410754160200591e-16,5.0903952419618254e-15
