Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50)
9.316243015515691e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44310416665622604,0.10986573981958012,0.022186794425448447,0.0,1.5153654332642458e-07,0.00027479044442205749,2.8152315797992548e-06,1.9926145821342085e-06,1.1776314058107675e-17,0.00092733442039756521,1.1693111846078537e-13,0.00032216477269374184,7.8694026546591112e-11,3.868951481089449e-10,1.6306354216709058e-13,2.7614986956344361e-15,5.1407574745230131e-08,5.1078202300713843e-09,0.0078696580524053004,0.0012664875516558273,6.1198749518254203e-05,3.016754392507708e-08,5.1182601076627374e-09,2.4931079955914297e-08,5.3399432103333296e-06,8.0614807181404178e-09,7.9946480001275661e-12,5.3381180845007727e-09,2.656082121811522e-10,2.4312822906177245e-10,1.2637677429534932e-07,2.3850799735034878e-07,1.1800266339608549e-14,1.44223836182198e-15,8.7264278570829064e-12
9.342511125942068e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44310038244195277,0.10986274420049225,0.022185045644718009,0.0,1.5280437933397347e-07,0.00027602965007672732,2.8329124105379472e-06,2.0091675192776779e-06,1.1908908886256642e-17,0.00093006836223111472,1.1857201765046247e-13,0.00032240254530142674,7.9364284793843427e-11,3.9159968706299503e-10,1.6421672290404412e-13,2.7876032896431043e-15,5.1732075574029388e-08,5.1662949713425629e-09,0.0078698682396417426,0.0012699656876733554,6.1269547234381222e-05,3.0285624042719759e-08,5.1329460182335965e-09,2.5003172219070895e-08,5.3645857155373308e-06,8.1538328135366927e-09,8.0579796027588147e-12,5.3828938820288107e-09,2.6910007549183539e-10,2.4374204858546042e-10,1.2654635771708674e-07,2.3855003979925082e-07,1.1855088301672131e-14,1.4587367832489669e-15,8.7811620059186821e-12
9.368779236368446e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44309660587176686,0.10985975547414389,0.022183297031664852,0.0,1.5407879247705451e-07,0.00027726989564070089,2.8506448436797689e-06,2.0258078637456101e-06,1.2042538191132682e-17,0.00093280229894196986,1.2023088154023661e-13,0.00032263871463858148,8.0038179123512765e-11,3.9634643461110411e-10,1.6537364252517481e-13,2.8138662576000733e-15,5.2057516291992652e-08,5.2252643853187034e-09,0.0078700713103667871,0.0012734434290716478,6.1340190801225316e-05,3.0403811438795944e-08,5.1476295609853765e-09,2.5075262987341661e-08,5.3892497023720813e-06,8.2469667330349619e-09,8.1216232145845514e-12,5.427908489868421e-09,2.726269060207269e-10,2.4435526050392034e-10,1.2671553547443466e-07,2.3859181962714055e-07,1.1910018407597652e-14,1.4753746212575465e-15,8.83605534102593e-12
9.395047346794823e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44309283683267953,0.10985677353165134,0.022181548586210968,0.0,1.5535979692486422e-07,0.00027851117435920655,2.8684288712912537e-06,2.0425357899521959e-06,1.2177206409413414e-17,0.00093553622705237218,1.2190784903360412e-13,0.00032287329038579272,8.0715716911897261e-11,4.0113563141660185e-10,1.665342967384838e-13,2.840288013755621e-15,5.2383895965206369e-08,5.284731127736405e-09,0.007870267376580177,0.0012769207760014297,6.1410681192707246e-05,3.0522105946929178e-08,5.1623107170544641e-09,2.5147352169219312e-08,5.4139350288087661e-06,8.3408866773700179e-09,8.1855794781347444e-12,5.4731623894987329e-09,2.7618893950820399e-10,2.4496786879540123e-10,1.2688431041026123e-07,2.3863333959152308e-07,1.1965056652477678e-14,1.4921526226117243e-15,8.8911078342951061e-12
9.418688646178564e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308945104463276,0.10985409549501626,0.022179975128536068,0.0,1.5651834819921986e-07,0.00027962920300375252,2.8844786028908434e-06,2.0576659496518383e-06,1.2299299746827368e-17,0.00093799675214009507,1.2343271363187251e-13,0.00032308305399362554,8.1328622155940578e-11,4.0548240198448174e-10,1.675820750645976e-13,2.864203700297909e-15,5.2678439705447527e-08,5.3386786109148301e-09,0.0078704379384633306,0.001280050051090738,6.1473992377842485e-05,3.0628662448342871e-08,5.1755217014060499e-09,2.521223100134248e-08,5.4361699512817177e-06,8.4260901570959311e-09,8.2434079634222801e-12,5.5140958903989011e-09,2.7942506360759211e-10,2.4551870338649583e-10,1.2703586575782628e-07,2.3867048759336598e-07,1.2014683527475369e-14,1.5073732818644634e-15,8.9407911353381378e-12
9.442329945562304e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308607118679733,0.10985142278957892,0.022178401806498476,0.0,1.5768226022291439e-07,0.00028074805820016023,2.9005701138948765e-06,2.0728673178100108e-06,1.2422241440643787e-17,0.00094045726495348603,1.249724572137836e-13,0.00032329154156489104,8.1944489900781635e-11,4.098639279859305e-10,1.6863287181919737e-13,2.8882486420263496e-15,5.2973742560754021e-08,5.3930330289127819e-09,0.0078706029951711356,0.0012831790068884286,6.1537180970040132e-05,3.0735305456469011e-08,5.1887307237715218e-09,2.5277108408856305e-08,5.4584219421928689e-06,8.5119368002479144e-09,8.3014906848926471e-12,5.5552239553680392e-09,2.826900665357895e-10,2.4606905504921517e-10,1.2718709909338258e-07,2.3870742919530689e-07,1.206439798534368e-14,1.5227086259237639e-15,8.9906033115158101e-12
9.465971244946045e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308269718043108,0.10984875533952948,0.022176828620043176,0.0,1.5885154331236305e-07,0.00028186773511027174,2.9167033986041346e-06,2.0881400204763051e-06,1.254603473315901e-17,0.00094291776299862428,1.2652718224964119e-13,0.00032349876003812572,8.2563325474256647e-11,4.1428038594320706e-10,1.6968668388672462e-13,2.9124231401930401e-15,5.3269803849019094e-08,5.447796328604936e-09,0.0078707626247458088,0.0012863076435005926,6.1600247660928935e-05,3.084203485190656e-08,5.2019377706400663e-09,2.5341984326177804e-08,5.4806908998153497e-06,8.598429686334518e-09,8.3598281103944534e-12,5.5965469323357325e-09,2.8598412166990734e-10,2.4661892655262208e-10,1.2733801239679644e-07,2.3874416626448271e-07,1.2114200020798246e-14,1.5381592021957197e-15,9.040544342591471e-12
9.48724841439141e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307966551352274,0.10984635906606578,0.022175412868111231,0.0,1.5990849887736923e-07,0.00028287614291749267,2.9312590666688551e-06,2.1019465477811055e-06,1.2658179495093972e-17,0.00094513219656160098,1.2793932892423976e-13,0.00032368417729007024,8.3122819374758195e-11,4.1828521109551472e-10,1.7063769026844312e-13,2.934291208094895e-15,5.3536906904565908e-08,5.4974345040102675e-09,0.0078709017147754034,0.0012891231436346635,6.165690402417615e-05,3.093816507077475e-08,5.2138224126659525e-09,2.5400371323726283e-08,5.5007473845921553e-06,8.6768283710781332e-09,8.412549951856901e-12,5.6339045481488984e-09,2.8897375460872347e-10,2.4711340262845432e-10,1.2747356235721864e-07,2.3877705625909259e-07,1.21590967268503e-14,1.5521636975756751e-15,9.0856014248284481e-12
9.508525583836775e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307663846757517,0.10984396693520956,0.022173997225917511,0.0,1.6096982087371724e-07,0.00028388520892636779,2.9458485627141631e-06,2.1158110492589074e-06,1.2771019047447145e-17,0.000947346614352837,1.2936376912482474e-13,0.0003238685771689655,8.368472538141056e-11,4.2231860355045292e-10,1.7159113426815279e-13,2.9562646798216685e-15,5.3804623240199889e-08,5.5474068773703417e-09,0.0078710365264926096,0.0012919383853891703,6.1713462699260088e-05,3.1034365080905443e-08,5.2257054339131837e-09,2.545875701405967e-08,5.5208174570997676e-06,8.755755263908188e-09,8.4654788232567307e-12,5.6714205759963031e-09,2.9198718772347972e-10,2.476074939751853e-10,1.2760885607475788e-07,2.3880978336459608e-07,1.2204064361116427e-14,1.5662623756028044e-15,9.130762848541163e-12
9.52980275328214e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307361598746431,0.10984157889393617,0.022172581693423069,0.0,1.6203551681379982e-07,0.00028489492966537647,2.9604718826303765e-06,2.1297336160800244e-06,1.2884555759076542e-17,0.00094956101458105568,1.3080057834464721e-13,0.00032405196465642685,8.4249047345844814e-11,4.2638069269441289e-10,1.7254701362338826e-13,2.978343774501669e-15,5.4072952357884882e-08,5.5977148750061497e-09,0.0078711671145242235,0.00129475336883908,6.1769924178735057e-05,3.1130634796431422e-08,5.237586824688189e-09,2.5517141350103825e-08,5.5409010443477237e-06,8.8352126209513675e-09,8.5186150652647315e-12,5.7090952675074735e-09,2.9502454839914261e-10,2.4810120252624761e-10,1.2774389493503212e-07,2.3884234885736879e-07,1.2249102918636699e-14,1.5804556372961166e-15,9.1760285991133925e-12
9.551079922727506e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307059801876653,0.10983919488990974,0.022171166270589304,0.0,1.6310559420743719e-07,0.00028590530168033445,2.975129022320129e-06,2.1437143391876292e-06,1.299879200049036e-17,0.00095177539546337188,1.3224983232692617e-13,0.00032423434471012878,8.481578910949425e-11,4.30471608134167e-10,1.7350532607446441e-13,3.0005287111099053e-15,5.434189375935034e-08,5.6483599254520804e-09,0.0078712935328004285,0.0012975680940586301,6.1826288951551543e-05,3.1226974131957593e-08,5.2494665753463006e-09,2.5575524285000955e-08,5.5609980737105572e-06,8.915202701840036e-09,8.5719590184966414e-12,5.7469288736773227e-09,2.9808596433312303e-10,2.4859453018838142e-10,1.2787868030907296e-07,2.3887475398566313e-07,1.2294212394399742e-14,1.5947438842895896e-15,9.2213986619654579e-12
9.572357092172871e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306758450774963,0.10983681487147405,0.022169750957377991,0.0,1.6418006056189718e-07,0.00028691632153430359,2.9898199776976046e-06,2.1577533092978289e-06,1.3113730143847244e-17,0.00095398975522526007,1.3371160706472091e-13,0.00032441572226392146,8.5384954503604511e-11,4.3459147969629777e-10,1.7446606936448204e-13,3.0228197084679376e-15,5.4611446946096992e-08,5.6993434594498351e-09,0.0078714158345637684,0.0013003825611213409,6.1882557503102468e-05,3.1323383002413596e-08,5.2613446762916096e-09,2.5633905772109352e-08,5.5811084729259062e-06,8.9957277697026084e-09,8.6255110235348703e-12,5.7849216448663856e-09,3.01171563534726e-10,2.4908747891539179e-10,1.2801321354366415e-07,2.3890699998011033e-07,1.2339392781977267e-14,1.6091275188307733e-15,9.266873022552939e-12
9.593634261618237e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306457540136457,0.10983443878764397,0.022168335753751239,0.0,1.6525892338191468e-07,0.00028792798580750339,3.0045447446875713e-06,2.1718506168997543e-06,1.3229372562956532e-17,0.000956204092100521,1.3518597880079937e-13,0.0003245961022279439,8.5956547349244246e-11,4.3874043742662739e-10,1.7542924123933497e-13,3.045216985243713e-15,5.4881611419402587e-08,5.7506669099424092e-09,0.0078715340723779156,0.0013031967701000239,6.1938730315244669e-05,3.1419861323035084e-08,5.2732211179763334e-09,2.5692285765045529e-08,5.6012321700926394e-06,9.0767900911539337e-09,8.6792714206653535e-12,5.8230738308010642e-09,3.0428147432459717e-10,2.4958005054452586e-10,1.2814749597546306e-07,2.3893908804090933e-07,1.2384644075783479e-14,1.623606943779438e-15,9.3124516663634659e-12
9.612783714119065e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306187092827654,0.1098323036346795,0.022167062164150934,0.0,1.6623366509861894e-07,0.00028883903181913353,3.0178259405468913e-06,2.1845881469033503e-06,1.3334054859207025e-17,0.00095819697426710972,1.3652374701256674e-13,0.00032475759529552295,8.6473059531298264e-11,4.4249947571682728e-10,1.7629817050597592e-13,3.0654655838492193e-15,5.51252816830162e-08,5.7971498300852772e-09,0.0078716370546376788,0.0013057293375786116,6.198920438441539e-05,3.1506751121832093e-08,5.2839084889724964e-09,2.5744826443001766e-08,5.6193548081544771e-06,9.1502074084376566e-09,8.7278342345631316e-12,5.8575473036378442e-09,3.0710128675091553e-10,2.5002304410881014e-10,1.2826813681946926e-07,2.3896783323536214e-07,1.2425430860073026e-14,1.6367206604865234e-15,9.3535615959771958e-12
9.631933166619894e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305916994278771,0.10983017159174371,0.022165788663256584,0.0,1.6721197949664504e-07,0.00028975059458511391,3.0311345175616542e-06,2.1973730690346881e-06,1.3439311275772744e-17,0.00096018983519573112,1.3787183668420746e-13,0.00032491828781980905,8.6991543807166248e-11,4.4628227442858755e-10,1.77169063463485e-13,3.0858006049717616e-15,5.5369446320730065e-08,5.8439102927549099e-09,0.0078717368245124295,0.0013082616961196507,6.2039601638512901e-05,3.159369704576127e-08,5.2945945013806945e-09,2.5797365839761765e-08,5.6374881076972639e-06,9.2240633971566385e-09,8.7765663697046777e-12,5.8921502853412808e-09,3.0994098973839326e-10,2.5046573507452488e-10,1.283885765309076e-07,2.3899645230274424e-07,1.2466275068374244e-14,1.6499125887768131e-15,9.3947559727298052e-12
9.651082619120723e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305647240760937,0.10982804262302859,0.022164515251041288,0.0,1.6819387204175683e-07,0.0002906626716477214,3.0444704727798483e-06,2.2102054487891335e-06,1.3545143546591333e-17,0.00096218267361599579,1.3923030391496294e-13,0.0003250781833314818,8.7512002941305373e-11,4.50088928818545e-10,1.7804191847445183e-13,3.1062222077004442e-15,5.5614104968534441e-08,5.8909493471161498e-09,0.0078718334189447781,0.0013107938457747883,6.2089922421614631e-05,3.1680699033852463e-08,5.3052791483405043e-09,2.5849903921969292e-08,5.6556320170482141e-06,9.2983597168786539e-09,8.8254680739929533e-12,5.9268829566454423e-09,3.1280067747742595e-10,2.5090812475418114e-10,1.2850881605033067e-07,2.3902494607126356e-07,1.2507176695812918e-14,1.66318302359914e-15,9.436034786098059e-12
9.670232071621552e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305377828587972,0.10982591669314516,0.022163241927478344,0.0,1.6917934819810359e-07,0.00029157526056027103,3.0578338032544827e-06,2.2230853515133687e-06,1.3651553406684116e-17,0.00096417548826289708,1.4059920496756521e-13,0.00032523728534594623,8.80344396915224e-11,4.5391953428575835e-10,1.7891673390331822e-13,3.1267305510231602e-15,5.5859257262287097e-08,5.9382680437630303e-09,0.0078719268744531536,0.0013133257865952297,6.214016707556745e-05,3.1767757025372133e-08,5.3159624230227996e-09,2.5902440656412048e-08,5.6737864847669454e-06,9.3730980294350984e-09,8.874539595275701e-12,5.9617454978689964e-09,3.1568044436129301e-10,2.5135021445567167e-10,1.2862885630750286e-07,2.3905331535557868e-07,1.2548135737209209e-14,1.6765322602994503e-15,9.4773980255736922e-12
9.689381524122381e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305108754115857,0.10982379376711877,0.022161968692541282,0.0,1.7016841342823086e-07,0.00029248835888706577,3.0712245060431365e-06,2.2360128424054451e-06,1.3758542592156285e-17,0.00096616827787679113,1.4197859626815171e-13,0.0003253955973633977,8.8558856808980236e-11,4.5777418637137239e-10,1.7979350811638415e-13,3.1473257938264737e-15,5.6104902837716571e-08,5.9858674347152257e-09,0.0078720172271366743,0.0013158575186317462,6.2190335940006755e-05,3.1854870959826728e-08,5.326644318629647e-09,2.5954976010022648e-08,5.6919514596444067e-06,9.4482799989153623e-09,8.9237811813333448e-12,5.9967380889153727e-09,3.1858038498582735e-10,2.5179200547324932e-10,1.287486982223872e-07,2.3908156095637388e-07,1.2589152187213446e-14,1.689960594619792e-15,9.5188456806621271e-12
9.70853097662321e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304840013742242,0.1098216738103842,0.022160695546203847,0.0,1.7116107319309152e-07,0.00029340196420334509,3.0846425782075397e-06,2.2489879865148421e-06,1.3866112840197054e-17,0.0009681610412033781,1.4336853440617918e-13,0.00032555312286888842,8.9085257038204353e-11,4.6165298075828266e-10,1.8067223948181358e-13,3.1680080948955149e-15,5.6351041330425292e-08,6.0337485734144934e-09,0.0078721045126799519,0.0013183890419346774,6.224042935237539e-05,3.1942040776961163e-08,5.3373248283941617e-09,2.6007509949879886e-08,5.7101268907018139e-06,9.523907291661227e-09,8.9731930798762231e-12,6.0318609092729248e-09,3.2150059414908446e-10,2.5223349908789187e-10,1.2886834270517085e-07,2.3910968366086044e-07,1.2630226040287058e-14,1.703468322697302e-15,9.5603777408811096e-12
9.727680429124039e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304571603906034,0.10981955678878093,0.022159422488439991,0.0,1.7215733295205684e-07,0.00029431607409523465,3.0980880168131671e-06,2.2620108487425337e-06,1.3974265889079836e-17,0.00097015377699368344,1.4476907613433684e-13,0.00032570986533239177,8.961364311708932e-11,4.6555601327079984e-10,1.815529263696391e-13,3.1887776129138634e-15,5.6597672375892863e-08,6.0819125147211287e-09,0.0078721887663578457,0.0013209203565539382,6.2290447647942831e-05,3.2029266416758012e-08,5.3480039455803994e-09,2.6060042443207207e-08,5.7283127271895846e-06,9.5999815762612059e-09,9.0227755385473996e-12,6.0671141380151106e-09,3.2444116685101089e-10,2.5267469656724721e-10,1.2898779065659685e-07,2.3913768424293754e-07,1.2671357290730199e-14,1.7170557410631949e-15,9.60199419575953e-12
9.746829881624868e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304303521086835,0.10981744266854848,0.022158149519223867,0.0,1.731571981629275e-07,0.00029523068615969634,3.1115608189288499e-06,2.2750814938410407e-06,1.4083003478162421e-17,0.00097214648400403825,1.4618027836845795e-13,0.00032586582820886851,9.0144017776905451e-11,4.6948337987431361e-10,1.8243556715176803e-13,3.2096345064634368e-15,5.6844795609479157e-08,6.1303603149104219e-09,0.0078722700230402076,0.0013234514625390251,6.2340391159823895e-05,3.2116547819436032e-08,5.3586816634832529e-09,2.6112573457372096e-08,5.7465089185862818e-06,9.6765045235449703e-09,9.0725288049224549e-12,6.1024979538006531e-09,3.274021982931126e-10,2.5311559916615329e-10,1.2910704296802638e-07,2.3916556346361569e-07,1.2712545932669719e-14,1.7307231466417545e-15,9.6436950348361967e-12
9.765979334125697e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304035761804555,0.10981533141632181,0.022156876638529843,0.0,1.7416067428194439e-07,0.00029614579800447814,3.1250609816263865e-06,2.2881999864144978e-06,1.4192327347887153e-17,0.00097413916099606062,1.4760219818743034e-13,0.00032602101493833075,9.0676383742305513e-11,4.7343517667495873e-10,1.8332016020198875e-13,3.2305789340243667e-15,5.7092410666427495e-08,6.1790930316691103e-09,0.0078723483171965255,0.0013259823599390192,6.2390260218997369e-05,3.2203884925448979e-08,5.369357975428326e-09,2.6165102959885859e-08,5.7647154145975659e-06,9.7534778065777219e-09,9.122453126509897e-12,6.1380125348737179e-09,3.3038378387812198e-10,2.5355620812671785e-10,1.2922610052166045e-07,2.3919332207127835e-07,1.2753791960070882e-14,1.7444708367493213e-15,9.6854802476586808e-12
