Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),C4H7X(197),C4H7(208),C4H7X(435)
0.5960950410253169,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103074997565532,0.099948149172853579,0.0,0.099965261897513605,1.0908511426004908e-28,3.9795730081450344e-07,-4.8468413504792773e-29,4.1517481554460567e-06,-1.6938941294513589e-31,6.6277229832224276e-06,1.924544995618614e-12,1.4340284938606809e-12,2.4700333823384261e-09,0.0,2.1146018709981589e-35,-4.241853288602579e-41,-5.1032463844466952e-29,2.0899762221231068e-10,3.473215578465804e-05,3.4738102486261189e-05,1.8174863628085321e-10,1.8985236755884427e-05,1.3829085461824323e-10,2.6366208112992179e-12,2.7760556555215063e-11,1.4427397093779088e-09,2.917044273903672e-16,7.2627037452394575e-14,6.4308958007779472e-12,1.3591858675075936e-08,3.402371221497052e-10,1.1823299208529021e-13,1.7846610438929716e-08,3.8218260165047272e-10,1.3280911921092599e-13,6.7105280653431882e-08,3.7602874613019458e-08,1.1342234128311695e-09,3.9414460988031432e-13,1.7753508787672271e-10,6.1693752009343048e-14,6.6878273507750597e-16,2.4833466813146935e-08,3.197547113792297e-07,1.6080300560262636e-09,5.5879324267146386e-13,3.1406576597789799e-20,9.9789804847592922e-18,8.4493197723201439e-11,9.9789806277009313e-18
0.5970536958613442,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103073497170716,0.099948140674891356,0.0,0.099965261899675265,5.0543636854735583e-30,3.9853956583420149e-07,-4.8468355028801421e-29,4.1555970273314643e-06,-1.6864090531720249e-31,6.6231064761765949e-06,1.9290370665850217e-12,1.4350778986888086e-12,2.4717962494181361e-09,0.0,-7.8583760043218603e-34,-4.2560539152810575e-41,7.4275517484170113e-29,2.0900220977387537e-10,3.4732150669563576e-05,3.4738100324599219e-05,1.8162202893573209e-10,1.8999119467280109e-05,1.3849318410491112e-10,2.6328587101762588e-12,2.7700688861840962e-11,1.444077109164506e-09,2.9191259221278001e-16,7.2628627116969648e-14,6.4224761791469142e-12,1.3601971411060107e-08,3.4025595229225471e-10,1.1823952823231064e-13,1.7860729728866286e-08,3.8221944560200515e-10,1.3282191428015746e-13,6.7183524141263968e-08,3.7642048331862204e-08,1.1347748389782672e-09,3.9433620687931178e-13,1.7759752399385281e-10,6.1715444827037382e-14,6.7034369582792282e-16,2.4863405541769207e-08,3.2071028597509887e-07,1.6117140380469155e-09,5.600733979711693e-13,3.1429542255654552e-20,9.9726698998438438e-18,8.4439770588232023e-11,9.9726700510933315e-18
0.5980123506973715,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103071997255118,0.09994813218199107,0.0,0.099965261901836244,9.6259441368464333e-29,3.9912205419709703e-07,-4.8469552363057868e-29,4.1594389353496067e-06,-1.6792029788703199e-31,6.618498177457706e-06,1.9335292079992845e-12,1.4361269399055041e-12,2.4735544116856427e-09,0.0,-3.0911077401325028e-34,-4.2702546217403845e-41,-1.3481768286915982e-29,2.0900645108837555e-10,3.4732145556905625e-05,3.473809816362336e-05,1.8149564670267282e-10,1.9012997358542336e-05,1.3869559118121277e-10,2.6291060321014102e-12,2.7641014033292764e-11,1.4454120888575671e-09,2.9212020138166346e-16,7.2630096461355541e-14,6.4140763510644841e-12,1.3612057662530146e-08,3.4027419016131067e-10,1.1824585856486707e-13,1.7874812022978001e-08,3.8225555073011067e-10,1.3283445260815113e-13,6.7261596161237301e-08,3.7681129667162546e-08,1.135322921753495e-09,3.9452664203494951e-13,1.7765948794210059e-10,6.1736973563734802e-14,6.7190468087808204e-16,2.4893278627972872e-08,3.2166628020306641e-07,1.6153954367820745e-09,5.6135265542684861e-13,3.1452499939743524e-20,9.9663516037011441e-18,8.4386278152428593e-11,9.966351763177428e-18
0.5989710055333988,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103070497819343,0.099948123694145186,0.0,0.099965261903996544,1.8853194957721612e-28,3.997047652886919e-07,-4.8470736566611915e-29,4.1632738985662013e-06,-1.6720552187989629e-31,6.6138980673801266e-06,1.9380214124431469e-12,1.4371756172144733e-12,2.4753078830623441e-09,0.0,1.6031677304486434e-34,-4.2844555193085562e-41,-7.9310111432210097e-29,2.0901034808837324e-10,3.4732140446698236e-05,3.4738096003339052e-05,1.8136948904160416e-10,1.9026870425658935e-05,1.3889807563368493e-10,2.6253627441263722e-12,2.7581532038587629e-11,1.446744655083104e-09,2.9232725654128986e-16,7.263144615713961e-14,6.4056962550405437e-12,1.3622117507405262e-08,3.4029183899855151e-10,1.1825198420943542e-13,1.7888857429232894e-08,3.8229092097814334e-10,1.3284673556515517e-13,6.7339497162211092e-08,3.7720118863051995e-08,1.1358676763499627e-09,3.94715920627056e-13,1.7772098193075857e-10,6.175833898723581e-14,6.7346568765026682e-16,2.4923086240046982e-08,3.2262269112547415e-07,1.619074246117854e-09,5.6263101291384686e-13,3.1475449643428953e-20,9.9600257146730941e-18,8.4332721417791513e-11,9.9600258823017779e-18
0.5999296603694261,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103068998863961,0.099948115211346167,0.0,0.099965261906156108,3.7562545402403931e-29,4.0028769850062967e-07,-4.8471039241719755e-29,4.1671019359810423e-06,-1.6647998142446957e-31,6.6093061263081937e-06,1.9425136725398692e-12,1.4382239303236277e-12,2.4770566774208461e-09,0.0,-2.625485744078232e-34,-4.2986566919735362e-41,9.4160615730427046e-29,2.0901390269591196e-10,3.4732135338951423e-05,3.4738093843751921e-05,1.8124355541385545e-10,1.9040738664646106e-05,1.3910063725101058e-10,2.6216288157361189e-12,2.7522242577423942e-11,1.4480748144441985e-09,2.9253375933013404e-16,7.2632676872244904e-14,6.3973358361478536e-12,1.3632151023341441e-08,3.4030890202835806e-10,1.1825790628650156e-13,1.7902866055238117e-08,3.8232556026849997e-10,1.3285876451415661e-13,6.7417227592085563e-08,3.7759016163023746e-08,1.1364091178954615e-09,3.9490404791271073e-13,1.7778200815871981e-10,6.1779541861737495e-14,6.750267135811634e-16,2.4952828545941699e-08,3.2357951581773697e-07,1.6227504600125266e-09,5.6390846833263991e-13,3.149839136012645e-20,9.9536923501705353e-18,8.4279101378437764e-11,9.9536925258832592e-18
0.6008883152054534,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103067500389569,0.099948106733586506,0.0,0.099965261908315034,1.3565083100510857e-28,4.0087085322420034e-07,-4.8471511278719065e-29,4.1709230665282409e-06,-1.6576035409970186e-31,6.6047223346577155e-06,1.9470059809539999e-12,1.439271878914765e-12,2.4788008085876253e-09,0.0,-5.1013889972568402e-34,-4.3128580528914656e-41,4.9332249246256473e-30,2.0901711682275417e-10,3.4732130233632328e-05,3.4738091684852458e-05,1.8111784528274365e-10,1.9054602071558188e-05,1.3930327582148512e-10,2.617904218999173e-12,2.7463143519585088e-11,1.4494025735208999e-09,2.9273971138128608e-16,7.2633789271057108e-14,6.3889950309750962e-12,1.3642158287731958e-08,3.4032538245775491e-10,1.1826362591065254e-13,1.7916838008241199e-08,3.8235947250294377e-10,1.3287054081133326e-13,6.7494787897801328e-08,3.7797821809933134e-08,1.1369472614506286e-09,3.9509102912588382e-13,1.7784256881460575e-10,6.1800582947736023e-14,6.7658775612174485e-16,2.4982505713267519e-08,3.2453675136828007e-07,1.626424072504182e-09,5.6518501961238263e-13,3.152132508329143e-20,9.9473516266769417e-18,8.4225419020659548e-11,9.9473518103930061e-18
0.6018469700414807,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103066002396728,0.099948098260858723,0.0,0.099965261910473224,3.6507935444420428e-28,4.0145422884771854e-07,-4.8472568186639895e-29,4.1747373090764894e-06,-1.6505305509393132e-31,6.6001466728919126e-06,1.9514983303911575e-12,1.4403194626996617e-12,2.4805402903429392e-09,0.0,-1.6052998452011803e-34,-4.3270595682695488e-41,-1.1941335353830989e-28,2.0901999237050233e-10,3.4732125130755393e-05,3.4738089526645773e-05,1.8099235811228045e-10,1.9068460642500548e-05,1.3950599113261707e-10,2.6141889207653054e-12,2.7404234881479913e-11,1.450727938870747e-09,2.9294511432235586e-16,7.2634784014406934e-14,6.3806737767003653e-12,1.3652139377708128e-08,3.4034128347682582e-10,1.1826914419043114e-13,1.7930773395131037e-08,3.8239266156301528e-10,1.328820658054513e-13,6.7572178525336175e-08,3.7836536045998006e-08,1.1374821220110434e-09,3.9527686947777128e-13,1.7790266607705027e-10,6.1821463002373276e-14,6.7814881273734675e-16,2.5012117909293939e-08,3.2549439487848232e-07,1.6300950777099445e-09,5.6646066470869701e-13,3.154425080649119e-20,9.9410036597608088e-18,8.4171675322975561e-11,9.9410038514060716e-18
0.602805624877508,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103064504886013,0.099948089793155337,0.0,0.099965261912630735,8.1659214313950736e-29,4.0203782476698014e-07,-4.8473386014652833e-29,4.1785446824293254e-06,-1.6434490393427807e-31,6.5955791215235299e-06,1.9559907135978052e-12,1.4413666814018143e-12,2.4822751364185132e-09,0.0,-5.0853131102038273e-35,-4.341261305238294e-41,1.1110524211209119e-28,2.0902253123050537e-10,3.4732120030340937e-05,3.4738087369141176e-05,1.8086709336772633e-10,1.9082314373604268e-05,1.3970878297459563e-10,2.6104828905708487e-12,2.734551664320515e-11,1.4520509170286663e-09,2.931499697751633e-16,7.2635661759541948e-14,6.3723720203024136e-12,1.3662094370140713e-08,3.4035660825870653e-10,1.1827446222848212e-13,1.794467232243946e-08,3.824251313097307e-10,1.3289334083807977e-13,6.7649399919703097e-08,3.7875159112799485e-08,1.1380137145079253e-09,3.954615741570849e-13,1.7796230211450345e-10,6.1842182779298109e-14,6.7970988090748584e-16,2.5041665300948526e-08,3.2645244346262963e-07,1.6337634698168009e-09,5.6773540160131194e-13,3.1567168523336926e-20,9.934648564080359e-18,8.411787125619029e-11,9.934648763591115e-18
0.6037642797135353,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103063007858,0.099948081330468952,0.0,0.099965261914787551,1.9205884019482034e-29,4.0262164037813981e-07,-4.8473826092000984e-29,4.1823452053253845e-06,-1.6363481051565259e-31,6.5910196611171092e-06,1.9604831233610369e-12,1.4424135347057103e-12,2.4840053605001275e-09,0.0,-3.2086920142561834e-34,-4.3554632682571755e-41,3.6547191863235117e-29,2.0902473528390616e-10,3.4732114932345642e-05,3.4738085212325916e-05,1.8074205051661174e-10,1.9096163261035419e-05,1.3991165113735294e-10,2.6067861017007086e-12,2.7286986399776812e-11,1.4533715145067244e-09,2.9335427935618389e-16,7.2636423160212147e-14,6.3640897001245117e-12,1.3672023341640756e-08,3.4037135995961993e-10,1.1827958112177323e-13,1.7958534896342516e-08,3.8245688558382715e-10,1.3290436724427372e-13,6.7726452524948939e-08,3.7913691251282523e-08,1.1385420538075123e-09,3.9564514833027127e-13,1.7802147908530846e-10,6.1862743028458724e-14,6.8127095812570144e-16,2.5071148054816085e-08,3.2741089424785175e-07,1.6374292430888156e-09,5.6900922829813205e-13,3.1590078227462838e-20,9.9282864533853442e-18,8.4064007783455624e-11,9.9282866606813562e-18
0.6047229345495626,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410306151131324,0.099948072872792143,0.0,0.099965261916943673,7.8080189294245881e-29,4.032056750720023e-07,-4.8474505033599463e-29,4.1861388964386514e-06,-1.6293289854373537e-31,6.5864682722840996e-06,1.9649755525083592e-12,1.4434600223290734e-12,2.4857309762286235e-09,0.0,-3.4383957471910104e-34,-4.3696654035963367e-41,-1.7193218431275208e-28,2.0902660640182301e-10,3.4732109836781609e-05,3.4738083056203759e-05,1.8061722902705156e-10,1.9110007301015937e-05,1.4011459540923847e-10,2.6030985207896467e-12,2.7228644175607567e-11,1.4546897377947784e-09,2.9355804467657471e-16,7.2637068866659622e-14,6.3558267514574754e-12,1.3681926368560368e-08,3.4038554171903128e-10,1.1828450196126121e-13,1.7972361222661523e-08,3.8248792820609451e-10,1.329151463517103e-13,6.7803336784153009e-08,3.7952132701756444e-08,1.1390671547109925e-09,3.958275971410027e-13,1.7808019913788929e-10,6.1883144496485147e-14,6.828320418996893e-16,2.5100566337137772e-08,3.2836974437406457e-07,1.6410923918688002e-09,5.7028214283326698e-13,3.1612979912628137e-20,9.9219174405315753e-18,8.4010085860324712e-11,9.921917655537846e-18
0.6056815893855899,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103060015252292,0.099948064420117527,0.0,0.099965261919099088,-3.0902844257441546e-28,4.0378992824829743e-07,-4.847540200955389e-29,4.1899257743787211e-06,-1.6223778584384856e-31,6.5819249356849777e-06,1.9694679939074676e-12,1.4445061440137691e-12,2.487451997196342e-09,0.0,-1.4197632004131215e-34,-4.3838677170108202e-41,1.2374069830167423e-28,2.090281464453755e-10,3.4732104743684272e-05,3.4738080900789213e-05,1.8049262836815618e-10,1.9123846489790582e-05,1.4031761558189877e-10,2.5994201173541704e-12,2.717049024160892e-11,1.4560055933604264e-09,2.9376126734167353e-16,7.2637599525615134e-14,6.3475831227607317e-12,1.3691803526994071e-08,3.4039915665959246e-10,1.1828922583199877e-13,1.798615140686478e-08,3.8251826297706732e-10,1.3292567948081334e-13,6.7880053139425531e-08,3.7990483703895784e-08,1.1395890319546731e-09,3.9600892571017998e-13,1.781384644105733e-10,6.1903387926601948e-14,6.843931297511199e-16,2.512992031381035e-08,3.2932899099392692e-07,1.6447529105664285e-09,5.7155414326350157e-13,3.1635873572640399e-20,9.9155416374855997e-18,8.3956106434802579e-11,9.9155418601439491e-18
0.6066402442216172,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103058519675713,0.099948055972437749,0.0,0.099965261921253809,-2.9811023510594688e-28,4.0437439930856043e-07,-4.8476075152032206e-29,4.1937058576910507e-06,-1.61542134944257e-31,6.577389632032319e-06,1.9739604404660391e-12,1.4455518994463332e-12,2.4891684369495052e-09,0.0,-1.6448474117510552e-34,-4.39807024541446e-41,8.8461070091992022e-29,2.0902935726563309e-10,3.4732099652998282e-05,3.4738078746065934e-05,1.8036824801166784e-10,1.9137680823634628e-05,1.4052071144707672e-10,2.5957508659354437e-12,2.711252194634954e-11,1.4573190876485443e-09,2.9396394895147259e-16,7.2638015780382447e-14,6.3393587550891518e-12,1.3701654892779405e-08,3.4041220788750907e-10,1.1829375381361263e-13,1.7999905554068463e-08,3.8254789367745723e-10,1.3293596794587435e-13,6.7956602031904942e-08,3.8028744496740705e-08,1.1401077002118728e-09,3.961891391372402e-13,1.7819627703181647e-10,6.1923474058343656e-14,6.8595421921541104e-16,2.5159210150384957e-08,3.3028863127277615e-07,1.6484107936669054e-09,5.7282522767383898e-13,3.1658759201307367e-20,9.9091591553231281e-18,8.3902070447406918e-11,9.9091593855541323e-18
0.6075988990576445,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410305702458404,0.099948047529745523,0.0,0.099965261923407836,-1.04792089897744e-28,4.0495908764580737e-07,-4.8476628026094603e-29,4.1974791648572035e-06,-1.608482468241928e-31,6.5728623420851329e-06,1.9784528851315141e-12,1.4465972883473045e-12,2.4908803089911423e-09,0.0,-3.0549879870826673e-34,-4.4122729760444922e-41,-2.3825459470984951e-28,2.0903024070373886e-10,3.4732094564729073e-05,3.4738076592034796e-05,1.8024408742984534e-10,1.9151510298885477e-05,1.4072388279383858e-10,2.5920907329585637e-12,2.7054739299563196e-11,1.4586302270820806e-09,2.9416609110087341e-16,7.2638318270795811e-14,6.3311535814784585e-12,1.3711480541497667e-08,3.4042469849259268e-10,1.1829808697982208e-13,1.801362376903784e-08,3.8257682406841612e-10,1.3294601305390483e-13,6.803298390175689e-08,3.8066915318697657e-08,1.1406231740922926e-09,3.9636824249936517e-13,1.7825363912031732e-10,6.1943403627982756e-14,6.8751530784193475e-16,2.5188436012066431e-08,3.3124866238856924e-07,1.6520660357345973e-09,5.7409539417553769e-13,3.1681636792576067e-20,9.902770104246351e-18,8.3847978831228029e-11,9.9027703419726093e-18
0.6085575538936718,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103055529977818,0.099948039092033439,0.0,0.099965261925561155,-4.9885178829795918e-28,4.0554399266333553e-07,-4.8477362960177801e-29,4.2012457142951174e-06,-1.6016096438249552e-31,6.5683430466509642e-06,1.982945320890882e-12,1.4476423104804476e-12,2.4925876267762116e-09,0.0,-2.5784715705734658e-34,-4.4264758827415544e-41,1.2551373906498923e-28,2.0903079859105755e-10,3.4732089478933437e-05,3.4738074438717504e-05,1.8012014609555044e-10,1.9165334911900676e-05,1.4092712941519384e-10,2.5884396879093809e-12,2.6997142841092648e-11,1.4599390180621276e-09,2.9436769537896381e-16,7.263850763323058e-14,6.3229675510800421e-12,1.3721280548475609e-08,3.4043663154782237e-10,1.1830222639834921e-13,1.8027306156189241e-08,3.8260505789091335e-10,1.3295581610445128e-13,6.8109199188174853e-08,3.8104996407540494e-08,1.1411354681395787e-09,3.965462408504041e-13,1.7831055278463262e-10,6.1963177368458032e-14,6.8907639319385267e-16,2.5217598063713175e-08,3.3220908153184578e-07,1.655718631395704e-09,5.7536464090016401e-13,3.1704506340452546e-20,9.8963745935899125e-18,8.3793832511974151e-11,9.8963748387597467e-18
0.6095162087296991,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103054035857602,0.099948030659294293,0.0,0.09996526192771378,-3.3415158262125077e-28,4.0612911376737464e-07,-4.8478112148206414e-29,4.205005524359361e-06,-1.5947726429060183e-31,6.5638317265897406e-06,1.9874377407704546e-12,1.4486869655272727e-12,2.4942904037135428e-09,0.0,-1.9235922019803987e-34,-4.4406789798982078e-41,1.2746550755404863e-30,2.0903103274913664e-10,3.4732084395533915e-05,3.4738072286090462e-05,1.7999642348485526e-10,1.9179154659064405e-05,1.411304511043946e-10,2.5847977061991285e-12,2.6939729644944434e-11,1.4612454669671193e-09,2.9456876336952602e-16,7.263858450074493e-14,6.3148006064111207e-12,1.3731054988785904e-08,3.4044801011019641e-10,1.1830617313179231e-13,1.8040952819590609e-08,3.8263259886664552e-10,1.3296537839147827e-13,6.8185248329375469e-08,3.8142988000410721e-08,1.1416445968359972e-09,3.9672313922348992e-13,1.7836702012372951e-10,6.1982796008996908e-14,6.9063747284777128e-16,2.5246696469835322e-08,3.3316988590565289e-07,1.6593685753528405e-09,5.7663296600874742e-13,3.1727367838912172e-20,9.8899727318141688e-18,8.3739632408031983e-11,9.8899729843455682e-18
0.6104748635657264,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103052542223904,0.099948022231520828,0.0,0.099965261929865698,-1.4116129777084844e-29,4.0671445035642068e-07,-4.8478776933993061e-29,4.2087586133413449e-06,-1.5879570727246678e-31,6.5593283628066653e-06,1.9919301378356863e-12,1.4497312532389996e-12,2.4959886531678244e-09,0.0,-2.0913045154538895e-34,-4.454882273840528e-41,-2.7102570435492707e-29,2.0903094498964013e-10,3.4732079314568611e-05,3.4738070134166282e-05,1.7987291907358566e-10,1.9192969536822759e-05,1.4133384765261564e-10,2.5811647541865871e-12,2.6882500386747617e-11,1.4625495801540749e-09,2.9476929665106954e-16,7.2638549502900325e-14,6.3066526854428163e-12,1.3740803937247732e-08,3.4045883722053287e-10,1.1830992823674318e-13,1.8054563862962773e-08,3.826594506979344e-10,1.3297470120127597e-13,6.8261131762598669e-08,3.8180890333818246e-08,1.1421505746008388e-09,3.9689894262945305e-13,1.7842304322687302e-10,6.200226027574475e-14,6.9219854439412036e-16,2.5275731394594571e-08,3.3413107272550321e-07,1.6630158623830803e-09,5.7790036768574117e-13,3.1750221282099376e-20,9.883564626528502e-18,8.3685379430518026e-11,9.883564886355583e-18
0.6114335184017538,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103051049077256,0.099948013808705757,0.0,0.099965261932016894,1.5197615217355975e-28,4.0730000183642529e-07,-4.8479427933002937e-29,4.212504999469584e-06,-1.5811745038352087e-31,6.5548329362577076e-06,1.996422505190965e-12,1.4507751733473089e-12,2.4976823884584787e-09,0.0,-2.3638833047986019e-34,-4.4690857574925025e-41,1.6324781300399381e-29,2.0903053711461329e-10,3.4732074236033098e-05,3.4738067982945281e-05,1.7974963233949301e-10,1.9206779541642262e-05,1.4153731885341997e-10,2.5775408044528417e-12,2.682545382003262e-11,1.4638513639579642e-09,2.9496929679675493e-16,7.2638403265931118e-14,6.2985237315816752e-12,1.3750527468428414e-08,3.4046911590314495e-10,1.1831349276420412e-13,1.8068139389681277e-08,3.8268561706731022e-10,1.329837858135958e-13,6.8336849924108201e-08,3.821870364364247e-08,1.1426534157884293e-09,3.9707365605665833e-13,1.7847862417335048e-10,6.2021570891286433e-14,6.9375960543676618e-16,2.5304703001803907e-08,3.3509263921932977e-07,1.6666604873263579e-09,5.791668441383259e-13,3.1773066664167e-20,9.8771503844863662e-18,8.3631074483324035e-11,9.8771506515429367e-18
0.6123921732377811,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103049556418191,0.099948005390841907,0.0,0.099965261934167438,2.067510274857447e-28,4.0788576761379859e-07,-4.848010911764367e-29,4.2162447009099517e-06,-1.5744302301557296e-31,6.5503454279467231e-06,2.0009148359793825e-12,1.4518187255822033e-12,2.4993716228593194e-09,0.0,-2.2963105754588562e-34,-4.4832894270218557e-41,-3.3409911200157193e-30,2.0902981091650064e-10,3.4732069159916948e-05,3.4738065832425447e-05,1.7962656276172511e-10,1.922058467002895e-05,1.4174086450048902e-10,2.5739258268575921e-12,2.6768589487105464e-11,1.465150824691956e-09,2.9516876537436873e-16,7.2638146412741428e-14,6.2904136879211845e-12,1.3760225656643589e-08,3.4047884916667891e-10,1.1831686775975061e-13,1.8081679502776814e-08,3.8271110163848996e-10,1.3299263350170321e-13,6.8412403249187217e-08,3.8256428165132547e-08,1.1431531346923994e-09,3.9724728447241677e-13,1.7853376503306993e-10,6.2040728574926676e-14,6.9532065359302004e-16,2.5333611454926019e-08,3.360545826274135e-07,1.6703024451002317e-09,5.804323936007921e-13,3.1795903979330133e-20,9.870730111595296e-18,8.3576718463183535e-11,9.8707303858121566e-18
0.6133508280738084,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103048064247212,0.099947996977922088,0.0,0.099965261936317246,1.7414308708670066e-28,4.0847174709527923e-07,-4.8480792828103988e-29,4.2199777357659343e-06,-1.567719394922193e-31,6.5458658189267139e-06,2.0054071233825275e-12,1.4528619096846644e-12,2.501056369599596e-09,0.0,-2.1700412044682657e-34,-4.4974932838818248e-41,-2.330014615859683e-30,2.0902876817812498e-10,3.4732064086223991e-05,3.4738063682609226e-05,1.7950370982059379e-10,1.9234384918525936e-05,1.4194448438769431e-10,2.5703197932049199e-12,2.6711906416030372e-11,1.4664479686476038e-09,2.9536770394642624e-16,7.2637779562883857e-14,6.2823224965540815e-12,1.3769898575958772e-08,3.4048804000365938e-10,1.1832005426330836e-13,1.8095184304937211e-08,3.8273590805582224e-10,1.3300124553201621e-13,6.8487792172139274e-08,3.8294064132908561e-08,1.1436497455431047e-09,3.9741983282199788e-13,1.7858846786618218e-10,6.2059734042615225e-14,6.9688168649359718e-16,2.5362456917073204e-08,3.3701690020234041e-07,1.673941730687886e-09,5.8169701432993306e-13,3.1818733221873398e-20,9.8643039129248572e-18,8.352231225972696e-11,9.8643041942355372e-18
0.6143094829098357,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103046572564854,0.099947988569939111,0.0,0.099965261938466374,1.4817035274932645e-28,4.0905793968951518e-07,-4.8481459640442219e-29,4.2237041220788802e-06,-1.5610397440884814e-31,6.5413940902988638e-06,2.0098993606202831e-12,1.4539047253946235e-12,2.5027366418636994e-09,0.0,-2.1815686544170927e-34,-4.5116973281915756e-41,2.2242380890925674e-30,2.0902741067275208e-10,3.4732059014951223e-05,3.4738061533497066e-05,1.793810729978196e-10,1.9248180283711868e-05,1.4214817830953604e-10,2.5667226739812169e-12,2.6655404021790604e-11,1.4677428020948361e-09,2.9556611407014608e-16,7.2637303332593041e-14,6.2742501004263703e-12,1.3779546300190226e-08,3.4049669139066137e-10,1.1832305330928332e-13,1.8108653898508505e-08,3.8276003994451909e-10,1.3300962316435813e-13,6.8563017126287105e-08,3.8331611780962221e-08,1.144143262508213e-09,3.9759130602890763e-13,1.786427347232013e-10,6.2078588006936575e-14,6.984427017825083e-16,2.5391239551006717e-08,3.3797958920894636e-07,1.6775783391403087e-09,5.8296070460624851e-13,3.1841554386136258e-20,9.8578718927103042e-18,8.3467856755524658e-11,9.8578721810483636e-18
0.615268137745863,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103045081371616,0.09994798016688583,0.0,0.09996526194061478,1.6302536694540758e-28,4.0964434480621992e-07,-4.8482120317038688e-29,4.2274238778282259e-06,-1.5543931661739599e-31,6.5369302232130424e-06,2.0143915409506206e-12,1.4549471724548961e-12,2.5044124527912056e-09,0.0,-2.2213806028580183e-34,-4.5259015579033652e-41,-7.0827367072660518e-31,2.0902574016416759e-10,3.4732053946096226e-05,3.4738059385089428e-05,1.7925865177645116e-10,1.9261970762201189e-05,1.423519460608866e-10,2.5631344407238342e-12,2.6599081494294919e-11,1.4690353312820654e-09,2.9576399729745451e-16,7.2636718334808968e-14,6.266196442643422e-12,1.3789168902905645e-08,3.405048062885827e-10,1.1832586592663082e-13,1.8122088385495924e-08,3.8278350091097274e-10,1.330177676520073e-13,6.8638078543970859e-08,3.8369071342657601e-08,1.1446336996938834e-09,3.9776170899527613e-13,1.7869656764518222e-10,6.2097291177188708e-14,7.0000369711700119e-16,2.5419959519135937e-08,3.3894264692426171e-07,1.6812122655790747e-09,5.842234627347554e-13,3.18643674665177e-20,9.8514341543591961e-18,8.3413352826138567e-11,9.8514344496584106e-18
0.6162267925818903,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103043590667997,0.099947971768755181,0.0,0.099965261942762479,1.8099728837439377e-28,4.1023096185633557e-07,-4.8482783303452808e-29,4.2311370209317524e-06,-1.5477803901620095e-31,6.5324741988673723e-06,2.0188836576694026e-12,1.4559892506118652e-12,2.5060838154773496e-09,0.0,-2.2042924721234999e-34,-4.5401059715592744e-41,-1.1926478791658529e-31,2.0902375840672445e-10,3.473204887965799e-05,3.4738057237387273e-05,1.7913644564084246e-10,1.9275756350644456e-05,1.4255578743705316e-10,2.5595550644481162e-12,2.6542938168520158e-11,1.4703255624362834e-09,2.9596135517503959e-16,7.2636025179192894e-14,6.2581614663174128e-12,1.3798766457425102e-08,3.4051238764259853e-10,1.1832849313883793e-13,1.8135487867565353e-08,3.8280629454269344e-10,1.3302568024166875e-13,6.8712976856547622e-08,3.8406443050731939e-08,1.1451210711444034e-09,3.9793104660172601e-13,1.7874996866366284e-10,6.2115844259365899e-14,7.0156467016749406e-16,2.5448616983517962e-08,3.399060706374615e-07,1.684843505192932e-09,5.8548528704378421e-13,3.1887172457477286e-20,9.8449908004578383e-18,8.3358801340176472e-11,9.8449911026527695e-18
