Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50),CH4OX(57)
0.0003394673034484204,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15759520653123102,0.04506614062453862,0.0045260122305956245,0.028793415933216712,0.099420674603885081,1.4475059640723714e-10,4.0868019669732418e-09,2.2095873321076957e-15,1.8281087056119884e-26,5.7078264327506691e-11,3.5428671784592908e-26,3.5011992831952736e-17,7.6468541241819067e-21,2.0133937947441325e-08,2.0776364709596336e-26,7.3049147993111187e-28,4.0717814503326103e-10,2.1053904168591018e-21,0.0013600090691903684,0.001432830252718774,2.0285149149844427e-10,7.1909324311399033e-08,1.3072399976141444e-16,2.0117603018786054e-11,1.1506993699361457e-07,5.5549155865698289e-07,0.0077266670507454664,0.024780195837897583,9.6843224307181363e-08,7.4195675684904532e-13,2.1204616514494298e-09
0.0003395775883414679,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15759203939813507,0.045056350164092998,0.0045096934363191904,0.028798533615668656,0.099439587204085328,1.4522490330510382e-10,4.0877074413187785e-09,2.20982885892146e-15,1.8306605162951802e-26,5.7019974936137597e-11,3.5449191083430402e-26,3.5070011904058499e-17,7.6493548517155177e-21,2.0137168563347049e-08,2.081515231635379e-26,7.3093167210191909e-28,4.0683742294119359e-10,2.1071874724279973e-21,0.0013596862843562032,0.0014300109181160008,2.0280205582343376e-10,7.2027487733330864e-08,1.3068600555529604e-16,2.0179986112958673e-11,1.152609563356572e-07,5.5499470506538961e-07,0.0077279811232184893,0.024785191194397045,9.6854143254812912e-08,7.4334075590063784e-13,2.1207596021426955e-09
0.00033968787323451543,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15758887086031201,0.045046562755377877,0.0044933853048503411,0.028803642837056491,0.099458494089623928,1.4570248822054342e-10,4.0886138637606876e-09,2.2100700365330451e-15,1.8332215063887729e-26,5.6961575342324445e-11,3.5469696094479363e-26,3.5128338880977837e-17,7.6518518468242869e-21,2.0140395001309378e-08,2.0854140261819945e-26,7.3137258379100757e-28,4.0649572988505291e-10,2.1089851148300534e-21,0.0013593635913674476,0.0014271881517277758,2.0275263098697265e-10,7.2146282692862515e-08,1.3064801359710298e-16,2.0242811239683967e-11,1.1545301015737581e-07,5.5449653859899987e-07,0.0077292946235484493,0.024790191867389885,9.6865025901808687e-08,7.4473198777591818e-13,2.1210570806462133e-09
0.00033979815812756295,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15758570091966767,0.045036778398183715,0.0044770878520292556,0.028808743582359842,0.099477395260793786,1.4618338460651092e-10,4.0895212368330062e-09,2.2103108647631848e-15,1.8357917410708221e-26,5.6903064921818563e-11,3.5490186754243536e-26,3.5186976383564234e-17,7.6543450986131112e-21,2.0143617254544513e-08,2.0893330228806083e-26,7.3181421898387229e-28,4.0615306072582092e-10,2.1107833431858803e-21,0.0013590409902364761,0.0014243619363178365,2.0270321697432801e-10,7.2265714590332375e-08,1.3061002384393094e-16,2.0306082987263341e-11,1.1564610735930093e-07,5.5399705217118759e-07,0.0077306075518375978,0.024795197872084826,9.6875872167261782e-08,7.4613051389047401e-13,2.1213540862908081e-09
0.00033990844302061047,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15758252957817337,0.045026997092303511,0.0044608010938065575,0.028813835836485582,0.099496290717878882,1.4666762636876909e-10,4.0904295630796968e-09,2.2105513434312879e-15,1.8383712861978927e-26,5.684444304479775e-11,3.5510662998963601e-26,3.5245927063691035e-17,7.6568345961327883e-21,2.0146835316226733e-08,2.0932723919824549e-26,7.3225658170008942e-28,4.0580941027898173e-10,2.1125821566135208e-21,0.0013587184809762875,0.0014215322545114827,2.0265381377070841e-10,7.2385788890222478e-08,1.3057203625257343e-16,2.0369806007004421e-11,1.1584025694799623e-07,5.5349623863167819e-07,0.0077319199081907937,0.024800209223760073,9.6886681969800004e-08,7.4753639638583092e-13,2.1216506184038895e-09
0.000340018727913658,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15757935683786711,0.045017218837532819,0.0044445250462444236,0.028818919584267248,0.099515180461154151,1.4715524787361214e-10,4.0913388450547029e-09,2.2107914723554348e-15,1.8409602083145077e-26,5.6785709075798705e-11,3.5531124764614967e-26,3.5305193604731033e-17,7.6593203283795282e-21,2.015004917948798e-08,2.0972323057387472e-26,7.3269967599372796e-28,4.0546477331396746e-10,2.1143815542284312e-21,0.001358396063600509,0.0014186990887940032,2.0260442136126303e-10,7.2506511122270068e-08,1.3053405077951767e-16,2.0433985014579989e-11,1.1603546803824638e-07,5.5299409076567256e-07,0.0077332316927155318,0.024805225937763856,9.6897455227581137e-08,7.4894969814190383e-13,2.1219466763094197e-09
0.0003401290128067055,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15757618270085444,0.045007443633669805,0.0044282597255175934,0.028823994810464531,0.099534064490885379,1.4764628395477269e-10,4.0922490853220179e-09,2.2110312513523641e-15,1.8435585746613802e-26,5.6726862373658478e-11,3.5551571986905842e-26,3.5364778722001403e-17,7.6618022842945328e-21,2.015325883741755e-08,2.1012129384273686e-26,7.3314350595370455e-28,4.0511914455366679e-10,2.116181535143471e-21,0.0013580737381234081,0.0014158624215092463,2.0255503973108152e-10,7.2627886882458992e-08,1.3049606738094242e-16,2.0498624791049367e-11,1.1623174985457467e-07,5.5249060129310464e-07,0.007734542905521993,0.024810248029514932,9.6908191858289341e-08,7.5037048278835039e-13,2.1222422593278951e-09
0.000340239297699753,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15757300716930944,0.044997671480515186,0.0044120051479147474,0.028829061499762519,0.099552942807329223,1.4814076992332088e-10,4.093160286455765e-09,2.2112706802374594e-15,1.8461664531876335e-26,5.6667902291427078e-11,3.5572004601274335e-26,3.5424685163342696e-17,7.664280452763355e-21,2.0156464283061571e-08,2.1052144663913336e-26,7.3358807570431294e-28,4.0477251867371654e-10,2.1179820984688915e-21,0.001357751504559902,0.0014130222348576688,2.0250566886519306e-10,7.2749921833753712e-08,1.3045808601271365e-16,2.0563730183613425e-11,1.1642911173227729e-07,5.5198576286792161e-07,0.007735853546723106,0.02481527551450332,9.6918891779129913e-08,7.517988147127862e-13,2.1225373667763085e-09
0.00034034958259280054,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15756983024547577,0.044987902377872292,0.0043957613298395417,0.028834119636771148,0.099571815410732928,1.486387415749229e-10,4.0940724510402682e-09,2.2115097588247404e-15,1.8487839125595259e-26,5.660882817630558e-11,3.5592422542886363e-26,3.5484915709568202e-17,7.6667548226154479e-21,2.01596655094226e-08,2.1092370680667672e-26,7.3403338940560101e-28,4.0442489030198627e-10,2.1197832433123149e-21,0.0013574293629255608,0.0014101785108948642,2.0245630874856499e-10,7.2872621707377168e-08,1.3042010663038011e-16,2.0629306107137287e-11,1.1662756311971839e-07,5.5147956807713911e-07,0.0077371636164345727,0.024820308408290793,9.6929554906824611e-08,7.5323475907509112e-13,2.1228319979681239e-09
0.00034045986748584806,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15756665193166755,0.044978136325547105,0.0043795282878117412,0.028839169206024608,0.099590682301334471,1.4914023519803314e-10,4.0949855816701119e-09,2.2117484869268499e-15,1.8514110221707298e-26,5.6549639369573001e-11,3.5612825746633362e-26,3.5545473174943555e-17,7.6692253826236524e-21,2.0162862509459304e-08,2.1132809240142389e-26,7.3447945125381232e-28,4.0407625401799954e-10,2.1215849687787303e-21,0.0013571073132366196,0.001407331231530018,2.0240695936610307e-10,7.2995992304236935e-08,1.3038212918917119e-16,2.069535754574246e-11,1.1682711358086438e-07,5.5097200943988009e-07,0.0077384731147749014,0.024825346726511516,9.6940181157607501e-08,7.5467838182373038e-13,2.123126152213249e-09
0.0003406059875357935,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15756243874335205,0.044965201662201505,0.0043580372268234979,0.028845846322430316,0.099615670861319727,1.4981016782041551e-10,4.0961969105494246e-09,2.2120642454356089e-15,1.8549067483482528e-26,5.6471040407741085e-11,3.5639835805639529e-26,3.562621611907791e-17,7.6724928209638081e-21,2.01670917975842e-08,2.1186718083881608e-26,7.3507161265618286e-28,4.0361277272128318e-10,2.12397302631988e-21,0.0013566807607476277,0.0014035532711344065,2.0234159126732122e-10,7.3160493101977608e-08,1.3033181455197827e-16,2.078361226938619e-11,1.1709321381298304e-07,5.5029741497751232e-07,0.0077402072320017726,0.024832030540042214,9.6954203282342873e-08,7.5660302486965025e-13,2.1235151509887731e-09
0.0003407521075857389,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15755822312495157,0.044952272352751267,0.0043365651508429645,0.02885250833495228,0.099640649393692479,1.5048643465906123e-10,4.0974099459302766e-09,2.2123793879121837e-15,1.8584197033322223e-26,5.639223738098433e-11,3.5666819725471026e-26,3.5707544674033574e-17,7.675753525110558e-21,2.0171313637578438e-08,2.1241007553818767e-26,7.3566510477022191e-28,4.03147499626982e-10,2.1263620994424415e-21,0.0013562543697347791,0.0013997689945608148,2.0227624194975293e-10,7.3326195480782012e-08,1.3028150313736324e-16,2.0872722560438607e-11,1.1736128324960789e-07,5.4962039534940265e-07,0.00774194034672089,0.024838723940186928,9.6968160326355756e-08,7.5854142157811752e-13,2.1239033096686771e-09
0.00034089822763568435,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15755400508243922,0.044939348396766533,0.0043151120992560368,0.028859155206993722,0.099665617898928388,1.5116912426804213e-10,4.0986246939318075e-09,2.2126939139094457e-15,1.8619500546058708e-26,5.63132287078892e-11,3.5693777352426018e-26,3.5789465666512562e-17,7.6790074684826535e-21,2.0175528012700921e-08,2.1295682027798055e-26,7.3625993765723942e-28,4.0268042172493535e-10,2.1287521860431175e-21,0.0013558281402413759,0.0013959783585139598,2.0221091137777471e-10,7.3493113513828815e-08,1.302311948385378e-16,2.0962700590217716e-11,1.1763134509733569e-07,5.4894093259181661e-07,0.0077436724592316736,0.024845426963905997,9.6982052090779847e-08,7.6049373191047874e-13,2.1242906266185481e-09
0.0003410443476856298,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15754978462202041,0.044926429793825606,0.0042936781118237521,0.028865786901715429,0.099690576377472903,1.518583268456837e-10,4.0998411607058125e-09,2.2130078229758626e-15,1.8654979720434557e-26,5.6234012787740581e-11,3.5720708531922436e-26,3.5871986033992108e-17,7.6822546243168347e-21,2.0179734906069109e-08,2.1350745953953583e-26,7.3685612149648826e-28,4.0221152584727151e-10,2.13114328401029e-21,0.0013554020723128891,0.0013921813192225487,2.0214559951555949e-10,7.3661261504140174e-08,1.3018088954766826e-16,2.1053558760640301e-11,1.1790342294360465e-07,5.4825900851930856e-07,0.0077454035698429008,0.02485213964839143,9.6995878375176235e-08,7.6246011842770938e-13,2.1246771001925942e-09
0.0003411904677355752,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15754556175013751,0.044913516543515171,0.0042722632286873201,0.028872403382033118,0.099715524829740845,1.5255413427225363e-10,4.1010593524370276e-09,2.2133211146554465e-15,1.8690636279550406e-26,5.6154588000207099e-11,3.5747613108487846e-26,3.5955112827040779e-17,7.6854949656656088e-21,2.0183934300657193e-08,2.1406203852134357e-26,7.3745366658707115e-28,4.0174079866582183e-10,2.1335353912239636e-21,0.001354976165997003,0.0013883778324321205,2.020803063270776e-10,7.3830653988502689e-08,1.3013058715587607e-16,2.1145309707696324e-11,1.1817754076309781e-07,5.4757460472240893e-07,0.0077471336788729689,0.024858862031069424,9.7009638977518641e-08,7.6444074633613833e-13,2.1250627287335307e-09
0.00034133658778552064,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1575413364734741,0.044900608645430169,0.0042508674903733298,0.028879004610614743,0.099740463256116185,1.5325664014880343e-10,4.1022792753434439e-09,2.2136337884877092e-15,1.8726471971325584e-26,5.6074952705019306e-11,3.577449092574917e-26,3.6038853211681126e-17,7.6887284653949731e-21,2.0188126179294289e-08,2.1462060315375485e-26,7.3805258334989754e-28,4.012682266894888e-10,2.1359285055557051e-21,0.0013545504213436437,0.0013845678533976349,2.0201503177608634e-10,7.4001305743121854e-08,1.3008028755319768e-16,2.123796630923471e-11,1.1845372292715986e-07,5.4688770256222095e-07,0.0077488627866500312,0.024865594149602953,9.7023333694165866e-08,7.6643578354894455e-13,2.125447510572451e-09
0.00034148270783546607,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15753710879896002,0.044887706099173988,0.004229490937799116,0.028885590549877726,0.099765391656951433,1.5396593983793381e-10,4.1035009356766071e-09,2.2139458440076082e-15,1.8762488568973693e-26,5.5995105241638617e-11,3.580134182642199e-26,3.6123214471894493e-17,7.6919550961820875e-21,2.0192310524662563e-08,2.1518320011445958e-26,7.3865288232970105e-28,4.0079379626149047e-10,2.1383226248685908e-21,0.0013541248384050246,0.0013807513368757579,2.0194977582613598e-10,7.4173231788231777e-08,1.3002999062860048e-16,2.1331541688222425e-11,1.187319942115804e-07,5.4619828316831558e-07,0.0077505908935123066,0.024872336041894427,9.7036962319850353e-08,7.6844540074146785e-13,2.1258314440287034e-09
0.0003416288278854115,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15753287873377605,0.044874808904358465,0.0042081336122782118,0.028892161161986195,0.099790310032567234,1.5468213050514654e-10,4.104724339721936e-09,2.2142572807454971e-15,1.87986878714889e-26,5.5915043928918943e-11,3.5828165652299977e-26,3.620820401203741e-17,7.6951748305129047e-21,2.0196487319295337e-08,2.1574987684419662e-26,7.3925457419709219e-28,4.0031749355659111e-10,2.1407177470171366e-21,0.0013536994172356829,0.001376928237117062,2.0188453844055487e-10,7.4346447393497007e-08,1.2997969626992098e-16,2.1426049221696393e-11,1.1901237980541437e-07,5.4550632743273789e-07,0.0077523179998081606,0.024879087746088383,9.7050524647644151e-08,7.7046977140744738e-13,2.1262145274097579e-09
0.00034177494793535693,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15752864628535887,0.044861917060603926,0.004186795555525845,0.028898716408848123,0.099815218383252149,1.5540531116124094e-10,4.1059494937990225e-09,2.2145680982270733e-15,1.8835071704141456e-26,5.5834767064762498e-11,3.5854962244243904e-26,3.6293829359392598e-17,7.6983876406797822e-21,2.0200656545575155e-08,2.1632068156267843e-26,7.3985766975065074e-28,3.998393045782434e-10,2.1431138698472506e-21,0.0013532741578925246,0.001373098507858171,2.0181931958246068e-10,7.4520968083225579e-08,1.2992940436391059e-16,2.1521502542663768e-11,1.1929490531978372e-07,5.4481181600827217e-07,0.0077540441058965102,0.024885849300574209,9.706402046895522e-08,7.7250907192454226e-13,2.1265967590110801e-09
0.00034192106798530236,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15752441146140583,0.044849030567539271,0.0041654768096645242,0.028905256252112474,0.0998401167092621,1.5613558270589858e-10,4.1071764042619728e-09,2.2148782959733247e-15,1.8871641918984691e-26,5.5754272925769128e-11,3.5881731442170608e-26,3.6380098166802886e-17,7.7015934987790285e-21,2.0204818185731842e-08,2.1689566328493146e-26,7.4046217991905481e-28,3.9935921515573683e-10,2.1455109911961618e-21,0.0013528490604348613,0.0013692621023137365,2.0175411921473661e-10,7.4696809641821844e-08,1.2987911479612981e-16,2.1617915552077634e-11,1.1957959679688694e-07,5.441147293018246e-07,0.0077557692121468357,0.024892620743988909,9.7077449573480776e-08,7.7456348160636295e-13,2.1269781371159963e-09
0.0003420671880352478,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15752017426988046,0.044836149424801977,0.0041441774172297973,0.028911780653166286,0.099865005010819852,1.568730479727597e-10,4.1084050774997125e-09,2.2151878735004795e-15,1.8908400395375574e-26,5.5673559766877627e-11,3.5908473085041809e-26,3.6467018215376951e-17,7.7047923767084624e-21,2.020897222184048e-08,2.1747487183822614e-26,7.4106811576326608e-28,3.9887721094119681e-10,2.1479091088923635e-21,0.0013524241249244532,0.0013654189731681652,2.0168893730005429e-10,7.4873988119414647e-08,1.2982882745105384e-16,2.1715302417166883e-11,1.1986648071935818e-07,5.4341504747284906e-07,0.0077574933189396697,0.024899402115219894,9.7090811749219563e-08,7.7663318277929864e-13,2.1273586599955653e-09
0.0003422133080851932,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15751593471901751,0.044823273632038245,0.0041228974211761152,0.028918289573131712,0.099889883288114836,1.5761781177580973e-10,4.1096355199363164e-09,2.215496830319947e-15,1.8945349040508849e-26,5.5592625820998473e-11,3.5935187010852589e-26,3.6554597417237122e-17,7.7079842461648326e-21,2.0213118635819417e-08,2.1805835787947909e-26,7.4167548847876289e-28,3.9839327740659691e-10,2.1503082207555514e-21,0.0013519993514255568,0.0013615690725671738,2.0162377380083499e-10,7.5052519837558268e-08,1.2977854221188105e-16,2.1813677589418903e-11,1.2015558401979358e-07,5.4271275042626413e-07,0.0077592164266665313,0.024906193453407867,9.7104106782400543e-08,7.7871836082805705e-13,2.1277383259084336e-09
0.00034235942813513865,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15751169281732838,0.044810403188903017,0.0041016368648827744,0.02892478297286296,0.099914751541302319,1.5836998095691746e-10,4.1108677380313397e-09,2.2158051659382681e-15,1.8982489789963082e-26,5.5511469298639077e-11,3.5961873056619796e-26,3.6642843818331916e-17,7.7111690786412913e-21,2.0217257409428153e-08,2.1864617291297953e-26,7.4228430939781956e-28,3.9790739984061933e-10,2.1527083245965581e-21,0.0013515747400049665,0.0013577123521092381,2.015586286792928e-10,7.5232421395135073e-08,1.2972825896075776e-16,2.1913055795291376e-11,1.2044693409052966e-07,5.4200781781087294e-07,0.0077609385357305487,0.024912994797949714,9.7117334457528065e-08,7.8081920428865e-13,2.1281171331007028e-09
0.0003425055481850841,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1575074485736066,0.044797538095059965,0.0040803957921599623,0.028931260812943317,0.099939609770503424,1.5912966443472393e-10,4.1121017382801602e-09,2.2161128798570528e-15,1.9019824608259831e-26,5.5430088387521194e-11,3.5988531058370205e-26,3.6731765601350151e-17,7.7143468454247661e-21,2.0221388524265266e-08,2.192383693085471e-26,7.4289458999183167e-28,3.9741956334555558e-10,2.1551094182172889e-21,0.0013511502907320586,0.0013538487628368782,2.0149350189736696e-10,7.5413709674402821e-08,1.2967797757841722e-16,2.2013452065814819e-11,1.2074055879372752e-07,5.4130022901206947e-07,0.0077626596465462374,0.024919806188501446,9.7130494557262369e-08,7.8293590487946417e-13,2.1284950798057894e-09
0.0003426516682350295,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1575032019969333,0.044784678350181642,0.0040591742472549444,0.028937723053681957,0.099964457975804097,1.5989697325503014e-10,4.1133375272143061e-09,2.2164199715729305e-15,1.9057355489436329e-26,5.534848125219046e-11,3.6015160851128545e-26,3.682137108871327e-17,7.717517517593308e-21,2.0225511961766275e-08,2.198350003202359e-26,7.4350634187369438e-28,3.9692975283402941e-10,2.1575114994106594e-21,0.0013507260036788389,0.0013499782552277241,2.0142839341680364e-10,7.559640184719028e-08,1.2962769794464065e-16,2.211488171196442e-11,1.2103648647168773e-07,5.4058996314993179e-07,0.0077643797595403378,0.024926627664981205,9.7143586862530494e-08,7.8506865762336553e-13,2.1288721642442832e-09
0.00034279778828497494,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15749895309668338,0.044771823953949512,0.004037972274858386,0.028944169655110832,0.099989296157255284,1.6067202064269507e-10,4.114575111401804e-09,2.2167264405774859e-15,1.9095084457633417e-26,5.5266646033616836e-11,3.6041762268905163e-26,3.6911668745631492e-17,7.7206810660133929e-21,2.0229627703201456e-08,2.2043612010558656e-26,7.4411957680023249e-28,3.9643795302575182e-10,2.1599145659605272e-21,0.0013503018789199912,0.0013461007791853773,2.0136330319903531e-10,7.5780515381272634e-08,1.295774199375624e-16,2.2217360376783341e-11,1.2133474595744636e-07,5.398769990719833e-07,0.0077660988751513784,0.024933459267572275,9.7156611152311975e-08,7.8721766084616547e-13,2.129248384623797e-09
0.00034294390833492037,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15749470188253073,0.044758974906053989,0.0040167899201107738,0.028950600576981463,0.10001412431487167,1.6145492205501525e-10,4.1158144974475281e-09,2.2170322863572037e-15,1.9133013567697152e-26,5.5184580848786394e-11,3.6068335144683694e-26,3.7002667183241153e-17,7.7238374613371571e-21,2.0233735729673607e-08,2.2104178374533225e-26,7.4473430667468858e-28,3.9594414844409613e-10,2.1623186156416265e-21,0.0013498779165329268,0.0013422162840301117,2.0129823120533594e-10,7.5966068046921167e-08,1.2952714343459872e-16,2.2320903980132002e-11,1.2163536658568302e-07,5.3916131535068373e-07,0.0077678169938307793,0.024940301036726217,9.7169567203881327e-08,7.8938311635372229e-13,2.1296237391388273e-09
0.0003430900283848658,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15749044836445525,0.044746131206194521,0.0039956272286089502,0.028957015778761638,0.10003894244863214,1.6224579523662902e-10,4.1170556919935502e-09,2.2173375083934093e-15,1.9171144905796462e-26,5.5102283790284049e-11,3.6094879310408335e-26,3.7094375161834226e-17,7.7269866739996064e-21,2.0237836022115808e-08,2.2165204726361197e-26,7.4535054354925928e-28,3.9544832341270446e-10,2.1647236462195024e-21,0.0013494541165978294,0.0013383247184894031,2.0123317739659806e-10,7.6153077923607196e-08,1.2947686831109252e-16,2.2425528814896235e-11,1.2193837820389077e-07,5.3844289027649045e-07,0.0077695341160421271,0.024947153013165965,9.7182454792405988e-08,7.9156522936245876e-13,2.1299982259706011e-09
0.00034323614843481123,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15748619255274743,0.044733292854079641,0.0039744842464128002,0.028963415219632128,0.1000637505584781,1.6304476027604702e-10,4.1182987017194936e-09,2.2176421061622082e-15,1.9209480590054097e-26,5.5019752925867428e-11,3.6121394596971007e-26,3.7186801594176614e-17,7.7301286742157769e-21,2.0241928561289126e-08,2.2226696764871209e-26,7.4596829962769265e-28,3.9495046205192465e-10,2.1671296554504395e-21,0.0013490304791977114,0.0013344260306882389,2.0116814173362798e-10,7.6341563406914759e-08,1.2942659444216992e-16,2.2531251430897978e-11,1.2224381118386597e-07,5.37721701854551e-07,0.0077712502422626626,0.024954015237889059,9.719527369145183e-08,7.9376420878116232e-13,2.1303718432869257e-09
0.00034338226848475666,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1574819344580167,0.044720459849427047,0.0039533610200520692,0.028969798858483355,0.10008854864431437,1.6385193966390981e-10,4.1195435333429018e-09,2.2179460791344208e-15,1.9248022771196753e-26,5.4936986298031228e-11,3.6147880834198244e-26,3.7279955548914841e-17,7.7332634319778277e-21,2.0246013327780249e-08,2.2288660287445016e-26,7.4658758726793993e-28,3.9445054827524941e-10,2.1695366410813931e-21,0.0013486070044184616,0.0013305201681392126,2.011031241767297e-10,7.6531543215629902e-08,1.2937632170007716e-16,2.2638088817658084e-11,1.2255169643351891e-07,5.3699772779813862e-07,0.0077729653729821085,0.024960887752170847,9.7208023672206919e-08,7.9598026700459333e-13,2.1307445892420341e-09
0.0003435283885347021,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15747767409119567,0.04470763219196363,0.0039322575965333,0.02897616665391186,0.10011333670600696,1.6466745835297276e-10,4.1207901936195922e-09,2.2182494267755273e-15,1.9286773633217244e-26,5.4853981923561785e-11,3.6174337850837876e-26,3.7373846254070302e-17,7.7363909170520773e-21,2.025009030199913e-08,2.2351101192206236e-26,7.4720841898487315e-28,3.9394856578560097e-10,2.1719446008499224e-21,0.0013481836923489015,0.00132660707773241,2.0103812468626658e-10,7.6723036399017941e-08,1.2932604995787522e-16,2.2746058167995983e-11,1.2286206540900487e-07,5.3627094552452453e-07,0.0077746795087047333,0.024967770597567805,9.7220704504513489e-08,7.9821362039763357e-13,2.1311164619764326e-09
0.0003436745085846475,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15747341146354907,0.044694809881425532,0.0039111740233469215,0.028982518564216964,0.10013811474338458,1.6549144381985991e-10,4.1220386893440389e-09,2.2185521485455958e-15,1.9325735394059842e-26,5.4770737793081501e-11,3.6200765474545488e-26,3.7468483100631856e-17,7.7395110989760345e-21,2.0254159464176542e-08,2.2414025480275412e-26,7.4783080745305405e-28,3.9344449807159335e-10,2.1743535324841171e-21,0.0013477605430808361,0.0013226867057251112,2.009731432218771e-10,7.6916062344310752e-08,1.2927577908418894e-16,2.285517723080862e-11,1.2317495012716158e-07,5.3554133214871051e-07,0.0077763926499475099,0.024974663815920894,9.7233315955345696e-08,8.0046448881520563e-13,2.1314874596167365e-09
0.00034382062863459295,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15746914658667768,0.044681992917558283,0.003890110348474468,0.028988854547397084,0.10016288275623562,1.6632402612867969e-10,4.1232890273497329e-09,2.2188542438992241e-15,1.9364910306313807e-26,5.4687251870583319e-11,3.6227163531870576e-26,3.7563875646251955e-17,7.7426239470552977e-21,2.0258220794361609e-08,2.2477439258072959e-26,7.4845476550958181e-28,3.929383284036644e-10,2.1767634337025217e-21,0.0013473375567091138,0.001318758997731253,2.0090817974354226e-10,7.7110640784404918e-08,1.2922550895053887e-16,2.2965463837417468e-11,1.2349038317835879e-07,5.3480886447861958e-07,0.0077781047972430217,0.024981567449358959,9.7245857790892735e-08,8.0273309648138827e-13,2.1318575802755166e-09
0.0003439667486845384,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15746487947252877,0.044669181300116774,0.0038690666203959542,0.028995174561146277,0.10018764074431064,1.6716533799658117e-10,4.1245412145095841e-09,2.2191557122854696e-15,1.9404300657938157e-26,5.4603522092954571e-11,3.625353184824255e-26,3.7660033619042962e-17,7.7457294303604808e-21,2.026227427241929e-08,2.2541348739707624e-26,7.4908030615697996e-28,3.9243003983015354e-10,2.1791743022140705e-21,0.001346914733331678,0.0013148238987106683,2.0084323421010633e-10,7.7306791805754254e-08,1.291752394209742e-16,2.3076936588405485e-11,1.2380839773962433e-07,5.3407351900889424e-07,0.0077798159511366346,0.024988481540302171,9.7258329773549384e-08,8.0501967096662033e-13,2.1322268220511264e-09
0.0003441128687344838,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15746061013339888,0.044656375028865401,0.0038480428880973954,0.029001478562850465,0.10021238870731798,1.6801551486129567e-10,4.1257952577362787e-09,2.2194565531477895e-15,1.9443908772985619e-26,5.4519546369490218e-11,3.6279870247956458e-26,3.7756966921474495e-17,7.7488275177240247e-21,2.0266319878027809e-08,2.2605760249401353e-26,7.4970744256618809e-28,3.9191961517326375e-10,2.1815861357180086e-21,0.0013464920730496327,0.001310881352958081,2.0077830658129778e-10,7.7504535856505091e-08,1.2912497036659417e-16,2.3189613912890705e-11,1.241290275882133e-07,5.3333527191563603e-07,0.0077815261121906296,0.024995406131465579,9.7270731666097235e-08,8.073244448390506e-13,2.1325951830275475e-09
