Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),acetyl(43),CHOX(53)
6.085900330612168e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764979042,0.11866996573121839,0.022821567688711637,7.2169052936882503e-59,1.7183577464805029e-34,1.7422904699846892e-20,1.903632870273784e-39,8.3280585855632512e-31,8.7788454944842696e-68,5.3712913111147085e-12,5.980806666647444e-60,5.3712911470220929e-12,5.2576861845038184e-41,8.0248688083228989e-39,1.5868911903146964e-55,1.8399690651241559e-56,2.1864137428850086e-27,1.0107843908403846e-46,2.9334086727391322e-10,8.6853019093791845e-12,3.4771007618535954e-14,5.2846793163404993e-22,1.9567588825790254e-21,3.4769309703536212e-14,9.6271491552962686e-31,7.3954367488384976e-19,2.8495252818782373e-20,6.6981904171881977e-22,2.6852612249515944e-37,6.2278474732364641e-29,8.1040176510586993e-54,6.5746054349786731e-52,2.7944954090184741e-49,5.9451205891097932e-48,6.8130982466778739e-40,4.8349541704770863e-61,7.6501650610394867e-56,6.1816168111577027e-60,4.7272691561564917e-53
1.0143167253513903e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727629650708,0.11866996553205378,0.022821567685816536,1.1839170250088839e-56,1.3219906093035678e-33,4.8169408271339313e-20,8.2032706456079339e-38,3.9010349977527536e-30,1.1795359643146159e-65,8.9521523320542574e-12,1.607800908233101e-58,8.952151878390057e-12,4.1494105939603593e-40,6.5989363173302642e-38,1.2002472082247186e-53,1.3916387144023057e-54,1.0047840432666668e-26,1.354507625760374e-45,4.8890143969390589e-10,1.4475503223684023e-11,5.7952646249472022e-14,1.4610416503940238e-21,5.4096757298203471e-21,5.7947898545495834e-14,4.4237132667441076e-30,1.9942014853888244e-18,1.260548114450128e-19,4.9687603891009105e-21,6.6815010354791496e-36,2.8620979078952703e-28,7.4897212237493092e-52,1.5127088340591224e-50,2.1135085928023154e-47,8.288347282532075e-47,5.3769611781298706e-39,1.933475755494034e-59,1.7568825456312489e-54,1.0242061112368422e-57,4.3612492385462008e-51
1.3794707484125464e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727611524968,0.11866996535280562,0.022821567683210947,7.6867244060755464e-56,3.6406913519927652e-33,8.5775675589810658e-20,3.849994558828535e-37,9.0020299146923939e-30,6.4903391090801486e-65,1.2174927310740208e-11,6.9812822403242858e-58,1.2174926502903049e-11,1.1644589179867845e-39,1.9245763911009164e-37,6.1556805573040531e-53,7.1371999930157671e-54,2.2617457454339948e-26,4.4955051827081249e-45,6.6490595098282373e-10,1.968668440149861e-11,7.8816651351542195e-14,2.6016626128387818e-21,9.6328088687042477e-21,7.8808134607606887e-14,9.9570263866408654e-30,3.4931046055048579e-18,2.7780068886223243e-19,1.3457177519544938e-20,2.8130133221366284e-35,6.4425665892140249e-28,4.5739572749445343e-51,5.7814419914953128e-50,1.0839339549503334e-46,2.8410213538436279e-46,1.5089501131765309e-38,8.3029069601867171e-59,6.7109924476729838e-54,6.9543089916127109e-57,2.662749682316738e-50
1.7446247714737025e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727593399228,0.11866996517355749,0.022821567680605358,3.3411124497069814e-55,8.1994732741797335e-33,1.3389739395232561e-19,1.3328368201445218e-36,1.7332856444433006e-29,2.9651422980804772e-64,1.5397702352764098e-11,2.1139351983897453e-57,1.5397701091726049e-11,2.6660957690221907e-39,4.4037536906828004e-37,2.461566582903248e-52,2.8540537961097663e-53,4.2748207895465442e-26,1.2079441056583044e-44,8.4091045815523547e-10,2.4897865573957525e-11,9.9681240035232297e-14,4.0612010734576673e-21,1.5036602797632645e-20,9.9667847905454341e-14,1.8818024528305752e-29,5.3640064318844747e-18,5.1362821146735452e-19,2.9755512928182818e-20,8.2973710083671468e-35,1.2176895101309998e-27,1.703352960296261e-50,1.803133858239385e-49,4.3344274377111302e-46,7.6736209845287488e-46,3.454830185657868e-38,2.9779008595454685e-58,2.0914911296475387e-53,2.8553675912566673e-56,9.9089444847597908e-50
2.1097787945348588e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727575273488,0.11866996499430935,0.022821567677999768,1.1515736445335426e-54,1.5758469682648166e-32,1.9195213034503146e-19,3.7091477359860644e-36,2.947010478329299e-29,9.9831993244124777e-64,1.8620477454616235e-11,5.4879935320905352e-57,1.8620475646836071e-11,5.1990446833776509e-39,8.7086129811108368e-37,7.546431055814544e-52,8.7496289269175006e-53,7.1451604631706541e-26,2.672253711926233e-44,1.0169149614391703e-09,3.010904674135743e-11,1.2054639783789578e-13,5.8219850331826705e-21,2.1555589140453934e-20,1.2052706740866236e-13,3.1451428306358177e-29,7.5712189933113502e-18,8.4114463166585594e-19,5.6237544261163656e-20,2.095601168264959e-34,2.0353256049541324e-27,5.4445693942150722e-50,4.4827501564123721e-49,1.3287858199885693e-45,1.7149839349442945e-45,6.7371270271160912e-38,8.252625949097498e-58,5.1962379190813864e-53,1.0090278071402232e-55,3.1660537910747791e-49
2.840086840657171e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727539022009,0.11866996463581309,0.022821567672788586,8.5949271542581588e-54,4.0748657531112777e-32,3.3071383334746201e-19,1.7339892614882772e-35,6.515865565870639e-29,5.8653866548458149e-63,2.5066027794754003e-11,2.4274462706898608e-56,2.5066024680174296e-11,1.3803236280272173e-38,2.4358772929390015e-36,3.9534842255324068e-51,4.5837181151707228e-52,1.5253963304459136e-25,8.4077163535973119e-44,1.3689239591394411e-09,4.0531409064620229e-11,1.6227806188034159e-13,1.0030521087581563e-20,3.7136544602521605e-20,1.6224438035901761e-13,6.7137649326060761e-29,1.2711149536576802e-17,1.7374898737071467e-18,1.416233602995963e-19,8.7740159945266264e-34,4.3452007184170833e-27,3.8725617986638002e-49,1.6521464246128548e-48,6.9610941313861198e-45,5.5937689109338208e-45,1.7886792155906786e-37,3.527634180391484e-57,1.9131674092032239e-52,8.1962064654019112e-55,2.2513923590183073e-48
3.570394886779483e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727502770529,0.11866996427731681,0.022821567667577404,3.7197712775438682e-53,8.6290894580529428e-32,5.0619248538697106e-19,5.6576784778478428e-35,1.2207378120475435e-28,2.2955445995516549e-62,3.151157835602986e-11,7.3043391830437467e-56,3.1511573588895656e-11,2.9941052965589921e-38,5.4541924632657777e-36,1.4209005410616514e-50,1.6473866496188038e-51,2.7737437640624321e-25,2.0796543819174268e-43,1.7209329424663203e-09,5.0953771369182768e-11,2.0401197593179721e-13,1.5352533997745093e-20,5.6839141717383675e-20,2.0395986814130634e-13,1.2206955137102123e-28,1.8975887523591067e-17,3.0628531450197264e-18,2.9280165728684827e-19,2.5435184953120198e-33,7.9012969065403708e-27,1.4923915878037525e-48,4.6026470273877072e-48,2.501787557781151e-44,1.4244106069408089e-44,3.8798856368023324e-37,1.0952131259945023e-56,5.3253334493508296e-52,3.3824340762170772e-54,8.6703500180030466e-48
4.300702932901796e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072746651905,0.11866996391882056,0.022821567662366222,1.3051275193749988e-52,1.6324221498293717e-31,7.208788724494945e-19,1.5596216890788409e-34,2.0659816401858318e-28,7.5544663924699897e-62,3.7957129153433817e-11,1.8908042654764269e-55,3.7957122364547695e-11,5.7864595492201513e-38,1.0776190610155581e-35,4.3003785418699022e-50,4.9857717475614791e-51,4.5882735663778064e-25,4.5233198340003174e-43,2.0729419104448947e-09,6.1376133653776566e-11,2.4574840913427361e-13,2.1863507617524355e-20,8.094247929368449e-20,2.4567340703896309e-13,2.0190505503735889e-28,2.635152779397262e-17,4.9099859500336966e-18,5.4071045934235423e-19,6.3307563554865483e-33,1.3070321868347845e-26,4.7935397162230758e-48,1.1142666782352839e-47,7.5715053195026061e-44,3.1699823904620202e-44,7.4983394886693983e-37,2.9245697059229873e-56,1.288136904979265e-51,1.1955167401628298e-53,2.7833099475736008e-47
5.76131902514642e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727394016096,0.11866996320182813,0.022821567651943861,2.3718269895548602e-51,4.9465782711424542e-31,1.2700861771206907e-18,1.1942645450969799e-33,4.9131518537329188e-28,1.1989978152228237e-60,5.0848231469871763e-11,1.170010521510189e-54,5.08482195091456e-11,1.8208173047229465e-37,3.43853604347779e-35,4.6990421189934749e-49,5.4476078608284157e-50,1.0583462247088081e-24,1.89510213612421e-42,2.7769597994922648e-09,8.2220858161932307e-11,3.2922967863657447e-13,3.8519072443618078e-20,1.4259638410350656e-19,3.2909452887859481e-13,4.6560531069041207e-28,4.399447803885771e-17,1.0501127564776953e-17,1.5331863525150627e-18,3.4468780997244228e-32,3.0149273823923321e-26,5.8363928426369975e-47,6.2892462053307493e-47,8.2723187464389923e-43,1.3659618017558276e-43,2.3594974407656521e-36,2.2592103371356594e-55,7.246535898301621e-51,2.1752751761338426e-52,3.3773871839328079e-46
7.221935117391045e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727321513148,0.11866996248483576,0.0228215676415215,1.3878880872516808e-50,1.1632136240631189e-30,1.9785763746100017e-18,4.8658754105975118e-33,9.595181889016454e-28,6.9554712828691446e-60,6.3739334745426276e-11,4.2338467991857947e-54,6.3739316113159236e-11,4.3739443048143341e-37,8.2928338755287201e-35,2.2985766593131576e-48,2.6646589142682843e-49,2.0330596725735e-24,5.5469318797750083e-42,3.4809776261882538e-09,1.0306558258896549e-10,4.1272274066771355e-13,6.0004108250941362e-20,2.2212119930902619e-19,4.1250773469309273e-13,8.9420921285127415e-28,6.5073918469876762e-17,1.8803068847560832e-17,3.4029100076910529e-18,1.1553962562114652e-31,5.7917581667796475e-26,2.8536376883065777e-46,2.2235301784915602e-46,4.0461882729074527e-42,4.0353845377536022e-43,5.6679659220528766e-36,9.5650657249581663e-55,2.5557568217017196e-50,1.2518609947687551e-51,1.6480130108843634e-45
1.0143167301880293e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727176507268,0.11866996105085119,0.022821567620676775,3.8122128063585806e-49,4.5648274088928756e-30,3.8737337515145487e-18,5.4365672347994372e-32,2.6832208049132456e-27,2.0003413100815389e-58,8.9521544175343295e-11,3.7102909182041978e-53,8.9521507698356437e-11,1.7602463828383376e-36,3.3061560525928029e-34,4.073754682942102e-47,4.7220528427603316e-48,5.5917500259784651e-24,3.2766532854279427e-41,4.8890130924017058e-09,1.4475503119949886e-10,5.7974874393073312e-13,1.1747024810240107e-19,4.3479666461133013e-19,5.7931038637384197e-13,2.4581076319870325e-27,1.1490405361844353e-16,4.4346418316508237e-17,1.1615820844122219e-17,8.326232860743921e-31,1.5930647255145666e-25,4.8103596165518069e-45,1.9728527519817269e-45,7.1691546982249636e-41,2.3767779701094779e-42,2.2810228934277178e-35,1.30666520261232e-53,2.2497857993381727e-49,3.3977330979573863e-50,2.7568187604958412e-44
1.2772276267920617e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727046001984,0.1186699597602653,0.022821567601916521,2.040373897543106e-48,1.1055565171425431e-29,6.1245001538475619e-18,2.1146127709323002e-31,5.3171779331811829e-27,1.0298241934646553e-57,1.1272553594373418e-10,1.3492200358724298e-52,1.1272547827501942e-10,4.3050802570355023e-36,8.0834738472766418e-34,1.84100245674336e-46,2.1338526501229422e-47,1.1007335884032098e-23,9.7389587249554779e-41,6.1562447986115551e-09,1.8227553467135026e-10,7.3012065254917758e-13,1.857136480010003e-19,6.8732002149757936e-19,7.2940568977420128e-13,4.8367503081002119e-27,1.6693651422047592e-16,7.7594309768632244e-17,2.5596358485259952e-17,2.7367067298356674e-30,3.136079300582502e-25,2.2777050811628278e-44,7.0032979555915784e-45,3.2394935164510123e-40,7.058785073510007e-42,5.5787759799146233e-35,5.4372352739983922e-53,7.9554803100606039e-49,1.8749361169133144e-49,1.3020582235482828e-43
1.540138523396094e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726915496722,0.11866995846967963,0.022821567583156274,8.211226280518121e-48,2.2762915299355612e-29,8.891740619725749e-18,6.4523367908773427e-31,9.265463435696452e-27,4.1896347946383988e-57,1.3592953082051963e-10,3.8422919143097249e-52,1.3592944709892965e-10,8.9169521667447957e-36,1.6763384285277408e-33,6.5143465488191094e-46,7.5502413594206976e-47,1.9108996084283508e-23,2.3773751277459993e-40,7.4234763026572451e-09,2.1979603788016457e-10,8.8054278588400351e-13,2.6960980793202396e-19,9.9771829488600721e-19,8.7947533867993158e-13,8.3932219614524339e-27,2.2376889929779092e-16,1.2029533096941791e-16,4.8089286631064858e-17,7.1259505853191576e-30,5.4445418348654107e-25,7.8982214857367695e-44,1.9981286968587691e-44,1.1461556289332729e-39,1.723469128136959e-41,1.1555150488523207e-34,1.7987896508850753e-52,2.260310914062056e-48,7.3395553715676328e-49,4.4989760468908288e-43
1.8030494200001265e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726784991476,0.11866995717909413,0.022821567564396024,2.6422034463872646e-47,4.1787575793503857e-29,1.2175468266220295e-17,1.6332053479194668e-30,1.4782486203630335e-26,1.3350555801218653e-56,1.5913352880525771e-10,9.3592354496140208e-52,1.5913341417006189e-10,1.6433543598269155e-35,3.0979033642450937e-33,1.8566694416720255e-45,2.1517947888333626e-46,3.0416444178522523e-23,5.0196555042646584e-40,8.690707604535687e-09,2.5731654082593404e-10,1.0310183472028268e-12,3.6915684531427001e-19,1.3659681263142211e-18,1.0295193369151074e-12,1.3354347006872671e-26,2.8409090273734279e-16,1.7185677790262101e-16,8.0994260862392092e-17,1.5905198357466292e-29,8.6666219824326813e-25,2.2935524115050108e-43,4.7946552988459528e-44,3.2663031249875889e-39,3.6437909440723647e-41,2.1295695629799082e-34,4.8680352119371713e-52,5.4027724404053673e-48,2.3962303594879569e-48,1.3028960778041223e-42
2.0659603166041588e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726654486247,0.11866995588850886,0.022821567545635774,7.3220858235161938e-47,7.0692088861347975e-29,1.5975690661816097e-17,3.6363258262899015e-30,2.2133387936237395e-26,3.6298318349456744e-56,1.8233752989745992e-10,2.0307890482821315e-51,1.8233737948840544e-10,2.7877505050339746e-35,5.2714223272633303e-33,4.5828196951139308e-45,5.3109638581239723e-46,4.5471264574460974e-23,9.5792562191595408e-40,9.9579387042454855e-09,2.9483704350865302e-10,1.1815501635702524e-12,4.8435265865240285e-19,1.7920446590719207e-18,1.1795376886958313e-12,1.9956130062024941e-26,3.4689973598095852e-16,2.3144605996837981e-16,1.2614295954735997e-16,3.1715860282396591e-29,1.2956746455332502e-24,5.8189732942965333e-43,1.0221228184539725e-43,8.0612597105630787e-39,6.9667233281653321e-41,3.6125671502763234e-34,1.1515820787412354e-51,1.1474551434550662e-47,6.7426724778545556e-48,3.2971510931861427e-42
2.5917821098122236e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726393475823,0.11866995330733889,0.02282156750811527,4.167658185634247e-46,1.6934040263618934e-28,2.5125630633080409e-17,1.3709376403713764e-29,4.3288174515210907e-26,1.9471089755484935e-55,2.2874554140243866e-10,7.4852277873938776e-51,2.2874530486672619e-10,6.7022364102725949e-35,1.2758704347253799e-32,2.0699270585970687e-44,2.3984648133969457e-45,8.876593310981815e-23,2.8026126287236023e-39,1.2492400297158405e-08,3.698780480849247e-10,1.4827903986388769e-12,7.6168274638991298e-19,2.817587471952627e-18,1.4794974685593927e-12,3.8926364769126527e-26,4.7771526568867623e-16,3.713549042571613e-16,2.5877362574070667e-16,9.8753025847671479e-29,2.5295242159777249e-24,2.8250808146228109e-42,3.6066228686920706e-43,3.6400712140707185e-38,2.0478415269828403e-40,8.6852941650580654e-34,4.8610548858456774e-51,4.0189976596462149e-47,3.9882720663512404e-47,1.5925320288602511e-41
3.065021723699482e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726158566492,0.11866995098428659,0.022821567474346816,1.4848714449763769e-45,3.2435355544795824e-28,3.5127016786729421e-17,3.630401897402149e-29,7.1193992034579272e-26,6.6905253032046482e-55,2.7051276237949538e-10,1.9608055069939691e-50,2.705124317126726e-10,1.2865235645909607e-34,2.4620712507505661e-32,6.2732273420627957e-44,7.2680524872245847e-45,1.4584578591800674e-22,6.2281463722126927e-39,1.4773415039360803e-08,4.3741495130389542e-10,1.7541187374757507e-12,1.0647772212275587e-18,3.9380970627653441e-18,1.7493736022299989e-12,6.3912392888357951e-26,5.9847552799977812e-16,5.1583795503665698e-16,4.3434607429301296e-16,2.2571023754492928e-28,4.1563865897330064e-24,8.8448624171024556e-42,9.2049634293413818e-43,1.102934399705151e-37,4.5703916789397565e-40,1.6671895531694824e-33,1.4141330217983683e-50,1.0193212096703165e-46,1.432968833573378e-46,4.9618032801489365e-41
3.589719673287509e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725898114044,0.11866994840863491,0.022821567436906505,5.0411081101023065e-45,6.0167567592619606e-28,4.8172238093231714e-17,9.1323445274426067e-29,1.139709062794692e-25,2.2160488522098752e-54,3.168216091646947e-10,4.923030807534372e-50,3.1682115573190024e-10,2.3907904864245513e-34,4.595383590158242e-32,1.8171850039684632e-43,2.1050763264406521e-44,2.3331218789880536e-22,1.3357058184602268e-38,1.7302458172509313e-08,5.1229556807622925e-10,2.0551949793413035e-12,1.4600600788300875e-18,5.3990074087189885e-18,2.0484980162442218e-12,1.0216087029039572e-25,7.3383915060166033e-16,6.9053435248049798e-16,6.9916366138628158e-16,4.8815905179634668e-28,6.6495476003275478e-24,2.607432880140577e-41,2.2656522814295856e-42,3.194073580753002e-37,9.8430427290838455e-40,3.0982147679743473e-33,3.9752052728208419e-50,2.4908142093287292e-46,4.8903261470656717e-46,1.4538932035302816e-40
4.114417622875536e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072563766164,0.11866994583298404,0.022821567399466194,1.4381598860615073e-44,1.0289883668189144e-27,6.327466027912665e-17,2.0157882967212126e-28,1.7127442671846367e-25,6.2443145445858585e-54,3.6313046831283206e-10,1.0941404952682652e-49,3.6312987276993423e-10,4.0945572067959521e-34,7.8939178734641729e-32,4.5490295977341441e-43,5.2690559589311445e-44,3.5044969597962018e-22,2.5948365083751476e-38,1.9831500500433571e-08,5.8717618380074548e-10,2.3565350557710803e-12,1.9176108332116019e-18,7.0895507576211345e-18,2.3475204017428581e-12,1.5332965669110897e-25,8.6988539918035524e-16,8.7555993993129661e-16,1.043509549562829e-15,9.4110283901267204e-28,9.9887875340154766e-24,6.5693239748375764e-41,4.9683669504242317e-42,7.9938364847612105e-37,1.9185455930271825e-39,5.3061524929599998e-33,9.7941201588177146e-50,5.4232350462205521e-46,1.3965146482679892e-45,3.6409077167732751e-40
4.6391155724635636e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725377209297,0.11866994325733397,0.022821567362025882,3.5982335850753851e-44,1.652807630499333e-27,8.0434283545905328e-17,4.0229726781039013e-28,2.4523310817924671e-25,1.5536721297343539e-53,4.0943933981981193e-10,2.2151268530990259e-49,4.094385828267936e-10,6.5847255358718417e-34,1.2720339618019435e-31,1.0173559625567101e-42,1.1782414849896923e-43,5.0160159247228178e-22,4.6692389222637438e-38,2.2360542023134002e-08,6.620567984774133e-10,2.6581430862544001e-12,2.4374117389519205e-18,9.0095249314322485e-18,2.6464407940029792e-12,2.1928602759419833e-25,1.00628724846567e-15,1.0673563388862612e-15,1.4712381631070166e-15,1.6615358403158552e-27,1.4298095679116742e-23,1.4711029629520554e-40,9.9617431510072005e-42,1.7873173878506332e-36,3.4609667764336368e-39,8.5332261735439018e-33,2.1788402161967347e-49,1.0797025911970193e-45,3.4993601078501473e-45,8.1041538863110091e-40
5.163813522051591e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725116757009,0.11866994068168471,0.022821567324585578,8.1342790470813696e-44,2.5259553422512624e-27,9.9651107499684357e-17,7.4157701005745378e-28,3.3796842190939011e-25,3.506577671520331e-53,4.5574822368155414e-10,4.1676284562038295e-49,4.5574728590249702e-10,1.0073897350165319e-33,1.9486834776220717e-31,2.0819375694063089e-42,2.4108894355019814e-43,6.9109554398792352e-22,7.9063803895256155e-38,2.4889582740610949e-08,7.3693741210620241e-10,2.9600215693767311e-12,3.0194451207179594e-18,1.1158728621589099e-17,2.9452592281642387e-12,3.0188421805438783e-25,1.1429097684584998e-15,1.2636022486800314e-15,1.984774873946466e-15,2.7376707120163384e-27,1.9701051454081488e-23,3.0059148157884137e-40,1.8604927523377101e-41,3.6566943910885945e-36,5.8712284726535326e-39,1.3054970950859277e-32,4.4718018947478811e-49,2.0023053635670697e-45,7.9307846525638694e-45,1.6458728227094139e-39
