Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(47),CH4OX(57),C2H6X(49),CHOX(50)
9.987685220115792e-21,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999632,0.099999999999997438,0.09999999999999945,9.0183490665159191e-108,6.013455563351208e-58,1.008502887127458e-49,4.9343513758796257e-82,2.1049490654273334e-50,5.09499678327191e-137,3.3017961272736277e-34,5.1398905065228465e-127,3.3001862490977567e-34,7.1911145354021531e-82,1.7423090720136252e-60,2.9263917630593515e-117,8.9341534736231179e-119,3.3361883809297593e-51,7.9025122034736012e-99,2.5656757542105955e-15,1.1225550512952299e-15,1.6658150453275278e-21,3.1777101019188658e-32,1.6658150453025172e-21,5.3742610365262423e-46,3.3831956233485537e-33,9.3671829717675685e-39,4.4746707821876478e-45,1.4186648202141482e-68,9.3225989622956257e-98,4.8134070743991427e-96,1.6338244765818722e-74,2.1053879159298943e-64,7.6876907378995515e-97
1.9984047838337678e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999263,0.099999999999994871,0.099999999999998895,4.6252858360390098e-105,9.6296642438954661e-57,4.8764199478857547e-49,6.3240166419564338e-80,1.6856664412062146e-49,5.227775598171141e-134,6.6096834411972456e-34,3.295718289021912e-125,6.6032397330300595e-34,1.15182807086945e-80,2.7909387098398334e-59,7.5019148432162669e-115,2.2900687358337948e-116,2.6709792500815491e-50,2.5316421960903102e-97,5.1335805924796588e-15,2.2460853893421707e-15,3.3330773670326261e-21,1.2719121759086166e-31,3.333077366932518e-21,4.3026766099664646e-45,1.354156185474099e-32,7.4994190591212452e-38,7.165266089126691e-44,9.0909312142274411e-67,2.3906560064075253e-95,1.2338083385720122e-93,5.2345254276271876e-73,3.3722796232680498e-63,1.9714055190323821e-94
3.9976773074781456e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998524,0.099999999999989736,0.099999999999997771,2.3701582147931237e-102,1.5413974436725694e-55,2.6232411242313485e-48,8.0998597552619853e-78,1.3492163623079243e-48,5.3586008225798513e-131,1.3235129929608847e-33,2.1123030394926965e-123,1.320934670362078e-33,1.8439252797626987e-79,4.4680989927689091e-58,1.9221036908121403e-112,5.8662977706018768e-114,2.1375951651501179e-49,8.1057990681675669e-96,1.0269390269010182e-14,4.4931460654358551e-15,6.6676020106129802e-21,5.0893054458726387e-31,6.6676020102124206e-21,3.4434489591668679e-44,5.4183586017501311e-32,6.0017777136804387e-37,1.1469011319530187e-42,5.8218455674422409e-65,6.1252684348615416e-93,3.1605545250888183e-91,1.6760547797558034e-71,5.3985762328686127e-62,5.0510766342635882e-92
7.9962223547669e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039997048,0.099999999999979466,0.099999999999995523,1.2140256405912309e-99,2.4667569764407785e-54,1.5871772178002951e-47,1.0371006443942462e-75,1.0796464404357726e-47,5.489903479068204e-128,2.6524710348693449e-33,1.354206883514993e-121,2.6421560655706671e-33,2.9510809690530762e-78,7.1510367149185206e-57,4.9241231571014074e-110,1.5022356334365799e-111,1.7104009075052193e-48,2.5945829705535707e-94,2.0541009622040825e-14,8.9872674176224327e-15,1.3336651298454319e-20,2.0360535739436122e-30,1.3336651296851822e-20,2.7552823475200455e-43,2.1676722512789543e-31,4.8022752242929439e-36,1.8353924282196896e-41,3.7271166009054254e-63,1.5687194604810309e-90,8.0935162423132605e-89,5.3649864893874368e-70,8.6400657095598481e-61,1.2936119593965036e-89
1.599331244934441e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039994095,0.099999999999958927,0.099999999999991027,6.216994125268806e-97,3.9472280693064447e-53,1.0651128241023712e-46,1.3276694336519154e-73,8.6382650609909351e-47,5.6229413118938485e-125,5.3258620955939837e-33,8.6917829385933269e-120,5.2845988603496267e-33,4.7223700597298977e-77,1.1443321677774584e-55,1.2617819333998313e-107,3.8462490345899751e-109,1.3684506499672148e-47,8.3038293148651017e-93,4.1084248327980488e-14,1.7975510121992432e-14,2.6674749876859527e-20,8.1448771337210455e-30,2.6674749870449045e-20,2.2044351723217281e-42,8.6712025885675833e-31,3.8420908374079661e-35,2.9368561886802768e-40,2.3856759439302039e-61,4.0166842617818496e-88,2.0722234474150992e-86,1.7170535129669432e-68,1.3825980394342589e-59,3.3122739186038405e-87
3.1987492638499427e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039988188,0.099999999999917835,0.099999999999982034,3.1832918535497919e-94,6.3158984573838829e-52,7.7020835285787006e-46,1.6994727472073657e-71,6.91104949312783e-46,5.7583410432761212e-122,1.0734544124699369e-32,5.5929591594279191e-118,1.056948446735467e-32,7.5563045422412504e-76,1.831064514168212e-54,3.2355637671932409e-105,9.8467252447087336e-107,1.0948124922228745e-46,2.6574116053844292e-91,8.2170725739373345e-14,3.5951995530719788e-14,5.3350947044560038e-20,3.2580834254419344e-29,5.3350947018917226e-20,1.7636318598488136e-41,3.4684684951157387e-30,3.0736679853135493e-34,4.698985444488515e-39,1.5268815619161389e-59,1.0283325647999501e-85,5.3050685866279114e-84,5.4949838162124735e-67,2.212306895262834e-58,8.4799201793896281e-85
6.397585301680947e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039976375,0.099999999999835665,0.099999999999964062,1.6297796310894981e-91,1.0105704375422455e-50,5.8337939457100016e-45,2.1752079895106316e-69,5.529014581788559e-45,5.8963485353272382e-119,2.1799507813736534e-32,3.6176605217956708e-116,2.1139255751153258e-32,1.2090497248435348e-74,2.9298096639810715e-53,8.3097064286918946e-103,2.5206267941749482e-104,8.7587078305406744e-46,8.504015114171353e-90,1.6434368056021307e-13,7.1904966348123968e-14,1.067033414235215e-19,1.3032598847546547e-28,1.0670334132094942e-19,1.4109389772461721e-40,1.3872926942095981e-29,2.4587518130524447e-33,7.5178544589399311e-38,9.771509163743937e-58,2.6324245720223808e-83,1.3580248954400616e-81,1.7584608362562056e-65,3.5398110648615672e-57,2.1707677514163025e-82
1.2795257377342954e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503995275,0.099999999999671324,0.099999999999928105,8.3431294447950074e-89,1.6169340471908044e-49,4.5353617353484853e-44,2.7837999803444996e-67,4.4232816681527748e-44,6.0368968382494856e-116,4.4919833716732002e-32,2.3639920539047864e-114,4.2278798597904425e-32,1.9345123616538774e-73,4.6877806183605198e-52,2.1408056146061172e-100,6.4517268956287241e-102,7.00704941978147e-45,2.7213325177036382e-88,3.2868959019410873e-13,1.4381090798273014e-13,2.1340813035568614e-19,5.213092566367626e-28,2.134081299454034e-19,1.1287645772046448e-39,5.548244012903242e-29,1.9666393793234188e-32,1.202643880489041e-36,6.2527130299919766e-56,6.7379212991650974e-81,3.4759631049526176e-79,5.6271803038366241e-64,5.6637937392263876e-56,5.5562510314085559e-80
2.5590601528666973e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039905499,0.099999999999342629,0.099999999999856204,4.2701373312033264e-86,2.5871115510673479e-48,3.5747872507108886e-43,3.5619644491787046e-65,3.5386533466075986e-43,6.1795174058723866e-113,9.5122079635332056e-32,1.5752247612714366e-112,8.4557885408022738e-32,3.095246029530805e-72,7.5005171187002771e-51,5.5494865538730735e-98,1.6510410060212083e-99,5.605672793603685e-44,8.7083403725219114e-87,6.573814094307649e-13,2.8762279125113365e-13,4.2681770891698236e-19,2.0852476302410285e-27,4.2681770727592163e-19,9.0301701913376924e-39,2.2185227083307636e-28,1.5727044753404878e-31,1.9235128832639917e-35,4.0002706861660446e-54,1.7242833250937764e-78,8.895227134081907e-77,1.8007145987538478e-62,9.0621468367182187e-55,1.4218754405191782e-77
5.118128983131501e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039810997,0.099999999998685238,0.099999999999712388,2.1846860373351693e-83,4.1393921349338672e-47,2.837099124336535e-42,4.5559227969569896e-63,2.830933899415752e-42,6.3230425270952582e-110,2.1137294802636537e-31,1.0878324573590616e-110,1.691160634947233e-31,4.9524146772589315e-71,1.2000881905925261e-49,1.4559475202178563e-95,4.2235270180241561e-97,4.4845515307057677e-43,2.7866811459789722e-85,1.3147650477795369e-12,5.7524655778470582e-13,8.5363686882744223e-19,8.3410117138150763e-27,8.5363686226381154e-19,7.2241575693610932e-38,8.8678301414964243e-28,1.257182101023676e-30,3.0752981470266289e-34,2.5582610657597094e-52,4.4108826003320565e-76,2.2754875182914607e-74,5.762313764299022e-61,1.4499496501911976e-53,3.6372438872068971e-75
1.0236266643661108e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039621995,0.09999999999737047,0.099999999999424771,1.1168880083293604e-80,6.6230383152058475e-46,2.2584642951862819e-41,5.8228716372969944e-61,2.2647516359974964e-41,6.4649420554687336e-107,5.0726019185093787e-31,7.9820882232057728e-109,3.382324375339802e-31,7.923880401126717e-70,1.9201454701650669e-48,3.9074122587406527e-93,1.0796112758053268e-94,3.5876465311698317e-42,8.9173993335313332e-84,2.629532323978918e-12,1.1504940908389105e-12,1.7072751997998324e-18,3.3364089124335885e-26,1.707275173550297e-18,5.7793346008022551e-37,3.542119906015697e-27,1.0041739388322021e-29,4.9130361902393784e-33,1.634832101266154e-50,1.1274971643763618e-73,5.8165650435351131e-72,1.8439447359592611e-59,2.3199243908817265e-52,9.2971616270333119e-73
2.047254196472032e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039243992,0.099999999994740935,0.099999999998849523,5.7013903854383652e-78,1.0596869949260539e-44,1.7989042535384106e-40,7.4310372744742854e-59,1.8118031595528358e-40,6.5999597374021993e-104,1.3525767142874922e-30,6.4140687775026285e-107,6.7646525707591715e-31,1.2678222474923156e-68,3.0722362570037484e-47,1.0921265636270221e-90,2.7555746676148341e-92,2.8701193288072766e-41,2.8535709996083697e-82,5.2590668743850315e-12,2.3009891568955603e-12,3.414551906350495e-18,1.3345644010215414e-25,3.4145518013923212e-18,4.6234710648223582e-36,1.4128513861022242e-26,8.0083247198655853e-29,7.8371207235478047e-32,1.0431584147111525e-48,2.8777650894463863e-71,1.4846064702859069e-69,5.9006301086262372e-58,3.7118830675136939e-51,2.3728280141999267e-70
4.094509260683875e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038487985,0.099999999989481864,0.099999999997699027,2.9017525486675735e-75,1.6954998596312523e-43,1.4306146704323337e-39,9.4552157048304076e-57,1.4494433386120214e-39,6.7174075389684372e-101,4.0573779512493203e-30,5.7760800761734636e-105,1.3529311820134859e-30,2.0285167983485017e-67,4.9155808551965647e-46,3.261710495555452e-88,7.012442063274073e-90,2.2960962745588461e-40,9.1314327633604777e-81,1.0518135967226663e-11,4.6019792888018245e-12,6.8291054978753446e-18,5.3382592015119104e-25,6.82910507836075e-18,3.6987781512144925e-35,5.6196789301002008e-26,6.3668597979912813e-28,1.2464004566180264e-30,6.6363925358310476e-47,7.323225390012015e-69,3.7780561792247575e-67,1.8882027622636136e-56,5.9390164029473046e-50,6.0376137046671741e-68
8.18901938910756e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575036975973,0.099999999978963722,0.099999999995398034,1.4681893251056105e-72,2.7128002333260059e-42,1.1326600892399054e-38,1.1960189011177053e-54,1.1595551083455521e-38,6.7960247485863176e-98,1.3523653617040524e-29,5.8356673527122589e-103,2.7058641753034164e-30,3.2456281455203151e-66,7.8649317721386694e-45,1.0692023572318087e-85,1.7740918784804891e-87,1.836877296195031e-39,2.9220596459772357e-79,2.1036274121027545e-11,9.2039595517862101e-12,1.3658213394619131e-17,2.1353039403533358e-24,1.3658211719074163e-17,2.9590229538086369e-34,2.2228843907730063e-25,5.0307925188379367e-27,1.970483363267629e-29,4.1970908507084821e-45,1.8526314917379228e-66,9.5581773984388787e-65,6.042250738823376e-55,9.5024298766288829e-49,1.5270595716172056e-65
1.637803964595493e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033951947,0.099999999957927438,0.099999999990796049,7.3431956136514087e-70,4.3404804974749794e-41,8.8837543599763341e-38,1.4955127162506368e-52,9.276444425675962e-38,6.7950153732532848e-95,4.8682901104194414e-29,8.8865322486562417e-101,5.4117347355425658e-30,5.1930070274392881e-65,1.2583893632448188e-43,3.8936049912970793e-83,4.4368901590670211e-85,1.4695018706838282e-38,9.3505944625768909e-78,4.2072550301099768e-11,1.8407920074442406e-11,2.7316432042883006e-17,8.5412158030198128e-24,2.7316425360311934e-17,2.367218397133419e-33,8.6977429822399049e-25,3.9273725781739322e-26,3.0790254399507779e-28,2.6237971125640069e-43,4.6328910312118e-64,2.390435874915839e-62,1.9335206703435959e-53,1.5203893383248288e-47,3.8170369153245138e-63
3.275608015964967e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575027903894,0.099999999915854856,0.099999999981592091,3.5918247423014425e-67,6.9447681173530741e-40,6.8415129560688149e-37,1.8288521191789309e-50,7.4211598586461725e-37,6.6413528012763721e-92,1.8390820780559669e-28,1.0760866118021444e-98,1.0823494150659015e-29,8.3088159758341465e-64,2.0134233782855367e-42,1.5481004310610806e-80,1.0852715730976341e-82,1.1756013870129349e-37,2.9921919148018988e-76,8.4145102151126071e-11,3.6815841106504478e-11,5.4632880758515317e-17,3.4164859472197095e-23,5.4632854177626993e-17,1.8937745088660479e-32,3.3331802171980384e-24,2.9954043559193005e-25,4.7040664394237716e-27,1.6040206227747934e-41,1.1330068444214183e-61,5.8470212436265176e-60,6.1872673616077139e-52,2.4326242438068031e-46,9.3265808320444189e-61
6.551216118703916e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575015807789,0.099999999831709693,0.099999999963184164,1.6854951458910887e-64,1.1111625963270579e-38,5.0943531885987816e-36,2.1456868637842948e-48,5.9369342454260576e-36,6.2217527013077093e-89,7.1398628495522611e-28,1.3365823008743428e-96,2.1647086159453409e-29,1.3294119382873366e-62,3.2214783261484662e-41,6.4209606009260909e-78,2.5470644957114288e-80,9.4048086895898473e-37,9.5750239398487814e-75,1.6829020381070611e-10,7.3631683117627414e-11,1.0926582386619356e-16,1.3665939982469445e-22,1.0926571863228471e-16,1.5150191676021863e-31,1.2293234306045957e-23,2.1875569846619704e-24,6.8914823223801583e-26,9.4062420294510024e-40,2.6581361205525074e-59,1.3722322122926916e-57,1.979926110399452e-50,3.8922025713955543e-45,2.1842349942543751e-58
9.826824221442864e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575003711684,0.09999999974756453,0.099999999944776263,1.4104279099482148e-63,4.1029119671482214e-38,1.4026155788755975e-35,1.3675425134668901e-47,1.7625284116390108e-35,5.8293135396491673e-88,1.5036920426901039e-27,7.4563478802839987e-96,3.2470751346819008e-29,5.0294378758541789e-62,1.2281886747022455e-40,5.285913829621775e-77,1.8711612836095968e-79,2.6891870764640783e-36,4.4667294730326465e-74,2.5243530342981369e-10,1.1044752507574912e-10,1.6389881265028054e-16,2.9040116757103186e-22,1.6389859051448208e-16,4.3320071890948759e-31,2.4733810782116915e-23,5.9410250033744779e-24,2.4330009137587911e-25,5.0978468233286175e-39,1.9627060476902426e-58,1.0080817451397635e-56,9.2925052020056734e-50,1.4724999713414544e-44,1.6120364249301971e-57
1.3102432324181813e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957499161558,0.099999999663419395,0.099999999926368349,7.6259818230248291e-63,1.0464330748019273e-37,2.8620045200255289e-35,5.5923192171081671e-47,3.8404590718591621e-35,3.7331766931485514e-87,2.5530256978486318e-27,3.8275621356381488e-95,4.3294489712766249e-29,1.30916047517615e-61,3.304532912248999e-40,2.8036599252902044e-76,8.4814713989054584e-79,5.6722735936013548e-36,1.3601232182298024e-73,3.3658040100844883e-10,1.4726336698086959e-10,2.1853184711077168e-16,4.9539013709158162e-22,2.1853147036802196e-16,9.137456354709663e-31,4.0177935647138911e-23,1.1970126992842722e-23,5.946559269445753e-25,1.8679751447659738e-38,9.8232687681476978e-58,4.5693008687462248e-56,2.8967542714568786e-49,3.8329108628328089e-44,8.0655535937730791e-57
1.965364852965971e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957496742337,0.099999999495129097,0.099999999889552507,1.1910671464745184e-61,3.7152284369116488e-37,7.4204209064224928e-35,4.4471826060910841e-46,1.1147682471816104e-34,1.026094848935248e-85,5.2610244604749203e-27,5.0392765499300665e-94,6.4942138190346436e-29,4.804439169017439e-61,1.3365755717360392e-39,4.1987099306055722e-75,7.7910446970817567e-78,1.5492734827225668e-35,6.1967686298039398e-73,5.0487059137685534e-10,2.2089505066671991e-10,3.2779802323146327e-16,1.0256420453673343e-21,3.2779725025842494e-16,2.4957220700379853e-30,7.6884550262508391e-23,3.0355707732257713e-23,1.9568969616553097e-24,1.2750637888040701e-37,1.4166896644721989e-56,4.1969485897528585e-55,1.4272636061718165e-48,1.4066255850087463e-43,1.1627559822498126e-55
2.6204864735137608e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574943231161,0.099999999326838798,0.099999999852736665,6.6409033529357993e-61,9.3698924626067211e-37,1.4841045844520602e-34,1.8060671645085647e-45,2.4378751063811142e-34,6.820379140354415e-85,8.9237694013183178e-27,2.3063552676177164e-93,8.6590055771766673e-29,1.2458280985897301e-60,3.6204171362699445e-39,2.3132454660495129e-74,3.528248838699659e-77,3.2415976921573953e-35,1.8613034133397974e-72,6.7316077424171755e-10,2.9452673415766585e-10,4.3706436732054415e-16,1.7443479868519577e-21,4.3706306322894888e-16,5.2218841746418331e-30,1.2155287187962076e-22,5.9510094490136433e-23,4.6528831306518061e-24,4.53299376234106e-37,6.9479132286122206e-56,1.9005033153679202e-54,4.4783816367012424e-48,3.6474883907448668e-43,5.6988541808123185e-55
3.2756080940615505e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574919038951,0.099999999158548514,0.099999999815920823,2.8055610849557943e-60,2.0018637652037321e-36,2.5829638576679591e-34,5.7885228933289894e-45,4.5737906239639628e-34,3.4602082585537133e-84,1.3609458125347687e-26,8.5351462033144827e-93,1.0823826167881257e-28,2.7239765353449164e-60,8.1331583231041787e-39,9.6907781992121344e-74,1.2543555529538054e-76,5.9012035032826071e-35,4.6442521366525865e-72,8.4145094906706798e-10,3.6815841743978552e-10,5.4633089137572469e-16,2.6649687934702802e-21,5.4632891421536171e-16,9.5062383599743702e-30,1.7279726015391388e-22,1.0153851281273229e-22,9.3962210008487824e-24,1.2991445181103724e-36,2.6789884378854183e-55,6.7560344965284744e-54,1.1512684031282694e-47,7.9751551583253957e-43,2.1962373622793999e-54
4.58585133515713e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574870654541,0.099999998821967973,0.099999999742289139,9.075102161473249e-59,7.3879182598085349e-36,6.1102951978317485e-34,6.275709768605365e-44,1.2514760018446746e-33,2.2833838152466291e-82,2.6113932128969538e-26,1.1312783124285073e-91,1.5153555658134237e-28,1.0477655672808099e-59,3.1539367234892174e-38,3.059849283371028e-72,2.14509320329883e-75,1.5580908736430948e-34,2.5480850789863029e-71,1.1780312740942411e-09,5.1542178336442938e-10,7.6486449068859525e-16,5.1246369605509468e-21,7.6486074574131422e-16,2.5099256630141454e-29,2.8694822535972382e-22,2.2886852406274809e-22,2.9790434629282844e-23,9.1503520736675704e-36,5.1591257187850082e-54,1.1543888604436303e-52,6.4950209261381832e-47,3.0676078514215598e-42,4.2127310969528687e-53
7.206337817348288e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574773885726,0.099999998148806987,0.099999999595025771,7.1327698694414027e-57,4.6939447415864256e-35,1.9222591620201431e-33,1.552000893407648e-42,4.9702452843614949e-33,2.8379079014826689e-80,6.3578672781134121e-26,3.4176789039725313e-90,2.3813365713984841e-28,6.9162045477772711e-59,2.0285106647528984e-37,2.3611220284734013e-70,1.0080925024954929e-73,6.0248825644553315e-34,2.8995532841422361e-70,1.8511918262568896e-09,8.0994851267098218e-10,1.2019338806382643e-15,1.2502543403648613e-20,1.2019249714930576e-15,9.7054703472141132e-29,5.4037879727673561e-22,6.5038549641392914e-22,1.4035524016997821e-22,1.22119321022046e-34,2.0804148797718053e-52,5.4149492081138187e-51,7.2721974868029676e-46,2.02489916830521e-41,1.6832100375003064e-51
9.826824299539447e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574677116925,0.099999997475646127,0.099999999447762403,5.7103999526357669e-56,1.5318238022493992e-34,4.1200198702382606e-33,8.7447046041047781e-42,1.2443760205621032e-32,2.6053353882161042e-79,1.1766549215588228e-25,2.279209413767113e-89,3.2473644273337898e-28,2.2804528529921839e-58,6.6943415936096011e-37,1.8808175813040665e-69,6.8732373191192833e-73,1.495224070784913e-33,1.226730726287705e-69,2.5243522477850719e-09,1.104475238584307e-09,1.6390061948636009e-15,2.3161352790780187e-20,1.6389899977324671e-15,2.4086529039328838e-28,8.1098026860395127e-22,1.2777327514593516e-21,3.7723650228175074e-22,5.5514037738436839e-34,1.411244712441433e-51,3.6880973929581608e-50,3.0737256628202362e-45,6.6766186685691979e-41,1.1379147703181484e-50
1.5067797263921763e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574483579358,0.099999996129324795,0.09999999915323568,2.7404832662509538e-54,8.768562847489164e-34,1.159260179847867e-32,1.4299199519756923e-40,4.5488213955790979e-32,2.2220629130052388e-77,2.7569090984484824e-25,5.7220425238418081e-88,4.9795606483659717e-28,1.3191504237813746e-57,3.8271679903369649e-36,8.8401140467028328e-68,1.9176697558099134e-71,5.4306570295422822e-33,1.1444967426486159e-68,3.8706726990562699e-09,1.6935286802343431e-09,2.5131595934850049e-15,5.4318646725859198e-20,2.5131226954654015e-15,8.7482296065873425e-28,1.3596737592643309e-21,2.9933331870851029e-21,1.4302516514732794e-21,5.4447714123383259e-33,3.9476877224977054e-50,1.0204174508728191e-48,2.8382550599579808e-44,3.8621534313260542e-40,3.1333348908104031e-49
2.55497431926864e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574096504394,0.099999993436683712,0.099999998564182249,2.6478808474909033e-52,7.8558278663421597e-33,4.0991568061587567e-32,4.0677213639158496e-39,2.2804663828572032e-31,3.5388449270077082e-75,7.9114920099780142e-25,2.8803060966484438e-86,8.4445151209739742e-28,1.1915793800141496e-56,3.3626529933575377e-35,8.2189968788529895e-66,1.0868988168718588e-69,2.7137752434713869e-32,1.9191574431460646e-67,6.5633120344850877e-09,2.8716355228286567e-09,4.2615014707429303e-15,1.5599084137184398e-19,4.2613994447914767e-15,4.3716094898005617e-27,2.4616767325281502e-21,7.5464593915330095e-21,6.6003441976835487e-21,8.0591849210242133e-32,1.9365756951441206e-48,5.652711615635113e-47,4.6320886619680668e-43,3.4886513323889188e-39,1.4832721627557024e-47
4.651363505021567e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573322355102,0.09999998805140782,0.099999997386075498,3.3129930467698356e-50,9.3113882798675264e-32,1.7456085629275494e-31,1.3980901478448857e-37,1.4154335672756397e-30,7.5358293927166295e-73,2.6197112523347335e-24,2.2528688099841259e-84,1.5376672176958146e-27,1.4201933680626643e-55,3.8903285921163547e-34,9.5895614049965604e-64,7.9827170649115837e-68,1.6822836330982115e-31,4.4690374324848289e-66,1.1948584437005968e-08,5.2278490451972516e-09,7.7583255421895907e-15,5.1675936050625128e-19,7.7580010451126849e-15,2.7099798249907683e-26,4.6623773238919611e-21,1.8502194181121473e-20,3.1857095629513807e-20,1.3963904206018039e-30,1.2151257369393848e-46,3.8683176240645314e-45,1.0465141756246956e-41,4.1579647048366316e-38,8.6919773183198125e-46
8.84414187652742e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571774059092,0.099999977280881086,0.099999995029862301,4.4297686388318258e-48,1.2794265843334111e-30,8.7564580664457395e-31,4.9173547615684485e-36,9.9223584229958096e-30,1.6921721638174233e-70,9.4676483776213192e-24,2.2370962033592879e-82,2.9249978947998708e-27,1.9578204320379148e-54,5.2506598902628778e-33,1.131556139435395e-61,6.8504442813672307e-66,1.1787319300653345e-30,1.2214906700573446e-64,2.2719104168802503e-08,9.9402754386565126e-09,1.4752534946556092e-14,1.867963687400194e-18,1.475140232015693e-14,1.8988059793496395e-25,9.0613178722555988e-21,4.2164656811291817e-20,1.4767789928446769e-19,2.4580101747036871e-29,8.1289264416199105e-45,2.7196588480414306e-43,2.7984482660884011e-40,5.7319661707522126e-37,5.1339372699664442e-44
1.7229698619539129e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568677477359,0.099999955739927926,0.099999990317437212,5.9138552269875107e-46,1.8959124177773669e-29,5.0928587936424563e-30,1.684221507337061e-34,7.4219081661904769e-29,3.5647335516541128e-68,3.5928658895197255e-23,2.5171414814475009e-80,5.7032564971353152e-27,2.9067873739847126e-53,7.6980079722982098e-32,1.2236269528896836e-59,7.2565768907285267e-64,8.8138894707514984e-30,3.6135196520922352e-63,4.4260043339954501e-08,1.9365125620473874e-08,2.8743198757323904e-14,7.0888145556635695e-18,2.8739003923677343e-14,1.4198111213915795e-24,1.7859606932292375e-20,9.0057897744334196e-20,6.4701372927096201e-19,4.2053069464821759e-28,5.4260985807312652e-43,1.8637711608312645e-41,8.1708540926174301e-39,8.5101830683141486e-36,2.7746477828368737e-42
2.5615255362550837e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289565580909346,0.099999934199108492,0.099999985605013858,5.0202141380836568e-45,7.9246417470127718e-29,1.4472728906545016e-29,9.558871290064213e-34,2.3128122044359954e-28,3.4237418195834784e-67,7.9412327627815803e-23,2.2777333095068304e-79,8.4863116763484437e-27,1.2096700600646648e-52,3.3201681501100709e-31,9.7840859452833114e-59,6.0347400606426927e-63,2.7460247950718681e-29,1.9182124079996677e-62,6.5800848788424699e-08,2.8789972328833353e-08,4.2736855849834061e-14,1.5667295453059428e-17,4.2727672206505156e-14,4.423496690753073e-24,2.6659815966363988e-20,1.3787716337282939e-19,1.504157609794239e-18,1.8988973104265027e-27,3.9200705357582088e-42,1.2863588036178489e-40,4.4538747636459728e-38,3.5415201529763477e-35,1.8710160577370395e-41
4.238636884857425e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928955938781447,0.099999891117870748,0.09999997618017234,2.2400418884389384e-43,5.9802460615358914e-28,5.9357441288384354e-29,1.3039179034538851e-32,1.04813153095568e-27,2.3455441768776257e-65,2.1746632947359318e-22,9.7561373465985457e-78,1.406681362450539e-26,9.1167703994580432e-52,2.5355831401643612e-30,3.3200558224162748e-57,3.0567230084945956e-61,1.2438713581606262e-28,2.4266140490231603e-61,1.088820585216254e-07,4.7639655325256219e-08,7.0733149470705375e-14,4.2894937834514437e-17,7.0708212303019184e-14,2.003698088810604e-23,4.4265999118849502e-20,2.3316416292642953e-19,4.2923920559244939e-18,1.5241566378185699e-26,1.0061930023357961e-40,3.0051445226026673e-39,5.7459265289470119e-37,2.6690384605449072e-34,3.6592725736692102e-40
