Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(49)
2.957909889708105e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756194976439,0.11866996483710439,0.022821567664377918,1.0593470466670762e-52,1.8499918389525868e-32,6.9691746030624903e-23,3.0898790539345336e-38,1.3064332476049535e-33,1.358862868763458e-71,3.0077715825838869e-16,2.1784936213344118e-70,3.0077699061938709e-16,5.6782131567975765e-48,3.4812486568169892e-39,6.5306335553727386e-58,3.9460986810916626e-59,1.6989189920798637e-29,4.3458937863914151e-55,1.1928385230825384e-09,5.7352742441224207e-11,2.2084858043318951e-14,2.2151337344469065e-14,1.4707920689871129e-18,1.8546719440588176e-17,1.9758657304782103e-18,5.928166664805731e-21,3.5872332971756314e-29,2.8683113566510061e-32,1.3702809816713661e-48,7.810405974910257e-31
3.711387862352851e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756163128787,0.11866996453324309,0.022821567657073095,4.1543291053040336e-52,3.8910960656402747e-32,1.0754745480818143e-22,9.0435828995666934e-38,2.4338662961377453e-33,4.8325005894825872e-71,3.7739514163861361e-16,6.4947370554127651e-70,3.7739488603187864e-16,1.2233499482609616e-47,7.7374865713811556e-39,2.1176850746867838e-57,1.2795986541619045e-58,3.0718410616687909e-29,1.0667808316940302e-54,1.4966941094374422e-09,7.1962392325336585e-11,2.7704668645518808e-14,2.7806978320164997e-14,1.8599381090127921e-18,2.8098213719311164e-17,3.5760391797988426e-18,9.0348070849263888e-21,6.4855847238182053e-29,7.4408524302764901e-32,4.7898272673331214e-48,1.4324901789769984e-30
4.4648658349975974e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756131281135,0.11866996422938181,0.022821567649768271,1.3439022688333339e-51,7.3256079990542389e-32,1.5406099804384159e-22,2.2713045186726713e-37,4.1026665513028246e-33,1.4626229162165153e-70,4.5401314351436338e-16,1.6720123199075338e-69,4.54012780493811e-16,2.3530257749207453e-47,1.5209808341121074e-38,5.8678640926879965e-57,3.5456198072360085e-58,5.0605074340998319e-29,2.308097977302497e-54,1.8005496800734689e-09,8.6572042177060693e-11,3.3321928756367949e-14,3.3468420656609077e-14,2.2489060430013035e-18,3.9502086757092592e-17,5.8751510032491233e-18,1.2825518365384726e-20,1.0683345195295234e-28,1.674311498537583e-31,1.4134570934100978e-47,2.3854715500947332e-30
5.218343807642344e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756099433483,0.11866996392552054,0.022821567642463448,3.8492695839162926e-51,1.2729201388923086e-31,2.0936082524892881e-22,5.113253091423273e-37,6.4288152381385573e-33,3.9419335639663941e-70,5.3063116415982763e-16,3.8692126814179759e-69,5.3063067399076004e-16,4.1636308005961008e-47,2.7305416246418534e-38,1.451620343554578e-56,8.7713173738420118e-58,7.7948590384471675e-29,4.5554928971470526e-54,2.1044052347503843e-09,1.0118169199590288e-10,3.8936600547094983e-14,3.9135868544836771e-14,2.6376941676378697e-18,5.2667667784095623e-17,9.001712352221141e-18,1.7309417155345107e-20,1.6454448332321282e-28,3.3950231727474917e-31,3.7343229520085352e-47,3.7057019276626219e-30
6.725299752931835e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756035738189,0.11866996331779806,0.022821567627853798,3.61339967344426e-50,3.3588249762887521e-31,3.4635917358281705e-22,2.3803843897935445e-36,1.3667092459635015e-32,3.3157000094453075e-69,6.8386726184375244e-16,1.8860446866372537e-68,6.8386645808350084e-16,1.1323404570035922e-46,7.4883002109823601e-38,9.0300531827697808e-56,5.4563340601796201e-57,1.6191842280529891e-28,1.5910912010501871e-53,2.7121162961144378e-09,1.304009915347173e-10,5.0158167497872735e-14,5.0489411610402866e-14,3.4147309466469695e-18,8.3688350793586255e-17,1.8344461680578386e-17,2.8354045791731441e-20,3.4172797964542733e-28,1.1917610807229871e-30,2.5144491784787295e-46,7.7991965170071224e-30
8.232255698221328e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675597204289,0.11866996271007564,0.022821567613244147,1.6560268019147982e-49,7.2767204804301094e-31,5.1851264564648986e-22,7.5260186325025297e-36,2.4922038344656705e-32,1.4920826344470874e-68,8.3710343462501172e-16,6.0949685584463144e-68,8.3710223831105317e-16,2.4978685283062336e-46,1.6543283672646532e-37,3.4210153566791498e-55,2.067116887669257e-56,2.9135242761957401e-28,4.2180069232801647e-53,3.3198272935327348e-09,1.5962029094179591e-10,6.1369378376913342e-14,6.1868288161663094e-14,4.1910505321401942e-18,1.2045298605190916e-16,3.2302682647687137e-17,4.2158869581748773e-20,6.1477451115506317e-28,3.1177653172747693e-30,9.5851601785293374e-46,1.4157446756853001e-29
1.1246167588800313e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755844652314,0.11866996149463101,0.022821567584024847,2.6283895794254743e-48,2.559228113705511e-30,9.6811682853132561e-22,5.2899889013084709e-35,6.4029793166250836e-32,2.4574907022033114e-67,1.1435760051108689e-15,4.4920603355106429e-67,1.1435737871756755e-15,8.9820149739566067e-46,5.8863902609963974e-37,3.6359728661275706e-54,2.1969938074954724e-55,7.3782120285323736e-28,2.164208832766519e-52,4.5352490965362595e-09,2.1805888936081106e-10,8.3760781955321353e-14,8.4705352402542761e-14,5.7415419414468287e-18,2.0775337537762794e-16,7.747623827143963e-17,7.7992067852677283e-20,1.5561393762225423e-27,1.4833789657086352e-29,9.7253637852010512e-45,3.6289054348457509e-29
1.3958688290321398e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755730000809,0.11866996040073106,0.022821567557727476,1.189466797992924e-47,5.8992362815477952e-30,1.4926699598552524e-21,1.7211277792437982e-34,1.2168517622423075e-31,1.0941786661737287e-66,1.4194015746767195e-15,1.5317358473607898e-66,1.419398167944539e-15,2.0898307965084559e-45,1.365515901015124e-36,1.3961892157478713e-53,8.4362856337993993e-55,1.3933003648598968e-27,6.091065289730681e-52,5.6291285005497202e-09,2.706536274875068e-10,1.0387772299125159e-13,1.0535119953030906e-13,7.1345383332440003e-18,2.998326073711274e-16,1.3995719930336519e-16,1.1957261847343853e-19,2.9375449998633137e-27,4.026707593852602e-29,3.8171901056907098e-44,6.8987546997908413e-29
1.6671208991842484e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755615349315,0.1186699593068313,0.022821567531430106,4.191914522455828e-47,1.1739121195696289e-29,2.1306194665938039e-21,4.5601749164615072e-34,2.0611689588838064e-31,3.8836825626868192e-66,1.6952273864476862e-15,4.17895237205006e-66,1.6952225362055003e-15,4.183371851572139e-45,2.7297272335045396e-36,4.2969440185085432e-53,2.5963655561086735e-54,2.3508436162695885e-27,1.4310266025764042e-51,6.7230076973839156e-09,3.2324836518756078e-10,1.2396126101910162e-13,1.2608743961661991e-13,8.5252217357367351e-18,4.0175794349560327e-16,2.2600591545699501e-16,1.699241722300729e-19,4.954582576134608e-27,9.1150125793792617e-29,1.1601101542384067e-43,1.1698187869068725e-28
1.938372969336357e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755500697833,0.11866995821293176,0.022821567505132735,1.2106906504579995e-46,2.1023610751240601e-29,2.8817877770625528e-21,1.0332793847474046e-33,3.2214596171312485e-31,1.1152312171107972e-65,1.9710534400342706e-15,9.8460692715796239e-66,1.9710468919641257e-15,7.5224740419971552e-45,4.9095697286003174e-36,1.0997722838410502e-52,6.6451961334764018e-54,3.6645045938147377e-27,2.9397878861812192e-51,7.8168866870389898e-09,3.758431024610329e-10,1.4401144889110374e-13,1.4691599484521781e-13,9.9135958082724489e-18,5.1144869451759617e-16,3.3765022044008088e-16,2.2898671483094021e-19,7.720499678034092e-27,1.8159109665416431e-28,3.0061351675206628e-43,1.8307764533712423e-28
2.2096250394884658e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755386046361,0.11866995711903243,0.022821567478835372,3.0556276770470263e-46,3.4893164201017225e-29,3.7459901463848073e-21,2.0992999824628164e-33,4.7477397049316773e-31,2.7814493553015311e-65,2.2468797350312377e-15,2.0812112621294352e-65,2.2468712352263103e-15,1.2522652174365783e-44,8.178924121439077e-36,2.4831285196210875e-52,1.5003861143034539e-53,5.3902390203241347e-27,5.4933025789203366e-51,8.9107654695150254e-09,4.2843783930798542e-10,1.6402834159461752e-13,1.6783843014519008e-13,1.1299664358967666e-17,6.2717502525632248e-16,4.7656495866824481e-16,2.9669812312132138e-19,1.1352366493932161e-26,3.2982076638468521e-28,6.9114938495227405e-43,2.7019435096990263e-28
2.752129179792683e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755156743451,0.11866995493123439,0.022821567426240634,1.4758571596072414e-45,8.1309952437529048e-29,5.8128357946816001e-21,6.8382272630666528e-33,9.0763374942681199e-31,1.2915137158480965e-64,2.7985330478058378e-15,7.3721379251227034e-65,2.7985198842829152e-15,2.9303922615531092e-44,1.9185196340203265e-35,9.6942855212018055e-52,5.857560270611279e-53,1.0276681237521823e-26,1.5590431950796839e-50,1.1098522412930159e-08,5.3362731172255199e-10,2.039624383155585e-13,2.0996877607244228e-13,1.4064898523241088e-17,8.7230905102354933e-16,8.404342781458458e-16,4.5784688529993547e-19,2.1628907685740543e-26,8.8852138631338117e-28,2.83669085105981e-42,5.179419829168584e-28
3.2403829060664784e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754950370871,0.11866995296221686,0.02282156737890537,4.7342113536348656e-45,1.5296666312880758e-28,8.0577713060641048e-21,1.6439742318339893e-32,1.4708293251340134e-30,4.0295870344711362e-64,3.2950218509736986e-15,1.8849715072903024e-64,3.2950036257550525e-15,5.5279104666648647e-44,3.6259171871456325e-35,2.6654549551702953e-51,1.6105342390395122e-52,1.6623944479570997e-26,3.3977687819297575e-50,1.3067502953451947e-08,6.2829783543756455e-10,2.3978979225105741e-13,2.4821652425766007e-13,1.6545761526038949e-17,1.1025958014940572e-15,1.271620706645027e-15,6.3186020292340953e-19,3.4966301230436345e-26,1.850290104908106e-27,8.0124258907962512e-42,8.4128822786916993e-28
3.781694870800517e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754721571952,0.11866995077922816,0.022821567326426217,1.4615329926316362e-44,2.7934715072391286e-28,1.0971361340623162e-20,3.7989138507428348e-32,2.3247397919417042e-30,1.21695460776549e-63,3.8454647002961288e-15,4.6352240390233673e-64,3.8454399092685228e-15,1.0119766127404641e-43,6.6439439717521707e-35,7.0610441398709311e-51,4.2664324948889286e-52,2.6232818214122409e-26,7.1646100508927364e-50,1.5250450639162868e-08,7.3325614635005161e-10,2.7938539489774132e-13,2.9099009469940948e-13,1.9287556687657569e-17,1.3638251751255677e-15,1.8688756821038902e-15,8.5641634802922922e-19,5.5139363488067488e-26,3.7020395754530368e-27,2.1605949504102901e-41,1.3329820511249239e-27
4.323006835534556e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754492773067,0.11866994859624029,0.02282156727394706,3.881124767725198e-44,4.7177190274275277e-28,1.4330102802755068e-20,7.8541225626355181e-32,3.4580177008519746e-30,3.1876934584522768e-63,4.3959085000536216e-15,1.0137624376066766e-63,4.395876143181965e-15,1.7126318895990427e-43,1.1241652177864329e-34,1.6479698159646435e-50,9.9573247370025931e-52,3.8965968922069168e-26,1.37334341256067e-49,1.7433397499797097e-08,8.3821445556559812e-10,3.188498897121255e-13,3.3415379030086047e-13,2.2020273294973802e-17,1.6283744232806627e-15,2.5939617107123088e-15,1.1137694602777437e-18,8.1846651130334351e-26,6.7329348455763698e-27,5.0911687429137169e-41,1.9874169503114904e-27
4.864318800268595e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754263974231,0.11866994641325324,0.022821567221467904,9.1811479385146888e-44,7.4990111942207211e-28,1.8132532916557388e-20,1.4893407778113672e-31,4.9091861349245675e-30,7.4767961051814079e-63,4.9463532470375881e-15,2.0259981109171175e-63,4.9463123275452077e-15,2.7273879903812279e-43,1.7883620671758336e-34,3.4850433253286436e-50,2.1057126781579429e-51,5.5246833127594921e-26,2.4443911068985925e-49,1.9616343535354934e-08,9.4317276308467422e-10,3.581837120750387e-13,3.7770793567192437e-13,2.4743941495899279e-17,1.8946132158086409e-15,3.4480737148504586e-15,1.403449471269189e-18,1.1596304884900155e-25,1.1377425032018413e-26,1.0824686480775465e-40,2.8277153454877066e-27
5.4056307650026335e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675403517544,0.11866994423026703,0.022821567168988754,1.9842625952848718e-43,1.1358562491312479e-27,2.2377198725872855e-20,2.6369861080249131e-31,6.7162420072203911e-30,1.6072991630781258e-62,5.4967989380609743e-15,3.7708641742595206e-63,5.4967484624079272e-15,4.1382591280062254e-43,2.7090145023840793e-34,6.8158073838394484e-50,4.1181840433423765e-51,7.5491210772990203e-26,4.1012937325857477e-49,2.1799288745836688e-08,1.0481310689077417e-09,3.9738729444465762e-13,4.2165215239296662e-13,2.7458591235977259e-17,2.1616230118141439e-15,4.4316977504755303e-15,1.7249947961039977e-18,1.5834484812031437e-25,1.8141512255853885e-26,2.1233914227586278e-40,3.8768451659187706e-27
5.946942729736673e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753806376694,0.11866994204728162,0.022821567116509602,3.9867944760446205e-43,1.6541698755812554e-27,2.7062652374973236e-20,4.4160788960700474e-31,8.9167887226074666e-30,3.2187707976409283e-62,6.0472455699479161e-15,6.6243878031445265e-63,6.0471845478197042e-15,6.0365207264989013e-43,3.9435808483071007e-34,1.2508342653071015e-49,7.5576315250183298e-51,1.0010884412099465e-25,6.5578879055832793e-49,2.3982233131242667e-08,1.1530893730352562e-09,4.3646106776116293e-13,4.6598572295135562e-13,3.0164252355635963e-17,2.4288289108655814e-15,5.5449777511714443e-15,2.0779505804025203e-18,2.0983313285745059e-25,2.7602279598422061e-26,3.9025467510949613e-40,5.1576944289436665e-27
7.02956665920475e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753348779328,0.11866993768131333,0.022821567011551299,1.4165494340267019e-42,3.2017201536631878e-27,3.7750159537931234e-20,1.0962931834597458e-30,1.464632877056608e-29,1.1431155152506885e-61,7.1481416436699087e-15,1.809909784201355e-62,7.1480565704880835e-15,1.1721402013522838e-42,7.6194398321910493e-34,3.7094570269686224e-49,2.2412521697559562e-50,1.6406511086305558e-25,1.5055436012268873e-48,2.8348119426828536e-08,1.3630059762054042e-09,5.1422090273125528e-13,5.5581701191812523e-13,3.5548727523146807e-17,2.9625977800202103e-15,8.1600212832861036e-15,2.8763160397788891e-18,3.4339806265920133e-25,5.7395064674474942e-26,1.1530832496224701e-39,8.5056692142257338e-27
8.112190588672828e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675289118214,0.11866993331534832,0.022821566906593,4.1016169848804338e-42,5.6339550005994621e-27,5.0183555972916783e-20,2.3698359580111329e-30,2.2391485184340554e-29,3.3201983252613698e-61,8.249041442981795e-15,4.2588473904245681e-62,8.2489283959447801e-15,2.068851690143119e-42,1.3375496996150935e-33,9.3033471407077232e-49,5.6210112862311352e-50,2.5028375591575482e-25,3.0661187760225699e-48,3.2714002422115023e-08,1.5729225725986363e-09,5.914666393839215e-13,6.4719352321757967e-13,4.0897603982227218e-17,3.4939351232411997e-15,1.1291766400846131e-14,3.7950290337031515e-18,5.2310939058927453e-25,1.0674178613122254e-25,2.8753531488855901e-39,1.3053423490099406e-26
9.194814518140906e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675243358513,0.11866992894938662,0.022821566801634705,1.0232714734437826e-41,9.2273482424951957e-27,6.4351415601339778e-20,4.6191648071185215e-30,3.2440158517362267e-29,8.3173352799759344e-61,9.3499449428205009e-15,8.9624613514004741e-62,9.3498000245820692e-15,3.3983067757705457e-42,2.1847179763518164e-33,2.0589689570338177e-48,1.2439992200035014e-49,3.6184552629592493e-25,5.7027282641215519e-48,3.7079882117104602e-08,1.7828391622183745e-09,6.6820167858391599e-13,7.4010583075048336e-13,4.6211117225562347e-17,4.0220674919755633e-15,1.4937585477206486e-14,4.8306698315152281e-18,7.5519902437413812e-25,1.8271491203206467e-25,6.3293593654697803e-39,1.8981608534993411e-26
1.0277438447608983e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751975988297,0.11866992458342822,0.022821566696676412,2.2888606829070626e-41,1.4293853367688695e-26,8.024238916682503e-20,8.3216240143530148e-30,4.5074252899683793e-29,1.8678513104938702e-60,1.0450852118291441e-14,1.7334236823458387e-61,1.0450671456789748e-14,5.2792509707850066e-42,3.3745263203561129e-33,4.1480155523432551e-48,2.5061426759322931e-49,5.0174170972213011e-25,9.8900393986125543e-48,4.1445758511799748e-08,1.9927557450679417e-09,7.4442939833228266e-13,8.3454398103820619e-13,5.1489501162641127e-17,4.5468173109148732e-15,1.9094277877594606e-14,5.9799181031936804e-18,1.0456744167301317e-24,2.9350957268850845e-25,1.2696505706146189e-38,2.6469672930333265e-26
1.1360062377077061e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751518391642,0.11866992021747309,0.022821566591718124,4.7072977202104575e-41,2.1179468579916385e-26,9.7845203945559647e-20,1.4092307954757081e-29,6.0569781089611361e-29,3.8549088493357356e-60,1.1551762944667898e-14,3.1373268201189248e-61,1.1551542692955037e-14,7.8442958117516064e-42,4.9851347942125462e-33,7.7659049703425698e-48,4.6919412370496417e-49,6.7287695134722472e-25,1.6225662880803177e-47,4.5811631606202937e-08,2.2026723211505638e-09,8.2015315385257098e-13,9.3049791549473746e-13,5.6732988125726076e-17,5.0681803509378509e-15,2.3758492399954336e-14,7.2395497903358916e-18,1.4003259507535445e-24,4.4842834545934583e-25,2.3690169880449256e-38,3.5695867014708805e-26
1.3525310236013216e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750603198876,0.11866991148557277,0.022821566381801557,1.7237874824432699e-40,4.2005210543146144e-26,1.3814176959143073e-19,3.5401783116680387e-29,1.0121085321941743e-28,1.4236579334198494e-59,1.375359545233448e-14,8.9696041909063779e-61,1.3753284578690035e-14,1.5646163685557246e-41,9.8249931963887271e-33,2.3587826268304719e-47,1.4250738620961176e-48,1.1199339321787698e-24,3.8693119367644671e-47,5.454336789414336e-08,2.6225054530272743e-09,9.7010204329894629e-13,1.1269133209002796e-12,6.711619008578388e-17,6.1007596672773265e-15,3.4596202326282054e-14,1.0077677486726356e-17,2.3239455323665646e-24,9.3512020443883991e-25,7.1305893053175934e-38,6.006776489060733e-26
1.569055809494937e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749688006837,0.11866990275368566,0.022821566171885004,5.0669820809382448e-40,7.5076139991909537e-26,1.8515238268897679e-19,7.6880526109639812e-29,1.5646175840152699e-28,4.2150848437759201e-59,1.5955442271191083e-14,2.1749821204400406e-60,1.595502568483499e-14,2.8119375549903234e-41,1.7450152433361875e-32,5.9828924818885676e-47,3.6145184851585627e-48,1.7246911286474553e-24,8.0832806470162174e-47,6.3275090980945718e-08,3.0423385578725653e-09,1.1180747565882363e-12,1.3292728284073767e-12,7.7362551841489593e-17,7.1198161619527105e-15,4.7424293235754582e-14,1.3320996641206681e-17,3.5684766195186026e-24,1.7381353830328282e-24,1.7946015268262534e-37,9.3500572375862998e-26
1.7855805953885526e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748772815531,0.11866989402181174,0.022821565961968465,1.2745547976315515e-39,1.2421667798524182e-25,2.3878945953572928e-19,1.5003654103066723e-28,2.2833582145716123e-28,1.0665929162935922e-58,1.8157303209122401e-14,4.6750917663071409e-60,1.8156766014398501e-14,4.6775572097851336e-41,2.8692410056241795e-32,1.331183654093048e-46,8.0420627087668095e-48,2.5076351247185014e-24,1.5306114477075557e-46,7.2006800866629815e-08,3.4621716357091752e-09,1.264097362272458e-12,1.5374981536930682e-12,8.7473878508234753e-17,8.12544837597653e-15,6.2216596422148431e-14,1.6946771136418234e-17,5.1733755188288842e-24,2.9692532462005987e-24,3.9692776536258891e-37,1.3737961504249262e-25
2.002105381282168e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674785762498,0.11866988528995102,0.02282156575205194,2.8644036005284115e-39,1.9369357574037481e-25,2.989665987788196e-19,2.7017259313165447e-28,3.1876005684023167e-28,2.4083409668218277e-58,2.0359178076606403e-14,9.1851444439685106e-60,2.0358505570348617e-14,7.3323563712111566e-41,4.4463949127568085e-32,2.6879472485910308e-46,1.6238297255498324e-47,3.4880745591495872e-24,2.6895269952123769e-46,8.0738497551215473e-08,3.8820046865585618e-09,1.4081955770166868e-12,1.7515120011432022e-12,9.7451950835019725e-17,9.1178205319732324e-15,7.8947229406324008e-14,2.0933573783309553e-17,7.1751679269196449e-24,4.7571371715983959e-24,7.9812552863491452e-37,1.93071707105809e-25
2.2186301671757836e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746942435173,0.1186698765581035,0.022821565542135422,5.9067838573313144e-39,2.881809685838531e-25,3.6559856013127366e-19,4.5690459510678311e-28,4.295782695422563e-28,4.9844611103472146e-58,2.2561066686667649e-14,1.6824596014273299e-59,2.256024435561353e-14,1.0965997029395451e-40,6.5747229118355311e-32,5.0353348257791254e-46,3.0418535207177614e-47,4.684213093486318e-24,4.4560988069290998e-46,8.9470181034722515e-08,4.3018377104409597e-09,1.5503947719340893e-12,1.971238093273953e-12,1.0729852564312242e-16,1.0097114187965444e-14,9.7590637947011938e-14,2.5261205265565298e-17,9.6076380225867467e-24,7.2469567293303418e-24,1.4906622372067014e-36,2.6192548471458773e-25
2.6516797389630146e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674511205784,0.11866985909444808,0.022821565122302434,2.0845887334614449e-38,5.7256493631098385e-25,5.1789131199569097e-19,1.1327668559508753e-27,7.1940223368612826e-28,1.7682959754265648e-57,2.6964884398297213e-14,4.8154548274532406e-59,2.6963719625617796e-14,2.2010369045478554e-40,1.290399242491717e-31,1.4937924803082727e-45,9.0235973605375516e-47,7.7916935011354975e-24,1.0688860299659609e-45,1.0693350839858015e-07,5.1415036773805059e-09,1.8291960022438571e-12,2.4275266886591534e-12,1.2660410026997318e-16,1.2017153648005692e-14,1.4051518791205094e-13,3.4863389954019973e-17,1.5888120524120018e-23,1.4988144250704565e-23,4.4041576964898316e-36,4.444292874205195e-25
