Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49),COX(50),CHOX(53)
6.746385521509144e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999714,0.1186699660299626,0.022821567693054223,6.121341960396068e-100,1.3776005879397436e-54,4.7273867042042121e-36,1.2516867272409046e-74,2.2916989593318266e-50,1.3371943507759752e-118,6.8601084292658053e-22,1.5631767380269608e-103,6.8601084292552071e-22,3.7138325298747989e-70,1.9598857325840415e-61,1.2756493641689121e-99,7.7080608106004466e-101,3.4712266642943211e-46,1.1595578638023003e-82,2.7206202198434821e-15,1.3080983786952289e-16,5.0421179106396645e-20,5.0421179384450109e-20,1.3903787038241875e-28,4.7474119010102659e-33,1.7480905266202403e-38,3.7569712186493131e-32,2.5293712846677001e-63,7.3331927729542987e-46,1.4653432698053951e-90,1.7478281014922906e-49,1.1291759387808186e-89,1.180299684893171e-91
1.349863236840622e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999431,0.11866996602995988,0.022821567693054157,1.7045022906308174e-97,2.2059559367933442e-53,1.8985714340468451e-35,8.7083271086361027e-73,1.8352178076562671e-49,3.7197696590706672e-116,1.3726176987508579e-21,1.0019793613586053e-101,1.3726176987466161e-21,5.948586294812771e-69,3.1394664579903205e-60,1.7745233051973795e-97,1.0722486810381974e-98,2.7790919592379731e-45,3.714749850099963e-81,5.4436041410057081e-15,2.6173332459905056e-16,1.0088616434557643e-19,1.0088616545853392e-19,5.5649481836122555e-28,3.8006937704789235e-32,1.5221407363702928e-37,1.5037675669858933e-31,8.8036269911004485e-62,5.8710130462541372e-45,2.0404173878384155e-88,1.4037331678050336e-48,1.5707678486979329e-87,1.643508374934591e-89
2.700312606220037e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999886,0.11866996602995444,0.022821567693054025,5.0578598692866563e-95,3.5309661535810655e-52,7.6478485677068118e-35,6.4572715199995023e-71,1.4689180541931994e-48,1.1025562285149107e-113,2.7458314104054695e-21,6.4176203244525418e-100,2.7458314103884961e-21,9.5229043424811415e-68,5.026067583008773e-59,2.6304644436751896e-95,1.5894477099501824e-96,2.2241181475703165e-44,1.1893867001740641e-79,1.0889571983325026e-14,5.2358029805809519e-16,2.0181613398880465e-19,2.0181613844223632e-19,2.226552056010263e-27,3.0415142605365353e-31,1.4144000254215552e-36,6.0170288924248259e-31,3.2669070264326362e-60,4.6985946500738987e-44,3.0279915320177149e-86,1.1304678756670614e-47,2.3284275362007934e-85,2.4389760681739427e-87
5.401211344978867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997716,0.11866996602994355,0.022821567693053765,1.6490553124580319e-92,5.6506952681679738e-51,3.1005081243461449e-34,5.2610673448308443e-69,1.1754320210937378e-47,3.5899609283243734e-111,5.4922588337389169e-21,4.1088624327600342e-98,5.4922588336710128e-21,1.5240780914541858e-66,8.0440456036855185e-58,4.2837350273616591e-93,2.588429855918904e-94,1.7796323711916819e-43,3.8071045073044715e-78,2.1781507667943119e-14,1.0472742449761421e-15,4.0367606993473554e-19,4.036760877525785e-19,8.906441418244375e-27,2.4333601364359813e-30,1.4456955699434332e-35,2.4072032635599169e-30,1.3324931819135814e-58,3.7595894285946345e-43,4.937704038734904e-84,9.1583366193864063e-47,3.7918651166020641e-83,3.9772042210862421e-85
1.0803008822496528e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995435,0.11866996602992176,0.022821567693053241,6.0331122389730963e-90,9.0420314802026144e-50,1.272990905107923e-33,4.8100153076227438e-67,9.4046463345007395e-47,1.3115543231026978e-108,1.0985113680502716e-20,2.6301793293008004e-96,1.0985113680231077e-20,2.4388556378453376e-65,1.2872342304719034e-56,7.8276858403035383e-91,4.7298478635486703e-92,1.4238409708237229e-42,1.2184441632239289e-76,4.3565379037097146e-14,2.0946621388120666e-15,8.0739592846449581e-19,8.0739599975139669e-19,3.5618934904582005e-26,1.9463716730161333e-29,1.6588632429801421e-34,9.6295959303201981e-30,6.0995052342579033e-57,3.0079568500322356e-42,9.0353841944747823e-82,7.5079169515877785e-46,6.9288896992107621e-81,7.2777874554251667e-83
2.1606603777531847e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319990866,0.1186699660298782,0.022821567693052193,2.4710998621518996e-87,1.4467983730397309e-48,5.3534753335610738e-33,4.9237101746702206e-65,7.5241926980876758e-46,5.3655217384320359e-106,2.1970823374417921e-20,1.6834770483362488e-94,2.1970823373331321e-20,3.9024333592640683e-64,2.0597240259613935e-55,1.6015997704876474e-88,9.6776018290233875e-90,1.1391266781761124e-41,3.8992942671221897e-75,8.713312177507653e-14,4.1894379264832384e-15,1.614835592075613e-18,1.6148358773125911e-18,1.424037514352731e-25,1.5563697716695294e-28,2.1301065050561233e-33,3.851994478599823e-29,3.1255286373290526e-55,2.4064792781665117e-41,1.850941135527586e-79,6.2953018947186641e-45,1.4176996047922388e-78,1.4908885056653626e-80
4.3213793687602486e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319981734,0.11866996602979106,0.022821567693050097,1.106307005344177e-84,2.3149354517621201e-47,2.3501623084124622e-32,5.5095817951556357e-63,6.0195436726666537e-45,2.400105260586275e-103,4.3942242763798772e-20,1.0774771148746087e-92,4.3942242759452273e-20,6.2441041066118761e-63,3.2956768853106688e-54,3.5828461649562356e-86,2.1649199755188308e-87,9.1132269425483831e-41,1.2478176914606538e-73,1.742686072497207e-13,8.3789895018228716e-15,3.2297147055042632e-18,3.2297158470966281e-18,5.6900524608323214e-25,1.2438448555336648e-27,2.986962768607068e-32,1.5408286338324989e-28,1.7501875286775313e-53,1.9252284136928442e-40,4.1441784170777784e-77,5.4975824645809732e-44,3.1714531574946602e-76,3.3380330595405196e-78
8.642817350774377e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319963471,0.11866996602961678,0.022821567693045906,5.2503357189139916e-82,3.7039411965889164e-46,1.1065500161200211e-31,6.535973527968043e-61,4.8157095548756112e-44,1.1384812882919912e-100,8.7885081548762214e-20,6.896017676465635e-91,8.7885081531376014e-20,9.9907327695280868e-62,5.2731746794153627e-53,8.4984361439675131e-84,5.135143335791682e-85,7.2906636105247902e-40,3.9930853157056952e-72,3.4853957819375061e-13,1.6758092652491302e-14,6.4594720771874619e-18,6.4594766485583043e-18,2.2710884493747225e-24,9.9304488906558457e-27,4.4360453322036524e-31,6.1633731849977299e-28,1.0386479224196847e-51,1.5401998807560201e-39,9.8350128514404721e-75,5.1339040336812222e-43,7.5226177440520916e-74,7.9218457181717186e-76
1.7285693314802633e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319926939,0.11866996602926823,0.022821567693037528,2.5749224861843861e-79,5.9263351870405931e-45,5.749944524900061e-31,8.0130032930204673e-59,3.8525955866728143e-43,5.5821559129054178e-98,1.7577075914349603e-19,4.4135017447877758e-89,1.7577075907395089e-19,1.5985297745222947e-60,8.4371429172113484e-52,2.0835051360460145e-81,1.2589482187849903e-82,5.8325583488167174e-39,1.2777976920992102e-70,6.9708152006077669e-13,3.351629895378482e-14,1.2918983399859233e-17,1.2919001724837034e-17,9.0449950773613145e-24,7.911913307673625e-26,6.8037492018437246e-30,2.465358575453369e-27,6.3685845026053508e-50,1.2321654095274105e-38,2.4118575532916865e-72,5.2774920849769518e-42,1.8442688514636848e-71,1.9426815697554568e-73
3.4571445242859147e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319853876,0.11866996602857113,0.02282156769302077,1.2820200959182831e-76,9.4821395356834039e-44,3.3461975335437227e-30,9.9735906346986189e-57,3.0820845998470256e-42,2.7791959238195259e-95,3.5154211443219139e-19,2.8246545745252887e-87,3.5154211415401108e-19,2.5576552175619492e-59,1.34994477289993e-50,5.1862622215002793e-79,3.1337708643997999e-80,4.6660490834093338e-38,4.0889653908083111e-69,1.3941654037106935e-12,6.7032711556198464e-14,2.5837992362438838e-17,2.5838065973986756e-17,3.5868632176447971e-23,6.2781671300134552e-25,1.0589475682232972e-28,9.8614334765832834e-27,3.9639007089964341e-48,9.8573236153519651e-38,6.0043447663276848e-70,6.0727158489017629e-41,4.5907483014738575e-69,4.8362931426624299e-71
6.9142949098972176e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319707748,0.11866996602717694,0.022821567692987255,6.3976446464579947e-74,1.5171361265450423e-42,2.1555744233569037e-29,1.2442692592915671e-54,2.4656660574706475e-41,1.3871334820365564e-92,7.0308482540648917e-19,1.8077798032642919e-85,7.0308482429376813e-19,4.092246580914305e-58,2.1599030231073757e-49,1.2940295778947644e-76,7.8190847473135364e-78,3.7328265008353109e-37,1.3084685054317081e-67,2.7883331706739871e-12,1.3406553676033216e-13,5.1675955556658056e-17,5.1676252436258645e-17,1.4104235742395734e-22,4.9422191688407173e-24,1.6514702558256774e-27,3.9445576831712216e-26,2.4726562692391416e-46,7.8858243392043513e-37,1.4981762423012192e-67,7.75125405151924e-40,1.1454388898592639e-66,1.2067128651439578e-68
1.3828595681119822e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319415498,0.11866996602438855,0.022821567692920222,3.1618222166893648e-71,2.4273921776687508e-41,1.4857567498129908e-28,1.5373765365928841e-52,1.9725243976721096e-40,6.8585820244377402e-90,1.4061702489427151e-18,1.1569749626633004e-83,1.4061702444918353e-18,6.5475680603066116e-57,3.4558055036448109e-48,3.1978571592007671e-74,1.9322738569734454e-75,2.9862341304544311e-36,4.1870827777056567e-66,5.576668703254414e-12,2.6813118716582521e-13,1.0335166302226525e-16,1.0335286911738516e-16,5.4560836575792888e-22,3.8310003953880795e-23,2.5500164177765647e-26,1.5778074980566033e-25,1.5274448924916014e-44,6.3085901491019838e-36,3.702045505372177e-65,1.0623284699595746e-38,2.8306371506538021e-64,2.9817470656200323e-66
2.7657197223565033e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318830999,0.11866996601881177,0.022821567692786156,1.5238488939362689e-68,3.8837408573803922e-40,1.0496364293720719e-27,1.8524550925748122e-50,1.5780036600202016e-39,3.3087068812065888e-87,2.8123411023656545e-18,7.4045703925479768e-82,2.812341084562184e-18,1.0476007544807488e-55,5.5291535268035715e-47,7.7073560476390217e-72,4.6570493568946499e-73,2.3889413352883325e-35,1.3398537669412972e-64,1.1153339763030625e-11,5.362624879657142e-13,2.0670220226957211e-16,2.0670716244523338e-16,2.0468873809912397e-21,2.8849369425212685e-22,3.8383776404871609e-25,6.311099375506152e-25,9.2005318847290311e-43,5.0467555918027299e-35,8.9205946940069933e-63,1.4977105181251891e-37,6.8222150558333763e-62,7.1845340222686473e-64
5.531440030845545e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317661996,0.11866996600765822,0.022821567692518023,7.0015892875694062e-66,6.2137044793787201e-39,7.2689595491086729e-27,2.1280800799241572e-48,1.2623766191873392e-38,1.5231705848152634e-84,5.6246828346129944e-18,4.7388309037672254e-80,5.6246827633997371e-18,1.6761274432210998e-54,8.8462052435784614e-46,1.7712193896107561e-69,1.0702109374076661e-70,1.9110784588312844e-34,4.2874471145950566e-63,2.2306681861044477e-11,1.072525089521103e-12,4.1339977808794421e-16,4.1342053652065869e-16,7.273515203109166e-21,2.0639504270382479e-21,5.505035886487805e-24,2.5243340594013625e-24,5.2825731298919182e-41,4.0372157946415961e-34,2.0491528146663886e-60,2.0770278674131638e-36,1.5677688479774373e-59,1.6501737788653344e-61
1.106288064782363e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315323994,0.11866996598535112,0.022821567691981761,2.9750126683934054e-63,9.9410254755323527e-38,4.7199254103219848e-26,2.2609967731454116e-46,1.0098588287142835e-37,6.496237780151624e-82,1.1249366400710007e-17,3.0327295830715486e-78,1.1249366115862313e-17,2.6816948040027517e-53,1.4152428954321648e-44,3.7651739289125415e-67,2.2749156836375638e-68,1.5287429804555735e-33,1.3719281545279352e-61,4.4613365970917906e-11,2.1450502924543262e-12,8.2678091949461116e-16,8.2686939733700287e-16,2.3698688850363164e-20,1.3599519952630529e-20,7.2953082477073197e-23,1.0096488403907371e-23,2.8042550335122067e-39,3.2294698869342813e-33,4.3527074663361105e-58,2.7105391792793961e-35,3.3325303324343542e-57,3.5045829408419023e-59
2.2125761881779797e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310647984,0.11866996594073692,0.022821567690909237,1.1337963837906106e-60,1.590275365308195e-36,2.7672417731229082e-25,2.1548107289681265e-44,8.0781897251104095e-37,2.4933738649728751e-79,2.249873393928537e-17,1.9407899741016615e-76,2.2498732799937592e-17,4.2903617276645045e-52,2.2639210946291701e-43,7.1811337177225143e-65,4.3385020660054482e-66,1.2228025995938697e-32,4.3898177216744153e-60,8.9226733846047639e-11,4.2901006976105584e-12,1.653487165187125e-15,1.653867811799189e-15,6.8616402035816232e-20,7.9996244363962893e-20,8.6621740668311737e-22,4.0379167736750418e-23,1.3348198607099206e-37,2.5830912665644602e-32,8.2919748175047268e-56,3.2058262098247877e-34,6.3553713732268999e-55,6.6732366296892367e-57
4.425152434969213e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675630129597,0.1186699658515085,0.022821567688764186,3.8164211847046613e-58,2.5435169552434226e-35,1.4417121352888527e-24,1.8139731824303545e-42,6.4614619274536162e-36,8.5048532888856892e-77,4.4997470641737493e-17,1.2419045351915914e-74,4.4997466084690904e-17,6.8634584105134217e-51,3.6207792487927307e-42,1.210078697960582e-62,7.3096009607347198e-64,9.779352960363678e-32,1.4045160473213345e-58,1.7845346821783861e-10,8.5802015050821971e-12,3.3066755384799478e-15,3.3083033050583401e-15,1.747574966197692e-19,4.1403525703513253e-19,9.0764010707369556e-21,1.6146239988297009e-22,5.6105518731982715e-36,2.0656978058372875e-31,1.3950768464423608e-53,3.3785709376156546e-33,1.0707286537392228e-52,1.1216576764063735e-54
6.637728681760446e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291943957,0.11866996576228009,0.022821567686619134,3.0061743521537204e-57,9.3602575703947424e-35,3.348833443792365e-24,1.0676837707026058e-41,1.9180625982901785e-35,6.6808941792737851e-76,6.7496208969253638e-17,7.0507817536660415e-74,6.749619928604699e-17,2.5963817903841907e-50,1.3801796977522458e-41,8.29057042330183e-62,5.0077713007858941e-63,2.7957799949780858e-31,6.5516055324117192e-58,2.6768020121116107e-10,1.2870302309713012e-11,4.9596398240682901e-15,4.9631923270494256e-15,2.8639992706558274e-19,9.5597178010895152e-19,2.803223820634425e-20,3.4302792070693157e-22,2.7742058452747991e-35,5.9053317793959885e-31,9.6224548569294236e-53,1.0481717798582334e-32,7.3354345933916885e-52,7.7337307750661865e-54
8.85030492855168e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756282591943,0.1186699656730517,0.022821567684474083,1.5290854731434271e-56,2.3736162658751881e-34,6.0102551701868004e-24,4.0521117423359096e-41,4.1789323382324132e-35,3.1640376008381997e-75,8.9994948921623327e-17,2.7114283542922413e-73,8.9994932404010563e-17,6.7578262413397454e-50,3.7126821822928235e-41,3.5164974555744115e-61,2.1239278578259558e-62,5.8961461760267151e-31,1.9948378117124989e-57,3.5690693282601519e-10,1.7160403111503073e-11,6.6123800523342808e-15,6.6185425824540413e-15,3.9989163746901428e-19,1.7053152395797219e-18,6.184597667345683e-20,5.8504016634424419e-22,9.3416947837378665e-35,1.2453620300167249e-30,4.5039943066657106e-52,2.3229955011320716e-32,3.111124047928991e-51,3.6195600218060578e-53
1.3275457422134147e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263887916,0.11866996549459488,0.022821567680183983,2.0701658583207445e-55,8.2986977495545711e-34,1.3113702562160782e-23,2.7951823817455773e-40,1.2127598973081065e-34,3.1186919358564559e-74,1.3499243263911979e-16,2.0632843167219215e-72,1.3499239844423173e-16,2.4796148378866064e-49,1.5009383226112661e-40,2.8374706747591536e-60,1.7133090938481692e-61,1.6099822421212734e-30,9.0873025323513038e-57,5.3536039282054235e-10,2.5740604708416288e-11,9.9173347542802541e-15,9.9303410780687866e-15,6.2805295842223712e-19,3.6813188335406082e-18,1.7686676003145509e-19,1.2108191922906663e-21,5.4547763413463952e-34,3.4003628351842367e-30,5.5686940482711374e-51,6.6967029963859998e-32,2.5096147572853848e-50,4.4758687447305311e-52
1.7700609915716614e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756245183889,0.11866996531613806,0.022821567675893883,1.0843304741016478e-54,2.0732026384867133e-33,2.301070360200667e-23,1.0545082815160275e-39,2.6516974264973873e-34,1.4942010863572199e-73,1.7998992232992312e-16,7.7902493063827635e-72,1.7998986417780932e-16,6.4289475148339703e-49,4.0642703848736404e-40,1.1989437029268676e-59,7.2381741541840597e-61,3.3678084950709707e-30,2.7292257057513536e-56,7.1381384774594981e-10,3.432080629488334e-11,1.3221465769874128e-14,1.3243874554797977e-14,8.5689192231573849e-19,6.392659338232554e-18,3.7976820036355946e-19,2.0585872767655004e-21,1.7947190530660806e-33,7.1126424542327918e-30,2.5618785574993951e-50,1.4483886659481281e-31,1.0602193668002167e-49,2.0585784389907112e-51
2.6550914902881548e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756207775834,0.11866996495922448,0.022821567667313681,4.4864397050134394e-53,9.5935957999119321e-33,5.1981608072344712e-23,1.3521465223486415e-38,8.8166700654611673e-34,6.2116670164794187e-72,2.6998492131652647e-16,1.0080672778464433e-70,2.6998479463815968e-16,3.1759399733208882e-48,2.035984282254623e-39,2.5532366620373997e-58,1.5401426212373003e-59,1.0627145511061982e-29,2.0361834581132232e-55,1.0707207409515476e-09,5.1481209433517378e-11,1.9827024359829762e-14,1.9876794278725415e-14,1.3143925461336509e-18,1.4075266862210473e-17,1.2299489299198629e-18,4.4815900723096302e-21,1.4237031651760872e-32,2.2440947091288163e-29,5.9702465322395098e-49,4.7939425310833986e-31,2.2557586467691992e-48,4.7870667360248067e-50
3.540121989004648e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675617036778,0.11866996460231091,0.022821567658733478,3.107734136270253e-52,2.7802805519176156e-32,9.3045448091844595e-23,6.380862300722707e-38,2.0502757693403013e-33,4.4252807048276037e-71,3.5997994613711158e-16,4.7785899993013829e-70,3.5997972377144394e-16,9.4648102863284989e-48,6.1033368026414802e-39,1.466887393812082e-57,8.8453327967546858e-59,2.4157391099015948e-29,7.6274360009022194e-55,1.4276276122153723e-09,6.8641612526938447e-11,2.6429020537541702e-14,2.6517574140633242e-14,1.7716032045784586e-18,2.4588215448523856e-17,2.8133948749526317e-18,7.8620583104971466e-21,5.4149377992461854e-32,5.1006269355613492e-29,3.4552922979805964e-48,1.117197557276229e-30,1.2954761497869199e-47,2.7680583571421506e-49
5.310182986437635e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756095551682,0.11866996388848382,0.022821567641573077,1.0939453357695564e-50,1.4105243471209403e-31,2.1158555817218565e-22,8.1463069246720921e-37,6.9746643437952504e-33,1.8394675039278298e-69,5.399700735639626e-16,6.2713614127347736e-69,5.3996957803933794e-16,4.9447988734710748e-47,3.1509541288173119e-38,3.0855910215917066e-56,1.8580478204337476e-57,8.0540056263619643e-29,6.2359535741522531e-54,2.1414412886144586e-09,1.0296241857752829e-10,3.9622286367622086e-14,3.9823851006165209e-14,2.6851786316105415e-18,5.3086272194474094e-17,9.2382232020383544e-18,1.7497052427091701e-20,4.2838239631595597e-31,1.7000510933421878e-28,7.2356229273960929e-47,3.8348620072869694e-30,2.7208436421946546e-46,5.774031702858177e-48
7.080243983870622e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756020735579,0.11866996317465682,0.022821567624412675,7.479017113814333e-50,4.2153891558826081e-31,3.7864042685952321e-22,3.8253509205266479e-36,1.6304465780865172e-32,1.3304792446877842e-68,7.1996030462888188e-16,3.0016524063332142e-68,7.1995942697660782e-16,1.4936895745350981e-46,9.5399227726265925e-38,1.7648470940331101e-55,1.0620271695443605e-56,1.8681586678997664e-28,2.3852906220724672e-53,2.8552548768421345e-09,1.37283224446457e-10,5.2801260499902582e-14,5.3164015035796243e-14,3.5977524159264753e-18,9.0584985845998075e-17,2.0958727182778563e-17,3.0952136553095478e-20,1.620112395345029e-30,3.942392842079732e-28,4.1458053296059072e-46,9.0240884555065398e-30,1.555068144661852e-45,3.302816374626151e-47
8.850304981303609e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755945919487,0.11866996246082991,0.022821567607252274,3.3240773089954523e-49,9.8074792444693672e-31,5.9417858203282372e-22,1.2513463747476155e-35,3.1414464414094194e-32,6.2457601897369294e-68,8.9995063926188242e-16,1.0127514024695684e-67,8.9994927058260049e-16,3.4951859455728133e-46,2.2454693657035691e-37,6.6973752903183364e-55,4.027438209550185e-56,3.58503912995856e-28,6.6679285293241246e-53,3.5690683768647172e-09,1.7160403013367357e-10,6.5965952343498833e-14,6.6539300499273348e-14,4.5093400886659775e-18,1.3582184996714675e-16,3.9227990102231095e-17,4.8211562273156616e-20,4.5100743563794423e-30,7.5638243200703449e-28,1.6246560247647767e-45,1.7475423922383583e-29,5.8967587601805131e-45,1.2929257602362448e-46
1.0620365978736595e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567558711034,0.11866996174700307,0.022821567590091872,1.1633397890901789e-48,1.9613191631652117e-30,8.58154886024045e-22,3.3237743265110741e-35,5.371255638344151e-32,2.3222207093774436e-67,1.0799410773635848e-15,2.7908070875272812e-67,1.079939108858103e-15,7.0150324708533908e-46,4.5341437254209987e-37,2.0165039742062945e-54,1.2116715109622775e-55,6.114812035455184e-28,1.551236005343097e-52,4.2828817886709854e-09,2.0592483563917366e-10,7.9116375354237823e-14,7.9950796975927806e-14,5.4199404005407501e-18,1.8766693965939595e-16,6.5162482853393494e-17,6.9258196525256613e-20,1.0463437399639333e-29,1.289833172201057e-27,5.1218425338955959e-45,3.0000334481338332e-29,1.7739489959691318e-44,4.0728358332423877e-46
1.4160487973602569e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755721471243,0.1186699603193497,0.022821567555771066,9.4676724031898493e-48,5.8735939016327268e-30,1.5312358875122869e-21,1.5944541426772741e-34,1.2505442823374515e-31,2.2380601512114265e-66,1.4399222635647699e-15,1.4548472571745848e-66,1.4399187694228778e-15,2.1099381929198871e-45,1.3787990917806705e-36,1.2076730982617299e-53,7.2420953191043573e-55,1.4196434421449382e-27,5.9474384773738551e-52,5.71050834762815e-09,2.7456644610508533e-10,1.0537447026702519e-13,1.0688562041586425e-13,7.2381805281338229e-18,3.0781824299735186e-16,1.4333531981332554e-16,1.2264860579699034e-19,3.9750994424880589e-29,2.9932174899093092e-27,3.4278831091497272e-44,7.0267858390980796e-29,1.060132943403008e-43,2.7219156726291507e-45
1.7700609968468542e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755571839109,0.11866995889169669,0.022821567521450259,4.3689988346682137e-47,1.3804887263271073e-29,2.397481819108208e-21,5.2546131173525745e-34,2.4151350840737309e-31,1.1388786171979987e-65,1.7999038623510347e-15,5.0469549065151966e-66,1.7998984086823654e-15,4.9718060749280646e-45,3.2755879044727208e-36,4.631835881333403e-53,2.7733124669173218e-54,2.7371115643821474e-27,1.6801942724171351e-51,7.1381345536986958e-09,3.432080558443026e-10,1.3157566479863211e-13,1.3397474724413063e-13,9.0524817600012982e-18,4.4441845329028817e-16,2.6197811281767203e-16,1.9098435202278027e-19,1.1050827123464506e-28,5.7685258983202205e-27,1.3804086640062693e-43,1.3630500309016312e-28,4.0592810138784877e-43,1.0946739951442748e-44
2.186666520384327e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675539575036,0.11866995721161908,0.02282156748106115,2.2782137589896437e-46,3.1556284593270417e-29,3.6637179056509517e-21,1.7338037397585271e-33,4.5233084929710868e-31,7.2142121467441816e-65,2.2235347690510863e-15,1.7667864246858202e-65,2.2235264549472464e-15,1.1390578614763121e-44,7.5425040857516026e-36,1.8818743923193331e-52,1.1238801619072834e-53,5.1189260017706056e-27,4.6916303596144181e-51,8.8181806194716658e-09,4.2398627047614013e-10,1.6233681805291522e-13,1.6605697136352437e-13,1.1182535270134376e-17,6.1991898849829352e-16,4.5958015953076151e-16,2.9034670696893195e-19,2.9632082350404828e-28,1.0782518181759609e-26,5.7725053224989284e-43,2.5633224315813844e-28,1.6446975165501212e-42,4.5625290537944462e-44
2.6032720439218e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755219661638,0.11866995553154192,0.022821567440672041,8.4994548502412588e-46,6.2697551827566499e-29,5.1961859356766852e-21,4.612068144915417e-33,7.603323896653036e-31,3.0405204279075693e-64,2.6471662443278229e-15,4.9359469066928886e-65,2.6471544717473766e-15,2.267115348204771e-44,1.5040401175147852e-35,5.9077533738577465e-52,3.5204907418053141e-53,8.5944177778679973e-27,1.1007291010686179e-50,1.0498226196533566e-08,5.0476448410200274e-10,1.9301955159241922e-13,1.9836378709961332e-13,1.3307159288077602e-17,8.0615828227852008e-16,7.2488873521436463e-16,4.0997567224544906e-19,6.6480486582984594e-28,1.8093589376076198e-26,1.825466635965881e-42,4.3230102424932029e-28,5.1510106607528564e-42,1.4384589820225376e-43
3.0198775674592724e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755043572945,0.11866995385146528,0.02282156740028294,2.5583721054955607e-45,1.1263003989514386e-28,6.9942138587342321e-21,1.0537347118802648e-32,1.1835660469640067e-30,1.0154093807151287e-63,3.0707982867071503e-15,1.1803797975325885e-64,3.0707824591049491e-15,4.0787415885046565e-44,2.7061744140218933e-35,1.5514563364402223e-51,9.2267377194792926e-53,1.3364594317276772e-26,2.2783145859957919e-50,1.2178271284885996e-08,5.8554269672211645e-10,2.2362406544430335e-13,2.3089821604450268e-13,1.5426367123160384e-17,9.9951486317759055e-16,1.0613252722634974e-15,5.496480313046303e-19,1.3146025214983746e-27,2.812098108570928e-26,4.8050314573475886e-42,6.7482080297438177e-28,1.3497828619445302e-41,3.7761362535666575e-43
3.4364830909967456e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754867484268,0.11866995217138912,0.022821567359893834,6.6485815062987083e-45,1.8768578960470008e-28,9.0571325948409572e-21,2.1558683156668689e-32,1.7399110354926965e-30,2.9093622896165112e-63,3.4944308947214746e-15,2.5248839184894306e-64,3.4944104170423607e-15,6.8059640030022792e-44,4.5116587306088636e-35,3.5870955757610884e-51,2.1291448900511293e-52,1.9627892845568733e-26,4.2985535859678915e-50,1.3858315884530057e-08,6.6632090833670404e-10,2.5415055875210377e-13,2.6366202601273445e-13,1.7540172397615411e-17,1.1976236847531901e-15,1.4710556613866679e-15,7.0914344516300478e-19,2.3693281015982e-27,4.127757481064935e-26,1.112412626634995e-41,9.944587233729188e-28,3.11421267723728e-41,8.7203788588611265e-43
