Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CH3OO(84)
2.5700925739909384e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33226448038898976,0.113853755024869,0.022578602316313708,2.5963600301902533e-21,5.3579355563246613e-12,8.0537657834745778e-09,1.9985031781842268e-07,2.426129912992534e-13,1.4141299151579873e-12,2.1734070777440428e-07,1.3117963886208846e-22,3.7606385450016309e-10,8.8557533041174589e-16,3.8298562836578149e-15,1.0674473740070679e-20,3.8240247273199451e-22,1.4682147253583305e-12,5.5564216810891578e-18,0.0048156441506717615,0.00048573072784273207,1.0871116665536732e-08,9.1914165469404347e-11,1.5581194447988207e-06,1.1227547207959578e-15,8.6289503937477815e-13,7.7623436974343296e-09,1.309894949780285e-07,1.9027681282481301e-13,9.712727539104488e-11,3.7485487680740399e-11
2.583671814148435e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33225289431856236,0.11384469858145223,0.022577340530782298,2.6840486708974841e-21,5.4773549516273251e-12,8.2320402057316835e-09,2.026054128757842e-07,2.457983579152175e-13,1.4333453083556115e-12,2.1923247973252222e-07,1.3592814878324607e-22,3.8059147177215062e-10,9.0534822055519708e-16,3.9179130962532184e-15,1.092334967082449e-20,3.9011785795420746e-22,1.4884575012884908e-12,5.7081521767274421e-18,0.0048246956653819487,0.00048825154172550992,1.0917024109821999e-08,9.3184992173822216e-11,1.5715762670636548e-06,1.1406753873566088e-15,8.6812606254682103e-13,7.839145694093904e-09,1.3114826586164219e-07,1.9173871251833657e-13,9.9381529864268865e-11,3.7812339985589186e-11
2.597251054305932e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33224139415308174,0.11383572773518395,0.022576078903426094,2.7741643442716818e-21,5.5989362504197653e-12,8.4133756194923139e-09,2.0537806804453785e-07,2.4901198183640178e-13,1.4527264792312318e-12,2.211317689373904e-07,1.4082457776972736e-22,3.8515320440418818e-10,9.2546525312810752e-16,4.0075605559897837e-15,1.1176798443274213e-20,3.9793859623108881e-22,1.5088803403849056e-12,5.8632622718451552e-18,0.004833661562923002,0.00049077202168152159,1.0962934244372566e-08,9.4467004941840926e-11,1.5850842448950566e-06,1.1588146004114696e-15,8.7338143893944207e-13,7.916057284419401e-09,1.3130186619756039e-07,1.9319909080202009e-13,1.016764492499289e-10,3.8140472884079761e-11
2.6108302944634286e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33222997908470225,0.11382684167964355,0.022574817433574146,2.8667590245947892e-21,5.7227102241715226e-12,8.59780953259454e-09,2.0816820646004561e-07,2.5225400561476719e-13,1.4722740707991102e-12,2.2303857240009752e-07,1.4587280190489243e-22,3.8974914909459184e-10,9.4593076958962729e-16,4.0988196732441974e-15,1.1434883511802744e-20,4.0586534842404893e-22,1.5294840101530416e-12,6.0218106485480421e-18,0.0048425426497178889,0.00049329216912943658,1.1008847114079212e-08,9.5760244975999697e-11,1.5986433041396846e-06,1.1771744401967308e-15,8.7866127735260631e-13,7.9930758651568301e-09,1.314503760670351e-07,1.9465793602590624e-13,1.0401255911652062e-10,3.8469885634903561e-11
2.6244095346209253e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221864831319159,0.11381803961601029,0.022573556120561847,2.9618854603531109e-21,5.8487079691501117e-12,8.7853797230807934e-09,2.1097575129308853e-07,2.5552457211326646e-13,1.4919887257028921e-12,2.2495288714121045e-07,1.5107678006752636e-22,3.9437940211420323e-10,9.6674914597422146e-16,4.1917116341175283e-15,1.1697668987840643e-20,4.1389877247340859e-22,1.5502692780983839e-12,6.1838567275291467e-18,0.0048513397245896275,0.00049581198547524663,1.1054762762958977e-08,9.7064753347638649e-11,1.6122533700684655e-06,1.195757004000241e-15,8.8396568666687994e-13,8.0701989270141366e-09,1.3159387543649262e-07,1.961152384259407e-13,1.063903890854811e-10,3.8800577498606703e-11
2.637988774778422e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33220740104585883,0.11380932075299173,0.022572294963730831,3.0595971805100269e-21,5.9769609085362552e-12,8.9761242394675915e-09,2.1380062578227549e-07,2.5882382450670979e-13,1.511871086216503e-12,2.2687471019061167e-07,1.5644055530785046e-22,3.9904405930539911e-10,9.8792479301002718e-16,4.2862578009966476e-15,1.1965219645537272e-20,4.2203952340180036e-22,1.5712369117240867e-12,6.349460673937652e-18,0.004860053578832995,0.00049833147211235569,1.1100681234166812e-08,9.8380570995999122e-11,1.6259143673753405e-06,1.2145644062664073e-15,8.892947758790487e-13,8.1474240540713321e-09,1.3173244412543007e-07,1.9757099008533458e-13,1.0881047283733605e-10,3.9132547737560409e-11
2.6515680149359187e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219623649748342,0.11380068430675255,0.022571033962428943,3.1599485007933175e-21,6.1075007945390324e-12,9.1700814010033584e-09,2.1664275326568395e-07,2.6215190628262712e-13,1.5319217942450357e-12,2.2880403858733852e-07,1.6196825624000662e-22,4.0374321608109998e-10,1.0094621562370426e-15,4.3824797131121867e-15,1.2237600927467492e-20,4.3028825331876017e-22,1.5923876785285904e-12,6.5186834032677605e-18,0.0048686849962855556,0.00050085063042166773,1.1146602570007183e-08,9.9707738727326688e-11,1.6396262201761087e-06,1.2335987787010078e-15,8.9464865413715237e-13,8.2247489231353354e-09,1.3186616177513962e-07,1.9902518489563336e-13,1.1127334811767284e-10,3.9465795615931625e-11
2.6651472550934154e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218515389024489,0.11379212950084426,0.022569773116010172,3.262994529997643e-21,6.2403597105107265e-12,9.3672897979141418e-09,2.195020572117284e-07,2.6550896124212502e-13,1.552141491325618e-12,2.3074086937942533e-07,1.6766409845113599e-22,4.084769674237765e-10,1.0313657161251592e-15,4.4803990870930051e-15,1.2514878950373576e-20,4.3864561142647614e-22,1.6137223460032039e-12,6.6915865872676016e-18,0.00487723475339801,0.00050336946177167476,1.119252681194553e-08,1.0104629721397806e-10,1.6533888520073681e-06,1.2528622703759267e-15,9.0002743077489882e-13,8.3021713030414311e-09,1.3199510781826136e-07,2.0047781851753178e-13,1.1377955674293842e-10,3.9800320399654153e-11
2.678726495250912e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217415245365278,0.11378365556613557,0.022568512423834581,3.3687911763026856e-21,6.3755700730613868e-12,9.5677882916373616e-09,2.2237846124925595e-07,2.6889513350073897e-13,1.5725308186282714e-12,2.3268519962374707e-07,1.7353238592717733e-22,4.1324540788445479e-10,1.0536399881920252e-15,4.5800378175172265e-15,1.2797120510941942e-20,4.4711224402666988e-22,1.6352416816296563e-12,6.8682326598681095e-18,0.004885703619303885,0.00050588796751854434,1.1238454000619549e-08,1.023962869935307e-10,1.6672021858255461e-06,1.2723570478337936e-15,9.054312153454383e-13,8.3796890539029696e-09,1.3211936144916522e-07,2.0192888834146871e-13,1.1632964460606134e-10,4.0136121356400131e-11
2.6923057354084088e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33216323142447796,0.11377526174074326,0.022567251885268251,3.477395153607473e-21,6.5131646341729935e-12,9.7716160150433744e-09,2.2527188919686705e-07,2.7231056748928269e-13,1.5930904169567501e-12,2.3463702638586562e-07,1.7957751249550351e-22,4.1804863158172072e-10,1.0762895231207466e-15,4.6814179774598638e-15,1.3084393091614414e-20,4.5568879452857653e-22,1.6569464528776114e-12,7.0486848231318689e-18,0.0048940923558885661,0.00050840614900620753,1.1284384175850376e-08,1.0375774846789637e-10,1.6810661440060225e-06,1.2920852951925336e-15,9.1086011765445793e-13,8.4573001263110955e-09,1.322390015951609e-07,2.0337839344804035e-13,1.1892416168189717e-10,4.0473197755551981e-11
2.7058849755659055e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33215239004668395,0.11376694726996397,0.02256599149968325,3.5888639878814091e-21,6.6531764833131305e-12,9.9788123726449561e-09,2.2818226509146096e-07,2.7575540795469141e-13,1.6138209267493735e-12,2.3659634673987774e-07,1.8580396328452071e-22,4.2288673220072336e-10,1.0993189068774261e-15,4.7845618190370409e-15,1.3376764866433589e-20,4.6437590345799789e-22,1.6788374272021554e-12,7.2330070532219027e-18,0.0049024017178576828,0.00051092400756644492,1.1330317376653623e-08,1.0513072190243823e-10,1.6949806483423429e-06,1.3120492142498227e-15,9.1631424779258128e-13,8.5350025604862927e-09,1.3235410688853535e-07,2.0482633456826451e-13,1.2156366203249631e-10,4.081154886817458e-11
2.7194642157234023e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33214162757135912,0.11375871140620619,0.022564731266457531,3.7032560235325427e-21,6.795639049547952e-12,1.0189417040794587e-08,2.3110951321600575e-07,2.792297999608624e-13,1.6347229880798385e-12,2.385631577682655e-07,1.9221631620035121e-22,4.2775980299217849e-10,1.1227327608285372e-15,4.8894917739466792e-15,1.367430470692203e-20,4.7317420846739468e-22,1.7009153720412462e-12,7.4212641063903359e-18,0.0049106324528048169,0.0005134415445189744,1.1376253641250316e-08,1.0651524742509137e-10,1.7089456200455195e-06,1.3322510245874247e-15,9.2179371616704935e-13,8.6127944853834503e-09,1.3246475563941506e-07,2.0627271404373121e-13,1.2424870381219349e-10,4.1151173966988024e-11
2.733043455880899e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33213094325664966,0.11375055340892341,0.022563471184974905,3.8206304297935717e-21,6.9405861036542834e-12,1.0403469967869521e-08,2.3405355812653386e-07,2.8273388888949058e-13,1.655797240658022e-12,2.4053745656174864e-07,1.9881924342072473e-22,4.3266793677137111e-10,1.146535741858132e-15,4.996230454005705e-15,1.3977082187994834e-20,4.8208434434699404e-22,1.7231810548131351e-12,7.6135215249869641e-18,0.0049187853012786237,0.00051595876117153635,1.142219300707768e-08,1.079113650254872e-10,1.722960979743414e-06,1.3526929636754187e-15,9.2729863353264217e-13,8.6906741177522788e-09,1.3257102580945178e-07,2.0771753578667218e-13,1.2697984927251873e-10,4.1492072326340624e-11
2.7466226960383957e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33212033636769289,0.11374247254454764,0.022562211254624997,3.9410472071261262e-21,7.0880517602307908e-12,1.0621011374444612e-08,2.3701432467836361e-07,2.8626782044090066e-13,1.6770443238307693e-12,2.4251924021913883e-07,2.0561751290620102e-22,4.3761122591715887e-10,1.1707325424848879e-15,5.1048006516836922e-15,1.4285167593905349e-20,4.9110694303687692e-22,1.7456352429137542e-12,7.8098456434876557e-18,0.0049268609968492662,0.00051847565881998014,1.1468135510799788e-08,1.0931911455408148e-10,1.7370266474802106e-06,1.3733772869763022e-15,9.3282911102184326e-13,8.7686397611547514e-09,1.3267299498632822e-07,2.0916080523998316e-13,1.2975766476692794e-10,4.183424322218234e-11
2.7602019361958924e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33210980617655173,0.1137344680864234,0.022560951474803144,4.0645671936438321e-21,7.2380704798080519e-12,1.0842081753452869e-08,2.399917380515486e-07,2.8983174063487455e-13,1.698464876582671e-12,2.4450850584719594e-07,2.1261598992884834e-22,4.4258976237097559e-10,1.1953278909789892e-15,5.2152253406330019e-15,1.4598631924223511e-20,5.0024263364002228e-22,1.7682787037140764e-12,8.0103035945425716e-18,0.0049348602661742512,0.00052099223874834972,1.1514081188318131e-08,1.1073853572128649e-10,1.7511425427159629e-06,1.3943062680489609e-15,9.3838526017420247e-13,8.8466898049414778e-09,1.327707403590804e-07,2.1060252933722996e-13,1.3258272075535364e-10,4.2177685932038536e-11
2.773781176353389e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33209935196214901,0.11372653931474277,0.022559691844910388,4.1912520715546807e-21,7.3906770709574267e-12,1.106672187033367e-08,2.4298572377555774e-07,2.9342579581147594e-13,1.7200595375368243e-12,2.4650525056048687e-07,2.1981963861850061e-22,4.4760363763583501e-10,1.2203265514788419e-15,5.3275276762153361e-15,1.4917546899846617e-20,5.0949204243627237e-22,1.7911122045574367e-12,8.2149633150441774e-18,0.0049427838290636373,0.00052350850222896849,1.1560030074782001e-08,1.1216966809660666e-10,1.765308584326227e-06,1.4154821986525063e-15,9.4396719296489762e-13,8.9248227231886157e-09,1.328643386942327e-07,2.1204271646266858e-13,1.3545559180857402e-10,4.2522399734984193e-11
2.7873604165108858e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33208897301020279,0.11371868551648057,0.022558432364353391,4.3211643736231981e-21,7.5459066923985525e-12,1.1294972763168638e-08,2.4599620775318753e-07,2.970501326318704e-13,1.7418289449555843e-12,2.485094714812453e-07,2.2723352352671916e-22,4.5265294277533628e-10,1.2457333241076264e-15,5.4417309960247216e-15,1.5241984969042064e-20,5.1885579289719555e-22,1.8141365127568315e-12,8.4238935522150311e-18,0.0049506323985446295,0.00052602445052252558,1.1605982204598829e-08,1.136125511077789e-10,1.7795246906017693e-06,1.4369073888499672e-15,9.4957502183245385e-13,9.003037073597202e-09,1.3295386631274064e-07,2.1348137641131184e-13,1.383768566124009e-10,4.286838391161835e-11
2.8009396566683825e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3320786686131631,0.11371090598533053,0.022557173032544401,4.45436748965296e-21,7.7037948551053424e-12,1.1526875742805144e-08,2.4902311628371143e-07,3.0070489807914174e-13,1.7637737367413017e-12,2.5052116573923454e-07,2.3486281120858189e-22,4.5773776841267003e-10,1.2715530450896834e-15,5.5578588204068781e-15,1.5572019313521719e-20,5.2833450570181537e-22,1.8373523955921813e-12,8.637163869715304e-18,0.0049584066809255454,0.00052854008487815873,1.1651937611444327e-08,1.150672240399157e-10,1.7937907792483528e-06,1.4585841671118244e-15,9.5520885970563129e-13,9.0813314963565823e-09,1.3303939906773717e-07,2.1491852034906948e-13,1.4134709797168426e-10,4.321563774403903e-11
2.8145188968258793e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33206843807014724,0.11370320002164187,0.022555913848901196,4.5909256729899069e-21,7.8643774244103707e-12,1.1762472392967391e-08,2.5206637608526783e-07,3.043902394591051e-13,1.7858945504370482e-12,2.5254033047161136e-07,2.4271277182242794e-22,4.6285820472962548e-10,1.2977905868667342e-15,5.6759348529749694e-15,1.5907723854547616e-20,5.3792879875317545e-22,1.8607606203075665e-12,8.8548446537699884e-18,0.0049661073758592031,0.00053105540653354023,1.169789632827257e-08,1.1653372603465414e-10,1.8081067673865943e-06,1.4805148804193922e-15,9.6086882002942975e-13,9.1597047129737745e-09,1.3312101232307606e-07,2.1635416077299169e-13,1.4436690281413414e-10,4.3564160515818489e-11
2.828098136983376e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3320582806868782,0.11369556693235647,0.022554654812847005,4.7309040470470059e-21,8.0276906221074908e-12,1.2001804570355026e-08,2.5512591431649374e-07,3.0810630440111615e-13,1.8081920232273311e-12,2.5456696282279206e-07,2.5078878074767967e-22,4.6801434146559997e-10,1.3244508582139389e-15,5.7959829811217013e-15,1.6249173259068539e-20,5.4763928719571448e-22,1.8843619541084286e-12,9.0770071193158236e-18,0.0049737351764056921,0.00053357041671496085,1.1743858387325932e-08,1.1801209608930706e-10,1.8224725715518958e-06,1.5027018943680341e-15,9.6655501679023467e-13,9.238155525070322e-09,1.33198780932667e-07,2.1778831147164376e-13,1.4743686219395899e-10,4.3913951511978684e-11
2.8416773771408727e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33204819577562156,0.11368800603094688,0.022553395923810476,4.8743686118507184e-21,8.1937710285525351e-12,1.2244914404729328e-08,2.5820165859740583e-07,3.1185324085887707e-13,1.8306667919387938e-12,2.5660105994432091e-07,2.5909632022087053e-22,4.7320626791661027e-10,1.3515388043557859e-15,5.9180272765277705e-15,1.6596442945887242e-20,5.5746658343342145e-22,1.9081571641587518e-12,9.3037233161678384e-18,0.0049812907690945547,0.00053608511663741289,1.1789823820144905e-08,1.1950237305601974e-10,1.8368881076944475e-06,1.5251475932701882e-15,9.7226756454005e-13,9.3166828131486312e-09,1.332727792205957e-07,2.1922098748563765e-13,1.5055757129531893e-10,4.4265010018967272e-11
2.8552566172983694e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33203818265512419,0.11368051663735435,0.022552137181225635,5.0213862506098062e-21,8.3626555847620169e-12,1.2491844298986868e-08,2.6129353702953641e-07,3.1563119711123839e-13,1.853319493040905e-12,2.5864261899473952e-07,2.676409809900028e-22,4.7843407293430432e-10,1.379059407081816e-15,6.0420919956666237e-15,1.6949609091857782e-20,5.6741129714874309e-22,1.932147017578201e-12,9.5350661352055397e-18,0.00498877483398639,0.00053859950750467529,1.1835792657577822e-08,1.2100459564093042e-10,1.8513532911792983e-06,1.547854380258239e-15,9.780065784198458e-13,9.3952855353292503e-09,1.3334308096202194e-07,2.206522050683484e-13,1.5372962943559443e-10,4.4617335324633872e-11
2.868835857455866e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33202824065055303,0.11367309807792829,0.022550878584531826,5.1720247363069138e-21,8.5343815945096318e-12,1.2742636929220614e-08,2.6440147821532824e-07,3.194403217629985e-13,1.8761507626466411e-12,2.6069163713945878e-07,2.7642846398736342e-22,4.8369784492497804e-10,1.407017684862182e-15,6.1682015803055196e-15,1.7308748638112877e-20,5.7747403532221411e-22,1.9563322814392441e-12,9.7711093145786891e-18,0.0049961880447338567,0.00054111359050939504,1.1881764929790433e-08,1.2251880240333459e-10,1.8658680367864903e-06,1.5708246773871654e-15,9.8377217418196725e-13,9.4739627260609463e-09,1.3340975936484888e-07,2.2208198164683819e-13,1.5695364006846896e-10,4.4970926718206616e-11
2.8824150976133628e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33201836909343485,0.1136657496853654,0.022549620133173645,5.3263527383134375e-21,8.7089867264204781e-12,1.2997335244768518e-08,2.6752541127679564e-07,3.2328076374569906e-13,1.8991612365131498e-12,2.6274811155063211e-07,2.8546458202092214e-22,4.8899767184859215e-10,1.435418692963042e-15,6.2963806580028659e-15,1.7673939296320611e-20,5.8765540225278504e-22,1.9807137227642359e-12,1.0011927445932643e-17,0.0050035310686421105,0.00054362736683317254,1.1927740666275406e-08,1.2404503175485438e-10,1.8804322587112668e-06,1.594060925737023e-15,9.8956446821163591e-13,9.552713494805209e-09,1.3347288705215492e-07,2.2351033578301492e-13,1.6023021078682617e-10,4.5325783490269111e-11
2.8959943377708595e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33200856732159595,0.11365847079865013,0.022548361826600905,5.4844398290281556e-21,8.8865090160628124e-12,1.3255982468249522e-08,2.7066526587345694e-07,3.2715267231841713e-13,1.9223515500424054e-12,2.6481203940703097e-07,2.9475526148444151e-22,4.9433364121779243e-10,1.4642675235617863e-15,6.4266540426018247e-15,1.8045259554970466e-20,5.9795599957881809e-22,2.0052921085224817e-12,1.0257595980653262e-17,0.0050108045667286794,0.00054614083764664267,1.1973719895861697e-08,1.2558332195861144e-10,1.8950458705643321e-06,1.6175655855151971e-15,9.9538357754750241e-13,9.6315370246968283e-09,1.3353253604538129e-07,2.2493728713504672e-13,1.6355995332545912e-10,4.5681904932737665e-11
