Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),C2H4X(210),C2H4X(65)
3.0464901870237445e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727528776421,0.11866996453449306,0.022821567671315768,0.0,4.5852476698005966e-32,3.6877849509867764e-19,1.9633494099851081e-35,7.6196599183164024e-29,6.2845122555142548e-63,2.6887697896623878e-11,2.8922934078068204e-56,2.6887690561829546e-11,1.6171665682591404e-38,5.8778524939656648e-37,4.3762380588503308e-51,5.0741428183094704e-52,7.4940959427815332e-28,9.8176747211267389e-44,1.4684105193513282e-09,4.3477029714029903e-11,1.7406016984323996e-13,1.1051935935438724e-20,4.1411594831487555e-20,1.740412011375046e-13,5.6884388867074598e-18,2.8970792746738272e-19,2.3784211097434757e-20,1.3534360196699971e-34,4.965837437827627e-27,1.9156880304984111e-48,7.7059110095487116e-45,7.5978714490575751e-29,4.0480484923600923e-57,2.2185150461559054e-52
3.808112735040688e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727490970529,0.11866996416062503,0.022821567665881139,0.0,9.7153971166974453e-32,5.6341033363444454e-19,6.3496128333143873e-35,1.4295512266674353e-28,2.4713330984980756e-62,3.3609624071549155e-11,8.8469318167115234e-56,3.3609612865727704e-11,3.535892866815909e-38,1.3182250666731173e-36,1.5685759235701521e-50,1.818718629489065e-51,1.3620542773702016e-27,2.4496581736918168e-43,1.8355131096943535e-09,5.4346287108435889e-11,2.1757726897422124e-13,1.6846028704333692e-20,6.3265176483095169e-20,2.1754818825104479e-13,8.6028867695479784e-18,5.1692172555719877e-19,4.9698583260298036e-20,3.9240174928757563e-34,9.0401178841715124e-27,5.3722804172085857e-48,2.7619882693471763e-44,1.3807773294856859e-28,1.2609765171235964e-56,6.2165043734483359e-52
5.331357831074573e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727415358768,0.11866996341288905,0.022821567655011882,0.0,3.5442798257697918e-31,1.0834186098536321e-18,7.1434666046044196e-34,3.9115079314815937e-28,7.1304230873778087e-61,4.7053478577766167e-11,7.829018968431514e-55,4.705345702975644e-11,1.3600564562451186e-37,5.0850353325681714e-36,2.787397513167697e-49,3.2318403450054031e-50,3.580349770639829e-27,1.3439912792970633e-42,2.5697182391959785e-09,7.6084801830834576e-11,3.0461431009893653e-13,3.2222413850242566e-20,1.2164605891832068e-19,3.0455793403695943e-13,1.6164735109857714e-17,1.2940217921259061e-18,1.734902741957145e-19,2.8618814313923691e-33,2.3868581165513638e-26,4.291070863119589e-47,4.9076216452862114e-43,3.6285754006882364e-28,1.503042101415432e-55,4.9457442648937423e-51
6.854602927108459e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727339746996,0.11866996266515312,0.022821567644142626,0.0,9.1711087601300795e-31,1.7768045384651056e-18,3.2916741042551076e-33,8.2459258140625315e-28,4.7411472543015712e-60,6.0497335943378025e-11,3.2356870400242958e-54,6.0497300605314904e-11,3.6126476156447848e-37,1.3474637985313898e-35,1.5559510310593361e-48,1.8040293727155862e-49,7.393394052390479e-27,4.441638093214104e-42,3.3039233008230759e-09,9.7823316465213892e-11,3.9165526006564301e-13,5.257253675126261e-20,1.9948227193041177e-19,3.9156207281494499e-13,2.5925770403235614e-17,2.5574155977884201e-18,4.3303259346028482e-19,1.0700640097664911e-32,4.948555199116427e-26,1.7417966667652403e-46,2.7393485267733751e-42,7.4911272591528901e-28,7.3948705743684373e-55,2.0024346887013193e-50
9.90109311917623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727188523495,0.11866996116968145,0.022821567622404112,0.0,4.0281668288280699e-30,3.6836372736649999e-18,4.2677658760117797e-32,2.5152571228362631e-27,1.6703168138373444e-58,8.7385059250650439e-11,3.4170417038371554e-53,8.7384985991269544e-11,1.6394403511823493e-36,5.976874506961637e-35,3.2915527590462634e-47,3.8162364624281486e-48,2.200843181253792e-26,3.0629608354699462e-41,4.7723332204823361e-09,1.4130034547034157e-10,5.657499990227075e-13,1.0779747559055586e-19,4.1348691835025595e-19,5.6555353360448607e-13,5.1308043866014806e-17,6.8991717139406455e-18,1.7385128048343189e-18,8.6837968264448103e-32,1.4868981629985362e-25,1.8683149026173557e-45,5.7938395764186026e-41,2.2286378634727412e-27,1.2636720393218915e-53,2.1295671966621524e-49
1.2947583311244001e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727037300017,0.11866995967421007,0.022821567600665598,0.0,1.1271765975221879e-29,6.2838854300166388e-18,2.0358427273951885e-31,5.5813946031948143e-27,1.1513701392186591e-57,1.142727939916928e-10,1.5199757337335815e-52,1.142726690236751e-10,4.6607115811201765e-36,1.6850151603599199e-34,1.9051579715151195e-46,2.2088149979307824e-47,4.8160150324706716e-26,1.0982978175917711e-40,6.2407428686817172e-09,1.8477737412436793e-10,7.3986298050882178e-13,1.8199197907455514e-19,7.0524143739320545e-19,7.3952257399613265e-13,8.3829587287885372e-17,1.3883209540800432e-17,4.5435613943700639e-18,3.349716088994119e-31,3.2799102121940364e-25,8.3059327534810148e-45,3.3531724422288655e-40,4.8743797096594084e-27,6.8416617327287163e-53,9.4202015185399419e-49
1.5994073503311772e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726886076567,0.11866995817873893,0.022821567578927084,0.0,2.5148681821776678e-29,9.5775420970508466e-18,6.777621488298878e-31,1.0422249634660171e-26,5.0582185323294903e-57,1.4116054016498565e-10,4.8866275029178521e-52,1.4116034970256001e-10,1.0513867234102011e-35,3.7868039149551641e-34,7.3293388986517314e-46,8.4973946591202591e-47,8.898533400131154e-26,2.9519898496060378e-40,7.7091522454244433e-09,2.2825440242785608e-10,9.139957786757349e-13,2.7459480604646042e-19,1.074706861621754e-18,9.1346919707244897e-13,1.2259391538844654e-16,2.3724308019917507e-17,9.5283562074965837e-18,9.5325278946793545e-31,6.1063819319851062e-25,2.623678983884784e-44,1.2898869894579078e-39,9.0020513834293867e-27,2.5068051681483657e-52,2.9624370474448971e-48
1.9040563695379543e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726734853133,0.11866995668326809,0.022821567557188571,0.0,4.8780126139938516e-29,1.3564605650952069e-17,1.8324434086394427e-30,1.7447997422621702e-26,1.7289367852649166e-56,1.6804829776906101e-10,1.2990587786050161e-51,1.6804802802793449e-10,2.0577722950268721e-35,7.3905132131751053e-34,2.2382586258872341e-45,2.5949109411825612e-46,1.4761651811924177e-25,6.6811802684065375e-40,9.1775613507116263e-09,2.7173143038136357e-10,1.0881499315829187e-12,3.8504564454244643e-19,1.5218438072941882e-18,1.0873934058177725e-12,1.6678900953301924e-16,3.6504563749422165e-17,1.7421340826456525e-17,2.2590654884203589e-30,1.0205172655790574e-24,6.7939296253961362e-44,3.9387543997363349e-39,1.4926314460183662e-26,7.3525472766362893e-52,7.6384470933095098e-48
2.5133544079515086e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726432406354,0.11866995369232719,0.022821567513711543,0.0,1.3988555991576338e-28,2.3618955082588781e-17,9.0768192869869918e-30,3.9571237774879131e-26,1.3077654133689071e-55,2.2182384726427011e-10,6.4312652470425427e-51,2.2182337761816122e-10,5.9923221115237427e-35,2.1398440073177841e-33,1.3788087272176723e-44,1.5984241169034496e-45,3.293858979138354e-25,2.4688467239207859e-39,1.2114378746920153e-08,3.5868548524039815e-10,1.4365274535726782e-12,6.5750815322545431e-19,2.6489876498567968e-18,1.43517459107797e-12,2.690009201643861e-16,7.0657703364594146e-17,4.4621969179904204e-17,8.8528290465884179e-30,2.3103164810302665e-24,3.1516452905627201e-43,2.4258589260467338e-38,3.3274969964230404e-26,4.2372908506606306e-51,3.5124203480207914e-47
3.122652446365063e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726129959681,0.11866995070138736,0.022821567470234515,0.0,3.190490699264283e-28,3.6446936428834116e-17,3.0349330802175979e-29,7.5232749899983744e-26,5.8157814331287747e-55,2.7559944246587555e-10,2.1704409366424126e-50,2.7559871779437604e-10,1.3844978869534834e-34,4.9130765066630251e-33,5.3667619399160129e-44,6.2213328127810753e-45,6.1697483497871906e-25,6.8223845718158901e-39,1.5051195057309104e-08,4.4563953870567383e-10,1.7850060942128502e-12,9.9517551993326932e-19,4.0863602209039932e-18,1.7828661530638898e-12,3.8555697256144581e-16,1.1558116198349622e-16,9.180372741915109e-17,2.4815984846540884e-29,4.3884934808187447e-24,1.0245459072256891e-42,9.440796258908954e-38,6.2270526481741225e-26,1.5949792413653404e-50,1.1337627168045024e-46
3.731950484778617e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725827513113,0.11866994771044866,0.022821567426757488,0.0,6.3083449410122347e-28,5.2048552974504437e-17,8.1329130444777273e-29,1.2788642566032183e-25,2.007980310095599e-54,3.2937508336187093e-10,5.9406808816135194e-50,3.2937404855659415e-10,2.770718773233658e-34,9.748383484369531e-33,1.6450978507552634e-43,1.9069792380857308e-44,1.0337594337795875e-24,1.5857837012017094e-38,1.7988010281879547e-08,5.3259359078138385e-10,2.1335952676540733e-12,1.3938672318536771e-18,5.8336329032158068e-18,2.1304681162087039e-12,5.1248153269031508e-16,1.6977993102432339e-16,1.6442515914502e-16,5.7058579397332608e-29,7.4561870831087601e-24,2.7291428227636914e-42,2.8934915188421081e-37,1.0423982791890758e-25,4.810221265563088e-50,2.9994888747616922e-46
4.341248523192171e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725525066634,0.11866994471951102,0.02282156738328046,0.0,1.1297008695745732e-27,7.0423808185816922e-17,1.8872123789961719e-28,2.009560731178182e-25,5.9464997202625923e-54,3.8315076994039128e-10,1.4236513463721303e-49,3.8314936990482419e-10,5.0216750915924406e-34,1.7473447664760863e-32,4.341430206238736e-43,5.0323216475585305e-44,1.6012145352914525e-24,3.2848610075785707e-38,2.0924824420631688e-08,6.1954764147137174e-10,2.4823021595457475e-12,1.8497429620424427e-18,7.8904805607054898e-18,2.4779805046587985e-12,6.4709492352357693e-16,2.3139565428453922e-16,2.6701234111911353e-16,1.1441410322013974e-28,1.1712787522249147e-23,6.4001148734910894e-42,7.6346887807103449e-37,1.6130694665807857e-25,1.2655789557138049e-49,6.9842981445771259e-46
4.9505465616057255e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725222620261,0.11866994172857447,0.022821567339803433,0.0,1.8783539316774359e-27,9.1572704717201311e-17,3.9260801422145782e-28,2.9777625799662957e-25,1.5697549563359491e-53,4.3692650218989453e-10,3.0882031045273492e-49,4.3692468183907318e-10,8.4516620934688425e-34,2.903079985356327e-32,1.0236777910787711e-42,1.1865301267683579e-43,2.3386498310129257e-24,6.2458821225577593e-38,2.3861637473565535e-08,7.0650169077909006e-10,2.8311318081803196e-12,2.359349707445661e-18,1.025658699204651e-17,2.8254033419045029e-12,7.8768650924737446e-16,2.9877982542976031e-16,4.0291278402997045e-16,2.0668575716741337e-28,1.7352491278501168e-23,1.3660045946671804e-41,1.7998785241290078e-36,2.3536806203889714e-25,3.0115760682406115e-49,1.4795887135573513e-45
5.55984460001928e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724920173998,0.11866993873763899,0.022821567296326405,0.0,2.9467976561246441e-27,1.1549524388099972e-16,7.4880653280684966e-28,4.2162010159525911e-25,3.8291058483452488e-53,4.9070228009904422e-10,6.2095990921314054e-49,4.9069998435935038e-10,1.3425880262165919e-33,4.5469290948589315e-32,2.2169975695847013e-42,2.5695576808096625e-43,3.2636007201266163e-24,1.111612952621223e-37,2.6798449440681305e-08,7.934557387076852e-10,3.1800877300698283e-12,2.9195518400519759e-18,1.2931642140999807e-17,3.1727366510158523e-12,9.3304395793746217e-16,3.7080947518435122e-16,5.7445036557294073e-16,3.4380447419559963e-28,2.4565919803762187e-23,2.7178118657732876e-41,3.8972078681929192e-36,3.2813205980618742e-25,6.6800645191733829e-49,2.9195632206879381e-45
6.169142638432833e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072461772783,0.11866993574670461,0.022821567252849378,0.0,4.409866385786468e-27,1.4219142616038808e-16,1.3250021589021167e-27,5.757718305413038e-25,8.5368982391207804e-53,5.4447810365645603e-10,1.1645817219769412e-48,5.4447527746566722e-10,2.0346502907721562e-33,6.7906947778931524e-32,4.4208982378527608e-42,5.1236815450520679e-43,4.3928805183822363e-24,1.8696388551054116e-37,2.9735260321979496e-08,8.8040978526017223e-10,3.5291729675132788e-12,3.5273428967069255e-18,1.5915335064662852e-17,3.5199804551591424e-12,1.0820464838855951e-15,4.4665250489007205e-16,7.835664987726242e-16,5.3652741925774296e-28,3.3544343359465016e-23,5.0676508096931412e-41,7.7697040481719434e-36,4.4122974251146417e-25,1.3775686582807255e-48,5.3979947037817943e-45
6.778440676846388e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724315281762,0.1186699327557713,0.02282156720937235,0.0,6.3468213682913104e-27,1.7166125180625795e-16,2.20057741719617e-27,7.6356868501779428e-25,1.7519327589452979e-52,5.9825397285056043e-10,2.0541540043946936e-48,5.9825056115803661e-10,2.965091012782331e-33,9.7518845969482338e-32,8.1856790353557364e-42,9.4865037045674108e-43,5.7430180802469074e-24,2.9946094460844086e-37,3.2672070117460678e-08,9.6736383043950025e-10,3.8783904998847281e-12,4.1797673225235715e-18,1.9207349976384319e-17,3.8671347778767199e-12,1.2335993013085864e-15,5.2548708347095802e-16,1.0321661428975757e-15,7.9687400712567777e-28,4.4482121230859044e-23,8.9144595525426374e-41,1.4383142319928448e-35,5.7625862797358135e-25,2.6562925775105008e-48,9.4158103989127329e-45
7.387738715259943e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724012835793,0.11866992976483907,0.022821567165895323,0.0,8.8430468788800722e-27,2.0390472098661353e-16,3.4708732776702843e-27,9.8837083275786332e-25,3.355673554103509e-52,6.5202988766971672e-10,3.4438773446634027e-48,6.5202583543647025e-10,4.1823611844132984e-33,1.3555625193551664e-31,1.4250271647055011e-41,1.6514112461873124e-42,7.3297050350903732e-24,4.6031112436335678e-37,3.5608878827125296e-08,1.0543178742484587e-09,4.2277427275856061e-12,4.8740193629940886e-18,2.2807369259398006e-17,4.2141996428559409e-12,1.3868935762128942e-15,6.0649802435076763e-16,1.3218615892145589e-15,1.1372997397174406e-27,5.7574950409415449e-23,1.4927538286222989e-40,2.5033765368117572e-35,7.3472517734069806e-25,4.8406287558657747e-48,1.5634751003264516e-44
7.997036753673498e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723710389925,0.11866992677390796,0.022821567122418295,0.0,1.1990932346838409e-26,2.3892183360487687e-16,5.2500022087030222e-27,1.2535124751982868e-24,6.0715152837499368e-52,7.0580584810238324e-10,5.5394322815268781e-48,7.058011003009792e-10,5.7404891444710482e-33,1.8336102041981712e-31,2.3592422032255529e-41,2.733917520162574e-42,9.1672078436984322e-24,6.8372652344682992e-37,3.8545686450973661e-08,1.1412719166895934e-09,4.5772310303398108e-12,5.607548224982497e-18,2.6715078192943303e-17,4.5611750735832171e-12,1.541525617298199e-15,6.8908059268185318e-16,1.653649634143512e-15,1.5695853605318581e-27,7.3017018917781484e-23,2.3994026016587267e-40,4.1436038673118593e-35,9.1798426841743756e-25,8.4164851283627762e-48,2.4919785846387298e-44
8.606334792087053e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723407944157,0.11866992378297792,0.022821567078941275,0.0,1.5888564764463551e-26,2.7671258921757944e-16,7.6689883755830937e-27,1.5622963529092862e-24,1.0469984127214275e-51,7.5958185413712889e-10,8.6063236444561866e-48,7.5957635575157369e-10,7.6986539435323773e-33,2.4235201649314671e-31,3.7464762553162634e-41,4.341267952082086e-42,1.1268528532119201e-23,9.8665002739178622e-37,4.1482492989006103e-08,1.2282259577652436e-09,4.9268561052648766e-12,6.3780293073093845e-18,3.0930165403758208e-17,4.9080610933182792e-12,1.6972906079076753e-15,7.7291509887634972e-16,2.0280432664232229e-15,2.1050341081046228e-27,9.1000685622132404e-23,3.725721149024913e-40,6.5785539017833434e-35,1.1272568091927071e-24,1.4060976427010948e-47,3.8370519223660778e-44
9.824930868914161e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722803052914,0.11866991780112107,0.022821566991987223,0.0,2.634159560539666e-26,3.6061502720660349e-16,1.5020151827555377e-26,2.3241062915194553e-24,2.7779001045294245e-51,8.6713400296676238e-10,1.9076622342740953e-47,8.6712683841106935e-10,1.3071521546572201e-32,3.9975564708230173e-31,8.5380115627963546e-41,9.8926162247577202e-42,1.6312650830466955e-23,1.9124841584745152e-36,4.7356102807625007e-08,1.4021340358290216e-09,5.6265202853064833e-12,8.020904110278186e-18,4.0281220385868286e-17,5.6015649936023677e-12,2.0108964881209856e-15,9.4314173001358306e-16,2.9071219949709611e-15,3.5355258587727393e-27,1.3536834582654701e-22,8.2534832367907517e-40,1.4985151307933838e-34,1.6285087468135745e-24,3.5670526553959692e-47,8.356167539903551e-44
1.104352694574127e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722198162071,0.11866991181926857,0.022821566905033178,0.0,4.10746958372129e-26,4.5561202909165206e-16,2.691228979595e-26,3.3003407438371113e-24,6.5498859655183972e-51,9.7468633406678536e-10,3.8685228018088401e-47,9.746772834150508e-10,2.0872417844026166e-32,6.2019600437313897e-31,1.7534294842814809e-40,2.0314340517203178e-41,2.2551539866998202e-23,3.4381112491146651e-36,5.3229708282985363e-08,1.5760421084558268e-09,6.3267388441375201e-12,9.7866496559246315e-18,5.0858038374360545e-17,6.2947115305567401e-12,2.3264254550773583e-15,1.1159115169006984e-15,3.9615574154366488e-15,5.5257481523913193e-27,1.9222373654099678e-22,1.6741481668905041e-39,3.0759599903666766e-34,2.2466845228814232e-24,8.1897837207750634e-47,1.6655945852337789e-43
1.2262123022568377e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721593271628,0.11866990583742042,0.02282156681807913,0.0,6.1004168324797933e-26,5.6170358885397993e-16,4.4932731450594013e-26,4.5175933356220016e-24,1.3874866881693622e-50,1.0822388473452164e-09,7.2616555773267836e-47,1.0822276907636136e-09,3.1729859715627171e-32,9.165927211656989e-31,3.2994463795727408e-40,3.8222326884867798e-41,3.0067195340657562e-23,5.807287151343055e-36,5.9103309415090388e-08,1.7499501756603397e-09,7.0275146420716237e-12,1.1660607935545222e-17,6.2658122319205884e-17,6.9875008913268828e-12,2.6429116892451105e-15,1.2900323539364908e-15,5.1934147839448087e-15,8.172959777649672e-27,2.6311581121960207e-22,3.1441716003330886e-39,5.7853206216785095e-34,2.9891862972949287e-24,1.7114950838611978e-46,3.0762149513905332e-43
1.4012337143569764e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720724495677,0.11866989724597153,0.022821566693190996,0.0,1.0069506230890968e-25,7.3348843902461461e-16,8.5421415798978095e-26,6.7408776051330619e-24,3.5838921548015767e-50,1.2367119490114898e-09,1.6256087314878786e-46,1.2366973833548758e-09,5.4133380296840852e-32,1.5026231083388497e-30,7.3125722808817254e-40,8.4701248056718748e-41,4.3234207713475847e-23,1.1342158802580516e-35,6.753928797950967e-08,1.9997264134436418e-09,8.03498460061746e-12,1.451659249553763e-17,8.1741206122245816e-17,7.9818982215081563e-12,3.0981991009179776e-15,1.5411895509414341e-15,7.2751272341446484e-15,1.3318941414960167e-26,3.9259887719448449e-22,7.0418841604659972e-39,1.281303117517891e-33,4.2852323528706699e-24,4.402202129018415e-46,6.7255767345786779e-43
1.576255126457115e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719855720547,0.11866988865453161,0.022821566568302861,0.0,1.5617533774007747e-25,9.2815940893421972e-16,1.4907005977794664e-25,9.5950341187808407e-24,8.2417346553700419e-50,1.3911854260183117e-09,3.3144411123039757e-46,1.3911669982699951e-09,8.6733953967398287e-32,2.3154955694583281e-30,1.4621725044598569e-39,1.69340819489495e-40,5.9360306515345243e-23,2.0492408945439745e-35,7.5975257584560502e-08,2.2495026400995896e-09,9.0436088281625637e-12,1.7537657329536643e-17,1.033351720620493e-16,8.975559698909889e-12,3.5536194669422864e-15,1.7926973962973494e-15,9.7266431163524981e-15,2.0306958095247467e-26,5.5882460539566743e-22,1.43968673367996e-38,2.5601267388098263e-33,5.8656750936838744e-24,1.0242037332686664e-45,1.3411668772571427e-42
1.7512765385572538e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718986946233,0.11866988006310064,0.022821566443414723,0.0,2.3062252948172542e-25,1.1457164771994655e-15,2.4334650917438514e-25,1.3158859398990861e-23,1.7053778284472715e-49,1.5456592780935939e-09,6.2453605380875755e-46,1.5456365355092503e-09,1.3219295659959601e-31,3.3982991216991375e-30,2.6874954085846923e-39,3.1121172932439748e-40,7.8600315748627744e-23,3.4735142939988256e-35,8.4411218230252365e-08,2.4992788556559758e-09,1.0053387509165105e-11,2.069613930465076e-17,1.2743267523811182e-16,9.9684858770458855e-12,4.0088632540611913e-15,2.044195626490047e-15,1.2548358143434957e-14,2.9422662646464475e-26,7.6638295112787422e-22,2.7172583732487429e-38,4.7022213084433201e-33,7.7430429917328302e-24,2.1557831651214486e-45,2.4728594237384733e-42
