Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CH3OO(84),COX(57)
1.3436023665692386e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31516503876555463,0.11249748723000839,0.013562140138247679,1.3138382511656274e-10,0.0010623379292153479,0.00011017029226415526,0.00056118228699937893,1.7354313148620563e-07,3.5695208278614577e-08,0.00013005365731552285,8.7618317913597394e-11,5.1939730967703743e-08,1.4898239380578253e-08,1.0441939155435738e-06,2.9782127030577172e-12,1.2192237309886129e-15,2.979997252894579e-07,5.8729192461071836e-09,0.005479081774032884,0.016893104162677357,3.8804492030679547e-07,7.7743787941821917e-07,2.7226515278661502e-05,4.7255510448383242e-08,6.6302079544090415e-11,1.5127850927711348e-07,1.3857078823879966e-07,9.3784641059836923e-11,1.60879895020221e-06,1.3676569518049158e-08,4.3581138152128178e-10
1.3452791104184325e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31515233703516804,0.11249634964591861,0.013553722423152314,1.3199344270272499e-10,0.001064936468693996,0.00011015281193398988,0.00056243041305435249,1.7425172644251066e-07,3.5780453764655045e-08,0.00013021592971465895,8.8200761154580989e-11,5.194661505731352e-08,1.4953176185277593e-08,1.0473825209891725e-06,2.9924201144889755e-12,1.2282808347202068e-15,2.9824798153728401e-07,5.9041785945931738e-09,0.0054788037785353291,0.016906088802048715,3.8836786767053227e-07,7.7790973857319435e-07,2.7221029958065704e-05,4.7367307344667108e-08,6.6312604515022184e-11,1.5125780234866016e-07,1.3857414744400851e-07,9.3981393561196115e-11,1.6084803689503698e-06,1.3685139833351987e-08,4.3676306952016377e-10
1.3469558542676263e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31513964990958737,0.11249521099269615,0.013545310610203759,1.326049235085982e-10,0.0010675370264452112,0.00011013522451431364,0.00056367952774048877,1.7496204996542681e-07,3.5865752942892704e-08,0.00013037806654489679,8.8786078379520529e-11,5.195351550796598e-08,1.5008210756203303e-08,1.0505757013917256e-06,3.0066703137366216e-12,1.2373914491879664e-15,2.984958127286984e-07,5.9355531367410881e-09,0.005478525991010454,0.01691905862678859,3.8869044423521553e-07,7.783808047593344e-07,2.7215549081386999e-05,4.7479182058485179e-08,6.632310807180134e-11,1.5123708927928574e-07,1.3857748770848351e-07,9.4178283748826758e-11,1.6081603068585083e-06,1.3693680685322834e-08,4.3771546738508108e-10
1.3486325981168202e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31512697737377005,0.11249407127181134,0.013536904694092196,1.33218269990591e-10,0.0010701395991091483,0.00011011753087594599,0.00056492962983988363,1.7567410270472386e-07,3.5951105630310441e-08,0.00013054006774868433,8.9374278144259069e-11,5.1960432346344019e-08,1.5063342965903689e-08,1.0537734536285301e-06,3.0209633335468081e-12,1.2465557964838932e-15,2.9874321983226971e-07,5.9670430773999627e-09,0.005478248411264635,0.016932013652094829,3.8901265029213377e-07,7.788510799173954e-07,2.7210072671747596e-05,4.7591134450265134e-08,6.6333590326359209e-11,1.5121637028286614e-07,1.385808090887684e-07,9.4375311441427702e-11,1.6078387767827848e-06,1.3702192111331576e-08,4.3866857419152133e-10
1.350309341966014e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3151143194126953,0.11249293048473227,0.013528504669514366,1.3383348460265791e-10,0.0010727441833334275,0.00011009973188515348,0.0005661807181357953,1.7638788530428294e-07,3.6036511644121784e-08,0.00013070193326928005,8.9965369006884853e-11,5.1967365598532862e-08,1.5118572686443614e-08,1.0569757745736393e-06,3.0352992064454395e-12,1.2557740991316329e-15,2.9899020381451922e-07,5.9986486211517314e-09,0.0054779710391045103,0.01694495389314353,3.8933448613263093e-07,7.7932056598157868e-07,2.720460075202812e-05,4.7703164380787175e-08,6.6344051389859108e-11,1.5119564557183801e-07,1.3858411164144368e-07,9.4572476457941272e-11,1.6075157915103052e-06,1.3710674148790984e-08,4.3962238901608477e-10
1.351986085815208e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3151016760113643,0.11249178863292482,0.013520110531173595,1.3445056979629989e-10,0.0010753507757731168,0.00011008182840366772,0.00056743279141264352,1.771033984021072e-07,3.612197080177126e-08,0.00013086366305074882,9.0559359527663715e-11,5.1974315290024647e-08,1.5173899789406872e-08,1.0601826610978852e-06,3.0496779647381747e-12,1.2650465800854957e-15,2.9923676563991697e-07,6.0303699723102189e-09,0.0054776938743369766,0.016957879365089041,3.8965595204811744e-07,7.7978926487953853e-07,2.7199133344869375e-05,4.7815271711183261e-08,6.6354491372706333e-11,1.5117491535728153e-07,1.3858739542303017e-07,9.4769778617526181e-11,1.6071913637594067e-06,1.3719126835156092e-08,4.4057691093648367e-10
1.3536628296644018e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31508904715479963,0.11249064571785265,0.013511722273779747,1.3506952802056629e-10,0.0010779593730907077,0.00011006382128870326,0.00056868584845600964,1.7782064263033141e-07,3.6207482920934536e-08,0.00013102525703795762,9.1156258268971434e-11,5.1981281445722893e-08,1.5229324145898564e-08,1.0633941100689058e-06,3.0640996405104386e-12,1.2743734627294656e-15,2.9948290627087715e-07,6.0622073349201367e-09,0.0054774169167691933,0.016970790083064062,3.8997704833007396e-07,7.8025717853242062e-07,2.7193670472674463e-05,4.7927456302935692e-08,6.6364910384487838e-11,1.5115417984864723e-07,1.3859066048983059e-07,9.4967217739564891e-11,1.6068655061799348e-06,1.3727550207923529e-08,4.4153213903154076e-10
1.3553395735135957e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31507643282804593,0.11248950174097724,0.013503339892049228,1.3569036172205533e-10,0.0010805699719560915,0.00011004571139297572,0.00056993988805263717,1.7853961861523267e-07,3.6293047819518747e-08,0.00013118671517657184,9.1756073795226124e-11,5.1988264089947097e-08,1.5284845626547466e-08,1.0666101183511663e-06,3.078564265627432e-12,1.2837549708762197e-15,2.997286266677545e-07,6.0941609127560687e-09,0.0054771401662085757,0.016983686062179627,3.9029777527004313e-07,7.8072430885487962e-07,2.7188212157610647e-05,4.8039718017876076e-08,6.6375308533989547e-11,1.5113343925381942e-07,1.3859390689794286e-07,9.5164793643659445e-11,1.6065382313535307e-06,1.3735944304630913e-08,4.4248807238118986e-10
1.3570163173627896e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31506383301616914,0.11248835670375786,0.01349496338070498,1.3631307334491553e-10,0.0010831825690465423,0.00011002749956471934,0.00057119490899042928,1.7926032697724004e-07,3.6378665315662809e-08,0.00013134803741305116,9.2358814672820844e-11,5.199526324643714e-08,1.5340464101508372e-08,1.0698306828059843e-06,3.0930718717341437e-12,1.2931913287661257e-15,2.9997392778884052e-07,6.1262309093214815e-09,0.0054768636224628029,0.016996567317525198,3.9061813315962541e-07,7.8119065775509972e-07,2.718275842161096e-05,4.8152056718184206e-08,6.638568592923194e-11,1.5111269377924586e-07,1.3859713470337504e-07,9.5362506149635906e-11,1.606209551793906e-06,1.3744309162856277e-08,4.4344471006647235e-10
1.3603698050611774e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31503867687741877,0.11248606345411333,0.01347822794809966,1.3756414011910129e-10,0.0010884137446485031,0.00010999077348125886,0.00057370789004692658,1.8070694328511291e-07,3.6550057374346113e-08,0.0001316702739693916,9.3573106757072289e-11,5.2009311188303116e-08,1.5451991512629838e-08,1.0762854676629726e-06,3.1222161523957289e-12,1.3122294928693414e-15,3.0046327602646592e-07,6.1907209712930891e-09,0.0054763111546477705,0.017022285717156464,3.912577429543375e-07,7.82121018889336e-07,2.7171864773375804e-05,4.8376964525356534e-08,6.6406378885159572e-11,1.5107118900923204e-07,1.386035347295167e-07,9.5758340247649279e-11,1.6055480281918967e-06,1.3760951314371285e-08,4.4536009477364627e-10
1.3637232927595651e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31501357861950868,0.11248376598054954,0.013461515933877524,1.3882274784735992e-10,0.0010936528734615467,0.00010995364973525102,0.00057622478195193524,1.8216049640081785e-07,3.6721657646739635e-08,0.000131991966294392,9.479920308980688e-11,5.2023425449816888e-08,1.5563905331112007e-08,1.0827584394683696e-06,3.1515327312515608e-12,1.3314897574779063e-15,3.0095095860867961e-07,6.255679143402736e-09,0.0054757595117906578,0.017047945402243327,3.9189588004819241e-07,7.8304827707201629e-07,2.7160989698816831e-05,4.8602178628810285e-08,6.6426990101078683e-11,1.5102966716072906e-07,1.3860986101354434e-07,9.6154718596653901e-11,1.6048810341357249e-06,1.3777476963877211e-08,4.4727828582354003e-10
1.3670767804579529e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31498853812374211,0.11248146429466209,0.013444827296056125,1.4008891599480512e-10,0.0010988999291673203,0.00010991613495306659,0.00057874557505044083,1.8362099107831468e-07,3.6893464686322157e-08,0.00013231311398792227,9.6037172266394739e-11,5.2037606200483089e-08,1.5676204501371563e-08,1.0892495730018288e-06,3.181021853535901e-12,1.3509739318093815e-15,3.0143698312716854e-07,6.3211070438172842e-09,0.005475208692362123,0.017073546492728513,3.9253254677605223e-07,7.839724473379017e-07,2.7150133365147951e-05,4.8827697938400563e-08,6.644752041359548e-11,1.5098812983225126e-07,1.3861611399819851e-07,9.6551639763228903e-11,1.6042086673182765e-06,1.3793886413390014e-08,4.4919927590431142e-10
1.3704302681563406e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31496355527176445,0.1124791584080119,0.013428161992756494,1.4136266398746486e-10,0.0011041548855634717,0.00010987823569108535,0.00058127025970596414,1.8508843197898371e-07,3.7065477050303782e-08,0.00013263371666218446,9.7287082907347044e-11,5.2051853600953072e-08,1.5788887960467987e-08,1.0957588429949028e-06,3.2106837609617716e-12,1.370683831827508e-15,3.0192135714027654e-07,6.3870062862716381e-09,0.0054746586948369218,0.017099089108213492,3.9316774547359962e-07,7.8489354462031566e-07,2.7139295936004006e-05,4.9053521369443856e-08,6.6467970647392669e-11,1.5094657859941471e-07,1.3862229412405037e-07,9.6949102317490437e-11,1.6035310243724021e-06,1.3810179965513962e-08,4.5112305772176439e-10
1.3737837558547284e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31493862994556154,0.11247684833212544,0.013411519982202786,1.4264401121231871e-10,0.0011094177165629619,0.00010983995843626176,0.00058379882630055138,1.865628236719557e-07,3.723769329963325e-08,0.00013295377394158969,9.8549003656172057e-11,5.2066167803161076e-08,1.5901954638178565e-08,1.1022862241317831e-06,3.2405186917219804e-12,1.3906212802093397e-15,3.0240408817290983e-07,6.4533784800380166e-09,0.0054741095176938847,0.017124573367959778,3.9380147847729328e-07,7.8581158375183189e-07,2.7128477571495149e-05,4.9279647842682095e-08,6.6488341615383007e-11,1.5090501501518636e-07,1.3862840182947434e-07,9.7347104833085468e-11,1.6028482008797776e-06,1.3826357923422776e-08,4.5304962399931762e-10
1.3771372435531161e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31491376202745841,0.1124745340784947,0.013394901222721951,1.4393297701733499e-10,0.0011146883961933736,0.00010980130960668841,0.0005863312652347589,1.8804417063444271e-07,3.7410111999005158e-08,0.00013327328546263576,9.9823003177235976e-11,5.2080548950458664e-08,1.6015403457073134e-08,1.1088316910500251e-06,3.2705268804902894e-12,1.4107881063121099e-15,3.0288518371644824e-07,6.5202252298955444e-09,0.0054735611594158911,0.017149999390890337,3.9443374812431681e-07,7.8672657946496358e-07,2.7117678428260464e-05,4.9506076284246791e-08,6.6508634118849761e-11,1.5086344061006013e-07,1.3863443755053027e-07,9.7745645887175594e-11,1.6021602913797326e-06,1.3842420590841029e-08,4.549789674779724e-10
1.3838442189498916e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31486419794653869,0.11246989308379737,0.013361733290798639,1.465338415648964e-10,0.0011252531980263305,0.00010972292255471657,0.00059140772181673319,1.9102774781920452e-07,3.7755551025424736e-08,0.00013391066983535537,1.0240751328504282e-10,5.2109512611604624e-08,1.6243443173102801e-08,1.1219767805519538e-06,3.3310639531595016e-12,1.4518172423089163e-15,3.0384249813365493e-07,6.6553487943554777e-09,0.0054724668934067909,0.017200677200311605,3.9569390670041483e-07,7.8854749906992171e-07,2.7096138415129906e-05,4.9959834803617048e-08,6.6548986880227978e-11,1.5078026534872845e-07,1.3864629477257107e-07,9.85443379370453e-11,1.6007695873555693e-06,1.3874201271749291e-08,4.5884595709030639e-10
1.3905511943466671e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31481486209433418,0.11246523551517411,0.013328657865645233,1.4916541163509455e-10,0.0011358490855495958,0.00010964312452396177,0.00059649955302603632,1.9403919752519297e-07,3.8101782722294352e-08,0.00013454586710949604,1.050411628818604e-10,5.2138745564541751e-08,1.6472998347793648e-08,1.1351939076956798e-06,3.3922967860327825e-12,1.4937860070030299e-15,3.0479335964944719e-07,6.7923897268864378e-09,0.0054713758847532877,0.017251123481141991,3.969482399119733e-07,7.9035641932013999e-07,2.707467708229288e-05,5.0414788443053597e-08,6.6589035115642556e-11,1.5069706462207051e-07,1.3865786923398218e-07,9.9345167154509332e-11,1.5993596481005882e-06,1.3905524448362495e-08,4.6272396883718251e-10
1.3972581697434427e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3147657535415096,0.11246056146333835,0.013295674617543661,1.518278406110985e-10,0.0011464758550409184,0.00010956196443715529,0.00060160668273209967,1.9707855229490315e-07,3.8448795742701285e-08,0.00013517887479996981,1.0772450181637516e-10,5.216824866040416e-08,1.6704060109811506e-08,1.1484828679754494e-06,3.454227129968541e-12,1.5367092722976499e-15,3.0573782698034168e-07,6.9313607009383869e-09,0.0054702881214629745,0.017301339172716531,3.9819676647753105e-07,7.9215345454330106e-07,2.7053295563197171e-05,5.087092880203316e-08,6.6628784833751415e-11,1.5061384989679633e-07,1.3866916434345817e-07,1.001481222828317e-10,1.5979311932965203e-06,1.3936392568469065e-08,4.6661294527624295e-10
1.4039651451402182e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31471687136402127,0.11245587101846745,0.01326278321838849,1.5452128125551168e-10,0.0011571333045470402,0.00010947949016862422,0.00060672903509916866,2.0014584323210271e-07,3.8796578800278295e-08,0.0001358096906037356,1.10458080067273e-10,5.2198022625297326e-08,1.6936619479604139e-08,1.1618434562067522e-06,3.5168566796840117e-12,1.5806020137069297e-15,3.0667595830010774e-07,7.0722743152578032e-09,0.0054692035916068873,0.017351325209083789,3.9943950512257105e-07,7.9393871753135063e-07,2.7031994940640928e-05,5.1328247562899481e-08,6.6668241872648547e-11,1.5053063230826457e-07,1.3868018347466739e-07,1.0095319212088989e-10,1.5964849267818034e-06,1.3966808086968393e-08,4.7051282924330443e-10
1.4106721205369937e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31466821464307226,0.11245116427020727,0.01322998334167645,1.5724588571158631e-10,0.0011678212338623725,0.00010939574856179646,0.00061186653458581927,2.032411000125714e-07,3.9145120669379668e-08,0.00013643831239615735,1.1324244767598811e-10,5.2228068064176859e-08,1.7170667371738794e-08,1.175275466547828e-06,3.5801870738284294e-12,1.6254793092322652e-15,3.0760781123843336e-07,7.2151430929892437e-09,0.0054681222833190008,0.017401082519048525,4.0067647457803162e-07,7.9571231956191749e-07,2.7010776248311659e-05,5.1786736489765145e-08,6.670741190475456e-11,1.5044742266932998e-07,1.3869092996675511e-07,1.0176036552294634e-10,1.5950215368246088e-06,1.3996773465331815e-08,4.7442356385129734e-10
1.4173790959337692e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31461978246506994,0.11244644130767663,0.013197274662496018,1.6000180550444195e-10,0.0011785394445078534,0.00010931078544655599,0.00061701910594445949,2.0636435089487547e-07,3.9494410185244472e-08,0.00013706473822742675,1.1607815467979534e-10,5.2258385464626553e-08,1.7406194597224789e-08,1.1887786925207325e-06,3.6442198950649213e-12,1.671356338223184e-15,3.0853344287993643e-07,7.3599794807958675e-09,0.0054670441847957368,0.017450612026214212,4.0190769357884852e-07,7.9747437041956737e-07,2.6989640472283558e-05,5.2246387427426058e-08,6.674630044152042e-11,1.5036423147877968e-07,1.3870140712470153e-07,1.0256963139842134e-10,1.5935416963932487e-06,1.4026291171076951e-08,4.7834509248920562e-10
1.4240860713305447e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31457157392158114,0.11244170221947182,0.013164656857517082,1.6278919154228528e-10,0.0011892877397099849,0.00010922464565644295,0.00062218667422081725,2.0951562273117161e-07,3.9844436244147138e-08,0.00013768896631905013,1.1896575104525842e-10,5.2288975200537851e-08,1.7643191865820925e-08,1.2023529270319752e-06,3.7089566701610238e-12,1.7182483802231342e-15,3.0945290976350584e-07,7.5067958479988508e-09,0.0054659692842954797,0.017499914649025089,4.0313318086252082e-07,7.9922497841688758e-07,2.696858855247135e-05,5.2707192300287995e-08,6.6784912838034805e-11,1.5028106892962941e-07,1.3871161821969906e-07,1.0338097871165591e-10,1.5920460634238998e-06,1.4055363677255525e-08,4.8227735882099687e-10
1.4307930467273202e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31452358810929043,0.11243694709367102,0.013132129604980699,1.6560819411763218e-10,0.001200065924380062,0.00010913737304569082,0.00062736916475341449,2.1269494097804108e-07,4.0195187803535212e-08,0.00013831099506039996,1.2190578660205476e-10,5.231983753568978e-08,1.7881649788326965e-08,1.2159979623927172e-06,3.7743988700879106e-12,1.7661708138000204e-15,3.1036626788197163e-07,7.6556044857361377e-09,0.0054648975701380911,0.01754899130080792,4.0435295516770952e-07,8.0096425041532138e-07,2.6947621384041733e-05,5.3169143111305907e-08,6.6823254297458012e-11,1.5019794491708468e-07,1.3872156648947165e-07,1.041943964816824e-10,1.5905352810855434e-06,1.408399346195441e-08,4.862203067845513e-10
1.4375000221240957e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31447582412995667,0.11243217601783864,0.013099692584688918,1.6845896290853025e-10,0.001210873805093598,0.00010904901050609463,0.000632566503173027,2.159023297073493e-07,4.0546653882154716e-08,0.00013893082300533131,1.2489881097719207e-10,5.2350972627230585e-08,1.8121558878858715e-08,1.22971359033854e-06,3.8405479101282832e-12,1.8151391153616686e-15,3.1127357268209112e-07,7.8064176061406411e-09,0.0054638290307044259,0.017597842889813354,4.0556703523286364e-07,8.0269229184582661e-07,2.6926739818784874e-05,5.3632231940935633e-08,6.6861329875372931e-11,1.5011486904639813e-07,1.3873125513864746e-07,1.0500987378198965e-10,1.5890099780420303e-06,1.4112183007809753e-08,4.9017388059058492e-10
1.4442069975208712e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31442828109037152,0.1124273890790296,0.013067345477994739,1.7134164697978068e-10,0.0012217111900699473,0.00010895959998370764,0.00063777861540213093,2.1913781161712882e-07,4.0898823560163344e-08,0.00013954844886886065,1.279453735296267e-10,5.2382380529065224e-08,1.836290955710665e-08,1.2434996020487998e-06,3.9074051499926554e-12,1.8651688579567628e-15,3.1217487906483289e-07,7.9592473415375194e-09,0.0054627636544358499,0.01764647031925707,4.0677543979487421e-07,8.0440920672936453e-07,2.6905944666447688e-05,5.4096450946098719e-08,6.6899144483996592e-11,1.5003185064047498e-07,1.3874068733909891e-07,1.0582739974029098e-10,1.58747076871126e-06,1.4139934801533772e-08,4.9413802472156946e-10
1.4509139729176467e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31438095810231692,0.11242258636379357,0.01303508796779209,1.742563947841606e-10,0.0012325778891521264,0.00010886918249536462,0.00064300542765433598,2.224014080424821e-07,4.1251685979232039e-08,0.00014016387152390489,1.3104602328529117e-10,5.2414061195152604e-08,1.8605692150577939e-08,1.2573557881655826e-06,3.9749718939437473e-12,1.9162757100618029e-15,3.1307024138593882e-07,8.1141057436602137e-09,0.0054617014298337721,0.017694874487360353,4.0797818758775338e-07,8.061150976971686e-07,2.688523669602909e-05,5.4561792359159601e-08,6.6936702896290027e-11,1.4994889874731032e-07,1.3874986623029199e-07,1.06646963538289e-10,1.5859182535214258e-06,1.4167251333453873e-08,4.9811268393064636e-10
1.4576209483144222e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31433385428252442,0.11241776795817926,0.013002919738505918,1.7720335416364257e-10,0.0012434737137868423,0.00010877779814502843,0.00064824686643380719,2.2569313896650089e-07,4.1605230342635258e-08,0.00014077708999808019,1.3420130887254218e-10,5.2446014482714855e-08,1.8849896896821607e-08,1.2712819388122649e-06,4.0432493909288682e-12,1.9684754343544116e-15,3.1395971345675172e-07,8.2710047828851086e-09,0.005460642345459169,0.0177430562873905,4.0917529734134221e-07,8.0781006601080921e-07,2.6864616637038014e-05,5.5028248486915508e-08,6.6974009749938846e-11,1.4986602214719606e-07,1.3875879491961062e-07,1.0746855441144253e-10,1.5843530191643095e-06,1.4194135097063757e-08,5.0209780324054061e-10
1.4643279237111977e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31428696875263357,0.11241293394773853,0.012970840476082367,1.8018267235061276e-10,0.0012543984770047169,0.00010868548613995694,0.0006535028585346734,2.2901302303120029e-07,4.1959445915330092e-08,0.00014138810347055989,1.3741177845804185e-10,5.2478240155360175e-08,1.909551394563659e-08,1.2852778436116944e-06,4.1122388347201517e-12,2.0217838864732932e-15,3.1484334854529784e-07,8.4299563474847871e-09,0.0054595863899321159,0.017791016607700803,4.1036678778004294e-07,8.0949421158204833e-07,2.6844085180715491e-05,5.5495811709598952e-08,6.7011069551236753e-11,1.4978322935977396e-07,1.3876747648269787e-07,1.0829216164873127e-10,1.5827756388455697e-06,1.4220588588586416e-08,5.0609332794246774e-10
1.4710348991079732e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31424030063915176,0.11240808441753042,0.012938849867979026,1.8319449596908604e-10,0.0012653519934007302,0.00010859228480668658,0.00065877333104042324,2.323610775484642e-07,4.2314322024024628e-08,0.00014199691126898922,1.4067797968308239e-10,5.2510737886121438e-08,1.9342533361262391e-08,1.299343291703996e-06,4.181941364062483e-12,2.0762170137651323e-15,3.1572119937761177e-07,8.5909722428997522e-09,0.0054585335519313216,0.017838756331770175,4.1155267762157763e-07,8.111676329924906e-07,2.6823642981222282e-05,5.596447447989315e-08,6.7047886678852057e-11,1.4970052865087921e-07,1.3877591396377458e-07,1.0911777459242146e-10,1.5811866725319972e-06,1.4246614306548597e-08,5.1009920359503952e-10
1.4777418745047488e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31419384907341347,0.11240321945212531,0.012906947603155255,1.8623897103591805e-10,0.001276334079114864,0.00010849823160683136,0.00066405821132329049,2.3573731851100034e-07,4.2669848057235699e-08,0.00014260351286645746,1.4400045960036408e-10,5.2543507260413069e-08,1.959094512455218e-08,1.3134780717640116e-06,4.2523580628289969e-12,2.1317908540188721e-15,3.1659331813929041e-07,8.754064191028466e-09,0.0054574838201936699,0.017886276338242413,4.1273298557577101e-07,8.1283042751301664e-07,2.6803290656792543e-05,5.6434229321959663e-08,6.7084465387499726e-11,1.4961792803923257e-07,1.3878411037597128e-07,1.0994538263783039e-10,1.5795866671957079e-06,1.4272214751366595e-08,5.1411537602316643e-10
1.4844488499015243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31414761319154089,0.11239833913560883,0.012875133372062569,1.8931624296201388e-10,0.0012873445518129618,0.00010840336315269505,0.00066935742704362744,2.3914176060330185e-07,4.3026013465336355e-08,0.00014320790787852498,1.4737976461123579e-10,5.2576547778908727e-08,1.9840739135128183e-08,1.3276819720183813e-06,4.3234899601838997e-12,2.188521534187721e-15,3.1745975647726437e-07,8.9192438295355131e-09,0.0054564371835137647,0.01793357750096513,4.1390773034335894e-07,8.1448269112300474e-07,2.6783028790854657e-05,5.6905068830479013e-08,6.7120809811500453e-11,1.4953543530292787e-07,1.3879206870163524e-07,1.1077497523309128e-10,1.5779761570552577e-06,1.4297392424943013e-08,5.1814179131695564e-10
1.4911558252982998e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31410159213440425,0.11239344355158599,0.012843406866635175,1.9242645655353187e-10,0.0012983832306677982,0.00010830771522269517,0.0006746709061492671,2.425744172126127e-07,4.3382807760593626e-08,0.00014381009606030475,1.5081644040340778e-10,5.2609858860341734e-08,2.0091905213519167e-08,1.3419547802622843e-06,4.3953380307525123e-12,2.2464252690992689e-15,3.1832056550177368e-07,9.0865227111776922e-09,0.0054553936307434698,0.017980660689028326,4.1507693061482211e-07,8.1612451852933387e-07,2.6762857933119911e-05,5.7376985669703711e-08,6.7156923968252859e-11,1.4945305798578394e-07,1.3879979189265616e-07,1.1160654187891774e-10,1.5763556638136665e-06,1.4322149830274335e-08,5.2217839583060869e-10
1.4978628006950753e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31405578504758291,0.11238853278318491,0.01281176778028047,1.9556975601308361e-10,0.0013094499363403621,0.00010821132277659713,0.00067999857687487525,2.4603530043989512e-07,4.3740220517196177e-08,0.00014441007730359699,1.5431103188914509e-10,5.2643439844230242e-08,2.0344433103279822e-08,1.3562962838758369e-06,4.4679031947983755e-12,2.3055183601540373e-15,3.191757957885392e-07,9.2559123031480067e-09,0.005454353150791463,0.018027526766802564,4.1624060506924034e-07,8.1775600318516573e-07,2.6742778600640239e-05,5.78499725725237e-08,6.7192811761595494e-11,1.4937080340349369e-07,1.388072828707617e-07,1.1244007212836825e-10,1.5747256968933241e-06,1.4346489471068925e-08,5.2622513618131617e-10
1.5045697760918508e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31401019108132627,0.11238360691306076,0.012780215807869736,1.9874628494092887e-10,0.0013205444909613559,0.00010811421997055676,0.00068534036774129021,2.4952442111079686e-07,4.4098241371272894e-08,0.00014500785163407658,1.5786408314395202e-10,5.2677289993529173e-08,2.0598312473091923e-08,1.3707062698401574e-06,4.5411863184072326e-12,2.3658171940128301e-15,3.2002549738111809e-07,9.4274239864373152e-09,0.0054533157326227899,0.018074176593976855,4.1739877237317403e-07,8.1937723730851254e-07,2.672279127883569e-05,5.8324022339544427e-08,6.7228476985091675e-11,1.4928867864965868e-07,1.3881454452783983e-07,1.1327555558660956e-10,1.5730867536677736e-06,1.4370413851375371e-08,5.3028195924814648e-10
1.5112767514886263e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31396480939051596,0.11237866602339967,0.012748750645728805,2.0195618633616522e-10,0.0013316667181129073,0.00010801644017197069,0.00069069620755485446,2.5304178878661485e-07,4.4456860020902061e-08,0.00014560341920853134,1.6147613734575432e-10,5.2711408497210781e-08,2.0853532918847096e-08,1.3851845247531129e-06,4.615188213677801e-12,2.4273382412732148e-15,3.2086971979343262e-07,9.6010690552135167e-09,0.0054522813652584283,0.018120611025596148,4.1855145117956582e-07,8.2098831190057973e-07,2.6702896422492635e-05,5.8799127838177211e-08,6.7263923325203271e-11,1.4920669060161159e-07,1.3882157972622001e-07,1.1411298191068177e-10,1.5714393196903599e-06,1.4393925475220872e-08,5.3434881217093841e-10
