Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),C2H4(47),COX(50),C2H6X(52),C2H4X(210),C2H4X(65)
5.328592861415313e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228086583064508,0.11864385025744464,0.022821187489343874,0.0,1.1350679943106288e-17,1.0596738722688247e-10,2.3387082881593004e-15,3.6498715187038335e-16,2.8358885123469682e-34,4.7123664435294881e-07,4.4884305858675251e-31,4.6993149321003711e-07,1.0321234028433882e-21,3.5091179014375526e-21,1.3064700971982554e-26,1.109454612164959e-27,7.1995357638692687e-16,6.841530578536495e-23,2.5642380673797266e-05,7.6040258544639209e-07,6.0331684559665787e-09,8.1488301548318079e-14,2.37540142147982e-12,1.2240553742983329e-09,5.6093268993865461e-13,3.1637314419177401e-13,9.2789132310269407e-10,7.2286621941040744e-19,2.1410380136406841e-14,7.3324511649153078e-19,1.4625365525155924e-23,5.4099082417384913e-21,1.4284507003888849e-20,3.5653400875498976e-28,1.9553229193167052e-29
5.4283721779040874e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228037204744354,0.11864336202195987,0.022821180370406466,0.0,1.1824694444396676e-17,1.0997112581012207e-10,2.4990108040947843e-15,3.8583958733966693e-16,3.1643054213277522e-34,4.8006953930839771e-07,5.0103707398011363e-31,4.7872424821371419e-07,1.1099495497131666e-21,3.6794851219337881e-21,1.4305945797046888e-26,1.2089776781735758e-27,7.4895814973404786e-16,7.4745856612304658e-23,2.6121750685076915e-05,7.7464035801397661e-07,6.176054925602778e-09,8.328614223039265e-14,2.425537275409104e-12,1.2305211768894093e-09,5.6389840408525343e-13,3.1835121759561755e-13,9.5394876799854872e-10,7.570903480718815e-19,2.2632317818759652e-14,7.4986135487806751e-19,1.6248813500466341e-23,5.8134125171187681e-21,1.5379975677918945e-20,4.037903990893769e-28,2.1365882933870609e-29
5.5281514943928616e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227987829285243,0.1186428738154587,0.022821173251486818,0.0,1.2309575851161007e-17,1.1404903199229883e-10,2.6668209607051285e-15,4.0747129575961833e-16,3.523619816584124e-34,4.8890257272046579e-07,5.5816951517771711e-31,4.8751675223088094e-07,1.1920367568318556e-21,3.8544852740415856e-21,1.5638789388089998e-26,1.3152512030685062e-27,7.7859737999808312e-16,8.1526267342371989e-23,2.6601091672889418e-05,7.8887809503391078e-07,6.3194884395441173e-09,8.5094463614862339e-14,2.4756750585728128e-12,1.2367536271024921e-09,5.6675706364427222e-13,3.2028029829980785e-13,9.8014114250692119e-10,7.9218458847991002e-19,2.3899753553828206e-14,7.6657532234576462e-19,1.8016297030142394e-23,6.2377064925486249e-21,1.653713366535306e-20,4.5623809691043211e-28,2.3307584839493758e-29
5.627930810881636e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227938456687977,0.11864238563793933,0.022821166132584926,0.0,1.2805396566150454e-17,1.1820110187170495e-10,2.8423273216545918e-15,4.2989658000581525e-16,3.9160900151083764e-34,4.9773573964279441e-07,6.2060424662324506e-31,4.9630900527676406e-07,1.2785326236645074e-21,4.0341460317896139e-21,1.7068110578597299e-26,1.4285879560845795e-27,8.0887495664195783e-16,8.8779097098539919e-23,2.708040363899263e-05,8.0311579650784009e-07,6.4634544237314972e-09,8.6913293413349495e-14,2.525814588026683e-12,1.2427625215761863e-09,5.6951316926923352e-13,3.2216295385595781e-13,1.006463588491798e-09,8.2815042113160959e-19,2.5213509450677993e-14,7.8338729508705448e-19,1.9937458494526788e-23,6.6833771073359098e-21,1.7758242667591561e-20,5.1433293361920161e-28,2.5384818204717717e-29
5.72771012737041e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227889086953299,0.11864189748940002,0.022821159013700798,0.0,1.3312229260073311e-17,1.2242733154794419e-10,3.0257188502839588e-15,4.5312974388186646e-16,4.3440934938495269e-34,5.0656903533663541e-07,6.8872455560415112e-31,5.0510100736642708e-07,1.3695869180766722e-21,4.2184947831558321e-21,1.8598950752816667e-26,1.5493084691360128e-27,8.3979457870849788e-16,9.6527571853127653e-23,2.7559686585144293e-05,8.1735346243741126e-07,6.6079389157160907e-09,8.8742658536663005e-14,2.5759557047483748e-12,1.2485572456616224e-09,5.7217103832473155e-13,3.2400163184029335e-13,1.0329114517738096e-09,8.6498995991751315e-19,2.6574407111732027e-14,8.0029754091833019e-19,2.2022377962544574e-23,7.1510131494121641e-21,1.9045604319323433e-20,5.7856093709552522e-28,2.7604258327396457e-29
5.827489443859184e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227839720081903,0.11864140936983904,0.02282115189483443,0.0,1.3830146866507751e-17,1.2672771712191125e-10,3.2171848867746245e-15,4.7718509209262598e-16,4.8101308236918895e-34,5.1540245526213646e-07,7.6293380379738072e-31,5.1389275851477787e-07,1.4653515605921161e-21,4.4075586630486941e-21,2.0236516098006645e-26,1.6777410526095956e-27,8.7135995454655578e-16,1.0479559023355135e-22,2.8038940513102059e-05,8.3159109282427168e-07,6.7529285390792428e-09,9.0582585151176684e-14,2.6260982701340653e-12,1.2541467906895471e-09,5.7473477620493189e-13,3.2579864016553884e-13,1.0594802736285224e-09,9.0270524821472569e-19,2.7983267633069257e-14,8.1730631981425185e-19,2.4281583434918329e-23,7.6412051436118051e-21,2.0401560149111373e-20,6.4943968729874756e-28,2.9972774183489406e-29
5.927268760347959e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227790356074465,0.11864092127925459,0.022821144775985822,0.0,1.4359222577158903e-17,1.3110225469577153e-10,3.4169151272242986e-15,5.0207693021708271e-16,5.3168296575024914e-34,5.2423599506999332e-07,8.4365608775772566e-31,5.2268425873657345e-07,1.565980608760918e-21,4.6013645842660415e-21,2.1986179847056915e-26,1.8142218102191616e-27,9.0357480155712675e-16,1.1360772923019869e-22,2.85181654246235e-05,8.4582868767006966e-07,6.8984104786404249e-09,9.2433098724687463e-14,2.6762421630266616e-12,1.259539770512475e-09,5.7720833560797406e-13,3.275562405959712e-13,1.0861657824425252e-09,9.4129717179075979e-19,2.9440911604722606e-14,8.3441388444418308e-19,2.6726061068691195e-23,8.1545452470630729e-21,2.1828491539938422e-20,7.2751970316681492e-28,3.2497430073711829e-29
6.027048076836733e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227740994931631,0.11864043321764496,0.022821137657154975,0.0,1.489952983745074e-17,1.3555094037294209e-10,3.625099601080867e-15,5.2781956468107137e-16,5.8669487719912554e-34,5.3306965059345314e-07,9.3133690826944512e-31,5.3147550804642831e-07,1.6716302416370716e-21,4.7999392665950896e-21,2.3853484509941019e-26,1.9590946529858401e-27,9.3644284595648198e-16,1.2298924980944607e-22,2.8997361321466061e-05,8.6006624697645417e-07,7.0443724569338147e-09,9.4294224072743708e-14,2.7263872771941645e-12,1.2647444373523512e-09,5.7959552639289937e-13,3.2927660447221448e-13,1.1129638859006312e-09,9.807674709698662e-19,3.0948159110976637e-14,8.5162048067351272e-19,2.9367265380854827e-23,8.6916271513031923e-21,2.3328819689715623e-20,8.1338586075156764e-28,3.5185487242667242e-29
6.126827393325507e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227691636653988,0.11863994518500832,0.02282113053834188,0.0,1.5451142342439037e-17,1.4007377025807379e-10,3.8419286525029483e-15,5.5442730272992881e-16,6.4633821631394958e-34,5.4190341784065009e-07,1.0264438484824213e-30,5.4026650645881878e-07,1.7824587443647501e-21,5.0033092641748063e-21,2.5844144094310472e-26,2.1127113124030658e-27,9.6996782255454368e-16,1.3296610243471859e-22,2.9476528205387104e-05,8.743037707450747e-07,7.1908027118457819e-09,9.6165985404481114e-14,2.7765335191892267e-12,1.2697686969828662e-09,5.8189995218501874e-13,3.3096174264442134e-13,1.1398706636015714e-09,1.0211183735882926e-18,3.2505829730664792e-14,8.6892634801605178e-19,3.2217129428993245e-23,9.2530459907236917e-21,2.4905005571750292e-20,9.0765884252147219e-28,3.8044405471426251e-29
6.22660670981428e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227642281242109,0.118639457181343,0.022821123419546546,0.0,1.6014134033018085e-17,1.4467074045703364e-10,4.0675929250325229e-15,5.8191445240120958e-16,7.1091631949661526e-34,5.5073729298726597e-07,1.1294672607547905e-30,5.4905725398809009e-07,1.8986264928724394e-21,5.2115009911791612e-21,2.7964046318559602e-26,2.2754313528429295e-27,1.0041534745485297e-15,1.4356493249837743e-22,2.9955666078143881e-05,8.8854125897758147e-07,7.3376899747377094e-09,9.8048406365425557e-14,2.8266808065314855e-12,1.2746201232743682e-09,5.84125075744909e-13,3.3261363968807529e-13,1.1668823596562729e-09,1.0623501897507201e-18,3.4114742537466337e-14,8.8633172006101511e-19,3.5288074966961604e-23,9.8393982569906543e-21,2.6559549895174942e-20,1.0109966177567978e-27,4.108184464439344e-29
6.326386026303054e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227592928696536,0.11863896920664721,0.022821116300768968,0.0,1.6588579092402058e-17,1.4934184707688847e-10,4.3022833422091809e-15,6.1029532249755535e-16,7.807468801404612e-34,5.5957127236949672e-07,1.24092096212461e-30,5.5784775064846066e-07,2.0202959386741544e-21,5.424540745915726e-21,3.021925481510088e-26,2.4476221832586792e-27,1.0390035533316208e-15,1.5481308566711121e-22,3.0434774941493564e-05,9.0277871167562537e-07,7.4850234496628831e-09,9.9941510079146573e-14,2.8768290661633021e-12,1.2793059721281314e-09,5.862742662228021e-13,3.3423423764414511e-13,1.1939953757570969e-09,1.1044640919409641e-18,3.5775716100202836e-14,9.0383682488826048e-19,3.8593022573723027e-23,1.045128171912226e-20,2.829499306533736e-20,1.1240959539563449e-27,4.430566629107477e-29
6.426165342791827e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227543579017776,0.11863848126091917,0.022821109182009146,0.0,1.7174551942873436e-17,1.540870862258889e-10,4.5461910916163535e-15,6.3958422255980489e-16,8.5616237410719104e-34,5.6840535247731415e-07,1.3613429383337943e-30,5.6663799645402849e-07,2.1476315937770035e-21,5.6424547334361452e-21,3.2616011322563215e-26,2.6296590682319857e-27,1.0745218183153728e-15,1.667386131434003e-22,3.09138547971932e-05,9.1701612884085736e-07,7.6327927938959428e-09,1.0184531918293422e-13,2.9269782331370766e-12,1.2838331948256111e-09,5.8835069190295609e-13,3.3582528549506763e-13,1.2212062648255337e-09,1.147462839215485e-18,3.7489568483134367e-14,9.2144188546089239e-19,4.2145401753565339e-23,1.1089295348878553e-20,3.0113915144152261e-20,1.2476939591692289e-27,4.7723935103559183e-29
6.525944659280601e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227494232206311,0.11863799334415713,0.022821102063267075,0.0,1.7772127242782687e-17,1.5890645401345493e-10,4.7995076152463457e-15,6.6979546284041516e-16,9.3751049047298162e-34,5.7723952994801196e-07,1.4912960563281675e-30,5.7542799141877513e-07,2.2808000156943605e-21,5.8652690867179322e-21,3.5160737872636686e-26,2.8219251384114245e-27,1.1107120367645478e-15,1.7937027684552652e-22,3.139290564699977e-05,9.312535104749299e-07,7.7809880986575436e-09,1.0375985585969775e-13,2.9771282494988009e-12,1.2882084508172585e-09,5.9035737232482744e-13,3.3738850744152826e-13,1.2485117244592338e-09,1.1913462881502842e-18,3.9257117246255443e-14,9.3914711998602992e-19,4.5959161006015231e-23,1.1754039251151067e-20,3.2018935810415565e-20,1.3825696551599346e-27,5.1344920430560053e-29
6.625723975769375e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522744488826258,0.11863750545635937,0.02282109494454276,0.0,1.8381379883780011e-17,1.6379994655016077e-10,5.0624245929296376e-15,7.0094335427725934e-16,1.0251545675237173e-33,5.8607380156002052e-07,1.6313687851581228e-30,5.842177355565716e-07,2.4199697925639595e-21,6.093009886520069e-21,3.786003896915235e-26,3.0248114003892456e-27,1.1475779836437846e-15,1.9273755450850015e-22,3.1871927492670116e-05,9.4549085657949459e-07,7.9295998706235892e-09,1.0568514187540864e-13,3.0272790633378833e-12,1.2924381199744118e-09,5.922972924149045e-13,3.3892566043092485e-13,1.2759085906936438e-09,1.2361146206431714e-18,4.1079179445590395e-14,9.5695274225124711e-19,5.0048777863857328e-23,1.2446114599103419e-20,3.4012714320082252e-20,1.5295455813098365e-27,5.5177097748538374e-29
6.725503292258148e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522739554718701,0.1186370175975241,0.022821087825836198,0.0,1.9002384988268316e-17,1.6876755994772199e-10,5.3351339270482904e-15,7.3304220846785164e-16,1.1194740339796178e-33,5.9490816422698247e-07,1.7821759252050101e-30,5.9300722888118218e-07,2.5653115283702129e-21,6.3257031800001746e-21,4.0720703754697837e-26,3.2387167460565642e-27,1.1851234414757712e-15,2.0687064470818855e-22,3.2350920335961006e-05,9.5972816715620463e-07,8.0786190150504802e-09,1.076211986118787e-13,3.0774306279778798e-12,1.2965283143268157e-09,5.9417325116727608e-13,3.4043827082540774e-13,1.303393832604658e-09,1.281771514265335e-18,4.2956571633488685e-14,9.7485896194687324e-19,5.4429268897753252e-23,1.3166123573762661e-20,3.6097949466509022e-20,1.689489429153641e-27,5.9229150110535575e-29
6.825282608746922e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227346208980018,0.11863652976764956,0.02282108070714739,0.0,1.9635217907062348e-17,1.7380929031898202e-10,5.6178277388779152e-15,7.6610633764404729e-16,1.2208648554320188e-33,6.0374261499207668e-07,1.9443593456589988e-30,6.017964714062691e-07,2.7169978282700868e-21,6.5633749981020711e-21,4.3749708173813155e-26,3.4640479614738474e-27,1.2233522002101727e-15,2.2180047181083881e-22,3.282988417862911e-05,9.7396544220671258e-07,8.2280368188941364e-09,1.0956804708919812e-13,3.1275829012866951e-12,1.300484889307359e-09,5.9598786218904052e-13,3.4192780586926557e-13,1.3309645465686132e-09,1.3283167407086476e-18,4.4890109858919678e-14,9.9286598497209765e-19,5.9116199686038523e-23,1.3914669307772561e-20,3.8277379540663175e-20,1.8633157074447371e-27,6.3509969573554288e-29
6.925061925235695e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227296873641959,0.11863604196673404,0.022821073588476327,0.0,2.0279954217240088e-17,1.7892513377790003e-10,5.9106983553506596e-15,8.0015005464725393e-16,1.3297399859748188e-33,6.1257715102258019e-07,2.1185887301747778e-30,6.1058546314539693e-07,2.8752032840218881e-21,6.8060513718061996e-21,4.6954217131915361e-26,3.7012197352978267e-27,1.262268057102382e-15,2.3755869085010467e-22,3.3308819022430971e-05,9.8820268173267228e-07,8.3778449341702579e-09,1.1152570799638068e-13,3.177735845088051e-12,1.3043134545247229e-09,5.9774376912251268e-13,3.4339587561540342e-13,1.3586179505107153e-09,1.3757487532505422e-18,4.6880609667767275e-14,1.0109740137188761e-18,6.4125694748354269e-23,1.4692355833128423e-20,4.0553782291299247e-20,2.0519874376391949e-27,6.8028658604995888e-29
7.024841241724469e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227247541173193,0.11863555419477573,0.022821066469823011,0.0,2.0936669720183912e-17,1.8411508643953868e-10,6.2139382916726711e-15,8.3518767290418461e-16,1.4465298250123221e-33,6.2141176960465914e-07,2.3055623306320806e-30,6.1937420411203702e-07,3.0401044595163091e-21,7.0537583473696182e-21,5.0341586638914394e-26,3.9506546667985861e-27,1.301874816601583e-15,2.5417769233360721e-22,3.3787724869123052e-05,1.0024398857357373e-06,8.5280353633683629e-09,1.1349420172300921e-13,3.22788942465888e-12,1.3080193840837559e-09,5.994434706741046e-13,3.4484383384660619e-13,1.3863513793688143e-09,1.4240724646019368e-18,4.8928886103124162e-14,1.0291832473368058e-18,6.9474447441847789e-23,1.5499788032642122e-20,4.2929974885104894e-20,2.2565178796841718e-27,7.2794531468586601e-29
7.124620558213243e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227198211574055,0.11863506645177288,0.022821059351187448,0.0,2.1605440439795735e-17,1.8937914442005384e-10,6.5277402537335767e-15,8.7123350640318113e-16,1.5716826792287631e-33,6.3024646813837778e-07,2.5060077289286298e-30,6.2816269431957046e-07,3.2118798764091062e-21,7.3065220005241335e-21,5.391936595024484e-26,4.2127832734940724e-27,1.3421762902477015e-15,2.7169060698097934e-22,3.426660172046172e-05,1.016677054217562e-06,8.6786004448863268e-09,1.154735483739932e-13,3.2780436082995891e-12,1.3116078264725661e-09,6.0108920652023579e-13,3.4627288068217554e-13,1.414162280209163e-09,1.4732884051166967e-18,5.1035753705585741e-14,1.0474938819840954e-18,7.5179729818747161e-23,1.6337571594846168e-20,4.5408813866817734e-20,2.4779722879927282e-27,7.7817115590573322e-29
7.224399874702016e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227148884844853,0.11863457873772378,0.022821052232569635,0.0,2.2286342620865021e-17,1.9471730383668267e-10,6.8522971302370916e-15,9.0830186967112354e-16,1.7056652297048634e-33,6.3908124413291629e-07,2.7206826067337075e-30,6.3695093378129249e-07,3.3907099998547938e-21,7.5643684496777042e-21,5.7695299709845085e-26,4.4880439984384789e-27,1.3831762965765655e-15,2.9013131039527216e-22,3.4745449578203211e-05,1.0309141871798e-06,8.8295328378227229e-09,1.1746376779299226e-13,3.3281983669661825e-12,1.315083714034525e-09,6.0268330307303525e-13,3.4768450432370458e-13,1.4420482067487229e-09,1.5233921895066743e-18,5.3202026513543815e-14,1.0659061110633536e-18,8.1259402444186434e-23,1.7206312972222506e-20,4.7993195119314907e-20,2.717469697483488e-27,8.3106152906756901e-29
7.32417919119079e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227099560985862,0.11863409105262665,0.022821045113969571,0.0,2.2979452727595026e-17,2.001295608077341e-10,7.187801969600753e-15,9.4640707775094263e-16,1.8489630041638279e-33,6.4791609520199101e-07,2.9503755231311649e-30,6.4573892251041609e-07,3.5767772243407346e-21,7.8273238683028394e-21,6.1677330073585427e-26,4.776883217194675e-27,1.4248786610328071e-15,3.0953442766953094e-22,3.5224268444103697e-05,1.0451512846241066e-06,8.9808255093013086e-09,1.1946487959587126e-13,3.3783536739549124e-12,1.3184517720425996e-09,6.0422803255143118e-13,3.4907995499451819e-13,1.470006815528875e-09,1.5743899544150639e-18,5.5428518063480021e-14,1.0844201254425829e-18,8.7731924173222425e-23,1.8106619342570909e-20,5.0686053823677284e-20,2.9761847395602544e-27,8.8671601190630672e-29
7.423958507679564e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227050239997363,0.11863360339647973,0.022821037995387247,0.0,2.3684847442280039e-17,2.0561591145257937e-10,7.5344479875192971e-15,9.8556344617974795e-16,2.0020808543340969e-33,6.5675101905946499e-07,3.1959067000812772e-30,6.5452666052007503e-07,3.7702658596210227e-21,8.0954144964601793e-21,6.5873598828052453e-26,5.0797552445076583e-27,1.4672872158900995e-15,3.2993533793027411e-22,3.5703058319919213e-05,1.0593883465521361e-06,9.1324717222886828e-09,1.2147690317852782e-13,3.4285095046315228e-12,1.3217165273927221e-09,6.0572529529977891e-13,3.5046014532564763e-13,1.4980358620280886e-09,1.6262846302786594e-18,5.7716041390258898e-14,1.1030361136635793e-18,9.4616361886049649e-23,1.9039098573191346e-20,5.3490364419229798e-20,3.2553494879035705e-27,9.452363536327245e-29
7.523737824168337e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227000921879618,0.11863311576928125,0.022821030876822673,0.0,2.4402603664103502e-17,2.1117635189164216e-10,7.8924285688822928e-15,1.0257852909675761e-15,2.1655434384177925e-33,6.6558601351514491e-07,3.4581288156314593e-30,6.6331414782332728e-07,3.9713621167495722e-21,8.3686666514182789e-21,7.0292449521874382e-26,5.3971223407110391e-27,1.5104058001780867e-15,3.513701788195546e-22,3.6181819207405726e-05,1.073625372965544e-06,9.2844650214707979e-09,1.2349985772973897e-13,3.4786658361984145e-12,1.3248823169321774e-09,6.0717709865068413e-13,3.5182644108492226e-13,1.5261331952684197e-09,1.6790675663770727e-18,6.006540902742072e-14,1.1217542621353249e-18,1.0193240018047955e-22,2.0004359187819108e-20,5.6409140563560076e-20,3.556255333943233e-27,1.0067264878565553e-28
