Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
5.674340277875819e-07,0.09977366400000001,0.80000000000000004,0.0,0.24689933162714625,0.096090103421659301,0.080431509985317701,6.5494842395143291e-13,0.00028654671079208176,9.1532685330058447e-06,0.00013844988760059962,7.1243683421661631e-08,1.0870609740146746e-08,4.4319129871633345e-05,5.2587499320640604e-13,7.9098435955132232e-10,5.5453348558047788e-10,1.0806333882564744e-06,6.9902979632227698e-14,7.898912529137494e-18,1.6119361083405405e-08,1.5925934785110228e-11,0.0037249889470946261,0.038710442788704939,8.1657599215336812e-07,4.1969306384541206e-07,7.5257704603107163e-06,1.3294342116880187e-08,2.6993782919697072e-11,5.985468076615838e-08,2.6991398563045142e-08,3.0122538244226633e-11
5.680423937536658e-07,0.09977366400000001,0.80000000000000004,0.0,0.24686786382827727,0.096090277171060376,0.080415165491032586,6.5769208520672575e-13,0.00028705385716660268,9.1496780997930762e-06,0.00013868567223899753,7.1444162241142531e-08,1.0896663423920967e-08,4.4378004782345927e-05,5.2928277587756384e-13,7.9145542724992926e-10,5.5669169909956002e-10,1.0830697144997824e-06,7.024502045099682e-14,7.9576011572652126e-18,1.6139106887256868e-08,1.6007338169391412e-11,0.0037245172029774592,0.038742386195057064,8.1709853997383481e-07,4.1984160756950068e-07,7.5212707267623595e-06,1.3314829067408161e-08,2.6997480955918101e-11,5.9807849145441562e-08,2.69829726217748e-08,3.0165482808363036e-11
5.686507597197498e-07,0.09977366400000001,0.80000000000000004,0.0,0.24683641114202659,0.096090450584882456,0.080398828482078785,6.6044378022143456e-13,0.00028756124485745959,9.1460828949178131e-06,0.00013892157767976589,7.1644988539337747e-08,1.0922746395958739e-08,4.4436875136197043e-05,5.3270835435863287e-13,7.9192822131976574e-10,5.5885553693548511e-10,1.0855084597203252e-06,7.0588303197251326e-14,8.0166541368170887e-18,1.6158845900369821e-08,1.6089058353103479e-11,0.0037240456753364847,0.038774314266391149,8.1762070264852934e-07,4.1998994223879256e-07,7.5167774195369614e-06,1.3335320291089683e-08,2.7001189014003339e-11,5.9761095600601419e-08,2.6974555818411259e-08,3.020843787471772e-11
5.692591256858337e-07,0.09977366400000001,0.80000000000000004,0.0,0.24680497355663533,0.096090623663457914,0.080382498952714279,6.6320352166396388e-13,0.00028806887355041521,9.1424829524452337e-06,0.00013915760378816502,7.1846162518500881e-08,1.0948858641954542e-08,4.4495740898107602e-05,5.3615179809349593e-13,7.9240274166726667e-10,5.6102500563414184e-10,1.0879496226555262e-06,7.093283069151224e-14,8.0760732616168759e-18,1.6178578115020209e-08,1.6171096162173742e-11,0.0037235743640098543,0.038806227014641023,8.1814248060375914e-07,4.2013806829930686e-07,7.5122905246753588e-06,1.335581577591795e-08,2.7004907045059836e-11,5.9714419932089454e-08,2.6966148133535064e-08,3.0251403420019943e-11
5.698674916519177e-07,0.09977366400000001,0.80000000000000004,0.0,0.24677355106035789,0.096090796407118567,0.080366176897203281,6.6597132220159548e-13,0.00028857674293178095,9.1388783062903813e-06,0.00013939375042963475,7.2047684380624197e-08,1.0975000147591708e-08,4.4554602033110071e-05,5.3961317669693727e-13,7.9287898819270136e-10,5.6320011173489083e-10,1.0903932020431319e-06,7.1278605756110031e-14,8.13586033184887e-18,1.61983035235236e-08,1.6253452423493365e-11,0.0037231032688358882,0.038838124451727421,8.1866387426506808e-07,4.2028598619694819e-07,7.5078100282539581e-06,1.3376315509931433e-08,2.7008635002722558e-11,5.9667821943751233e-08,2.6957749546118711e-08,3.0294379419989945e-11
5.704758576180017e-07,0.09977366400000001,0.80000000000000004,0.0,0.24674214364146133,0.096090968816195846,0.080349862309816111,6.6874719450047046e-13,0.00028908485268841602,9.1352689902187962e-06,0.00013963001746979589,7.2249554327438438e-08,1.1001170898542496e-08,4.4613458506348213e-05,5.4309255995476276e-13,7.9335696079021809e-10,5.6538086177055794e-10,1.0928391966212189e-06,7.1625631215178376e-14,8.1960171540705047e-18,1.621802211823499e-08,1.6336127964916497e-11,0.0037226323896530785,0.038870006589558019,8.1918488405727376e-07,4.2043369637486319e-07,7.5033359163915597e-06,1.3396819481177731e-08,2.701237283854237e-11,5.962130143872611e-08,2.6949360036302652e-08,3.0337365851135323e-11
5.710842235840856e-07,0.09977366400000001,0.80000000000000004,0.0,0.24671075128822559,0.096091140891020679,0.080333555184829306,6.7153115122557342e-13,0.00028959320250772548,9.1316550378471545e-06,0.0001398664047744506,7.2451772560413223e-08,1.1027370880468151e-08,4.4672310283076673e-05,5.4659001782391648e-13,7.9383665934789478e-10,5.6756726226742793e-10,1.0952876051281918e-06,7.1973909894648142e-14,8.2565455412249581e-18,1.6237733891548685e-08,1.6419123615259231e-11,0.003722161726300079,0.038901873440027393,8.1970551040447786e-07,4.2058119927477323e-07,7.49886817524867e-06,1.3417327677725947e-08,2.7016120503655867e-11,5.9574858218721844e-08,2.6940979585297036e-08,3.0380362690580069e-11
5.716925895501696e-07,0.09977366400000001,0.80000000000000004,0.0,0.24667937398894346,0.096091312631923512,0.080317255516525549,6.7432320504071297e-13,0.00029010179207765902,9.1280364826439014e-06,0.00014010291220957998,7.2654339280756822e-08,1.105360007901899e-08,4.4731157328660776e-05,5.501056204325965e-13,7.9431808374778344e-10,5.6975931974523879e-10,1.0977384263027861e-06,7.2323444622241352e-14,8.3174473126537804e-18,1.6257438835898149e-08,1.6502440204298717e-11,0.00372169127861572,0.038933725015017087,8.2022575373000701e-07,4.2072849533893386e-07,7.4944067910198489e-06,1.3437840087698959e-08,2.7019877952750598e-11,5.9528492089312908e-08,2.6932608171762037e-08,3.0423369913961846e-11
5.723009555162535e-07,0.09977366400000001,0.80000000000000004,0.0,0.24664801173192058,0.096091484039234398,0.080300963299193714,6.7712336860850473e-13,0.0002906106210867098,9.1244133579298934e-06,0.00014033953964134383,7.2857254689416431e-08,1.1079858479834472e-08,4.478999960857609e-05,5.5363943808037406e-13,7.9480123386595793e-10,5.7195704071717314e-10,1.100191658884071e-06,7.2674238227464901e-14,8.378724294109468e-18,1.6277136943755846e-08,1.6586078562772167e-11,0.0037212210464389927,0.038965561326395622,8.2074561445642647e-07,4.2087558500654134e-07,7.4899517499407932e-06,1.34583566992263e-08,2.7023645138192708e-11,5.9482202856382948e-08,2.6924245775785044e-08,3.0466387497744852e-11
5.729093214823375e-07,0.09977366400000001,0.80000000000000004,0.0,0.24661666450547537,0.096091655113282909,0.080284678527128756,6.7993165459035516e-13,0.00029111968922391297,9.1207856968790201e-06,0.00014057628693608262,7.3060518987078112e-08,1.1106146068543258e-08,4.4848837088408188e-05,5.5719154123830702e-13,7.9528610957256103e-10,5.741604316898554e-10,1.1026473016114508e-06,7.302629354160467e-14,8.4403783177680887e-18,1.6296828207633122e-08,1.6670039522375926e-11,0.0037207510296090613,0.038997382386018478,8.2126509300560882e-07,4.2102246871489967e-07,7.4855030382903662e-06,1.3478877500449932e-08,2.7027422010913033e-11,5.9435990322980631e-08,2.6915892379662861e-08,3.0509415419622758e-11
5.735176874484215e-07,0.09977366400000001,0.80000000000000004,0.0,0.24658533229793902,0.096091825854398155,0.080268401194631842,6.8274807564644164e-13,0.00029162899617884405,9.1171535325188358e-06,0.00014081315396031552,7.3264132374167053e-08,1.1132462830763311e-08,4.4907669733852275e-05,5.6076200054905665e-13,7.9577271073184816e-10,5.7636949916334206e-10,1.1051053532246654e-06,7.3379613397719244e-14,8.5024112222418612e-18,1.6316512620080018e-08,1.6754323915764484e-11,0.0037202812279652541,0.039029188205728205,8.2178418979867133e-07,4.2116914690271602e-07,7.4810606423796618e-06,1.3499402479576911e-08,2.7031208526778075e-11,5.9389854296623484e-08,2.6907547961883372e-08,3.0552453655167165e-11
5.741260534145054e-07,0.09977366400000001,0.80000000000000004,0.0,0.24655401509765554,0.096091996262908735,0.080252131296010179,6.8557264443569758e-13,0.00029213854164161784,9.1135168977311816e-06,0.00014105014058073852,7.3468095050847395e-08,1.1158808752101927e-08,4.4966497510712941e-05,5.6435088682700226e-13,7.9626103720223568e-10,5.7858424963111859e-10,1.107565812463793e-06,7.3734200630634006e-14,8.5648248525917605e-18,1.6336190173685197e-08,1.6838932576549579e-11,0.0037198116413470696,0.039060978797354332,8.2230290525596648e-07,4.2131562000540726e-07,7.476624548559673e-06,1.3519931624820583e-08,2.7035004639227059e-11,5.9343794586219974e-08,2.6899212502007311e-08,3.0595502180582702e-11
5.747344193805894e-07,0.09977366400000001,0.80000000000000004,0.0,0.24652271289298161,0.096092166339142901,0.08023586882557715,6.8840537361579397e-13,0.00029264832530288685,9.1098758252528085e-06,0.00014128724666422762,7.3672407217022553e-08,1.1185183818155841e-08,4.5025320384903771e-05,5.6795827105835528e-13,7.9675108883634337e-10,5.8080468958009035e-10,1.1100286780692515e-06,7.4090058076934883e-14,8.627621060340107e-18,1.6355860861075717e-08,1.692386633929918e-11,0.0037193422695941717,0.039092754172713434,8.2282123979717823e-07,4.2146188845573298e-07,7.4721947432272957e-06,1.3540464924392269e-08,2.7038810298583827e-11,5.9297810995586557e-08,2.6890885983663129e-08,3.0638560974301011e-11
5.753427853466733e-07,0.09977366400000001,0.80000000000000004,0.0,0.24649142567228668,0.096092336083428376,0.080219613777652229,6.9124627584312169e-13,0.00029315834685383999,9.1062303476759893e-06,0.00014152447207783724,7.3877069072335111e-08,1.1211588014511273e-08,4.5084138322447101e-05,5.7158422440127511e-13,7.972428654810421e-10,5.8303082549057906e-10,1.1124939487818013e-06,7.4447188574962485e-14,8.6908017034831484e-18,1.6375524674916962e-08,1.7009126039536552e-11,0.0037188731125463912,0.039124514343609189,8.2333919384122685e-07,4.2160795268895739e-07,7.4677712128092232e-06,1.3561002366582446e-08,2.7042625461904402e-11,5.925190333387933e-08,2.6882568385332418e-08,3.0681630011905173e-11
5.758903147161489e-07,0.09977366400000001,0.80000000000000004,0.0,0.24646327997536099,0.096092488569739704,0.080204990576074234,6.9381008626256123e-13,0.0002936175693905766,9.102945678319292e-06,0.00014173807686760013,7.4061563891123442e-08,1.1235376685717569e-08,4.5137070217407238e-05,5.7486351795116572e-13,7.9768693921416764e-10,5.850392232077901e-10,1.1147147477491741e-06,7.476969682971091e-14,8.7479945154356432e-18,1.6393216224458132e-08,1.7086139137631235e-11,0.0037184510546440209,0.03915308550734449,8.2380502750141638e-07,4.2173923624972029e-07,7.4637953892974751e-06,1.357948959681594e-08,2.7046067196763143e-11,5.9210651202272379e-08,2.6875090156095983e-08,3.0720400884415769e-11
5.764378440856244e-07,0.09977366400000001,0.80000000000000004,0.0,0.24643514639758707,0.096092640787675973,0.08019037337799903,6.963805363255542e-13,0.00029407698414388335,9.0996574906736479e-06,0.00014195177811054775,7.4246342264784761e-08,1.1259188930262198e-08,4.5189998061631514e-05,5.7815796237566903e-13,7.9813240995757773e-10,5.8705224461241659e-10,1.116937492916083e-06,7.5093240628438993e-14,8.8055015939150986e-18,1.641090219522095e-08,1.7163417533078029e-11,0.0037180291704066648,0.039181644373601658,8.2427055360199034e-07,4.2187035505731583e-07,7.4598246276672568e-06,1.3597980164556312e-08,2.7049516557762179e-11,5.9169460279867196e-08,2.6867619123205158e-08,3.0759180019200843e-11
5.769853734550999e-07,0.09977366400000001,0.80000000000000004,0.0,0.24640702493051264,0.096092792737475174,0.080175762179298157,6.9895763525588347e-13,0.00029453659088974607,9.0963658082010834e-06,0.00014216557571013159,7.4431404338317039e-08,1.1283024737615974e-08,4.5242921830574824e-05,5.8146760990677533e-13,7.9857927758786942e-10,5.8906989441490844e-10,1.1191621833652579e-06,7.5417822043918307e-14,8.8633243069010538e-18,1.6428582581937486e-08,1.72409618369544e-11,0.0037176074597179091,0.039210190950958741,8.2473577244683516e-07,4.2200130942545833e-07,7.4558589181058345e-06,1.3616474061307909e-08,2.7052973512252406e-11,5.9128330426985204e-08,2.6860155272531958e-08,3.0797967399377879e-11
5.775329028245755e-07,0.09977366400000001,0.80000000000000004,0.0,0.24637891556569372,0.096092944419375034,0.08016115697584722,7.0154139227644898e-13,0.00029499638940449921,9.0930706542703736e-06,0.0001423794695699172,7.4616750256547478e-08,1.130688409724299e-08,4.5295841499762618e-05,5.8479251288957007e-13,7.9902754197797577e-10,5.9109217732137955e-10,1.1213888181796587e-06,7.5743443150056559e-14,8.9214640266519065e-18,1.6446257379364596e-08,1.7318772660962165e-11,0.0037171859224614432,0.039238725247985384,8.2520068433935252e-07,4.221320996663952e-07,7.451898250822546e-06,1.3634971278593257e-08,2.7056438027664823e-11,5.908726150781556e-08,2.6852698588260427e-08,3.0836763007235833e-11
5.78080432194051e-07,0.09977366400000001,0.80000000000000004,0.0,0.24635081829469468,0.096093095833612946,0.080146557763525694,7.0413181660925858e-13,0.00029545637946482505,9.0897720521573978e-06,0.00014259345959358562,7.4802380164132379e-08,1.1330766998600656e-08,4.5348757044790727e-05,5.8813272378230279e-13,7.9947720299719429e-10,5.9311909803360602e-10,1.1236173964424724e-06,7.6070106021893722e-14,8.9799221297125615e-18,1.6463926582283804e-08,1.7396850617426935e-11,0.0037167645585210692,0.03926724727324276,8.256652895824933e-07,4.2226272609104822e-07,7.4479426160549376e-06,1.3653471807937635e-08,2.7059910070108993e-11,5.9046253384178969e-08,2.6845249057555402e-08,3.0875566826478983e-11
5.786279615635265e-07,0.09977366400000001,0.80000000000000004,0.0,0.24632273310908806,0.09609324698042597,0.080131964538217165,7.06728917475417e-13,0.00029591656084775259,9.0864700250454884e-06,0.00014280754568493501,7.4988294205557205e-08,1.1354673431139763e-08,4.5401668441325147e-05,5.9148829515645257e-13,7.9992826051121049e-10,5.9515066124902081e-10,1.1258479172371179e-06,7.6397812735598618e-14,9.0386999969219583e-18,1.6481590185501271e-08,1.7475196319297561e-11,0.0037163433677806965,0.039295757035283645,8.2612958847872501e-07,4.2239318901042241e-07,7.4439920040654151e-06,1.367197564089246e-08,2.7063389606896476e-11,5.9005305917222418e-08,2.6837806667281759e-08,3.091437884068674e-11
5.791754909330021e-07,0.09977366400000001,0.80000000000000004,0.0,0.24629466000045477,0.096093397860050958,0.080117377295809075,7.0933270409511677e-13,0.00029637693333065722,9.0831645960258036e-06,0.00014302172774787776,7.5174492525136796e-08,1.1378603384304502e-08,4.5454575665101853e-05,5.9485927969679234e-13,8.0038071438212489e-10,5.9718687166071232e-10,1.1280803796472447e-06,7.6726565368465315e-14,9.097799013420305e-18,1.6499248183847675e-08,1.7553810380145545e-11,0.0037159223501243436,0.039324254542652433,8.2659358133002559e-07,4.2252348873445618e-07,7.4400464051379652e-06,1.3690482769031654e-08,2.7066876605965071e-11,5.8964418971804122e-08,2.6830371402009495e-08,3.0953199032346515e-11
5.797230203024776e-07,0.09977366400000001,0.80000000000000004,0.0,0.24626659896038394,0.096093548472724416,0.080102796032192849,7.1194318568762871e-13,0.00029683749669125978,9.0798557880976089e-06,0.00014323600568644105,7.5360975267015236e-08,1.1402556847532502e-08,4.5507478691926704e-05,5.9824573020144534e-13,8.0083456446847212e-10,5.9922773395741944e-10,1.1303147827567344e-06,7.7056365998909983e-14,9.1572205686554144e-18,1.6516900572178167e-08,1.7632693414164569e-11,0.0037155015054361356,0.039352739803885074,8.2705726843792735e-07,4.226536255715987e-07,7.4361058095835312e-06,1.3708993183933171e-08,2.7070371033978874e-11,5.8923592411604961e-08,2.6822943248386214e-08,3.0992027384950872e-11
5.802705496719531e-07,0.09977366400000001,0.80000000000000004,0.0,0.24623854998047293,0.096093698818682571,0.08008822074326398,7.1456037147128896e-13,0.00029729825070762549,9.0765436241687562e-06,0.00014345037940476779,7.554774257516601e-08,1.1426533810254888e-08,4.5560377497675159e-05,6.0164769958197132e-13,8.012898106252557e-10,6.0127325282352832e-10,1.1325511256497025e-06,7.7387216706466297e-14,9.216966056392721e-18,1.6534547345372222e-08,1.7711846036169709e-11,0.0037150808336003094,0.039381212827509164,8.2752065010350093e-07,4.2278359983031729e-07,7.4321702077377468e-06,1.3727506877199826e-08,2.7073872858713144e-11,5.8882826099751102e-08,2.6815522193189607e-08,3.1030863882021462e-11
5.808180790414286e-07,0.09977366400000001,0.80000000000000004,0.0,0.24621051305232736,0.096093848898161319,0.080073651424921802,7.1718427066349173e-13,0.00029775919515816337,9.0732281270559837e-06,0.00014366484880711574,7.5734794593391965e-08,1.1450534261896314e-08,4.5613272058292099e-05,6.0506524086342163e-13,8.01746452703969e-10,6.0332343293906962e-10,1.1347894074104981e-06,7.7719119571782297e-14,9.2770368747213737e-18,1.6552188498333642e-08,1.7791268861597012e-11,0.0037146603345012078,0.039409673622043923,8.2798372662733102e-07,4.2291341181791392e-07,7.428239589959888e-06,1.3746023840450711e-08,2.7077382047866327e-11,5.8842119900858569e-08,2.6808108222167142e-08,3.1069708506669356e-11
5.813656084109042e-07,0.09977366400000001,0.80000000000000004,0.0,0.24618248816756122,0.096093998711396345,0.08005908807306962,7.1981489248067907e-13,0.00029822032982162593,9.069909319485187e-06,0.00014387941379785654,7.5922131465325486e-08,1.1474558191874997e-08,4.5666162349791759e-05,6.0849840718439216e-13,8.0220449055261406e-10,6.0537827897971503e-10,1.1370296271237059e-06,7.8052076676617571e-14,9.3374344260604759e-18,1.6569824025990414e-08,1.787096250650295e-11,0.003714240008023281,0.03943812219600016,8.2844649830954945e-07,4.2304306184061397e-07,7.4243139466336346e-06,1.3764544065318203e-08,2.7080898568931659e-11,5.8801473680272012e-08,2.6800701321410871e-08,3.1108561242145408e-11
5.819131377803797e-07,0.09977366400000001,0.80000000000000004,0.0,0.24615447531779647,0.096094148258622988,0.080044530683614765,7.2245224613833205e-13,0.00029868165447710741,9.0665872240918175e-06,0.00014409407428147663,7.6109753334428409e-08,1.1498605589602756e-08,4.5719048348257425e-05,6.1194725179709306e-13,8.0266392401572952e-10,6.0743779561677391e-10,1.1392717838741457e-06,7.8386090103839229e-14,9.3981601171670875e-18,1.6587453923294676e-08,1.7950927587563849e-11,0.0037138198540510887,0.039466558557880428,8.2890896544981984e-07,4.2317255020430745e-07,7.4203932681675709e-06,1.3783067543454582e-08,2.708442238995083e-11,5.876088730265053e-08,2.6793301477754273e-08,3.1147422072015541e-11
