Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25)
3.568214158750296e-21,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799999303,0.099999999999994885,0.0,0.09999999999999816,0.0,1.2038629192082825e-58,0.0,1.2820651146621506e-53,0.0,1.5683087897382998e-34,6.8347141210876088e-104,9.2285687050369158e-45,2.4359002081217934e-82,0.0,0.0,0.0,0.0,0.0,5.1240439574142816e-15,1.8562068616744622e-15,4.4788802954689823e-24,4.4788802953120611e-24,4.5221971931043693e-38,5.1310645817199952e-49,3.7137193919981539e-72,4.0961369235631968e-67,1.7058067069107745e-70,5.4626436999096476e-74,2.1299058948312628e-117,8.9235459831672081e-78,6.5561513204956472e-47
7.137977694035004e-21,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799998604,0.099999999999989764,0.0,0.0999999999999963,0.0,9.6357486889969891e-58,0.0,1.0261717192313282e-52,0.0,6.2752779755633553e-34,4.377600280560519e-102,3.6926295587550386e-44,7.7992620175564909e-81,0.0,0.0,0.0,0.0,0.0,1.0250312856930549e-14,3.713219718381379e-15,8.9597053934973115e-24,8.9597053928694212e-24,1.809467920629017e-37,4.1064111004923993e-48,5.9451539389042102e-71,6.5573765843537914e-66,2.7304016323870033e-69,8.7449841795608883e-73,2.7284049196210583e-115,7.1388372586210504e-77,2.6233145037470698e-46
1.427750476460442e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799997208,0.099999999999979508,0.0,0.099999999999992581,0.0,7.7105375574722931e-57,0.0,8.2114527707244677e-52,0.0,2.5105198116362932e-33,2.8027472876992234e-100,1.4772922730984926e-43,2.4964650602540257e-79,0.0,0.0,0.0,0.0,0.0,2.0502850652970848e-14,7.4272454314018155e-15,1.7921355589552285e-23,1.7921355587040315e-23,7.2390499366657787e-37,3.2857527875600911e-47,9.5148093586774029e-70,1.0494649348946149e-64,4.3695315542434154e-68,1.3995779089076063e-71,3.4937191373291707e-113,5.7110713004932521e-76,1.0494966193144829e-45
2.855655890574325e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799994415,0.099999999999958997,0.0,0.099999999999985156,0.0,6.169205582915678e-56,0.0,6.5699939235738801e-51,0.0,1.0042896546662496e-32,1.7941049127549537e-98,5.9096500258341475e-43,7.9898102015758472e-78,0.0,0.0,0.0,0.0,0.0,4.1007926233082505e-14,1.4855296855869111e-14,3.5844655981655487e-23,3.5844655971606797e-23,2.8958556419185566e-36,2.6288518192710969e-46,1.5225745706458788e-68,1.6793716726300258e-63,6.9919617285840368e-67,2.2396290195619897e-70,4.4728315719818084e-111,4.5688618196218402e-75,4.198328124220397e-45
5.711466718802091e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799988828,0.099999999999917988,0.0,0.099999999999970307,0.0,4.9356746999895067e-55,0.0,5.2563278398966133e-50,0.0,4.0173220837832039e-32,1.1483380531670196e-96,2.3639562004454541e-42,2.556918731377376e-76,0.0,0.0,0.0,0.0,0.0,8.2018077345430048e-14,2.9711399698509372e-14,7.1691256765834925e-23,7.1691256725638531e-23,1.1583893916079302e-35,2.1031812959497644e-45,2.4362833820473231e-67,2.6871769081844905e-62,1.1187707792109112e-65,3.5836498437115006e-69,5.7257818074804686e-109,3.6551047514797011e-74,1.6793995711139782e-44
1.1423088375257625e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799977654,0.09999999999983597,0.0,0.099999999999940595,0.0,3.9486638572244372e-54,0.0,4.2051953530852548e-49,0.0,1.6069615265385569e-31,7.3497180712076398e-95,9.4560171854214773e-42,8.1824266613373902e-75,0.0,0.0,0.0,0.0,0.0,1.6403837937862205e-13,5.9423605358612559e-14,1.4338445833408593e-22,1.4338445817329708e-22,4.6336518354854169e-35,1.6825849732575017e-44,3.8981846671637344e-66,4.299628836060155e-61,1.7900787694600312e-64,5.7340341756049488e-68,7.3293570640865765e-107,2.9241327515654818e-73,6.717734846542565e-44
2.284633168816869e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799955308,0.099999999999671935,0.0,0.09999999999988117,0.0,3.158980725416549e-53,0.0,3.3642095104539644e-48,0.0,6.4279114881436886e-31,4.7039325093387703e-93,3.782445351231975e-41,2.6184221281271916e-73,0.0,0.0,0.0,0.0,0.0,3.2807898267899376e-13,1.1884801657810963e-13,2.8677086147015645e-22,2.8677086082699459e-22,1.8534795863282743e-34,1.3460839521672678e-43,6.2372004612869172e-65,6.8795227411617868e-60,2.8641624473032895e-63,9.1746092283427992e-67,9.381804081264966e-105,2.33946284870645e-72,2.6871211847192109e-43
4.5692818313990825e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799910616,0.09999999999934385,0.0,0.099999999999762321,0.0,2.5272044363205833e-52,0.0,2.691388891249956e-47,0.0,2.5711776679990818e-30,3.0105522965369102e-91,1.5129858359340892e-40,8.3790219748362647e-72,0.0,0.0,0.0,0.0,0.0,6.5616018621568801e-13,2.3769683861426654e-13,5.7354366774057155e-22,5.7354366516791122e-22,7.4139560349934809e-34,1.0768735491992124e-42,9.9796046930648938e-64,1.1007329589516803e-58,4.5826890405959812e-62,1.4679495217336742e-65,1.2008851890212082e-102,1.8720715607915197e-71,1.0748538698856943e-42
9.138579156563509e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799821229,0.099999999998687694,0.0,0.099999999999524622,0.0,2.0217714914519473e-51,0.0,2.1531196126351942e-46,0.0,1.0284736787821827e-29,1.926763992339176e-89,6.0519587346081951e-40,2.6812972726022465e-70,0.0,0.0,0.0,0.0,0.0,1.3123225810328801e-12,4.7539448107523176e-13,1.1470892802744981e-21,1.1470892699838303e-21,2.9655899401457237e-33,8.6150139115123231e-42,1.5967434542647047e-62,1.7611801650661296e-57,7.3323257385729213e-61,2.3487278511299539e-64,1.5371414965516671e-100,1.4992613664258457e-70,4.2994258455891588e-42
1.827717380689236e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799642458,0.099999999997375369,0.0,0.099999999999049224,0.0,1.6174203700783113e-50,0.0,1.7224990682856535e-45,0.0,4.1138999145269221e-29,1.2331312473662778e-87,2.4207865719850616e-39,8.5801603238980729e-69,0.0,0.0,0.0,0.0,0.0,2.6246473216424793e-12,9.5078975955176683e-13,2.2941805053147367e-21,2.2941804641520128e-21,1.1862374718460124e-32,6.8920212851491157e-41,2.5547948477557914e-61,2.8178941268502226e-56,1.1731739716168493e-59,3.7579681911426731e-63,1.9675447849852632e-98,1.5764151415594886e-70,1.7197720706683448e-41
3.6554363107550065e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799284914,0.099999999994750718,0.0,0.099999999998098429,0.0,1.2939375667545884e-49,0.0,1.3780005712077492e-44,0.0,1.6455609866728063e-28,7.8920336235018989e-86,9.6831524439391727e-39,2.7456480587275639e-67,0.0,0.0,0.0,0.0,0.0,5.2492966067625544e-12,1.9015802907232573e-12,4.5883629552847547e-21,4.5883627906337575e-21,4.7449528034122026e-32,5.5136210085060008e-40,4.0876758794666608e-60,4.5086350311972551e-55,1.8770798103109668e-58,6.0127415658894205e-62,2.5184552351279823e-96,4.0453390091450383e-70,6.8790890213112994e-41
7.310874170886547e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798569824,0.099999999989501417,0.0,0.099999999996196853,0.0,1.0351505615591336e-48,0.0,1.1024009280892671e-43,0.0,6.5822458362704256e-28,5.0508819413503475e-84,3.8732622085453423e-38,8.7860385597578998e-66,0.0,0.0,0.0,0.0,0.0,1.0498594392606326e-11,3.803161249939926e-12,9.1767278547829521e-21,9.1767271961787723e-21,1.8979816441315045e-31,4.4108982677723208e-39,6.5402842777763253e-59,7.2138187542229075e-54,3.0033287745698503e-57,9.6203470545384177e-61,3.2236099940213633e-94,8.3050948132487266e-69,2.7516335752722117e-40
1.462174989114963e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968797139649,0.099999999979002815,0.0,0.099999999992393687,0.0,8.2812065231505417e-48,0.0,8.8192084210649792e-43,0.0,2.6328985907077147e-27,3.2325357232783866e-82,1.5493051294277428e-37,2.8115074796755399e-64,0.0,0.0,0.0,0.0,0.0,2.0997186826709294e-11,7.606322755868055e-12,1.8353457652012001e-20,1.835345501759502e-20,7.5919271385460911e-31,3.5287189887044693e-38,1.0464455771928947e-57,1.1542109487694499e-52,4.805326624945917e-56,1.5392416787613114e-59,4.1261835540133111e-92,2.6112309320985109e-67,1.1006512786803618e-39
2.193262561141271e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795709474,0.099999999968504241,0.0,0.099999999988590521,0.0,2.4559621125719861e-47,0.0,2.6182024841581761e-42,0.0,5.5949095284477417e-27,1.8356071607050791e-81,3.292273553582558e-37,1.3117923340857352e-63,0.0,0.0,0.0,0.0,0.0,3.1495776123228617e-11,1.1409483849291024e-11,2.753018744747371e-20,2.7530181849337607e-20,1.613284497663615e-30,1.008993087907824e-37,3.9559292878280135e-57,4.3666141114750498e-52,1.7686793147663661e-55,5.8245669516915555e-59,2.7373811574308426e-91,1.6904552114230859e-66,2.3388806596639135e-39
2.924350133167579e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794279298,0.099999999958005653,0.0,0.099999999984787355,0.0,5.3468210655160418e-47,0.0,5.704925170121527e-42,0.0,9.5442572903453382e-27,7.0629621309569742e-81,5.6162314931576617e-37,3.9972139317450696e-63,0.0,0.0,0.0,0.0,0.0,4.1994362282165226e-11,1.5212644530208872e-11,3.6706917241168071e-20,3.6706907691406633e-20,2.7520734735243187e-30,2.128258612542935e-37,1.0290101677395871e-56,1.1366270585637343e-51,4.4857536333353196e-55,1.5176389250942144e-58,1.1682492742011404e-90,5.0159222543757974e-66,3.9898499737890072e-39
4.3865252772201955e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879141895,0.099999999937008491,0.0,0.099999999977181037,0.0,1.549634580556126e-46,0.0,1.6559635748425972e-41,0.0,1.9760171560872197e-26,5.3916707950133186e-80,1.1627694193712213e-36,1.8256272872149608e-62,0.0,0.0,0.0,0.0,0.0,6.2991527236326887e-11,2.2818964923920456e-11,5.5060376824408941e-20,5.5060357052841744e-20,5.6978181732576863e-30,5.8129340866889357e-37,3.7716228490607718e-56,4.171260024561742e-51,1.5686897148913558e-54,5.5869099163201269e-58,1.0254444997311482e-89,2.5600284664472794e-65,8.2604592194359211e-39
5.848700421272812e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968788558602,0.099999999916011342,0.0,0.099999999969574718,0.0,3.3852856685957179e-46,0.0,3.6214051343450158e-41,0.0,3.3606874589645086e-26,2.0386283627324882e-79,1.9775662555074764e-36,5.4915517135017837e-62,0.0,0.0,0.0,0.0,0.0,8.3988680652485754e-11,3.0425283800703979e-11,7.3413836401150665e-20,7.3413802774895078e-20,9.6904956358202223e-30,1.21626019545151e-36,9.7711282058292971e-56,1.0816387487611089e-50,3.9197283336691726e-54,1.4508945857690988e-57,4.4058585445973632e-89,8.3006069442268706e-65,1.4048847723412e-38
7.310875565325428e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968785698254,0.099999999895014208,0.0,0.0999999999619684,0.0,6.3468332618807942e-46,0.0,6.7942479883360595e-41,0.0,5.134370771894981e-26,6.2414144941299416e-79,3.0212744123367617e-36,1.3716387003680573e-61,0.0,0.0,0.0,0.0,0.0,1.0498582170650497e-10,3.8031601052207715e-11,9.1767295970929009e-20,9.176724459761151e-20,1.4804886489990967e-29,2.2141550926432116e-36,2.1348930235334986e-55,2.3649775319213498e-50,8.3161305944201596e-54,3.1753856665997565e-57,1.4939008812798091e-88,2.2181045986315922e-64,2.1463418085364559e-38
1.0235225853430661e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968779977572,0.099999999853019966,0.0,0.099999999946755763,0.0,1.7352223240495026e-45,0.0,1.8590293775835403e-40,0.0,9.8732114819784343e-26,5.5287564191341844e-78,5.8098035661675686e-36,7.5328539783057082e-61,0.0,0.0,0.0,0.0,0.0,1.4698006595164927e-10,5.3244230577287295e-11,1.2847421508915822e-19,1.2847411630010485e-19,2.8469265972608152e-29,5.8460215055232523e-36,8.20253452583633e-55,9.096751340512937e-50,3.0467714592085991e-53,1.2217314610525044e-56,2.0629857457629555e-87,1.2352509578768136e-63,4.1273182521453886e-38
1.3159576141535893e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968774256887,0.09999999981102578,0.0,0.099999999931543154,0.0,3.6567280792555516e-45,0.0,3.9190588386527796e-40,0.0,1.6192039139402577e-25,2.2853377248155674e-77,9.5280629213369646e-36,2.4900271629338823e-60,0.0,0.0,0.0,0.0,0.0,1.8897425998768685e-10,6.8456853501248782e-11,1.6518113417910548e-19,1.6518097216533505e-19,4.6689513809276034e-29,1.2120264570172467e-35,2.1777027121440399e-54,2.4163296030537829e-49,7.9114305151116742e-53,3.2453892481404749e-56,1.0419079765389627e-86,4.1238384342001775e-63,6.7687579361005372e-38
1.900827671774636e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968762815539,0.099999999727037533,0.0,0.099999999901117922,0.0,1.1150544663799659e-44,0.0,1.1954336408292832e-39,0.0,3.3568985707204397e-25,2.4125561923357762e-76,1.9753380285526173e-35,1.7166519000187712e-59,0.0,0.0,0.0,0.0,0.0,2.7296249745391815e-10,9.8882079548615111e-11,2.385949722741665e-19,2.3859463639071795e-19,9.6795679962627385e-29,3.6417877605792251e-35,9.877557031435143e-54,1.0965521581887572e-48,3.5067874944984007e-52,1.4720698099501892e-55,1.7679980951360486e-85,2.7343199968367026e-62,1.4032698188045738e-37
3.070567787016729e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968739932918,0.09999999955906165,0.0,0.099999999840267556,0.0,4.8373706102649688e-44,0.0,5.1870806302167142e-39,0.0,8.7279873245339729e-25,5.402239953419773e-75,5.1359122496231534e-35,2.2972484426221788e-58,0.0,0.0,0.0,0.0,0.0,4.409383699696979e-10,1.5973245244183464e-10,3.8542264812495796e-19,3.8542177482288471e-19,2.5167017761883802e-28,1.5657206158827183e-34,7.3921916624955899e-53,8.2090054182990718e-48,2.5864293838738006e-51,1.1007147705750003e-54,7.5191356260214506e-84,3.3141503854338405e-61,3.6484436516851997e-37
5.410048017500915e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196869416794,0.09999999922311234,0.0,0.099999999718567129,0.0,2.7346074787231989e-43,0.0,2.9325384764245239e-38,0.0,2.7052881833644634e-24,1.9749687792047304e-73,1.5919066881959743e-34,4.7028609641549936e-57,0.0,0.0,0.0,0.0,0.0,7.7688770537046566e-10,2.8143288142559976e-10,6.7907799846923888e-19,6.7907529162092243e-19,7.800653066075243e-28,8.8167466140500654e-34,7.8610425315245856e-52,8.7307855813103714e-47,2.733753041386486e-50,1.1690065221190002e-53,5.4289723925806446e-82,6.1137314677289245e-60,1.1308046559745094e-36
1.0089008478469287e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968602639081,0.099999998551223296,0.0,0.099999999475167536,0.0,1.8182657360618157e-42,0.0,1.9499146708848294e-37,0.0,9.4033366153298732e-24,9.4570192737975726e-72,5.5333384772429216e-34,1.2016487755614983e-55,0.0,0.0,0.0,0.0,0.0,1.4487767377856677e-09,5.248324721896882e-10,1.2663886937286717e-18,1.2663792849691724e-18,2.711433532036699e-27,5.854624739005486e-33,1.0191678140184305e-50,1.131968812719217e-45,3.5373272649783402e-49,1.5136792924359517e-52,5.1770097145556382e-80,1.4526073026748078e-58,3.930217472495585e-36
1.9446929400406034e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968419585719,0.099999997207483787,0.0,0.099999998988373417,0.0,1.3223174369857121e-41,0.0,1.418051823852265e-36,0.0,3.4931588910327843e-23,5.2179768602546313e-70,2.0555401706598733e-33,3.4327715397441063e-54,0.0,0.0,0.0,0.0,0.0,2.7925162501162452e-09,1.0116265849556597e-09,2.4410100625316224e-18,2.4409751107977192e-18,1.0072433776035952e-26,4.2560622319408447e-32,1.4658523847047093e-49,1.6280911430275659e-44,5.0849103899881415e-48,2.1742250244641891e-51,5.702687294109771e-78,3.9787988080322244e-57,1.4597340059174222e-35
2.880485032234278e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968236538173,0.099999995863795682,0.0,0.099999998501586057,0.0,4.0854607134340353e-41,0.0,4.3812074142003745e-36,0.0,7.6635895712943385e-23,3.5357671111154343e-69,4.5096397220223244e-33,1.8096569831265428e-53,0.0,0.0,0.0,0.0,0.0,4.1362043604549636e-09,1.4984139394362319e-09,3.6156314023807921e-18,3.6155547222892388e-18,2.2097725124902879e-26,1.3148606652742037e-31,6.0503629614595998e-49,6.7199700575482953e-44,2.098634033861227e-47,8.9801589166129879e-51,4.5797074276111446e-77,2.3534441956319995e-56,3.2020012955799106e-35
3.816277124427952e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968053496441,0.09999999452015898,0.0,0.099999998014805455,0.0,9.1893246904259652e-41,0.0,9.854449576251494e-36,0.0,1.3451604358578405e-22,1.5061701460748089e-68,7.9156324175786059e-33,6.0807198689068906e-53,0.0,0.0,0.0,0.0,0.0,5.4798410706758599e-09,1.9851945357211318e-09,4.7902527132772562e-18,4.7901181196583465e-18,3.8787222871280763e-26,2.9573886109994979e-31,1.6867642286598907e-48,1.8734291670186314e-43,5.8505234997111645e-47,2.5048963105446958e-50,2.2193163287956642e-76,8.6365855008676076e-56,5.6195192700654318e-35
4.752069216621627e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967870460524,0.099999993176573654,0.0,0.099999997528031612,0.0,1.7376276451810741e-40,0.0,1.8633795167636796e-35,0.0,2.0857181249112748e-22,4.9224020716410292e-68,1.2273518206699699e-32,1.6036447818926651e-52,0.0,0.0,0.0,0.0,0.0,6.82342638271435e-09,2.4719683739028624e-09,5.96487399522213e-18,5.9646653031262937e-18,6.0140839621211801e-26,5.5920845533979064e-31,3.8038185967648138e-48,4.2247349175400494e-43,1.3193288646947242e-46,5.6505428056213182e-50,8.125977909347329e-76,2.4269462164064544e-55,8.7119734434128717e-35
6.623653401008976e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967504406143,0.099999990489557211,0.0,0.099999996554504214,0.0,4.5752133167117015e-40,0.0,4.9062236704009733e-35,0.0,4.0520939844066364e-22,3.2608107291489462e-67,2.3844968932246098e-32,7.2543648937812019e-52,0.0,0.0,0.0,0.0,0.0,9.5104428194173181e-09,3.4454957762994243e-09,8.3141164722612316e-18,8.3137110291781822e-18,1.1684010634894036e-25,1.4723775427576006e-30,1.3253857115766102e-47,1.4720243384250997e-42,4.5969597688384779e-46,1.9692181917878549e-49,6.7131630312525459e-75,1.1998681587359424e-54,1.6920525083989642e-34
8.495237585396324e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967138375021,0.09999998780274634,0.0,0.09999999558100385,0.0,9.5167324153390407e-40,0.0,1.0205055921498468e-34,0.0,6.665468907279319e-22,1.274306553142021e-66,3.922399160852283e-32,2.256286227842156e-51,0.0,0.0,0.0,0.0,0.0,1.2197253686079776e-08,4.418996147367014e-09,1.0663358833507014e-17,1.0662691902217486e-17,1.9219482493855913e-25,3.0625956399739456e-30,3.4113913547825706e-47,3.7887660850664134e-42,1.1832037197010643e-45,5.0679523675184438e-49,3.0477597208415781e-74,3.9330654447769154e-54,2.7825136356898578e-34
1.0366821769783673e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966772367149,0.099999985116141027,0.0,0.099999994607530493,0.0,1.7189058750893275e-39,0.0,1.8431943833194095e-34,0.0,9.9258243370944391e-22,3.8590884584252446e-66,5.841058594414902e-32,5.6954131108991863e-51,0.0,0.0,0.0,0.0,0.0,1.4883858999035131e-08,5.3924694878857426e-09,1.3012601078968874e-17,1.3011607924110114e-17,2.8620425812330123e-25,5.5315766546339133e-30,7.3523579802810699e-47,8.1655685668944048e-42,2.5500927454306037e-45,1.0918657405511555e-48,1.0501919290560796e-73,1.0280706622078662e-53,4.1423156595213863e-34
1.410999013855837e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196604042119,0.099999979743546991,0.0,0.099999992660664894,0.0,4.31661255931738e-39,0.0,4.628532176839228e-34,0.0,1.8387404506595954e-21,2.6766456996541036e-65,1.0820648853143979e-31,2.7119924812018916e-50,0.0,0.0,0.0,0.0,0.0,2.0256453027384891e-08,7.3393350803123682e-09,1.7711085222577398e-17,1.7709245421716371e-17,5.3018439914566931e-25,1.3890896891843143e-29,2.5200579815777018e-46,2.7986797388548378e-41,8.7407173679132207e-45,3.7362062783343668e-48,1.109297978471432e-72,5.0135729613433087e-53,7.6689128183420806e-34
1.7853158507333068e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965308568242,0.099999974371774977,0.0,0.099999990713907416,0.0,8.7362647771948907e-39,0.0,9.3671552487590703e-34,0.0,2.9436690765197775e-21,1.0769522490677875e-64,1.7323267451772316e-31,8.6922250544675272e-50,0.0,0.0,0.0,0.0,0.0,2.5628225030967153e-08,9.2860925596216145e-09,2.2409568903159543e-17,2.2406623536449219e-17,8.4877481885798171e-25,2.8112805884103799e-29,6.436004964558761e-46,7.1473250269861195e-41,2.2323411610896146e-44,9.5255869828187744e-48,5.5390710443640686e-72,1.6210335658371754e-52,1.2269795804982202e-33
2.1596326876107766e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196457680829,0.099999969000824862,0.0,0.099999988767258047,0.0,1.5460335758019965e-38,0.0,1.6576121688728456e-33,0.0,4.3073540325636765e-21,3.266670362690038e-64,2.5348914174263609e-31,2.2123632841671378e-49,0.0,0.0,0.0,0.0,0.0,3.0999175135442691e-08,1.1232741931816264e-08,2.7108052120787587e-17,2.7103742282666337e-17,1.2419698440979416e-24,4.9749518571428054e-29,1.3717121336439816e-45,1.5232646163628831e-40,4.7578959605937609e-44,2.026717575190741e-47,1.9727461820135357e-71,4.1507759923057725e-52,1.7942933558699675e-33
2.5339495244882464e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963845141327,0.09999996363069652,0.0,0.099999986820716785,0.0,2.4970953144682286e-38,0.0,2.6772031189736096e-33,0.0,5.9297810510887575e-21,8.3149943521454741e-64,3.4897588804684775e-31,4.8459769873311146e-49,0.0,0.0,0.0,0.0,0.0,3.636930346636259e-08,1.3179283202894453e-08,3.1806534875533749e-17,3.1800601674714333e-17,1.7097638061188175e-24,8.0352016893417833e-29,2.5897612564435297e-45,2.8757924882946508e-40,8.9829620856167128e-44,3.8198108402602668e-47,5.7354914336794556e-71,9.138374677638911e-52,2.4686300429635565e-33
3.2825831982431856e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111962382086316,0.09999995289290467,0.0,0.099999982927958517,0.0,5.4282579634301176e-38,0.0,5.819289651732293e-33,0.0,9.9508041437128985e-21,4.0443375484552777e-63,5.8564020924294312e-31,1.7810442019471626e-48,0.0,0.0,0.0,0.0,0.0,4.7107095310192875e-08,1.7072041465719664e-08,4.1203498996669485e-17,4.1193542453750676e-17,2.8691258414918929e-24,1.7466470724939166e-28,7.3095523718922203e-45,8.1162730861528491e-40,2.5355273571944629e-43,1.0740271038167952e-46,3.7402140443623447e-70,3.3751254850702449e-51,4.137563564515077e-33
4.031216871998125e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111960919403094,0.099999942158398414,0.0,0.099999979035632569,0.0,1.0053291513608142e-37,0.0,1.07765951436211e-32,0.0,1.5006624087568796e-20,1.368074524816334e-62,8.8322562080665666e-31,4.9368253628560385e-48,0.0,0.0,0.0,0.0,0.0,5.7841601567725796e-08,2.0964367396134985e-08,5.0600461267144963e-17,5.0585445988456791e-17,4.3268155259292107e-24,3.2347169155699523e-28,1.6608215796473319e-44,1.8439894830853081e-39,5.7612604535050628e-43,2.4314462766733664e-46,1.5335677030063009e-69,9.3920958571932781e-51,6.2321651737511016e-33
5.528484219508004e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111957995151606,0.09999992069923859,0.0,0.099999971252277498,0.0,2.5930296337351109e-37,0.0,2.7791097053451764e-32,0.0,2.8222197362415194e-20,9.6269555167678626e-62,1.6611596458290201e-30,2.459823094937388e-47,0.0,0.0,0.0,0.0,0.0,7.9300761344543499e-08,2.8747722451928395e-08,6.9394380258427534e-17,6.9366141784571554e-17,8.136996209906539e-24,8.3425915390123757e-28,5.9264777470922217e-44,6.5790701658926188e-39,2.0560290857120424e-42,8.6066466613054341e-46,1.5976474980274558e-68,4.6881594114557971e-50,1.1691950550896262e-32
7.025751567017883e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111955072386021,0.099999899253209082,0.0,0.09999996347065121,0.0,5.3218508794529129e-37,0.0,5.7028022525831293e-32,0.0,4.5575586698302567e-20,3.9215260337380233e-61,2.6827778247376689e-30,8.0253080641084743e-47,0.0,0.0,0.0,0.0,0.0,1.0074679083546378e-07,3.6529348754593933e-08,8.8188291854004956e-17,8.8142689982287691e-17,1.3139942659209249e-23,1.7120753550446526e-27,1.5423095780666079e-43,1.7118997634854177e-38,5.3510453258203141e-42,2.2235734212611112e-45,8.0347645105439879e-68,1.5382089544311405e-49,1.8835182189354326e-32
8.523018914527763e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111952151105503,0.099999877820301841,0.0,0.099999955690753276,0.0,9.5008434384267437e-37,0.0,1.0179265325149736e-31,0.0,6.7065878083756393e-20,1.2017113529224605e-60,3.9480800192089579e-30,2.0619928940316371e-46,0.0,0.0,0.0,0.0,0.0,1.2217969807459913e-07,4.4309246688380707e-08,1.0698219605849805e-16,1.0691509150066582e-16,1.9335291749245796e-23,3.0562551091779325e-27,3.3251468224859422e-43,3.6902779113547441e-38,1.1537480086043332e-41,4.7607665768394831e-45,2.8858480216725041e-67,3.983016262374958e-49,2.7649150426485802e-32
1.0020286262037642e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111949231309204,0.099999856400508805,0.0,0.09999994791258332,0.0,1.5439058130092688e-36,0.0,1.6538803394278932e-31,0.0,9.2692157712575464e-20,3.0791929614313736e-60,5.4570660909802937e-30,4.5409083103522239e-46,0.0,0.0,0.0,0.0,0.0,1.435994910910463e-07,5.2087416637451078e-08,1.257760928765249e-16,1.2568334725855829e-16,2.6722680445702131e-23,4.9661024543591358e-27,6.3277947511876918e-43,7.021708692326926e-38,2.1957616614214262e-41,8.9981481248055554e-45,8.446940620125124e-67,8.844739823532782e-49,3.8121243868901482e-32
