Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53)
2.222256610587046e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727569690238,0.11866996493909583,0.022821567677197164,0.0,4.0848268014914575e-39,2.0511725886023895e-19,4.1642491251085079e-36,3.2055944102751884e-29,1.0280602117738395e-63,1.9613183742415912e-11,6.483505279980797e-57,1.9613181810648767e-11,5.5804930439318155e-39,9.8216220189244776e-41,8.0852477601368172e-52,9.3742940684311057e-53,4.7459476509689428e-31,2.8446190644891507e-44,1.0711293519944359e-09,3.1714238639200687e-11,1.2697319887503905e-13,1.7220615874777912e-21,1.2695253431000975e-13,8.0868056189504874e-18,9.0220381189165099e-19,6.0411993675025795e-20,2.4850720366803987e-34,2.1835720288691383e-27,2.3033973687927529e-20,4.7438310591379201e-49,1.4236582898385477e-45,4.1801784757030797e-49
2.9630088157513307e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727532920323,0.1186699645754727,0.022821567671911458,0.0,9.2652870204063362e-39,3.488520929502656e-19,1.7164776590109992e-35,7.0102680829731634e-29,5.1766104965438323e-63,2.6150912124915925e-11,2.4481671971965475e-56,2.6150908839514084e-11,1.4470616136565084e-38,2.2871247662283334e-40,3.7123160902364131e-51,4.3041252937554822e-52,8.6050447217631452e-31,8.5442556557109594e-44,1.4281724406118839e-09,4.228565150604513e-11,1.6930183044600722e-13,2.4246268677523493e-21,1.6926629931884747e-13,1.3412092252634832e-17,1.8309017950986841e-18,1.4748750186160612e-19,8.9752151622594454e-34,4.5687756413843249e-27,3.9173353410979597e-20,1.6215260307002219e-48,6.5365366107834015e-45,2.075776933157863e-48
3.703761020915615e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727496150408,0.11866996421184958,0.022821567666625752,0.0,1.7866190483589944e-38,5.3296922222145842e-19,5.5836220601800509e-35,1.3152206687041454e-28,2.0440616497054545e-62,3.2688640750629902e-11,7.4884394989898852e-56,3.268863573132238e-11,3.1639621084825685e-38,4.4749525902161653e-40,1.3371950191074479e-50,1.5503469515566756e-51,1.3751882258965943e-30,2.1319206543383317e-43,1.7852155134210852e-09,5.2857064353541392e-11,2.1163293547781617e-13,3.1331467842633519e-21,2.11578056956099e-13,1.9975610131259307e-17,3.2315689361637943e-18,3.0566433211656843e-19,2.6182898864656053e-33,8.3173040620315876e-27,5.984583874901589e-20,4.5473438041417425e-48,2.3544360265642022e-44,8.1058063534995327e-48
5.185265431244184e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727422610584,0.11866996348460337,0.02282156765605434,0.0,5.1094347008480846e-38,1.024889300757083e-18,6.4976875535346689e-34,3.598676229669475e-28,6.1102055126016486e-61,4.5764098746911949e-11,6.6268270232011132e-55,4.5764089095158949e-11,1.2169950899290961e-37,1.291004609743139e-39,2.4596000935873485e-49,2.8514542624309698e-50,2.8015276221511587e-30,1.1696659298507396e-42,2.4993016106217675e-09,7.3999889989295111e-11,2.963035126801505e-13,4.5492415349953949e-21,2.9619542458601728e-13,3.6303500689818782e-17,7.8687392206502344e-18,1.0406302155237828e-18,1.9754325381031573e-32,2.1960286124084549e-26,1.1507163867309917e-19,3.632157857079609e-47,4.3300233528905244e-43,1.6839739348504455e-46
6.666769841572754e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727349070765,0.11866996275735726,0.022821567645482928,0.0,1.1063421631750726e-37,1.6808281765795696e-18,3.0517061410349597e-33,7.586433899498019e-28,4.1237329013133532e-60,5.8839557730869644e-11,2.7388269760168005e-54,5.883954190233465e-11,3.2326394275665327e-37,2.7978416891574536e-39,1.396228474145273e-48,1.6186237622167617e-49,4.7546576615257812e-30,3.8655246708099288e-42,3.2133876436167885e-09,9.5142715546491364e-11,3.8098584474038586e-13,5.9651450618584316e-21,3.808046404668725e-13,5.6430083647884036e-17,1.5171469467409218e-17,2.5450556683369004e-18,7.549349009374195e-32,4.5529435290931235e-26,1.8870158683065294e-19,1.4743358790929789e-46,2.4578363497962985e-42,9.4875528363662872e-46
9.629778662229892e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727201991144,0.1186699613028652,0.022821567624340101,0.0,3.4943044079289777e-37,3.4847048998451459e-18,4.2012757183778695e-32,2.3140884414154804e-27,1.5463216532151971e-58,8.4990478660920347e-11,2.8923291813399278e-53,8.4990445846939437e-11,1.4669885271578792e-36,8.8019580167110507e-39,3.1397125616546744e-47,3.6394148840010912e-48,1.0245081768061965e-29,2.6656702918263922e-41,4.6415595170169429e-09,1.374283664252456e-10,5.5039059396333705e-13,8.7956463980811309e-21,5.4999862451053e-13,1.0512372627366573e-16,3.8844187622935379e-17,9.7406644749942777e-18,6.5017431985450446e-31,1.3680440157238565e-25,3.911426313232799e-19,1.58142618991737e-45,5.5254562558143707e-41,2.034820602649747e-44
1.2296486600821316e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727069619503,0.11866995999382256,0.022821567605311559,0.0,7.3281249036248091e-37,5.6690803430829954e-18,1.7370964199677704e-31,4.7711558941805759e-27,8.3768945207547582e-58,1.0852631087443231e-10,1.119063066227439e-52,1.0852625749357137e-10,3.7648986368753089e-36,1.8397419320865649e-38,1.5016372714696884e-46,1.740525663790469e-47,1.6995368199614484e-29,8.3555945540673509e-41,5.9269139835243611e-09,1.7548545194749499e-10,7.0290384514580908e-13,1.1342828640510778e-20,7.0224534292226625e-13,1.5683401348231171e-16,7.0670347110004237e-17,2.2538927210347508e-17,2.277109034664214e-30,2.8051811799708274e-25,6.3622772752134617e-19,5.9298250168706573e-45,2.642370199183706e-40,1.0326584039304247e-43
1.496319453941274e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726937247878,0.11866995868478013,0.022821567586283016,0.0,1.3257314952689769e-36,8.3848236583663832e-18,5.5375469089406918e-31,8.5309428690379887e-27,3.5651405471058487e-57,1.3206214628607966e-10,3.3162511644460539e-52,1.3206206733690122e-10,8.0490750926565825e-36,3.3184412254821275e-38,5.5571975656232821e-46,6.4409775211773335e-47,2.5464109524561241e-29,2.1145624942377215e-40,7.2122682420372416e-09,2.1354253721525636e-10,8.5546809324371457e-13,1.3890046300158614e-20,8.5446566614744192e-13,2.1378578799122486e-16,1.1231055169385719e-16,4.3704374510365575e-17,6.1795725212726816e-30,5.0009940241656847e-25,9.4086156393828479e-19,1.7592698310092579e-44,9.7776639712448558e-40,3.7300573376301983e-43
1.7629902478004164e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072680487627,0.11866995737573791,0.022821567567254473,0.0,2.1722840709027942e-36,1.1631938816358802e-17,1.4465989231657202e-30,1.3858916981500366e-26,1.1727451631736194e-56,1.555979848953408e-10,8.3282461474501638e-52,1.5559787537693665e-10,1.5166147355726177e-35,5.4238550454379488e-38,1.6351484276800301e-45,1.8950876478341191e-46,3.5655536526890844e-29,4.5780801916294958e-40,8.4976222925562941e-09,2.5159962222853056e-10,1.0080867839782476e-12,1.6437319063560225e-20,1.0066595986759252e-12,2.745300536443971e-16,1.6320522116712535e-16,7.5241639060776824e-17,1.4224547138415515e-29,8.1100978979797853e-25,1.3050186361463846e-18,4.3372071310124461e-44,2.876640499345172e-39,1.1209520918362231e-42
2.029661041659559e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726672504679,0.11866995606669589,0.022821567548225931,0.0,3.318502912811454e-36,1.5410429343458531e-17,3.3002016850257215e-30,2.1031753105111128e-26,3.2685281469440672e-56,1.7913382670167811e-10,1.8502292463405411e-51,1.7913368161368225e-10,2.615683072845947e-35,8.268043674607487e-38,4.1370797094343549e-45,4.794462177634964e-46,4.7574067824883492e-29,8.9025236718656757e-40,9.7829761350818627e-09,2.8965670698731803e-10,1.1607629547697987e-12,1.8984611531867363e-20,1.1588271451361152e-12,3.3796300035381809e-16,2.2251234852679064e-16,1.1909247306191341e-16,2.9037967522297886e-29,1.2293638697632366e-24,1.7286724873873302e-18,9.4364983364728575e-44,7.2772981862159968e-39,2.923791863790264e-42
2.563002629377844e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726407761535,0.11866995344861248,0.022821567510168846,0.0,6.6755388695422199e-36,2.4561545581518783e-17,1.289502983995959e-29,4.1904757763221026e-26,1.8220887619245697e-55,2.2620551990366762e-10,7.0627884582625666e-51,2.2620528867731271e-10,6.4345743225892162e-35,1.6574675499406214e-37,1.9398317848816927e-44,2.2477393469453044e-45,7.6608293713959005e-29,2.6744518373621423e-39,1.2353683196152852e-08,3.6577087574143309e-10,1.4662961368144584e-12,2.4079245000740923e-20,1.4630830963374644e-12,4.704217928503796e-16,3.6286651033270909e-16,2.496909824655e-16,9.3473980028549338e-29,2.4462259936340799e-24,2.7543759200229101e-18,3.428512402483652e-43,3.4113239096006493e-38,1.4810142369848818e-41
3.0430100583243e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726169492758,0.11866995109233811,0.02282156747591747,0.0,1.1173776325091944e-35,3.4614875424927964e-17,3.4891884435630976e-29,6.9707443762516825e-26,6.4101078186282342e-55,2.6857005471423792e-10,1.8886615648979053e-50,2.6856972886735381e-10,1.252813093551231e-34,2.767334953542144e-37,6.0145412524605442e-44,6.9683830154354841e-45,1.0868902016609324e-28,6.0416291137413872e-39,1.4667318839779957e-08,4.3427362674979296e-10,1.74149371883711e-12,2.8664477695510532e-20,1.7368232570357427e-12,5.9284840110212906e-16,5.0866411420558839e-16,4.2457589776909223e-16,2.1787502829246054e-28,4.066562860461434e-24,3.880729996948544e-18,8.9098193137775159e-43,1.0574598939870095e-37,4.7364323745334875e-41
3.5230174872707566e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725931224031,0.11866994873606443,0.022821567441666094,0.0,1.7362976621929913e-35,4.6389888499615169e-17,8.0883730225315203e-29,1.0779421645550237e-25,1.8465271745041238e-54,3.1093459987503529e-10,4.3603397753391502e-50,3.1093416321477397e-10,2.2195837153202096e-34,4.290884879922324e-37,1.5630668031958133e-43,1.8107653669731537e-44,1.4643432423041059e-28,1.2155572870667576e-38,1.6980953809509404e-08,5.0277637693361696e-10,2.0169068134154158e-12,3.3249774344992946e-20,2.0104779983644444e-12,7.16408544379094e-16,6.6740804931077498e-16,6.611818192247003e-16,4.4428671559926054e-28,6.2858689657399761e-24,5.1994434656641417e-18,2.0169109651782786e-42,2.7475957612796851e-37,1.2470548555519083e-40
4.003024916217213e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725692955337,0.11866994637979141,0.022821567407414717,0.0,2.5521032536861168e-35,5.9886586470289811e-17,1.6855128634877898e-28,1.578170924884083e-25,4.713994650752054e-54,3.5329915538288269e-10,9.1200127256637456e-50,3.5329859171958575e-10,3.6665734582075973e-34,6.2949332186058415e-37,3.6234572618757092e-43,4.1972280309262454e-44,1.8987058570715706e-28,2.250232313368407e-38,1.9294588105341338e-08,5.7127912629290527e-10,2.2925404646460519e-12,3.7835133719306876e-20,2.2840473476897268e-12,8.405865904477284e-16,8.3501337129837731e-16,9.6408529131605775e-16,8.2189119711026948e-28,9.2003725774752622e-24,6.7103593131746364e-18,4.153089332982576e-42,6.3681100701684901e-37,2.9143085405159912e-40
4.48303234516367e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725454686704,0.11866994402351908,0.022821567373163341,0.0,3.5922775429865997e-35,7.5104969407945193e-17,3.2362758284433983e-28,2.2140369277388484e-25,1.1009955935957982e-53,3.9566372123465126e-10,1.7699225011751891e-49,3.9566301438180186e-10,5.7355877076869867e-34,8.8452766037188328e-37,7.7075790748845697e-43,8.9270917797626575e-44,2.3902379562098625e-28,3.9067214870979494e-38,2.1608221727275871e-08,6.3978187482765797e-10,2.5683975109543153e-12,4.2420556191735393e-20,2.5575313319623141e-12,9.6527775982859471e-16,1.0087802019050527e-15,1.3360673045239608e-15,1.4090521320985466e-27,1.2904883221670068e-23,8.41332299055806e-18,7.9593606609989724e-42,1.3542927163360032e-36,6.2214527252263477e-40
4.963039774110126e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725216418111,0.1186699416672474,0.022821567338911965,0.0,4.8842617230376053e-35,9.2045037457356884e-17,5.8065884919559588e-28,3.0017384931178293e-25,2.3852859465130032e-53,4.3802829742722708e-10,3.2283585059939972e-49,4.3802743120143524e-10,8.5855375417709663e-34,1.2007369133285691e-36,1.5255362114876124e-42,1.7667122665539736e-43,2.9391982100475602e-28,6.4368338828164971e-38,2.3921854675313178e-08,7.0828462253787487e-10,2.8444799602463916e-12,4.7006040472917699e-20,2.8309299780031228e-12,1.0903239437847353e-15,1.1869461808767053e-15,1.7790247744983158e-15,2.2714559628398449e-27,1.7493758542767176e-23,1.0308180792645671e-17,1.4379203699804903e-41,2.6799100099372272e-36,1.2290478488762733e-39
5.443047203056583e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724978149561,0.11866993931097639,0.022821567304660589,0.0,6.4556260822099582e-35,1.1070679084960709e-16,9.8382839006802924e-28,3.9575005784384653e-25,4.8390847978462997e-53,4.8039288395749131e-10,5.5864481430555895e-49,4.8039184217849963e-10,1.2392219568405761e-33,1.5846746353405069e-36,2.8375904513815343e-42,3.2858223944837435e-43,3.5458457149853828e-28,1.0150801152363046e-37,2.6235486949453484e-08,7.7678736942355668e-10,3.1207894304133043e-12,5.1591587764966548e-20,3.1042433126743416e-12,1.2155225970709831e-15,1.3682277242738651e-15,2.2944202407944155e-15,3.4814417379457364e-27,2.3061513060037988e-23,1.239477886341587e-17,2.4707033468584476e-41,4.9836547910184082e-36,2.2708628334902043e-39
5.923054632003039e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724739881056,0.11866993695470607,0.022821567270409213,0.0,8.334089098624543e-35,1.31090229534675e-16,1.5879243493664428e-27,5.0975844721428064e-25,9.2677874067874413e-53,5.2275748082231876e-10,9.2425626238744643e-49,5.2275624731300853e-10,1.7348946093902602e-33,2.0429064001883526e-36,5.0022061088017544e-42,5.791717890826062e-43,4.2104401562420472e-28,1.5424052037308418e-37,2.8549118549696988e-08,8.4529011548470321e-10,3.3973271121685187e-12,5.617719722382747e-20,3.3774713628907509e-12,1.3407412057327841e-15,1.5516282238497614e-15,2.8833591898035635e-15,5.1175529614360918e-27,2.9702874721607538e-23,1.4672963117714804e-17,4.0667597904150332e-41,8.7833210463929536e-36,3.9635669414646992e-39
6.883069489895952e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724263344196,0.11866993224216743,0.022821567201906461,0.0,1.3123604797981235e-34,1.7702216120218797e-16,3.6786990491999582e-27,7.995738645609621e-25,2.9761717041390726e-52,6.0748670554317409e-10,2.2724144490541908e-48,6.0748504005441387e-10,3.1577147194320241e-33,3.2084901898895693e-36,1.3663365436916304e-41,1.5816262048453809e-42,5.714508235817537e-28,3.2537861468355339e-37,3.3176379728494389e-08,9.8229560513339112e-10,3.9510898316994212e-12,6.5348605413918032e-20,3.9236717175292336e-12,1.5910970174946913e-15,1.9220639325141273e-15,4.2846365017025606e-15,1.0006975342413845e-26,4.6585199904105197e-23,1.980347470183762e-17,9.9341322319154139e-41,2.3979455237630531e-35,1.0547186777780126e-38
7.843084347788865e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723786807514,0.11866992752963149,0.022821567133403716,0.0,1.9476397738888833e-34,2.2984082841616422e-16,7.5335038435293883e-27,1.1826312850873963e-24,8.1152705284327749e-52,6.922159715648074e-10,4.9695346251151035e-48,6.9221380942576041e-10,5.3175250174444392e-33,4.7499655880497764e-36,3.2338650922864499e-41,3.7425981479396165e-42,7.4534804121048794e-28,6.2346286752867776e-37,3.7803638211706948e-08,1.1193010914839398e-09,4.505771097880659e-12,7.4520264942948396e-20,4.4695312570987446e-12,1.8413214669142596e-15,2.2948470886655691e-15,5.9861438754984441e-15,1.7662738379066346e-26,6.8898720314445229e-23,2.5698485106850719e-17,2.1648655045268954e-40,5.6727121231359487e-35,2.4276458943321075e-38
8.803099205681778e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723310271015,0.11866992281709823,0.022821567064900967,0.0,2.7617388708789897e-34,2.8954622670587772e-16,1.4044954348228411e-26,1.6719353007551704e-24,1.9470442353124853e-51,7.7694527886226017e-10,9.9232218935925956e-48,7.769425554271567e-10,8.4334488707467326e-33,6.7197384503880681e-36,6.8518110148004611e-41,7.9280454697461438e-42,9.429433703233775e-28,1.1086992526659741e-36,4.2430893999336215e-08,1.2563065745363509e-09,5.0613715613719877e-12,8.3692176961673078e-20,5.0150501965411869e-12,2.0914655833135077e-15,2.6686586044225756e-15,7.9889606139539983e-15,2.8862997036890954e-26,9.7401067702464836e-23,3.2356766453307636e-17,4.3138871807014921e-40,1.2013387199841029e-34,5.0050143778860904e-38
9.763114063574691e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722833734699,0.11866991810456767,0.022821566996398219,0.0,3.7773042371188922e-34,3.5613835194323238e-16,2.4363552535830153e-26,2.2804852718039572e-24,4.261726237239622e-51,8.6167462741059829e-10,1.8494901841481467e-47,8.6167127805871184e-10,1.2756980457085519e-32,9.1701430441767831e-36,1.3364072291283276e-40,1.5459987656556821e-41,1.1644444412587255e-27,1.8602998309711046e-36,4.7058147091383745e-08,1.393312054290625e-09,5.6178911974572838e-12,9.2864342036169715e-20,5.5602287505698718e-12,2.3414906222877416e-15,3.0430349156260057e-15,1.0293400470563772e-14,4.4429951060894125e-26,1.3284960230217159e-22,3.9777093531320425e-17,8.0315207360347037e-40,2.3419896074157742e-34,9.4969656284539911e-38
1.0723128921467604e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722357198555,0.11866991339203981,0.02282156692789547,0.0,5.0170944965368631e-34,4.2961720000669307e-16,3.9825611921379935e-26,3.0212812536533862e-24,8.5719384329784612e-51,9.4640401718489704e-10,3.2464221940068961e-47,9.463999773205346e-10,1.8561667705635347e-32,1.2153482108395199e-35,2.4266280737106703e-40,2.8066433757121327e-41,1.4100589035952198e-27,2.9725440921591315e-36,5.1685397487851101e-08,1.5303175307467635e-09,6.1753300123459991e-12,1.020367607143339e-19,6.1050671338134433e-12,2.5913516170885103e-15,3.4174942017337359e-15,1.2899801751891816e-14,6.5204343498494762e-26,1.7600174742169747e-22,4.7958242539060062e-17,1.409008460573636e-39,4.250508797448104e-34,1.6800528120816427e-37
1.264315863725343e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721404126822,0.11866990396699216,0.022821566790889983,0.0,8.2614170704610716e-34,5.9723504740498192e-16,9.3281968445142417e-26,4.9516125702506276e-24,2.9913328973899822e-50,1.1158629203117717e-09,8.8449253063663661e-47,1.1158573057354184e-09,3.5913493667256262e-32,1.9927860447755112e-35,6.9164528247501902e-40,7.9961891970392913e-41,1.974458694321228e-27,6.811916607425576e-36,6.0939890194051555e-08,1.8043284737646376e-09,7.2929635849540238e-12,1.203823614486531e-19,7.1937242455773199e-12,3.0905791411964626e-15,4.1660000925176751e-15,1.9018399379901372e-14,1.2588413098029008e-25,2.8844683595451631e-22,6.6598124718924723e-17,3.8451623066081659e-39,1.2101947537859985e-33,4.5282117549972378e-37
1.4563188353039256e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720451055817,0.11866989454195528,0.022821566653884497,0.0,1.2679666439253079e-33,7.9239973450670513e-16,1.9009129935087851e-25,7.5669263920504653e-24,8.4156075004759893e-50,1.2853219880437613e-09,2.0740121174656013e-46,1.2853145406726779e-09,6.3252587822000699e-32,3.0460387662361121e-35,1.6567416842919969e-39,1.9146460146863678e-40,2.6378040998179365e-27,1.3844531385647906e-35,7.0194372117950065e-08,2.0783394035899828e-09,8.4142685745087365e-12,1.3872898416952243e-19,8.281023246275526e-12,3.5891470250099634e-15,4.9133656844855424e-15,2.634405964644876e-14,2.1798179482087952e-25,4.4079611515750925e-22,8.826666131194831e-17,9.0337166624446746e-39,2.89596177245976e-33,1.0331096204669549e-36
1.6483218068825082e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719497985539,0.11866988511692915,0.022821566516879013,0.0,1.8459057926932164e-33,1.0151112267896262e-15,3.4993610137000282e-25,1.0971211923508406e-23,2.0323495275962157e-49,1.4547812201819705e-09,4.351922615146032e-46,1.4547716821331823e-09,1.0379323481845131e-31,4.4167846419184577e-35,3.4987383717287754e-39,4.0419528630178342e-40,3.4017565174629389e-27,2.5707880538566832e-35,7.9448843259559163e-08,2.352350320222808e-09,9.5392403256356045e-12,1.5707663385729896e-19,9.3669658482370524e-12,4.087090850526611e-15,5.6596632159667581e-15,3.4875171012956457e-14,3.4874421339506488e-25,6.3910936343160916e-22,1.1295413141102407e-16,1.8978169133022343e-38,6.1099397145543547e-33,2.0903276055453532e-36
1.8403247784610909e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718544915999,0.1186698756919138,0.022821566379873533,0.0,2.5789149648403422e-33,1.2653694898392512e-15,5.9673246010631837e-25,1.5268449101652388e-23,4.3930513985278455e-49,1.6242406165277409e-09,8.3994390879579312e-46,1.6242287301177998e-09,1.6121814848325976e-31,6.1466255963617462e-35,6.7293249163666294e-39,7.7714857739176892e-40,4.2679773695886713e-27,4.4537220775840094e-35,8.8703303618891304e-08,2.6263612236631235e-09,1.0667874135413438e-11,1.7542531547479774e-19,1.045155376157887e-11,4.5844222877522521e-15,6.4050661240750571e-15,4.4610046596599224e-14,5.2551115781868987e-25,8.8944629493492592e-22,1.4065084610959816e-16,3.6637736041411248e-38,1.1740720486117623e-32,3.8677437051540209e-36
2.2243307216182558e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230716638779095,0.1186698568419154,0.022821566105862584,0.0,4.5875259960700566e-33,1.8485261908994359e-15,1.4754023701629042e-24,2.6957634805124598e-23,1.696671657975e-48,1.9631599010489172e-09,2.66191249550068e-45,1.9631425456628405e-09,3.4456969991870724e-31,1.0849492646000992e-34,2.0727671423592627e-38,2.392052821605891e-39,6.3138702023985788e-27,1.1567309649523185e-34,1.0721219199077483e-07,3.1743829909662585e-09,1.2936109971111612e-11,2.1212579432986575e-19,1.2616672348141715e-11,5.577229375276806e-15,7.8931993598381856e-15,6.7685103579899658e-14,1.0466203887121819e-24,1.5704295271285346e-21,2.0503346583189193e-16,1.1639647147735378e-37,3.6089025677544628e-32,1.0998398809663278e-35
2.608336664775421e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230714732645111,0.11866983799196008,0.022821565831851649,0.0,7.4499501047618887e-33,2.5418695629226221e-15,3.1000446674320813e-24,4.3466140878338918e-23,5.0624172842020765e-48,2.3020798400225912e-09,6.9323360116013747e-45,2.302055987314726e-09,6.5177475463080136e-31,1.7485990947965478e-34,5.1957845735830012e-38,5.9923336646081274e-39,8.7887743751653059e-27,2.5686266618214397e-34,1.2572103723370059e-07,3.7224047054994629e-09,1.5218940167949497e-11,2.4883046030761553e-19,1.4776392644393709e-11,6.567564241982042e-15,9.3777499863340369e-15,9.5557273169360135e-14,1.8403770121813957e-24,2.5322219976724958e-21,2.8133762071085719e-16,3.0368586808075964e-37,9.0292127548863766e-32,2.5754436078098085e-35
