Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HOCXO(25),HO2X(135),C2H6X(39)
0.00015917187318781418,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025722093569386376,0.099170124531586523,0.015518761347358898,9.9538675145291044e-06,0.0014262615647313173,0.00012463605715121325,0.00053997943696047323,1.9550438385534096e-09,5.4985822031723564e-14,1.3592872104487332e-11,0.0,3.1415872597399945e-14,8.7682698276505158e-20,1.4069294010453229e-10,9.6356470048186283e-16,1.270694236784254e-14,9.3686799635062988e-15,5.1628402268892093e-27,4.7298852220319528e-06,0.16674342606425555,1.2129396273863795e-09,5.3971359480948295e-06,0.00014450475966002558,5.9854793691769466e-10,4.8403279016468401e-05,5.9444727137074584e-09,2.5434274321880759e-12,0.00022677689166698581,2.575411163193197e-08,6.8025006983593423e-08,4.7474525229437131e-10,5.0385881201000631e-13,3.1680187962435796e-07,9.3245043460901952e-14
0.00015970939121350073,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025680935743665242,0.099168227494365144,0.015495128915807956,1.0011902739101328e-05,0.0014302771138155178,0.00012460044171992861,0.00054160271787055496,1.9620541392209974e-09,5.5131719158126153e-14,1.3612804296044744e-11,0.0,3.1410271921763518e-14,8.838111412016702e-20,1.4125669161137074e-10,9.6504492865825479e-16,1.2755254832434999e-14,9.3748669221195144e-15,5.2310828156471356e-27,4.7222266095823018e-06,0.16678461760581087,1.2127499354632774e-09,5.3977157787731982e-06,0.00014425337853120619,5.973307229861232e-10,4.8311504826636771e-05,5.9332650340767618e-09,2.5432121075556713e-12,0.00022709199426388348,2.5790200515527064e-08,6.8107374198764085e-08,4.7674915303769369e-10,5.0542123753959944e-13,3.1810970202555616e-07,9.3429661210615806e-14
0.0001602469092391873,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025639989909361321,0.099166333158194689,0.015471607733847514,1.0070031871760966e-05,0.0014342860899168542,0.00012456496767473089,0.00054322382082781263,1.9690622416550832e-09,5.5277350211252573e-14,1.3632683580460162e-11,0.0,3.1404696849562355e-14,8.908243475440738e-20,1.4182041488323107e-10,9.6652261787963428e-16,1.2803555635585434e-14,9.38102847106319e-15,5.2999678131141032e-27,4.7146073955333601e-06,0.16682559641752076,1.2125599997222061e-09,5.3982922399887974e-06,0.00014400335640794013,5.9612100126182826e-10,4.8220276902636009e-05,5.9221184763866717e-09,2.5429987022083372e-12,0.00022740589432576698,2.5826151620556955e-08,6.818937980880246e-08,4.7875261866021206e-10,5.0698164327735016e-13,3.194176187792948e-07,9.3613878454725806e-14
0.00016078442726487384,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025599254319442474,0.099164441510670762,0.015448196898276869,1.0128254573341804e-05,0.001438288526927104,0.00012452963495537036,0.00054484275487683283,1.97606814342531e-09,5.5422716713731631e-14,1.3652510218299577e-11,0.0,3.1399147225505583e-14,8.9786660833964973e-20,1.4238410944083817e-10,9.6799777327265608e-16,1.2851844805264076e-14,9.3871648020880462e-15,5.3694987860867326e-27,4.7070272552132959e-06,0.16686636425413101,1.2123698259182255e-09,5.3988653699608743e-06,0.00014375468183851765,5.9491869792827141e-10,4.8129589908227362e-05,5.9110325603402254e-09,2.5427871848904733e-12,0.00022771860121161442,2.5861966019123786e-08,6.8271026987939781e-08,4.8075564741226374e-10,5.085400377796137e-13,3.2072562794802681e-07,9.3797697441543075e-14
0.0001613219452905604,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025558727246890112,0.099162552539480031,0.015424895516168366,1.0186570507146969e-05,0.001442284458471796,0.00012449444347828982,0.00054645952899469745,1.9830718421685745e-09,5.5567820173964578e-14,1.3672284468051433e-11,0.0,3.1393622894494401e-14,9.0493793005956641e-20,1.429477748116419e-10,9.6947039996571106e-16,1.2900122369064077e-14,9.3932761045710231e-15,5.4396793066796506e-27,4.6994858676690783e-06,0.16690692285027331,1.212179419724147e-09,5.3994352061939972e-06,0.00014350734349882511,5.937237401509309e-10,4.8039438579598188e-05,5.9000068099633901e-09,2.5425775248817173e-12,0.0002280301241780632,2.5897644771604862e-08,6.8352318873845885e-08,4.8275823760701541e-10,5.1009642953465417e-13,3.2203372761440535e-07,9.3981120400952042e-14
0.00016185946331624695,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025518406984405502,0.099160666232399622,0.015401702704717447,1.0244979338923453e-05,0.0014462739179127806,0.00012445939313746732,0.00054807415209173814,1.9900733355880444e-09,5.5712662086306208e-14,1.3692006586150328e-11,0.0,3.1388123701660962e-14,9.1203831909926532e-20,1.4351141052970473e-10,9.7094050308983373e-16,1.2948388354208654e-14,9.3993625655562228e-15,5.5105129523014388e-27,4.6919829156119136e-06,0.16694727392076003,1.2119887867320431e-09,5.4000017854919254e-06,0.00014326133019066788,5.9253605606219938e-10,4.7949817724159935e-05,5.889040753574558e-09,2.5423696919904255e-12,0.00022834047238087099,2.5933188926820058e-08,6.8433258568145785e-08,4.8476038761925102e-10,5.1165082693499206e-13,3.2334191588097281e-07,9.4164149544616067e-14
0.0001623969813419335,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025478291844121332,0.099158782577295934,0.015378617591095359,1.0303480736837026e-05,0.0014502569383507758,0.00012442448380523271,0.00054968663301228416,1.9970726214521914e-09,5.5857243931243192e-14,1.3711676827000342e-11,0.0,3.1382649492405447e-14,9.1916778177895266e-20,1.4407501613559137e-10,9.7240808777948031e-16,1.2996642787558078e-14,9.4054243697964121e-15,5.5820033056306737e-27,4.6845180853636694e-06,0.16698741916087456,1.2117979324543075e-09,5.4005651439842157e-06,0.00014301663084010388,5.9135557474540461e-10,4.7860722219367717e-05,5.8781339237537191e-09,2.5421636565403122e-12,0.00022864965487635224,2.5968599522196325e-08,6.8513849136928007e-08,4.8676209588418619e-10,5.1320323830181754e-13,3.2465019086985655e-07,9.4346787066180092e-14
0.00016293449936762006,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025438380157318436,0.099156901562123922,0.015355639312304482,1.0362074371447452e-05,0.0014542335526278925,0.0001243897153330601,0.00055129698053539718,2.0040696975938457e-09,5.6001567175569593e-14,1.3731295442997782e-11,0.0,3.1377200112430836e-14,9.2632632434408714e-20,1.4463859117626192e-10,9.7387315917315506e-16,1.3044885695616525e-14,9.4114616997961282e-15,5.6541539545920912e-27,4.6770910668042316e-06,0.16702736024665582,1.2116068623248463e-09,5.4011253171394869e-06,0.00014277323449581378,5.9018222621975661e-10,4.7772147011561151e-05,5.8672858573113624e-09,2.5419593893655094e-12,0.00022895768062278937,2.6003877583929316e-08,6.8594093611244629e-08,4.8876336089630525e-10,5.1475367191572804e-13,3.2595855072247185e-07,9.4529035141470975e-14
0.0001634720173933066,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025398670274147481,0.099155023174926096,0.015332767015036219,1.0420759915684061e-05,0.0014582037933301326,0.00012435508755233584,0.00055290520337559872,2.0110645619092552e-09,5.6145633272560111e-14,1.3750862684553777e-11,0.0,3.1371775407776848e-14,9.3351395296586867e-20,1.4520213520496615e-10,9.7533572241412654e-16,1.3093117104538937e-14,9.4174747358491034e-15,5.7269684923328565e-27,4.6697015533198129e-06,0.16706709883517784,1.2114155817008247e-09,5.4016823397676489e-06,0.0001425311303275035,5.8901594142672702e-10,4.7684087114826162e-05,5.8564960952571182e-09,2.5417568618099679e-12,0.00022926455848181965,2.6039024127142213e-08,6.8673994987602632e-08,4.9076418120822051e-10,5.1630213595136699e-13,3.2726699359922921e-07,9.4710895928693952e-14
0.00016400953541899317,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025359160563355729,0.09915314740383159,0.015309999855531371,1.0479537044821614e-05,0.0014621676927898666,0.00012432060027510336,0.00055451131018358654,2.0180572123571725e-09,5.6289443662140352e-14,1.3770378800116757e-11,0.0,3.1366375224852406e-14,9.4073067374172007e-20,1.457656477811399e-10,9.7679578265107572e-16,1.3141337040137726e-14,9.4234636560746475e-15,5.8004505171989381e-27,4.6623492417521691e-06,0.16710663656482441,1.211224095863583e-09,5.4022362460521536e-06,0.00014229030762429948,5.8785665221453274e-10,4.7596537609877287e-05,5.8457641827682016e-09,2.5415560457090414e-12,0.0002295702972197987,2.607404015604198e-08,6.8753556228448107e-08,4.9276455542955695e-10,5.1784863848343392e-13,3.2857551767924751e-07,9.4892371568627686e-14
0.00016454705344467972,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025319849412018494,0.099151274237055442,0.015287336999443001,1.0538405436456548e-05,0.0014661252830882861,0.0001242862532947856,0.00055611530954694139,2.025047646957943e-09,5.6432999771054852e-14,1.3789844036194004e-11,0.0,3.1360999410465144e-14,9.4797649269577062e-20,1.4632912847030544e-10,9.7825334503840023e-16,1.3189545527889309e-14,9.4294286364614281e-15,5.8746036327115945e-27,4.6550338323487254e-06,0.16714597505555936,1.2110324100192469e-09,5.4027870695735385e-06,0.0001420507557931758,5.8670429132286739e-10,4.7509493642960217e-05,5.8350896691576356e-09,2.5413569133789026e-12,0.00022987490550914041,2.6108926664072814e-08,6.8832780262642207e-08,4.9476448222585882e-10,5.193931876011722e-13,3.298841211600751e-07,9.5073464184815557e-14
0.00016508457147036627,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025280735225275377,0.099149403662897553,0.015264777621701668,1.0597364770483508e-05,0.0014700765960578329,0.00012425204638688488,0.00055771720999082443,2.0320358637926174e-09,5.6576303013032468e-14,1.3809258637372992e-11,0.0,3.1355647811850558e-14,9.5525141577933607e-20,1.4689257684397156e-10,9.7970841473671608e-16,1.3237742592940621e-14,9.4353698509034818e-15,5.9494314475439512e-27,4.6477550287135614e-06,0.16718511590919094,1.2108405293009983e-09,5.4033348432882138e-06,0.000141812464357447,5.8555879237133437e-10,4.7422950424774243e-05,5.824472107842303e-09,2.5411594376300141e-12,0.00023017839192963411,2.6143684634066928e-08,6.8911669985929085e-08,4.9676396031751577e-10,5.2093579130399562e-13,3.311928022574159e-07,9.5254175883754596e-14
0.00016562208949605283,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025241816426071175,0.099147535669741965,0.015242320906383014,1.0656414729072154e-05,0.0014740216632846072,0.00012421797930966248,0.00055931701997866622,2.0390218610020771e-09,5.6719354788949239e-14,1.3828622846343418e-11,0.0,3.135032027670133e-14,9.6255544887139509e-20,1.4745599247953691e-10,9.8116099691356452e-16,1.3285928260115632e-14,9.4412874712271131e-15,6.0249375754977088e-27,4.6405125377592777e-06,0.16722406070963297,1.2106484587703025e-09,5.4038795995584576e-06,0.00014157542295522831,5.8442008984504355e-10,4.7336903229414217e-05,5.8139110563108675e-09,2.5409635917470988e-12,0.0002304807649697386,2.6178315038392965e-08,6.8990228261396807e-08,4.9876298847871293e-10,5.2247645738785154e-13,3.3250155920485548e-07,9.5434508755082045e-14
0.00016615960752173938,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02520309145490128,0.099145670246055917,0.015219966046577686,1.0715554996644347e-05,0.0014779605161107504,0.00012418405180479627,0.00056091474791284421,2.0460056367861689e-09,5.6862156486988942e-14,1.3847936903917691e-11,0.0,3.1345016653191857e-14,9.6988859777906174e-20,1.480193749601955e-10,9.8261109674340193e-16,1.3334102553921498e-14,9.4471816672361149e-15,6.101125635479936e-27,4.6333060696596939e-06,0.16726281102316021,1.2104562034160192e-09,5.4044213702144794e-06,0.00014133962133788979,5.8328811907744542e-10,4.7251347393331704e-05,5.8034060760915326e-09,2.5407693494554069e-12,0.00023078203302785567,2.621281883910181e-08,6.9068457919930876e-08,5.0076156553640417e-10,5.2401519373300622e-13,3.3381039025360122e-07,9.5614464871759445e-14
0.00016669712554742594,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025164558769561494,0.099143807380389151,0.015197712244263481,1.0774785259851635e-05,0.0014818931856368034,0.00012415026359801948,0.00056251040213535258,2.0529871894028484e-09,5.7004709482801328e-14,1.3867201049050419e-11,0.0,3.1339736790001805e-14,9.772508682380628e-20,1.4858272387484487e-10,9.8405871940763418e-16,1.3382265498554698e-14,9.4530526067543797e-15,6.177999251479978e-27,4.6261353378033644e-06,0.16730136839866011,1.2102637681572016e-09,5.4049601865000697e-06,0.00014110504936864802,5.8216281624108867e-10,4.7166278314314786e-05,5.792956732719702e-09,2.5405766849570919e-12,0.00023108220441358067,2.6247196988069782e-08,6.9146361760659822e-08,5.0275969036930036e-10,5.2555200827378084e-13,3.3511929367222634e-07,9.5794046290253095e-14
0.0001672346435731125,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025126216844902197,0.099141947061372943,0.015175558710179726,1.0834105207552931e-05,0.0014858197027240463,0.00012411661439973919,0.00056410399092846357,2.0599665171673585e-09,5.7147015139657589e-14,1.3886415518860419e-11,0.0,3.133448053634401e-14,9.8464226591320874e-20,1.4914603881799304e-10,9.8550387009570543e-16,1.3430417117907387e-14,9.4589004556357239e-15,6.2555620525464493e-27,4.6190000587479091e-06,0.1673397343678798,1.210071157846349e-09,5.4054960790580989e-06,0.00014087169702112979,5.8104411833691547e-10,4.7081691450486954e-05,5.7825625957055578e-09,2.54038557293419e-12,0.00023138128734893177,2.6281450427139459e-08,6.9223942551393646e-08,5.0475736190687532e-10,5.2708690850054485e-13,3.3642826774640767e-07,9.5973255050712972e-14
0.00016777216159879905,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025088064172586945,0.099140089277719376,0.0151535046637038,1.0893514530792581e-05,0.0014897400979968147,0.00012408310390563611,0.0005656955225153776,2.0669436184513987e-09,5.7289074808604028e-14,1.3905580548651208e-11,0.0,3.1329247741986027e-14,9.9206279639885105e-20,1.4970931938967007e-10,9.869465540050638e-16,1.3478557435573372e-14,9.4647253778030771e-15,6.3338176727643694e-27,4.6118999521751568e-06,0.16737791044566891,1.2098783772655276e-09,5.4060290780849932e-06,0.00014063955437779434,5.7993196317232164e-10,4.6997582319323645e-05,5.7722232385015753e-09,2.5401959884549074e-12,0.00023167928996955969,2.6315580088258534e-08,6.9301203029056884e-08,5.0675457912841102e-10,5.2861990193006628e-13,3.3773731077867886e-07,9.6152093177150146e-14
0.00016825592782191695,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025053887344978227,0.099138419430901195,0.015133740445460484,1.0947059084185741e-05,0.00149326324471281,0.00012405306279008818,0.00056712614878168038,2.0732211046652928e-09,5.7416719297900801e-14,1.3922786997275044e-11,0.0,3.1324558161057111e-14,9.9876618695623034e-20,1.5021624219037902e-10,9.8824286472911674e-16,1.3521874077794809e-14,9.4699483393905808e-15,6.4048430989467688e-27,4.6055396995321488e-06,0.16741210779710092,1.2097047330589231e-09,5.4065063277809131e-06,0.00014043165218567601,5.7893656680769318e-10,4.6922288904962754e-05,5.7629643043653442e-09,2.540026648223242e-12,0.00023194657531449631,2.6346191715507194e-08,6.9370465828794764e-08,5.085516853833575e-10,5.299979724293758e-13,3.389155070773326e-07,9.6312732258834107e-14
0.00016869131742272306,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025023257343870842,0.099136918310158612,0.015116020553859334,1.0995310683126812e-05,0.0014964298763238998,0.00012402612142577968,0.00056841229824545255,2.0788692983021205e-09,5.753143070686326e-14,1.3938238862780889e-11,0.0,3.1320353591461488e-14,1.0048194215021088e-19,1.5067244839904216e-10,9.8940784275777394e-16,1.3560851258829913e-14,9.4746333357781475e-15,6.4692505100314933e-27,4.599839473479346e-06,0.16744275583533175,1.2095483414243561e-09,5.4069338866654648e-06,0.00014024536534700612,5.780451621805721e-10,4.6854849987736156e-05,5.7546686561806525e-09,2.5398752684814843e-12,0.00023218639433282003,2.6373657646629387e-08,6.9432584004317747e-08,5.1016876514385021e-10,5.312369251969526e-13,3.3997592933522065e-07,9.6457053341648332e-14
0.00016912670702352918,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02499274888329087,0.099135418833058028,0.015098364575818956,1.104362037908293e-05,0.0014995925450981273,0.000123999270478832,0.00056969711240689074,2.0845160284309633e-09,5.7645983086036562e-14,1.3953658703206661e-11,0.0,3.1316164148310497e-14,1.0108917798032239e-19,1.5112863136309591e-10,9.9057121159916465e-16,1.3599821065829517e-14,9.4793035752960384e-15,6.5341189576776824e-27,4.5941618356999598e-06,0.1674732819250401,1.2093918463625869e-09,5.4073595990243435e-06,0.00014005985491165649,5.7715794226659009e-10,4.6787716730589312e-05,5.746408203376735e-09,2.5397248481036521e-12,0.00023242551874488166,2.6401043992310205e-08,6.9494496789636353e-08,5.1178554517120742e-10,5.3247464023185596e-13,3.4103639387242904e-07,9.660113479818664e-14
0.00016951855766425468,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024965394549107574,0.099134070704148078,0.015082528512007306,1.1087148646060309e-05,0.001502435571854791,0.00012397518177854528,0.00057085230698963299,2.0895968336186447e-09,5.7748944831486525e-14,1.3967509278702028e-11,0.0,3.1312406517544424e-14,1.0163732554326287e-19,1.5153917598933298e-10,9.9161686999689061e-16,1.3634887597241732e-14,9.483494242817142e-15,6.5928963509105291e-27,4.5890711563226651e-06,0.16750065177933479,1.2092509143723469e-09,5.4077411738464181e-06,0.00013989355515546073,5.7636299619204095e-10,4.6727556259924937e-05,5.7390037066559101e-09,2.5395902797369768e-12,0.00023264014026871195,2.6425624052076512e-08,6.9550043842699495e-08,5.1324039055093874e-10,5.3358752911324722e-13,3.4199084738490221e-07,9.6730604092762709e-14
0.0001699104083049802,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024938137481842364,0.099132723897612005,0.015066743606819647,1.1130723725856812e-05,0.0015052754130093296,0.00012395116602413833,0.00057200642651632683,2.0946764522100679e-09,5.7851778829295034e-14,1.3981334100588554e-11,0.0,3.1308661018285596e-14,1.021870225654161e-19,1.5194970147755869e-10,9.9266122922983965e-16,1.3669948174059328e-14,9.487673085357481e-15,6.6520501722124651e-27,4.5839985539783457e-06,0.16752792404129754,1.2091099023056846e-09,5.4081212759939145e-06,0.00013972787651717842,5.7557139140764716e-10,4.6667639892897091e-05,5.7316273818711209e-09,2.5394564694803342e-12,0.00023285420554435839,2.6450140378796185e-08,6.9605426671221773e-08,5.1469499246625948e-10,5.34699421648341e-13,3.4294533380813364e-07,9.6859880894415416e-14
0.0001703022589457057,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024910977129043655,0.09913137840923196,0.015051009574224117,1.1174345502977836e-05,0.0015081120799704658,0.00012392722307190345,0.00057315947405958863,2.0997548836814514e-09,5.7954485579560117e-14,1.3995133256544815e-11,0.0,3.1304927593545577e-14,1.0273826924984053e-19,1.5236020768324576e-10,9.9370429132740399e-16,1.3705002804866413e-14,9.4918401628102247e-15,6.7115818393433154e-27,4.5789439259953216e-06,0.16755509926574305,1.2089688118871521e-09,5.4084999161772451e-06,0.00013956281536195553,5.7478310535209825e-10,4.6607966004782035e-05,5.7242790713824758e-09,2.5393234085087066e-12,0.00023306771755964804,2.6474593314725391e-08,6.9660646276864952e-08,5.1614935061480977e-10,5.3581032047207028e-13,3.4389985251645854e-07,9.6988965956345607e-14
0.00017065492452235864,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024886615049310105,0.099130168593244528,0.015036892206357098,1.1213644933611855e-05,0.001510662375678545,0.00012390573653935487,0.00057419630282960798,2.1043244565969447e-09,5.8046813268895548e-14,1.4007530624613778e-11,0.0,3.130157778804373e-14,1.0323571639335122e-19,1.5272964666348595e-10,9.946419398436008e-16,1.3736546895788311e-14,9.495580522472878e-15,6.7654845708389558e-27,4.5744100446850178e-06,0.16757947445568591,1.2088417649296177e-09,5.4088394511247449e-06,0.00013941478528898185,5.7407646693568268e-10,4.6554465494369886e-05,5.7176894147294866e-09,2.5392042870643311e-12,0.00023325940778713285,2.6496547038735836e-08,6.9710205187779921e-08,5.1745806428811477e-10,5.3680928239021516e-13,3.4475894644411543e-07,9.7104979193694601e-14
0.00017100759009901158,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024862330467726217,0.099128959838519784,0.015022815610049171,1.1252982012620763e-05,0.0015132101177081751,0.00012388430874825474,0.00057523226798719489,2.1088930671714592e-09,5.8139038650275275e-14,1.401990733715193e-11,0.0,3.1298237675616481e-14,1.0373441907157215e-19,1.5309906980558163e-10,9.9557854080853072e-16,1.3768086183487511e-14,9.4993114435007342e-15,6.8196955424569987e-27,4.5698905663897096e-06,0.16760377188939665,1.2087146571227626e-09,5.4091778180333456e-06,0.00013926724984624509,5.7337248243164118e-10,4.6501158925046552e-05,5.7111222093923818e-09,2.5390857592436143e-12,0.00023345065442228785,2.6518449937242622e-08,6.9759633411944352e-08,5.1876658007267601e-10,5.3780744399915822e-13,3.456180655694644e-07,9.7220838271577485e-14
0.00017136025567566452,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024838122990538627,0.099127752142027278,0.015008779581400894,1.1292356657009969e-05,0.0015157553142459634,0.00012386293958727802,0.00057626737174003295,2.1134607150532599e-09,5.8231162081662288e-14,1.4032263457084998e-11,0.0,3.1294907215116126e-14,1.0423437742857773e-19,1.5346847700709145e-10,9.965140957064947e-16,1.379962067406863e-14,9.5030329685427897e-15,6.8742157906119183e-27,4.5653854179311368e-06,0.16762799196230635,1.208587489687916e-09,5.409515024448442e-06,0.00013912020644253801,5.7267113582150671e-10,4.6448045143639593e-05,5.7045773426378549e-09,2.5389678188394734e-12,0.00023364145959698163,2.6540302254450837e-08,6.9808931663030142e-08,5.2007489777379698e-10,5.3880480698670504e-13,3.4647720944538724e-07,9.7336543730260382e-14
0.00017167765469465216,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024816401862134681,0.099126666117479084,0.014996181673596676,1.1327825887066953e-05,0.0015180438214679444,0.00012384375737757057,0.00057719823043308983,2.1175707747614126e-09,5.8313986296869533e-14,1.4043366410106513e-11,0.0,3.1291918019158011e-14,1.0468541367332375e-19,1.5380092977530916e-10,9.9735520195532307e-16,1.3827997619063207e-14,9.506374342512899e-15,6.9235493027121619e-27,4.5613429762638329e-06,0.16764972420900953,1.2084729890139374e-09,5.4098175241754907e-06,0.00013898828594558689,5.7204216613917148e-10,4.6400406628723927e-05,5.698705969422487e-09,2.5388621696467052e-12,0.0002338128085559449,2.6559926293439229e-08,6.9853189547742585e-08,5.2125221418890927e-10,5.3970175284722344e-13,3.4725045972816014e-07,9.7440547742975765e-14
0.0001719950537136398,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024794742588464067,0.099125580945465808,0.014983616314961531,1.1363325418182003e-05,0.0015203302793507679,0.00012382462248263876,0.00057812839476370579,2.1216800541677674e-09,5.8396728478945493e-14,1.4054452779276521e-11,0.0,3.1288936578220233e-14,1.0513746723687347e-19,1.5413336947599195e-10,9.9819546317740468e-16,1.3856370687683121e-14,9.5097081706863713e-15,6.9731349258440926e-27,4.5573120302873722e-06,0.16767139439584283,1.208358441896081e-09,5.4101190953045579e-06,0.00013885676005264943,5.7141530879366561e-10,4.6352922518636283e-05,5.6928525184731899e-09,2.5387569868941442e-12,0.00023398380318114944,2.657950973377148e-08,6.9897343241256312e-08,5.2242936987425491e-10,5.4059805511122244e-13,3.480237293769468e-07,9.7544428149528703e-14
0.00017231245273262744,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024773144888215137,0.09912449662380679,0.014971083359800774,1.1398855190625001e-05,0.0015226146937785696,0.00012380553481737566,0.00057905786632056532,2.1257885530351063e-09,5.8479388884612871e-14,1.406552260983023e-11,0.0,3.1285962862576637e-14,1.0559053822169622e-19,1.5446579603631795e-10,9.9903488045781039e-16,1.3884739884282043e-14,9.5130344835144762e-15,7.0229734174184896e-27,4.5532925277204115e-06,0.1676930028053123,1.2082438492016364e-09,5.4104197431599122e-06,0.00013872562691222349,5.7079055238104169e-10,4.6305591992573395e-05,5.6870169090169903e-09,2.5386522662120477e-12,0.00023415444499717857,2.6599052750087531e-08,6.9941393253273691e-08,5.2360636470413668e-10,5.4149371524604119e-13,3.4879701807153647e-07,9.7648185338106375e-14
0.00017262985175161508,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024751608481856431,0.099123413150330367,0.014958582663334958,1.1434415144907011e-05,0.0015248970706093041,0.00012378649429549337,0.00057998664668589602,2.1298962711321691e-09,5.8561967769277677e-14,1.4076575946804205e-11,0.0,3.1282996842588622e-14,1.0604462672945925e-19,1.5479820938404118e-10,9.9987345488258849e-16,1.391310521318393e-14,9.5163533112492609e-15,7.0730655354316583e-27,4.5492844166124065e-06,0.16771454971813479,1.2081292117909273e-09,5.4107194730095083e-06,0.00013859488468445958,5.7016788558219277e-10,4.6258414235879752e-05,5.6811990607211842e-09,2.5385480032796334e-12,0.00023432473551943919,2.6618555515975965e-08,6.9985340090216675e-08,5.2478319855786634e-10,5.4238873471977473e-13,3.4957032549349922e-07,9.7751819695130037e-14
0.00017294725077060272,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024730133091622218,0.099122330522873711,0.014946114081692474,1.1470005221778896e-05,0.0015271774156748969,0.00012376750082955366,0.00058091473743550857,2.1340032082335983e-09,5.8644465387038751e-14,1.4087612835037535e-11,0.0,3.128003848870585e-14,1.06499732861031e-19,1.5513060944748607e-10,1.0007111875387313e-15,1.3941466678683351e-14,9.519664683946274e-15,7.1234120384638871e-27,4.5452876453409302e-06,0.16773603541325291,1.2080145305173688e-09,5.4110182900678749e-06,0.00013846453154106955,5.6954729716191068e-10,4.6211388439989513e-05,5.6753988936910249e-09,2.5384441938224926e-12,0.00023449467625423444,2.6638018203982285e-08,7.0029184255253065e-08,5.2595987131970902e-10,5.4328311496592816e-13,3.503436513261718e-07,9.7855331605265874e-14
0.00017326464978959037,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024708718441498193,0.099121248739282797,0.014933677471902235,1.1505625362229978e-05,0.001529455734781389,0.00012374855433099858,0.00058184214013883733,2.1381093641198949e-09,5.8726881990697019e-14,1.4098633319173043e-11,0.0,3.1277087771467003e-14,1.0695585671648406e-19,1.554629961555426e-10,1.0015480795141516e-15,1.3969824285045858e-14,9.5229686314668557e-15,7.1740136856778581e-27,4.5413021626090057e-06,0.16775746016784882,1.2078998062272972e-09,5.4113161995015606e-06,0.00013833456566523448,5.6892877596791768e-10,4.6164513802369026e-05,5.6696163284674123e-09,2.5383408336094408e-12,0.00023466426869883495,2.6657440985617228e-08,7.0072926248322417e-08,5.2713638287882883e-10,5.4417685743329016e-13,3.5111699525464255e-07,9.7958721451436195e-14
0.000173582048808578,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024687364257207314,0.099120167797412326,0.014921272691886419,1.1541275507486665e-05,0.0015317320337090874,0.00012372965471017989,0.00058276885635898058,2.1422147385773666e-09,5.8809217831764651e-14,1.4109637443658469e-11,0.0,3.1274144661500695e-14,1.074129983950985e-19,1.5579536943766098e-10,1.0023841318976759e-15,1.3998178036508306e-14,9.5262651834795962e-15,7.2248712368171113e-27,4.5373279174424842e-06,0.16777882425735877,1.2077850397602109e-09,5.4116132064256856e-06,0.00013820498525152157,5.6831231093030132e-10,4.6117789526460031e-05,5.6638512860245611e-09,2.5382379184546154e-12,0.00023483351434155054,2.6676824031364887e-08,7.011656656616146e-08,5.2831273312923167e-10,5.4506996355519418e-13,3.5189035696573824e-07,9.8061989614829786e-14
