Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CO2X(24)
3.981016335724653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44183445335465543,0.077130182635881353,0.0069366575979081888,4.2344123526434741e-05,0.00075333721214515515,0.066340003047099749,0.03092324366035169,3.8475247690535989e-05,3.3558591975198178e-10,0.0018281247946719673,4.7296782223559103e-11,0.00055071701659015931,2.7423814417295238e-09,1.9876229335520146e-07,3.0970574212427356e-09,1.5846826291103945e-10,2.8829345497478021e-07,2.3536718209575098e-05,0.0055288132727252621,6.4900919065727848e-06,0.00059367977360605655,1.5080132874088985e-09,3.1548358584922226e-09,2.0484410666749328e-08,1.2535315743774344e-08,0.00010261990485637609,0.0029143462347977623,1.4326738574766943e-06,0.0013252772182251829,3.7247238860207327e-05,3.3740943376446948e-08,9.5590164093954678e-08,3.2372156322376569e-10,9.2802255915930224e-11
3.982180611517426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44183082914428179,0.077122212923771874,0.0069342484130097536,4.2342402449548868e-05,0.0007532811546653521,0.06635702882424846,0.030928132202230802,3.8468006916612572e-05,3.3581647907382005e-10,0.001827953940269819,4.7292217566933972e-11,0.00055074801625731298,2.7423765165334684e-09,1.9854889771537905e-07,3.0977212213286191e-09,1.5848280014741418e-10,2.8822297264588322e-07,2.3542658360115555e-05,0.0055281968298458396,6.4794850841469959e-06,0.00059374739277633527,1.5057396799658497e-09,3.153445400942604e-09,2.048707449860084e-08,1.2554328427893306e-08,0.00010276311352719424,0.0029180569817965178,1.4328846457222499e-06,0.0013256066616519073,3.7256639451083471e-05,3.373815554116714e-08,9.5604491410627869e-08,3.2380872495810516e-10,9.2793487070481811e-11
3.983344887310199e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44182720402966497,0.077114244034078724,0.0069318401043478558,4.2340681266015434e-05,0.00075322509878213107,0.066374052838905087,0.030933018963763777,3.8460767739123944e-05,3.3604709598850319e-10,0.0018277831052003421,4.7287654103175099e-11,0.00055077900964494982,2.7423716226043017e-09,1.9833589479631147e-07,3.0983848627837576e-09,1.5849732395443734e-10,2.8815260093863581e-07,2.3548597486593935e-05,0.0055275804437902266,6.4689043350103289e-06,0.00059381499322897467,1.5034714712658718e-09,3.1520555799844305e-09,2.0489742695232885e-08,1.2573352136997709e-08,0.00010290638035409016,0.0029217685543005134,1.4330953464539075e-06,0.0013259360615534637,3.7266038421308898e-05,3.373536775056932e-08,9.5618812780349879e-08,3.2389586964635123e-10,9.2784728696772439e-11
3.984509163102972e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44182357801151795,0.077106275966724855,0.006929432671600259,4.2338959976328817e-05,0.0007531690445039546,0.066391075091228324,0.030937903945676373,3.8453530156881495e-05,3.3627777047201324e-10,0.0018276122894509664,4.7283091830425692e-11,0.00055080999675561997,2.7423667598931534e-09,1.9812328383477037e-07,3.0990483456484326e-09,1.5851183433880699e-10,2.8808233955957144e-07,2.3554535589184661e-05,0.0055269641145641035,6.4583495694649789e-06,0.00059388257497142638,1.5012086429641603e-09,3.1506663953019883e-09,2.0492415257101511e-08,1.259238686985289e-08,0.00010304970531627733,0.0029254809516903396,1.433305959706906e-06,0.0013262654179339427,3.7275435771203496e-05,3.3732580005092534e-08,9.5633128205614741e-08,3.2398299729011793e-10,9.277598076298449e-11
3.985673438895745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44181995109055217,0.077098308721633188,0.0069270261144448314,4.233723858098169e-05,0.00075311299183925624,0.06640809558137685,0.030942787148693762,3.8446294168700688e-05,3.3650850250033145e-10,0.0018274414930091723,4.727853074683587e-11,0.00055084097759187098,2.7423619283513192e-09,1.9791106406894761e-07,3.0997116699628915e-09,1.58526331307214e-10,2.8801218821631966e-07,2.3560472668087821e-05,0.0055263478421731403,6.4478206982166692e-06,0.00059395013801119491,1.4989511767842822e-09,3.1492778465823869e-09,2.0495092184737739e-08,1.26114326252004e-08,0.00010319308839292059,0.0029291941733471725,1.4335164855168793e-06,0.0013265947307974358,3.7284831501061145e-05,3.3729792305184156e-08,9.5647437688778625e-08,3.2407010788798804e-10,9.276724323142974e-11
3.986837714688518e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44181632326747861,0.07709034229872673,0.0069246204325595544,4.2335517080465075e-05,0.00075305694079644031,0.066425114309509245,0.030947668573540504,3.843905977340117e-05,3.3673929204943779e-10,0.0018272707158624899,4.7273970850562701e-11,0.0005508719521562476,2.7423571279300557e-09,1.9769923473845304e-07,3.1003748357673476e-09,1.5854081486634205e-10,2.879421466175997e-07,2.3566408723506355e-05,0.0055257316266229851,6.4373176323723953e-06,0.00059401768235573459,1.496699054540056e-09,3.147889933511296e-09,2.0497773478621641e-08,1.2630489401797162e-08,0.00010333652956323669,0.002932908218652676,1.4337269239192763e-06,0.0013269240001480313,3.729422561117245e-05,3.3727004651285581e-08,9.5661741232291335e-08,3.2415720144072393e-10,9.2758516065580334e-11
3.988001990481291e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418126945430072,0.077082376697928445,0.0069222156256225197,4.2333795475268348e-05,0.00075300089138388303,0.066442131275784022,0.03095254822094062,3.8431826969806712e-05,3.3697013909531078e-10,0.0018270999579985006,4.7269412139770083e-11,0.00055090292045129258,2.7423523585809985e-09,1.974877950843126e-07,3.1010378431019767e-09,1.585552850228679e-10,2.8787221447321431e-07,2.3572343755610685e-05,0.0055251154679192786,6.4268402834381707e-06,0.00059408520801246972,1.4944522581351278e-09,3.1465026557731696e-09,2.0500459139191825e-08,1.2649557198411258e-08,0.00010348002880647526,0.0029366230869890112,1.4339372749491718e-06,0.0013272532259898178,3.7303618101860132e-05,3.3724217043829605e-08,9.56760388386718e-08,3.2424427795062508e-10,9.2749799235155903e-11
3.989166266274064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44180906491784661,0.077074411919161326,0.0069198116933119223,4.2332073765879229e-05,0.00075294484360993199,0.066459146480359679,0.030957426091617491,3.8424595756745162e-05,3.3720104361392797e-10,0.0018269292194048336,4.7264854612628784e-11,0.00055093388247954677,2.7423476202559767e-09,1.9727674434896585e-07,3.1017006920069223e-09,1.5856974178346122e-10,2.8780239149404347e-07,2.357827776459686e-05,0.0055244993660676358,6.4163885633168414e-06,0.00059415271498889613,1.4922107695353649e-09,3.1451160130561282e-09,2.0503149166987165e-08,1.2668636013778925e-08,0.00010362358610181746,0.0029403387777389429,1.4341475386421497e-06,0.0013275824083268804,3.7313008973420924e-05,3.3721429483260363e-08,9.5690330510253731e-08,3.2433133741583775e-10,9.2741092703251345e-11
3.9903305420668374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418054343927052,0.077066447962348378,0.0069174086353060741,4.2330351952783821e-05,0.0007528887974829067,0.066476159923394659,0.030962302186293943,3.8417366133048442e-05,3.3743200558126548e-10,0.00182675850006917,4.726029826731637e-11,0.00055096483824354763,2.7423429129068155e-09,1.9706608177626409e-07,3.1023633825222939e-09,1.5858418515478469e-10,2.8773267739203884e-07,2.3584210750674656e-05,0.0055238833210736644,6.4059623843058476e-06,0.00059422020329245862,1.4899745707951047e-09,3.1437300050469795e-09,2.0505843562496605e-08,1.2687725846652065e-08,0.00010376720142849891,0.0029440552902857127,1.4343577150336653e-06,0.0013279115471633049,3.7322398226137402e-05,3.3718641970016937e-08,9.5704616249461545e-08,3.2441837983674342e-10,9.2732396432295858e-11
3.9914948178596105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44180180296829002,0.077058484827412621,0.006915006451283387,4.2328630036466586e-05,0.00075283275301109797,0.066493171605047377,0.03096717650569222,3.8410138097552551e-05,3.3766302497329854e-10,0.001826587799979238,4.7255743102017237e-11,0.00055099578774583143,2.7423382364857024e-09,1.9685580661146793e-07,3.1030259146881652e-09,1.5859861514349408e-10,2.8766307188021699e-07,2.3590142714011002e-05,0.0055232673329429528,6.3955616590950152e-06,0.00059428767293055003,1.4877436440637052e-09,3.1423446314301344e-09,2.0508542326135162e-08,1.2706826695803476e-08,0.00010391087476580932,0.0029477726240130348,1.4345678041585979e-06,0.0013282406425031751,3.7331785860334644e-05,3.3715854504525158e-08,9.5718896058850398e-08,3.2450540521662346e-10,9.2723710393638917e-11
3.9926590936523836e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44179817064530735,0.077050522514277089,0.0069126051409223871,4.2326908017410374e-05,0.00075277671020276891,0.066510181525476122,0.030972049050533978,3.8402911649097544e-05,3.3789410176600096e-10,0.0018264171191228157,4.7251189114922477e-11,0.0005510267309889312,2.7423335909449753e-09,1.9664591810124534e-07,3.1036882885445766e-09,1.586130317562383e-10,2.8759357467265458e-07,2.3596073654795444e-05,0.0055226514016810746,6.3851863007644203e-06,0.00059435512391065916,1.4855179715453807e-09,3.1409598918946779e-09,2.0511245458449224e-08,1.2725938559964e-08,0.00010405460609294529,0.0029514907783052455,1.4347778060524679e-06,0.0013285696943505741,3.7341171876314688e-05,3.3713067087225676e-08,9.5733169940732862e-08,3.2459241355316843e-10,9.2715034551611473e-11
3.993823369445157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44179453742446251,0.077042561022864747,0.0069102047039017083,4.2325185896096441e-05,0.0007527206690661546,0.066527189684839186,0.0309769198215403,3.8395686786527491e-05,3.3812523593534561e-10,0.0018262464574877308,4.7246636304230006e-11,0.00055105766797537844,2.7423289762369821e-09,1.9643641549366917e-07,3.1043505041315373e-09,1.5862743499965941e-10,2.8752418548448089e-07,2.3602003573246322e-05,0.0055220355272935862,6.3748362227822144e-06,0.00059442255624022494,1.4832975355292361e-09,3.1395757861288531e-09,2.0513952959944605e-08,1.2745061437878052e-08,0.00010419839538915595,0.0029552097525471521,1.4349877207507898e-06,0.0013288987027095826,3.7350556274350415e-05,3.371027971855656e-08,9.5747437897491984e-08,3.2467940484601924e-10,9.2706368867025534e-11
3.99498764523793e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44179090330646026,0.077034600353098753,0.0069078051399000936,4.2323463673004371e-05,0.0007526646296094619,0.066544196083294843,0.030981788819431703,3.838846350869046e-05,3.383564274573039e-10,0.0018260758150618582,4.7242084668144371e-11,0.00055108859870770194,2.7423243923144911e-09,1.9622729803821529e-07,3.1050125614890223e-09,1.5864182488039262e-10,2.8745490403187321e-07,2.3607932469529003e-05,0.0055214197097860343,6.3645113390024161e-06,0.00059448996992660498,1.4810823184076554e-09,3.1381923138168418e-09,2.0516664831006948e-08,1.2764195328325024e-08,0.00010434224263377476,0.0029589295461240036,1.4351975482882246e-06,0.0013292276675842814,3.7359939054767295e-05,3.3707492398935991e-08,9.5761699931730075e-08,3.2476637909974895e-10,9.2697713312695783e-11
3.996151921030703e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44178726829200393,0.0770266405049021,0.0069054064485963946,4.2321741348612216e-05,0.00075260859184087046,0.066561200721001204,0.030986656044928108,3.8381241814438554e-05,3.3858767630784622e-10,0.0018259051918331226,4.7237534204876845e-11,0.00055111952318842832,2.74231983913036e-09,1.9601856498576015e-07,3.1056744606569693e-09,1.5865620140506652e-10,2.8738573003205067e-07,2.3613860343823147e-05,0.005520803949163944,6.3542115636628522e-06,0.00059455736497728007,1.4788723026198967e-09,3.1368094746485275e-09,2.0519381072187101e-08,1.2783340230031057e-08,0.00010448614780601423,0.0029626501584216901,1.4354072887001954e-06,0.0013295565889787492,3.7369320217876081e-05,3.3704705128800589e-08,9.5775956045746049e-08,3.2485333631169068e-10,9.2689067854913526e-11
3.997316196823476e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417836323817963,0.077018681478197876,0.0069030086296695712,4.2320018923396407e-05,0.0007525525557685323,0.066578203598116448,0.030991521498748897,3.8374021702627816e-05,3.3881898246294173e-10,0.0018257345877894953,4.7232984912645364e-11,0.00055115044142008151,2.742315316637404e-09,1.9581021558857889e-07,3.1063362016752875e-09,1.5867056458030269e-10,2.8731666320326803e-07,2.3619787196356557e-05,0.0055201882454328291,6.3439368113830285e-06,0.00059462474139968977,1.4766674706835989e-09,3.1354272683139617e-09,2.0522101684017594e-08,1.2802496141730008e-08,0.00010463011088513117,0.0029663715888265762,1.4356169420223419e-06,0.0013298854668970645,3.7378699763939075e-05,3.3701917908588893e-08,9.5790206241861065e-08,3.2494027648026504e-10,9.2680432452360857e-11
3.998480472616249e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177999557653935,0.077010723272909171,0.0069006116827986918,4.2318296397831792e-05,0.00075249652140057133,0.066595204714798684,0.030996385181612865,3.8366803172118269e-05,3.3905034589855862e-10,0.0018255640029189966,4.7228436789674457e-11,0.00055118135340518379,2.7423108247889714e-09,1.9560224910034289e-07,3.1069977845838521e-09,1.5868491441271638e-10,2.8724770326481052e-07,2.3625713027296083e-05,0.0055195725985981835,6.3336869971619317e-06,0.0005946920992011516,1.4744678052317326e-09,3.1340456944969082e-09,2.0524826666848506e-08,1.2821663062209995e-08,0.00010477413185050671,0.0029700938367254216,1.4358265082890823e-06,0.0013302143013433031,3.7388077693279072e-05,3.3699130738710891e-08,9.5804450522736133e-08,3.2502719961169707e-10,9.2671807078931659e-11
3.999644748409022e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177635787693398,0.077002765888959032,0.0068982156076629365,4.2316573772391618e-05,0.00075244048874508493,0.066612204071205897,0.031001247094238224,3.8359586221773886e-05,3.3928176659066371e-10,0.0018253934372096945,4.72238898341953e-11,0.00055121225914625473,2.7423063635384885e-09,1.9539466477611777e-07,3.1076592094225039e-09,1.5869925090891603e-10,2.8717884993698781e-07,2.3631637836807681e-05,0.0055189570086654968,6.3234620363760373e-06,0.00059475943838913623,1.4722732889361127e-09,3.1326647528877567e-09,2.0527556021229241e-08,1.2840840990193962e-08,0.0001049182106813709,0.0029738169015056551,1.4360359875356885e-06,0.0013305430923215417,3.7397454006219434e-05,3.369634361959795e-08,9.5818688890670416e-08,3.2511410570320109e-10,9.2663191703827116e-11
4.000809024201795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177271928368023,0.076994809326270605,0.0068958204039415889,4.2314851047547635e-05,0.00075238445781014248,0.066629201667496085,0.031006107237342647,3.8352370850462557e-05,3.3951324451522266e-10,0.001825222890649704,4.7219344044445625e-11,0.00055124315864581196,2.7423019328391842e-09,1.951874618723611e-07,3.1083204762310536e-09,1.5871357407550347e-10,2.8711010294112834e-07,2.3637561625128549e-05,0.0055183414756402281,6.3132618447772428e-06,0.00059482675897109096,1.4700839045358533e-09,3.1312844431788608e-09,2.0530289747732021e-08,1.2860029924401059e-08,0.00010506234735698092,0.0029775407825551894,1.4362453797980059e-06,0.0013308718398358536,3.7406828703011927e-05,3.3693556551691175e-08,9.5832921347896045e-08,3.2520099475130103e-10,9.2654586283150873e-11
4.001973299994568e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176907979747748,0.07698685358476702,0.0068934260713140478,4.2313128223769919e-05,0.00075232842860378638,0.066646197503827206,0.031010965611643251,3.8345157057056094e-05,3.3974477964820029e-10,0.0018250523632271877,4.7214799418669682e-11,0.0005512740519063704,2.7422975326449579e-09,1.9498063964692031e-07,3.1089815850492802e-09,1.58727883919074e-10,2.8704146199957401e-07,2.3643484392431585e-05,0.005517725999527834,6.3030863384906464e-06,0.00059489406095428914,1.467899634902098e-09,3.1299047650534302e-09,2.0533027846665704e-08,1.2879229863630276e-08,0.00010520654185676956,0.0029812654792622777,1.4364546851102032e-06,0.0013312005438903126,3.7416201783972183e-05,3.369076953539188e-08,9.5847147897142227e-08,3.2528786676424692e-10,9.2645990791148324e-11
4.003137575787341e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176543941902408,0.076978898664371367,0.0068910326094598125,4.231140530152709e-05,0.00075227240113403279,0.066663191580357162,0.031015822217856558,3.8337944840430181e-05,3.3997637196555992e-10,0.001824881854930355,4.7210255955118321e-11,0.00055130493893044269,2.7422931629098618e-09,1.9477419735903039e-07,3.1096425359169275e-09,1.5874218044621641e-10,2.869729268356743e-07,2.3649406138864961e-05,0.0055171105803337511,6.2929354340126461e-06,0.00059496134434618684,1.4657204629379383e-09,3.1285257182018828e-09,2.0535770318568303e-08,1.2898440806604105e-08,0.00010535079415998765,0.0029849909910158643,1.4366639035073109e-06,0.001331529204488991,3.7425573249440214e-05,3.3687982571124311e-08,9.5861368540732346e-08,3.2537472173959637e-10,9.263740520111021e-11
4.004301851580114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417617981490175,0.076970944565006805,0.0068886400180584988,4.230968228128614e-05,0.00075221637540886957,0.066680183897243714,0.031020677056698545,3.8330734199464402e-05,3.4020802144326398e-10,0.0018247113657474628,4.7205713652048839e-11,0.00055133581972053973,2.7422888235875065e-09,1.9456813426931196e-07,3.1103033288737072e-09,1.5875646366351301e-10,2.8690449717378089e-07,2.3655326864673701e-05,0.0055164952180634021,6.2828090482089292e-06,0.00059502860915424869,1.4635463715959242e-09,3.1271473023194784e-09,2.0538517164068003e-08,1.2917662752021634e-08,0.00010549510424588371,0.0029887173172054061,1.4368730350254829e-06,0.0013318578216359597,3.74349430996588e-05,3.3685195659334694e-08,9.5875583280774971e-08,3.2546155967106445e-10,9.2628829466300281e-11
