Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),CHOX(61),COX(58),CO2X(24)
4.026367617306085e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932728173079969,0.099987351122453105,0.099998152637818583,4.0650953936728315e-24,1.2036453868108283e-19,6.8475225926790228e-18,3.5224635940860171e-17,8.5675981492679995e-22,3.1471600169049679e-23,1.5753513283657855e-15,1.5683486109571991e-52,2.1180082272017427e-16,6.5212948852562358e-35,4.1492585385113689e-27,1.9598023535616309e-34,6.455739452345144e-37,2.6506019001117604e-22,1.3619008128861047e-40,1.2648791522005952e-05,3.6947243602196655e-06,2.5591749217582862e-11,1.6954675893491106e-15,2.6729319407048508e-10,6.2258492605156456e-16,2.3252391307042499e-14,6.0406737134818496e-11,9.2473810965808013e-16,9.5212762883687001e-22,1.3939542967171548e-20,1.2364523122220569e-26,1.1488906960747523e-23,2.6577734986291246e-24
4.0862140872137584e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932703908814533,0.099987163398236087,0.099998125181127107,4.43487000938159e-24,1.2421727178248823e-19,6.9990541779825102e-18,3.7642779742188206e-17,8.7834316200149754e-22,3.2614755899190459e-23,1.6066579920220721e-15,1.7133085094924408e-52,2.1501772355888152e-16,6.8737968019665941e-35,4.2949133874519687e-27,2.1344382264295751e-34,7.0070412093175972e-37,2.7330107495487791e-22,1.4582498211657674e-40,1.2836514425889695e-05,3.7496377431106296e-06,2.5657718477794065e-11,1.7217878402493366e-15,2.7234759574658094e-10,6.2418982630205764e-16,2.3313676212076143e-14,6.1653747691248368e-11,9.7273681307933283e-16,9.8852417738605233e-22,1.4167964584565262e-20,1.3254572685590165e-26,1.2323594076386654e-23,2.8527681133917225e-24
4.146060557121432e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932679645390158,0.099986975682332932,0.099998097724489199,4.8315402664761388e-24,1.2813265747096249e-19,7.1515482834762023e-18,4.0185390517163759e-17,9.0003595139477896e-22,3.3780431400447473e-23,1.6380360289955693e-15,1.8690478638178701e-52,2.1823687706957096e-16,7.2393075658451434e-35,4.4431953401638754e-27,2.321519013729936e-34,7.5958797763716501e-37,2.8167395627062639e-22,1.5597639169061468e-40,1.3024229014916939e-05,3.8045510188184527e-06,2.5721540674493237e-11,1.7481789638693211e-15,2.7741247973266511e-10,6.2574249239723778e-16,2.3373098414025073e-14,6.2903915224708876e-11,1.0224014895003774e-15,1.0257138736232321e-21,1.439669410822928e-20,1.419280170383271e-26,1.3203944797162085e-23,3.0585191163536163e-24
4.2059070270291056e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932655382806832,0.099986787974743266,0.099998070267904901,5.2565767136250827e-24,1.3211078045452094e-19,7.3050066859273462e-18,4.2856751092047497e-17,9.2183491248760161e-22,3.4968677100567845e-23,1.6694831323097117e-15,2.0361754399150504e-52,2.2145828789567879e-16,7.6180822075019924e-35,4.5941040519491579e-27,2.5217116312287597e-34,8.2241712071999147e-37,2.9017903567852509e-22,1.6666321055015075e-40,1.3211935289455053e-05,3.8594641873463355e-06,2.5783317779387118e-11,1.7746002114771803e-15,2.8248754092673917e-10,6.2724540511296964e-16,2.3429858307231615e-14,6.4157138522551555e-11,1.0737609313867577e-15,1.0637015254806853e-21,1.4625734220242592e-20,1.5180959392416469e-26,1.4131639990137515e-23,3.2754237103075309e-24
4.265753496936779e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893263112106455,0.099986600275466686,0.099998042811374199,5.7115037203739586e-24,1.3615172545420732e-19,7.4594317186812099e-18,4.5661217583229123e-17,9.4373691740900244e-22,3.6179541810499544e-23,1.7009971044964671e-15,2.2153235295037267e-52,2.2468196054590706e-16,8.010376138989119e-35,4.7476299773422557e-27,2.7357069651440393e-34,8.8938969372321834e-37,2.9881651299614936e-22,1.7790470645826075e-40,1.3399633249871379e-05,3.9143772486969292e-06,2.5843146923306052e-11,1.8010146643064544e-15,2.8757248664410949e-10,6.28700927455566e-16,2.3485257667041588e-14,6.541331911160748e-11,1.1268438831529647e-15,1.1024919499888321e-21,1.4855087409744329e-20,1.6220826417059443e-26,1.5108391716857952e-23,3.5038863432796788e-24
4.325599966844453e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893260686016329,0.099986412584502873,0.099998015354897052,6.1979004365861691e-24,1.4025557743871442e-19,7.6148262460496454e-18,4.8603219285430375e-17,9.6573897574682637e-22,3.7413072800755242e-23,1.7325758524235896e-15,2.407148429429423e-52,2.279078994005641e-16,8.4164451437953515e-35,4.9037783441239778e-27,2.9642202950715188e-34,9.6071048793896621e-37,3.0758657578192914e-22,1.8972051493453245e-40,1.3587322896533247e-05,3.9692902028736646e-06,2.5901120624873259e-11,1.8274948378256062e-15,2.9266703879676052e-10,6.3011131025694862e-16,2.3539728700948534e-14,6.6672364000467986e-11,1.1816790406458888e-15,1.1420899761455962e-21,1.5084749782025026e-20,1.7314214379401641e-26,1.6135943189294018e-23,3.7443186792462709e-24
4.3854464367521265e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932582600103057,0.099986224901851412,0.0999979878984735,6.7174018121668e-24,1.4442242150489875e-19,7.7711936385977257e-18,5.1687258542706098e-17,9.8783822847831428e-22,3.8669315878350298e-23,1.7642173820829844e-15,2.6123309539368251e-52,2.3113610871796579e-16,8.8365453711823787e-35,5.0625626202168783e-27,3.2079917519458421e-34,1.0365910587948878e-36,3.1648941696635266e-22,2.0213063981605398e-40,1.3775004229807967e-05,4.024203049880505e-06,2.5957327020890348e-11,1.8540462919251564e-15,2.9777093439732952e-10,6.3147869772688832e-16,2.35918153244166e-14,6.793418646781505e-11,1.238295056241352e-15,1.182500447809087e-21,1.5314721260265678e-20,1.8462967943733702e-26,1.7216068720841441e-23,3.9971395889740417e-24
4.4452929066598e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932558340883835,0.099986037227511981,0.099997960442103531,7.2716995214576656e-24,1.486523426494375e-19,7.9285377507765029e-18,5.4917910634955296e-17,1.0100319431364496e-21,3.9948315452760851e-23,1.7959197941228374e-15,2.8315769019505676e-52,2.3436659263996377e-16,9.2709333290965802e-35,5.2239802775419173e-27,3.4677867296873231e-34,1.1172498316138492e-36,3.2552523706893927e-22,2.151554537508173e-40,1.3962677250062847e-05,4.0791157897205549e-06,2.6011850063844137e-11,1.8805850488781855e-15,3.0288392117488048e-10,6.3280513225107692e-16,2.3641987412294075e-14,6.9198702050665864e-11,1.2967205360018362e-15,1.2237282261821318e-21,1.5545007005932626e-20,1.9668964020080388e-26,1.8350573681208802e-23,4.2627751359647863e-24
4.505139376567474e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932534082505601,0.099985849561484166,0.099997932985787144,7.8625429289084166e-24,1.5294542597315837e-19,8.0868628979656514e-18,5.8299823653706954e-17,1.0323175085443127e-21,4.1250114602067763e-23,1.8276812793671445e-15,3.0656175469238515e-52,2.3759935519745319e-16,9.7198658797330019e-35,5.3880266309598387e-27,3.7443963138205808e-34,1.2029122120009279e-36,3.3469422361466797e-22,2.2881569871290166e-40,1.415034195766516e-05,4.1340284223966796e-06,2.6064769719970918e-11,1.9071453251982481e-15,3.080057575867279e-10,6.3409255927595777e-16,2.3691827049742284e-14,7.046582916006677e-11,1.3569840336088506e-15,1.2657781923058184e-21,1.5775605367992973e-20,2.0934109039911666e-26,1.9541294447890677e-23,4.5416585535068498e-24
4.564985846475147e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932509824968355,0.099985661903767648,0.099997905529524339,8.4917400317027741e-24,1.573017568321354e-19,8.246173836789816e-18,6.1837718382359191e-17,1.054692430085706e-21,4.2574755134762735e-23,1.8595001146291012e-15,3.3152101178346655e-52,2.4083440031549014e-16,1.0183600234350104e-34,5.5547146514783831e-27,4.0386377026241131e-34,1.2938106938038952e-36,3.4399655905647319e-22,2.4313248649578356e-40,1.4337998352982178e-05,4.1889409479127324e-06,2.6116162154331171e-11,1.9338014750883072e-15,3.131362161697112e-10,6.3534283178282285e-16,2.3740200141912259e-14,7.1735492724400873e-11,1.4191140560067659e-15,1.3086552493930055e-21,1.6006512289723108e-20,2.2260341535476052e-26,2.0790098358352236e-23,4.8342302239169306e-24
4.624832316382821e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932485568272065,0.09998547425436205,0.099997878073315116,9.161158259190247e-24,1.6172142052116029e-19,8.4064757485761351e-18,6.5536388189455555e-17,1.0771543256977244e-21,4.3922277640468837e-23,1.8913746592753908e-15,3.5811382083009073e-52,2.4407173181754206e-16,1.0662393949951992e-34,5.7240496517614087e-27,4.3513545652760499e-34,1.3901849506584407e-36,3.5343244130434285e-22,2.581272991306602e-40,1.4525646436381147e-05,4.2438533662722632e-06,2.6166099882687833e-11,1.9604614259227918e-15,3.1827508027373186e-10,6.3655771391430617e-16,2.3786273782703616e-14,7.3007621020137872e-11,1.4831390648466861e-15,1.3523643247440811e-21,1.6237733348487318e-20,2.3649634433709425e-26,2.2098883668533062e-23,5.1409376746413308e-24
4.6846787862904945e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893246131241673,0.099985286613266972,0.099997850617159476,9.872725799080967e-24,1.6620450224406249e-19,8.5677742120869957e-18,6.940069886233033e-17,1.0997009191659496e-21,4.5292721570198658e-23,1.9233033497896578e-15,3.8642124593467289e-52,2.4731135343219784e-16,1.1156504926539371e-34,5.8960165875165699e-27,4.6834176405526169e-34,1.4922819879364024e-36,3.6300206240462785e-22,2.7382198957394296e-40,1.47132862082293e-05,4.298765677477598e-06,2.6214652011832178e-11,1.9870809107731347e-15,3.2342214072676463e-10,6.3773888690228866e-16,2.3831916007242646e-14,7.4282143031761477e-11,1.5490874719697018e-15,1.3969103727873017e-21,1.6469271455579371e-20,2.5103990417084722e-26,2.3469579483580347e-23,5.4622355525975894e-24
4.744525256198168e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932437057402327,0.099985098980482093,0.099997823161057389,1.0628432400972801e-23,1.7075108758967655e-19,8.730075188306413e-18,7.3435588504614791e-17,1.1223300365654861e-21,4.6686125282482618e-23,1.9552846966478764e-15,4.1652709745248505e-52,2.5055326879696996e-16,1.1666191403439903e-34,6.070621522755354e-27,5.0357250999797247e-34,1.6003562348659632e-36,3.7270558747499984e-22,2.9023878212013102e-40,1.4900917668893854e-05,4.3536778815320409e-06,2.6261884377713344e-11,2.013877091785085e-15,3.285772005773669e-10,6.3888795249671902e-16,2.3876325329593612e-14,7.5558993684101362e-11,1.61698764074076e-15,1.4422983768292676e-21,1.6701114329307247e-20,2.6625440912720785e-26,2.4904145715102655e-23,5.7985856053574283e-24
4.804371726105842e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932412803228841,0.099984911356006997,0.099997795705008885,1.1430330227997712e-23,1.7536126217106729e-19,8.8933850056702925e-18,7.7646067418079169e-17,1.1450396025835812e-21,4.8102526087940189e-23,1.9873172812992009e-15,4.4851797648303817e-52,2.5379748146202679e-16,1.2191711957590619e-34,6.2478826682492313e-27,5.4092029167097344e-34,1.7146696423726209e-36,3.8254321952816897e-22,3.0740027283424592e-40,1.5088540818742012e-05,4.4085899784399407e-06,2.6307859678902428e-11,2.0406779404328936e-15,3.3374007229142629e-10,6.4000643596488513e-16,2.3919084212922906e-14,7.6838110655399069e-11,1.6868678859030662e-15,1.4885333507497032e-21,1.6933272077542329e-20,2.8216053556270582e-26,2.6404573034918833e-23,6.1504566689727183e-24
4.8642181960135154e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932388549896254,0.099984723739841339,0.099997768249013949,1.2280534907157039e-23,1.8003511156570663e-19,9.0577103422063959e-18,8.203721796899046e-17,1.1678276358576456e-21,4.9541960303364375e-23,2.0193997525023955e-15,4.8248332987204239e-52,2.5704399489471542e-16,1.2733325503011923e-34,6.4278037671234873e-27,5.8048053501278061e-34,1.8354918037223418e-36,3.9251514659974351e-22,3.2532943008821472e-40,1.5276155658140959e-05,4.4635019682046839e-06,2.6352637638542389e-11,2.0674523898838979e-15,3.3891057557470653e-10,6.4109579026512488e-16,2.3961320492363705e-14,7.8119433053934192e-11,1.7587564732693781e-15,1.5356203410640471e-21,1.7165746775188202e-20,2.9877926540168735e-26,2.7972882818452633e-23,6.518324648448279e-24
4.924064665921189e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932364297404534,0.099984536131984769,0.099997740793072581,1.3181226447025088e-23,1.8477272144089605e-19,9.2230582100216377e-18,8.6614194463661421e-17,1.1906922448878785e-21,5.1004463298168175e-23,2.0515308231796501e-15,5.185154984206943e-52,2.6029281248340766e-16,1.3291291291187003e-34,6.6103835047664409e-27,6.2235153614127319e-34,1.9631000599129934e-36,4.0262154318516588e-22,3.4404959503310021e-40,1.5463762187457866e-05,4.5184138508292426e-06,2.6396275143427792e-11,2.0942967618411173e-15,3.4408853990209165e-10,6.4215739938620808e-16,2.4002774473909547e-14,7.9402904211847586e-11,1.8326816187089681e-15,1.5835644286945073e-21,1.7398533158461998e-20,3.1613187767988078e-26,2.9611127094436343e-23,6.902672503581994e-24
4.9839111358288626e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932340045753674,0.099984348532436887,0.099997713337184782,1.4134650003184491e-23,1.8957417758043701e-19,9.389435943894904e-18,9.1382223053106668e-17,1.2136316252635911e-21,5.24900695313738e-23,2.08370926791102e-15,5.5670975721867e-52,2.6354393754058588e-16,1.3865868908058478e-34,6.795629292916087e-27,6.6663449600033279e-34,2.0977795876800004e-36,4.1286259369516258e-22,3.6358448198828632e-40,1.5651360407059878e-05,4.5733256263171786e-06,2.6438826354766487e-11,2.1212003410684985e-15,3.4927380373048649e-10,6.4319258095100745e-16,2.4042488213966184e-14,8.0688470885092461e-11,1.9086714938100621e-15,1.6323707303856622e-21,1.7631632091751471e-20,3.3423997806008401e-26,3.132138850296948e-23,7.3039902331793222e-24
5.043757605736536e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932315794943647,0.099984160941197359,0.099997685881350551,1.5143116998135566e-23,1.9443956564438379e-19,9.5568511833402766e-18,9.6346601581070314e-17,1.2366440549226745e-21,5.3998812603409265e-23,2.1159339194258411e-15,5.9716437500132542e-52,2.6679737330718156e-16,1.4457318276080389e-34,6.9835305433247573e-27,7.1343357067467973e-34,2.2398235281955691e-36,4.2323848860688179e-22,3.83958179016617e-40,1.5838950317314143e-05,4.6282372946710788e-06,2.6480342863277746e-11,2.1480832938753701e-15,3.5446621137552768e-10,6.4420259004726561e-16,2.4081425544197225e-14,8.1976080478318737e-11,1.9867542200295928e-15,1.6820444006882586e-21,1.7865048503032908e-20,3.5312549690634501e-26,3.3105780233519981e-23,7.7227748660870222e-24
5.10360407564421e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932291544974431,0.099983973358265782,0.099997658425569888,1.620900604503864e-23,1.9936897151937248e-19,9.7253118590225125e-18,1.0151269946627025e-16,1.2597278908520576e-21,5.5530725296237205e-23,2.1482036658844955e-15,6.3998066347501093e-52,2.7005312295590367e-16,1.5065899653212574e-34,7.1740874399109482e-27,7.6285591318192892e-34,2.3895330934905073e-36,4.3374940358779051e-22,4.0519514839569119e-40,1.6026531918587771e-05,4.6831488558940255e-06,2.6520873809355186e-11,2.1750078518428246e-15,3.5966561460491095e-10,6.4518862221298212e-16,2.4120307105338841e-14,8.326568308967908e-11,2.066957867321379e-15,1.7325906335033627e-21,1.8098779075082725e-20,3.728106585759614e-26,3.4966445973985049e-23,8.1595304286550529e-24
5.1634505455518834e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932267295846004,0.099983785783641824,0.099997630969842793,1.7334763941203865e-23,2.0436248134951752e-19,9.8948261803275928e-18,1.0688595756839334e-16,1.2828815652586076e-21,5.70858396144455e-23,2.1805174480950353e-15,6.8526303056768225e-52,2.7331118959464622e-16,1.5691873635304414e-34,7.3673179110810194e-27,8.1501171932385765e-34,2.5472176807383648e-36,4.4439551413822223e-22,4.2732022713214498e-40,1.6214105211247877e-05,4.7380603099900971e-06,2.656046600610798e-11,2.2020321616855804e-15,3.6487187421562757e-10,6.4615181632880092e-16,2.415781016878427e-14,8.4557233187957267e-11,2.1493104607668956e-15,1.7840146636666414e-21,1.8332820628450097e-20,3.9331801235787245e-26,3.6905559855088172e-23,8.6147679371798959e-24
5.223297015459557e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932243047558331,0.099983598217325109,0.099997603514169239,1.8522906410816578e-23,2.0942018114537959e-19,1.0065402625491105e-17,1.1247188809093517e-16,1.3061035831192487e-21,5.8664186814469187e-23,2.212874257533755e-15,7.3311902053144559e-52,2.7657157626895222e-16,1.6335501155939638e-34,7.5632281372126008e-27,8.7001426115804566e-34,2.7131949579288983e-36,4.5517701229806965e-22,4.5035862734533226e-40,1.6401670195661538e-05,4.7929716569628573e-06,2.6599164026861517e-11,2.2290415308775854e-15,3.7008485634881538e-10,6.4709325672875715e-16,2.4194159997787136e-14,8.5850685933707666e-11,2.233839978818783e-15,1.836321768079274e-21,1.8567180027785248e-20,4.1467044228207837e-26,3.8925326408982456e-23,9.0890053895396091e-24
5.2831434853672307e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932218800111409,0.099983410659315236,0.099997576058549253,1.9776019405369784e-23,2.1454215693966896e-19,1.023704992496605e-17,1.1827607441522166e-16,1.3293925177237978e-21,6.0265797453859343e-23,2.245273133007842e-15,7.8365938438272303e-52,2.7983428596611511e-16,1.6997043488773356e-34,7.7618137603526442e-27,9.2797994681063021e-34,2.887791013717489e-36,4.6609407279363245e-22,4.7433593694348952e-40,1.6589226872195828e-05,4.8478828968151163e-06,2.6637010352687289e-11,2.2560887629732635e-15,3.7530443258557058e-10,6.4801397694880171e-16,2.4230251105576736e-14,8.7145997910470631e-11,2.3205743507616635e-15,1.889517267621456e-21,1.88018545392413e-20,4.3689111992337633e-26,4.1027980496685704e-23,9.582767739602093e-24
5.342989955274904e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932194553505192,0.099983223109611885,0.099997548602982822,2.1096759936631848e-23,2.1972849497676908e-19,1.0409777052053174e-17,1.2430417098743939e-16,1.3527470078941846e-21,6.1890701419935762e-23,2.2777131587145168e-15,8.3699812545604732e-52,2.8309932161754906e-16,1.7676762250386498e-34,7.963083841060129e-27,9.8902835806696834e-34,3.0713404534509914e-36,4.7714687186565601e-22,4.9927812006698565e-40,1.6776775241217812e-05,4.9027940295504547e-06,2.6674045458200046e-11,2.2832065533288989e-15,3.8053048178554855e-10,6.4891496166812026e-16,2.4265738899000549e-14,8.8443128947332283e-11,2.4095414571919658e-15,1.9436065282714745e-21,1.9036842508525608e-20,4.6000353531059973e-26,4.3215787261395295e-23,1.0096586883064805e-23
5.402836425182578e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932170307739674,0.099983035568214682,0.099997521147469945,2.2487856702943299e-23,2.2497928140611758e-19,1.0583593216671157e-17,1.305619032411541e-16,1.3761657563690395e-21,6.3538927951157896e-23,2.3101934627934168e-15,8.9325253373240364e-52,2.8636668610057674e-16,1.8374919399098254e-34,8.1670351017271816e-27,1.0532822794218412e-33,3.2641864714770604e-36,4.8833559532988358e-22,5.2521151741805123e-40,1.6964315303094522e-05,4.9577050551718454e-06,2.671030787555018e-11,2.310325652171216e-15,3.8576288902163209e-10,6.4979714824918894e-16,2.4299994855159031e-14,8.9742041099747733e-11,2.5007691348138974e-15,1.9985949619431523e-21,1.9272148222689533e-20,4.84031513461317e-26,4.5491042093804589e-23,1.0631001646758183e-23
