Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53),CO2X(24)
1.8986857412956106e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756239747243,0.11866996526426649,0.022821567674646888,1.1926679163610249e-54,4.3287411791205479e-33,1.6134344883518964e-24,1.1134216618419231e-38,6.8527695112010405e-33,3.6368829913735127e-72,1.9306939617613645e-16,4.2539008226026962e-70,1.9306909592815152e-16,2.2556458917424279e-47,2.2819242079054605e-40,1.9181804719988414e-58,1.1578422775024432e-59,3.9722264049382099e-31,1.3387743544749759e-54,7.656844393475305e-10,3.6814791025752956e-11,1.4188072908713774e-14,1.4194444537030524e-14,7.5041459670677434e-19,1.4811334900170176e-18,1.0741273302565134e-19,2.5487512458040542e-21,7.386083305168483e-34,1.2604745368680279e-32,1.1184745220226973e-29,1.6958575348939555e-48,5.7716161492596462e-51,1.7340796526116036e-50
2.2948845531762702e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567562230009,0.11866996510448811,0.022821567670805815,3.922042486061371e-54,8.2799457783738724e-33,2.4112119324550671e-24,2.9244975685119468e-38,1.1634725660538765e-32,1.1865455847499976e-71,2.3335725929321002e-16,1.1020064433270986e-69,2.3335682928982027e-16,4.3912870608924055e-47,4.4877125593278707e-40,5.5842496949255699e-58,3.370280978059237e-59,6.6052120463251774e-31,2.956310169963286e-54,9.2545982143437032e-10,4.4496934570935202e-11,1.7148176282015838e-14,1.7157459607772952e-14,9.5036861784038497e-19,2.2117981508691484e-18,1.8760078621941494e-19,3.6322071249794494e-21,1.7462212568438357e-33,2.1958160542387052e-32,1.8597458640942444e-29,4.9362616317897483e-48,1.7498368401223752e-50,5.2597259012657131e-50
3.08728217693759e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189508208,0.11866996478493136,0.022821567663123671,2.6111756319092356e-53,2.124913555827923e-32,4.3756841868477755e-24,1.2275133200800566e-37,2.5673313077888015e-32,7.0533271442739457e-71,3.1393303531831829e-16,4.8510973388942434e-69,3.139322954060189e-16,1.1627188444318207e-46,1.2424743977917241e-39,2.6571804657350758e-57,1.6029412565466914e-58,1.3988069168088215e-30,9.2696118781838356e-54,1.2450105755722675e-09,5.9861221640662384e-11,2.3067990798711865e-14,2.3084343665909781e-14,1.3548928391877533e-18,3.9878227649400038e-18,4.2127086126179902e-19,6.1984333969703393e-21,6.4748772379096146e-33,4.9350504448928498e-32,3.9380719541341734e-29,2.3476782612555871e-47,1.0969161407532279e-49,3.2979250139076159e-49
3.8796798006989095e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756156015527,0.11866996446537462,0.022821567655441528,1.0618192026055868e-52,4.4735770217193238e-32,6.9417332478555276e-24,3.7306423139205386e-37,4.8044181356737297e-32,2.7375685735584502e-70,3.945088921760224e-16,1.4570233654812575e-68,3.9450776053651084e-16,2.5186621884791808e-46,2.7613659714019911e-39,8.9418053801567428e-57,5.3922823739011959e-58,2.5261029728252282e-30,2.2893442336986897e-53,1.5645613134167289e-09,7.5225508676886819e-11,2.8987168553855212e-14,2.9012634834268035e-14,1.7636245184994357e-18,6.2604869291258598e-18,7.9146517230135998e-19,9.4040107288059312e-21,1.743352138710609e-32,9.31252728546932e-32,7.1111210750668969e-29,7.8974072905937756e-47,3.9690257118491392e-49,1.1941995930025834e-48
4.672077424460229e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756122522841,0.11866996414581789,0.022821567647759385,3.5308783388842803e-52,8.4166791023019207e-32,1.0152558812617463e-23,9.648778345252524e-37,8.124465404174827e-32,8.9915466468896603e-70,4.7508483531519148e-16,3.7675230083176557e-68,4.7508322461477026e-16,4.8629750467803874e-46,5.4170273275703422e-39,2.5518294199633174e-56,1.5383539579723338e-57,4.1509243787262281e-30,4.9741953582952905e-53,1.8841120338676726e-09,9.0589795677363714e-11,3.4905666623606433e-14,3.4942462494989467e-14,2.1735836040255026e-18,9.0352838590480453e-18,1.3386355684932394e-18,1.327586591187731e-20,4.0406546533533597e-32,1.5859858601151738e-31,1.1684018512472022e-28,2.2529865583936405e-46,1.2034027726959236e-48,3.6230731498349196e-48
6.256872671982868e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756055537473,0.1186699635067045,0.022821567632395099,4.9932341250956584e-51,2.5131511281578091e-31,1.8547623244749504e-23,5.9949646977392357e-36,1.9295565029687509e-31,1.4191182094716769e-68,6.3623698523154538e-16,2.3227304585475979e-67,6.3623414955561634e-16,1.5271687426877456e-45,1.6962872846614604e-38,2.2366855531325401e-55,1.3464651850938618e-56,9.4250586198009187e-30,2.0779800336742166e-52,2.5232134216114367e-09,1.2131836956916461e-10,4.6740585943772317e-14,4.6806996824581596e-14,2.9932956678027681e-18,1.5943023151333146e-17,3.1538456040091077e-18,2.2956352039730279e-20,1.8020785043028238e-31,3.8287217328290759e-31,2.6523626527317625e-28,1.9717340355102954e-45,1.151382076989774e-47,3.4790357810577833e-47
7.841667919505506e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755988552112,0.11866996286759118,0.022821567617030813,2.6515018810274464e-50,5.8378942069488347e-31,2.9565598746025902e-23,2.1788976689759487e-35,3.7653133803060376e-31,8.0037630871742117e-68,7.9738948555469752e-16,8.3929485928361495e-67,7.9738507022195393e-16,3.6645815410288146e-45,4.0290263472984733e-38,9.8278647835163813e-55,5.91172253043181e-56,1.7848524406108328e-29,6.073809830304693e-52,3.1623147386908775e-09,1.5204694331593373e-10,5.8572744918735615e-14,5.8678167663436847e-14,3.8128012655472613e-18,2.4504145283952621e-17,6.0788688525160317e-18,3.5120982290426695e-20,5.3565987757187094e-31,7.5708185200604205e-31,5.0217823512557173e-28,8.6563671316076123e-45,5.0640551034024386e-47,1.5336926663385686e-46
1.1011258414550785e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755854581405,0.11866996158936474,0.02282156758630224,5.5257733763440852e-49,2.2243748442468009e-30,5.9473379721342554e-23,1.8876084150956601e-34,1.0517874100892065e-30,2.1135821226773574e-66,1.119695537742548e-15,7.3400883015149009e-66,1.1196868987233282e-15,1.4726781922658409e-44,1.5500062219267608e-37,1.3337992685182653e-53,8.0041954897573097e-55,4.7555382358737844e-29,3.5814020532277998e-51,4.4405171607065848e-09,2.135040903748399e-10,8.2228779293710793e-14,8.2441452648807087e-14,5.4509329199938526e-18,4.5561585228379459e-17,1.6286113361446751e-17,6.6235599426041413e-20,3.0360557423176621e-30,2.1613142153319488e-30,1.3373283922744888e-27,1.1717165585072099e-43,6.5036199231788643e-46,1.9860835603166177e-45
1.4180848909596063e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755720610737,0.11866996031113861,0.022821567555573668,3.2756948138200623e-48,5.7952331907699038e-30,9.9873884421193446e-23,7.6911689082192795e-34,2.2331301406276015e-30,1.368954888504927e-65,1.4420029915477877e-15,3.0535804995931695e-65,1.4419887101177537e-15,3.9651830153399379e-44,4.0546365788167361e-37,6.656912496228196e-53,3.9897963921706194e-54,9.7603405886565057e-29,1.2079807399979848e-50,5.7187192998647664e-09,2.7496123685487148e-10,1.0587377234272965e-13,1.0623349019951626e-13,7.0882258461124337e-18,7.1027439460253638e-17,3.3137694308327039e-17,1.0576659370898099e-19,9.9544444471510693e-30,4.6525115796146087e-30,2.743523680478625e-27,5.8397245055111618e-43,3.1888927381235575e-45,9.7809072566568473e-45
1.7350439404641342e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675558664008,0.11866995903291273,0.022821567524845095,1.3137184748102374e-47,1.2321746466148013e-29,1.5076366710686434e-22,2.2910723817292778e-33,4.0577455041574006e-30,5.9861065885719341e-65,1.7643118464222639e-15,9.4017667721551168e-65,1.7642905044063171e-15,8.6550391478313758e-44,8.6441096843983687e-37,2.3083108040800293e-52,1.3817477121200036e-53,1.7230802117127635e-28,3.1298723296654031e-50,6.9969211561487902e-09,3.3641838275682779e-10,1.2950772836982907e-13,1.3005530359630468e-13,8.7247560025504596e-18,9.9866219541284951e-17,5.7664721389418282e-17,1.528626314004418e-19,2.520401261548458e-29,8.5368900403242243e-30,4.8412967962960001e-27,2.0221551856988763e-42,1.1167795479197117e-44,3.4373730701552366e-44
2.052002989968662e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755452669457,0.11866995775468714,0.022821567494116523,4.2278245070511481e-47,2.3031121973045284e-29,2.1213881937550558e-22,5.6667948729260548e-33,6.666375656875027e-30,2.1097003033496478e-64,2.086622101745617e-15,2.4207797569099467e-64,2.0865922815908925e-15,1.655822021951052e-43,1.6176317157984584e-36,6.4858204204244451e-52,3.8771837017621692e-53,2.7567876128002225e-28,6.9053804888098384e-50,8.2751227295531523e-09,3.9787552808146202e-10,1.5313065224747398e-13,1.5390770908072854e-13,1.0360527093065442e-17,1.312478540920001e-16,9.0692390668727991e-17,2.0673229091807767e-19,5.4418594068254317e-29,1.4128919508568211e-29,7.7423621307769005e-27,5.6734678710128274e-42,3.2145780362977974e-44,9.9253553879130523e-44
2.6859210889777175e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755184728282,0.11866995519823682,0.022821567432659378,2.980650555792425e-46,6.2410882003386107e-29,3.6633016147923142e-22,2.4368545225499754e-32,1.4755111042004364e-29,1.854541255930402e-63,2.7312468113598378e-15,1.1445102398652842e-63,2.7311957846563287e-15,4.680384973235954e-43,4.3792998207298093e-36,3.4835219743974368e-51,2.0755674541159565e-52,5.8111113576617894e-28,2.4659751318388286e-49,1.0831525027719911e-08,5.2078981700115238e-10,2.003434222426351e-13,2.0170632508868998e-13,1.3629781306000661e-17,1.9955738289861495e-16,1.8431328456807339e-16,3.3228654991167013e-19,1.8579753870829723e-28,3.1598365899060372e-29,1.6306483314769583e-26,3.0363855965865202e-41,1.8497180034076721e-43,5.7482137603647117e-43
3.319839187986773e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754916787207,0.11866995264178766,0.022821567371202233,1.2741597383973262e-45,1.3638564253216726e-28,5.624153221408344e-22,7.4960207366994067e-32,2.7621878711127653e-29,8.9672607828078073e-63,3.3758771152481982e-15,3.7659423736582018e-63,3.375799219332099e-15,1.0613748280660093e-42,9.5420670240361015e-36,1.2517671467469735e-50,7.4388852790315962e-52,1.0395287768226681e-27,6.6742899248763932e-49,1.3387926194358097e-08,6.4370410361895698e-10,2.4751212272110927e-13,2.4963307809518755e-13,1.6895985704003353e-17,2.7210005810456117e-16,3.1781595911959316e-16,4.7736956601517314e-19,4.8143947371522177e-28,5.9574718732420014e-29,2.914533940434473e-26,1.0880290359426229e-40,6.8551743661352075e-43,2.1417516404211925e-42
3.953757286995828e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754648846232,0.11866995008533959,0.022821567309745088,4.2547963980352096e-45,2.6010525326005916e-28,8.0035986421737799e-22,1.8981522994268564e-31,4.6445229194475272e-29,3.3461653737445484e-62,4.0205130079806326e-15,1.0125795687152476e-62,4.0204025856379052e-15,2.0962504557128342e-42,1.8100292460596763e-35,3.6226594130064597e-50,2.1474610962008765e-51,1.6728693804669535e-27,1.528645442088534e-48,1.5944326229464906e-08,7.6661838793923382e-10,2.9463679633710229e-13,2.9769018546243612e-13,2.0159136203585152e-17,3.465349108650861e-16,4.9349873861493386e-16,6.3765009024028699e-19,1.0525550974954537e-27,1.0070194545134885e-28,4.6861727397134662e-26,3.1403072975699829e-40,2.0212690558193542e-42,6.3478163279947231e-42
4.5876753860048837e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754380905357,0.11866994752889268,0.02282156724828795,1.2248135934234107e-44,4.5083495505392611e-28,1.0801295158115333e-21,4.228432128495023e-31,7.238969735767896e-29,1.0797421281366141e-61,4.665154484159115e-15,2.3926960561203315e-62,4.6650058835939142e-15,3.7614009486454294e-42,3.1140649286957647e-35,9.1468448535606194e-50,5.4079793568473839e-51,2.4973113873372839e-27,3.1303920996667645e-48,1.8500725133041807e-08,8.8953266996520272e-10,3.4171748549361703e-13,3.4587837219342516e-13,2.341924611692764e-17,4.2201291172421338e-16,7.1216824155383985e-16,8.0993388044689383e-19,2.047641792504198e-27,1.5759856319621744e-28,6.989410064184671e-26,7.9066177453216652e-40,5.1653850337283853e-42,1.6311628583115835e-41
5.221593485013939e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754112964582,0.11866994497244687,0.022821567186830809,3.156486517979047e-44,7.2710277078179109e-28,1.4016909079212451e-21,8.5567309574421254e-31,1.0658562541703404e-28,3.114402582321321e-61,5.309801538526109e-15,5.1311165356117174e-62,5.3096091132200104e-15,6.2805606512043387e-42,4.9800962131208415e-35,2.0861659261212986e-49,1.2300503826033651e-50,3.5243118325461159e-27,5.8971671077077244e-48,2.1057122905091488e-08,1.012446949699177e-09,3.8875423149018495e-13,3.9419769811223325e-13,2.6676306450728451e-17,4.9835263109690924e-16,9.7396461215422265e-16,9.9195890146356689e-19,3.6500454264380071e-27,2.3281237406529182e-28,9.8546655884370024e-26,1.7979625443305895e-39,1.1833167487667184e-41,3.7596727086410675e-41
6.48942968303205e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753577083332,0.11866993985955868,0.022821567063916533,2.349962374174016e-43,1.6493471181251884e-27,2.1699996007217346e-21,3.1897483318533533e-30,2.0613947645456545e-28,3.0624655997371652e-60,6.5991123520003521e-15,2.1988055965662679e-61,6.598815367594522e-15,1.5517082320163146e-41,1.1066453356585404e-34,1.1038319193515192e-48,6.4494693700511738e-50,6.2311029858210054e-27,1.9104399646735821e-47,2.6169915054613155e-08,1.2582755023003559e-09,4.8269612828894689e-13,4.9123047896315731e-13,3.3181326125718347e-17,6.5221181677376042e-16,1.6281090615041537e-15,1.3763261966014981e-18,1.0017658337573378e-26,4.5267587370672382e-28,1.7387002753769148e-25,9.4175216719260892e-39,5.695487678507781e-41,1.8650714638101319e-40
7.757265881050161e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753041202481,0.118669934746675,0.02282156694100226,9.2452318949574085e-43,3.1646823259961558e-27,3.1050605097783347e-21,8.619794030941118e-30,3.5272081410304189e-28,1.3564296227959123e-59,7.8884454128791568e-15,6.5470152219162832e-61,7.8880213488947361e-15,3.2013771090906379e-41,2.0875787391679657e-34,3.6790986308906195e-48,2.137936870482441e-49,9.8386222018996741e-27,4.7750782004637485e-47,3.1282702678031776e-08,1.5041040457533619e-09,5.764627657850512e-13,5.8878916420567821e-13,3.967420783708562e-17,8.0664816547910268e-16,2.4571173603668527e-15,1.7817938034336872e-18,2.2064228560064826e-26,7.7755409592310673e-28,2.7397225588390872e-25,3.1195852639593761e-38,1.7855344634274021e-40,5.9669507107900222e-40
9.025102079068272e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675250532203,0.11866992963379586,0.022821566818087991,2.7518793953487445e-42,5.4321095693028493e-27,4.2066223130405769e-21,1.9357542578564049e-29,5.5478808348298696e-28,4.4611413783524075e-59,9.1778006815605941e-15,1.6020367653729942e-60,9.1772270572696206e-15,5.8617348225306102e-41,3.5322132932223785e-34,9.6771494819333357e-48,5.5977101364496444e-49,1.4383157009514084e-26,1.0169038895326848e-46,3.6395485775350635e-08,1.7499325800644625e-09,6.7005445506182715e-13,6.8687347838863733e-13,4.6154975009128815e-17,9.6101111541925631e-16,3.4613290033710113e-15,2.2011990048046051e-18,4.2343655785444181e-26,1.2266913825129557e-27,3.9971649607583995e-25,8.1628120274219844e-38,4.5124256015127724e-40,1.533220803400826e-39
1.1560774475104493e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751433562343,0.11866991940805115,0.02282156657225947,2.0559580248728084e-41,1.3132774336756052e-26,6.9078599360629228e-21,7.7569275305419805e-29,1.1719151663572967e-27,4.2926143790127334e-58,1.1756577623511144e-14,7.8278496841372841e-60,1.1755637656067413e-14,1.6214564517938704e-40,8.3104394790492758e-34,5.4228051300966468e-47,3.0988080535962479e-48,2.6392921420115562e-26,3.7480426544938194e-46,4.662103839170949e-08,2.2415896212757138e-09,8.5671470784675139e-13,8.8461458978927155e-13,5.9080285496177425e-17,1.2687860004533455e-15,5.9943743499277668e-15,3.0601852299068511e-18,1.2526677493273066e-25,2.6041188719058142e-27,7.303100700312944e-25,4.5103339645845797e-37,2.2851596512487291e-39,8.1429103913213154e-39
1.3842879631537093e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675046897999,0.11866991020489638,0.022821566351013817,7.1650910228270149e-41,2.438036663390222e-26,9.9057620222324118e-21,1.9657826637129651e-28,2.0054245238909249e-27,1.7063951443569138e-57,1.4077552405187215e-14,2.2479762991978114e-59,1.4076206263150452e-14,3.3145403185218978e-40,1.5151349572325602e-33,1.6389624620233643e-46,9.2975587127275394e-48,4.0571427556100734e-26,9.1128014570645703e-46,5.5824020267210735e-08,2.6840809271292224e-09,1.0241138862352737e-12,1.0643702225339116e-12,7.0671860688867185e-17,1.5447628710702915e-15,8.8708064977634083e-15,3.8483607588727714e-18,2.6598471823785283e-25,4.4714092485378539e-27,1.1184464039357508e-24,1.3517740449555162e-36,6.6449287125633163e-39,2.4307076361680644e-38
1.6124984787969694e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749504398947,0.11866990100175628,0.022821566129768177,2.0594181853765927e-40,4.0823231194654377e-26,1.3438966236519575e-20,4.2934170110954986e-28,3.157202216677367e-27,5.3449429506665904e-57,1.6398598484497834e-14,5.4489798184664187e-59,1.6396773988424998e-14,6.0593620884699644e-40,2.4999342851776234e-33,4.1671513377048458e-46,2.3480834941267692e-47,5.798545767010431e-26,1.9288689869530553e-45,6.502698747821132e-08,3.126572203392468e-09,1.1909513826619182e-12,1.2458142077946329e-12,8.2224542148361865e-17,1.8197770109156883e-15,1.2310472428492905e-14,4.642324758435021e-18,5.0039629945614725e-25,7.0601640873757805e-27,1.5925265572654556e-24,3.4100003051486789e-36,1.6121065073050912e-38,6.0609304792468341e-38
1.8407089944402296e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748539819198,0.11866989179863086,0.022821565908522551,5.0666348962392362e-40,6.3431594801956355e-26,1.7506020294965529e-20,8.3762123311464342e-28,4.6749667479363432e-27,1.4401215173110326e-56,1.8719715632588061e-14,1.1718665793189167e-58,1.8717340832753127e-14,1.0194147957500293e-39,3.8368765601765606e-33,9.229362007089713e-46,5.1675698444603766e-47,7.8653306273569795e-26,3.6724735865095295e-45,7.4229940024733499e-08,3.5690634500778017e-09,1.3572289948411014e-12,1.4289411327709844e-12,9.3738454356510065e-17,2.0938521064446062e-15,1.6311550845445706e-14,5.438479799307151e-18,8.6139658149637908e-25,1.0481777603955912e-26,2.1520956261713489e-24,7.4966408128064415e-36,3.4662031960947069e-38,1.3335142478717204e-37
2.0689195100834897e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747575240748,0.1186698825955201,0.022821565687276946,1.1179793625169259e-39,9.3209712745769177e-26,2.2105415795403521e-20,1.5055402333579254e-27,6.6079762495056873e-27,3.472845440132203e-56,2.1040903611755983e-14,2.3045333297959245e-58,2.1037906797030291e-14,1.6119007212507474e-39,5.5793913870316097e-33,1.8533926521378859e-45,1.031335265297508e-46,1.025830417148296e-25,6.4703595744822554e-45,8.3432877906800393e-08,4.0115546671865137e-09,1.5229485899824654e-12,1.6137453822174944e-12,1.052137266081248e-16,2.3670038079568125e-15,2.0872158996906078e-14,6.2352484812797614e-18,1.3880870963354058e-24,1.4852004514091122e-26,2.7963766253194188e-24,1.4946388327300631e-35,6.8020757569100616e-38,2.6728526114030507e-37
2.52534054137001e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674564608776,0.11866986418934254,0.022821565244785774,4.3097818448461592e-39,1.778276956396596e-25,3.2895845343378361e-20,4.0485601319248835e-27,1.1893647186695606e-26,1.6081180304233094e-55,2.5683491214583138e-14,7.3163299450354711e-58,2.5679036088628994e-14,3.5027446312599444e-39,1.0470624619243607e-32,6.0234630833575944e-45,3.3101170555560456e-46,1.6023451247350558e-25,1.6862630887530028e-44,1.0183870967765154e-07,4.8965370126748236e-09,1.8527203962367507e-12,1.9883658361637559e-12,1.2804881290513899e-16,2.9105569541247555e-15,3.1665277879531755e-14,7.8294326587127355e-18,3.1081840299753361e-24,2.6851905697152195e-26,4.3357004963860158e-24,4.7875193980500475e-35,2.1435934753472166e-37,8.7538810107352721e-37
2.9817615726565304e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743716939991,0.11866984578322366,0.02282156480229466,1.2965324848160864e-38,3.0252899853890865e-25,4.5798285667359251e-20,9.1711415743965876e-27,1.9398990022459462e-26,5.4819993028008269e-55,3.0326359406736053e-14,1.8938143179408813e-57,3.032016187032688e-14,6.6807782570242564e-39,1.7594585583054742e-32,1.5866244971221253e-44,8.6242092924973162e-46,2.3095160882166174e-25,3.7308078678358804e-44,1.2024448279094995e-07,5.7815192398562303e-09,2.1802816183508377e-12,2.3696310895452664e-12,1.507308270393649e-16,3.4504715699264813e-15,4.4674977888499623e-14,9.4226888482024996e-18,6.0660155094682713e-24,4.3979375302936749e-26,6.2029770116034594e-24,1.2451328808320375e-34,5.4835371088292827e-37,2.3170366499880699e-36
3.4381826039430507e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741787797434,0.11866982737716342,0.022821564359803606,3.3456118253957265e-38,4.7542854822722029e-25,6.0800179615193866e-20,1.8530185193457267e-26,2.9522818563550328e-26,1.5679007385269381e-54,3.4969506209254653e-14,4.2939536330442168e-57,3.4961284149579121e-14,1.1646948232562911e-38,2.7390248919403849e-32,3.6538436689626327e-44,1.9660928737798942e-45,3.1473330231793273e-25,7.396100898836404e-44,1.3865019724689109e-07,6.6665013487295946e-09,2.5056478015648111e-12,2.7574944891685703e-12,1.7326084544284889e-16,3.9867685835225915e-15,5.9885693756383145e-14,1.1015359899271155e-17,1.0767469866229121e-23,6.7200016460424326e-26,8.3900622771643725e-24,2.8336915632908645e-34,1.2256548146988512e-36,5.3475748403741215e-36
