Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CHOX(50),H2X(46),CO2X(24),COX(47)
1.6291466239453923e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19231884159140572,0.099605716193927482,0.09990876595654076,8.6269115835121574e-19,8.7769271773148983e-16,8.4921149923795898e-13,2.737006217283388e-16,2.6786284118725266e-18,3.2050903135936323e-36,8.7978251697755807e-17,2.4161195223772454e-55,5.2008532494641199e-19,1.7285507025661358e-38,9.9208249924842672e-24,2.3745287868485554e-34,9.847307905066159e-37,7.7533804532015427e-24,1.8016826407244468e-44,0.00039424359829695464,0.00018246598903440633,5.6037368619230111e-10,1.5900671781700472e-07,3.5254816234775957e-16,1.3477908486815047e-10,3.7421507396895791e-08,6.756924366220584e-12,2.0911147111577964e-09,1.1157974713753555e-14,1.3723996465954406e-18,2.019308954978869e-15,1.3660017215675219e-19,1.2060021888667174e-19
1.636410403946305e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19231637651279521,0.099604062587182435,0.099908360568451871,8.8202719595995073e-19,8.9379578189414439e-16,8.6078476117017884e-13,2.7859138378330527e-16,2.6911175842524619e-18,3.2921363877140956e-36,8.8379962023098466e-17,2.4635889231254075e-55,5.2478332407356675e-19,1.7473943941619697e-38,1.0055448365483927e-23,2.4279924091923273e-34,1.0069978447096779e-36,7.8579052910429137e-24,1.828573391043372e-44,0.00039589702383591185,0.00018327673744420267,5.6043429213147929e-10,1.5973011254496792e-07,3.5258813917522099e-16,1.3594256046972847e-10,3.7573782349910322e-08,6.8176848816412612e-12,2.1188217578643788e-09,1.1315338390318844e-14,1.3969295685848551e-18,2.0542730290791753e-15,1.3902735303829636e-19,1.2313705876034776e-19
1.6436741839472178e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19231391234795514,0.099602409869966088,0.099907955192398146,9.0170600370490502e-19,9.1012468029216295e-16,8.7246311844744605e-13,2.8354663827401687e-16,2.7036094581451643e-18,3.3811368517069398e-36,8.878170827946525e-17,2.5117935222006552e-55,5.2950247434626675e-19,1.7663774832210883e-38,1.0191294314796637e-23,2.4824091030941293e-34,1.0296644196956987e-36,7.9633671620492873e-24,1.8557567793911991e-44,0.0003975495598288845,0.00018408746154762687,5.6049490105665986e-10,1.6045357161054163e-07,3.5262813255078915e-16,1.3711029068355192e-10,3.7725834550433743e-08,6.8787199461357635e-12,2.1467645720015331e-09,1.1474283312925545e-14,1.4217823254384273e-18,2.0896755258148958e-15,1.4148621224035319e-19,1.2571480959355083e-19
1.6509379639481305e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19231144909640283,0.099600758041803114,0.099907549828375464,9.2173204792360627e-19,9.2668166299412689e-16,8.8424705389595072e-13,2.8856692999321164e-16,2.7161040339758699e-18,3.4721264383212571e-36,8.9183490468509744e-17,2.5607419045804487e-55,5.3424277611045168e-19,1.7855006758509345e-38,1.0328368549442075e-23,2.5377913851366802e-34,1.0527358201888209e-36,8.0697702801379301e-24,1.8832349690779939e-44,0.00039920120675123789,0.00018489816135208668,5.6055551296636959e-10,1.6117709502891809e-07,3.5266814367921374e-16,1.3828226459180167e-10,3.7877663184120834e-08,6.9400295779584026e-12,2.1749439801547145e-09,1.1634819881176728e-14,1.4469606134830827e-18,2.125519818049236e-15,1.4397701001493617e-19,1.2833392564176328e-19
1.6582017439490432e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19230898675765554,0.099599107102218323,0.099907144476379703,9.4210982765601181e-19,9.4346899305356688e-16,8.9613705043994666e-13,2.9365280538904222e-16,2.7286013121697952e-18,3.5651402866298148e-36,8.958530859188454e-17,2.6104427201605546e-55,5.3900422971254741e-19,1.804764680863327e-38,1.0466676780629239e-23,2.594151864882972e-34,1.076217391262503e-36,8.1771188596164375e-24,1.9110101332021023e-44,0.00040085196507811061,0.00018570883686498863,5.6061612785913694e-10,1.6190068281617967e-07,3.5270817369648161e-16,1.3945847039107782e-10,3.8029267440052421e-08,7.0016137882574978e-12,2.2033608063683407e-09,1.1796958536718919e-14,1.4724671486394232e-18,2.1618092863761833e-15,1.4650000805398481e-19,1.3099486347318409e-19
1.665465523949956e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19230652533123105,0.099597457050736873,0.099906739136406783,9.6284387696027096e-19,9.6048894744200033e-16,9.0813359110900218e-13,2.9880481267114645e-16,2.7411012931521334e-18,3.6602139720101048e-36,8.9987162651241093e-17,2.6609046885151251e-55,5.4378683549950001e-19,1.824170209958178e-38,1.0606224721919232e-23,2.6515032514766693e-34,1.1001145212110144e-36,8.2854171152041719e-24,1.9390844553490618e-44,0.00040250183528439936,0.00018651948809373736,5.6067674573349005e-10,1.6262433499286334e-07,3.5274822052748687e-16,1.4063889175896355e-10,3.8180646514545386e-08,7.0634726494372667e-12,2.2320158719691145e-09,1.1960709766711473e-14,1.4983046356565511e-18,2.1985473196117987e-15,1.4905546861875335e-19,1.3369808212226626e-19
1.6727293039508686e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19230406481664736,0.099595807886884047,0.099906333808452555,9.8393876784745449e-19,9.7774381821056852e-16,9.2023715904677833e-13,3.04023501961659e-16,2.7536039773480564e-18,3.7573835412823908e-36,9.03890526482296e-17,2.7121366046028451e-55,5.4859059381882083e-19,1.8437179779675193e-38,1.0747018089445532e-23,2.7098583619636667e-34,1.1244326451530699e-36,8.3946692620833669e-24,1.9674601304662497e-44,0.00040415081784473815,0.00018733011504573592,5.607373665879587e-10,1.6334805157474519e-07,3.5278828533424645e-16,1.4182351718613742e-10,3.8331799602048858e-08,7.1256061786564216e-12,2.2609099953376831e-09,1.2126084107639033e-14,1.5244758007018774e-18,2.2357373155016229e-15,1.5164365456958305e-19,1.3644404329923635e-19
1.6792667059516902e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19230185113274764,0.099594324397946979,0.099905969023566341,1.003236498940948e-18,9.9347596211250034e-16,9.312222779165781e-13,3.0877779166843136e-16,2.7648587047233864e-18,3.8466583135254705e-36,9.0750784373557558e-17,2.7589109651055941e-55,5.5293206200906188e-19,1.8614331768077074e-38,1.0874801686111113e-23,2.7632468267047071e-34,1.146683436926207e-36,8.4938152555429888e-24,1.9932577182710721e-44,0.00040563414360382771,0.00018805965855203061,5.6079192790376416e-10,1.6399945158039974e-07,3.5282435830844752e-16,1.4289326252247834e-10,3.8467643501049138e-08,7.1817612363650547e-12,2.2871197747472523e-09,1.2276317522892394e-14,1.5483173979327274e-18,2.2695975553520474e-15,1.5400122006719943e-19,1.3895233699987225e-19
1.6858041079525117e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19229963818669762,0.099592841627259246,0.099905604248408983,1.0228336324588116e-18,1.0094019493646195e-15,9.4229483268480897e-13,3.1358694465682568e-16,2.7761156223560076e-18,3.9376872838754559e-36,9.1112545210904478e-17,2.8063226870871973e-55,5.5729066428659433e-19,1.8792646962401982e-38,1.1003602880812334e-23,2.8174682733133176e-34,1.1692837027105951e-36,8.5937403891163624e-24,2.0193028053309342e-44,0.00040711675109957876,0.00018878918240554732,5.6084649163120137e-10,1.6465090378114784e-07,3.5286044595817456e-16,1.4396639279694081e-10,3.8603303120035764e-08,7.2381388277368149e-12,2.3135244438813949e-09,1.242788198317819e-14,1.572433483257975e-18,2.3038291337556953e-15,1.5638569949753256e-19,1.4149596864051668e-19
1.6923415099533332e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19229742597814642,0.099591359574475374,0.099905239482977443,1.0427335792556159e-18,1.0255234819179089e-15,9.5345517579583307e-13,3.1845136583275424e-16,2.787374730555822e-18,4.0304977091633033e-36,9.147433516147091e-17,2.8543783378279412e-55,5.6166640090590912e-19,1.8972130637696848e-38,1.1133425845813479e-23,2.8725322668754446e-34,1.1922375008809435e-36,8.6944477365946511e-24,2.0455970151488491e-44,0.00040859864067746527,0.00018951868661167955,5.6090105776919963e-10,1.6530240819006663e-07,3.5289654811361655e-16,1.4504289802074574e-10,3.8738777879404897e-08,7.2947389806425733e-12,2.34012459329387e-09,1.2580785270723424e-14,1.596826058042349e-18,2.3384345456999551e-15,1.5879728610886443e-19,1.4407528024913569e-19
1.6988789119541548e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19229521450674331,0.099589878239250057,0.099904874727268778,1.0629397744478277e-18,1.0418422714299167e-15,9.6470365976625695e-13,3.2337146129005298e-16,2.7986360296327168e-18,4.1251171546071189e-36,9.1836154226456709e-17,2.9030845334957256e-55,5.6605927212185734e-19,1.915278808882522e-38,1.1264274754993972e-23,2.9284484415126063e-34,1.2155489198128354e-36,8.7959403720562887e-24,2.072141978536734e-44,0.00041007981268279583,0.00019024817117581965,5.6095562631668857e-10,1.6595396482015856e-07,3.5293266469091336e-16,1.4612276827808042e-10,3.8874067201362832e-08,7.3515617228505841e-12,2.3669208116548989e-09,1.2735035199429105e-14,1.6214971290470922e-18,2.3734162917049238e-15,1.6123617364388677e-19,1.466906155344531e-19
1.7054163139549763e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19229300377213779,0.099588397621238153,0.099904509981279963,1.0834556776444345e-18,1.058360039369277e-15,9.7604063718548852e-13,3.2834763831552552e-16,2.8098995198965664e-18,4.2215734979750075e-36,9.2198002407060872e-17,2.9524479397366017e-55,5.7046927818965244e-19,1.9334624630618451e-38,1.1396153783860688e-23,2.98522650104693e-34,1.2392220781792679e-36,8.8982213698695518e-24,2.0989393336927849e-44,0.00041156026746071265,0.00019097763610335903,5.6101019727259906e-10,1.6660557368415597e-07,3.5296879581259922e-16,1.4720599392492282e-10,3.9009170509745132e-08,7.4086070782951998e-12,2.3939136857332243e-09,1.2890639615198148e-14,1.646448709437914e-18,2.4087768778449703e-15,1.6370255633473217e-19,1.4934231989643447e-19
1.7184911179566194e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19228858451191805,0.099585438535474843,0.099903780518449961,1.1254305697467671e-18,1.0919994458966239e-15,9.9898148309338966e-13,3.384698721651977e-16,2.8324330752245473e-18,4.420109973834319e-36,9.2921786119916677e-17,3.0531732966963039e-55,5.7934069590346169e-19,1.9701856345681268e-38,1.166301891083592e-23,3.1014074409573691e-34,1.2876702404893294e-36,9.1051607514740868e-24,2.1532978093494736e-44,0.00041451902671403931,0.00019243650707019579,5.6111934640540705e-10,1.6790894816555632e-07,3.5304110172235917e-16,1.4938247203406452e-10,3.9278816791468504e-08,7.5233657316495778e-12,2.4484917385478187e-09,1.3205943452963201e-14,1.6972014759496863e-18,2.480644622498808e-15,1.6871858651025903e-19,1.5475622591187752e-19
1.7302584415580981e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19228460969405467,0.099582777807698697,0.099903124035114921,1.164302385286222e-18,1.1229728903862009e-15,1.01993443067734e-12,3.4777579180628752e-16,2.8527207719874598e-18,4.605361152675416e-36,9.3573291048914927e-17,3.1461416724005955e-55,5.8738357560697217e-19,2.0036451107457785e-38,1.1906762456493292e-23,3.2090167180081707e-34,1.3325526784974503e-36,9.2941332421574035e-24,2.2031002041752266e-44,0.00041717946058333324,0.0001937494238372394,5.6121758885101322e-10,1.690821639684226e-07,3.5310622701055058e-16,1.5135267903952013e-10,3.9520856539638742e-08,7.6274101129211393e-12,2.4982903959350415e-09,1.3494428623696895e-14,1.7438586089774469e-18,2.5466464800020892e-15,1.7332900545387935e-19,1.5975662322766292e-19
1.7420257651595769e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19228063725797126,0.099580119398333944,0.09990246758322581,1.204232585798548e-18,1.1546182503741016e-15,1.041179583843275e-12,3.5726980399916548e-16,2.8730155730145797e-18,4.7970119730431834e-36,9.4224890331129296e-17,3.2413453674634752e-55,5.9548197621621739e-19,2.0374949693787887e-38,1.2153908601886532e-23,3.3195726249298678e-34,1.3786726016783991e-36,9.485707852681215e-24,2.2537461665382196e-44,0.00041983757599584802,0.00019506227706549606,5.6131583908328955e-10,1.7025554921038516e-07,3.5317139985270347e-16,1.5333360417684335e-10,3.9762284734144221e-08,7.7321761571142392e-12,2.548735255769228e-09,1.3787425829949847e-14,1.7914561377774213e-18,2.6139150058863442e-15,1.7803155125877039e-19,1.6488030518367486e-19
1.7537930887610556e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19227666720162956,0.099577463305373731,0.099901811162765253,1.2452422417852273e-18,1.1869459255794343e-15,1.0627190015341555e-12,3.6695432665877918e-16,2.8933174801125544e-18,4.9952366164194333e-36,9.4876583973524908e-17,3.3388250817866475e-55,6.0363589923281296e-19,2.0717383824255956e-38,1.2404481757474377e-23,3.433134300182557e-34,1.4260551378803487e-36,9.6799025232409647e-24,2.305245521295938e-44,0.00042249337495844057,0.00019637506678637134,5.6141409709601484e-10,1.7142910396740075e-07,3.5323662040306815e-16,1.5532518941728861e-10,4.0003098085965383e-08,7.8376640128669086e-12,2.5998296706825358e-09,1.4084982003654513e-14,1.8400059914952501e-18,2.682465013738974e-15,1.8282737385578258e-19,1.7012934707292132e-19
1.777327735964013e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19226873422002663,0.099572158060648175,0.099900498416060357,1.3305855153562911e-18,1.2536903537637118e-15,1.1066888701108074e-12,3.8690463573862115e-16,2.9339426197468917e-18,5.41212152993143e-36,9.6180254366680631e-17,3.5407780917305004e-55,6.2011031851385506e-19,2.1414186647773251e-38,1.291600682664227e-23,3.6695152516729672e-34,1.5247101914897187e-36,1.007622382048611e-23,2.4108441079779614e-44,0.00042779803155258407,0.00019900045583154814,5.6161063643794981e-10,1.7377672233147534e-07,3.5336720543588462e-16,1.5934010693077859e-10,4.0482867208533946e-08,8.0508057516020942e-12,2.7039804743557385e-09,1.4693960720190663e-14,1.940010661349562e-18,2.8234690115233069e-15,1.9270347345455698e-19,1.8101189962085019e-19
1.8008623831669706e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19226081073297402,0.099566862057501967,0.09989918579486147,1.4205060286364839e-18,1.3232915100030568e-15,1.1518605233499459e-12,4.0764630471871612e-16,2.9745962053405737e-18,5.857479312998061e-36,9.7484302283943408e-17,3.7523372273477316e-55,6.3680684554043512e-19,2.2127117542853195e-38,1.3441533290004134e-23,3.9186476669413666e-34,1.6287253940144082e-36,1.0483240716411693e-23,2.519976168248147e-44,0.0004330934463858223,0.0002016255912238072,5.6180720682714447e-10,1.7612501967317977e-07,3.5349798358259326e-16,1.6339696204408758e-10,4.0960138008530213e-08,8.2668365167450666e-12,2.8107692198807992e-09,1.5321747198503931e-14,2.0439691275304515e-18,2.9697781072031965e-15,2.0296660019599032e-19,1.9242123415265807e-19
1.824397030369928e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19225289672422788,0.099561575279942735,0.09989787329903016,1.5151818457068891e-18,1.3958364637015549e-15,1.1982504605485732e-12,4.2919911061416141e-16,3.0152782513412379e-18,6.3328307209468701e-36,9.8788727780746666e-17,3.9738479248235088e-55,6.5372549246518795e-19,2.285643784576905e-38,1.3981257047695059e-23,4.1810317351426875e-34,1.7383135770354599e-36,1.0901096842368564e-23,2.6327232070996464e-44,0.00043837963545042494,0.00020425047321402401,5.6200380821400357e-10,1.7847399660916489e-07,3.5362895626861744e-16,1.6749528075962728e-10,4.1434884920668198e-08,8.4857574974481379e-12,2.9202219910416822e-09,1.5968729516939228e-14,2.151978741126556e-18,3.1215128224332632e-15,2.1362612536027211e-19,2.0437458329938545e-19
1.8479316775728855e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19224499217757243,0.099556297712005914,0.099896560928428135,1.6147953074534137e-18,1.4714140445043169e-15,1.2458751933945405e-12,4.5158301910437168e-16,3.0559887721940556e-18,6.8397552763704437e-36,1.0009353091239626e-16,4.2056647115695179e-55,6.7086627150342483e-19,2.3602412269295827e-38,1.4535374274243423e-23,4.4571798481613717e-34,1.8536929019641471e-36,1.1329935878610187e-23,2.7491680481035005e-44,0.00044365661471092404,0.00020687510205291573,5.6220044054901112e-10,1.808236537600813e-07,3.5376012488989699e-16,1.7163458473564286e-10,4.1907082715768932e-08,8.707569884242472e-12,3.0323645397839822e-09,1.6635301487608317e-14,2.2641376783557291e-18,3.2787945539604456e-15,2.246914938106895e-19,2.1688945751269241e-19
1.871466324775843e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19223709707681955,0.099551029337754643,0.099895248682917451,1.7195330653462006e-18,1.5501148680698254e-15,1.2947512460021485e-12,4.748181818840738e-16,3.0967277823417396e-18,7.379892683434503e-36,1.0139871173407053e-16,4.4481513854468975e-55,6.8822919493349267e-19,2.436530890766472e-38,1.5104081418830197e-23,4.7476167041525779e-34,1.975086911041314e-36,1.1769901554362134e-23,2.8693948507011828e-44,0.00044892440010416222,0.00020949947799104457,5.6239710378273049e-10,1.8317399175048955e-07,3.5389149080887238e-16,1.758143913769378e-10,4.2376706503240844e-08,8.9322748690675582e-12,3.1472222836439738e-09,1.7321862735213275e-14,2.3805449235802505e-18,3.4417455613678323e-15,2.3617222224311333e-19,2.2998364348915307e-19
1.8950009719788006e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19222921140580887,0.099545770141279688,0.099893936562360355,1.8295861134143877e-18,1.6320313615164951e-15,1.3448951549466631e-12,4.9892493406637171e-16,3.1374952962245409e-18,7.95494421376079e-36,1.0270427030082073e-16,4.7016811917079205e-55,7.058142750971133e-19,2.5145399241387933e-38,1.5687575205541755e-23,5.0528794058906842e-34,2.1027245760450669e-36,1.2221137647890155e-23,2.9934891270530668e-44,0.00045418300753934191,0.00021212360127882124,5.6259379786580442e-10,1.855250112087644e-07,3.5402305535463654e-16,1.8003421393014513e-10,4.2843731733413529e-08,9.159873645280098e-12,3.2648203033196991e-09,1.8028818773492038e-14,2.5013002520161184e-18,3.6104889553700998e-15,2.4807789740716325e-19,2.4367520256602108e-19
1.9420702663847156e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19221346828851185,0.099535279218159578,0.099891312695557108,2.0664239469311254e-18,1.8058902743817522e-15,1.4490527506516836e-12,5.498354489805241e-16,3.2191158929442208e-18,9.2169106825096123e-36,1.0531652088911893e-16,5.2434114670674727e-55,7.4165095531066313e-19,2.6758263876432704e-38,1.689971097768773e-23,5.7100933310179725e-34,2.3776741833865437e-36,1.3157996446937587e-23,3.2536290111559712e-44,0.00046467275203440752,0.0002173710909042219,5.6298727838298496e-10,1.9022909706091621e-07,3.5428678547408728e-16,1.8859193953919696e-10,4.3769890040691799e-08,9.6237573524397974e-12,3.5083357952421599e-09,1.9505567163624822e-14,2.7562581105092299e-18,3.9658495355690476e-15,2.7320277459380373e-19,2.7292404872578877e-19
1.9891395607906305e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19219776269695288,0.099524824815922577,0.099888689326921326,2.326924774135374e-18,1.9937674161785516e-15,1.5584805236359601e-12,6.044808135187237e-16,3.3008506778260158e-18,1.0640549355408019e-35,1.0793028311516455e-16,5.8340373146571419e-55,7.7837641215767209e-19,2.8443245927976674e-38,1.817336089114132e-23,6.4333701342963346e-34,2.6804838854571396e-36,1.4141663485296488e-23,3.5302994931964361e-44,0.00047512597491873658,0.00022261757292949477,5.6338088170728751e-10,1.9493591641619346e-07,3.5455132520282173e-16,1.9730378801351954e-10,4.4685368143078249e-08,1.0099230581267646e-11,3.7631048363194781e-09,2.1068911438302418e-14,3.0298246147041387e-18,4.3458777705957587e-15,3.0014415284830193e-19,3.0478591483525278e-19
